Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
KNOKKE-HEIST - FH10;2767860;1;0;0;1;SDU;;Y;NA;2;4;Zeegrasstraat25;;;;;BUILDING template;Zeegrasstraat;25;;;72679,49;226305,96
KNOKKE-HEIST - FH10;295599;0;1;0;1;SDU;;Y;NA;2;4;Patriottenstraat15;;;;;BUILDING template;Patriottenstraat;15;;;72535,27;226560,074
KNOKKE-HEIST - FH10;2767861;6;0;0;6;MDU;;Y;NA;4;4;Zeegrasstraat26;;;;;BUILDING template;Zeegrasstraat;26;;;72523,582;226526,406
KNOKKE-HEIST - FH10;295601;18;0;0;18;MDU;;Y;NA;4;4;Patriottenstraat1;;23 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Patriottenstraat;1;;;72637;226606,455
KNOKKE-HEIST - FH10;2767862;1;0;0;1;SDU;;Y;NA;2;4;Zeegrasstraat27;;;;;BUILDING template;Zeegrasstraat;27;;;72688,9;226286,93
KNOKKE-HEIST - FH10;296480;9;0;0;9;MDU;;Y;NA;4;4;Brieshelling9;;;;;BUILDING template;Brieshelling;9;;;72763,065;226681,109
KNOKKE-HEIST - FH10;2767863;1;0;0;1;SDU;;Y;NA;2;4;Zeegrasstraat28;;;;;BUILDING template;Zeegrasstraat;28;;;72561,923;226513,123
KNOKKE-HEIST - FH10;296481;38;0;0;38;MDU;;Y;NA;4;4;Brieshelling1;;33 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Brieshelling;1;;;72748,333;226710,583
KNOKKE-HEIST - FH10;2767911;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad3;;;;;BUILDING template;Zomerpad;3;;;73027,328;226348,258
KNOKKE-HEIST - FH10;296484;8;0;0;8;MDU;;Y;NA;4;4;Engelsestraat13;;;;;BUILDING template;Engelsestraat;13;;;72813,556;226705,06
KNOKKE-HEIST - FH10;2767912;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad3A;;;;;BUILDING template;Zomerpad;3;A;;73019,579;226328,52
KNOKKE-HEIST - FH10;296486;7;0;0;7;MDU;;Y;NA;4;4;Engelsestraat25;;;;;BUILDING template;Engelsestraat;25;;;72818,525;226708,441
KNOKKE-HEIST - FH10;2767913;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad5;;;;;BUILDING template;Zomerpad;5;;;73045,06;226349,5
KNOKKE-HEIST - FH10;296487;20;0;0;20;MDU;;Y;NA;4;4;Zeedijk-Duinbergen388;;;;;BUILDING template;Zeedijk-Duinbergen;388;;;72765,556;226724,156
KNOKKE-HEIST - FH10;2767914;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad10;;;;;BUILDING template;Zomerpad;10;;;73124,128;226434,379
KNOKKE-HEIST - FH10;296491;21;1;0;22;MDU;;Y;NA;4;4;Zeedijk-Duinbergen394;;1 Unit in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;394;;;72797,556;226738,156
KNOKKE-HEIST - FH10;2767915;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad12;;;;;BUILDING template;Zomerpad;12;;;73121,335;226436,664
KNOKKE-HEIST - FH10;296643;1;0;0;1;SDU;;Y;NA;2;4;Margrietenpad12;;;;;BUILDING template;Margrietenpad;12;;;73256,859;226411,803
KNOKKE-HEIST - FH10;292887;1;0;0;1;SDU;;Y;NA;2;4;Kwade Helling9;;;;;BUILDING template;Kwade Helling;9;;;72811,543;226431,568
KNOKKE-HEIST - FH10;296644;1;0;0;1;SDU;;Y;NA;2;4;Margrietenpad3;;;;;BUILDING template;Margrietenpad;3;;;73227,361;226389,62
KNOKKE-HEIST - FH10;292891;1;0;0;1;SDU;;Y;NA;2;4;Kwade Helling6;;;;;BUILDING template;Kwade Helling;6;;;72787,281;226453,53
KNOKKE-HEIST - FH10;296645;2;0;0;2;MDU;;Y;NA;4;4;Margrietenpad14;;Staat in CRAB als 14 A en B;;;BUILDING template;Margrietenpad;14;;;73262,816;226445,951
KNOKKE-HEIST - FH10;292929;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat19;;;;;BUILDING template;Mimosastraat;19;;;72605,985;226483,09
KNOKKE-HEIST - FH10;296694;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan14;;;;;BUILDING template;Jozef Nellenslaan;14;;;73140,502;226596,98
KNOKKE-HEIST - FH10;292931;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat17;;;;;BUILDING template;Mimosastraat;17;;;72605,478;226491,424
KNOKKE-HEIST - FH10;296695;1;0;0;1;SDU;;Y;NA;2;4;Margrietenpad2;Beschermd Erfgoed;;;;BUILDING template;Margrietenpad;2;;;73251,07;226353,03
KNOKKE-HEIST - FH10;292942;1;0;0;1;SDU;;Y;NA;2;4;Duinbergenlaan77;;;;;BUILDING template;Duinbergenlaan;77;;;72846,796;226434,584
KNOKKE-HEIST - FH10;296696;1;0;0;1;SDU;;Y;NA;2;4;Margrietenpad1;;;;;BUILDING template;Margrietenpad;1;;;73229,95;226360,52
KNOKKE-HEIST - FH10;292972;7;0;0;7;MDU;;Y;NA;4;4;Duinbergenlaan101;;;;;BUILDING template;Duinbergenlaan;101;;;72664,068;226572,109
KNOKKE-HEIST - FH10;296697;1;0;0;1;SDU;;Y;NA;2;4;Prinsjespad6;;;;;BUILDING template;Prinsjespad;6;;;73148,99;226510,23
KNOKKE-HEIST - FH10;292973;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat13;;;;;BUILDING template;Mimosastraat;13;;;72614,748;226528,175
KNOKKE-HEIST - FH10;296698;1;0;0;1;SDU;;Y;NA;2;4;Prinsjespad2;;;;;BUILDING template;Prinsjespad;2;;;73179,728;226467,203
KNOKKE-HEIST - FH10;292974;10;0;0;10;MDU;;Y;NA;4;4;Duinbergenlaan83;;;;;BUILDING template;Duinbergenlaan;83;;;72810,814;226486,045
KNOKKE-HEIST - FH10;296699;1;0;0;1;SDU;;Y;NA;2;4;Prinsjespad3;;;;;BUILDING template;Prinsjespad;3;;;73139,19;226477,96
KNOKKE-HEIST - FH10;292975;43;1;0;44;MDU;;Y;NA;4;4;Duinbergenlaan85;;;;;BUILDING template;Duinbergenlaan;85;;;72780,948;226501,526
KNOKKE-HEIST - FH10;296700;1;0;0;1;SDU;;N;MON;2;4;Vandaelelaan2;Monument;;;;BUILDING template;Vandaelelaan;2;;;73231,556;226580,16
KNOKKE-HEIST - FH10;292976;2;0;0;2;MDU;;Y;NA;4;4;Duinbergenlaan89;;3 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Duinbergenlaan;89;;;72748,43;226543,71
KNOKKE-HEIST - FH10;296702;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan3;;;;;BUILDING template;Vandaelelaan;3;;;73181,73;226533,57
KNOKKE-HEIST - FH10;292977;7;0;0;7;MDU;;Y;NA;4;4;Duinbergenlaan93;;;;;BUILDING template;Duinbergenlaan;93;;;72732,718;226563,06
KNOKKE-HEIST - FH10;296703;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan16;;;;;BUILDING template;Vandaelelaan;16;;;73156,064;226564,682
KNOKKE-HEIST - FH10;292979;2;0;0;2;MDU;;Y;NA;4;4;Vossenhul12;;1 Unit in CRAB, Onduidelijk in GM.;;;BUILDING template;Vossenhul;12;;;72636,669;226533,598
KNOKKE-HEIST - FH10;296704;1;0;0;1;SDU;;Y;NA;2;4;Vandaelelaan18;;;;;BUILDING template;Vandaelelaan;18;;;73132,557;226577,159
KNOKKE-HEIST - FH10;292980;1;0;0;1;SDU;;Y;NA;2;4;Vossenhul3;;;;;BUILDING template;Vossenhul;3;;;72703,46;226504,45
KNOKKE-HEIST - FH10;296705;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan247;Beschermd Erfgoed;;;;BUILDING template;Elizabetlaan;247;;;73201,535;226537,211
KNOKKE-HEIST - FH10;292981;1;0;0;1;SDU;;Y;NA;2;4;Vossenhul2;;;;;BUILDING template;Vossenhul;2;;;72728,511;226524,933
KNOKKE-HEIST - FH10;296706;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan251;;;;;BUILDING template;Elizabetlaan;251;;;73189,31;226487,84
KNOKKE-HEIST - FH10;292982;1;0;0;1;SDU;;Y;NA;2;4;Vossenhul9;;;;;BUILDING template;Vossenhul;9;;;72665,749;226509,378
KNOKKE-HEIST - FH10;296707;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan253;;;;;BUILDING template;Elizabetlaan;253;;;73183,23;226471,56
KNOKKE-HEIST - FH10;292983;1;0;0;1;SDU;;Y;NA;2;4;Vossenhul7;;;;;BUILDING template;Vossenhul;7;;;72686,62;226508,871
KNOKKE-HEIST - FH10;296708;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan255;;;;;BUILDING template;Elizabetlaan;255;;;73168,77;226443,74
KNOKKE-HEIST - FH10;292984;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef1;;;;;BUILDING template;Duinendreef;1;;;72616,05;226460,137
KNOKKE-HEIST - FH10;296709;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan226;;;;;BUILDING template;Elizabetlaan;226;;;73304,875;226596,242
KNOKKE-HEIST - FH10;292986;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef17;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;17;;;72711,73;226463,74
KNOKKE-HEIST - FH10;296710;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad4;;;;;BUILDING template;Zomerpad;4;;;73068,22;226364,698
KNOKKE-HEIST - FH10;292987;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef19;;;;;BUILDING template;Duinendreef;19;;;72754,558;226443,71
KNOKKE-HEIST - FH10;296711;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad7;;;;;BUILDING template;Zomerpad;7;;;73039,55;226371,589
KNOKKE-HEIST - FH10;292988;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef27;;;;;BUILDING template;Duinendreef;27;;;72837,431;226433,823
KNOKKE-HEIST - FH10;296712;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad2;;;;;BUILDING template;Zomerpad;2;;;73073,39;226345,01
KNOKKE-HEIST - FH10;292989;1;0;0;1;SDU;;Y;NA;2;4;Krokussenpad1;Beschermd Erfgoed;;;;BUILDING template;Krokussenpad;1;;;72718,05;226462,614
KNOKKE-HEIST - FH10;296713;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad1;;;;;BUILDING template;Zomerpad;1;;;73053,36;226324,146
KNOKKE-HEIST - FH10;292990;1;0;0;1;SDU;;Y;NA;2;4;Krokussenpad2A;;;;;BUILDING template;Krokussenpad;2;A;;72739,177;226451,329
KNOKKE-HEIST - FH10;296714;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef1;;;;;BUILDING template;Van Cailliedreef;1;;;73126,281;226376,842
KNOKKE-HEIST - FH10;292991;1;0;0;1;SDU;;Y;NA;2;4;Krokussenpad5;;;;;BUILDING template;Krokussenpad;5;;;72719,019;226503,41
KNOKKE-HEIST - FH10;296715;1;0;0;1;SDU;;Y;NA;2;4;Van Cailliedreef2;;;;;BUILDING template;Van Cailliedreef;2;;;73133,77;226400,21
KNOKKE-HEIST - FH10;292992;1;0;0;1;SDU;;Y;NA;2;4;Krokussenpad4;;;;;BUILDING template;Krokussenpad;4;;;72739,827;226483,775
KNOKKE-HEIST - FH10;296716;1;0;0;1;SDU;;Y;NA;2;4;Rondeweg5;;;;;BUILDING template;Rondeweg;5;;;73039,32;226405,21
KNOKKE-HEIST - FH10;292995;28;2;0;30;MDU;;Y;NA;4;4;Duinbergenlaan111;;;;;BUILDING template;Duinbergenlaan;111;;;72637,47;226627,686
KNOKKE-HEIST - FH10;296738;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad15;;;;;BUILDING template;Zomerpad;15;;;73114,38;226501,903
KNOKKE-HEIST - FH10;292998;56;1;0;57;MDU;;Y;NA;4;4;Patriottenstraat10;;14 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Patriottenstraat;10;;;72606,006;226615,865
KNOKKE-HEIST - FH10;296739;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad14;;;;;BUILDING template;Zomerpad;14;;;73126,68;226461,77
KNOKKE-HEIST - FH10;293001;32;0;0;32;MDU;;Y;NA;4;4;Zeedijk-Duinbergen334;;34 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;334;;;72595,557;226652,155
KNOKKE-HEIST - FH10;296740;1;0;0;1;SDU;;Y;NA;2;4;Zomerpad13;;;;;BUILDING template;Zomerpad;13;;;73101,2;226488,81
KNOKKE-HEIST - FH10;293002;0;1;0;1;SDU;;Y;NA;2;4;Zeedijk-Duinbergen335;;;;;BUILDING template;Zeedijk-Duinbergen;335;;;72602,567;226655,986
KNOKKE-HEIST - FH10;296741;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan261;;;;;BUILDING template;Elizabetlaan;261;;;73150,532;226410,057
KNOKKE-HEIST - FH10;293003;0;1;0;1;SDU;;Y;NA;2;4;Zeedijk-Duinbergen337;;;;;BUILDING template;Zeedijk-Duinbergen;337;;;72617,166;226661,953
KNOKKE-HEIST - FH10;296742;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan265;;;;;BUILDING template;Elizabetlaan;265;;;73103,84;226360,2
KNOKKE-HEIST - FH10;293372;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef56;;;;;BUILDING template;Duinendreef;56;;;72973,23;226442,96
KNOKKE-HEIST - FH10;296743;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan269;;;;;BUILDING template;Elizabetlaan;269;;;73076,234;226336,399
KNOKKE-HEIST - FH10;293452;1;0;0;1;SDU;;Y;NA;2;4;Bergdreef19;Beschermd Erfgoed;;;;BUILDING template;Bergdreef;19;;;72925,03;226695,54
KNOKKE-HEIST - FH10;296744;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan271;;;;;BUILDING template;Elizabetlaan;271;;;73044,436;226322,708
KNOKKE-HEIST - FH10;293520;0;1;0;1;SDU;;Y;NA;2;4;Duinbergenlaan90;;;;;BUILDING template;Duinbergenlaan;90;;;72874,64;226471,07
KNOKKE-HEIST - FH10;296745;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan277;;;;;BUILDING template;Elizabetlaan;277;;;73005,041;226303,976
KNOKKE-HEIST - FH10;293568;1;0;0;1;SDU;;Y;NA;2;4;Ermitage7;;;;;BUILDING template;Ermitage;7;;;72917,067;226298,489
KNOKKE-HEIST - FH10;296955;2;0;0;2;MDU;;Y;NA;4;4;Zeedijk-Duinbergen300;;Niet in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Duinbergen;300;;;72423,37;226543,45
KNOKKE-HEIST - FH10;6422955;1;0;0;1;SDU;;Y;NA;2;4;Zeedijk-Duinbergen395A;;;;;BUILDING template;Zeedijk-Duinbergen;395;A;;72798;226739
KNOKKE-HEIST - FH10;293570;1;0;0;1;SDU;;Y;NA;2;4;Ermitage6;;;;;BUILDING template;Ermitage;6;;;72928,559;226308,158
KNOKKE-HEIST - FH10;296958;9;0;0;9;MDU;;Y;NA;4;4;Florapad2;;3 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Florapad;2;;;72567,067;226349,074
KNOKKE-HEIST - FH10;6430784;1;0;0;1;SDU;;Y;NA;2;4;Zeedijk-Duinbergen395B;;;;;BUILDING template;Zeedijk-Duinbergen;395;B;;72800;226741
KNOKKE-HEIST - FH10;293573;1;0;0;1;SDU;;Y;NA;2;4;Ermitage5;;;;;BUILDING template;Ermitage;5;;;72919,225;226324,124
KNOKKE-HEIST - FH10;296962;1;0;0;1;SDU;;Y;NA;2;4;Hazenpad4;;;;;BUILDING template;Hazenpad;4;;;72579,7;226394,01
KNOKKE-HEIST - FH10;293575;1;0;0;1;SDU;;Y;NA;2;4;Ermitage4;;;;;BUILDING template;Ermitage;4;;;72926,274;226329,984
KNOKKE-HEIST - FH10;296964;1;0;0;1;SDU;;Y;NA;2;4;Hazenpad2;;;;;BUILDING template;Hazenpad;2;;;72587,24;226395,89
KNOKKE-HEIST - FH10;293577;1;0;0;1;SDU;;Y;NA;2;4;Ermitage2;;;;;BUILDING template;Ermitage;2;;;72918,559;226346,158
KNOKKE-HEIST - FH10;296966;12;0;0;12;MDU;;Y;NA;4;4;Hazenpad1;;;;;BUILDING template;Hazenpad;1;;;72594,72;226354,056
KNOKKE-HEIST - FH10;293590;1;0;0;1;SDU;;Y;NA;2;4;Ermitage3;;;;;BUILDING template;Ermitage;3;;;72922,559;226346,158
KNOKKE-HEIST - FH10;296970;7;0;0;7;MDU;;Y;NA;4;4;Duinendreef2;;;;;BUILDING template;Duinendreef;2;;;72556,636;226409,439
KNOKKE-HEIST - FH10;293591;1;0;0;1;SDU;;Y;NA;2;4;Ermitage1;;;;;BUILDING template;Ermitage;1;;;72895,512;226325,219
KNOKKE-HEIST - FH10;296972;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef8;;;;;BUILDING template;Duinendreef;8;;;72597,446;226422,78
KNOKKE-HEIST - FH10;293595;1;0;0;1;SDU;;Y;NA;2;4;Prinsjespad8;;;;;BUILDING template;Prinsjespad;8;;;73139,02;226523,7
KNOKKE-HEIST - FH10;296974;4;0;0;4;MDU;;Y;NA;4;4;Patriottenstraat17;;;;;BUILDING template;Patriottenstraat;17;;;72515,604;226551,677
KNOKKE-HEIST - FH10;293596;1;0;0;1;SDU;;Y;NA;2;4;Prinsjespad5;;;;;BUILDING template;Prinsjespad;5;;;73115,68;226507,43
KNOKKE-HEIST - FH10;296976;1;0;0;1;SDU;;Y;NA;2;4;Zeegrasstraat36;;;;;BUILDING template;Zeegrasstraat;36;;;72616,528;226365,523
KNOKKE-HEIST - FH10;293597;1;0;0;1;SDU;;Y;NA;2;4;Kruindreef9;;;;;BUILDING template;Kruindreef;9;;;73093,541;226633,428
KNOKKE-HEIST - FH10;296978;1;0;0;1;SDU;;Y;NA;2;4;Zeegrasstraat32;;;;;BUILDING template;Zeegrasstraat;32;;;72602,02;226405,409
KNOKKE-HEIST - FH10;293599;1;0;0;1;SDU;;Y;NA;2;4;Kruindreef6;Beschermd Erfgoed;;;;BUILDING template;Kruindreef;6;;;73106,637;226615,824
KNOKKE-HEIST - FH10;296979;1;0;0;1;SDU;;Y;NA;2;4;Zeegrasstraat34;;;;;BUILDING template;Zeegrasstraat;34;;;72606,258;226394,505
KNOKKE-HEIST - FH10;293604;1;0;0;1;SDU;;Y;NA;2;4;Kruindreef1;;;;;BUILDING template;Kruindreef;1;;;73071,557;226584,158
KNOKKE-HEIST - FH10;296983;1;0;0;1;SDU;;Y;NA;2;4;Anemonenlaan7;;;;;BUILDING template;Anemonenlaan;7;;;72560,559;226377,155
KNOKKE-HEIST - FH10;293605;1;0;0;1;SDU;;Y;NA;2;4;Kruindreef4;;;;;BUILDING template;Kruindreef;4;;;73083,222;226602,951
KNOKKE-HEIST - FH10;296985;1;0;0;1;SDU;;Y;NA;2;4;Anemonenlaan6;;;;;BUILDING template;Anemonenlaan;6;;;72559,461;226386,052
KNOKKE-HEIST - FH10;293609;8;0;0;8;MDU;;Y;NA;4;4;Klaprozenpad2;;;;;BUILDING template;Klaprozenpad;2;;;72962,7;226652,3
KNOKKE-HEIST - FH10;302676;2;0;0;2;MDU;;Y;NA;4;4;Zeedijk-Heist299;;1 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Zeedijk-Heist;299;;;71832,56;226346,149
KNOKKE-HEIST - FH10;293610;11;0;0;11;MDU;;Y;NA;4;4;Klaprozenpad8;;;;;BUILDING template;Klaprozenpad;8;;;72995,88;226590,35
KNOKKE-HEIST - FH10;319467;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan224;;;;;BUILDING template;Elizabetlaan;224;;;73320,195;226609,258
KNOKKE-HEIST - FH10;293611;12;0;0;12;MDU;;Y;NA;4;4;Klaprozenpad10;;;;;BUILDING template;Klaprozenpad;10;;;73026,25;226602,87
KNOKKE-HEIST - FH10;3923034;6;0;0;6;MDU;;Y;NA;4;4;Engelsestraat10;;;;;BUILDING template;Engelsestraat;10;;;72801,556;226677,156
KNOKKE-HEIST - FH10;293612;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef15;;;;;BUILDING template;Bocheldreef;15;;;72951,48;226535,93
KNOKKE-HEIST - FH10;3939546;1;0;0;1;SDU;;N;MON;2;4;Duinendreef41;Monument;;;;BUILDING template;Duinendreef;41;;;72917,88;226451,77
KNOKKE-HEIST - FH10;293613;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef12;;;;;BUILDING template;Bocheldreef;12;;;72971,89;226549,2
KNOKKE-HEIST - FH10;3991226;1;0;0;1;SDU;;Y;NA;2;4;Mimosastraat7;;;;;BUILDING template;Mimosastraat;7;;;72627,192;226558,171
KNOKKE-HEIST - FH10;293614;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef10;;;;;BUILDING template;Bocheldreef;10;;;72989,668;226555,951
KNOKKE-HEIST - FH10;4018125;1;0;0;1;SDU;;N;MON;2;4;Duinendreef33;Monument;;;;BUILDING template;Duinendreef;33;;;72908,542;226445,934
KNOKKE-HEIST - FH10;293615;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef2;;;;;BUILDING template;Bocheldreef;2;;;73043,09;226571,62
KNOKKE-HEIST - FH10;4023063;0;3;0;3;MDU;;Y;NA;4;4;Duinbergenlaan82;;;;;BUILDING template;Duinbergenlaan;82;;;72874,827;226452,173
KNOKKE-HEIST - FH10;293617;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef22;;;;;BUILDING template;Bocheldreef;22;;;72945,556;226650,157
KNOKKE-HEIST - FH10;4057832;1;0;0;1;SDU;;Y;NA;2;4;Vossenhul11;;;;;BUILDING template;Vossenhul;11;;;72647,604;226508,997
KNOKKE-HEIST - FH10;293618;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef16;;;;;BUILDING template;Bocheldreef;16;;;72964,557;226588,158
KNOKKE-HEIST - FH10;4273817;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef20;;;;;BUILDING template;Bocheldreef;20;;;72955,92;226626,33
KNOKKE-HEIST - FH10;293620;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef14;;;;;BUILDING template;Bocheldreef;14;;;72970,192;226573,585
KNOKKE-HEIST - FH10;4335092;21;2;0;23;MDU;;Y;NA;4;4;Mimosastraat8;;15 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Mimosastraat;8;;;72630,526;226591,223
KNOKKE-HEIST - FH10;293622;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef5;;;;;BUILDING template;Bocheldreef;5;;;73006,557;226536,158
KNOKKE-HEIST - FH10;4335115;19;0;0;19;MDU;;Y;NA;4;4;Patriottenstraat28;;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Patriottenstraat;28;;;72574,446;226600,709
KNOKKE-HEIST - FH10;293624;1;0;0;1;SDU;;Y;NA;2;4;Bocheldreef23;;;;;BUILDING template;Bocheldreef;23;;;72940,26;226587,12
KNOKKE-HEIST - FH10;4335116;7;0;0;7;MDU;;Y;NA;4;4;Zeedijk-Duinbergen319;;Niet in CRAB of GM.;;;BUILDING template;Zeedijk-Duinbergen;319;;;72511,746;226620,835
KNOKKE-HEIST - FH10;293627;1;0;0;1;SDU;;Y;NA;2;4;Heuvelpad2;;;;;BUILDING template;Heuvelpad;2;;;72943,17;226535,9
KNOKKE-HEIST - FH10;4335747;1;0;0;1;SDU;;Y;NA;2;4;Phillippartpad4;;;;;BUILDING template;Phillippartpad;4;;;73080,556;226708,316
KNOKKE-HEIST - FH10;293629;1;0;0;1;SDU;;Y;NA;2;4;Heuvelpad4;;;;;BUILDING template;Heuvelpad;4;;;72946,511;226558,857
KNOKKE-HEIST - FH10;4335766;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan32;;;;;BUILDING template;Jozef Nellenslaan;32;;;73256,555;226718,16
KNOKKE-HEIST - FH10;293631;3;0;0;3;MDU;;Y;NA;4;4;Heuvelpad9;;4 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Heuvelpad;9;;;72912,66;226572,71
KNOKKE-HEIST - FH10;4335767;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan34;;;;;BUILDING template;Jozef Nellenslaan;34;;;73261,555;226720,16
KNOKKE-HEIST - FH10;293633;1;0;0;1;SDU;;Y;NA;2;4;Heuvelpad3;;;;;BUILDING template;Heuvelpad;3;;;72915,384;226519,204
KNOKKE-HEIST - FH10;4335776;2;0;0;2;MDU;;Y;NA;4;4;De Wandelaar3;;;;;BUILDING template;De Wandelaar;3;;;73086,555;226734,158
KNOKKE-HEIST - FH10;293642;1;0;0;1;SDU;;N;MON;2;4;Lommergang2;Monument;;;;BUILDING template;Lommergang;2;;;73001,77;226325,07
KNOKKE-HEIST - FH10;4335777;1;0;0;1;SDU;;Y;NA;2;4;De Wandelaar5;;;;;BUILDING template;De Wandelaar;5;;;73072,555;226728,158
KNOKKE-HEIST - FH10;1024209;6;0;0;6;MDU;;Y;NA;4;4;Krokussenpad2;Beschermd Erfgoed;;;;BUILDING template;Krokussenpad;2;;;72759,527;226472,342
KNOKKE-HEIST - FH10;293648;1;0;0;1;SDU;;Y;NA;2;4;Lommergang14;;;;;BUILDING template;Lommergang;14;;;72962,638;226440,468
KNOKKE-HEIST - FH10;4335907;4;0;0;4;MDU;;Y;NA;4;4;Petunialaan4;Beschermd Erfgoed;5 Units in CRAB, 2 bussen in GM.;;;BUILDING template;Petunialaan;4;;;72886,334;226524,68
KNOKKE-HEIST - FH10;1024210;0;1;0;1;SDU;;Y;NA;2;4;Kinderpad6;;;;;BUILDING template;Kinderpad;6;;;72913,62;226383,11
KNOKKE-HEIST - FH10;293652;0;1;0;1;SDU;;Y;NA;2;4;Lommergang1;;63 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Lommergang;1;;;72969,212;226327,062
KNOKKE-HEIST - FH10;4335913;1;0;0;1;SDU;;Y;NA;2;4;Dalgang4;;;;;BUILDING template;Dalgang;4;;;73051,61;226472,43
KNOKKE-HEIST - FH10;1311040;11;0;0;11;MDU;;Y;NA;4;4;Engelsestraat39;;15 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Engelsestraat;39;;;72847,159;226721,457
KNOKKE-HEIST - FH10;293654;1;0;0;1;SDU;;Y;NA;2;4;Duinendreef48;Beschermd Erfgoed;;;;BUILDING template;Duinendreef;48;;;72908,493;226412,903
KNOKKE-HEIST - FH10;4335925;6;0;0;6;MDU;;Y;NA;4;4;Petunialaan24;;5 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Petunialaan;24;;;72900,086;226627,071
KNOKKE-HEIST - FH10;1311041;14;1;0;15;MDU;;Y;NA;4;4;Engelsestraat41;;;;;BUILDING template;Engelsestraat;41;;;72855,032;226725,695
KNOKKE-HEIST - FH10;293658;4;0;0;4;MDU;;Y;NA;4;4;Duinendreef52;;1 Unit in CRAB en GM.;;;BUILDING template;Duinendreef;52;;;72937,1;226433,777
KNOKKE-HEIST - FH10;4335928;1;0;0;1;SDU;;N;MON;2;4;Duinendreef37;Monument;;;;BUILDING template;Duinendreef;37;;;72913,43;226448,58
KNOKKE-HEIST - FH10;1322186;0;3;0;3;MDU;;Y;NA;4;4;Poststraat22;;;;;BUILDING template;Poststraat;22;;;72915,558;226469,157
