Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Kolom1;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH05;2012337;0;1;0;1;SDU;Minderbroedersrui8;;Y;NA;2;4;;;;;BUILDING template;Minderbroedersrui;8;;;152413,167;212587,963
ANTWERPEN-WEST - FH05;2012434;1;0;0;1;SDU;Minderbroedersrui10;;Y;NA;2;4;;;;;BUILDING template;Minderbroedersrui;10;;;152416,542;212583,429
ANTWERPEN-WEST - FH05;2012471;1;0;0;1;SDU;Minderbroedersrui12;;Y;NA;2;4;;;;;BUILDING template;Minderbroedersrui;12;;;152418,96;212580,004
ANTWERPEN-WEST - FH05;2012523;3;0;0;3;MDU;Minderbroedersrui14;;Y;NA;4;4;;;;;BUILDING template;Minderbroedersrui;14;;;152420,371;212577,233
ANTWERPEN-WEST - FH05;2012919;4;0;0;4;MDU;Minderbroedersrui32;;Y;NA;4;4;;;;;BUILDING template;Minderbroedersrui;32;;;152479,664;212492,337
ANTWERPEN-WEST - FH05;2013344;8;0;0;8;MDU;Minderbroedersrui46;;Y;NA;4;4;;;;;BUILDING template;Minderbroedersrui;46;;;152502,448;212457,312
ANTWERPEN-WEST - FH05;2013445;2;0;0;2;MDU;Minderbroedersrui50;;Y;NA;4;4;;;;;BUILDING template;Minderbroedersrui;50;;;152511,433;212445,475
ANTWERPEN-WEST - FH05;2013472;1;1;0;2;MDU;Minderbroedersrui52;;Y;NA;4;4;;;;;BUILDING template;Minderbroedersrui;52;;;152514,663;212440,649
ANTWERPEN-WEST - FH05;2013507;0;1;0;1;SDU;Minderbroedersrui58;;Y;NA;2;4;;;;;BUILDING template;Minderbroedersrui;58;;;152521,616;212427,237
ANTWERPEN-WEST - FH05;2013544;0;3;0;3;MDU;Minderbroedersrui60;;Y;NA;4;4;;;;;BUILDING template;Minderbroedersrui;60;;;152524,357;212420,101
ANTWERPEN-WEST - FH05;2013576;0;4;0;4;MDU;Minderbroedersrui66;;Y;NA;4;4;;;;;BUILDING template;Minderbroedersrui;66;;;152526,658;212401,83
ANTWERPEN-WEST - FH05;2013581;0;1;0;1;SDU;Minderbroedersrui68;;Y;NA;2;4;;;;;BUILDING template;Minderbroedersrui;68;;;152526,673;212397,249
ANTWERPEN-WEST - FH05;2013587;0;1;0;1;SDU;Minderbroedersrui70;;Y;NA;2;4;;;;;BUILDING template;Minderbroedersrui;70;;;152526,644;212392,602
ANTWERPEN-WEST - FH05;2021360;1;0;0;1;SDU;Moriaanstraat13;;Y;NA;2;4;;;;;BUILDING template;Moriaanstraat;13;;;152421,076;212380,301
ANTWERPEN-WEST - FH05;2021365;2;0;0;2;MDU;Moriaanstraat16;;Y;NA;4;4;;;;;BUILDING template;Moriaanstraat;16;;;152421,423;212368,564
ANTWERPEN-WEST - FH05;2027586;0;1;0;1;SDU;Korte Nieuwstraat7;;Y;NA;2;4;;;;;BUILDING template;Korte Nieuwstraat;7;;;152407,259;212300,735
ANTWERPEN-WEST - FH05;2027599;0;1;0;1;SDU;Korte Nieuwstraat11A;;Y;NA;2;4;;;;;BUILDING template;Korte Nieuwstraat;11;A;;152420,528;212296,569
ANTWERPEN-WEST - FH05;2029209;1;0;0;1;SDU;Nosestraat3;;Y;NA;2;4;;;;;BUILDING template;Nosestraat;3;;;152241,362;212707,414
ANTWERPEN-WEST - FH05;2029213;1;0;0;1;SDU;Nosestraat8;;Y;NA;2;4;;;;;BUILDING template;Nosestraat;8;;;152224,356;212679,398
ANTWERPEN-WEST - FH05;2030152;5;1;0;6;MDU;Oever6;;Y;NA;4;4;;;;;BUILDING template;Oever;6;;;151946,969;212028,073
ANTWERPEN-WEST - FH05;2030165;0;1;0;1;SDU;Oever10;;Y;NA;2;4;;;;;BUILDING template;Oever;10;;;151938,298;212015,612
ANTWERPEN-WEST - FH05;2030232;0;1;0;1;SDU;Oever16;;Y;NA;2;4;;;;;BUILDING template;Oever;16;;;151888,741;211977,881
ANTWERPEN-WEST - FH05;2030233;3;0;0;3;MDU;Oever18;;Y;NA;4;4;;;;;BUILDING template;Oever;18;;;151903,976;211977,359
ANTWERPEN-WEST - FH05;2034591;0;2;0;2;MDU;Orteliuskaai4;;Y;NA;4;4;;;;;BUILDING template;Orteliuskaai;4;;;152188,538;212833,757
ANTWERPEN-WEST - FH05;2034593;1;0;0;1;SDU;Orteliuskaai5;;Y;NA;2;4;;;;;BUILDING template;Orteliuskaai;5;;;152187,279;212825,747
ANTWERPEN-WEST - FH05;2035218;9;0;0;9;MDU;Oude Beurs2;;Y;NA;4;4;;;;;BUILDING template;Oude Beurs;2;;;152147,404;212477,002
ANTWERPEN-WEST - FH05;2035245;1;0;0;1;SDU;Oude Beurs23;;Y;NA;2;4;;;;;BUILDING template;Oude Beurs;23;;;152231,529;212452,554
ANTWERPEN-WEST - FH05;2035277;4;0;0;4;MDU;Oude Beurs36;;Y;NA;4;4;;;;;BUILDING template;Oude Beurs;36;;;152263,158;212409,604
ANTWERPEN-WEST - FH05;2035284;4;0;0;4;MDU;Oude Beurs39;;Y;NA;4;4;;;;;BUILDING template;Oude Beurs;39;;;152328,555;212406,221
ANTWERPEN-WEST - FH05;2035306;1;0;0;1;SDU;Oude Beurs58;;Y;NA;2;4;;;;;BUILDING template;Oude Beurs;58;;;152326,633;212389,67
ANTWERPEN-WEST - FH05;2035307;3;1;0;4;MDU;Oude Beurs60;;Y;NA;4;4;;;;;BUILDING template;Oude Beurs;60;;;152335;212388
ANTWERPEN-WEST - FH05;2036579;7;0;0;7;MDU;Oude Waag4;;Y;NA;4;4;;;;;BUILDING template;Oude Waag;4;;;152407,613;212446,177
ANTWERPEN-WEST - FH05;2036586;2;0;0;2;MDU;Oude Waag7;;Y;NA;4;4;;;;;BUILDING template;Oude Waag;7;;;152421,007;212435,983
ANTWERPEN-WEST - FH05;2036588;4;0;0;4;MDU;Oude Waag9;;Y;NA;4;4;;;;;BUILDING template;Oude Waag;9;;;152419,431;212428,347
ANTWERPEN-WEST - FH05;2041367;2;0;0;2;MDU;Sint-Paulusplaats7;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusplaats;7;;;152277,292;212771,992
ANTWERPEN-WEST - FH05;2041368;0;4;0;4;MDU;Sint-Paulusplaats8;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusplaats;8;;;152276,552;212764,849
ANTWERPEN-WEST - FH05;2041378;0;3;0;3;MDU;Sint-Paulusplaats11;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusplaats;11;;;152265,701;212752,495
ANTWERPEN-WEST - FH05;2041382;0;1;0;1;SDU;Sint-Paulusplaats17;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusplaats;17;;;152248,325;212731,458
ANTWERPEN-WEST - FH05;2041389;2;2;0;4;MDU;Sint-Paulusplaats21;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusplaats;21;;;152234,839;212756,235
ANTWERPEN-WEST - FH05;2041399;2;1;0;3;MDU;Sint-Paulusplaats24;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusplaats;24;;;152235,997;212773,531
ANTWERPEN-WEST - FH05;2041413;2;0;0;2;MDU;Sint-Paulusstraat4;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusstraat;4;;;152292,011;212778,353
ANTWERPEN-WEST - FH05;2041418;3;0;0;3;MDU;Sint-Paulusstraat6;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusstraat;6;;;152299,72;212770,155
ANTWERPEN-WEST - FH05;2041431;1;0;0;1;SDU;Sint-Paulusstraat10;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;10;;;152319,246;212736,958
ANTWERPEN-WEST - FH05;2041438;1;0;0;1;SDU;Sint-Paulusstraat12;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;12;;;152322,477;212732,156
ANTWERPEN-WEST - FH05;2041447;3;0;0;3;MDU;Sint-Paulusstraat14;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusstraat;14;;;152324,66;212727,528
ANTWERPEN-WEST - FH05;2041463;1;0;0;1;SDU;Sint-Paulusstraat18;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;18;;;152333,218;212716,438
ANTWERPEN-WEST - FH05;2041476;1;0;0;1;SDU;Sint-Paulusstraat20;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;20;;;152336,798;212711,024
ANTWERPEN-WEST - FH05;2041485;3;0;0;3;MDU;Sint-Paulusstraat22;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusstraat;22;;;152342,474;212700,021
ANTWERPEN-WEST - FH05;2041490;1;0;0;1;SDU;Sint-Paulusstraat24;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;24;;;152348,15;212694,17
ANTWERPEN-WEST - FH05;2041502;3;0;0;3;MDU;Sint-Paulusstraat28;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusstraat;28;;;152353,389;212684,39
ANTWERPEN-WEST - FH05;2041510;1;0;0;1;SDU;Sint-Paulusstraat30;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;30;;;152358,331;212678,943
ANTWERPEN-WEST - FH05;2041514;1;0;0;1;SDU;Sint-Paulusstraat34;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;34;;;152365,874;212667,874
ANTWERPEN-WEST - FH05;2041520;0;1;0;1;SDU;Sint-Paulusstraat38;;Y;NA;2;4;;;;;BUILDING template;Sint-Paulusstraat;38;;;152372,024;212658,199
ANTWERPEN-WEST - FH05;2041526;0;3;0;3;MDU;Sint-Paulusstraat40;;Y;NA;4;4;;;;;BUILDING template;Sint-Paulusstraat;40;;;152374,729;212652,623
ANTWERPEN-WEST - FH05;2043173;0;2;0;2;MDU;Pelgrimstraat7;;Y;NA;4;4;;;;;BUILDING template;Pelgrimstraat;7;;;152166,363;212201,058
ANTWERPEN-WEST - FH05;2043175;1;0;0;1;SDU;Pelgrimstraat8;;Y;NA;2;4;;;;;BUILDING template;Pelgrimstraat;8;;;152154,289;212204,314
ANTWERPEN-WEST - FH05;2043181;0;2;0;2;MDU;Pelgrimstraat11;;Y;NA;4;4;;;;;BUILDING template;Pelgrimstraat;11;;;152161,462;212193,296
ANTWERPEN-WEST - FH05;2043194;2;0;0;2;MDU;Pelgrimstraat19;;Y;NA;4;4;;;;;BUILDING template;Pelgrimstraat;19;;;152150,402;212178,752
ANTWERPEN-WEST - FH05;2043205;1;0;0;1;SDU;Pelgrimstraat24;;Y;NA;2;4;;;;;BUILDING template;Pelgrimstraat;24;;;152130,585;212172,271
ANTWERPEN-WEST - FH05;2043207;1;0;0;1;SDU;Pelgrimstraat25;;Y;NA;2;4;;;;;BUILDING template;Pelgrimstraat;25;;;152142,047;212158,213
ANTWERPEN-WEST - FH05;2043210;0;5;0;5;MDU;Pelgrimstraat26;;Y;NA;4;4;;;;;BUILDING template;Pelgrimstraat;26;;;152125;212169
ANTWERPEN-WEST - FH05;2044832;0;2;0;2;MDU;Plantinkaai1A;;Y;NA;4;4;;;;;BUILDING template;Plantinkaai;1;A;;151861,712;212037,887
ANTWERPEN-WEST - FH05;2044833;0;2;0;2;MDU;Plantinkaai3;;Y;NA;4;4;;;;;BUILDING template;Plantinkaai;3;;;151856,698;212027,325
ANTWERPEN-WEST - FH05;2044834;5;0;0;5;MDU;Plantinkaai4;;Y;NA;4;4;;;;;BUILDING template;Plantinkaai;4;;;151849,921;212023,172
ANTWERPEN-WEST - FH05;2044838;9;2;0;11;MDU;Plantinkaai8;;Y;NA;4;4;;;;;BUILDING template;Plantinkaai;8;;;151838,34;211993,533
ANTWERPEN-WEST - FH05;2044841;0;1;0;1;SDU;Plantinkaai10;;Y;NA;2;4;;;;;BUILDING template;Plantinkaai;10;;;151835,698;211985,735
ANTWERPEN-WEST - FH05;2045378;1;1;0;2;MDU;Grote Pieter Potstraat3;;Y;NA;4;4;;;;;BUILDING template;Grote Pieter Potstraat;3;;;152020;212311
ANTWERPEN-WEST - FH05;2045380;0;2;0;2;MDU;Grote Pieter Potstraat8;;Y;NA;4;4;;;;;BUILDING template;Grote Pieter Potstraat;8;;;152002,297;212320,681
ANTWERPEN-WEST - FH05;2045382;2;1;0;3;MDU;Grote Pieter Potstraat10;;Y;NA;4;4;;;;;BUILDING template;Grote Pieter Potstraat;10;;;151998,911;212314,652
ANTWERPEN-WEST - FH05;2045393;2;0;0;2;MDU;Grote Pieter Potstraat20;;Y;NA;4;4;;;;;BUILDING template;Grote Pieter Potstraat;20;;;151982,113;212275,639
ANTWERPEN-WEST - FH05;2045394;5;0;0;5;MDU;Grote Pieter Potstraat22;;Y;NA;4;4;;;;;BUILDING template;Grote Pieter Potstraat;22;;;151978,253;212269,34
ANTWERPEN-WEST - FH05;2045400;0;4;0;4;MDU;Grote Pieter Potstraat36;;Y;NA;4;4;;;;;BUILDING template;Grote Pieter Potstraat;36;;;151960,981;212229,04
ANTWERPEN-WEST - FH05;2045404;3;1;0;4;MDU;Kleine Pieter Potstraat8;;Y;NA;4;4;;;;;BUILDING template;Kleine Pieter Potstraat;8;;;152034,199;212237,709
ANTWERPEN-WEST - FH05;2047060;4;0;0;4;MDU;Repenstraat8;;Y;NA;4;4;;;;;BUILDING template;Repenstraat;8;;;152133,611;212501,003
ANTWERPEN-WEST - FH05;2047219;2;0;0;2;MDU;Reyndersstraat3;;Y;NA;4;4;;;;;BUILDING template;Reyndersstraat;3;;;152072,329;212176,909
ANTWERPEN-WEST - FH05;2047221;0;1;0;1;SDU;Reyndersstraat7;;Y;NA;2;4;;;;;BUILDING template;Reyndersstraat;7;;;152084,604;212170,286
ANTWERPEN-WEST - FH05;2047224;0;1;0;1;SDU;Reyndersstraat11;;Y;NA;2;4;;;;;BUILDING template;Reyndersstraat;11;;;152090,418;212166,565
ANTWERPEN-WEST - FH05;2047227;0;1;0;1;SDU;Reyndersstraat13;;Y;NA;2;4;;;;;BUILDING template;Reyndersstraat;13;;;152096,147;212165,036
ANTWERPEN-WEST - FH05;2047231;2;0;0;2;MDU;Reyndersstraat19;;Y;NA;4;4;;;;;BUILDING template;Reyndersstraat;19;;;152111,954;212155,788
ANTWERPEN-WEST - FH05;2047236;4;1;0;5;MDU;Reyndersstraat33;;Y;NA;4;4;;;;;BUILDING template;Reyndersstraat;33;;;152150,687;212142,899
ANTWERPEN-WEST - FH05;2047240;1;0;0;1;SDU;Reyndersstraat53;;Y;NA;2;4;;;;;BUILDING template;Reyndersstraat;53;;;152190,185;212111,192
ANTWERPEN-WEST - FH05;2047387;4;1;0;5;MDU;Riemstraat4;;Y;NA;4;4;;;;;BUILDING template;Riemstraat;4;;;151708,859;211554,586
ANTWERPEN-WEST - FH05;2047394;0;1;0;1;SDU;Riemstraat11;;Y;NA;2;4;;;;;BUILDING template;Riemstraat;11;;;151727,521;211527,09
ANTWERPEN-WEST - FH05;2047395;0;2;0;2;MDU;Riemstraat12;;Y;NA;4;4;;;;;BUILDING template;Riemstraat;12;;;151690,829;211528,725
ANTWERPEN-WEST - FH05;2047397;0;1;0;1;SDU;Riemstraat15;;Y;NA;2;4;;;;;BUILDING template;Riemstraat;15;;;151734,408;211517,594
ANTWERPEN-WEST - FH05;2047399;10;1;0;11;MDU;Riemstraat19;;Y;NA;4;4;;;;;BUILDING template;Riemstraat;19;;;151720,486;211513,45
ANTWERPEN-WEST - FH05;2047406;0;1;0;1;SDU;Riemstraat27;;Y;NA;2;4;;;;;BUILDING template;Riemstraat;27;;;151739,172;211459,262
ANTWERPEN-WEST - FH05;2047407;1;0;0;1;SDU;Riemstraat29;;Y;NA;2;4;;;;;BUILDING template;Riemstraat;29;;;151739,172;211459,262
ANTWERPEN-WEST - FH05;2047408;0;1;0;1;SDU;Riemstraat33;;Y;NA;2;4;;;;;BUILDING template;Riemstraat;33;;;151739,172;211459,262
ANTWERPEN-WEST - FH05;2047409;3;0;0;3;MDU;Riemstraat35;;Y;NA;4;4;;;;;BUILDING template;Riemstraat;35;;;151711,973;211473,767
ANTWERPEN-WEST - FH05;2047411;5;0;0;5;MDU;Riemstraat43;;Y;NA;4;4;;;;;BUILDING template;Riemstraat;43;;;151709,155;211457,175
ANTWERPEN-WEST - FH05;2047412;2;0;0;2;MDU;Riemstraat45;;Y;NA;4;4;;;;;BUILDING template;Riemstraat;45;;;151706,964;211447,784
ANTWERPEN-WEST - FH05;2050200;7;0;0;7;MDU;Saucierstraat5;;Y;NA;4;4;;;;;BUILDING template;Saucierstraat;5;;;152138,012;212708,053
ANTWERPEN-WEST - FH05;2050448;4;0;0;4;MDU;Scheldeken3;;Y;NA;4;4;;;;;BUILDING template;Scheldeken;3;;;151862,087;211973,225
ANTWERPEN-WEST - FH05;2050449;1;0;0;1;SDU;Scheldeken6;;Y;NA;2;4;;;;;BUILDING template;Scheldeken;6;;;151884,945;212034,987
ANTWERPEN-WEST - FH05;2050450;1;0;0;1;SDU;Scheldeken10;;Y;NA;2;4;;;;;BUILDING template;Scheldeken;10;;;151875,865;212027,341
ANTWERPEN-WEST - FH05;2050451;1;0;0;1;SDU;Scheldeken12;;Y;NA;2;4;;;;;BUILDING template;Scheldeken;12;;;151872,423;212022,549
ANTWERPEN-WEST - FH05;2050452;2;0;0;2;MDU;Scheldeken16;;Y;NA;4;4;;;;;BUILDING template;Scheldeken;16;;;151863,406;212003,432
ANTWERPEN-WEST - FH05;2050453;4;0;0;4;MDU;Scheldeken20;;Y;NA;4;4;;;;;BUILDING template;Scheldeken;20;;;151856,497;211994,472
ANTWERPEN-WEST - FH05;2050494;5;0;0;5;MDU;Scheldestraat3;;Y;NA;4;4;;;;;BUILDING template;Scheldestraat;3;;;151604,18;211493,072
ANTWERPEN-WEST - FH05;2050495;0;4;0;4;MDU;Scheldestraat5;;Y;NA;4;4;;;;;BUILDING template;Scheldestraat;5;;;151608,471;211489,173
ANTWERPEN-WEST - FH05;2050497;3;0;0;3;MDU;Scheldestraat7;;Y;NA;4;4;;;;;BUILDING template;Scheldestraat;7;;;151613,012;211485,118
ANTWERPEN-WEST - FH05;2050498;1;1;0;2;MDU;Scheldestraat9;;Y;NA;4;4;;;;;BUILDING template;Scheldestraat;9;;;151617,989;211480,364
ANTWERPEN-WEST - FH05;2050500;0;9;0;9;MDU;Scheldestraat11;;Y;NA;4;4;;;;;BUILDING template;Scheldestraat;11;;;151623,276;211470,845
ANTWERPEN-WEST - FH05;2050504;0;3;0;3;MDU;Scheldestraat15;;Y;NA;4;4;;;;;BUILDING template;Scheldestraat;15;;;151655,14;211446,272
ANTWERPEN-WEST - FH05;2050507;3;0;0;3;MDU;Scheldestraat23;;Y;NA;4;4;;;;;BUILDING template;Scheldestraat;23;;;151698,407;211416,375
ANTWERPEN-WEST - FH05;2050516;1;0;0;1;SDU;Scheldestraat35;;Y;NA;2;4;;;;;BUILDING template;Scheldestraat;35;;;151733,573;211391,748
ANTWERPEN-WEST - FH05;2051251;2;0;0;2;MDU;Schoenmakersstraat4;;Y;NA;4;4;;;;;BUILDING template;Schoenmakersstraat;4;;;152291,896;212382,623
ANTWERPEN-WEST - FH05;2054318;1;0;0;1;SDU;Steegsken4;;Y;NA;2;4;;;;;BUILDING template;Steegsken;4;;;151854,539;211950,417
ANTWERPEN-WEST - FH05;2055647;8;0;0;8;MDU;Stoofstraat5;;Y;NA;4;4;;;;;BUILDING template;Stoofstraat;5;;;151966,182;212144,462
ANTWERPEN-WEST - FH05;2055648;4;0;0;4;MDU;Stoofstraat6;;Y;NA;4;4;;;;;BUILDING template;Stoofstraat;6;;;151949,331;212116,535
ANTWERPEN-WEST - FH05;2055649;0;1;0;1;SDU;Stoofstraat7;;Y;NA;2;4;;;;;BUILDING template;Stoofstraat;7;;;151975,052;212141,853
ANTWERPEN-WEST - FH05;2055927;0;2;0;2;MDU;Suikerrui4;;Y;NA;4;4;;;;;BUILDING template;Suikerrui;4;;;151995,253;212342,964
ANTWERPEN-WEST - FH05;2055932;0;8;0;8;MDU;Suikerrui16;;Y;NA;4;4;;;;;BUILDING template;Suikerrui;16;;;152046,323;212318,581
ANTWERPEN-WEST - FH05;2055935;0;1;0;1;SDU;Suikerrui21;;Y;NA;2;4;;;;;BUILDING template;Suikerrui;21;;;152068,594;212349,412
ANTWERPEN-WEST - FH05;2055940;0;1;0;1;SDU;Suikerrui26;;Y;NA;2;4;;;;;BUILDING template;Suikerrui;26;;;152074,364;212308,015
ANTWERPEN-WEST - FH05;2058908;1;0;0;1;SDU;Veemarkt2;;Y;NA;2;4;;;;;BUILDING template;Veemarkt;2;;;152167,981;212677,65
ANTWERPEN-WEST - FH05;2058910;5;1;0;6;MDU;Veemarkt4;;Y;NA;4;4;;;;;BUILDING template;Veemarkt;4;;;152183,099;212674,429
ANTWERPEN-WEST - FH05;2058913;1;0;0;1;SDU;Veemarkt7;;Y;NA;2;4;;;;;BUILDING template;Veemarkt;7;;;152201,373;212672,85
ANTWERPEN-WEST - FH05;2058914;0;1;0;1;SDU;Veemarkt8;;Y;NA;2;4;;;;;BUILDING template;Veemarkt;8;;;152208,74;212670,257
ANTWERPEN-WEST - FH05;2058916;3;0;0;3;MDU;Veemarkt16;;Y;NA;4;4;;;;;BUILDING template;Veemarkt;16;;;152204,634;212623,644
ANTWERPEN-WEST - FH05;2058917;3;0;0;3;MDU;Veemarkt18;;Y;NA;4;4;;;;;BUILDING template;Veemarkt;18;;;152194,05;212624,025
ANTWERPEN-WEST - FH05;2058918;3;0;0;3;MDU;Veemarkt19;;Y;NA;4;4;;;;;BUILDING template;Veemarkt;19;;;152188,891;212624,223
ANTWERPEN-WEST - FH05;2058919;6;0;0;6;MDU;Veemarkt20;;Y;NA;4;4;;;;;BUILDING template;Veemarkt;20;;;152183,605;212624,832
ANTWERPEN-WEST - FH05;2058921;0;1;0;1;SDU;Veemarkt27;;Y;NA;2;4;;;;;BUILDING template;Veemarkt;27;;;152151,132;212652,577
ANTWERPEN-WEST - FH05;2059767;8;3;0;11;MDU;Verbrande-Entrepotstraat1;;Y;NA;4;4;;;;;BUILDING template;Verbrande-Entrepotstraat;1;;;151780,618;211792,592
ANTWERPEN-WEST - FH05;2059769;0;1;0;1;SDU;Verbrande-Entrepotstraat9;;Y;NA;2;4;;;;;BUILDING template;Verbrande-Entrepotstraat;9;;;151775,202;211753,604
ANTWERPEN-WEST - FH05;2059770;18;0;0;18;MDU;Verbrande-Entrepotstraat11;;Y;NA;4;4;;;;;BUILDING template;Verbrande-Entrepotstraat;11;;;151771,345;211745,818
ANTWERPEN-WEST - FH05;2061094;1;0;0;1;SDU;Vlaanderenstraat3;;Y;NA;2;4;;;;;BUILDING template;Vlaanderenstraat;3;;;151801,04;211887,016
ANTWERPEN-WEST - FH05;2061097;1;0;0;1;SDU;Vlaanderenstraat9;;Y;NA;2;4;;;;;BUILDING template;Vlaanderenstraat;9;;;151830,147;211865,651
ANTWERPEN-WEST - FH05;2061172;5;0;0;5;MDU;Vlasmarkt5;;Y;NA;4;4;;;;;BUILDING template;Vlasmarkt;5;;;151950,076;212227,414
ANTWERPEN-WEST - FH05;2061178;3;0;0;3;MDU;Vlasmarkt10;;Y;NA;4;4;;;;;BUILDING template;Vlasmarkt;10;;;151960,44;212204,756
ANTWERPEN-WEST - FH05;2061181;3;0;0;3;MDU;Vlasmarkt13;;Y;NA;4;4;;;;;BUILDING template;Vlasmarkt;13;;;151991,122;212219,964
ANTWERPEN-WEST - FH05;2061190;0;1;0;1;SDU;Vlasmarkt22;;Y;NA;2;4;;;;;BUILDING template;Vlasmarkt;22;;;151996,292;212193,137
ANTWERPEN-WEST - FH05;2061192;2;0;0;2;MDU;Vlasmarkt24;;Y;NA;4;4;;;;;BUILDING template;Vlasmarkt;24;;;152000,705;212191,379
ANTWERPEN-WEST - FH05;2061193;3;2;0;5;MDU;Vlasmarkt25;;Y;NA;4;4;;;;;BUILDING template;Vlasmarkt;25;;;152016,859;212207,772
ANTWERPEN-WEST - FH05;2061196;5;0;0;5;MDU;Vlasmarkt29;;Y;NA;4;4;;;;;BUILDING template;Vlasmarkt;29;;;152027,019;212206,892
ANTWERPEN-WEST - FH05;2061198;1;0;0;1;SDU;Vlasmarkt32;;Y;NA;2;4;;;;;BUILDING template;Vlasmarkt;32;;;152025,504;212179,466
ANTWERPEN-WEST - FH05;2061200;1;0;0;1;SDU;Vlasmarkt34;;Y;NA;2;4;;;;;BUILDING template;Vlasmarkt;34;;;152028,479;212177,436
ANTWERPEN-WEST - FH05;2061254;7;0;0;7;MDU;Vleeshouwersstraat6;;Y;NA;4;4;;;;;BUILDING template;Vleeshouwersstraat;6;;;152164,709;212605,129
ANTWERPEN-WEST - FH05;2061255;0;3;0;3;MDU;Vleeshouwersstraat17;;Y;NA;4;4;;;;;BUILDING template;Vleeshouwersstraat;17;;;152175,859;212563,963
ANTWERPEN-WEST - FH05;2064551;0;1;0;1;SDU;Wijngaardbrug6;;Y;NA;2;4;;;;;BUILDING template;Wijngaardbrug;6;;;152529,266;212364,858
ANTWERPEN-WEST - FH05;2064553;0;1;0;1;SDU;Wijngaardstraat5;;Y;NA;2;4;;;;;BUILDING template;Wijngaardstraat;5;;;152386,866;212357,575
ANTWERPEN-WEST - FH05;2064559;6;0;0;6;MDU;Wijngaardstraat13;;Y;NA;4;4;;;;;BUILDING template;Wijngaardstraat;13;;;152418,069;212359,453
ANTWERPEN-WEST - FH05;2065321;22;1;0;23;MDU;Wisselstraat4;;Y;NA;4;4;;;;;BUILDING template;Wisselstraat;4;;;152213,952;212435,344
ANTWERPEN-WEST - FH05;2065323;0;1;0;1;SDU;Wisselstraat6;;Y;NA;2;4;;;;;BUILDING template;Wisselstraat;6;;;152211,16;212429,658
ANTWERPEN-WEST - FH05;2065573;0;2;0;2;MDU;Wolstraat5;;Y;NA;4;4;;;;;BUILDING template;Wolstraat;5;;;152369,954;212421,49
ANTWERPEN-WEST - FH05;2065574;2;2;0;4;MDU;Wolstraat6;;Y;NA;4;4;;;;;BUILDING template;Wolstraat;6;;;152383,498;212401,046
ANTWERPEN-WEST - FH05;2065577;0;1;0;1;SDU;Wolstraat14;;Y;NA;2;4;;;;;BUILDING template;Wolstraat;14;;;152412,231;212392,037
ANTWERPEN-WEST - FH05;2065578;4;0;0;4;MDU;Wolstraat17;;Y;NA;4;4;;;;;BUILDING template;Wolstraat;17;;;152419,097;212413,532
ANTWERPEN-WEST - FH05;2065582;0;2;0;2;MDU;Wolstraat24;;Y;NA;4;4;;;;;BUILDING template;Wolstraat;24;;;152444,602;212389,106
ANTWERPEN-WEST - FH05;2065585;1;0;0;1;SDU;Wolstraat28;;Y;NA;2;4;;;;;BUILDING template;Wolstraat;28;;;152457,173;212384,511
ANTWERPEN-WEST - FH05;2065588;1;0;0;1;SDU;Wolstraat32;;Y;NA;2;4;;;;;BUILDING template;Wolstraat;32;;;152467,611;212381,973
ANTWERPEN-WEST - FH05;2065589;0;3;0;3;MDU;Wolstraat33;;Y;NA;4;4;;;;;BUILDING template;Wolstraat;33;;;152479,534;212408,104
ANTWERPEN-WEST - FH05;2065591;0;3;0;3;MDU;Wolstraat35;;Y;NA;4;4;;;;;BUILDING template;Wolstraat;35;;;152482,595;212399,368
ANTWERPEN-WEST - FH05;2065594;0;1;0;1;SDU;Wolstraat39;;Y;NA;2;4;;;;;BUILDING template;Wolstraat;39;;;152488,129;212395,389
ANTWERPEN-WEST - FH05;2065596;0;1;0;1;SDU;Wolstraat41;;Y;NA;2;4;;;;;BUILDING template;Wolstraat;41;;;152493,489;212393,46
