Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
MECHELEN - FH01;905042;0;1;0;1;SDU;;N;MON;3;4;;;;MON - Geen LU, geen SU en geen eigenaar;BUILDING template;Grote Markt;24;;;157878,615;190828,022
MECHELEN - FH01;3047272;1;0;0;1;SDU;;Y;NA;2;4;;;Y;;BUILDING template;Schaalstraat;14;;;157744;190685
MECHELEN - FH01;3032985;0;1;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Frederik de Merodestraat;59;;;157946,104;191163,286
MECHELEN - FH01;4736378;3;0;0;3;MDU;D;Y;NA;3;12;;;;;BUILDING template;Lange Schipstraat;50;;;157811,861;190493,148
MECHELEN - FH01;3048643;1;0;0;1;SDU;;Y;NA;4;13;;;;;BUILDING template;Sint-Katelijnestraat;56;;;157550,713;191198,448
MECHELEN - FH01;3042680;0;1;0;1;SDU;;N;MON;6;;;;;MON - Dit gebouw is het oude stadshuis. Nu enkel in gebruik als kantoren. Geen LU geen SU;BUILDING template;Grote markt;21;;;157938;190868
MECHELEN - FH01;901188;1;0;1;2;MDU;D;Y;NA;3;10;;;;BE -;BUILDING template;Frederik de Merodestraat;61;;;157952,293;191165,61
MECHELEN - FH01;903512;0;1;1;2;MDU;D;Y;NA;3;10;;;;Dit gebouw heeft 10 studentenkamers en 1 brandalarm;BUILDING template;Lange Schipstraat;51;;;157844,949;190476,346
MECHELEN - FH01;935322;0;1;0;1;SDU;;Y;NA;3;14;;;;BE -;BUILDING template;Sint-Katelijnestraat;57;;;157522,048;191193,551
MECHELEN - FH01;901597;0;1;0;1;SDU;;N;MON;4;12;;;;MON -;BUILDING template;Frederik de Merodestraat;63;;;157968,761;191181,51
MECHELEN - FH01;3047629;3;0;0;3;MDU;D;Y;NA;3;12;;;;;BUILDING template;Lange Schipstraat;52;;;157812,752;190488,627
MECHELEN - FH01;3048645;1;1;1;3;MDU;D;Y;NA;3;10;;;;BE -;BUILDING template;Sint-Katelijnestraat;58;;;157544,72;191201,647
MECHELEN - FH01;5602863;5;1;1;7;MDU;C;N;ORN;3;;;;;;BUILDING template;Frederik De Merodestraat;3;;;157809,654;190948,347
MECHELEN - FH01;3032990;0;1;0;1;SDU;;N;MON;3;12;;;;MON - Dit is een museum;BUILDING template;Frederik de Merodestraat;65;;;157981,426;191214,536
MECHELEN - FH01;3047630;3;0;0;3;MDU;D;Y;NA;3;12;;;;;BUILDING template;Lange Schipstraat;54;;;157814,026;190482,932
MECHELEN - FH01;3048647;0;1;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Sint-Katelijnestraat;59;;;157515,918;191197,122
MECHELEN - FH01;4731645;1;0;0;1;SDU;;Y;NA;4;4;;;;;BUILDING template;Frederik de Merodestraat;69;;;157996,437;191252,03
MECHELEN - FH01;3047632;4;0;1;5;MDU;C;Y;NA;4;12;;;;Lange schipstraat 56: Mdu 4 Lu's 1 su : gevelintro doorvoer zelfde als telenet.  Vanin het introlokaal  SmartTUBE  naar de verschillende Lu's.;BUILDING template;Lange Schipstraat;56;;;157815,536;190474,163
MECHELEN - FH01;3048649;1;1;1;3;MDU;D;Y;NA;3;10;;;;BE -;BUILDING template;Sint-Katelijnestraat;60;;;157540,662;191204,26
MECHELEN - FH01;5426070;0;1;0;1;MDU;D;N;ORN;3;;;;;BE - Geen BU en geen eigenaar;BUILDING template;Befferstraat;39;;Befferstraat 37-39;158010,481;190956,696
MECHELEN - FH01;5602996;1;0;0;1;SDU;;Y;NA;3;18;;;;;BUILDING template;'t Veer;15;;;157260,003;190978,698
MECHELEN - FH01;898126;3;0;0;3;MDU;D;Y;NA;3;9;;;;;BUILDING template;Frederik de Merodestraat;71;;;157997,587;191259,001
MECHELEN - FH01;904293;1;0;0;1;SDU;;Y;NA;4;12;;;;Dit gebouw heeft op glv en 1ste verdiep 1LU garage box staat te huur. Hier geen BU aanwezig. 2de en 3de verdiep horen bij nr 60;BUILDING template;Lange Schipstraat;58;;;157821,652;190463,297
MECHELEN - FH01;935323;2;1;1;4;MDU;D;Y;NA;4;18;;;;;BUILDING template;Sint-Katelijnestraat;61;;;157511,761;191202,162
MECHELEN - FH01;1323395;29;0;2;31;MDU;XA;N;HEIGHT;7;18;;;;De gebouwen zijn onderkelderd   plaatsing van de Bdfo mogelijk in tellerlokaal blok 8 , aanleg van nieuwe schacht via de outdoor trappenhal mogelijk plaatsen van floorbox op elk verdieping.  Blok 10 kan via zelfde bdfo eventueel ook voorzien worden  via de garage is deze aansluitbaar extra schacht.;BUILDING template;Varkensstraat;8;;Varkensstraat 8-9-10-11-12-13-14-16;157954,343;190999,102
MECHELEN - FH01;935316;4;1;0;5;MDU;D;Y;NA;4;22;;;;T veer 17 : mdu 4lu's (bovenste niet afgewerkt)  1 su : eindpunt  aansluiting via gevel mogelijk  . App 1 bereikbaar via de garage , 2 3 en 4 via gevel aansluitbaar;BUILDING template;'t Veer;17;;;157249,661;190976,235
MECHELEN - FH01;3035204;0;1;0;1;SDU;;Y;NA;4;20;;;;;BUILDING template;Geitestraat;4;;;157772,652;190793,361
MECHELEN - FH01;903464;4;0;0;4;MDU;D;Y;NA;4;12;;;;;BUILDING template;Lange Schipstraat;61;;;157859,338;190446,811
MECHELEN - FH01;929573;0;1;0;1;MDU;C;Y;NA;3;10;;;;In aanbouw - En construction;BUILDING template;Sint-Katelijnestraat;62;;Sint-Katelijnestraat 62-64_Kanunnik De Deckerstraat 37-39-41;157536,249;191207,119
MECHELEN - FH01;3051131;10;0;2;12;MDU;XA;N;IRREG;6;;;;;Geen BU en geen Syndic;BUILDING template;Varkensstraat;10;;Varkensstraat 8-9-10-11-12-13-14-16;157945,919;190976,251
MECHELEN - FH01;929555;2;1;0;3;MDU;D;N;MON;3;14;;;;AB-Straat 1: Mdu 2Lu's 1 Bu- aansluiting via gevel mogelijk  Alle lu komen voorzijde,  bu 2 ingangen;BUILDING template;A.B.-straat;1;;;157605,661;191125,051
MECHELEN - FH01;4746724;0;1;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geitestraat;5;;;157780,782;190806,901
MECHELEN - FH01;3047636;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Lange Schipstraat;62;;;157829,383;190454,394
MECHELEN - FH01;3048651;4;2;0;6;MDU;C;Y;NA;2;7;;;;In aanbouw - En construction;BUILDING template;Sint-Katelijnestraat;64;;Sint-Katelijnestraat 62-64_Kanunnik De Deckerstraat 37-39-41;157531,851;191210,009
MECHELEN - FH01;3944217;10;0;2;12;MDU;XA;N;IRREG;5;;;;;Schacht is niet bruikbaar niet centraal  toegangkelijk(prive appartementen);BUILDING template;Varkensstraat;12;;Varkensstraat 8-9-10-11-12-13-14-16;157966;190958
MECHELEN - FH01;941666;1;0;0;1;SDU;;N;IRREG;3;18;;;;;BUILDING template;A.B.-straat;2;;;157583,244;191120,827
MECHELEN - FH01;3035206;0;1;0;1;SDU;;Y;NA;4;20;;;;;BUILDING template;Geitestraat;6;;;157778,311;190791,549
MECHELEN - FH01;4731524;2;0;0;2;MDU;D;Y;NA;4;12;;;;;BUILDING template;Lange Schipstraat;63;;;157861,715;190441,572
MECHELEN - FH01;5364604;1;0;0;1;SDU;;Y;NA;3;17;;;;Achtergelegen unit  geen zicht op voorgevel.;BUILDING template;Sint-Katelijnestraat;45;A;;157542,194;191174,218
MECHELEN - FH01;3944218;29;0;2;31;MDU;XA;N;IRREG;7;;;;;De gebouwen zijn onderkelderd   plaatsing van de Bdfo mogelijk in tellerlokaal , aanleg van nieuwe schacht via de outdoor trappenhal mogelijk plaatsen van floorbox op elk verdieping.;BUILDING template;Varkensstraat;14;;Varkensstraat 8-9-10-11-12-13-14-16;157971,211;190975,62
MECHELEN - FH01;941664;2;0;0;2;MDU;D;N;IRREG;3;14;;;;AB-Straat 3A - 3B: Mdu 2 Lu's  doorgaande gevelbekabeling en aansluiting mogelijk.;BUILDING template;A.B.-straat;3;;;157601,737;191121,458
MECHELEN - FH01;3035207;0;1;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geitestraat;7;;;157787,651;190803,139
MECHELEN - FH01;3047637;1;0;0;1;SDU;;Y;NA;4;13;;;;;BUILDING template;Lange Schipstraat;64;;;157833,434;190452,069
MECHELEN - FH01;929553;0;1;0;1;SDU;;N;IRREG;2;10;;;;;BUILDING template;Sint-Romboutskerkhof;2;;;157695,043;191071,163
MECHELEN - FH01;3028796;1;0;0;1;SDU;;N;IRREG;3;18;;;;;BUILDING template;A.B.-straat;4;;;157575,2;191110,437
MECHELEN - FH01;3035209;0;1;0;1;SDU;;Y;NA;3;4;;;;Winkel Rebelation geen alarm enkel winkel zonder leefruimte op verdiepen;BUILDING template;Geitestraat;8;;;157786,028;190787,414
MECHELEN - FH01;3047639;3;0;0;3;MDU;D;Y;NA;3;10;;;;;BUILDING template;Lange Schipstraat;65;;;157864,505;190436,791
MECHELEN - FH01;5414780;0;1;0;1;SDU;;N;IRREG;4;12;;;;BE -;BUILDING template;Sint-Romboutskerkhof;3;;;157685,944;191068,952
MECHELEN - FH01;5706656;3;0;1;4;MDU;XC;N;IRREG;3;;;;;BE - geen BU, geen syndicus. Nummer 19 2LU 17 1LU = zelfde gebouw;BUILDING template;Varkensstraat;19;;Varkensstraat 17-19;158032,114;190987,577
MECHELEN - FH01;3028797;1;0;0;1;SDU;;Y;NA;3;14;;;;BE -;BUILDING template;A.B.-straat;5;;;157593,751;191111,124
MECHELEN - FH01;3035211;0;1;0;1;SDU;;Y;NA;4;16;;;;;BUILDING template;Geitestraat;9;;;157794,653;190798,434
MECHELEN - FH01;903466;1;0;0;1;SDU;;N;MON;3;12;;;;MON -;BUILDING template;Lange Schipstraat;66;;;157833,459;190445,161
MECHELEN - FH01;929554;5;1;2;8;MDU;C;N;MON;4;12;;;;MON -;BUILDING template;Sint-Romboutskerkhof;4;;;157673,268;191064,793
MECHELEN - FH01;1323394;35;0;2;37;MDU;XA;N;IRREG;6;;;;;"Verticale schacht is enkel bereikbaar(toegangkelijk) via prive  ruimte&amp;apos;s";BUILDING template;Varkensstraat;13;;Varkensstraat 8-9-10-11-12-13-14-16;158002,796;191013,716
MECHELEN - FH01;3028798;5;0;1;6;MDU;XC;N;GLASS;4;13;;;;AB-Straat 7: Mdu 5 Lu's 1 Su ondergrondse intro via wachtbuis,  aanleg van een schacht;BUILDING template;A.B.-straat;7;;;157578,257;191075,208
MECHELEN - FH01;3035212;0;1;1;2;MDU;D;Y;NA;3;10;;;;Winkel poulin carmin. Heel dit pand hoort bij winkel. Hier is een alarm;BUILDING template;Geitestraat;10;;;157790,628;190783,725
MECHELEN - FH01;3047641;3;0;0;3;MDU;D;Y;NA;4;12;;;;;BUILDING template;Lange Schipstraat;67;;;157868,517;190430,543
MECHELEN - FH01;929552;1;0;0;1;SDU;;N;MON;3;12;;;;MON -;BUILDING template;Sint-Romboutskerkhof;5;;;157659,301;191058,746
MECHELEN - FH01;3943981;1;0;0;1;SDU;;Y;NA;3;4;;;;_;BUILDING template;Biest;2;A;;157982;191152
MECHELEN - FH01;905710;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Arme-Clarenstraat;1;;;157476,273;191010,944
MECHELEN - FH01;3035214;0;1;1;2;MDU;D;Y;NA;4;17;;;;;BUILDING template;Geitestraat;11;;;157797,998;190795,736
MECHELEN - FH01;903467;0;1;0;1;SDU;;N;MON;4;10;;;;"Lange Schipstraat 78 (bu) intro  via gevel doorvoer via valse plafond naar huisnr 76(mdu :5 lu 1 su)  plaatsen van de bdfo in de het meterlokaal  1) doorvoer naar 78 doorvoer naar buiten aanleg via facade kabel  huisnr 70. Aanleg nieuwe schacht  langsheen de lift  , doorvoer naar, 76-001.
Voor de appartementen huisnr  70(mdu :3 lu 1 su) aansluitbaar via de facadekabel. Aanleg via facade naar huisnr 72  en 74  ( aparte Lu's)
68 bu  (mogelijk aansluitbaar  als sdu  via straatzijde )";BUILDING template;Lange Schipstraat;68;;;157841,341;190435,779
MECHELEN - FH01;929548;0;1;0;1;SDU;;Y;NA;3;11;;;;BE -;BUILDING template;Sint-Romboutskerkhof;1;A;;157707,757;191066,431
MECHELEN - FH01;930428;6;0;1;7;MDU;XC;N;IRREG;3;16;;;;Arme Claerenstraat 2 : MDU  6Lu's 1 su .Ondergrondse intro plaatsing  bdfo, aanleg via bestaande kabelgoot naar plafond  schacht uitgekast, niet toegangkelijk. Nieuwe aanleg van horizontale Dlp goot naar trappenhal . Aanleg  nieuwe schacht waarap alle Lu's  aansluitbaar;BUILDING template;Arme-Clarenstraat;2;;;157486,996;191023,861
MECHELEN - FH01;3035215;0;1;0;1;SDU;;Y;NA;4;17;;;;BE -;BUILDING template;Geitestraat;13;;;157807,15;190789,925
MECHELEN - FH01;3047645;1;0;0;1;SDU;;Y;NA;3;10;;;;;BUILDING template;Lange Schipstraat;69;;;157870,956;190423,296
MECHELEN - FH01;935331;10;1;1;12;MDU;XC;N;IRREG;3;15;;;;;BUILDING template;Stadsheimelijkheid;1;;;157542,945;191127,792
MECHELEN - FH01;6668747;1;0;0;1;MDU;D;Y;NA;2;4;;;;_;BUILDING template;Goswin de Stassartstraat;29;A;Goswin de Stassartstraat 27-27A-29-29A;157799;191262
MECHELEN - FH01;3029535;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Arme-Clarenstraat;3;;;157471,246;191012,895
MECHELEN - FH01;3035216;0;1;1;2;MDU;D;Y;NA;3;14;;;;Winkel Donuttella met 1 alarm;BUILDING template;Geitestraat;14;;;157796,882;190780,066
MECHELEN - FH01;3047646;3;0;1;4;MDU;XC;N;IRREG;4;12;;;;"Lange Schipstraat 78 (bu) intro  via gevel doorvoer via valse plafond naar huisnr 76(mdu :5 lu 1 su)  plaatsen van de bdfo in de het meterlokaal  1) doorvoer naar 78 doorvoer naar buiten aanleg via facade kabel  huisnr 70. Aanleg nieuwe schacht  langsheen de lift  , doorvoer naar, 76-001.
Voor de appartementen huisnr  70(mdu :3 lu 1 su) aansluitbaar via de facadekabel. Aanleg via facade naar huisnr 72  en 74  ( aparte Lu's)
68 bu  (mogelijk aansluitbaar  als sdu  via straatzijde )";BUILDING template;Lange Schipstraat;70;;Lange Schipstraat 70-72-74-76-78;157837,917;190441,693
MECHELEN - FH01;4971562;6;0;1;7;MDU;XC;N;IRREG;4;16;;;;Stadsheimelijkheid 3 Mdu deel van Bgroup : ondergrondse intro via Begaardenstraat 7 aanleg v/e schacht , plaatsing  van de Bdfo (kelder Stadheimelijkheid 3)  aanlegv/d horizontale schacht via kelder (plan) . Aanleg v/d verticale schacht via trappen hal  naar de verdiepingen.;BUILDING template;Stadsheimelijkheid;3;;Nieuwe Begaardenstraat 7-9_Stadsheimelijkheid 3-5;157505,835;191158,973
MECHELEN - FH01;3029537;1;0;0;1;SDU;;Y;NA;2;15;;;;;BUILDING template;Arme-Clarenstraat;4;;;157479,043;191025,307
MECHELEN - FH01;3035217;1;1;1;3;MDU;D;Y;NA;3;15;;;;Winkel staat leeg. Boven deze is leef ruimte dat hoort bij de winkel.;BUILDING template;Geitestraat;15;;;157810,582;190787,312
MECHELEN - FH01;901167;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Standonckstraat;1;;;157862,302;190939,133
MECHELEN - FH01;4736802;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Arme-Clarenstraat;5;;;157464,47;191015,597
MECHELEN - FH01;3035219;0;1;0;1;SDU;;Y;NA;3;14;;;;;BUILDING template;Geitestraat;16;;;157800,477;190775,729
MECHELEN - FH01;4731537;0;0;1;1;MDU;D;Y;NA;3;10;;;;71 en 73 1gebouw;BUILDING template;Lange Schipstraat;73;;Lange Schipstraat 71-73;157874,73;190416,186
MECHELEN - FH01;4462632;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Standonckstraat;3;;;157862,005;190943,255
MECHELEN - FH01;4731627;1;0;0;1;SDU;;N;IRREG;3;4;;;;;BUILDING template;Veemarkt;27;;;158063,94;191019,415
MECHELEN - FH01;4185057;1;0;1;2;MDU;D;Y;NA;3;15;;;;Aangebeld  bevestiging verkregen 1 lu  met 1 alm lijn;BUILDING template;Arme-Clarenstraat;6;;;157468,518;191028,948
MECHELEN - FH01;904905;0;1;0;1;SDU;;Y;NA;4;18;;;;;BUILDING template;Geitestraat;17;;;157814,876;190785,108
MECHELEN - FH01;3047652;1;0;0;1;MDU;XC;N;IRREG;2;8;;;;"Lange Schipstraat 78 (bu) intro  via gevel doorvoer via valse plafond naar huisnr 76(mdu :5 lu 1 su)  plaatsen van de bdfo in de het meterlokaal  1) doorvoer naar 78 doorvoer naar buiten aanleg via facade kabel  huisnr 70. Aanleg nieuwe schacht  langsheen de lift  , doorvoer naar, 76-001.
Voor de appartementen huisnr  70(mdu :3 lu 1 su) aansluitbaar via de facadekabel. Aanleg via facade naar huisnr 72  en 74  ( aparte Lu's)
68 bu  (mogelijk aansluitbaar  als sdu  via straatzijde )";BUILDING template;Lange Schipstraat;74;;Lange Schipstraat 70-72-74-76-78;157821,179;190431,192
MECHELEN - FH01;3048977;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Standonckstraat;5;;;157861,643;190948,224
MECHELEN - FH01;3029538;1;0;0;1;SDU;;Y;NA;2;12;;;;;BUILDING template;Arme-Clarenstraat;7;;;157460,168;191017,307
MECHELEN - FH01;904906;0;1;0;1;SDU;;Y;NA;4;17;;;;;BUILDING template;Geitestraat;19;;;157819,083;190782,912
MECHELEN - FH01;3047654;1;0;0;1;SDU;;Y;NA;3;10;;;;BE -;BUILDING template;Lange Schipstraat;75;;;157876,586;190413,481
MECHELEN - FH01;3048979;1;0;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Standonckstraat;7;;;157860,474;190953,047
MECHELEN - FH01;3029539;1;0;0;1;SDU;;Y;NA;3;15;;;;BE -;BUILDING template;Arme-Clarenstraat;8;;;157461,982;191032,489
MECHELEN - FH01;904910;2;1;0;3;MDU;D;Y;NA;3;18;;;;Geitestraat 20: Mdu 1Bu  2Lu's (apparte ingang ) doorgaande gevelbekabeling  en aansluitingen  mogelijk  gebouw  in trenovatie;BUILDING template;Geitestraat;20;;;157807,633;190770,3
MECHELEN - FH01;3047655;5;0;1;6;MDU;XC;N;IRREG;5;12;;;;Lange Schipstraat 78 (bu) intro  via gevel doorvoer via valse plafond naar huisnr 76(mdu :5 lu 1 su)  plaatsen van de bdfo in de het meterlokaal  1) doorvoer naar 78 doorvoer naar buiten aanleg via facade kabel  huisnr 70. Aanleg nieuwe schacht  langsheen de lift  , doorvoer naar, 76-001.;BUILDING template;Lange Schipstraat;76;;Lange Schipstraat 70-72-74-76-78;157844,291;190414,718
MECHELEN - FH01;4751986;1;0;0;1;SDU;;Y;NA;3;4;;;;;BUILDING template;Standonckstraat;9;;;157860,747;190956,458
MECHELEN - FH01;905713;0;1;0;1;SDU;;N;MON;2;0;;;;Melaan 14-16 : ondergrondse intro via de Thaborstraat,  klant (Scheppersinstituut- Vl Gemeenschap) momenteel Telenet  wil indien mogelijk  overschakeling , tussenkomst van comerciele contact nodig.;BUILDING template;Melaan;16;;;157475,244;190929,206
MECHELEN - FH01;4081944;1;0;0;1;SDU;;N;IRREG;2;;;;;Nr 22 ligt achteraan gebouw. Hier bereikbaar via facade.;BUILDING template;Leermarkt;22;;;157962,537;190657,864
MECHELEN - FH01;3029540;3;0;0;3;MDU;D;Y;NA;3;18;;;;Arme Claerenstraat: Mdu  3 Lu's  doorgaande gevelbekabeling en aansluitingen mogelijk;BUILDING template;Arme-Clarenstraat;9;;;157452,926;191019,931
MECHELEN - FH01;3035220;0;1;1;2;MDU;D;Y;NA;3;15;;;;Leefruimte boven winkel is stokage ruimte van winkel.;BUILDING template;Geitestraat;21;;;157823,857;190779,541
MECHELEN - FH01;3047659;5;0;0;5;MDU;D;Y;NA;3;10;;;;"Lange schipstraat 77 79 Mdu  4lu&amp;apos;s : Doorgaande ?evelbekabeling en aansluiting via gevel  mogelijk. Momenteel 5  lu  waarvan 1 on bewoonbaar verklaard";BUILDING template;Lange Schipstraat;77;;Lange Schipstraat 77-79;157882,295;190405,412
MECHELEN - FH01;4751988;1;0;0;1;SDU;;N;MON;2;13;;;;MON -;BUILDING template;Standonckstraat;11;;;157861,37;190961,043
MECHELEN - FH01;4748706;1;0;0;1;SDU;;N;IRREG;3;4;;;;BE -;BUILDING template;Begijnenstraat;32;;;157570,691;190816,165
MECHELEN - FH01;3029541;1;0;0;1;SDU;;Y;NA;3;15;;;;BE -;BUILDING template;Arme-Clarenstraat;10;;;157452,68;191036,007
MECHELEN - FH01;3035222;0;1;1;2;MDU;D;Y;NA;3;16;;;;Pand wordt verkocht. Kans is groot dat dit pand wordt verbouwd. Klant niet kunnen bereiken voor meer info ivm pand eigenaar lien bosmans 0478666469 . Voorlopig 1Bu en 1Su voorzien;BUILDING template;Geitestraat;22;;;157817,224;190765,592
MECHELEN - FH01;3047660;0;1;0;1;MDU;XC;N;IRREG;4;12;;;;"Lange Schipstraat 78 (bu) intro  via gevel doorvoer via valse plafond naar huisnr 76(mdu :5 lu 1 su)  plaatsen van de bdfo in de het meterlokaal
1) doorvoer naar 78
2) doorvoer naar buiten aanleg via facade kabel  huisnr 70. 
3) Aanleg nieuwe schacht  langsheen de lift apparte meetstaat
4) doorvoer naar, 76-001.
Voor de appartementen huisnr  70(mdu :3 lu 1 su) aansluitbaar via de facadekabel. 
5) Aanleg via facade naar huisnr 72  en 74  ( aparte Lu's)
6) 68 bu  (mogelijk aansluitbaar  als sdu  via straatzijde )";BUILDING template;Lange Schipstraat;78;;Lange Schipstraat 70-72-74-76-78;157848,178;190418,711
MECHELEN - FH01;3049065;0;1;0;1;SDU;;Y;NA;4;12;;;;BE -;BUILDING template;Steenweg;2;;;157693,52;190915,83
MECHELEN - FH01;3032946;0;1;0;1;MDU;D;Y;NA;3;4;;;;geen SU aanwezig;BUILDING template;Frederik de merodestraat;12;;Frederik de Merodestraat 10-12;157846,703;190972,965
MECHELEN - FH01;5991411;1;0;1;2;MDU;D;N;IRREG;2;4;;;;Melaan 12  sdu  1 lu doorgaande gevelbekabeling en aansluiting mogelijk.;BUILDING template;Melaan;12;;Melaan 10-12;157485,241;190955,75
MECHELEN - FH01;3029542;1;0;0;1;SDU;;Y;NA;3;13;;;;;BUILDING template;Arme-Clarenstraat;11;;;157449,061;191020,552
MECHELEN - FH01;4066751;0;1;0;1;SDU;;Y;NA;3;4;;;;Dit pand heeft geen leefruimte alles hoort bij winkel. Geen alarm;BUILDING template;Geitestraat;25;;;157828,972;190777,444
MECHELEN - FH01;903468;4;0;0;4;MDU;XC;Y;NA;4;12;;;;In aanbouw - En construction;BUILDING template;Lange Schipstraat;80;;;157850,096;190410,64
MECHELEN - FH01;3049066;2;1;0;3;MDU;D;Y;NA;4;12;;;;BE -;BUILDING template;Steenweg;4;;;157698,142;190912,875
MECHELEN - FH01;4164871;7;0;1;8;MDU;XC;Y;NA;3;4;;;;Is geen BU en geen SU aanwezig;BUILDING template;Frederik de merodestraat;14;;;157851,1;190974,006
MECHELEN - FH01;4038372;1;0;0;1;SDU;;Y;NA;3;15;;;;BE -;BUILDING template;Arme-Clarenstraat;12;;;157444,824;191039,477
MECHELEN - FH01;4746751;2;1;1;4;MDU;D;Y;NA;4;4;;;;Geitestraat 27-29  mdu  1 bu, 2 Lu's renovatiewerken gepland volgens  huurder winken gegevens eigenaar opgevraagd  pand  veranderd  van eigenaar gn gegevens bekend.   Doorgaande gevelbekabeling en aansluiting mogelijk via de gevel .;BUILDING template;Geitestraat;27;;;157834,09;190773,127
MECHELEN - FH01;1283600;7;0;0;7;MDU;XC;Y;NA;3;10;;;;Op gevel staat ook nr 86 maar de bussen geven enkel nr 82. Nr 86 is nog van vroeger.;BUILDING template;Lange Schipstraat;82;;;157857,593;190407,79
MECHELEN - FH01;3049067;1;1;0;2;MDU;D;Y;NA;3;10;;;;Steenweg 6:Mdu  1bu aparte  ingang, 1 Lu  Doorgaande gevelbekabeling en aansluiting mogelijk.;BUILDING template;Steenweg;6;;;157702,631;190909,674
MECHELEN - FH01;3032950;1;0;0;1;SDU;;N;MON;3;;;;;MON - Monument gebouw, is geen BU en geen SU aanwezig;BUILDING template;Frederik de merodestraat;16;;;157852,963;190978,731
MECHELEN - FH01;6622322;2;0;0;2;MDU;D;Y;NA;2;4;;;;A.B.-straat 3 a, b : Doorgaande gevelbekabeling en aansluiting mogelijk;BUILDING template;A.B.-straat;3;A;;157598,14;191117,558
MECHELEN - FH01;3029543;1;0;0;1;SDU;;Y;NA;2;14;;;;"Het huis woord gerenoveerd en te koop&amp;amp;period; Het huis is leg";BUILDING template;Arme-Clarenstraat;13;;;157443,196;191025,05
MECHELEN - FH01;3035225;0;1;1;2;MDU;D;Y;NA;4;18;;;;dit is op glv winkel koopjeshal met 1 alarm panden hierboven hebben ingang langs blauwhondstraat of bruul;BUILDING template;Geitestraat;28;;;157824,043;190760,929
MECHELEN - FH01;3047667;4;0;0;4;MDU;D;Y;NA;4;12;;;;"Lange schipstraat 83 Mdu  4lu&amp;apos;s : Doorgaande ?evelbekabeling en aansluiting via gevel  mogelijk.";BUILDING template;Lange Schipstraat;83;;;157892,82;190391,745
MECHELEN - FH01;3049069;1;1;1;3;MDU;D;Y;NA;4;12;;;;BE -;BUILDING template;Steenweg;8;;;157706,166;190907,494
MECHELEN - FH01;4733024;0;1;0;1;SDU;;Y;NA;2;4;;;;;BUILDING template;Arme-Clarenstraat;14;;;157435,714;191051,178
MECHELEN - FH01;3035226;0;1;0;1;SDU;;Y;NA;4;13;;;;BE -;BUILDING template;Geitestraat;29;;;157841,676;190769,05
MECHELEN - FH01;3049070;1;1;1;3;MDU;D;Y;NA;4;12;;;;BE -;BUILDING template;Steenweg;10;;;157709,723;190905,883
MECHELEN - FH01;3029544;1;0;0;1;SDU;;Y;NA;2;14;;;;;BUILDING template;Arme-Clarenstraat;15;;;157436,804;191028,49
MECHELEN - FH01;3035227;0;4;0;4;MDU;D;Y;NA;4;4;;;;;BUILDING template;Geitestraat;32;;;157828,694;190756,904
MECHELEN - FH01;3049075;0;1;0;1;SDU;;Y;NA;4;12;;;;BE -;BUILDING template;Steenweg;12;;;157714,384;190903,699
MECHELEN - FH01;3031082;0;1;0;1;SDU;;Y;NA;2;4;;;;Biest 8: sdu : geen doorgaande gevelbekabeling;BUILDING template;Biest;8;;;157996,884;191131,481
MECHELEN - FH01;3029547;1;0;0;1;SDU;;Y;NA;2;15;;;;;BUILDING template;Arme-Clarenstraat;23;;;157406,98;191037,949
MECHELEN - FH01;3035229;0;1;0;1;SDU;;Y;NA;3;12;;;;;BUILDING template;Geitestraat;34;;;157839,39;190754,743
MECHELEN - FH01;3047668;1;0;0;1;SDU;;Y;NA;4;12;;;;;BUILDING template;Lange Schipstraat;89;;;157899,885;190380,515
MECHELEN - FH01;3049076;1;1;0;2;MDU;D;Y;NA;4;12;;;;BE -;BUILDING template;Steenweg;14;;;157717,936;190901,853
MECHELEN - FH01;929560;1;0;0;1;SDU;;Y;NA;2;4;;;;BE - Stijglijn mogelijk maar dalen niet mogelijk naast de SDU;BUILDING template;Goswin de Stassartstraat;1;;;157774,795;191142,97
