Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
KNOKKE-HEIST - FH08;294685;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan9;;;;;BUILDING template;Arcadelaan;9;;;73381,11;226357,91
KNOKKE-HEIST - FH08;317236;0;1;0;1;SDU;;Y;NA;2;4;Zeerobbenlaan16;;;;;BUILDING template;Zeerobbenlaan;16;;;73691,23;226849,64
KNOKKE-HEIST - FH08;317238;7;0;0;7;MDU;;Y;NA;4;4;Zeerobbenlaan6;;;;;BUILDING template;Zeerobbenlaan;6;;;73613,85;226917,202
KNOKKE-HEIST - FH08;317240;1;0;0;1;SDU;;Y;NA;2;4;Zeerobbenlaan12;;;;;BUILDING template;Zeerobbenlaan;12;;;73647,284;226889,543
KNOKKE-HEIST - FH08;317241;1;0;0;1;SDU;;Y;NA;2;4;Rozenlaan11;;;;;BUILDING template;Rozenlaan;11;;;73569,79;226808,65
KNOKKE-HEIST - FH08;317247;0;1;0;1;SDU;;Y;NA;2;4;Elizabetlaan209;Beschermd Erfgoed;;;;BUILDING template;Elizabetlaan;209;;;73690,01;226837,27
KNOKKE-HEIST - FH08;317249;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan90;;;;;BUILDING template;Jozef Nellenslaan;90;;;73675,93;226863,26
KNOKKE-HEIST - FH08;317250;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan76;;;;;BUILDING template;Jozef Nellenslaan;76;;;73592,17;226826,24
KNOKKE-HEIST - FH08;317251;4;0;0;4;MDU;;Y;NA;4;4;Jozef Nellenslaan95;;;;;BUILDING template;Jozef Nellenslaan;95;;;73584,157;226856,224
KNOKKE-HEIST - FH08;317252;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan101;;;;;BUILDING template;Jozef Nellenslaan;101;;;73631,776;226870,225
KNOKKE-HEIST - FH08;317253;4;0;0;4;MDU;;Y;NA;4;4;Jozef Nellenslaan95A;;;;;BUILDING template;Jozef Nellenslaan;95;A;;73566,547;226858,182
KNOKKE-HEIST - FH08;317254;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan80;;;;;BUILDING template;Jozef Nellenslaan;80;;;73616,17;226826,87
KNOKKE-HEIST - FH08;317255;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan82;;;;;BUILDING template;Jozef Nellenslaan;82;;;73635,11;226835,63
KNOKKE-HEIST - FH08;317281;1;0;0;1;SDU;;Y;NA;2;4;Azalealaan5;;;;;BUILDING template;Azalealaan;5;;;73794,46;226770,29
KNOKKE-HEIST - FH08;317282;1;0;0;1;SDU;;Y;NA;2;4;Azalealaan1;;;;;BUILDING template;Azalealaan;1;;;73824;226785,402
KNOKKE-HEIST - FH08;317283;1;0;0;1;SDU;;Y;NA;2;4;Azalealaan8;;;;;BUILDING template;Azalealaan;8;;;73758,489;226787,845
KNOKKE-HEIST - FH08;317284;1;0;0;1;SDU;;Y;NA;2;4;Azalealaan2;;;;;BUILDING template;Azalealaan;2;;;73808,3;226808,734
KNOKKE-HEIST - FH08;317285;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan28;;;;;BUILDING template;Kapellaan;28;;;73672,96;226558,71
KNOKKE-HEIST - FH08;317286;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan25;;;;;BUILDING template;Kapellaan;25;;;73707,34;226568,55
KNOKKE-HEIST - FH08;317303;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan4;;;;;BUILDING template;Kapellaan;4;;;73716,13;226771,636
KNOKKE-HEIST - FH08;317330;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan186;;;;;BUILDING template;Elizabetlaan;186;;;73752,489;226803,687
KNOKKE-HEIST - FH08;317332;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan180;;;;;BUILDING template;Elizabetlaan;180;;;73804,857;226825,022
KNOKKE-HEIST - FH08;317361;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad11;;;;;BUILDING template;Wilderozenpad;11;;;73778,33;226548,01
KNOKKE-HEIST - FH08;317362;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad6;;;;;BUILDING template;Wilderozenpad;6;;;73804,45;226532,4
KNOKKE-HEIST - FH08;317364;1;0;0;1;SDU;;Y;NA;2;4;Kwelmpad1;;;;;BUILDING template;Kwelmpad;1;;;73676,444;226615,956
KNOKKE-HEIST - FH08;317366;1;0;0;1;SDU;;Y;NA;2;4;Kwelmpad3;;;;;BUILDING template;Kwelmpad;3;;;73737,317;226582,195
KNOKKE-HEIST - FH08;317368;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan23;;;;;BUILDING template;Kapellaan;23;;;73716,048;226592,972
KNOKKE-HEIST - FH08;317370;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan26;;;;;BUILDING template;Kapellaan;26;;;73693,09;226606,42
KNOKKE-HEIST - FH08;317372;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan1;;niet in CRAB of GM.;;;BUILDING template;Kapellaan;1;;;73721,555;226729,163
KNOKKE-HEIST - FH08;317374;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan29;;;;;BUILDING template;Theresialaan;29;;;73669,587;226590,256
KNOKKE-HEIST - FH08;317376;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan22;;;;;BUILDING template;Eeuwfeestlaan;22;;;73785,921;226632,545
KNOKKE-HEIST - FH08;317378;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan31;;;;;BUILDING template;Eeuwfeestlaan;31;;;73832,048;226606,607
KNOKKE-HEIST - FH08;317380;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan6;;;;;BUILDING template;Eeuwfeestlaan;6;;;73740,521;226746,814
KNOKKE-HEIST - FH08;317382;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan5;;;;;BUILDING template;Eeuwfeestlaan;5;;;73767,65;226762,28
KNOKKE-HEIST - FH08;317384;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan4;;;;;BUILDING template;Eeuwfeestlaan;4;;;73725,523;226775,194
KNOKKE-HEIST - FH08;317389;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan115;;;;;BUILDING template;Meerlaan;115;;;73878,539;226650,561
KNOKKE-HEIST - FH08;317391;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan113;;;;;BUILDING template;Meerlaan;113;;;73901,5;226601,28
KNOKKE-HEIST - FH08;317398;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan137;;;;;BUILDING template;Meerlaan;137;;;73825,984;226768,022
KNOKKE-HEIST - FH08;317414;1;0;0;1;SDU;;Y;NA;2;4;Waterloostraat2;;;;;BUILDING template;Waterloostraat;2;;;73850,486;226569,107
KNOKKE-HEIST - FH08;317415;1;0;0;1;SDU;;Y;NA;2;4;Waterloostraat1;;;;;BUILDING template;Waterloostraat;1;;;73874,794;226627,069
KNOKKE-HEIST - FH08;317416;1;0;0;1;SDU;;Y;NA;2;4;Waterloostraat3;;;;;BUILDING template;Waterloostraat;3;;;73881,193;226629,88
KNOKKE-HEIST - FH08;317417;1;0;0;1;SDU;;Y;NA;2;4;Waterloostraat8;;;;;BUILDING template;Waterloostraat;8;;;73893,633;226596,699
KNOKKE-HEIST - FH08;317510;15;0;0;15;MDU;;Y;NA;4;4;Jozef Nellenslaan109;;27 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Jozef Nellenslaan;109;;;73706,47;226931,176
KNOKKE-HEIST - FH08;317511;22;0;0;22;MDU;;Y;NA;4;4;Jozef Nellenslaan107;;;;;BUILDING template;Jozef Nellenslaan;107;;;73688,649;226922,59
KNOKKE-HEIST - FH08;317512;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan102;;;;;BUILDING template;Jozef Nellenslaan;102;;;73749,703;226904,301
KNOKKE-HEIST - FH08;12832;1;0;0;1;SDU;;Y;NA;2;4;Zeerobbenlaan14;;;;;BUILDING template;Zeerobbenlaan;14;;;73652,649;226884,559
KNOKKE-HEIST - FH08;317514;6;0;0;6;MDU;;Y;NA;4;4;Elizabetlaan203;;;;;BUILDING template;Elizabetlaan;203;;;73756,5;226868,81
KNOKKE-HEIST - FH08;12834;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan139;;;;;BUILDING template;Meerlaan;139;;;73814,154;226811,563
KNOKKE-HEIST - FH08;317516;33;0;0;33;MDU;;Y;NA;4;4;Zeerobbenlaan7;;14 Units in CRAB en GM.;;;BUILDING template;Zeerobbenlaan;7;;;73668,727;226912,733
KNOKKE-HEIST - FH08;12836;11;0;0;11;MDU;;Y;NA;4;4;Jozef Nellenslaan117;;;;;BUILDING template;Jozef Nellenslaan;117;;;73753,776;226936,86
KNOKKE-HEIST - FH08;317517;1;0;0;1;SDU;;Y;NA;2;4;Zeerobbenlaan11;;;;;BUILDING template;Zeerobbenlaan;11;;;73698,03;226882,5
KNOKKE-HEIST - FH08;12848;6;0;0;6;MDU;;Y;NA;4;4;Paul Van der Meerschenlaan10;;;;;BUILDING template;Paul Van der Meerschenlaan;10;;;73406,381;226788,288
KNOKKE-HEIST - FH08;12850;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan30;;;;;BUILDING template;Kapellaan;30;;;73675,46;226534,72
KNOKKE-HEIST - FH08;317520;10;0;0;10;MDU;;Y;NA;4;4;Zeerobbenlaan5;;;;;BUILDING template;Zeerobbenlaan;5;;;73652,457;226926,002
KNOKKE-HEIST - FH08;12852;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan107;;;;;BUILDING template;Meerlaan;107;;;73946,49;226527,74
KNOKKE-HEIST - FH08;317521;8;0;0;8;MDU;;Y;NA;4;4;Meerlaan141;;9 Units in CRAB, 8 in GM.;;;BUILDING template;Meerlaan;141;;;73780,84;226877,42
KNOKKE-HEIST - FH08;12938;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan219;;;;;BUILDING template;Elizabetlaan;219;;;73533,275;226776,8
KNOKKE-HEIST - FH08;317522;1;0;0;1;SDU;;Y;NA;2;4;Meerlaan143;;;;;BUILDING template;Meerlaan;143;;;73770,74;226902,29
KNOKKE-HEIST - FH08;1320587;11;0;0;11;MDU;;Y;NA;4;4;Jozef Nellenslaan55;;;;;BUILDING template;Jozef Nellenslaan;55;;;73350,703;226763,201
KNOKKE-HEIST - FH08;317523;31;0;0;31;MDU;;Y;NA;4;4;Meerlaan147;;15 Units in CRAB, onduidelijk in GM;;;BUILDING template;Meerlaan;147;;;73734,221;226982,21
KNOKKE-HEIST - FH08;1320658;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan23;;;;;BUILDING template;Arcadelaan;23;;;73474,79;226429,09
KNOKKE-HEIST - FH08;319465;6;0;0;6;MDU;;Y;NA;4;4;Jozef Nellenslaan73;;;;;BUILDING template;Jozef Nellenslaan;73;;;73385,397;226771,604
KNOKKE-HEIST - FH08;1465789;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan50;;;;;BUILDING template;Eeuwfeestlaan;50;;;73948,61;226381,29
KNOKKE-HEIST - FH08;319466;1;1;0;2;MDU;;Y;NA;4;4;Elizabetlaan223;;1 Unit in CRAB en GM.;;;BUILDING template;Elizabetlaan;223;;;73451,265;226741,791
KNOKKE-HEIST - FH08;1498401;12;0;0;12;MDU;;Y;NA;4;4;Rozenlaan5;;13 Units in CRAB, 14 in GM.;;;BUILDING template;Rozenlaan;5;;;73565,061;226878,066
KNOKKE-HEIST - FH08;319468;13;0;0;13;MDU;;Y;NA;4;4;Elizabetlaan239;;14 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Elizabetlaan;239;;;73330,94;226686,26
KNOKKE-HEIST - FH08;245249;8;0;0;8;MDU;;Y;NA;4;4;Elizabetlaan217;;;;;BUILDING template;Elizabetlaan;217;;;73570,526;226790,368
KNOKKE-HEIST - FH08;319469;16;0;0;16;MDU;;Y;NA;4;4;Elizabetlaan210;;;;;BUILDING template;Elizabetlaan;210;;;73503,555;226695,162
KNOKKE-HEIST - FH08;245250;28;0;0;28;MDU;;Y;NA;4;4;Elizabetlaan202;;;;;BUILDING template;Elizabetlaan;202;;;73582,762;226727,813
KNOKKE-HEIST - FH08;319471;7;0;0;7;MDU;;Y;NA;4;4;Elizabetlaan212;;;;;BUILDING template;Elizabetlaan;212;;;73481,555;226688,162
KNOKKE-HEIST - FH08;245251;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan188;;;;;BUILDING template;Elizabetlaan;188;;;73711,331;226782,433
KNOKKE-HEIST - FH08;245252;25;0;0;25;MDU;;Y;NA;4;4;Elizabetlaan204;;8 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Elizabetlaan;204;;;73556,539;226717,781
KNOKKE-HEIST - FH08;319473;1;0;0;1;SDU;;Y;NA;2;4;Elizabetlaan220;;;;;BUILDING template;Elizabetlaan;220;;;73349,636;226632,474
KNOKKE-HEIST - FH08;245253;3;0;0;3;MDU;;Y;NA;4;4;Elizabetlaan221;;1 Unit in CRAB en GM.;;;BUILDING template;Elizabetlaan;221;;;73514,56;226768,23
KNOKKE-HEIST - FH08;319475;1;0;0;1;SDU;;Y;NA;2;4;Lentelaan17;;;;;BUILDING template;Lentelaan;17;;;73329,82;226707,47
KNOKKE-HEIST - FH08;245257;1;0;0;1;SDU;;Y;NA;2;4;Paul Van der Meerschenlaan13;;;;;BUILDING template;Paul Van der Meerschenlaan;13;;;73494,86;226755
KNOKKE-HEIST - FH08;319478;40;0;0;40;MDU;;Y;NA;4;4;Lentelaan1;;;;;BUILDING template;Lentelaan;1;;;73328,554;226812,16
KNOKKE-HEIST - FH08;245258;4;0;0;4;MDU;;Y;NA;4;4;Paul Van der Meerschenlaan7;;;;;BUILDING template;Paul Van der Meerschenlaan;7;;;73431,047;226808,858
KNOKKE-HEIST - FH08;319479;8;1;0;9;MDU;;Y;NA;4;4;Jozef Nellenslaan49;;1 Unit in CRAB en GM.;;;BUILDING template;Jozef Nellenslaan;49;;;73329,247;226760,789
KNOKKE-HEIST - FH08;245262;8;0;0;8;MDU;;Y;NA;4;4;Rozenlaan4;;;;;BUILDING template;Rozenlaan;4;;;73535,603;226878,335
KNOKKE-HEIST - FH08;319480;3;0;0;3;MDU;;Y;NA;4;4;Jozef Nellenslaan40;;;;;BUILDING template;Jozef Nellenslaan;40;;;73329,32;226731,63
KNOKKE-HEIST - FH08;245272;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan58;;;;;BUILDING template;Jozef Nellenslaan;58;;;73455;226784,48
KNOKKE-HEIST - FH08;319482;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan48;Bouwgrond;1 Unit in IFH, Bouwgrond in GM.;;;BUILDING template;Jozef Nellenslaan;48;;;73391,913;226739,759
KNOKKE-HEIST - FH08;245274;1;0;0;1;SDU;;Y;NA;2;4;Jozef Nellenslaan72;;;;;BUILDING template;Jozef Nellenslaan;72;;;73538,17;226822,01
KNOKKE-HEIST - FH08;319485;11;0;0;11;MDU;;Y;NA;4;4;Paul Van der Meerschenlaan4;;;;;BUILDING template;Paul Van der Meerschenlaan;4;;;73370,096;226824,541
KNOKKE-HEIST - FH08;245275;1;0;0;1;SDU;;Y;NA;2;4;Eeuwfeestlaan2;;;;;BUILDING template;Eeuwfeestlaan;2;;;73722,554;226786,163
KNOKKE-HEIST - FH08;319488;6;0;0;6;MDU;;Y;NA;4;4;Paul Van der Meerschenlaan8;;;;;BUILDING template;Paul Van der Meerschenlaan;8;;;73387,508;226805,811
KNOKKE-HEIST - FH08;2757512;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan3;;;;;BUILDING template;Acacialaan;3;;;73494,446;226375,828
KNOKKE-HEIST - FH08;319671;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan1;;;;;BUILDING template;Theresialaan;1;;;73533,811;226451,605
KNOKKE-HEIST - FH08;2757513;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan5;;;;;BUILDING template;Acacialaan;5;;;73512,27;226385,165
KNOKKE-HEIST - FH08;319672;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan2;;;;;BUILDING template;Theresialaan;2;;;73562,953;226451,971
KNOKKE-HEIST - FH08;2757514;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan8;;;;;BUILDING template;Acacialaan;8;;;73486,558;226351,162
KNOKKE-HEIST - FH08;319682;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan2;;;;;BUILDING template;Beiaardlaan;2;;;73561,66;226404,83
KNOKKE-HEIST - FH08;2757515;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan9;;;;;BUILDING template;Acacialaan;9;;;73532,177;226379,559
KNOKKE-HEIST - FH08;319683;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan1;;;;;BUILDING template;Beiaardlaan;1;;;73578,842;226437,448
KNOKKE-HEIST - FH08;2757516;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan10;;;;;BUILDING template;Acacialaan;10;;;73493,558;226350,162
KNOKKE-HEIST - FH08;319696;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan32;;;;;BUILDING template;Kapellaan;32;;;73705,28;226478,27
KNOKKE-HEIST - FH08;2757517;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan11;;;;;BUILDING template;Acacialaan;11;;;73571,161;226384,463
KNOKKE-HEIST - FH08;319815;1;0;0;1;SDU;;Y;NA;2;4;Kapellaan27;;;;;BUILDING template;Kapellaan;27;;;73705,59;226560,52
KNOKKE-HEIST - FH08;2757518;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan12;;;;;BUILDING template;Acacialaan;12;;;73510,558;226351,162
KNOKKE-HEIST - FH08;319820;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad9;;;;;BUILDING template;Wilderozenpad;9;;;73751,12;226532,6
KNOKKE-HEIST - FH08;2757519;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan14;;;;;BUILDING template;Acacialaan;14;;;73527,558;226353,162
KNOKKE-HEIST - FH08;319821;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan48;;;;;BUILDING template;Arcadelaan;48;;;73431,558;226344,162
KNOKKE-HEIST - FH08;2757521;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan15;;;;;BUILDING template;Acacialaan;15;;;73616,07;226388,5
KNOKKE-HEIST - FH08;319822;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan50;;;;;BUILDING template;Arcadelaan;50;;;73490,558;226387,162
KNOKKE-HEIST - FH08;2757522;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan16;;;;;BUILDING template;Acacialaan;16;;;73543,558;226353,162
KNOKKE-HEIST - FH08;319823;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan35;;;;;BUILDING template;Arcadelaan;35;;;73527,161;226433,686
KNOKKE-HEIST - FH08;2757523;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan17;;;;;BUILDING template;Acacialaan;17;;;73640,65;226384,45
KNOKKE-HEIST - FH08;319824;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan56;;;;;BUILDING template;Arcadelaan;56;;;73543,44;226409
KNOKKE-HEIST - FH08;2757524;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan18;;;;;BUILDING template;Acacialaan;18;;;73564,558;226356,163
KNOKKE-HEIST - FH08;319825;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan58;;;;;BUILDING template;Arcadelaan;58;;;73610,557;226452,163
KNOKKE-HEIST - FH08;2757525;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan19;;;;;BUILDING template;Acacialaan;19;;;73671,93;226385,94
KNOKKE-HEIST - FH08;319826;1;0;0;1;SDU;;Y;NA;2;4;Arcadelaan11;;;;;BUILDING template;Arcadelaan;11;;;73401,91;226366,16
KNOKKE-HEIST - FH08;2757527;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan20;;;;;BUILDING template;Acacialaan;20;;;73580,558;226357,163
KNOKKE-HEIST - FH08;319827;5;0;0;5;MDU;;Y;NA;4;4;Acacialaan2;;;;;BUILDING template;Acacialaan;2;;;73449,558;226348,162
KNOKKE-HEIST - FH08;2757528;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan21;;;;;BUILDING template;Acacialaan;21;;;73693,272;226392,322
KNOKKE-HEIST - FH08;319828;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan6;;;;;BUILDING template;Acacialaan;6;;;73468,558;226349,162
KNOKKE-HEIST - FH08;2757529;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan26;;;;;BUILDING template;Acacialaan;26;;;73630,558;226356,163
KNOKKE-HEIST - FH08;319829;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan4;;;;;BUILDING template;Acacialaan;4;;;73459,558;226348,162
KNOKKE-HEIST - FH08;2757530;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan28;;;;;BUILDING template;Acacialaan;28;;;73649,558;226357,163
KNOKKE-HEIST - FH08;319830;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan22;;;;;BUILDING template;Acacialaan;22;;;73603,558;226359,163
KNOKKE-HEIST - FH08;2757531;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan30;;;;;BUILDING template;Acacialaan;30;;;73656,558;226357,163
KNOKKE-HEIST - FH08;319831;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan24;;;;;BUILDING template;Acacialaan;24;;;73620,558;226356,163
KNOKKE-HEIST - FH08;2757532;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan31;;;;;BUILDING template;Acacialaan;31;;;73807,922;226413,211
KNOKKE-HEIST - FH08;319832;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan46;;;;;BUILDING template;Acacialaan;46;;;73727,557;226371,164
KNOKKE-HEIST - FH08;2757534;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan32;;;;;BUILDING template;Acacialaan;32;;;73661,558;226357,163
KNOKKE-HEIST - FH08;319833;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan25;;;;;BUILDING template;Acacialaan;25;;;73718,669;226399,449
KNOKKE-HEIST - FH08;2757535;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan33;;;;;BUILDING template;Acacialaan;33;;;73812,557;226414,1
KNOKKE-HEIST - FH08;319834;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan23;;;;;BUILDING template;Acacialaan;23;;;73711,542;226397,21
KNOKKE-HEIST - FH08;2757536;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan34;;;;;BUILDING template;Acacialaan;34;;;73667,558;226357,163
KNOKKE-HEIST - FH08;319835;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan44;;;;;BUILDING template;Acacialaan;44;;;73714,557;226370,164
KNOKKE-HEIST - FH08;2757537;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan35;;;;;BUILDING template;Acacialaan;35;;;73829,241;226410,227
KNOKKE-HEIST - FH08;319836;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan1;;;;;BUILDING template;Acacialaan;1;;;73470,73;226373,44
KNOKKE-HEIST - FH08;2757538;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan36;;;;;BUILDING template;Acacialaan;36;;;73683,558;226360,164
KNOKKE-HEIST - FH08;319837;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad1;;;;;BUILDING template;Wilderozenpad;1;;;73733,23;226414,19
KNOKKE-HEIST - FH08;2757539;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan37;;;;;BUILDING template;Acacialaan;37;;;73848,319;226406,942
KNOKKE-HEIST - FH08;319838;1;0;0;1;SDU;;Y;NA;2;4;Wilderozenpad3;;;;;BUILDING template;Wilderozenpad;3;;;73747,557;226440,164
KNOKKE-HEIST - FH08;2757541;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan38;;;;;BUILDING template;Acacialaan;38;;;73690,558;226361,164
KNOKKE-HEIST - FH08;319839;1;0;0;1;SDU;;Y;NA;2;4;Stijn Streuvelsplein4;;;;;BUILDING template;Stijn Streuvelsplein;4;;;73655,557;226471,163
KNOKKE-HEIST - FH08;2757542;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan42;;;;;BUILDING template;Acacialaan;42;;;73707,49;226365,95
KNOKKE-HEIST - FH08;319840;1;0;0;1;SDU;;Y;NA;2;4;Stijn Streuvelsplein1;;;;;BUILDING template;Stijn Streuvelsplein;1;;;73688,94;226469,82
KNOKKE-HEIST - FH08;2757543;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan50;;;;;BUILDING template;Acacialaan;50;;;73755,557;226375,164
KNOKKE-HEIST - FH08;319841;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan16;;;;;BUILDING template;Beiaardlaan;16;;;73711,53;226423,75
KNOKKE-HEIST - FH08;2757544;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan52;;;;;BUILDING template;Acacialaan;52;;;73780,99;226382,56
KNOKKE-HEIST - FH08;319842;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan17;;;;;BUILDING template;Beiaardlaan;17;;;73725,66;226465,33
KNOKKE-HEIST - FH08;2757545;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan54;;;;;BUILDING template;Acacialaan;54;;;73775,38;226358,31
KNOKKE-HEIST - FH08;319843;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan6;;;;;BUILDING template;Beiaardlaan;6;;;73589,492;226406,46
KNOKKE-HEIST - FH08;2757546;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan56;;;;;BUILDING template;Acacialaan;56;;;73804,16;226382,61
KNOKKE-HEIST - FH08;319845;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan8;;;;;BUILDING template;Beiaardlaan;8;;;73614,41;226408,76
KNOKKE-HEIST - FH08;2757547;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan58;;;;;BUILDING template;Acacialaan;58;;;73804,14;226358,91
KNOKKE-HEIST - FH08;319847;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan10;;;;;BUILDING template;Beiaardlaan;10;;;73634,59;226410,82
KNOKKE-HEIST - FH08;2757548;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan60;;;;;BUILDING template;Acacialaan;60;;;73825,1;226359,3
KNOKKE-HEIST - FH08;319848;1;0;0;1;SDU;;Y;NA;2;4;Beiaardlaan3;;;;;BUILDING template;Beiaardlaan;3;;;73595,096;226444,194
KNOKKE-HEIST - FH08;2757549;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan62;;;;;BUILDING template;Acacialaan;62;;;73825,32;226380,44
KNOKKE-HEIST - FH08;319852;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan27;;;;;BUILDING template;Theresialaan;27;;;73656,175;226599,894
KNOKKE-HEIST - FH08;2757550;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan66;;;;;BUILDING template;Acacialaan;66;;;73848,84;226360,32
KNOKKE-HEIST - FH08;319854;1;0;0;1;SDU;;Y;NA;2;4;Theresialaan8;;;;;BUILDING template;Theresialaan;8;;;73613,492;226499,098
KNOKKE-HEIST - FH08;2757551;1;0;0;1;SDU;;Y;NA;2;4;Acacialaan68;;;;;BUILDING template;Acacialaan;68;;;73874,06;226357,57
