Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH08;2051954;1;0;0;1;MDU;;Y;NA;3;3;Beschermd Erfgoed;1 Unit in CRAB en GM.;Y;_;BUILDING template;Schoytestraat;47;;Schoytestraat 47-49;152243,134;211652,389
ANTWERPEN-WEST - FH08;2051955;7;0;0;7;MDU;;Y;NA;3;3;;1 Unit in CRAB, 2 in GM.;Y;_;BUILDING template;Schoytestraat;49;;Schoytestraat 47-49;152248,215;211650,146
ANTWERPEN-WEST - FH08;2051956;4;0;0;4;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Schoytestraat;51;;;152252,922;211647,74
ANTWERPEN-WEST - FH08;2051957;1;0;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Schoytestraat;53;;;152258,63;211645,485
ANTWERPEN-WEST - FH08;2051958;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Schoytestraat;55;;;152263,346;211643,821
ANTWERPEN-WEST - FH08;2051960;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;Review Required;BUILDING template;Schoytestraat;57;;;152267,92;211642,356
ANTWERPEN-WEST - FH08;2051961;1;0;0;1;SDU;;Y;NA;2;3;;;Y;_testen wachtbuis anders korte overspanning;BUILDING template;Schoytestraat;58;;;152236,232;211635,709
ANTWERPEN-WEST - FH08;NB-200022819b03;0;1;0;1;SDU;;Y;NA;4;5;;;;Review Required;BUILDING template;Sleutelstraat;22;;;152203;211800
ANTWERPEN-WEST - FH08;2051962;7;0;0;7;MDU;;Y;MON;4;3;Monument;4 Units in CRAB, 1 Unit in GM.;Y;_;BUILDING template;Schoytestraat;59;;;152271,697;211642,198
ANTWERPEN-WEST - FH08;2051963;2;0;0;2;MDU;;Y;NA;3;4;;1 Unit in CRAB, 2 bussen in GM.;Y;_;BUILDING template;Schoytestraat;60;;;152241,219;211634,253
ANTWERPEN-WEST - FH08;NB-200072d3672;3;0;0;3;MDU;;N;ORN;4;0;;;;_;BUILDING template;Zwaardstraat;7;;;152221;211838
ANTWERPEN-WEST - FH08;2051964;1;0;0;1;SDU;;N;ORN;3;4;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Schoytestraat;62;;;152247,371;211631,963
ANTWERPEN-WEST - FH08;2051965;1;0;0;1;SDU;;Y;NA;3;3;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Schoytestraat;63;;;152279,566;211639,287
ANTWERPEN-WEST - FH08;2051966;25;0;0;25;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Schoytestraat;65;;Schoytestraat 65-67;152284,838;211637,634
ANTWERPEN-WEST - FH08;2051967;25;0;0;25;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Schoytestraat;67;;Schoytestraat 65-67;152286,055;211640,992
ANTWERPEN-WEST - FH08;2051968;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Schoytestraat;69;;;152291,763;211634,251
ANTWERPEN-WEST - FH08;2051969;1;0;0;1;SDU;;N;IRREG;3;4;;;Y;Review Required;BUILDING template;Schoytestraat;71;;;152297,192;211631,969
ANTWERPEN-WEST - FH08;2051970;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Schoytestraat;72;;;152270,623;211624,549
ANTWERPEN-WEST - FH08;2051971;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Schoytestraat;73;;;152302,071;211629,608
ANTWERPEN-WEST - FH08;2051972;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Schoytestraat;74;;;152275,33;211622,466
ANTWERPEN-WEST - FH08;2051973;3;0;0;3;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Schoytestraat;76;;;152279,427;211621,299
ANTWERPEN-WEST - FH08;2051974;4;0;0;4;MDU;;Y;NA;4;4;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Schoytestraat;78;;;152284,807;211619,362
ANTWERPEN-WEST - FH08;2051976;6;0;0;6;MDU;;Y;NA;3;4;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Schoytestraat;80;;Schoytestraat 80-82;152289,629;211618,254
ANTWERPEN-WEST - FH08;2051977;6;0;0;6;MDU;;Y;NA;3;4;;4 Units in CRAB, 4 bussen in GM.;Y;_;BUILDING template;Schoytestraat;82;;Schoytestraat 80-82;152294,122;211617,4
ANTWERPEN-WEST - FH08;2052818;3;0;0;3;MDU;;Y;NA;3;4;;2 Bussen in GM, 4 bellen in GM.;Y;_;BUILDING template;Sleutelstraat;3;;;152155,599;211817,602
ANTWERPEN-WEST - FH08;2052819;0;1;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Sleutelstraat;4;;;152147,817;211806,281
ANTWERPEN-WEST - FH08;2052820;1;0;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Sleutelstraat;5;;;152163,338;211816,654
ANTWERPEN-WEST - FH08;2052821;4;0;0;4;MDU;;Y;NA;4;4;;2 Units in CRAB, 4 bussen in GM.;Y;_;BUILDING template;Sleutelstraat;6;;;152151,847;211804,395
ANTWERPEN-WEST - FH08;2052822;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;2 Units in CRAB, 1 in GM.;Y;_;BUILDING template;Sleutelstraat;8;;;152157,002;211803,519
ANTWERPEN-WEST - FH08;2052823;1;0;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Sleutelstraat;14;;;152169,941;211802,919
ANTWERPEN-WEST - FH08;2052824;1;0;0;1;SDU;;Y;NA;2;3;Beschermd Erfgoed;;Y;_;BUILDING template;Sleutelstraat;15;;;152208,691;211813,034
ANTWERPEN-WEST - FH08;2052827;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Sleutelstraat;21;;;152222,525;211812,553
ANTWERPEN-WEST - FH08;2052828;1;0;0;1;SDU;;Y;NA;2;3;Beschermd Erfgoed;;Y;_;BUILDING template;Sleutelstraat;23;;;152227,173;211811,786
ANTWERPEN-WEST - FH08;2052829;2;0;0;2;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;_;BUILDING template;Sleutelstraat;27;;;152238,561;211810,791
ANTWERPEN-WEST - FH08;2052830;1;1;0;2;MDU;;Y;NA;3;3;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Sleutelstraat;29;;;152249,507;211811,581
ANTWERPEN-WEST - FH08;2052831;5;0;0;5;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Sleutelstraat;31;;;152263,845;211811,711
ANTWERPEN-WEST - FH08;3918145;3;1;0;4;MDU;;N;IRREG;4;4;;;Y;Review Required;BUILDING template;Aalmoezenierstraat;22;;;152126,204;211591,917
ANTWERPEN-WEST - FH08;3918147;3;0;0;3;MDU;;Y;NA;3;3;;1 Unit in CRAB,  3 bussen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;55;;;152239,826;211583,981
ANTWERPEN-WEST - FH08;3918149;4;0;0;4;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;_;BUILDING template;Aalmoezenierstraat;76;;;152278,975;211562,372
ANTWERPEN-WEST - FH08;3928266;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Sint-Rochusstraat;51;;;152222,088;211375,813
ANTWERPEN-WEST - FH08;3928410;4;0;0;4;MDU;;Y;NA;4;4;;1 Unit in CRAB, 4 bussen in GM.;Y;_;BUILDING template;Sleutelstraat;10;;;152161,672;211803,961
ANTWERPEN-WEST - FH08;3972556;9;0;0;9;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, 9 Bussen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;62;;Aalmoezenierstraat 62-64;152238,968;211567,739
ANTWERPEN-WEST - FH08;3998582;3;1;0;4;MDU;;Y;NA;3;3;;3 Units in CRAB, 3 in GM.;Y;_;BUILDING template;Aalmoezenierstraat;11;;Aalmoezenierstraat 11-13;152117,207;211613,575
ANTWERPEN-WEST - FH08;4003448;0;1;0;1;SDU;;N;ORN;3;4;;;Y;_;BUILDING template;Bogaardestraat;10;;;152201,543;211723,073
ANTWERPEN-WEST - FH08;4015800;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Sint-Rochusstraat;47;;;152213,817;211378,774
ANTWERPEN-WEST - FH08;4035928;3;1;0;4;MDU;;Y;NA;4;4;;3 Units in CRAB, Bouwwerf in GM.;Y;_;BUILDING template;Aalmoezenierstraat;10;;Aalmoezenierstraat 10-10A;152105,053;211598,563
ANTWERPEN-WEST - FH08;4051135;5;0;0;5;MDU;;Y;NA;4;4;;;Y;Review  wachtbuis nazien;BUILDING template;Schoytestraat;7;;Schoytestraat 5-7;152128,103;211694,67
ANTWERPEN-WEST - FH08;4074807;1;1;0;2;MDU;;Y;NA;4;4;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Sint-Antoniusstraat;20;;;152177,208;211748,36
ANTWERPEN-WEST - FH08;4099377;3;0;0;3;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Aalmoezenierstraat;15;;;152125,299;211610,49
ANTWERPEN-WEST - FH08;4105364;0;2;0;2;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;IJzerenwaag;4;;Ijzerenwaag 2-4;152207,63;211866,765
ANTWERPEN-WEST - FH08;4127812;0;1;0;1;MDU;;Y;NA;4;4;;Niet in CRAB en GM.;Y;_;BUILDING template;IJzerenwaag;5;;Ijzerenwaag 3-5;152204,593;211881,913
ANTWERPEN-WEST - FH08;4139606;1;0;0;1;SDU;;Y;NA;4;3;;4 Units in CRAB, 4 Bussen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;74;;;152274,451;211562,696
ANTWERPEN-WEST - FH08;4172736;2;0;0;2;MDU;;Y;NA;2;4;;2 Units in CRAB, 2 bussen in GM.;Y;_;BUILDING template;Sleutelstraat;12;;;152165,648;211802,69
ANTWERPEN-WEST - FH08;4270907;1;1;0;2;MDU;;Y;NA;5;3;;1 Unit in CRAB, onduidelijk in GM.;Y;Review Required;BUILDING template;Bogaardestraat;47;;Bogaardestraat 45-47;152195,54;211614,926
ANTWERPEN-WEST - FH08;4274296;8;0;0;8;MDU;;Y;NA;3;3;;;Y;Review Required;BUILDING template;Sint-Rochusstraat;53;;Sint Rochusstraat 53-55;152226,468;211375,163
ANTWERPEN-WEST - FH08;4366554;8;1;0;9;MDU;;Y;NA;4;4;;niet in CRAB, 1 Unit in GM.;Y;_;BUILDING template;Sint-Rochusstraat;25;;Sint Rochusstraat 25-27-29;152077,816;211421,342
ANTWERPEN-WEST - FH08;NB-2000444c6912;0;1;0;1;SDU;;Y;NA;3;4;;;;_;BUILDING template;Bredestraat;44;;;152308;211580
ANTWERPEN-WEST - FH08;4504965;0;1;0;1;SDU;;Y;NA;3;3;Beschermd Erfgoed;;Y;_;BUILDING template;IJzerenwaag;7;;;152207,25;211882,543
ANTWERPEN-WEST - FH08;12593;1;1;0;2;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Theodoor Van Rijswijckplaats;3;;;152195,979;211866,211
ANTWERPEN-WEST - FH08;4504967;4;1;0;5;MDU;;Y;NA;4;3;Beschermd Erfgoed;;Y;_;BUILDING template;IJzerenwaag;9;;Ijzerenwaag 9-11;152210,084;211884,07
ANTWERPEN-WEST - FH08;NB-200038b22215;6;0;0;6;MDU;;Y;NA;4;4;;;;_;BUILDING template;Bredestraat;38;;;152312;211591
ANTWERPEN-WEST - FH08;12597;4;0;0;4;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Aalmoezenierstraat;1;;;152089,6;211626,008
ANTWERPEN-WEST - FH08;4504971;0;1;0;1;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Sleutelstraat;17;;Sleutelstraat 17-19;152213,471;211812,633
ANTWERPEN-WEST - FH08;12641;4;1;0;5;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, Werf in GM.;Y;_;BUILDING template;Nationalestraat;55;;;152121,331;211747,682
ANTWERPEN-WEST - FH08;4504974;1;0;0;1;SDU;;Y;NA;2;3;;;Y;_;BUILDING template;Sleutelstraat;25;;;152232,38;211811,277
ANTWERPEN-WEST - FH08;1297934;0;2;0;2;MDU;;Y;NA;4;5;;1 Unit in CRAB en GM.;Y;Review Required;BUILDING template;Nationalestraat;111;;Nationalestraat 111-113-119-121;152063,706;211557,524
ANTWERPEN-WEST - FH08;4504979;1;0;0;1;SDU;;Y;NA;4;4;;1 Unit in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Sint-Antoniusstraat;5;;;152140,199;211764,445
ANTWERPEN-WEST - FH08;1319337;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Aalmoezenierstraat;60;;;152234,587;211567,812
ANTWERPEN-WEST - FH08;4504994;1;0;0;1;MDU;;N;ORN;2;4;Beschermd Erfgoed;;Y;_;BUILDING template;Zwaardstraat;8;;Zwaardstraat 8-10;152212,372;211830,434
ANTWERPEN-WEST - FH08;1353278;10;1;0;11;MDU;;Y;NA;5;4;;1 Unit in CRAB, 8 bussen in GM.;Y;_;BUILDING template;Nationalestraat;131;;;152047,842;211505,457
ANTWERPEN-WEST - FH08;4504996;1;0;0;1;MDU;;N;ORN;2;4;;;Y;_;BUILDING template;Zwaardstraat;10;;Zwaardstraat 8-10;152215,802;211829,006
ANTWERPEN-WEST - FH08;1408016;8;1;0;9;MDU;;Y;NA;4;4;;8 Units in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Nationalestraat;123;;;152054,204;211526,535
ANTWERPEN-WEST - FH08;4505016;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;_;BUILDING template;Nationalestraat;13;;;152199,771;211946,557
ANTWERPEN-WEST - FH08;1498054;0;1;0;1;SDU;;Y;NA;4;4;;13 Units in CRAB, 36 Bussen binnen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;49;;;152220,77;211587,572
ANTWERPEN-WEST - FH08;4507630;1;0;0;1;SDU;;Y;NA;3;3;;;Y;_;BUILDING template;Sint-Rochusstraat;11;;;152049,225;211428,461
ANTWERPEN-WEST - FH08;NB-2000140e9661;6;0;0;6;MDU;;Y;NA;4;4;;;;_;BUILDING template;Bredestraat;14;;;152324;211649
ANTWERPEN-WEST - FH08;1732159;1;0;0;1;SDU;;Y;NA;4;10;;;Y;Review Required;BUILDING template;Aalmoezenierstraat;3;;;152096,082;211623,547
ANTWERPEN-WEST - FH08;4507633;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Sint-Rochusstraat;19;;;152064,153;211424,369
ANTWERPEN-WEST - FH08;1732160;1;1;0;2;MDU;;Y;NA;2;4;;;Y;_;BUILDING template;Aalmoezenierstraat;3;A;;152100,33;211622,226
ANTWERPEN-WEST - FH08;4507642;0;0;0;0;SDU;;N;MON;2;0;Monument;;N;;BUILDING template;Sint-Rochusstraat;41;;;152186,095;211386,287
ANTWERPEN-WEST - FH08;1732161;4;1;0;5;MDU;;Y;NA;4;4;;4 Units in CRAB, 5 in GM.;Y;_;BUILDING template;Aalmoezenierstraat;4;;;152091,308;211603,692
ANTWERPEN-WEST - FH08;4507661;1;0;0;1;SDU;;Y;NA;2;3;;;Y;_;BUILDING template;Aalmoezenierstraat;57;;;152244,178;211582,59
ANTWERPEN-WEST - FH08;1732162;2;1;0;3;MDU;;Y;NA;3;3;;2 Units in CRAB, 1 in GM.;Y;_;BUILDING template;Aalmoezenierstraat;5;;;152104,659;211618,553
ANTWERPEN-WEST - FH08;4507665;2;0;0;2;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Aalmoezenierstraat;63;;;152257,386;211582,261
ANTWERPEN-WEST - FH08;1732163;0;1;0;1;SDU;;Y;NA;4;4;;;Y;_;BUILDING template;Aalmoezenierstraat;6;;;152096,515;211601,855
ANTWERPEN-WEST - FH08;4507672;0;1;0;1;SDU;;Y;NA;2;3;;;Y;_;BUILDING template;Aalmoezenierstraat;7;;;152109,588;211616,965
ANTWERPEN-WEST - FH08;1732164;0;1;0;1;SDU;;Y;NA;4;3;;;Y;_;BUILDING template;Aalmoezenierstraat;8;;;152100,858;211599,321
ANTWERPEN-WEST - FH08;4507675;4;0;0;4;MDU;;Y;NA;4;3;;4 Units in CRAB, nieuwbouw in GM.;Y;_;BUILDING template;Aalmoezenierstraat;19;;;152134,398;211607,494
ANTWERPEN-WEST - FH08;NB-200048578198;1;0;0;1;SDU;;N;IRREG;2;4;;;Y;;BUILDING template;Aalmoezenierstraat;48;5;;152195;211547
ANTWERPEN-WEST - FH08;1732168;1;0;0;1;SDU;;Y;NA;4;3;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Aalmoezenierstraat;17;;;152129,982;211609,26
ANTWERPEN-WEST - FH08;4507678;5;0;0;5;MDU;;Y;NA;5;3;;1 Unit in CRAB, niet te zien in GM.;Y;_;BUILDING template;Aalmoezenierstraat;21;;Aalmoezenierstraat 21-23;152138,405;211606,475
ANTWERPEN-WEST - FH08;NB-200046883674;1;0;0;1;SDU;;N;IRREG;2;0;;;Y;;BUILDING template;Aalmoezenierstraat;46;8;;152179;211558
ANTWERPEN-WEST - FH08;NB-200012609613;6;0;0;6;MDU;;Y;NA;4;4;;;;_;BUILDING template;Bredestraat;12;;;152323;211655
ANTWERPEN-WEST - FH08;1732169;4;1;0;5;MDU;;N;ORN;4;4;;;Y;Review Required;BUILDING template;Aalmoezenierstraat;20;;Aalmoezenierstraat 20-20A;152121,592;211593,735
ANTWERPEN-WEST - FH08;4507686;3;0;0;3;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Bogaardestraat;44;;;152187,28;211645,259
ANTWERPEN-WEST - FH08;NB-2000900136;1;0;0;1;SDU;;N;IRREG;2;0;;;Y;;BUILDING template;Kopstraatje;9;;;152224;211907
ANTWERPEN-WEST - FH08;1732170;4;0;0;4;MDU;;Y;NA;4;4;;3 Units in CRAB, 4 in GM.;Y;_;BUILDING template;Aalmoezenierstraat;25;;;152147,309;211603,289
ANTWERPEN-WEST - FH08;4507688;1;0;0;1;MDU;;Y;NA;4;6;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Bogaardestraat;46;;Bogaardestraat 46-48-50-52-54;152184,319;211638,225
ANTWERPEN-WEST - FH08;1732171;4;0;0;4;MDU;;Y;NA;4;3;;4 Units in CRAB, 2 in GM. BG met nr 29;Y;_;BUILDING template;Aalmoezenierstraat;27;;Aalmoezenierstraat 27-29;152151,33;211602,429
ANTWERPEN-WEST - FH08;4507703;3;0;0;3;MDU;;Y;NA;3;3;;1 Unit in CRAB, 3 bussen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;52;;;152204,67;211572,35
ANTWERPEN-WEST - FH08;1732172;0;1;0;1;SDU;;Y;NA;4;3;;1 Unit in CRAB, BU in GM.;Y;_;BUILDING template;Aalmoezenierstraat;28;;;152139,569;211587,585
ANTWERPEN-WEST - FH08;4507705;1;0;0;1;SDU;;Y;NA;3;4;;;Y;_;BUILDING template;Aalmoezenierstraat;58;;;152229,076;211568,685
ANTWERPEN-WEST - FH08;1732173;1;0;0;1;SDU;;Y;NA;3;4;;1 Unit in CRAB en GM.;Y;_;BUILDING template;Aalmoezenierstraat;31;;;152158,753;211599,334
ANTWERPEN-WEST - FH08;4507710;1;0;0;1;SDU;;N;GLASS;4;4;;;Y;_;BUILDING template;Aalmoezenierstraat;24;;;152131,037;211589,967
ANTWERPEN-WEST - FH08;1732174;4;0;0;4;MDU;;Y;NA;4;3;;;Y;_;BUILDING template;Aalmoezenierstraat;32;;;152149,052;211584,298
ANTWERPEN-WEST - FH08;4507711;5;0;0;5;MDU;;Y;NA;5;3;;;Y;_;BUILDING template;Aalmoezenierstraat;26;;;152134,808;211588,734
ANTWERPEN-WEST - FH08;1732175;1;0;0;1;SDU;;Y;NA;3;3;;;Y;Review Required;BUILDING template;Aalmoezenierstraat;33;;;152163,172;211598,144
ANTWERPEN-WEST - FH08;4507713;1;0;0;1;SDU;;Y;NA;4;4;;1 Unit in CRAB en GM.;Y;Review Required;BUILDING template;Aalmoezenierstraat;34;;;152153,508;211583,031
ANTWERPEN-WEST - FH08;1732176;5;0;0;5;MDU;;Y;NA;4;3;;5 Units in CRAB en GM.;Y;_;BUILDING template;Aalmoezenierstraat;36;;;152158,696;211581,317
ANTWERPEN-WEST - FH08;4507714;0;1;0;1;SDU;;Y;NA;2;4;;;Y;_;BUILDING template;Aalmoezenierstraat;38;;;152164,696;211580,324
ANTWERPEN-WEST - FH08;1031936;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Sint-Rochusstraat;4;;;152108,065;211391,073
ANTWERPEN-WEST - FH08;1732177;3;0;0;3;MDU;;Y;NA;4;4;;3 Units in CRAB, SDU in GM.;Y;_;BUILDING template;Aalmoezenierstraat;40;;;152169,963;211578,583
ANTWERPEN-WEST - FH08;4507723;8;1;0;9;MDU;;Y;NA;4;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;Y;Review Required;BUILDING template;Begijnenstraat;22;;Begijnenstraat 22-24;152287,187;211527,338
ANTWERPEN-WEST - FH08;1732165;1;0;0;1;SDU;;Y;NA;2;3;;;Y;_;BUILDING template;Aalmoezenierstraat;9;;;152114,311;211614,577
ANTWERPEN-WEST - FH08;1732179;2;0;0;2;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Aalmoezenierstraat;42;;;152173,989;211577,262
ANTWERPEN-WEST - FH08;4507747;2;0;0;2;MDU;;Y;NA;3;4;;;Y;_;BUILDING template;Bogaardestraat;43;;;152199,241;211624,195
ANTWERPEN-WEST - FH08;1732167;3;1;0;4;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Aalmoezenierstraat;13;;Aalmoezenierstraat 11-13;152121,755;211611,444
ANTWERPEN-WEST - FH08;1732180;12;0;0;12;MDU;;N;GLASS;4;4;;12 Units in CRAB, 9 Bellen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;43;;Aalmoezenierstraat 43-45-47;152196,481;211591,994
ANTWERPEN-WEST - FH08;4507748;1;1;0;2;MDU;;Y;NA;5;3;;1 Unit in CRAB, studentenkamers in GM.;Y;Review Required;BUILDING template;Bogaardestraat;45;;Bogaardestraat 45-47;152197,333;211619,321
ANTWERPEN-WEST - FH08;1732192;9;0;0;9;MDU;;Y;NA;4;9;Beschermd Erfgoed;;Y;_;BUILDING template;Aalmoezenierstraat;64;;Aalmoezenierstraat 62-64;152243,322;211567,334
ANTWERPEN-WEST - FH08;1732186;2;0;0;2;MDU;;Y;NA;3;3;;;Y;_;BUILDING template;Aalmoezenierstraat;50;;;152200,724;211572,272
ANTWERPEN-WEST - FH08;4507749;0;3;0;3;MDU;;N;GLASS;4;4;;1 Unit in CRAB, BG met nr 16 in GM.;Y;Review Required;BUILDING template;Aalmoezenierstraat;14;;Aalmoezenierstraat 12-14-16;152130,555;211575,871
ANTWERPEN-WEST - FH08;1735344;9;1;0;10;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Sint-Antoniusstraat;12;;Sint Antoniusstraat 10-12-14;152156,966;211744,435
ANTWERPEN-WEST - FH08;1732187;1;0;0;1;SDU;;Y;NA;2;3;;;Y;_;BUILDING template;Aalmoezenierstraat;53;;;152235,337;211585,019
ANTWERPEN-WEST - FH08;4507772;4;1;0;5;MDU;;Y;NA;5;4;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;Y;_;BUILDING template;Nationalestraat;143;;;152036,711;211470,66
ANTWERPEN-WEST - FH08;1735346;9;1;0;10;MDU;;Y;NA;4;4;;;Y;_;BUILDING template;Sint-Antoniusstraat;14;;Sint Antoniusstraat 10-12-14;152161,786;211747,098
ANTWERPEN-WEST - FH08;1732188;0;2;0;2;MDU;;Y;NA;4;4;;1 Unit in CRAB, 2 bussen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;54;;;152211,643;211570,996
ANTWERPEN-WEST - FH08;4507781;0;0;0;0;SDU;;Y;NA;2;4;;bestaat niet in CRAB en GM.;N;;BUILDING template;Nationalestraat;117;;;152058,091;211536,691
ANTWERPEN-WEST - FH08;1735350;0;1;0;1;SDU;;N;ORN;2;4;;;Y;_;BUILDING template;Sint-Antoniusstraat;21;;;152212,144;211766,745
ANTWERPEN-WEST - FH08;1732189;6;0;0;6;MDU;;Y;NA;3;4;;5 Units in CRAB, 6 bussen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;56;;;152221,113;211569,181
ANTWERPEN-WEST - FH08;4511094;0;0;0;0;SDU;;Y;NA;2;4;;;N;;BUILDING template;Schoytestraat;52;;;152223,741;211640,411
ANTWERPEN-WEST - FH08;1735353;1;0;0;1;SDU;;Y;MON;3;4;Monument;;Y;_;BUILDING template;Sint-Antoniusstraat;24;;;152190,324;211749,732
ANTWERPEN-WEST - FH08;1732190;2;0;0;2;MDU;;Y;NA;3;3;;1 Unit in CRAB, 3 bussen in GM.;Y;_;BUILDING template;Aalmoezenierstraat;59;;;152247,886;211583,015
ANTWERPEN-WEST - FH08;4511097;1;0;0;1;SDU;;N;IRREG;2;4;;;Y;_;BUILDING template;Schoytestraat;64;;;152253,753;211629,715
ANTWERPEN-WEST - FH08;1739664;8;1;0;9;MDU;;Y;NA;4;4;;;Y;Review Required;BUILDING template;Begijnenstraat;24;;Begijnenstraat 22-24;152285,933;211523,211
ANTWERPEN-WEST - FH08;1732191;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Aalmoezenierstraat;61;;;152253,146;211581,754
ANTWERPEN-WEST - FH08;4511145;2;0;0;2;MDU;;N;IRREG;3;4;;;Y;_;BUILDING template;Schoytestraat;8;;;152125,008;211679,066
ANTWERPEN-WEST - FH08;1739674;3;1;0;4;MDU;;N;ORN;4;4;;;Y;_;BUILDING template;Begijnenstraat;56;;Begijnenstraat 54-56;152246;211403
ANTWERPEN-WEST - FH08;1732194;3;0;0;3;MDU;;Y;NA;3;3;Beschermd Erfgoed;1 Unit in CRAB en GM.;Y;_;BUILDING template;Aalmoezenierstraat;65;;;152262,034;211582,297
ANTWERPEN-WEST - FH08;4511149;0;0;0;0;SDU;;Y;NA;4;4;;1 Unit in CRAB, 8 bussen in GM.;N;;BUILDING template;Schoytestraat;28;;;152164,716;211662,941
ANTWERPEN-WEST - FH08;1752877;14;0;0;14;MDU;;N;ORN;5;4;;;Y;Review Required;BUILDING template;Bogaardestraat;22;;;152198,562;211698,474
ANTWERPEN-WEST - FH08;1732195;1;0;0;1;SDU;;Y;NA;3;3;;1 Unit in CRAB, 1 bus in GM.;Y;_;BUILDING template;Aalmoezenierstraat;67;;;152266,088;211581,223
ANTWERPEN-WEST - FH08;4511157;1;0;0;1;SDU;;Y;MON;2;3;Monument;;Y;_;BUILDING template;Schoytestraat;61;;;152276,34;211639,838
ANTWERPEN-WEST - FH08;1752890;4;0;0;4;MDU;;N;ORN;4;4;;;Y;Review Required;BUILDING template;Bogaardestraat;25;;;152217;211679
ANTWERPEN-WEST - FH08;1732196;5;0;0;5;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;_;BUILDING template;Aalmoezenierstraat;68;;;152252,459;211566,067
ANTWERPEN-WEST - FH08;4511169;0;1;0;1;SDU;;N;ORN;4;4;;1 Unit in CRAB,  7 bellen in GM.;Y;_;BUILDING template;Bogaardestraat;27;;;152215,247;211672,551
