Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name
ANTWERPEN-WEST - FH07;4518320;0;0;0;0;SDU;;N;ORN;4;12;;;N;Gebouw bestaat niet;BUILDING template;Prekersstraat;49;;
ANTWERPEN-WEST - FH07;1737819;0;1;0;1;SDU;;Y;NA;1;3;;;;;BUILDING template;Kloosterstraat;81;;
ANTWERPEN-WEST - FH07;1329079;26;0;1;27;MDU;XA;N;GLASS;7;12;;;Y;Gebouw heeft 4 verdiepingen en 3 tussenverdiepingen totaal 7.;BUILDING template;Korte Riddersstraat;20;;Korte ridderstraat 14-18-20_Oever 9-11-13
ANTWERPEN-WEST - FH07;2047292;0;1;0;1;SDU;;Y;NA;4;4;;;Y;Is winkel horend bij nr 23-25;BUILDING template;Korte Riddersstraat;24;;
ANTWERPEN-WEST - FH07;2045619;1;0;0;1;MDU;D;Y;NA;2;6;;;Y;;BUILDING template;Prekersstraat;53;;Prekersstraat 53-55
ANTWERPEN-WEST - FH07;2047294;1;0;0;1;SDU;;Y;NA;4;4;;;Y;Komt via gavel van de 28;BUILDING template;Korte Riddersstraat;26;;
ANTWERPEN-WEST - FH07;976553;0;0;0;0;SDU;;Y;NA;4;4;Beschermd Erfgoed;;N;Gebouw bestaat niet;BUILDING template;Prekersstraat;57;;
ANTWERPEN-WEST - FH07;182842;4;0;0;4;MDU;D;N;ORN;5;0;;;Y;;BUILDING template;Kammenstraat;11;;Nationalestraat 12_Kammenstraat 11
ANTWERPEN-WEST - FH07;719027;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Korte Riddersstraat;28;;
ANTWERPEN-WEST - FH07;2045620;3;0;0;3;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Prekersstraat;61;;
ANTWERPEN-WEST - FH07;5576031;0;1;0;1;SDU;;N;ORN;6;18;;;Y;;BUILDING template;Nationalestraat;2;;
ANTWERPEN-WEST - FH07;44483;1;0;0;1;SDU;;N;ORN;4;12;;;Y;;BUILDING template;Muntstraat;1;;
ANTWERPEN-WEST - FH07;3928201;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Prekersstraat;63;;
ANTWERPEN-WEST - FH07;2024986;28;0;1;29;MDU;A;N;ORN;6;18;;;Y;Nr 10 en Nr 4 zijn hetzelfde gebouw. Alleen nr10 geeft toegang tot de 12 Appartementen op de 5e verdieping en Nr 4 to de 24 Appartementen op verdiepingen 1 t/m 4;BUILDING template;Nationalestraat;4;;Nationalestraat  4-10
ANTWERPEN-WEST - FH07;2023749;1;0;0;1;SDU;;N;ORN;3;0;Beschermd Erfgoed;;Y;BE;BUILDING template;Muntstraat;3;;
ANTWERPEN-WEST - FH07;2045621;6;1;0;7;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Prekersstraat;65;;
ANTWERPEN-WEST - FH07;1737823;6;2;0;8;MDU;D;Y;NA;4;12;;;;;BUILDING template;Kloosterstraat;85;;
ANTWERPEN-WEST - FH07;2023753;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Muntstraat;5;;
ANTWERPEN-WEST - FH07;1326107;2;0;0;2;MDU;D;Y;NA;4;4;;;Y;Prekersstraat 71 is een BU en is een aparte SDU;BUILDING template;Prekersstraat;69;;Prekerstraat 69-71
ANTWERPEN-WEST - FH07;182832;12;0;1;13;MDU;A;Y;NA;6;4;;;Y;NR 10 en Nr 4 zijn via de kelder met elkaar verbonden. Ze delen dezelfde technische ruimte.;BUILDING template;Nationalestraat;10;;Nationalestraat  4-10
ANTWERPEN-WEST - FH07;2023755;1;0;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Muntstraat;7;;
ANTWERPEN-WEST - FH07;976552;5;0;0;5;MDU;D;Y;NA;5;15;;;Y;;BUILDING template;Prekersstraat;73;;
ANTWERPEN-WEST - FH07;182836;0;1;0;1;MDU;;Y;NA;15;4;;;Y;;BUILDING template;Nationalestraat;12;;Nationalestraat 12_Kammenstraat 11
ANTWERPEN-WEST - FH07;2023758;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Muntstraat;9;;
ANTWERPEN-WEST - FH07;976555;6;0;0;6;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Prekersstraat;75;;
ANTWERPEN-WEST - FH07;2025020;0;1;0;1;SDU;;Y;NA;5;4;;;Y;;BUILDING template;Nationalestraat;14;;
ANTWERPEN-WEST - FH07;2023764;0;1;0;1;SDU;;Y;NA;4;12;;;Y;;BUILDING template;Muntstraat;11;;
ANTWERPEN-WEST - FH07;2047310;1;0;0;1;SDU;;N;ORN;3;9;;;Y;;BUILDING template;Lange Riddersstraat;29;;
ANTWERPEN-WEST - FH07;49135;0;1;0;1;SDU;;N;MON;3;0;Monument;;Y;MON;BUILDING template;Sint-Andriesplaats;22;;
ANTWERPEN-WEST - FH07;182834;0;1;0;1;SDU;;N;MON;5;0;Monument;;Y;MON;BUILDING template;Nationalestraat;16;;
ANTWERPEN-WEST - FH07;2023777;2;1;0;3;MDU;D;Y;NA;4;4;;;Y;;BUILDING template;Muntstraat;15;;
ANTWERPEN-WEST - FH07;2047312;1;0;0;1;SDU;;Y;NA;4;12;;;Y;;BUILDING template;Lange Riddersstraat;31;;
ANTWERPEN-WEST - FH07;4519685;0;1;0;1;SDU;;N;ORN;2;0;Beschermd Erfgoed;;Y;BE;BUILDING template;Sint-Andriesplaats;23;;
ANTWERPEN-WEST - FH07;44379;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Oever;1;;
ANTWERPEN-WEST - FH07;2047315;1;0;0;1;SDU;;Y;NA;4;12;;;Y;;BUILDING template;Lange Riddersstraat;33;;
ANTWERPEN-WEST - FH07;972768;0;1;0;1;SDU;;Y;NA;2;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Sint-Andriesplaats;24;;
ANTWERPEN-WEST - FH07;2030142;2;1;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Oever;3;;
ANTWERPEN-WEST - FH07;2047317;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Lange Riddersstraat;35;;
ANTWERPEN-WEST - FH07;2030150;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Oever;5;;
ANTWERPEN-WEST - FH07;4509944;2;0;0;2;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Lange Riddersstraat;37;;
ANTWERPEN-WEST - FH07;2030159;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Oever;7;;
ANTWERPEN-WEST - FH07;4509946;1;0;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Lange Riddersstraat;39;;
ANTWERPEN-WEST - FH07;60713;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Heilige Geeststraat;3;;
ANTWERPEN-WEST - FH07;2030164;0;1;0;1;MDU;XA;Y;NA;4;12;;;Y;BU met LU, een eigenaar gebruiker.;BUILDING template;Oever;9;;Korte ridderstraat 14-18-20_Oever 9-11-13
ANTWERPEN-WEST - FH07;4509947;0;1;0;1;SDU;;Y;NA;4;12;;;Y;;BUILDING template;Lange Riddersstraat;41;;
ANTWERPEN-WEST - FH07;1936642;1;0;0;1;SDU;;N;ORN;3;0;Beschermd Erfgoed;;Y;BE;BUILDING template;Heilige Geeststraat;5;;
ANTWERPEN-WEST - FH07;2047321;4;0;0;4;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Lange Riddersstraat;45;;
ANTWERPEN-WEST - FH07;60716;0;1;1;2;MDU;;Y;NA;3;9;;;Y;;BUILDING template;Heilige Geeststraat;7;;
ANTWERPEN-WEST - FH07;718538;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Lange Riddersstraat;51;;
ANTWERPEN-WEST - FH07;60714;1;0;0;1;SDU;;N;MON;3;0;Monument;;Y;MON;BUILDING template;Heilige Geeststraat;9;;
ANTWERPEN-WEST - FH07;44378;0;4;0;4;MDU;D;N;MON;3;0;Monument;;Y;MON;BUILDING template;Oever;21;;
ANTWERPEN-WEST - FH07;3928183;0;1;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Pompstraat;6;;
ANTWERPEN-WEST - FH07;60717;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Heilige Geeststraat;11;;
ANTWERPEN-WEST - FH07;2030234;7;0;0;7;MDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Oever;23;;
ANTWERPEN-WEST - FH07;49153;2;2;0;4;MDU;D;Y;NA;4;4;;;Y;Huisnummers 6 & 8 zijn samengevoegd tot 1 gebouw volgens businformatie;BUILDING template;Pompstraat;8;;
ANTWERPEN-WEST - FH07;1737825;6;2;0;8;MDU;D;Y;NA;4;3;;;;;BUILDING template;Kloosterstraat;87;;
ANTWERPEN-WEST - FH07;1936643;1;0;0;1;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Heilige Geeststraat;13;;Heilige Geeststraat 13-15
ANTWERPEN-WEST - FH07;1439802;2;1;0;3;MDU;D;N;MON;3;0;Monument;;Y;MON;BUILDING template;Oever;27;;
ANTWERPEN-WEST - FH07;49156;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Rijke Beukelaarstraat;1;;
ANTWERPEN-WEST - FH07;1936644;0;1;0;1;SDU;;N;MON;4;0;Monument;;Y;MON;BUILDING template;Heilige Geeststraat;17;;
ANTWERPEN-WEST - FH07;44377;0;1;0;1;SDU;;N;ORN;4;12;;;Y;;BUILDING template;Oever;29;;
ANTWERPEN-WEST - FH07;2047571;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Rijke Beukelaarstraat;3;;
ANTWERPEN-WEST - FH07;1936645;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Heilige Geeststraat;19;;
ANTWERPEN-WEST - FH07;48960;8;3;0;11;MDU;XC;Y;NA;6;4;;;Y;de 2  bovenste verdiepingen zijn duplexen.;BUILDING template;Steenhouwersvest;1;;
ANTWERPEN-WEST - FH07;2047572;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Rijke Beukelaarstraat;5;;
ANTWERPEN-WEST - FH07;60715;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Heilige Geeststraat;21;;
ANTWERPEN-WEST - FH07;44486;0;1;0;1;SDU;;N;ORN;3;0;Beschermd Erfgoed;;Y;BE;BUILDING template;Steenhouwersvest;2;;
ANTWERPEN-WEST - FH07;2047576;1;0;0;1;SDU;;Y;NA;4;4;;;Y;;BUILDING template;Rijke Beukelaarstraat;9;;
ANTWERPEN-WEST - FH07;5575679;1;2;0;3;MDU;XC;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Heilige Geeststraat;23;;
ANTWERPEN-WEST - FH07;2054495;3;0;0;3;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Steenhouwersvest;4;;
ANTWERPEN-WEST - FH07;4509974;2;0;0;2;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Rijke Beukelaarstraat;11;;
ANTWERPEN-WEST - FH07;1936648;6;1;0;7;MDU;D;Y;NA;5;15;;;Y;;BUILDING template;Heilige Geeststraat;25;;
ANTWERPEN-WEST - FH07;2054496;0;1;0;1;SDU;;Y;NA;1;3;;;Y;;BUILDING template;Steenhouwersvest;6;;
ANTWERPEN-WEST - FH07;2047579;4;0;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Rijke Beukelaarstraat;13;;
ANTWERPEN-WEST - FH07;60710;0;1;0;1;SDU;;Y;NA;1;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;39;;
ANTWERPEN-WEST - FH07;2054497;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Steenhouwersvest;8;;
ANTWERPEN-WEST - FH07;2047581;1;0;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Rijke Beukelaarstraat;15;;
ANTWERPEN-WEST - FH07;NB-20001B0905;5;0;0;5;MDU;D;Y;NA;5;12;;;;_;BUILDING template;Lange Vlierstraat;1;B;
ANTWERPEN-WEST - FH07;60709;2;1;0;3;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Hoogstraat;41;;
ANTWERPEN-WEST - FH07;2054500;0;1;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Steenhouwersvest;12;;
ANTWERPEN-WEST - FH07;2047583;0;1;0;1;SDU;;Y;NA;4;12;;;Y;;BUILDING template;Rijke Beukelaarstraat;17;;
ANTWERPEN-WEST - FH07;1944381;3;1;0;5;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;43;;Hoogstraat 43-43 A
ANTWERPEN-WEST - FH07;1329076;2;1;0;3;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;Winkel en 1e verdieping in gebruik bij BU, 2e en 3e verdieping LU's.;BUILDING template;Steenhouwersvest;14;;
ANTWERPEN-WEST - FH07;49168;4;0;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Rijke Beukelaarstraat;19;;
ANTWERPEN-WEST - FH07;1944383;4;2;0;6;MDU;D;Y;NA;3;12;;;Y;;BUILDING template;Hoogstraat;45;;
ANTWERPEN-WEST - FH07;2054505;5;1;0;6;MDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Steenhouwersvest;16;;
ANTWERPEN-WEST - FH07;1735129;0;1;0;1;SDU;;N;ORN;6;18;;;Y;;BUILDING template;Sint-Andriesstraat;2;;
ANTWERPEN-WEST - FH07;60712;3;1;0;4;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;47;;
ANTWERPEN-WEST - FH07;2054508;0;1;0;1;SDU;;Y;NA;3;9;;;Y;;BUILDING template;Steenhouwersvest;18;;
ANTWERPEN-WEST - FH07;60711;3;1;0;4;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;49;;
ANTWERPEN-WEST - FH07;2054510;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Steenhouwersvest;20;;
ANTWERPEN-WEST - FH07;1354107;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Hoogstraat;51;;
ANTWERPEN-WEST - FH07;44487;1;0;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Steenhouwersvest;22;;
ANTWERPEN-WEST - FH07;1944387;0;1;0;1;SDU;;Y;NA;1;3;;;Y;;BUILDING template;Hoogstraat;53;;
ANTWERPEN-WEST - FH07;60708;0;1;0;1;SDU;;Y;NA;1;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;57;;
ANTWERPEN-WEST - FH07;60733;3;0;0;3;MDU;D;N;MON;3;0;Monument;;Y;MON;BUILDING template;Leeuwenstraat;4;;
ANTWERPEN-WEST - FH07;1986560;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Leeuwenstraat;6;;
ANTWERPEN-WEST - FH07;1986567;3;0;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Leeuwenstraat;8;;
ANTWERPEN-WEST - FH07;4507902;1;0;0;1;SDU;;Y;NA;4;12;;;Y;;BUILDING template;Leeuwenstraat;10;;
ANTWERPEN-WEST - FH07;1986571;4;1;0;5;MDU;XC;N;ORN;4;0;Beschermd Erfgoed;;Y;BE;BUILDING template;Leeuwenstraat;12;;
ANTWERPEN-WEST - FH07;1986572;9;0;0;9;MDU;XC;N;MON;5;0;Monument;;Y;MON;BUILDING template;Leeuwenstraat;14;;
ANTWERPEN-WEST - FH07;1986575;1;2;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Leeuwenstraat;16;;
ANTWERPEN-WEST - FH07;4507906;2;0;0;2;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Leeuwenstraat;18;;
ANTWERPEN-WEST - FH07;2047220;3;1;0;4;MDU;D;N;MON;4;0;Monument;;Y;MON;BUILDING template;Reyndersstraat;4;;
ANTWERPEN-WEST - FH07;2047222;0;1;0;1;SDU;;N;ORN;1;0;Beschermd Erfgoed;;Y;BE;BUILDING template;Reyndersstraat;8;;
ANTWERPEN-WEST - FH07;2047223;3;1;0;4;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Reyndersstraat;10;;
ANTWERPEN-WEST - FH07;2047225;1;1;0;2;MDU;D;Y;NA;3;9;;;Y;Valerie_Traan heeft gelijkvloers van 12 en 14 in gebruik.;BUILDING template;Reyndersstraat;12;;
ANTWERPEN-WEST - FH07;2047228;0;1;0;1;SDU;;Y;NA;3;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Reyndersstraat;14;;
ANTWERPEN-WEST - FH07;4507926;2;0;0;2;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;Bewoners delen 1 brievenbus.;BUILDING template;Reyndersstraat;16;;
ANTWERPEN-WEST - FH07;2047230;0;1;0;1;SDU;;N;MON;3;0;Monument;;Y;MON;BUILDING template;Reyndersstraat;18;;
ANTWERPEN-WEST - FH07;2047232;1;1;0;2;MDU;D;Y;NA;3;4;;;Y;;BUILDING template;Reyndersstraat;20;;
ANTWERPEN-WEST - FH07;4507928;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Reyndersstraat;22;;
ANTWERPEN-WEST - FH07;60699;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Reyndersstraat;24;;
ANTWERPEN-WEST - FH07;2047218;1;1;0;2;MDU;D;N;MON;3;0;Monument;;Y;MON;BUILDING template;Reyndersstraat;2;B;
ANTWERPEN-WEST - FH07;60719;0;1;0;1;SDU;;N;ORN;4;12;;;Y;Bed & Breakfast BarBel;BUILDING template;Vrijdagmarkt;1;;
ANTWERPEN-WEST - FH07;2062207;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Vrijdagmarkt;2;;
ANTWERPEN-WEST - FH07;2062208;7;0;0;7;MDU;D;Y;NA;4;12;;;Y;LU gelijkvloers in gebruik als opslag.;BUILDING template;Vrijdagmarkt;3;;
ANTWERPEN-WEST - FH07;1349608;5;0;0;5;MDU;XC;Y;NA;4;12;;;Y;;BUILDING template;Vrijdagmarkt;4;;
ANTWERPEN-WEST - FH07;1936641;0;1;0;1;SDU;;N;ORN;4;12;;;Y;;BUILDING template;Heilige Geeststraat;4;;
ANTWERPEN-WEST - FH07;60700;0;1;0;1;MDU;;N;ORN;4;0;Monument;;Y;_;BUILDING template;Reyndersstraat;26;;Reyndersstraat 26-28-30
ANTWERPEN-WEST - FH07;2062210;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Vrijdagmarkt;5;;
ANTWERPEN-WEST - FH07;4505555;0;1;0;1;SDU;;N;MON;4;0;Monument;;Y;MON;BUILDING template;Heilige Geeststraat;8;;
ANTWERPEN-WEST - FH07;2062211;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Vrijdagmarkt;6;;
ANTWERPEN-WEST - FH07;1944391;0;1;0;1;SDU;;Y;NA;1;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;59;;
ANTWERPEN-WEST - FH07;60718;0;1;0;1;SDU;;Y;NA;1;3;;;Y;;BUILDING template;Vrijdagmarkt;7;;
ANTWERPEN-WEST - FH07;1944392;0;1;0;1;SDU;;N;MON;5;0;Monument;;Y;MON;BUILDING template;Hoogstraat;61;;
ANTWERPEN-WEST - FH07;1944394;4;1;0;5;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Hoogstraat;63;;
ANTWERPEN-WEST - FH07;4025975;2;1;0;3;MDU;D;N;MON;4;0;Monument;;Y;MON;BUILDING template;Hoogstraat;65;;
ANTWERPEN-WEST - FH07;1944396;8;1;0;9;MDU;XC;Y;NA;5;15;;;Y;Gelijkvloers wordt verbouwd.;BUILDING template;Hoogstraat;67;;
ANTWERPEN-WEST - FH07;1230196;12;2;0;14;MDU;XC;N;MON;5;0;Monument;;Y;Vanwege de ligging van de appartementen moet er een schacht komen vanuit de kelder in de lifthal van het voor gebouw en een naar en vanuit de  lifthal van het achtergebouw. De BU's moeten vanaf aftakkingen in lifthal 1 worden aangesloten.;BUILDING template;Hoogstraat;69;;
ANTWERPEN-WEST - FH07;NB-200016e3c257;0;1;0;1;SDU;;N;IRREG;1;;;;;_;BUILDING template;Drukkerijstraat;16;;
ANTWERPEN-WEST - FH07;1944400;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;71;;
ANTWERPEN-WEST - FH07;60703;1;0;0;1;MDU;;N;ORN;4;0;Beschermd Erfgoed;;Y;_;BUILDING template;Reyndersstraat;30;;Reyndersstraat 26-28-30
ANTWERPEN-WEST - FH07;1944401;3;1;1;5;MDU;D;Y;NA;5;15;;;Y;;BUILDING template;Hoogstraat;73;;
ANTWERPEN-WEST - FH07;1944403;2;1;0;3;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Hoogstraat;75;;
ANTWERPEN-WEST - FH07;1944404;1;1;0;2;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Hoogstraat;77;;
ANTWERPEN-WEST - FH07;1944405;0;1;0;1;MDU;D;N;ORN;5;15;;;Y;;BUILDING template;Hoogstraat;79;;Hoogstraat 79-81_Steenhouwersvest 1A
ANTWERPEN-WEST - FH07;44176;8;0;1;9;MDU;D;N;IRREG;4;9;;;;;BUILDING template;Kloosterstraat;1;;
ANTWERPEN-WEST - FH07;48910;0;1;0;1;MDU;D;N;ORN;5;15;;;Y;;BUILDING template;Hoogstraat;81;;Hoogstraat 79-81_Steenhouwersvest 1A
ANTWERPEN-WEST - FH07;4519688;0;1;0;1;SDU;;N;ORN;1;0;;;;BE;BUILDING template;Kloosterstraat;77;;
ANTWERPEN-WEST - FH07;2054498;3;1;0;4;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Steenhouwersvest;9;;
ANTWERPEN-WEST - FH07;2054499;0;1;0;1;SDU;;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Steenhouwersvest;11;;
ANTWERPEN-WEST - FH07;48898;1;0;0;1;SDU;;N;ORN;4;0;;;;;BUILDING template;Augustijnenstraat;1;;
ANTWERPEN-WEST - FH07;2054502;1;1;0;2;MDU;D;Y;NA;4;4;Beschermd Erfgoed;;Y;BE;BUILDING template;Steenhouwersvest;13;;
ANTWERPEN-WEST - FH07;972775;16;0;2;18;MDU;C;N;IRREG;4;12;;;;;BUILDING template;Kloosterstraat;139;;
ANTWERPEN-WEST - FH07;48907;0;1;0;1;MDU;XC;N;ORN;1;3;;;;;BUILDING template;Steenhouwersvest;27;;Steenhouwersvest 27-29-31-33_Vrijdagmarktstraatje 3
ANTWERPEN-WEST - FH07;NB-200047b3ba63;6;0;0;6;MDU;C;Y;NA;5;3;;;;_;BUILDING template;Scheldestraat;47;;
ANTWERPEN-WEST - FH07;976246;3;1;0;4;MDU;D;N;ORN;4;12;;;Y;;BUILDING template;Graaf van Egmontstraat;1;;
ANTWERPEN-WEST - FH07;2054504;3;1;0;4;MDU;D;N;ORN;4;0;Beschermd Erfgoed;;Y;BE;BUILDING template;Steenhouwersvest;15;;
ANTWERPEN-WEST - FH07;48915;7;1;0;8;MDU;C;N;ORN;5;0;Beschermd Erfgoed;;;Pas op Steenhouwersvest 51 en Drukkerijstraat 2, delen trappenhal en kelder op Steenhouwersvest 51 en Lift aan de Drukkerijstraat 2.;BUILDING template;Drukkerijstraat;2;;
ANTWERPEN-WEST - FH07;976247;6;1;0;7;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Graaf van Egmontstraat;5;;
ANTWERPEN-WEST - FH07;976245;5;0;0;5;MDU;D;Y;NA;5;15;;;Y;;BUILDING template;Graaf van Egmontstraat;13;;
ANTWERPEN-WEST - FH07;2054507;0;1;0;1;SDU;;Y;NA;1;4;;;Y;;BUILDING template;Steenhouwersvest;17;;
ANTWERPEN-WEST - FH07;48959;3;0;0;3;MDU;D;N;IRREG;4;12;;;;;BUILDING template;Steenhouwersvest;7;;
ANTWERPEN-WEST - FH07;49159;0;0;0;0;SDU;;Y;NA;4;12;;;N;;BUILDING template;Franckenstraat;2;;
ANTWERPEN-WEST - FH07;976232;3;0;0;3;MDU;D;N;ORN;4;12;;;Y;;BUILDING template;Kronenburgstraat;2;;
ANTWERPEN-WEST - FH07;1856837;3;0;0;3;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Graaf van Egmontstraat;15;;
ANTWERPEN-WEST - FH07;2054511;3;0;0;3;MDU;D;Y;NA;4;4;;;Y;;BUILDING template;Steenhouwersvest;23;;
ANTWERPEN-WEST - FH07;60725;0;1;0;1;SDU;;N;IRREG;1;3;;;;;BUILDING template;Kammenstraat;10;;
ANTWERPEN-WEST - FH07;1873228;1;0;0;1;SDU;;N;ORN;3;9;;;Y;;BUILDING template;Franckenstraat;6;;
ANTWERPEN-WEST - FH07;1971917;4;0;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Kronenburgstraat;6;;
ANTWERPEN-WEST - FH07;1856863;4;0;0;4;MDU;D;Y;NA;5;15;;;Y;;BUILDING template;Graaf van Egmontstraat;17;;
ANTWERPEN-WEST - FH07;2054512;0;1;0;1;SDU;;Y;NA;1;4;;;Y;;BUILDING template;Steenhouwersvest;25;;
ANTWERPEN-WEST - FH07;60738;3;3;0;6;MDU;D;Y;NA;4;12;;;;;BUILDING template;Leeuwenstraat;20;;
ANTWERPEN-WEST - FH07;1873237;5;0;0;5;MDU;X;Y;NA;5;12;;;Y;In aanbouw - En construction;BUILDING template;Franckenstraat;8;;
ANTWERPEN-WEST - FH07;1971920;8;0;0;8;MDU;D;Y;NA;5;15;;;Y;;BUILDING template;Kronenburgstraat;8;;
ANTWERPEN-WEST - FH07;1856903;2;1;0;3;MDU;D;Y;NA;3;9;;;Y;;BUILDING template;Graaf van Egmontstraat;19;;
ANTWERPEN-WEST - FH07;2062220;0;1;0;1;SDU;;N;MON;4;0;Monument;;Y;MON;BUILDING template;Vrijdagmarkt;22;;
ANTWERPEN-WEST - FH07;60741;1;0;0;1;SDU;;N;ORN;4;12;;;;;BUILDING template;Bergstraat;14;;
ANTWERPEN-WEST - FH07;NB-20001512840;1;0;0;1;SDU;;N;IRREG;2;;;;;Review Required;BUILDING template;Korte Riddersstraat;15;1;
ANTWERPEN-WEST - FH07;1971938;4;1;0;5;MDU;D;Y;NA;5;15;;;Y;;BUILDING template;Kronenburgstraat;12;;
ANTWERPEN-WEST - FH07;1856922;3;1;0;4;MDU;D;Y;NA;4;12;;;Y;;BUILDING template;Graaf van Egmontstraat;21;;
ANTWERPEN-WEST - FH07;60996;16;0;2;18;MDU;XA;Y;NA;6;15;;;;;BUILDING template;Nationalestraat;68;;Nationalestraat 66-68
ANTWERPEN-WEST - FH07;1873249;4;0;0;4;MDU;D;Y;NA;4;9;;;Y;Bovenste verdiep niet zichtbaar van op straat;BUILDING template;Franckenstraat;16;;
