Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
HASSELT - FH10;5810819;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB, niet geheel duidelijk in GM.;;BUILDING template;Kempische steenweg;26;B;;218258;181017;
HASSELT - FH10;5832173;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM. Japanse tuin Hasselt;;BUILDING template;Gouverneur Verwilghensingel;23;;;219584;180897;
HASSELT - FH10;5920620;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM.;;BUILDING template;Vildersstraat;7;;;218684;180953;
HASSELT - FH10;5930805;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM.;;BUILDING template;Tenierslaan;3;;;217584;181342;
HASSELT - FH10;5957062;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB, onduidelijk in GM.;;BUILDING template;Martelarenlaan;28;A;;218347;180849;
HASSELT - FH10;5989864;1;0;0;1;SDU;;Y;NA;2;4;;stedelijk zwembad;;BUILDING template;Koning Boudewijnlaan;22;;;218944;180933;
HASSELT - FH10;6010105;1;0;0;1;SDU;;Y;NA;2;4;;9 Units in CRAB, aantal onduidelijk in GM.;;BUILDING template;Gouverneur Verwilghensingel;95;;;219616;180332;
HASSELT - FH10;6177646;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB, bestaat niet in GM.;;BUILDING template;Alverbergstraat;74;;;217155;181418;
HASSELT - FH10;6314606;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB, appartements gebouw in GM.;;BUILDING template;Elfde-Liniestraat;19;;;218887;180970;
HASSELT - FH10;6363381;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB, kan BU in GM zijn.;;BUILDING template;Kempische steenweg;21;A;;218263;180937;
HASSELT - FH10;6375117;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB, niet geheel duidelijk in GM.;;BUILDING template;Kempische steenweg;26;A;;218258;181012;
HASSELT - FH10;6396095;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM.;;BUILDING template;Tenierslaan;13;;;217474;181311;
HASSELT - FH10;6614615;1;0;0;1;SDU;;Y;NA;2;4;;4 Units in CRAB.;;BUILDING template;Kempische steenweg;100;B;;218275;181232;
HASSELT - FH10;6614616;1;0;0;1;SDU;;Y;NA;2;4;;18 Units in CRAB.;;BUILDING template;Kempische steenweg;100;C;;218259;181251;
HASSELT - FH10;6614668;1;0;0;1;SDU;;Y;NA;2;4;;Leeg perceel in GM. (2019);;BUILDING template;Alverbergstraat;3;;;217025;181040;
HASSELT - FH10;6615966;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB, bestaat niet in GM.;;BUILDING template;Alverbergstraat;7;A;;217091;181085;
HASSELT - FH10;6616996;1;0;0;1;SDU;;Y;NA;2;4;;23 Units in CRAB.;;BUILDING template;Kempische steenweg;100;A;;218296;181229;
HASSELT - FH10;668332;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit Volgens CRAB, onduidelijk in GM.;;BUILDING template;Havenstraat;40;;;218160;181350;
HASSELT - FH10;668691;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM.;;BUILDING template;Kempische Kaai;39;;;218122;181097;
HASSELT - FH10;701374;1;0;0;1;SDU;;Y;NA;2;4;;3 Units in CRAB en GM.;;BUILDING template;Haarbemdenstraat;47;;;217421;181606;
HASSELT - FH10;701378;1;0;0;1;SDU;;Y;NA;2;4;;2 Units in CRAB en GM.;;BUILDING template;Haarbemdenstraat;79;;;217583;181609;
HASSELT - FH10;874365;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM.;;BUILDING template;Goudsbloemstraat;17;;;217167;181505;
HASSELT - FH10;874416;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM.;;BUILDING template;Panoramastraat;36;;;217307;181427;
HASSELT - FH10;874442;1;0;0;1;SDU;;Y;NA;2;4;;1 Unit in CRAB en GM.;;BUILDING template;Panoramastraat;22;;;217287;181476;
