Projectnummer;Opdrachtnummer;NR LU;NR BU;NR SU;UNITS TOTAL;Buildingtype;Quadrant;Wall Mount;SS Reason;Number Floors;Height Cable;adres;Perceel eigenschap;Crab Comment;Building exists;Building comment;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging;BG Name;xPos;yPos
ANTWERPEN-WEST - FH10;2057029;5;0;0;5;MDU;;Y;NA;4;4;Tolstraat51;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Tolstraat;51;;;152198,775;211073,705
ANTWERPEN-WEST - FH10;2063734;3;0;0;3;MDU;;Y;NA;4;4;Welvaartstraat19;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Welvaartstraat;19;;;152167,903;211166,027
ANTWERPEN-WEST - FH10;4519680;2;0;0;2;MDU;;Y;NA;4;4;Admiraal de Boisotstraat51;Beschermd Erfgoed;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Admiraal de Boisotstraat;51;;;151685,859;210731,059
ANTWERPEN-WEST - FH10;978240;0;1;0;1;SDU;;Y;NA;2;4;Kronenburgstraat96; ; ;;;BUILDING template;Kronenburgstraat;96;;;152182,423;211290,838
ANTWERPEN-WEST - FH10;6082748;1;0;0;1;SDU;;Y;NA;2;4;Kiliaanstraat18; ;1 Unit in CRAB, Onduidelijk in GM.;;;BUILDING template;Kiliaanstraat;18;;;152651;211235
ANTWERPEN-WEST - FH10;1334898;5;0;0;5;MDU;;Y;NA;4;4;Kasteelpleinstraat35; ; ;;;BUILDING template;Kasteelpleinstraat;35;;;152307,847;211198,392
ANTWERPEN-WEST - FH10;1780730;3;0;0;3;MDU;;Y;NA;4;4;Britselei24; ;5 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Britselei;24;;;152611,234;211163,395
ANTWERPEN-WEST - FH10;1980073;4;0;0;4;MDU;;Y;NA;4;4;Lambermontplaats19;Beschermd Erfgoed;1 Unit in CRAB, 4 bussen in GM.;;;BUILDING template;Lambermontplaats;19;;;151574,872;210742,756
ANTWERPEN-WEST - FH10;2057030;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat52; ; ;;;BUILDING template;Tolstraat;52;;;152205,009;211041,263
ANTWERPEN-WEST - FH10;2063735;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat20; ; ;;;BUILDING template;Welvaartstraat;20;;;152139,773;211156,017
ANTWERPEN-WEST - FH10;4519682;1;0;0;1;SDU;;Y;NA;2;4;Allewaertstraat28;Beschermd Erfgoed; ;;;BUILDING template;Allewaertstraat;28;;;151793,438;210768,835
ANTWERPEN-WEST - FH10;978241;0;2;0;2;MDU;;Y;NA;4;4;Kronenburgstraat84; ;1 Units in CRAB, 2 bussen in GM.;;;BUILDING template;Kronenburgstraat;84;;;152129,676;211301,281
ANTWERPEN-WEST - FH10;6086689;1;0;0;1;SDU;;Y;NA;2;4;Karel Rogierstraat97; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Karel Rogierstraat;97;;;151855;211077
ANTWERPEN-WEST - FH10;1338470;4;0;0;4;MDU;;Y;NA;4;4;Kiliaanstraat8; ; ;;;BUILDING template;Kiliaanstraat;8;;;152627,924;211255,431
ANTWERPEN-WEST - FH10;1780737;7;1;0;8;MDU;;Y;NA;4;4;Britselei26; ;6 Units in CRAB, 8 in GM.;;;BUILDING template;Britselei;26;;;152605,237;211160,646
ANTWERPEN-WEST - FH10;1980075;10;1;0;11;MDU;;Y;NA;4;4;Lambermontplaats20; ;1 Unit in CRAB, 12 Bussen in GM.;;;BUILDING template;Lambermontplaats;20;;;151565,435;210741,782
ANTWERPEN-WEST - FH10;2057031;3;0;0;3;MDU;;Y;NA;4;4;Tolstraat53;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;53;;;152203,765;211071,319
ANTWERPEN-WEST - FH10;2063736;3;0;0;3;MDU;;Y;NA;4;4;Welvaartstraat21;Beschermd Erfgoed; ;;;BUILDING template;Welvaartstraat;21;;;152172,751;211163,837
ANTWERPEN-WEST - FH10;5364302;0;1;0;1;SDU;;N;MON;2;0;Leopold de Waelplaats1;Monument; ;;;BUILDING template;Leopold de Waelplaats;1;;;151823,798;210944,674
ANTWERPEN-WEST - FH10;978248;8;1;0;9;MDU;;Y;NA;4;4;Vrijheidstraat1; ;8 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Vrijheidstraat;1;;;152243,696;211242,776
ANTWERPEN-WEST - FH10;6086776;1;0;0;1;SDU;;Y;NA;2;4;Marnixplaats36; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Marnixplaats;36;;;151966;211174
ANTWERPEN-WEST - FH10;1338477;3;0;0;3;MDU;;Y;NA;4;4;Coquilhatstraat13;Beschermd Erfgoed;1 Unit in CRAB 6 bellen in GM.;;;BUILDING template;Coquilhatstraat;13;;;151940,596;211024,303
ANTWERPEN-WEST - FH10;1780741;7;3;0;10;MDU;;Y;NA;4;4;Britselei28; ;7 Units in CRAB, 1 bussen in GM.;;;BUILDING template;Britselei;28;;;152598,795;211157,203
ANTWERPEN-WEST - FH10;1980081;4;0;0;4;MDU;;Y;NA;4;4;Lambermontplaats22; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Lambermontplaats;22;;;151556,803;210740,156
ANTWERPEN-WEST - FH10;2057032;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat55;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;55;;;152209,976;211067,322
ANTWERPEN-WEST - FH10;2063737;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat22;Beschermd Erfgoed; ;;;BUILDING template;Welvaartstraat;22;;;152144,434;211154,382
ANTWERPEN-WEST - FH10;5373832;1;0;0;1;SDU;;Y;NA;2;4;Terninckgang1A; ; ;;;BUILDING template;Terninckgang;1;A;;152418,184;211314,384
ANTWERPEN-WEST - FH10;978249;4;0;0;4;MDU;;Y;NA;4;4;Vrijheidstraat45; ;2 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Vrijheidstraat;45;;;152114,403;211191,979
ANTWERPEN-WEST - FH10;6191007;1;0;0;1;SDU;;Y;NA;2;4;De Vrierestraat9A; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;De Vrierestraat;9;A;;152028;211088
ANTWERPEN-WEST - FH10;1346344;4;0;0;4;MDU;;Y;NA;4;4;Vrijheidstraat25; ; ;;;BUILDING template;Vrijheidstraat;25;;;152169,516;211213,658
ANTWERPEN-WEST - FH10;1780749;1;0;0;1;SDU;;Y;NA;2;4;Britselei30;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Britselei;30;;;152593,159;211153,392
ANTWERPEN-WEST - FH10;1980082;1;0;0;1;SDU;;Y;NA;2;4;Lambermontplaats23; ; ;;;BUILDING template;Lambermontplaats;23;;;151551,096;210738,272
ANTWERPEN-WEST - FH10;2057033;9;2;0;11;MDU;;Y;NA;4;4;Tolstraat56; ;8 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Tolstraat;56;;;152221,703;211031,995
ANTWERPEN-WEST - FH10;2063738;3;0;0;3;MDU;;Y;NA;4;4;Welvaartstraat23; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Welvaartstraat;23;;;152177,7;211161,179
ANTWERPEN-WEST - FH10;5373885;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat65; ;2 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Vrijheidstraat;65;;;152040,138;211159,048
ANTWERPEN-WEST - FH10;978250;3;0;0;3;MDU;;Y;NA;4;4;Vrijheidstraat47; ;1 Unit in CRAB en GM.;;;BUILDING template;Vrijheidstraat;47;;;152084,889;211178,412
ANTWERPEN-WEST - FH10;6193314;1;0;0;1;SDU;;Y;NA;2;4;Verbondstraat67A; ;1 Unit in CRAB, Aantal onduidelijk in GM.;;;BUILDING template;Verbondstraat;67;A;;152132;210994
ANTWERPEN-WEST - FH10;1349749;0;1;0;1;SDU;;Y;NA;2;4;Louizastraat8;Beschermd Erfgoed; ;;;BUILDING template;Louizastraat;8;;;152518,882;211292,44
ANTWERPEN-WEST - FH10;1780756;1;0;0;1;SDU;;Y;NA;2;4;Britselei32;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Britselei;32;;;152587,577;211150,887
ANTWERPEN-WEST - FH10;1980088;4;0;0;4;MDU;;Y;NA;4;4;Lambermontplaats26;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Lambermontplaats;26;;;151508,027;210770,517
ANTWERPEN-WEST - FH10;2057034;6;0;0;6;MDU;;Y;NA;4;4;Tolstraat61;Beschermd Erfgoed;5 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Tolstraat;61;;;152228,282;211059,48
ANTWERPEN-WEST - FH10;2063739;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat24;Beschermd Erfgoed; ;;;BUILDING template;Welvaartstraat;24;;;152148,542;211151,698
ANTWERPEN-WEST - FH10;5394006;1;0;0;1;SDU;;Y;NA;2;4;Louizastraat37; ; ;;;BUILDING template;Louizastraat;37;;;152550,963;211209,518
ANTWERPEN-WEST - FH10;978251;3;0;0;3;MDU;;Y;NA;4;4;Vrijheidstraat2;Beschermd Erfgoed;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Vrijheidstraat;2;;;152233,864;211269,654
ANTWERPEN-WEST - FH10;6210378;1;0;0;1;SDU;;Y;NA;2;4;Terninckstraat34; ;1 Units in CRAB,1 bussen in GM.;;;BUILDING template;Terninckstraat;34;;;152362;211309
ANTWERPEN-WEST - FH10;1351240;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest55; ; ;;;BUILDING template;Begijnenvest;55;;;152511,075;211177,143
ANTWERPEN-WEST - FH10;1780764;8;0;0;8;MDU;;Y;NA;4;4;Britselei34; ;7 units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Britselei;34;;;152581,058;211148,77
ANTWERPEN-WEST - FH10;1980097;2;0;0;2;MDU;;Y;NA;4;4;Lambermontplaats31;Beschermd Erfgoed; ;;;BUILDING template;Lambermontplaats;31;;;151507,048;210789,244
ANTWERPEN-WEST - FH10;2057035;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat62;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;62;;;152236,954;211024,757
ANTWERPEN-WEST - FH10;2063740;3;0;0;3;MDU;;Y;NA;4;4;Welvaartstraat25; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Welvaartstraat;25;;;152182,362;211158,183
ANTWERPEN-WEST - FH10;5414520;0;1;0;1;SDU;;N;MON;2;0;Volkstraat41;Monument; ;;;BUILDING template;Volkstraat;41;;;151921,411;211141,927
ANTWERPEN-WEST - FH10;978252;1;0;0;1;SDU;;Y;NA;2;4;Vrijheidstraat36;Beschermd Erfgoed; ;;;BUILDING template;Vrijheidstraat;36;;;152144,251;211231,99
ANTWERPEN-WEST - FH10;6309445;1;0;0;1;SDU;;Y;NA;2;4;Koninginnestraat7; ;1 Unit in CRAB, niet in GM.;;;BUILDING template;Koninginnestraat;7;;;152600;211297
ANTWERPEN-WEST - FH10;1357041;4;0;0;4;MDU;;Y;NA;4;4;Graaf van Hoornestraat27; ; ;;;BUILDING template;Graaf van Hoornestraat;27;;;151694,732;210843,874
ANTWERPEN-WEST - FH10;1780828;7;0;0;7;MDU;;Y;NA;4;4;Britselei46;Beschermd Erfgoed; ;;;BUILDING template;Britselei;46;;;152527,257;211119,869
ANTWERPEN-WEST - FH10;1980101;4;0;0;4;MDU;;Y;NA;4;4;Lambermontplaats32;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Lambermontplaats;32;;;151506,683;210795,723
ANTWERPEN-WEST - FH10;2057036;4;0;0;4;MDU;;Y;NA;4;4;Tolstraat63; ; ;;;BUILDING template;Tolstraat;63;;;152234,106;211056,776
ANTWERPEN-WEST - FH10;2063741;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat26;Beschermd Erfgoed; ;;;BUILDING template;Welvaartstraat;26;;;152153,681;211149,911
ANTWERPEN-WEST - FH10;5437477;6;0;0;6;MDU;;Y;NA;4;4;Amerikalei104B; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;104;B;;151912,052;210803
ANTWERPEN-WEST - FH10;978253;4;0;0;4;MDU;;Y;NA;4;4;Vrijheidstraat72; ;1 Unit in CRAB en GM.;;;BUILDING template;Vrijheidstraat;72;;;152043,378;211189,576
ANTWERPEN-WEST - FH10;6320727;1;0;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat21A; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Gijzelaarsstraat;21;A;;151405;210785
ANTWERPEN-WEST - FH10;1361460;6;0;0;6;MDU;;Y;NA;4;4;Tolstraat77; ;1 Unit in CRAB, 6 bussen in GM.;;;BUILDING template;Tolstraat;77;;;152275,112;211036,859
ANTWERPEN-WEST - FH10;1780842;0;1;0;1;SDU;;Y;NA;2;4;Britselei48;Beschermd Erfgoed; ;;;BUILDING template;Britselei;48;;;152520,397;211116,63
ANTWERPEN-WEST - FH10;1980105;3;0;0;3;MDU;;Y;NA;4;4;Lambermontplaats34;Beschermd Erfgoed;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Lambermontplaats;34;;;151506,857;210802,862
ANTWERPEN-WEST - FH10;2057037;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat64; ; ;;;BUILDING template;Tolstraat;64;;;152242,509;211021,792
ANTWERPEN-WEST - FH10;2063742;2;0;0;2;MDU;;Y;NA;4;4;Welvaartstraat28;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Welvaartstraat;28;;;152156,937;211147,476
ANTWERPEN-WEST - FH10;5558086;14;1;0;15;MDU;;Y;NA;4;4;Bollandusstraat1; ;1 Unit in CRAB en GM.;;;BUILDING template;Bollandusstraat;1;;;152606,57;211219,186
ANTWERPEN-WEST - FH10;978255;2;0;0;2;MDU;;Y;NA;4;4;Vrijheidstraat28; ; ;;;BUILDING template;Vrijheidstraat;28;;;152167,726;211243,147
ANTWERPEN-WEST - FH10;6320728;1;0;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat25A; ;1 Unit in CRAB en GM.;;;BUILDING template;Gijzelaarsstraat;25;A;;151404;210773
ANTWERPEN-WEST - FH10;1365719;3;0;0;3;MDU;;Y;NA;4;4;Verbondstraat34; ;1 Unit in CRAB, Onduidelijk in GM.;;;BUILDING template;Verbondstraat;34;;;152194,418;211156,641
ANTWERPEN-WEST - FH10;1780851;10;0;0;10;MDU;;Y;NA;4;4;Britselei50; ;8 Units in CRAB en GM.;;;BUILDING template;Britselei;50;;;152513,027;211113,168
ANTWERPEN-WEST - FH10;1980111;1;0;0;1;SDU;;Y;NA;2;4;Lambermontstraat4; ; ;;;BUILDING template;Lambermontstraat;4;;;152096,764;211295,773
ANTWERPEN-WEST - FH10;2057038;5;0;0;5;MDU;;Y;NA;4;4;Tolstraat65; ;4 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Tolstraat;65;;;152239,783;211053,937
ANTWERPEN-WEST - FH10;2063743;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat29; ; ;;;BUILDING template;Welvaartstraat;29;;;152229,309;211133,855
ANTWERPEN-WEST - FH10;5558254;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei26; ; ;;;BUILDING template;Amerikalei;26;;;152238,564;210971,175
ANTWERPEN-WEST - FH10;978256;2;0;0;2;MDU;;Y;NA;4;4;Vrijheidstraat26; ;3 Units in CRAB, 2 bussen in GM.;;;BUILDING template;Vrijheidstraat;26;;;152174,159;211245,332
ANTWERPEN-WEST - FH10;6320729;1;0;0;1;SDU;;Y;NA;2;4;Gijzelaarsstraat25C; ;1 Unit in CRAB en GM.;;;BUILDING template;Gijzelaarsstraat;25;C;;151402;210767
ANTWERPEN-WEST - FH10;1371125;4;0;0;4;MDU;;Y;NA;4;4;Coquilhatstraat8; ;1 Unit in CRAB, Niet in GM.;;;BUILDING template;Coquilhatstraat;8;;;151927,276;211001,762
ANTWERPEN-WEST - FH10;1780858;2;0;0;2;MDU;;Y;NA;4;4;Britselei52;Beschermd Erfgoed;5 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Britselei;52;;;152506,8;211109,715
ANTWERPEN-WEST - FH10;1980115;4;0;0;4;MDU;;Y;NA;4;4;Lambermontstraat6;Beschermd Erfgoed;3 Units in CRAB, Onduidelijk in GM.;;;BUILDING template;Lambermontstraat;6;;;152092,341;211291,968
ANTWERPEN-WEST - FH10;2057039;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat66;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;66;;;152247,638;211019,489
ANTWERPEN-WEST - FH10;2063744;6;0;0;6;MDU;;Y;NA;4;4;Welvaartstraat31; ; ;;;BUILDING template;Welvaartstraat;31;;;152235,772;211131,84
ANTWERPEN-WEST - FH10;5563990;4;1;0;5;MDU;;Y;NA;4;4;Verbondstraat76; ;1 Unit in CRAB, Aantal onduidelijk in GM.;;;BUILDING template;Verbondstraat;76;;;152103,974;211002,84
ANTWERPEN-WEST - FH10;978257;0;1;0;1;SDU;;Y;NA;2;4;Welvaartstraat2; ; ;;;BUILDING template;Welvaartstraat;2;;;152090,546;211181,311
ANTWERPEN-WEST - FH10;6326590;1;0;0;1;SDU;;Y;NA;2;4;Schildersstraat25A; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Schildersstraat;25;A;;151875;211015
ANTWERPEN-WEST - FH10;138044;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest36; ;3 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Begijnenvest;36;;;152489,009;211142,674
ANTWERPEN-WEST - FH10;1780874;0;1;0;1;SDU;;Y;NA;2;4;Britselei60; ; ;;;BUILDING template;Britselei;60;;;152462,653;211086,136
ANTWERPEN-WEST - FH10;1980124;2;0;0;2;MDU;;Y;NA;4;4;Lambermontstraat8; ;1 Units in CRAB, 2 bellen in GM.;;;BUILDING template;Lambermontstraat;8;;;152089,018;211287,729
ANTWERPEN-WEST - FH10;2057040;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat67;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;67;;;152245,913;211049,826
ANTWERPEN-WEST - FH10;2063745;5;0;0;5;MDU;;Y;NA;4;4;Welvaartstraat32; ;4 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Welvaartstraat;32;;;152166,257;211142,656
ANTWERPEN-WEST - FH10;5566743;2;7;0;9;MDU;;Y;NA;4;4;Amerikalei122; ;1 Unit in CRAB, 5 in GM.;;;BUILDING template;Amerikalei;122;;;151819,751;210759,56
ANTWERPEN-WEST - FH10;978258;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat36; ; ;;;BUILDING template;Welvaartstraat;36;;;152176,528;211138,745
ANTWERPEN-WEST - FH10;6326624;1;0;0;1;SDU;;Y;NA;2;4;Kasteelpleinstraat49A; ;1 Unit in CRAB, Onduidelijk in GM.;;;BUILDING template;Kasteelpleinstraat;49;A;;152327;211146
ANTWERPEN-WEST - FH10;138045;0;3;0;3;MDU;;Y;NA;4;4;Begijnenvest54; ;5 Units in CRAB en GM.;;;BUILDING template;Begijnenvest;54;;;152537,384;211169,35
ANTWERPEN-WEST - FH10;1780875;7;0;0;7;MDU;;Y;NA;4;4;Britselei62; ;8 Units in CRAB, 8 bussen in GM.;;;BUILDING template;Britselei;62;;;152456,439;211083,145
ANTWERPEN-WEST - FH10;1980125;2;1;0;3;MDU;;Y;NA;4;4;Lambermontstraat10; ;1 Unit in CRAB, 3 bussen in GM.;;;BUILDING template;Lambermontstraat;10;;;152085,442;211283,996
ANTWERPEN-WEST - FH10;2057041;4;0;0;4;MDU;;Y;NA;4;4;Tolstraat68;Beschermd Erfgoed;3 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Tolstraat;68;;;152252,522;211016,831
ANTWERPEN-WEST - FH10;2063746;11;0;0;11;MDU;;Y;NA;4;4;Welvaartstraat33; ; ;;;BUILDING template;Welvaartstraat;33;;;152243,695;211127,184
ANTWERPEN-WEST - FH10;5572188;15;0;0;15;MDU;;Y;NA;4;4;Amerikalei118; ;16 Units in CRAB, 16 bellen in GM.;;;BUILDING template;Amerikalei;118;;;151837,091;210764,631
ANTWERPEN-WEST - FH10;978260;0;4;0;4;MDU;;Y;NA;4;4;Tolstraat45A; ; ;;;BUILDING template;Tolstraat;45;A;;152158,972;211096,675
ANTWERPEN-WEST - FH10;6326726;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest54A; ;1 Unit in CRAB en GM.;;;BUILDING template;Begijnenvest;54;A;;152540;211169
ANTWERPEN-WEST - FH10;138048;4;0;0;4;MDU;;Y;NA;4;4;Begijnenvest24; ; ;;;BUILDING template;Begijnenvest;24;;;152446,984;211120,6
ANTWERPEN-WEST - FH10;1780886;2;0;0;2;MDU;;Y;NA;4;4;Britselei72;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Britselei;72;;;152422,664;211066,67
ANTWERPEN-WEST - FH10;1980136;3;0;0;3;MDU;;Y;NA;4;4;Lambermontstraat12; ; ;;;BUILDING template;Lambermontstraat;12;;;152080,768;211278,585
ANTWERPEN-WEST - FH10;2057042;0;1;0;1;SDU;;Y;NA;2;4;Tolstraat70;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;70;;;152258,482;211014,096
ANTWERPEN-WEST - FH10;2063747;12;1;0;13;MDU;;Y;NA;4;4;Welvaartstraat33A; ;6 Units in CRAB, 6 bussen in GM.;;;BUILDING template;Welvaartstraat;33;A;;152259,47;211120,443
ANTWERPEN-WEST - FH10;5572189;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei216; ; ;;;BUILDING template;Amerikalei;216;;;151438,422;210557,028
ANTWERPEN-WEST - FH10;978262;3;0;0;3;MDU;;Y;NA;4;4;Tolstraat33;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Tolstraat;33;;;152122,841;211113,933
ANTWERPEN-WEST - FH10;6326784;1;0;0;1;SDU;;Y;NA;2;4;Graaf van Hoornestraat57A; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Graaf van Hoornestraat;57;A;;151680;210758
ANTWERPEN-WEST - FH10;138049;5;0;0;5;MDU;;Y;NA;4;4;Begijnenvest22; ; ;;;BUILDING template;Begijnenvest;22;;;152441,161;211117,085
ANTWERPEN-WEST - FH10;1780916;1;0;0;1;SDU;;Y;NA;2;4;Britselei88; ;13 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Britselei;88;;;152371,38;211039,009
ANTWERPEN-WEST - FH10;1980138;4;0;0;4;MDU;;Y;NA;4;4;Lambermontstraat13; ;5 Units in CRAB, 4 bussen in GM.;;;BUILDING template;Lambermontstraat;13;;;152096,287;211258,187
ANTWERPEN-WEST - FH10;2057043;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat72;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;72;;;152265,319;211011,05
ANTWERPEN-WEST - FH10;2063749;4;0;0;4;MDU;;Y;NA;4;4;Welvaartstraat34; ; ;;;BUILDING template;Welvaartstraat;34;;;152171,783;211140,633
ANTWERPEN-WEST - FH10;5575005;0;1;0;1;SDU;;Y;NA;2;4;Amerikalei10; ; ;;;BUILDING template;Amerikalei;10;;;152286,715;211000,533
ANTWERPEN-WEST - FH10;978263;5;0;0;5;MDU;;Y;NA;4;4;Tolstraat31; ;4 Units in CRAB, 5 bussen in GM.;;;BUILDING template;Tolstraat;31;;;152117,363;211116,409
ANTWERPEN-WEST - FH10;6339393;1;0;0;1;SDU;;Y;NA;2;4;Verschansingstraat49A; ;1 Unit in CRAB en GM.;;;BUILDING template;Verschansingstraat;49;A;;151501;210909
ANTWERPEN-WEST - FH10;138050;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest6;Beschermd Erfgoed; ;;;BUILDING template;Begijnenvest;6;;;152364,404;211078,958
ANTWERPEN-WEST - FH10;1808861;1;0;0;1;SDU;;Y;NA;2;4;Coquilhatstraat3; ; ;;;BUILDING template;Coquilhatstraat;3;;;151916,392;211018,992
ANTWERPEN-WEST - FH10;1980141;1;0;0;1;SDU;;Y;NA;2;4;Lambermontstraat15; ; ;;;BUILDING template;Lambermontstraat;15;;;152093,385;211254,442
ANTWERPEN-WEST - FH10;2057044;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat73;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;73;;;152263,895;211040,374
ANTWERPEN-WEST - FH10;2063750;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat35; ; ;;;BUILDING template;Welvaartstraat;35;;;152273,717;211111,339
ANTWERPEN-WEST - FH10;5575009;8;1;0;9;MDU;;Y;NA;4;4;Amerikalei80; ; ;;;BUILDING template;Amerikalei;80;;;152016,693;210857,808
ANTWERPEN-WEST - FH10;978265;2;0;0;2;MDU;;Y;NA;4;4;Verbondstraat36; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Verbondstraat;36;;;152191,748;211151,821
ANTWERPEN-WEST - FH10;6339518;1;0;0;1;SDU;;Y;NA;2;4;Verschansingstraat55A; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Verschansingstraat;55;A;;151483;210907
ANTWERPEN-WEST - FH10;138051;1;0;0;1;SDU;;Y;NA;2;4;Kapucinessenstraat45;Beschermd Erfgoed; ;;;BUILDING template;Kapucinessenstraat;45;;;152489,411;211135,607
ANTWERPEN-WEST - FH10;1808871;1;0;0;1;SDU;;Y;NA;2;4;Coquilhatstraat6; ; ;;;BUILDING template;Coquilhatstraat;6;;;151922,307;211000,937
ANTWERPEN-WEST - FH10;1980143;2;0;0;2;MDU;;Y;NA;4;4;Lambermontstraat17;Beschermd Erfgoed;1 Unit in CRAB en GM.;;;BUILDING template;Lambermontstraat;17;;;152089,64;211250,064
ANTWERPEN-WEST - FH10;2057045;1;0;0;1;SDU;;Y;NA;2;4;Tolstraat74;Beschermd Erfgoed; ;;;BUILDING template;Tolstraat;74;;;152270,846;211008,514
ANTWERPEN-WEST - FH10;2063751;1;0;0;1;SDU;;Y;NA;2;4;Welvaartstraat39; ; ;;;BUILDING template;Welvaartstraat;39;;;152285,67;211105,362
ANTWERPEN-WEST - FH10;5575010;10;1;0;11;MDU;;Y;NA;4;4;Amerikalei84; ;1 Units in CRAB, onduidelijk in GM.;;;BUILDING template;Amerikalei;84;;;152004,608;210850,889
ANTWERPEN-WEST - FH10;978266;4;0;0;4;MDU;;Y;NA;4;4;Verbondstraat38; ;1 Unit in CRAB en GM.;;;BUILDING template;Verbondstraat;38;;;152183,54;211136,041
ANTWERPEN-WEST - FH10;6379858;1;0;0;1;SDU;;Y;NA;2;4;Begijnenvest111; ;1 Unit in CRAB, onduidelijk in GM.;;;BUILDING template;Begijnenvest;111;;;152632;211367
ANTWERPEN-WEST - FH10;138052;1;0;0;1;SDU;;Y;NA;2;4;Kapucinessenstraat48; ;6 Units in CRAB, aantal onduidelijk in GM.;;;BUILDING template;Kapucinessenstraat;48;;;152469,553;211131,574
ANTWERPEN-WEST - FH10;1808885;2;0;0;2;MDU;;Y;NA;4;4;Coquilhatstraat7; ;1 Unit in CRAB, 2 bussen in GM.;;;BUILDING template;Coquilhatstraat;7;;;151924,889;211022,033
ANTWERPEN-WEST - FH10;1980146;3;0;0;3;MDU;;Y;NA;4;4;Lambermontstraat18; ;7 Units in CRAB, 3 bussen in GM.;;;BUILDING template;Lambermontstraat;18;;;152064,909;211257,557
