Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking;SS_FOTO_FACADE1_URL
HASSELT - FH08;BL0001;2439059;Sint-Servaasstraat;16;;;216523,232;180393,854;SDU;;1;0;0;1;N;IRREG;2;;Review Required;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-33ddef91-4ddb-43a2-846e-aba900882eb2200426101840982541.jpg;_;https://web.appeee.nl/Files/FormEntry/55607-33ddef91-4ddb-43a2-846e-aba900882eb2200426101602998000.jpg
HASSELT - FH08;BL0015;3937652;Djef Swennenstraat;21;;;216895,574;180040,965;MDU;;9;0;0;9;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d48e7a4a-0219-44bc-a9e9-aba9007f5f9f;;https://web.appeee.nl/Files/FormEntry/55607-d48e7a4a-0219-44bc-a9e9-aba9007f5f9f200426094351504000.jpg
HASSELT - FH08;BL0004;708335;Sint-Servaasstraat;17;;;216570,679;180372,545;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-29b10360-c95f-4617-a4ee-aba9006ba057;;https://web.appeee.nl/Files/FormEntry/55607-29b10360-c95f-4617-a4ee-aba9006ba057200426083157688000.jpg
HASSELT - FH08;BL0002;5992891;Monseigneur Schruerslaan;24;;;216568;180564;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-5cf55d04-fb77-4c06-8cf2-abab007c3894;;https://web.appeee.nl/Files/FormEntry/55607-5cf55d04-fb77-4c06-8cf2-abab007c3894200428093227158000.jpg
HASSELT - FH08;BL0015;2408155;Djef Antenstraat;20;;;216991,247;180066,026;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-ec4f8a8b-0df8-46ac-b5a5-aba90084b83f;;https://web.appeee.nl/Files/FormEntry/55607-ec4f8a8b-0df8-46ac-b5a5-aba90084b83f200426100319079000.jpg
HASSELT - FH08;BL0001;2439065;Sint-Servaasstraat;18;;;216518,429;180411,439;SDU;;1;0;0;1;N;ORN;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-143c4456-afa3-4650-b506-aba9008909a8;;https://web.appeee.nl/Files/FormEntry/55607-143c4456-afa3-4650-b506-aba9008909a8200426101857581544.jpg
HASSELT - FH08;BL0015;3937653;Djef Swennenstraat;29;;;216939,787;180019,36;MDU;;2;0;0;2;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-fcc52008-ac69-4436-a4d0-aba900807144;;https://web.appeee.nl/Files/FormEntry/55607-fcc52008-ac69-4436-a4d0-aba900807144200426094743453000.jpg
HASSELT - FH08;BL0004;708354;Dichterstraat;2;;;216612,823;180341,711;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-49bc69ad-946d-4d63-ace7-aba9006d8755;;https://web.appeee.nl/Files/FormEntry/55607-49bc69ad-946d-4d63-ace7-aba9006d8755200426083853533000.jpg
HASSELT - FH08;BL0006;6020454;Alan Turingstraat;6;;;216798;180404;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4b5fdc8a-4134-4b44-b7ae-aba90076b071;;https://web.appeee.nl/Files/FormEntry/55607-4b5fdc8a-4134-4b44-b7ae-aba90076b071200426091208645991.jpg
HASSELT - FH08;BL0015;2408156;Djef Antenstraat;22;;;216984,589;180069,637;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-82727c38-86ff-4ca3-bf83-aba90084e171;;https://web.appeee.nl/Files/FormEntry/55607-82727c38-86ff-4ca3-bf83-aba90084e171200426100353841000.jpg
HASSELT - FH08;BL0003;708332;Sint-Servaasstraat;19;;;216560,686;180409,465;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d117d30f-fc41-4f8c-87b5-abab008c0514;;https://web.appeee.nl/Files/FormEntry/55607-d117d30f-fc41-4f8c-87b5-abab008c0514200428103000582000.jpg
HASSELT - FH08;BL0015;3937710;Vredestraat;75;;;217035,896;180038,058;MDU;;5;0;0;5;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-79c4ae2b-28ba-4444-acd1-aba90083308d;;https://web.appeee.nl/Files/FormEntry/55607-79c4ae2b-28ba-4444-acd1-aba90083308d200426095751851000.jpg
HASSELT - FH08;BL0004;708356;Dichterstraat;14;;;216645,617;180356,968;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-066226bb-bed4-44bd-9dd2-aba9006e6350;;https://web.appeee.nl/Files/FormEntry/55607-066226bb-bed4-44bd-9dd2-aba9006e6350200426084159203000.jpg
HASSELT - FH08;BL0006;6020456;Alan Turingstraat;18;;;216833;180419;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9a8e3464-d35d-41db-864d-aba9007744c1;;https://web.appeee.nl/Files/FormEntry/55607-9a8e3464-d35d-41db-864d-aba9007744c1200426091415248840.jpg
HASSELT - FH08;BL0012;2408157;Djef Antenstraat;23;;;216954,843;180108,517;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4ea34ee7-5c1d-4546-85f6-aba900a5a414;;https://web.appeee.nl/Files/FormEntry/55607-4ea34ee7-5c1d-4546-85f6-aba900a5a414200426120314614000.jpg
HASSELT - FH08;BL0001;2439073;Sint-Servaasstraat;20;;;216517,17;180418,007;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-36656825-6d42-47fe-99f9-aba900894d96;;https://web.appeee.nl/Files/FormEntry/55607-36656825-6d42-47fe-99f9-aba900894d96200426102003383000.jpg
HASSELT - FH08;BL0020;3937717;Wilgenstraat;7;;;217310,759;180240,34;MDU;;2;0;0;2;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a2c5615d-08d8-438d-bdb4-aba900d638bd;;https://web.appeee.nl/Files/FormEntry/55607-a2c5615d-08d8-438d-bdb4-aba900d638bd200426150003898000.jpg
HASSELT - FH08;BL0005;708357;Dichterstraat;1;;;216601,349;180295,472;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d214e637-af6d-459a-8a35-abab00e533b9;;https://web.appeee.nl/Files/FormEntry/55607-d214e637-af6d-459a-8a35-abab00e533b9200428155957413000.jpg
HASSELT - FH08;BL0006;6020457;Alan Turingstraat;16;;;216826;180417;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9425147f-1787-47ae-bdb0-aba900770079;;https://web.appeee.nl/Files/FormEntry/55607-9425147f-1787-47ae-bdb0-aba900770079200426091337036000.jpg
HASSELT - FH08;BL0015;2408158;Djef Antenstraat;24;;;216979,368;180071,49;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-ea980e5b-79d1-4783-a933-aba90085021b;;https://web.appeee.nl/Files/FormEntry/55607-ea980e5b-79d1-4783-a933-aba90085021b200426100422284000.jpg
HASSELT - FH08;BL0003;2439076;Sint-Servaasstraat;21;;;216557,917;180415,472;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9a657d0a-3901-4899-b6f4-abab008c5879;;https://web.appeee.nl/Files/FormEntry/55607-9a657d0a-3901-4899-b6f4-abab008c5879200428103105548000.jpg
HASSELT - FH08;BL0013;3937765;Kapellekensbampdstraat;9;;;216760,712;180225,343;MDU;;3;0;0;3;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-6613dd3c-ec73-4ac4-ac87-aba900bff723;;https://web.appeee.nl/Files/FormEntry/55607-6613dd3c-ec73-4ac4-ac87-aba900bff723200426133900219000.jpg
HASSELT - FH08;BL0005;708359;Dichterstraat;23;;;216662,098;180321,94;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-5b3523f1-984b-4ba7-9af5-abab00e9a017;;https://web.appeee.nl/Files/FormEntry/55607-5b3523f1-984b-4ba7-9af5-abab00e9a017200428161043978000.jpg
HASSELT - FH08;BL0006;6020459;Alan Turingstraat;14;;;216820;180415;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-00a6b575-0bbf-4add-ae5c-aba90076f2ce;;https://web.appeee.nl/Files/FormEntry/55607-00a6b575-0bbf-4add-ae5c-aba90076f2ce200426091305227831.jpg
HASSELT - FH08;BL0015;2408159;Djef Antenstraat;26;;;216973,55;180075,786;MDU;;3;0;0;3;Y;NA;4;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-38057eb9-544a-4fb7-b784-aba900858405;;https://web.appeee.nl/Files/FormEntry/55607-38057eb9-544a-4fb7-b784-aba900858405200426100614985000.jpg
HASSELT - FH08;BL0001;2439078;Sint-Servaasstraat;22;;;216516,039;180423,905;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-257292d9-19d3-429b-8dd0-aba900898b0f;;https://web.appeee.nl/Files/FormEntry/55607-257292d9-19d3-429b-8dd0-aba900898b0f200426102059656000.jpg
HASSELT - FH08;BL0013;3937766;Kapellekensbampdstraat;11;;;216754,684;180224,684;MDU;;2;0;0;2;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9630e546-681e-4339-9b40-aba900c020ab;;https://web.appeee.nl/Files/FormEntry/55607-9630e546-681e-4339-9b40-aba900c020ab200426133939085000.jpg
HASSELT - FH08;BL0013;708364;Kapellekensbampdstraat;7;;;216767,805;180226,902;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a816a0bb-9895-4308-aeaa-aba900bfc96d;;https://web.appeee.nl/Files/FormEntry/55607-a816a0bb-9895-4308-aeaa-aba900bfc96d200426133835168000.jpg
HASSELT - FH08;BL0006;6020460;Alan Turingstraat;12;;;216814;180411;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-ee986e64-95bf-4ac3-ba1a-aba90076e4de;;https://web.appeee.nl/Files/FormEntry/55607-ee986e64-95bf-4ac3-ba1a-aba90076e4de200426091253340299.jpg
HASSELT - FH08;BL0012;2408160;Djef Antenstraat;27;;;216935,373;180124,921;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-7b8c6415-caae-4190-bfb3-aba900a639ca;;https://web.appeee.nl/Files/FormEntry/55607-7b8c6415-caae-4190-bfb3-aba900a639ca200426120519191000.jpg
HASSELT - FH08;BL0009;2425109;Laurierstraat;1;;;216950,827;180261,919;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9c915f3b-8e5c-4ebc-963e-abab00ca4fcf;;https://web.appeee.nl/Files/FormEntry/55607-9c915f3b-8e5c-4ebc-963e-abab00ca4fcf200428141657684000.jpg
HASSELT - FH08;BL0013;3937767;Kapellekensbampdstraat;15;;;216741,061;180218,866;MDU;;3;0;0;3;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-8c99efec-c2cc-408d-b136-aba900c0999f;;https://web.appeee.nl/Files/FormEntry/55607-8c99efec-c2cc-408d-b136-aba900c0999f200426134121711000.jpg
HASSELT - FH08;BL0013;708366;Kapellekensbampdstraat;1;;;216808,802;180238,809;MDU;;5;0;0;5;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a96418f8-8eb8-4ba9-bb1f-aba900bdf513;;https://web.appeee.nl/Files/FormEntry/55607-a96418f8-8eb8-4ba9-bb1f-aba900bdf513200426133227577000.jpg
HASSELT - FH08;BL0006;6020462;Alan Turingstraat;10;;;216808;180409;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-837d8af7-f8e0-4dcd-8cdc-aba90076d68b;;https://web.appeee.nl/Files/FormEntry/55607-837d8af7-f8e0-4dcd-8cdc-aba90076d68b200426091241098219.jpg
HASSELT - FH08;BL0015;2408161;Djef Antenstraat;28;;;216968,434;180075,606;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-761b1705-e09f-45fd-aaf1-aba90085bcb5;;https://web.appeee.nl/Files/FormEntry/55607-761b1705-e09f-45fd-aaf1-aba90085bcb5200426100700999000.jpg
HASSELT - FH08;BL0010;2425111;Laurierstraat;2;;;216980,283;180250,098;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-83456b63-2657-4316-b606-aba9007971f9;;https://web.appeee.nl/Files/FormEntry/55607-83456b63-2657-4316-b606-aba9007971f9200426092240914000.jpg
HASSELT - FH08;BL0007;3956610;Anjelierenstraat;14;;;217102,998;180363,286;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-bb18452a-5a95-4203-b480-abab00989c83;;https://web.appeee.nl/Files/FormEntry/55607-bb18452a-5a95-4203-b480-abab00989c83200428111557373000.jpg
HASSELT - FH08;BL0013;708368;Kapellekensbampdstraat;39;;;216676,727;180189,98;SDU;;1;0;0;1;N;HEIGHT;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-2d891dfa-4f52-4510-98fa-aba900c2c540;;https://web.appeee.nl/Files/FormEntry/55607-2d891dfa-4f52-4510-98fa-aba900c2c540200426134908813714.jpg
HASSELT - FH08;BL0006;6020464;Alan Turingstraat;8;;;216803;180407;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-abd8bf12-bbe1-4d8f-8704-aba90076c9bb;;https://web.appeee.nl/Files/FormEntry/55607-abd8bf12-bbe1-4d8f-8704-aba90076c9bb200426091230267279.jpg
HASSELT - FH08;BL0015;2408162;Djef Antenstraat;30;;;216963,007;180077,412;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-428a4669-4d73-4097-9462-aba90085eaa7;;https://web.appeee.nl/Files/FormEntry/55607-428a4669-4d73-4097-9462-aba90085eaa7200426100740328000.jpg
HASSELT - FH08;BL0009;2425113;Laurierstraat;3;;;216944,741;180259,086;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-401e6c5f-c614-4f01-9014-abab00cacb2a;;https://web.appeee.nl/Files/FormEntry/55607-401e6c5f-c614-4f01-9014-abab00cacb2a200428141826662000.jpg
HASSELT - FH08;BL0018;4006531;Ertbeekstraat;81;;;217312,813;180147,348;SDU;;0;0;0;0;N;HEIGHT;4;;;N;;BUILDING template;;;https://web.appeee.nl/Files/FormEntry/55607-89808967-25ba-49a2-9dd4-aba9009f579f
HASSELT - FH08;BL0013;708369;Kapellekensbampdstraat;21;;;216720,885;180208,091;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-7fe6688e-53a4-493d-9ef3-aba900c1157e;;https://web.appeee.nl/Files/FormEntry/55607-7fe6688e-53a4-493d-9ef3-aba900c1157e200426134319981000.jpg
HASSELT - FH08;BL0006;6020465;Alan Turingstraat;4;;;216793;180402;SDU;;1;0;0;1;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-c9b01aef-43ae-4a2f-a41f-aba900769f23;;https://web.appeee.nl/Files/FormEntry/55607-c9b01aef-43ae-4a2f-a41f-aba900769f23200426091153949628.jpg
HASSELT - FH08;BL0012;2408163;Djef Antenstraat;31;;;216927,1;180136,768;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-063dd417-db46-4051-8385-aba900a76321;;https://web.appeee.nl/Files/FormEntry/55607-063dd417-db46-4051-8385-aba900a76321200426120926848336.jpg
HASSELT - FH08;BL0010;2425115;Laurierstraat;4;;;216976,831;180244,303;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-fa6ae6a0-1bd4-4cb8-afe6-aba90079becd;;https://web.appeee.nl/Files/FormEntry/55607-fa6ae6a0-1bd4-4cb8-afe6-aba90079becd200426092322494000.jpg
HASSELT - FH08;BL0017;4015003;Ertbeekstraat;91;;;217315,386;180077,606;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4650bb43-80d8-4482-a1a0-aba9009269a8;;https://web.appeee.nl/Files/FormEntry/55607-4650bb43-80d8-4482-a1a0-aba9009269a8200426105316257000.jpg
HASSELT - FH08;BL0014;708371;Djef Antenstraat;70;;;216827,548;180215,175;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f79a869c-04b7-4ded-b4a9-aba900d014c7;;https://web.appeee.nl/Files/FormEntry/55607-f79a869c-04b7-4ded-b4a9-aba900d014c7200426143736520249.jpg
HASSELT - FH08;BL0006;6020649;Jef Koningslaan;4;;;216748,159;180544,863;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-a1fc03f7-eaca-4144-843e-aba9008ecde1;;https://web.appeee.nl/Files/FormEntry/55607-a1fc03f7-eaca-4144-843e-aba9008ecde1200426103956773864.jpg
HASSELT - FH08;BL0015;2408164;Djef Antenstraat;32;;;216956,481;180080,325;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-48c67114-9f28-4409-9d48-aba900861d35;;https://web.appeee.nl/Files/FormEntry/55607-48c67114-9f28-4409-9d48-aba900861d35200426100823248000.jpg
HASSELT - FH08;BL0009;2425118;Laurierstraat;5;;;216939,959;180254,562;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1815319d-c1f0-445c-910c-abab00cb0a1c;;https://web.appeee.nl/Files/FormEntry/55607-1815319d-c1f0-445c-910c-abab00cb0a1c200428141918605000.jpg
HASSELT - FH08;BL0006;4025576;Bertold-Brechtstraat;17;;;216687,066;180426,6;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-f5d2bf2c-e00f-428a-a3bb-aba90081d199;;https://web.appeee.nl/Files/FormEntry/55607-f5d2bf2c-e00f-428a-a3bb-aba90081d199200426095239898441.jpg
HASSELT - FH08;BL0013;708372;Djef Antenstraat;74;;;216801,713;180246,148;MDU;;3;0;0;3;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-4734a645-b8b4-4ca7-8bc8-aba900bd7c39;;https://web.appeee.nl/Files/FormEntry/55607-4734a645-b8b4-4ca7-8bc8-aba900bd7c39200426132954400070.jpg
HASSELT - FH08;BL0006;6031579;Jef Koningslaan;78;;;216708,987;180479;MDU;;6;0;0;6;N;IRREG;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-c487f767-0928-40f0-abad-aba9007db102;;https://web.appeee.nl/Files/FormEntry/55607-c487f767-0928-40f0-abad-aba9007db102200426093742438000.jpg
HASSELT - FH08;BL0012;2408166;Djef Antenstraat;33;;;216921,976;180140,376;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-6ffc4c03-2672-438c-a7bb-aba900a771af;;https://web.appeee.nl/Files/FormEntry/55607-6ffc4c03-2672-438c-a7bb-aba900a771af200426120939317304.jpg
HASSELT - FH08;BL0012;2425121;Laurierstraat;10;;;216927,761;180195,16;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-736ddd1f-e4a5-4b9d-8eb1-aba900aa3f8b;;https://web.appeee.nl/Files/FormEntry/55607-736ddd1f-e4a5-4b9d-8eb1-aba900aa3f8b200426121952249494.jpg
HASSELT - FH08;BL0017;4046474;Beukenstraat;57;;;217085,609;180066,708;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-dcd63096-f4f9-45dc-bfdc-aba9009a917a;;https://web.appeee.nl/Files/FormEntry/55607-dcd63096-f4f9-45dc-bfdc-aba9009a917a200426112250504000.jpg
HASSELT - FH08;BL0001;708374;Hendrik van Veldekesingel;11;;;216476,464;180440,282;MDU;;17;0;1;18;N;IRREG;8;;_;Y;Hendrik van Veldekesingel 9-11;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-bb9da668-321b-4d55-93d8-aba900982853;;https://web.appeee.nl/Files/FormEntry/55607-bb9da668-321b-4d55-93d8-aba900982853200426105417709000.jpg
HASSELT - FH08;BL0014;6041512;Djef Antenstraat;62;;;216842,634;180194,648;SDU;;1;0;0;1;N;ORN;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-42a23600-fe46-4eb0-92f8-aba900cf227c;;https://web.appeee.nl/Files/FormEntry/55607-42a23600-fe46-4eb0-92f8-aba900cf227c200426143430657000.jpg
HASSELT - FH08;BL0015;2408167;Djef Antenstraat;34;;;216950,51;180083,922;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1e37c23e-1bda-4583-9168-aba900864952;;https://web.appeee.nl/Files/FormEntry/55607-1e37c23e-1bda-4583-9168-aba900864952200426100859641000.jpg
HASSELT - FH08;BL0012;2425124;Laurierstraat;12;;;216923,685;180190,648;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d8a82c94-b2bf-4327-b0b6-aba900a9da20;;https://web.appeee.nl/Files/FormEntry/55607-d8a82c94-b2bf-4327-b0b6-aba900a9da20200426121830410000.jpg
HASSELT - FH08;BL0014;4048988;Vredestraat;105;;;217001,158;179911,881;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-03bd0362-da8a-4c3f-a0fe-aba900d36ae8;;https://web.appeee.nl/Files/FormEntry/55607-03bd0362-da8a-4c3f-a0fe-aba900d36ae8200426144948969000.jpg
HASSELT - FH08;BL0001;708375;Hendrik van Veldekesingel;9;;;216476,436;180440,249;MDU;;16;0;1;17;N;IRREG;8;;_;Y;Hendrik van Veldekesingel 9-11;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-3324801c-7112-4b78-987b-aba90092ae56;;https://web.appeee.nl/Files/FormEntry/55607-3324801c-7112-4b78-987b-aba90092ae56200426105417844000.jpg
HASSELT - FH08;BL0003;6043767;Jef Koningslaan;112;;;216572;180486;SDU;;1;0;0;1;N;IRREG;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-d9b370f1-7c33-4245-b577-abab0085b6c0;;https://web.appeee.nl/Files/FormEntry/55607-d9b370f1-7c33-4245-b577-abab0085b6c0200428100659174000.jpg
HASSELT - FH08;BL0012;2408169;Djef Antenstraat;35;;;216917,957;180145,464;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-edf62bf9-d889-4d89-a58d-aba900a7947c;;https://web.appeee.nl/Files/FormEntry/55607-edf62bf9-d889-4d89-a58d-aba900a7947c200426121013285000.jpg
HASSELT - FH08;BL0012;2425126;Laurierstraat;14;;;216918,735;180187,35;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-cdac55e6-2d0d-49c3-ab27-aba900a98a2b;;https://web.appeee.nl/Files/FormEntry/55607-cdac55e6-2d0d-49c3-ab27-aba900a98a2b200426121616950000.jpg
HASSELT - FH08;BL0015;4058399;Djef Antenstraat;14;;;217007,38;180058,97;SDU;;1;0;0;1;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-ac166671-5936-4948-bc23-aba900844b87;;https://web.appeee.nl/Files/FormEntry/55607-ac166671-5936-4948-bc23-aba900844b87200426100144402000.jpg
HASSELT - FH08;BL0001;708377;Hendrik van Veldekesingel;1;;;216498,826;180365,925;MDU;;12;0;1;13;N;IRREG;4;;_;Y;Hendrik van Veldekesingel 1-3;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-9a3617c4-46e8-4edc-a915-aba9009a8c53;;https://web.appeee.nl/Files/FormEntry/55607-9a3617c4-46e8-4edc-a915-aba9009a8c53200426112242937749.jpg
HASSELT - FH08;BL0003;6065769;Jef Koningslaan;110;;;216579;180486;SDU;;1;0;0;1;N;ORN;1;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-1d02d2cf-8713-4243-b0d1-abab0085f009;;https://web.appeee.nl/Files/FormEntry/55607-1d02d2cf-8713-4243-b0d1-abab0085f009200428100746788000.jpg
HASSELT - FH08;BL0017;2407623;Acaciastraat;82;;;217095,133;180135,055;MDU;;1;0;1;2;Y;NA;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-486e5bb1-3a09-4168-af8f-aba9008da7ac;;https://web.appeee.nl/Files/FormEntry/55607-486e5bb1-3a09-4168-af8f-aba9008da7ac200426103603936000.jpg
HASSELT - FH08;BL0012;2408170;Djef Antenstraat;37;;;216914,683;180150,541;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-931cab8f-d3f9-4696-aa12-aba900a7fc97;;https://web.appeee.nl/Files/FormEntry/55607-931cab8f-d3f9-4696-aa12-aba900a7fc97200426121137823022.jpg
HASSELT - FH08;BL0012;2425129;Laurierstraat;16;;;216913,614;180184,044;SDU;;1;0;0;1;Y;NA;3;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-5111e89e-17ac-4f40-9d41-aba900a93f5e;;https://web.appeee.nl/Files/FormEntry/55607-5111e89e-17ac-4f40-9d41-aba900a93f5e200426121616233000.jpg
HASSELT - FH08;BL0010;2407624;Acaciastraat;83;;;217028,484;180195,103;SDU;;1;0;0;1;N;IRREG;2;;_;Y;;BUILDING template;https://web.appeee.nl/Files/FormEntry/55607-b20d3135-5cc2-48a1-8c90-aba9007436aa;;https://web.appeee.nl/Files/FormEntry/55607-b20d3135-5cc2-48a1-8c90-aba9007436aa200426090312194000.jpg
