Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
ANTWERPEN-WEST - FH06;BL0624;60042;Melkmarkt;23;;;152379,329;212256,993;MDU;;4;1;0;5;Y;NA;5;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1959780;Kammenstraat;51;;;152285,875;211886,907;MDU;;0;2;0;2;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504659;Begijnenstraat;71;;;152267,718;211405,514;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;60043;Melkmarkt;21;;;152378,612;212263,23;MDU;;2;1;0;3;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1959782;Kammenstraat;53;;;152265,956;211877,937;MDU;;4;1;0;5;Y;NA;5;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504660;Begijnenstraat;73;;;152266,622;211399,007;MDU;;2;0;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;60044;Melkmarkt;25;;;152380,696;212248,935;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1959786;Kammenstraat;59;;;152273,53;211866,984;MDU;;12;0;0;12;N;ORN;6;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;60046;Sint-Katelijnevest;50;;;152537,852;212176,469;SDU;;0;1;0;1;N;MON;4;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1959787;Kammenstraat;61;;;152275,236;211863,317;SDU;;0;1;0;1;N;ORN;6;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504662;Begijnenstraat;77;;;152268;211387;MDU;;7;0;0;7;Y;NA;4;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;60049;Korte Nieuwstraat;2;;;152387,361;212295,031;MDU;;6;0;0;6;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1959789;Kammenstraat;63;;;152278,099;211858,784;SDU;;0;1;0;1;N;IRREG;6;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;60070;Sudermanstraat;2;;;152480,35;212240,555;MDU;;10;0;0;10;N;ORN;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;1959795;Kammenstraat;71;;;152301,113;211832,513;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504664;Begijnenstraat;83;;;152261,074;211374,555;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;NB-2000588f4d02;Vleminckveld;58;;;152459,31;211569,78;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;60071;Sudermanstraat;6;;;152477,096;212223,344;MDU;;10;2;0;12;N;ORN;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;1959797;Kammenstraat;75;;;152307,599;211811,09;SDU;;0;1;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;4504685;Mechelseplein;12;;;152509;211462;MDU;;5;0;0;5;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;60073;Beggaardenstraat;23;;;152533,308;212177,132;MDU;;2;1;0;3;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;1959799;Kammenstraat;79;;;152310,45;211805,27;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;60075;Beggaardenstraat;21;;;152528,842;212178,779;MDU;;4;1;0;5;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;1959800;Kammenstraat;81;;;152313,47;211799,904;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;60534;Oudaan;16;;;152419,02;211750,069;MDU;;0;7;0;7;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;1959803;Kammenstraat;85;;;152319,232;211790,124;MDU;;4;0;0;4;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504704;Maarschalk Gerardstraat;14;;;152454,361;211433,119;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;60535;Lange Gasthuisstraat;32;;;152520,527;211605,828;SDU;;0;1;0;1;N;MON;4;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1960302;Kasteelpleinstraat;5;;;152268,266;211313,253;MDU;;2;1;0;3;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;60536;Lange Gasthuisstraat;30;;;152518,943;211623,488;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0601;1960303;Kasteelpleinstraat;7;;;152270,304;211306,383;MDU;;2;1;0;3;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504710;Begijnenstraat;9;;;152312,855;211538,802;SDU;;1;0;0;1;Y;NA;2;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;60537;Lange Gasthuisstraat;28;;;152522,207;211637,165;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;1968721;Oude Koornmarkt;3;;;152153,496;212288,472;MDU;;1;1;0;2;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504711;Begijnenstraat;11;;;152311,554;211535,309;SDU;;1;0;0;1;Y;NA;2;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;60538;Lange Gasthuisstraat;22;;;152524,245;211676,895;SDU;;0;1;0;1;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;1968732;Oude Koornmarkt;7;;;152161,879;212278,813;SDU;;0;1;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;4504717;Rosier;24;;;152415,184;211538,391;SDU;;0;1;0;1;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;60539;Lange Gasthuisstraat;26;;;152523,485;211648,149;SDU;;0;1;0;1;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;1968739;Oude Koornmarkt;9;;;152167,536;212275,547;MDU;;1;1;0;2;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;4505397;Lijnwaadmarkt;12;;;152331,052;212281,837;SDU;;1;0;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;60705;Groenkerkhofstraat;1;;;152218,797;212100,056;MDU;;4;1;0;5;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;1968741;Oude Koornmarkt;11;;;152170,282;212272,784;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;4505406;Jan Blomstraat;3;;;152237,084;212229,921;SDU;;0;1;0;1;N;MON;2;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;60706;Groenkerkhofstraat;7;;;152236,84;212095,204;MDU;;3;0;0;3;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;1968748;Oude Koornmarkt;13;;;152172,954;212269,632;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;4506481;Rosier;5;;;152345;211571;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;60707;Groenkerkhofstraat;3;;;152223,923;212098,795;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;1968754;Oude Koornmarkt;15;;;152175,807;212266,558;SDU;;0;1;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;4506491;Bredestraat;41;;;152331,759;211578,049;MDU;;5;0;0;5;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;60728;Oude Koornmarkt;69;;;152222,689;212125,098;MDU;;2;1;0;3;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;1968769;Oude Koornmarkt;17;;;152178,808;212263,818;SDU;;1;0;0;1;N;MON;5;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;4506498;Rosier;31;;;152404,979;211565,857;MDU;;3;0;0;3;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;4506499;Rosier;33;;;152411,828;211564,898;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;60730;Groenplaats;1;;;152243,979;212102,217;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0620;1968833;Oude Koornmarkt;31;;;152205,084;212224,687;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;60731;Groenplaats;2;;;152244,607;212109,514;MDU;;10;2;0;12;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0620;1968850;Oude Koornmarkt;37;;;152209,172;212217,029;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0616;60732;Groenplaats;4;;;152247,088;212133,139;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0616;1968891;Oude Koornmarkt;49;;;152220,467;212185,59;MDU;;4;1;0;5;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;4506507;Vleminckveld;34;;;152413,731;211613,507;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;61205;Beggaardenstraat;1;;;152494,468;212199,667;SDU;;0;1;0;1;N;IRREG;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0616;1968899;Oude Koornmarkt;51;;;152222,839;212179,154;MDU;;1;1;0;2;Y;NA;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;4506514;Kammenstraat;73;;;152313,991;211825,224;SDU;;0;1;0;1;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;61206;Melkmarkt;44;;;152373,252;212190,572;MDU;;4;1;0;5;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0616;1968902;Oude Koornmarkt;53;;;152223,945;212171,101;MDU;;3;1;0;4;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;4509219;Schrijnwerkersstraat;17;;;152453,056;211978,705;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;61207;Melkmarkt;40;;;152371,163;212199,666;SDU;;0;1;0;1;Y;NA;0;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0616;1968966;Oude Koornmarkt;65;;;152225,289;212137,859;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61208;Melkmarkt;41;;;152391,242;212187,274;SDU;;0;1;0;1;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;1968968;Oude Koornmarkt;71;;;152222,099;212117,057;MDU;;2;1;0;3;N;MON;3;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0619;4509236;Eiermarkt;35;;;152502;212127;MDU;;0;2;6;8;Y;NA;4;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61209;Melkmarkt;33;;;152389,115;212215,447;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0613;1968970;Oude Koornmarkt;73;;;152221,045;212110,321;MDU;;2;1;0;3;N;MON;3;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61210;Sudermanstraat;14;;;152466,272;212195,079;SDU;;1;1;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1990847;Lijnwaadmarkt;2;;;152308,459;212292,913;SDU;;0;1;0;1;N;ORN;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;4509248;Vleminckstraat;6;;;152415,057;212207,5;SDU;;0;1;0;1;Y;NA;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61211;Sudermanstraat;24;;;152452,355;212166,812;SDU;;0;1;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1990850;Lijnwaadmarkt;4;;;152313,64;212291,266;SDU;;0;1;0;1;N;MON;2;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;4509452;Korte Nieuwstraat;22;;;152440,895;212270,628;MDU;;4;1;0;5;N;MON;2;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61212;Sudermanstraat;12;;;152468,524;212200,036;SDU;;0;1;0;1;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1990857;Lijnwaadmarkt;6;;;152319,794;212289,104;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;4509455;Sint-Katelijnevest;36;;;152539,354;212210,828;MDU;;1;1;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61214;Vleminckstraat;2;;;152389,115;212215,447;MDU;;6;0;0;6;N;ORN;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1990861;Lijnwaadmarkt;8;;;152324,834;212287,225;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;4509456;Sint-Katelijnevest;40;;;152539,474;212202;MDU;;2;1;0;3;N;ORN;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1990865;Lijnwaadmarkt;10;;;152327,335;212284,84;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;4510360;Lange Gasthuisstraat;18;;;152516,32;211723,238;MDU;;5;2;0;7;N;ORN;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61217;Vleminckstraat;12;;;152438;212202;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0622;1990873;Lijnwaadmarkt;14;;;152337,363;212276,378;SDU;;0;1;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;4511723;Lombardenvest;28;;;152289,198;211953,261;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61218;Vleminckstraat;16;;;152455,744;212198,331;MDU;;6;2;0;8;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992418;Lombardenstraat;4;;;152341,63;211941,762;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;4511730;Lombardenvest;6;;;152231,557;211970,806;MDU;;3;1;0;4;N;ORN;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0619;61219;Eiermarkt;41;;;152513;212103;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992421;Lombardenstraat;6;;;152341,074;211935,613;SDU;;0;1;0;1;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;4511739;Lombardenstraat;32;;;152347,496;211868,568;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0619;61220;Eiermarkt;33;;;152488,602;212132,491;MDU;;0;2;6;8;Y;NA;4;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992428;Lombardenstraat;12;;;152335,329;211919,801;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0608;4511746;Lombardenvest;70;;;152426,543;211932,77;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61222;Eiermarkt;13;;;152430,889;212185,057;MDU;;0;3;0;3;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992434;Lombardenstraat;16;;;152342,446;211909,947;MDU;;0;3;0;3;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0608;4511775;Korte Gasthuisstraat;16;;;152465,651;211900,162;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;12377;Bredestraat;3;;;152348;211660;MDU;;4;0;0;4;Y;NA;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61223;Eiermarkt;21;;;152439,493;212181,395;SDU;;0;1;0;1;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992438;Lombardenstraat;18;;;152343,499;211901,813;MDU;;7;0;0;7;N;ORN;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;1778760;Bredestraat;7;;;152346;211653;MDU;;2;1;0;3;Y;NA;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;61224;Eiermarkt;25;;;152444,295;212162,066;SDU;;0;1;0;1;Y;NA;4;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992442;Lombardenstraat;22;;;152344,852;211891,366;MDU;;9;0;0;9;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0621;4512159;Oude Koornmarkt;19;;;152181,876;212259,507;SDU;;0;1;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;4070508;Bredestraat;19;;;152341;211624;SDU;;0;1;0;1;Y;NA;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992448;Lombardenstraat;26;;;152347,969;211880,466;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0620;4512161;Oude Koornmarkt;33;;;152206,525;212219,759;SDU;;1;0;0;1;Y;NA;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;1778799;Bredestraat;21;;;152340;211617;MDU;;5;2;0;7;Y;NA;3;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;61226;Eiermarkt;1;A;;152361;212191;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992449;Lombardenstraat;28;;;152347,783;211877,046;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;1778821;Bredestraat;33;;;152336;211595;MDU;;7;0;0;7;Y;NA;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;61227;Eiermarkt;5;;;152368,784;212191,085;SDU;;0;1;0;1;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992452;Lombardenstraat;30;;;152348,288;211873,704;SDU;;1;0;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;1778833;Bredestraat;37;;;152334;211587;MDU;;4;0;0;4;Y;NA;4;;;BUILDING template
ANTWERPEN-WEST - FH06;BL0619;61228;Meirbrug;1;;;152516,203;212083,06;MDU;;0;44;0;44;N;ORN;9;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992456;Lombardenstraat;34;;;152350,326;211868,219;MDU;;4;1;0;5;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;5373822;Lombardenvest;27;;;152388,691;211969,88;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;61251;Sint-Pieterstraat;2;;;152353,115;212191,445;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;1992459;Lombardenstraat;36;;;152351,095;211859,245;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;5383653;Rosier;29;A;;152401,143;211564,556;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0617;61252;Sint-Pieterstraat;8;;;152368,541;212205,972;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;1998288;Kleine Markt;5;;;152350,703;211726,976;MDU;;16;0;0;16;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0604;5383655;Rosier;29;B;;152401,212;211566,953;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0614;61310;Groenplaats;34;;;152346,33;212100,244;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;1998308;Kleine Markt;11;;;152357,204;211707,759;MDU;;10;1;0;11;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;173605;Schoenmarkt;16;;;152463,073;212036,489;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;1998314;Kleine Markt;13;;;152361,653;211702,041;SDU;;0;1;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;5423872;Melkmarkt;25;A;;152395,089;212245,181;SDU;;0;1;0;1;Y;NA;1;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;173881;Wiegstraat;2;;;152506,629;212036,632;MDU;;7;0;0;7;Y;NA;8;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1999498;Mechelseplein;10;;;152511,989;211465,886;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;5424977;Boogkeers;5;;;152497,546;211577,965;SDU;;0;1;0;1;N;ORN;0;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;173882;Wiegstraat;4;;;152502,044;212030,499;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1999501;Mechelseplein;14;;;152516,373;211454,819;MDU;;3;1;0;4;N;ORN;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0606;5435540;Oudaan;11;;;152364,401;211814,287;SDU;;0;1;0;1;N;IRREG;15;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;173883;Wiegstraat;6;;;152500,198;212022,173;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1999507;Mechelseplein;16;;;152513,073;211447,742;MDU;;3;1;0;4;N;ORN;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;173884;Wiegstraat;10;;;152493,06;212014,88;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1999509;Mechelseplein;18;;;152518,336;211438,725;MDU;;0;2;0;2;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0612;5555311;Wiegstraat;8;;;152496,545;212017,695;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;173900;Lombardenvest;40;;;152323,423;211951,426;MDU;;2;1;0;3;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1999513;Mechelseplein;22;A;;152533,483;211397,357;SDU;;1;0;0;1;N;IRREG;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;5560963;Oudaan;22;;;152460,233;211754,669;MDU;;7;3;0;10;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;173901;Lombardenvest;26;;;152286;211953;SDU;;1;0;0;1;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0603;1999515;Mechelseplein;24;;;152536,609;211385,792;SDU;;1;0;0;1;N;MON;3;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;5566574;Begijnenstraat;23;;;152302,718;211507,09;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;173902;Lombardenvest;32;;;152294,752;211955,302;MDU;;3;1;0;4;Y;NA;4;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0625;5572030;Sint-Katelijnevest;30;;;152542,95;212223,691;MDU;;2;1;0;3;N;MON;3;MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;173903;Lombardenvest;22;;;152272,789;211961,165;MDU;;2;1;0;3;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2001912;Melkmarkt;15;;;152379,551;212288,065;SDU;;0;1;0;1;N;MON;4;Review Required MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0618;5575480;Eiermarkt;23;;;152440;212181;MDU;;8;0;0;8;Y;NA;6;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0608;174025;Korte Gasthuisstraat;22;;;152472;211886,282;SDU;;1;0;0;1;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0607;5575511;Everdijstraat;5;;;152316,224;211870,785;MDU;;10;0;0;10;N;ORN;6;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0608;174026;Korte Gasthuisstraat;26;;;152477,743;211873,556;MDU;;1;1;0;2;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2001915;Melkmarkt;17;;;152379,148;212279,91;MDU;;2;1;0;3;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0608;5575513;Everdijstraat;51;;;152468,309;211853,938;MDU;;4;0;0;4;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;174031;Geefsstraat;5;;;152357,574;211969,251;MDU;;7;1;0;8;N;MON;4;_ MON;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0623;2001916;Melkmarkt;18;;;152357,799;212286,942;SDU;;0;1;0;1;Y;NA;5;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0605;5575556;Lange Gasthuisstraat;20;;;152518,723;211699,946;SDU;;0;1;0;1;N;IRREG;3;;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0611;176743;Schoenmarkt;4;;;152402,353;212028,108;SDU;;0;1;0;1;Y;NA;3;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0624;2001918;Melkmarkt;19;;;152379,182;212271,397;MDU;;4;1;0;5;Y;NA;0;_ BE;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0602;5575586;Maarschalk Gerardstraat;12;;;152458,38;211438,234;MDU;;2;0;0;2;Y;NA;3;_;Y;BUILDING template
ANTWERPEN-WEST - FH06;BL0623;2001921;Melkmarkt;20;;;152361,612;212276,01;MDU;;4;1;0;5;Y;NA;4;_;Y;BUILDING template
