File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building  SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod Date LU;Prov Mod By LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;430421;2,01912E+13;3035220;41630000;9632;Geitestraat;'21;';2800;Mechelen;;157825,9305;190781,455;;Y;NA;3;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:31;;Y;;;;6/12/2019 10:50;2;11091350;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;435790;2,01912E+13;3045168;41630000;23024;Onder-den-Toren;'5;';2800;Mechelen;;157576,1976;190838,7041;;N;IRREG;3;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:07;;Y;;;;6/12/2019 10:50;1;1585815;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;436872;2,01912E+13;3047282;41630000;27117;Schaalstraat;'26;';2800;Mechelen;;157761,966;190680,814;;Y;NA;3;18;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:08;;Y;;;;6/12/2019 10:50;1;1573358;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437021;2,01912E+13;3047612;41630000;27507;Lange Schipstraat;'30;'A;2800;Mechelen;;157775,6355;190559,8772;;N;IRREG;3;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;3;11091090;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;449996;2,01912E+13;898126;41630000;6120;Frederik de Merodestraat;'71;';2800;Mechelen;;157996,417;191257,9375;;N;IRREG;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:27;;Y;;;;6/12/2019 10:50;3;1592140;;LU;1;';';';';';Y;#A2/3/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450442;2,01912E+13;904601;41630000;27117;Schaalstraat;'2;';2800;Mechelen;;157722,784;190697,873;;N;ORN;2;17;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:08;;Y;;;;6/12/2019 10:50;1;1568464;;BU;1;';';';';';Y;#A1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;451906;2,01912E+13;929594;41630000;5972;Kanunnik De Deckerstraat;'39;';2800;Mechelen;;157537,9635;191213,0983;;Y;NA;4;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:25;;Y;;;;6/12/2019 10:50;4;11091259;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452253;2,01912E+13;935306;41630000;6657;Dobbelhuizen;'6;';2800;Mechelen;;157335,58;190886,0944;;Y;NA;3;20;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;1;1589137;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;452262;2,01912E+13;935316;41630000;31097;'t Veer;'17;';2800;Mechelen;;157255,03;190968,42;;N;IRREG;4;22;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;2;1566163;;LU;1;';';';';';Y;#A1/2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092654;2,01912E+13;3037607;41630000;13778;Ijzerenleen;'2;';2800;Mechelen - Malines;;157726,1561;190826,6329;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:58;;Y;;;;6/12/2019 10:50;1;1568958;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472516;2,01912E+13;3047629;41630000;27507;Lange Schipstraat;'52;';2800;Mechelen - Malines;;157813,3746;190486,4911;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;2;1586829;3885314;LU;1;'1;'LU2;';'1;';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452626;2,01912E+13;5900266;41630000;29040;Sint-Janstraat;'8;'A;2800;Mechelen;;157891;191216;;N;IRREG;3;;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:14;;Y;;;;6/12/2019 10:50;4;11090764;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704305;2,01912E+13;3944029;41630000;6657;Dobbelhuizen;'16;';2800;Mechelen;;157328;190903;;Y;NA;3;10;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:51;;Y;;;;6/12/2019 10:50;2;11231737;;LU;1;';';';';';;;;;;;;;6/12/2019 10:51;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704399;2,01912E+13;3047697;41630000;27570;Schoolstraat;'8;';2800;Mechelen;;157810;191015;;Y;NA;2;3;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:54;;Y;;;;6/12/2019 10:50;1;11231809;;LU;1;';';';';';;;;;;;;;6/12/2019 10:54;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428124;2,01912E+13;3031273;41630000;2692;Blauwhondstraat;'7;';2800;Mechelen;;157781,8507;190770,7204;;Y;NA;4;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:08;;Y;;;;6/12/2019 10:50;4;1591342;;BU;1;';';';';';Y;#HA/GV/K;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428296;2,01912E+13;3031550;41630000;3390;Borzestraat;'18;';2800;Mechelen;;157784,0099;190704,1601;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:20;;Y;;;;6/12/2019 10:50;2;1567166;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428341;2,01912E+13;3031640;41630000;3677;D‚sir‚ Boucherystraat;'22;';2800;Mechelen;;157954,0077;190767,0006;;Y;NA;3;18;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:23;;Y;;;;6/12/2019 10:50;1;1571003;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;429242;2,01912E+13;3033228;41630000;6329;Goswin de Stassartstraat;'20;';2800;Mechelen;;157825,535;191212,9274;;Y;NA;2;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;1;1569579;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;430415;2,01912E+13;3035212;41630000;9632;Geitestraat;'10;';2800;Mechelen;;157790,628;190783,7253;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:31;;Y;;;;6/12/2019 10:50;1;1558372;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;431758;2,01912E+13;3037653;41630000;13778;Ijzerenleen;'45;';2800;Mechelen;;157709,0775;190692,9929;;N;IRREG;3;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:59;;Y;;;;6/12/2019 10:50;1;1583996;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437032;2,01912E+13;3047632;41630000;27507;Lange Schipstraat;'56;';2800;Mechelen;;157814,4485;190471,1499;;N;IRREG;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;4;1587882;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437673;2,01912E+13;3048977;41630000;29275;Standonckstraat;'5;';2800;Mechelen;;157867,682;190940,1843;;N;IRREG;2;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:16;;Y;;;;6/12/2019 10:50;1;1585735;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437710;2,01912E+13;3049067;41630000;29614;Steenweg;'6;';2800;Mechelen;;157703,2687;190898,7761;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:16;;Y;;;;6/12/2019 10:50;2;1588917;;BU;1;';';';';';Y;#HA.GV;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437729;2,01912E+13;3049098;41630000;29614;Steenweg;'46;';2800;Mechelen;;157707,6193;190841,703;;N;ORN;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:17;;Y;;;;6/12/2019 10:50;2;1584309;;BU;1;';';';';';Y;#HA.GV/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450493;2,01912E+13;905275;41630000;13778;Ijzerenleen;'50;';2800;Mechelen;;157658,1295;190707,7953;;Y;NA;5;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 10:59;;Y;;;;6/12/2019 10:50;6;11090883;;LU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450585;2,01912E+13;905710;41630000;798;Arme-Clarenstraat;'1;';2800;Mechelen;;157478,311;191006,0751;;N;IRREG;2;13;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:30;;Y;;;;6/12/2019 10:50;1;1557553;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092615;2,01912E+13;4731662;41630000;31510;Van Hoeystraat;'19;';2800;Mechelen - Malines;;157908,4434;191301,0443;;N;IRREG;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:18;;Y;;;;6/12/2019 10:50;1;10446714;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472519;2,01912E+13;3048640;41630000;29067;Sint-Katelijnestraat;'52;';2800;Mechelen - Malines;;157558,3067;191189,9404;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:16;;Y;;;;6/12/2019 10:50;4;10449544;;SU;1;';';';';';Y;#HA.GV.-1/K;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;10472522;2,01912E+13;3944181;41630000;27507;Lange Schipstraat;'37;';2800;Mechelen - Malines;;157829,4217;190507,3534;;Y;NA;3;12;Unknown;Unknown;D - Facade Box;None;;;;IFH_BATCH;6/12/2019 11:11;;Y;;;;6/12/2019 10:50;3;11056112;3885381;LU;1;'2;'LU3;';'2;';Y;;HOUSE;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452669;2,01912E+13;6380419;41630000;29614;Steenweg;'1;';2800;Mechelen;;157759;190828;;N;MON;2;6;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:17;;Y;;;;6/12/2019 10:50;1;11090797;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704374;2,01912E+13;930423;41630000;1625;Nieuwe Beggaardenstraat;'27;';2800;Mechelen;;157397;191105;;Y;NA;3;12;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:53;;Y;;;;6/12/2019 10:50;1;11231797;;BU;1;';';';';';;;;;;;;;6/12/2019 10:53;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;425530;2,01912E+13;1350667;41630000;1640;Begijnenstraat;'38;';2800;Mechelen;;157581,1267;190814,3663;;N;IRREG;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;1;1580495;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427003;2,01912E+13;3029543;41630000;798;Arme-Clarenstraat;'13;';2800;Mechelen;;157443,9585;191022,481;;Y;NA;2;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:30;;Y;;;;6/12/2019 10:50;1;1562255;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;428293;2,01912E+13;3031546;41630000;3390;Borzestraat;'8;';2800;Mechelen;;157764,7915;190718,6152;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:20;;Y;;;;6/12/2019 10:50;1;1593801;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;6/12/2019 12:38;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;434542;2,01912E+13;3042690;41630000;19912;Grote Markt;'29;';2800;Mechelen;;157818,8475;190809,9654;;N;IRREG;4;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:05;;Y;;;;6/12/2019 10:50;1;1575289;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437036;2,01912E+13;3047641;41630000;27507;Lange Schipstraat;'67;';2800;Mechelen;;157869,8445;190431,3908;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;2;1590881;;LU;1;';';';';';Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437038;2,01912E+13;3047646;41630000;27507;Lange Schipstraat;'70;';2800;Mechelen;;157838,619;190409,1143;;N;IRREG;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:12;;Y;;;;6/12/2019 10:50;1;1591968;;LU;1;';';';';';Y;#A2/LOFT5.2/S9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437521;2,01912E+13;3048628;41630000;29067;Sint-Katelijnestraat;'43;';2800;Mechelen;;157554,709;191144,7234;;Y;NA;2;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:15;;Y;;;;6/12/2019 10:50;1;1583334;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;437728;2,01912E+13;3049096;41630000;29614;Steenweg;'44;';2800;Mechelen;;157728,1335;190838,1224;;Y;NA;4;12;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:17;;Y;;;;6/12/2019 10:50;1;1583709;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;444876;2,01912E+13;4737412;41630000;6329;Goswin de Stassartstraat;'26;';2800;Mechelen;;157830,4675;191242,9476;;Y;NA;3;9;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;1;1573334;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;6/12/2019 13:05;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;445779;2,01912E+13;4748711;41630000;1640;Begijnenstraat;'42;';2800;Mechelen;;157588,2124;190813,3394;;N;ORN;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:02;;Y;;;;6/12/2019 10:50;1;1582988;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;450293;2,01912E+13;901601;41630000;6329;Goswin de Stassartstraat;'28;';2800;Mechelen;;157829,3442;191263,2177;;N;IRREG;5;15;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;1;1574691;;BU;1;';';';';';Y;;HOSPITAL;ZIEKENHUIS - HOPITAL;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;4166690;2,01912E+13;458;41630000;19912;Grote Markt;'2;';2800;Mechelen;;157774,9967;190924,1456;15MEM;N;IRREG;3;12;Unknown;Fiber;;None;;;;IFH_BATCH;6/12/2019 11:04;;Y;;;;6/12/2019 10:50;1;10406712;;BU;1;';';';';';N;;;;;;;;6/12/2019 11:45;IFH_BATCH;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;7092692;2,01912E+13;929565;41630000;6329;Goswin de Stassartstraat;'2;';2800;Mechelen - Malines;;157800,7204;191129,1532;;Y;NA;3;10;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:28;;Y;;;;6/12/2019 10:50;2;10448615;;LU;1;';';';';';Y;;CARE;ZORGINSTELLING - ETABLISSEMENT DE BIENFAISANCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;11452644;2,01912E+13;3031542;41630000;3390;Borzestraat;'3;';2800;Mechelen;;157796,5188;190713,3048;;N;IRREG;5;30;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:21;;Y;;;;6/12/2019 10:50;1;11090774;;BU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704283;2,01912E+13;3943985;41630000;2692;Blauwhondstraat;'17;';2800;Mechelen;;157796;190752;;Y;NA;2;6;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:51;;Y;;;;6/12/2019 10:50;1;11231731;;LU;1;';';';';';;;;;;;;;6/12/2019 10:51;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;21704285;2,01912E+13;3031561;41630000;3390;Borzestraat;'36;';2800;Mechelen;;157823;190674;;Y;NA;3;9;Unknown;Unknown;;None;;;;SSV_IMPORT;6/12/2019 10:51;;Y;;;;6/12/2019 10:50;1;11231734;;BU;1;';';';';';;;;;;;;;6/12/2019 10:51;SSV_IMPORT;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;427832;2,01912E+13;3030756;41630000;1620;Befferstraat;'3;';2800;Mechelen;;157903,3085;190908,9763;;N;IRREG;3;14;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:00;;Y;;;;6/12/2019 10:50;1;1575905;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;Y;;;;6/12/2019 10:50
;;;Zoning;6833207;2,01911E+13;W03-D-Mechelen-FH01;6833207;2,01911E+13;W03-D-Mechelen-FH01;19106;FTTH-Cu;;;;;;;;;;430422;2,01912E+13;3035222;41630000;9632;Geitestraat;'22;';2800;Mechelen;;157817,2235;190765,5921;;Y;NA;3;16;Unknown;Unknown;;None;;;;IFH_BATCH;6/12/2019 11:31;;Y;;;;6/12/2019 10:50;2;11091351;;SU;1;';';';';';;;;;;;;;;;;Y;;;;6/12/2019 10:50
