Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate
KNOKKE-HEIST - FH04;Golvenstraat;8;;8300;Knokke-Heist;75594,19;227774,3;320860;320860;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;207;;8300;Knokke-Heist;75650,91;227788,76;2762477;2762477;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;15;A;8300;Knokke-Heist;75316;227748;6441864;6441864;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;181;;8300;Knokke-Heist;75592,89;227767,41;320866;320866;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;209;;8300;Knokke-Heist;75657,54362;227791,1773;2762479;2762479;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;17;A;8300;Knokke-Heist;75316;227748;6445966;6445966;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;185;;8300;Knokke-Heist;75613,18;227778,98;320867;320867;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;211;;8300;Knokke-Heist;75657,54362;227791,1773;2762480;2762480;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;16;A;8300;Knokke-Heist;75316;227748;6455009;6455009;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;139;;8300;Knokke-Heist;75525;227741;320868;320868;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;215;;8300;Knokke-Heist;75663,5436;227793,1774;2762481;2762481;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;805;;8300;Knokke-Heist;75831;227921;6524234;6524234;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;147;;8300;Knokke-Heist;75539,54414;227745,1764;320870;320870;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;217;;8300;Knokke-Heist;75669,54357;227795,1774;2762482;2762482;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;15;;8300;Knokke-Heist;75713;227819;6524235;6524235;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;169;;8300;Knokke-Heist;75567,63392;227768,8566;320871;320871;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;221;;8300;Knokke-Heist;75677,54354;227798,1775;2762487;2762487;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;3;;8300;Knokke-Heist;74971;227602;6524250;6524250;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;760;;8300;Knokke-Heist;75597;227826;320874;320874;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;229;;8300;Knokke-Heist;75684,54351;227801,1775;2762489;2762489;BUILDING template
KNOKKE-HEIST - FH04;Duindistelstraat;3;;8300;Knokke-Heist;75279;227742;6524252;6524252;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;754;;8300;Knokke-Heist;75540;227810;320876;320876;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;233;;8300;Knokke-Heist;75692,30344;227808,0176;2762492;2762492;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;125;;8300;Knokke-Heist;75420;227719;6524254;6524254;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;755;;8300;Knokke-Heist;75546;227813;320877;320877;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;239;;8300;Knokke-Heist;75722;227816;2762496;2762496;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;25;;8300;Knokke-Heist;75073;227617;6524260;6524260;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;237;;8300;Knokke-Heist;75722;227816;321345;321345;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;243;;8300;Knokke-Heist;75731,54331;227818,1779;2762498;2762498;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;227;;8300;Knokke-Heist;75685;227802;6526795;6526795;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;271;;8300;Knokke-Heist;75774;227835;321346;321346;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;245;;8300;Knokke-Heist;75731,54331;227818,1779;2762500;2762500;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;273;;8300;Knokke-Heist;75806;227847;321347;321347;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;251;;8300;Knokke-Heist;75740,54327;227822,1779;2762501;2762501;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;303;;8300;Knokke-Heist;75865;227869;321349;321349;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;255;;8300;Knokke-Heist;75746,54323;227825,178;2762503;2762503;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;778;;8300;Knokke-Heist;75694;227865;321350;321350;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;257;;8300;Knokke-Heist;75746,54323;227825,178;2762504;2762504;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;786;;8300;Knokke-Heist;75731;227881;321351;321351;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;259;;8300;Knokke-Heist;75752,54321;227827,178;2762505;2762505;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;792;;8300;Knokke-Heist;75787;227905;321352;321352;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;261;;8300;Knokke-Heist;75752,54321;227827,178;2762508;2762508;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;804;;8300;Knokke-Heist;75831,17;227921,05;321354;321354;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;263;;8300;Knokke-Heist;75758,54319;227829,1781;2762510;2762510;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;795;;8300;Knokke-Heist;75792;227908;321355;321355;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;265;;8300;Knokke-Heist;75759;227830;2762513;2762513;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;2;;8300;Knokke-Heist;75756,78276;227884,008;321356;321356;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;267;;8300;Knokke-Heist;75765,54315;227832,1781;2762515;2762515;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;3;;8300;Knokke-Heist;75784;227892;321357;321357;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;275;;8300;Knokke-Heist;75811,54296;227849,1785;2762518;2762518;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;8;;8300;Knokke-Heist;75761,70299;227853,6381;321358;321358;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;279;;8300;Knokke-Heist;75817,54293;227852,1785;2762519;2762519;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;15;;8300;Knokke-Heist;75797;227862;321359;321359;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;281;;8300;Knokke-Heist;75825,5429;227854,1786;2762521;2762521;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;14;;8300;Knokke-Heist;75774,543;227850,1782;321360;321360;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;283;;8300;Knokke-Heist;75826;227855;2762524;2762524;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;17;;8300;Knokke-Heist;75800,41;227852,63;321361;321361;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;285;;8300;Knokke-Heist;75832,54287;227857,1786;2762525;2762525;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;1;;8300;Knokke-Heist;75698,38305;227856,9276;321362;321362;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;287;;8300;Knokke-Heist;75833;227858;2762527;2762527;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;13;;8300;Knokke-Heist;75717,8873;227817,7059;321363;321363;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;289;;8300;Knokke-Heist;75839,54284;227860,1787;2762529;2762529;BUILDING template
KNOKKE-HEIST - FH04;Ebbestraat;1;;8300;Knokke-Heist;75861,97;227879,98;321364;321364;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;291;;8300;Knokke-Heist;75845,54281;227862,1787;2762530;2762530;BUILDING template
KNOKKE-HEIST - FH04;Ebbestraat;9;;8300;Knokke-Heist;75837;227924;321365;321365;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;301;;8300;Knokke-Heist;75860,54277;227865,1788;2762538;2762538;BUILDING template
KNOKKE-HEIST - FH04;Ebbestraat;15;;8300;Knokke-Heist;75837;227924;321366;321366;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;307;;8300;Knokke-Heist;75894;227881;2762540;2762540;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;807;;8300;Knokke-Heist;75869,54217;227939,1788;321985;321985;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;313;;8300;Knokke-Heist;75908,54256;227884,1792;2762541;2762541;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;814;;8300;Knokke-Heist;75903,54201;227954,179;321986;321986;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;315;;8300;Knokke-Heist;75908,54256;227884,1792;2762543;2762543;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;816;;8300;Knokke-Heist;75919;227961;321987;321987;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;317;;8300;Knokke-Heist;75914,54253;227886,1792;2762544;2762544;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;819;;8300;Knokke-Heist;75927,5419;227964,1792;321988;321988;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;319;;8300;Knokke-Heist;75915;227887;2762547;2762547;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;305;;8300;Knokke-Heist;75886;227878;321989;321989;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;321;;8300;Knokke-Heist;75920,5425;227889,1793;2762548;2762548;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;337;;8300;Knokke-Heist;75945,54239;227899,1795;321992;321992;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;323;;8300;Knokke-Heist;75921;227890;2762549;2762549;BUILDING template
KNOKKE-HEIST - FH04;Ebbestraat;2;;8300;Knokke-Heist;75882,54257;227886,179;321994;321994;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;325;;8300;Knokke-Heist;75933,54244;227895,1794;2762551;2762551;BUILDING template
KNOKKE-HEIST - FH04;Ebbestraat;10;;8300;Knokke-Heist;75872,5424;227910,1789;321996;321996;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;327;;8300;Knokke-Heist;75933,54244;227895,1794;2762552;2762552;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;1;;8300;Knokke-Heist;75965,48;227913,19;322000;322000;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;331;;8300;Knokke-Heist;75934;227896;2762554;2762554;BUILDING template
KNOKKE-HEIST - FH04;Golvenstraat;1;;8300;Knokke-Heist;75601,74;227813,51;322281;322281;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;335;;8300;Knokke-Heist;75946;227900;2762555;2762555;BUILDING template
KNOKKE-HEIST - FH04;Golvenstraat;3;;8300;Knokke-Heist;75602;227814;322282;322282;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;339;;8300;Knokke-Heist;75951,54237;227900,1795;2762558;2762558;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;6;;8300;Knokke-Heist;75682;227845;322283;322283;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;343;;8300;Knokke-Heist;75958,36;227902,95;2762561;2762561;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;22;;8300;Knokke-Heist;75692,30344;227808,0176;322284;322284;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;345;;8300;Knokke-Heist;75958,36;227902,95;2762564;2762564;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;777;;8300;Knokke-Heist;75679,29313;227849,1974;322286;322286;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;1;B;8300;Knokke-Heist;74971;227602;2762907;2762907;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;231;;8300;Knokke-Heist;75692,30344;227808,0176;322287;322287;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;4;;8300;Knokke-Heist;74880;227569;2762909;2762909;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;187;;8300;Knokke-Heist;75621,54378;227777,177;322289;322289;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;7;;8300;Knokke-Heist;74964;227616;2762913;2762913;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;10;;8300;Knokke-Heist;75974,54194;227951,1796;322818;322818;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;14;;8300;Knokke-Heist;74898,61;227610,55;2762922;2762922;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;1;;8300;Knokke-Heist;74880,24641;227568,2815;323112;323112;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;6;;8300;Knokke-Heist;75025,54562;227643,1725;2763519;2763519;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;11;;8300;Knokke-Heist;74880;227569;323113;323113;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;8;;8300;Knokke-Heist;75026;227644;2763522;2763522;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;649;;8300;Knokke-Heist;74834,92048;227626,1617;334954;334954;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;9;;8300;Knokke-Heist;75045,54551;227654,1727;2763524;2763524;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;650;;8300;Knokke-Heist;74854,03192;227621,754;334955;334955;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;10;;8300;Knokke-Heist;75028,54569;227634,1725;2763525;2763525;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;661;;8300;Knokke-Heist;74951,54555;227664,1719;334957;334957;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;11;;8300;Knokke-Heist;75050,54564;227637,1727;2763526;2763526;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;670;;8300;Knokke-Heist;75007,54535;227680,1723;334958;334958;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;12;;8300;Knokke-Heist;75030,54574;227627,1726;2763527;2763527;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;13;;8300;Knokke-Heist;74990,3;227590,77;334964;334964;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;13;;8300;Knokke-Heist;75054,54574;227623,1728;2763531;2763531;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;19;;8300;Knokke-Heist;75020,54596;227601,1725;334965;334965;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;16;;8300;Knokke-Heist;75032,54591;227605,1726;2763533;2763533;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;2;;8300;Knokke-Heist;74880;227569;334966;334966;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;2;;8300;Knokke-Heist;75679,29313;227849,1974;2766752;2766752;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;8;;8300;Knokke-Heist;74880;227569;334967;334967;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;3;;8300;Knokke-Heist;75697,54309;227851,1776;2766753;2766753;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;10;;8300;Knokke-Heist;74902,12;227599,38;334968;334968;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;5;;8300;Knokke-Heist;75702,01316;227841,9776;2766756;2766756;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;16;;8300;Knokke-Heist;74889,87604;227612,4715;334969;334969;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;7;;8300;Knokke-Heist;75711,63324;227830,8177;2766758;2766758;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;18;;8300;Knokke-Heist;74892,01;227624,65;334970;334970;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;8;;8300;Knokke-Heist;75676,61327;227832,9274;2766759;2766759;BUILDING template
KNOKKE-HEIST - FH04;Van Bunnenplein;20;;8300;Knokke-Heist;74880,24641;227568,2815;334973;334973;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;9;;8300;Knokke-Heist;75711,63324;227830,8177;2766761;2766761;BUILDING template
KNOKKE-HEIST - FH04;Van Bunnenplein;19;;8300;Knokke-Heist;74852,54639;227575,1712;334974;334974;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;11;;8300;Knokke-Heist;75711,63324;227830,8177;2766762;2766762;BUILDING template
KNOKKE-HEIST - FH04;Van Bunnenplein;12;;8300;Knokke-Heist;74838,54599;227628,171;334976;334976;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;12;;8300;Knokke-Heist;75687,54327;227830,1775;2766763;2766763;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;1;;8300;Knokke-Heist;74973,1863;227592,7805;334977;334977;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;14;;8300;Knokke-Heist;75688;227831;2766766;2766766;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;5;;8300;Knokke-Heist;74963,54592;227615,1721;334978;334978;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;18;;8300;Knokke-Heist;75690,54332;227823,1775;2766768;2766768;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;11;;8300;Knokke-Heist;74960;227633;334979;334979;BUILDING template
KNOKKE-HEIST - FH04;Strandstraat;20;;8300;Knokke-Heist;75691;227824;2766769;2766769;BUILDING template
KNOKKE-HEIST - FH04;Lichttorenplein;13;;8300;Knokke-Heist;74956,54573;227641,172;334980;334980;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;4;;8300;Knokke-Heist;75101,54513;227693,173;2766774;2766774;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;4;;8300;Knokke-Heist;75021;227661;334982;334982;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;5;;8300;Knokke-Heist;75122,54508;227695,1732;2766775;2766775;BUILDING template
KNOKKE-HEIST - FH04;Marie-Josestraat;2;;8300;Knokke-Heist;75016,99547;227663,6824;334983;334983;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;7;;8300;Knokke-Heist;75123;227696;2766776;2766776;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;53;;8300;Knokke-Heist;75192,5453;227656,1738;335025;335025;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;9;;8300;Knokke-Heist;75126,54516;227684,1733;2766782;2766782;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;43;;8300;Knokke-Heist;75141,54549;227640,1734;335026;335026;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;11;;8300;Knokke-Heist;75134,99;227673,35;2766785;2766785;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;1;;8300;Knokke-Heist;75119,54;227705,48;335027;335027;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;12;;8300;Knokke-Heist;75112,5454;227656,1732;2766786;2766786;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;15;;8300;Knokke-Heist;75136;227658;335028;335028;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;13;;8300;Knokke-Heist;75135,54537;227657,1734;2766787;2766787;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;688;;8300;Knokke-Heist;75117;227714;335029;335029;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;14;;8300;Knokke-Heist;75115,54545;227650,1732;2766788;2766788;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Knokke;698;;8300;Knokke-Heist;75165;227731;335030;335030;BUILDING template
KNOKKE-HEIST - FH04;Swolfsstraat;17;;8300;Knokke-Heist;75141,54549;227640,1734;2766791;2766791;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;22;;8300;Knokke-Heist;75192,5453;227656,1738;335031;335031;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;3;;8300;Knokke-Heist;75966,14;227920,4;2767771;2767771;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;6;;8300;Knokke-Heist;75174,56;227702,78;335032;335032;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;5;;8300;Knokke-Heist;75964,54217;227924,1796;2767773;2767773;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;4;;8300;Knokke-Heist;75175;227711;335033;335033;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;7;;8300;Knokke-Heist;75963,55;227930,85;2767775;2767775;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;2;;8300;Knokke-Heist;75164,54475;227730,1735;335034;335034;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;9;;8300;Knokke-Heist;75964;227931;2767776;2767776;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;700;;8300;Knokke-Heist;75189,1247;227732,5837;335093;335093;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;19;;8300;Knokke-Heist;75935;227970;2767788;2767788;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;713;;8300;Knokke-Heist;75255;227753;335094;335094;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;21;;8300;Knokke-Heist;75935;227970;2767790;2767790;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;705;;8300;Knokke-Heist;75225,54452;227749,174;335095;335095;BUILDING template
KNOKKE-HEIST - FH04;De Wielingen;23;;8300;Knokke-Heist;75934,54185;227969,1793;2767792;2767792;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;708;;8300;Knokke-Heist;75248,59448;227750,6441;335096;335096;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;5;;8300;Knokke-Heist;75198,5449;227706,1738;2767838;2767838;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;714;;8300;Knokke-Heist;75282,54429;227768,1744;335097;335097;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;8;;8300;Knokke-Heist;75178,54499;227697,1736;2767840;2767840;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;718;;8300;Knokke-Heist;75297,1129;227772,3562;335098;335098;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;9;;8300;Knokke-Heist;75205,54505;227685,1739;2767841;2767841;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;55;;8300;Knokke-Heist;75211,54524;227660,174;335099;335099;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;10;;8300;Knokke-Heist;75181,54505;227689,1737;2767843;2767843;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;57;;8300;Knokke-Heist;75229,54512;227673,1741;335100;335100;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;12;;8300;Knokke-Heist;75182;227690;2767845;2767845;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;61;;8300;Knokke-Heist;75230;227674;335101;335101;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;13;;8300;Knokke-Heist;75205,54505;227685,1739;2767846;2767846;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;95;;8300;Knokke-Heist;75333,71;227715,52;335102;335102;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;14;;8300;Knokke-Heist;75183,54511;227682,1737;2767847;2767847;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;85;;8300;Knokke-Heist;75311,54473;227708,1747;335103;335103;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;18;;8300;Knokke-Heist;75186,24;227675,11;2767848;2767848;BUILDING template
KNOKKE-HEIST - FH04;Kustlaan;63;;8300;Knokke-Heist;75259,54497;227687,1743;335104;335104;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;20;;8300;Knokke-Heist;75188,14;227669,35;2767849;2767849;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;1;;8300;Knokke-Heist;75191;227727;335105;335105;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;4;;8300;Knokke-Heist;75766;227871;2767893;2767893;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;3;;8300;Knokke-Heist;75195;227717;335107;335107;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;5;;8300;Knokke-Heist;75789,54277;227876,1782;2767894;2767894;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;7;;8300;Knokke-Heist;75206;227686;335108;335108;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;7;;8300;Knokke-Heist;75791,5428;227872,1783;2767895;2767895;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;15;;8300;Knokke-Heist;75205,54505;227685,1739;335109;335109;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;11;;8300;Knokke-Heist;75797;227862;2767896;2767896;BUILDING template
KNOKKE-HEIST - FH04;Zandstraat;17;;8300;Knokke-Heist;75212;227661;335110;335110;BUILDING template
KNOKKE-HEIST - FH04;Zeewindstraat;13;;8300;Knokke-Heist;75796,54288;227861,1783;2767898;2767898;BUILDING template
KNOKKE-HEIST - FH04;Duindistelstraat;18;;8300;Knokke-Heist;75240;227687;335111;335111;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;701;;8300;Knokke-Heist;75196,95474;227726,7338;2767938;2767938;BUILDING template
KNOKKE-HEIST - FH04;Duindistelstraat;4;;8300;Knokke-Heist;75249,54474;227717,1742;335112;335112;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;702;;8300;Knokke-Heist;75201,54458;227745,1738;2767941;2767941;BUILDING template
KNOKKE-HEIST - FH04;Duindistelstraat;2;;8300;Knokke-Heist;75256,66;227737,54;335113;335113;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;703;;8300;Knokke-Heist;75212;227749;2767944;2767944;BUILDING template
KNOKKE-HEIST - FH04;Duindistelstraat;17;;8300;Knokke-Heist;75268,53;227707,96;335114;335114;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;704;;8300;Knokke-Heist;75211,54455;227748,1738;2767945;2767945;BUILDING template
KNOKKE-HEIST - FH04;Duindistelstraat;1;;8300;Knokke-Heist;75289,394;227722,7707;335115;335115;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;706;;8300;Knokke-Heist;75226;227750;2767948;2767948;BUILDING template
KNOKKE-HEIST - FH04;Duindistelstraat;6;;8300;Knokke-Heist;75247,54481;227709,1742;335116;335116;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;709;;8300;Knokke-Heist;75249;227751;2767951;2767951;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;13;;8300;Knokke-Heist;75309,72455;227730,8346;335118;335118;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;711;;8300;Knokke-Heist;75249;227751;2767953;2767953;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;19;;8300;Knokke-Heist;75316;227748;335119;335119;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;712;;8300;Knokke-Heist;75249;227751;2767956;2767956;BUILDING template
KNOKKE-HEIST - FH04;Antoine Breartstraat;1;;8300;Knokke-Heist;75327,53;227722,64;335120;335120;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;716;;8300;Knokke-Heist;75282,54429;227768,1744;2767960;2767960;BUILDING template
KNOKKE-HEIST - FH04;Zeedijk-Het Zoute;735;;8300;Knokke-Heist;75370,2241;227777,9251;335746;335746;BUILDING template
