Projectnummer;LAM MK;Building FID;SSV Date;Quadrant;TSA SIGNED;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
MECHELEN - FH01;6668749;;;;;6668749;BL0113;11402715;;2020-05-19;;;;;;;;;;;;;2020-06-12;2020-11-30;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091160;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;11096402;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;10446710;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;11096401;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5539175;;;;;5539175;BL0102;11090756;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;901620;;;;;901620;BL0102;1588628;;2020-05-28;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5539175;;;;;5539175;BL0102;11090755;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;4731664;;;;;4731664;BL0102;10446712;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091155;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;898134;;;;;898134;BL0102;1572174;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5693998;;;;;5693998;BL0102;11090547;;2018-06-25;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5508105;;;;;5508105;BL0102;10449367;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10448995;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091159;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;901597;;;;;901597;BL0102;1590183;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5539175;;;;;5539175;BL0102;11090760;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5904577;;;;;5904577;BL0102;10449588;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5530639;;;;;5530639;BL0102;11090749;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;898126;;;;;898126;BL0102;1592140;;2020-02-03;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5900266;;;;;5900266;BL0102;11090764;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;3033228;;;;;3033228;BL0102;1569579;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;4731662;;;;;4731662;BL0102;10446714;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10449579;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5539175;;;;;5539175;BL0102;11090758;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;4737412;;;;;4737412;BL0102;1573334;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;901601;;;;;901601;BL0102;1574691;;2020-03-12;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5508105;;;;;5508105;BL0102;10449395;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5530639;;;;;5530639;BL0102;11090750;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;11096403;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5900266;;;;;5900266;BL0102;11090765;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;11094228;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10449338;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10449573;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;3048565;;;;;3048565;BL0102;1561047;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10449337;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838513;;;;;5838513;BL0102;10446709;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;11096404;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091157;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;3033225;;;;;3033225;BL0102;1567079;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5530639;;;;;5530639;BL0102;11090754;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5508105;;;;;5508105;BL0102;10449369;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;3048565;;;;;3048565;BL0102;1561048;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;3048565;;;;;3048565;BL0102;1561046;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;901600;;;;;901600;BL0102;1565441;;2020-05-25;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091151;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;901605;;;;;901605;BL0102;11090548;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5383991;;;;;5383991;BL0102;1565440;;2020-05-25;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5904577;;;;;5904577;BL0102;11094223;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;4731645;;;;;4731645;BL0102;1591181;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;11096400;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10449378;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;4731666;;;;;4731666;BL0102;10446713;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5508105;;;;;5508105;BL0102;10449363;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5904577;;;;;5904577;BL0102;11096398;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;901620;;;;;901620;BL0102;1588633;;2020-05-28;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;898130;;;;;898130;BL0102;1591462;;2020-02-03;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091161;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5530639;;;;;5530639;BL0102;11090751;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5900266;;;;;5900266;BL0102;11090761;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;898126;;;;;898126;BL0102;1592133;;2020-02-03;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091156;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;901620;;;;;901620;BL0102;1588687;;2020-05-28;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;4731669;;;;;4731669;BL0102;1574025;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;898131;;;;;898131;BL0102;1564458;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5900266;;;;;5900266;BL0102;11090762;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5530639;;;;;5530639;BL0102;11090752;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;11096405;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838515;;;;;5838515;BL0102;10446711;;;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5539175;;;;;5539175;BL0102;11090757;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5508105;;;;;5508105;BL0102;11091111;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091154;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5539175;;;;;5539175;BL0102;11090759;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10449578;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5838514;;;;;5838514;BL0102;11091152;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5530639;;;;;5530639;BL0102;11090753;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;3048565;;;;;3048565;BL0102;1561049;;2020-04-29;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5508105;;;;;5508105;BL0102;10449370;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5900266;;;;;5900266;BL0102;11090766;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5507055;;;;;5507055;BL0102;10449379;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5508105;;;;;5508105;BL0102;10449366;;2020-05-27;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;5524627;;;;;5524627;BL0102;10448989;;2020-05-20;;;;;;;;;;;;;2020-06-12;2020-12-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231949;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595321;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231934;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905653;;;;;905653;BL0115;1591330;;2020-05-25;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231939;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;11091007;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559638;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231924;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905639;;;;;905639;BL0115;1568561;;2018-09-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231935;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559640;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231923;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595289;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595313;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595315;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231919;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905653;;;;;905653;BL0115;1591314;;2020-05-25;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231954;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562019;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231911;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231932;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231942;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;4748668;;;;;4748668;BL0115;10450230;;2020-01-13;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559639;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905662;;;;;905662;BL0115;1595615;;2020-06-09;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;4748668;;;;;4748668;BL0115;10449708;;2020-01-13;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231933;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043723;;;;;3043723;BL0115;1559933;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905662;;;;;905662;BL0115;11231898;;2020-06-09;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595305;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231916;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231928;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043720;;;;;3043720;BL0115;1585818;;2020-05-20;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595294;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1561992;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562016;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231904;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562064;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562068;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231947;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559667;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231944;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231946;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562067;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595306;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1561994;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231951;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562044;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905638;;;;;905638;BL0115;1593841;;2020-02-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043720;;;;;3043720;BL0115;11090986;;2020-05-20;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595320;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231912;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231927;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562079;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043720;;;;;3043720;BL0115;11090985;;2020-05-20;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562018;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231937;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231940;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595308;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231921;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562066;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905662;;;;;905662;BL0115;11231899;;2020-06-09;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231925;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562078;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3051770;;;;;3051770;BL0115;1557556;;2020-03-24;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595319;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231906;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231936;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559610;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231907;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562077;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905653;;;;;905653;BL0115;1591296;;2020-05-25;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043720;;;;;3043720;BL0115;11090987;;2020-05-20;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043721;;;;;3043721;BL0115;1591523;;;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043720;;;;;3043720;BL0115;11090983;;2020-05-20;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043720;;;;;3043720;BL0115;11090984;;2020-05-20;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231931;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231952;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231950;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231910;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231922;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;1562046;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231929;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905653;;;;;905653;BL0115;1591327;;2020-05-25;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559643;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231914;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231948;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559606;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3043720;;;;;3043720;BL0115;1585817;;2020-05-20;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559577;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559644;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231915;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231941;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231905;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;905639;;;;;905639;BL0115;1568495;;2018-09-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046132;;;;;3046132;BL0115;1595316;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046140;;;;;3046140;BL0115;11231938;;2020-06-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231918;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559666;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3035637;;;;;3035637;BL0115;1589145;;2020-02-10;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;1559668;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
MECHELEN - FH01;3046136;;;;;3046136;BL0115;11231909;;2020-05-29;;;;;;;;;;;;;2020-06-15;2020-08-31;(L/B/S)U template
