Projectnummer;LAM MK;Building FID;SSV Date;Quadrant;TSA SIGNED;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
SINT-NIKLAAS - FH01;3500656;;;;;3500656;BL0122;2096011;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500656;;;;;3500656;BL0122;11093535;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500656;;;;;3500656;BL0122;11093536;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500656;;;;;3500656;BL0122;11093537;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500656;;;;;3500656;BL0122;11093538;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500658;;;;;3500658;BL0122;11093182;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500658;;;;;3500658;BL0122;11093183;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468296;;;;;4468296;BL0122;2096813;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500660;;;;;3500660;BL0122;2096945;;2018-09-17;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500660;;;;;3500660;BL0122;2096957;;2018-09-17;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500660;;;;;3500660;BL0122;2096976;;2018-09-17;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500663;;;;;3500663;BL0122;2097229;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468297;;;;;4468297;BL0122;2097550;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468297;;;;;4468297;BL0122;2097559;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468297;;;;;4468297;BL0122;2097570;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468297;;;;;4468297;BL0122;2097574;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96960;;;;;96960;BL0122;2098569;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4206759;;;;;4206759;BL0122;11093179;;2019-08-21;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500817;;;;;3500817;BL0122;11093181;;2019-08-21;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96945;;;;;96945;BL0122;11093005;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96945;;;;;96945;BL0122;11093006;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96945;;;;;96945;BL0122;11093007;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96945;;;;;96945;BL0122;11093008;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500822;;;;;3500822;BL0122;2117379;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500824;;;;;3500824;BL0122;2122585;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468267;;;;;4468267;BL0122;2126613;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4213354;;;;;4213354;BL0122;2096561;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500828;;;;;3500828;BL0122;2099183;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500831;;;;;3500831;BL0122;2104806;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500833;;;;;3500833;BL0122;2106669;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500837;;;;;3500837;BL0122;2107747;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500839;;;;;3500839;BL0122;2108688;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500841;;;;;3500841;BL0122;2109584;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500842;;;;;3500842;BL0122;11093004;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4081724;;;;;4081724;BL0122;2111522;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468283;;;;;4468283;BL0122;2112124;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500847;;;;;3500847;BL0122;2112724;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500848;;;;;3500848;BL0122;2113307;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500849;;;;;3500849;BL0122;2113866;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500850;;;;;3500850;BL0122;2114870;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948707;;;;;3948707;BL0122;2115228;;2019-07-30;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948707;;;;;3948707;BL0122;2115233;;2019-07-30;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948707;;;;;3948707;BL0122;2115235;;2019-07-30;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948707;;;;;3948707;BL0122;2115242;;2019-07-30;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948707;;;;;3948707;BL0122;2115251;;2019-07-30;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948707;;;;;3948707;BL0122;2115253;;2019-07-30;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500853;;;;;3500853;BL0122;2115863;;2020-05-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500853;;;;;3500853;BL0122;11093560;;2020-05-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468293;;;;;4468293;BL0122;2116334;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96949;;;;;96949;BL0122;2116968;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96947;;;;;96947;BL0122;2117899;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500859;;;;;3500859;BL0122;2118404;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468241;;;;;4468241;BL0122;2118870;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500861;;;;;3500861;BL0122;2119675;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468245;;;;;4468245;BL0122;2120511;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4468247;;;;;4468247;BL0122;2120979;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4001064;;;;;4001064;BL0122;2121421;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500867;;;;;3500867;BL0122;2121816;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500870;;;;;3500870;BL0122;2122212;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96951;;;;;96951;BL0122;2123016;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103403;;;;;103403;BL0122;11194253;;2019-10-22;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3991998;;;;;3991998;BL0122;2123720;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500875;;;;;3500875;BL0122;2124031;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4087209;;;;;4087209;BL0122;2124341;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4443989;;;;;4443989;BL0122;2125075;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4443991;;;;;4443991;BL0122;2125356;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500881;;;;;3500881;BL0122;2125716;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4443993;;;;;4443993;BL0122;2125974;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500882;;;;;3500882;BL0122;2126267;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4443997;;;;;4443997;BL0122;2126964;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4087452;;;;;4087452;BL0122;2127198;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500886;;;;;3500886;BL0122;2127459;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;1325907;;;;;1325907;BL0122;2127713;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4444000;;;;;4444000;BL0122;2127927;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500889;;;;;3500889;BL0122;2095394;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4444002;;;;;4444002;BL0122;2095627;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500895;;;;;3500895;BL0122;2095817;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4444003;;;;;4444003;BL0122;2096021;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500899;;;;;3500899;BL0122;2096211;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4262472;;;;;4262472;BL0122;2096822;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3500904;;;;;3500904;BL0122;2097027;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4054555;;;;;4054555;BL0122;2097241;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103594;;;;;103594;BL0117;11187945;;2018-07-19;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103595;;;;;103595;BL0117;2110800;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4442121;;;;;4442121;BL0117;2126302;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101090;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101091;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101092;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101093;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101095;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101115;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101141;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;2101151;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194547;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194548;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194549;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194550;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194551;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194552;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194553;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194554;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3529762;;;;;3529762;BL0117;11194696;;2019-08-26;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103632;;;;;103632;BL0117;11187946;;2018-07-19;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103630;;;;;103630;BL0117;2107701;;2019-12-16;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96766;;;;;96766;BL0121;2093821;;2019-08-22;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96766;;;;;96766;BL0121;2093822;;2019-08-22;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96765;;;;;96765;BL0120;2117308;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515706;;;;;3515706;BL0120;2122534;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515710;;;;;3515710;BL0120;2126553;;2020-05-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515710;;;;;3515710;BL0120;11093844;;2020-05-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515713;;;;;3515713;BL0122;2094893;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515715;;;;;3515715;BL0120;2096512;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515717;;;;;3515717;BL0122;2097936;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515719;;;;;3515719;BL0120;2099136;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96767;;;;;96767;BL0122;2100324;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515725;;;;;3515725;BL0122;2102374;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515727;;;;;3515727;BL0120;2103297;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4260449;;;;;4260449;BL0122;2104073;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515729;;;;;3515729;BL0120;2104762;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515730;;;;;3515730;BL0122;2105964;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4207574;;;;;4207574;BL0120;2106630;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515732;;;;;3515732;BL0122;2107183;;2019-12-13;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515734;;;;;3515734;BL0120;2107709;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515737;;;;;3515737;BL0122;2108210;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515739;;;;;3515739;BL0120;2108646;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515741;;;;;3515741;BL0122;2109112;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515743;;;;;3515743;BL0120;2109545;;2019-09-04;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515743;;;;;3515743;BL0120;2109546;;2019-09-04;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515744;;;;;3515744;BL0122;2109930;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515746;;;;;3515746;BL0120;2110276;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515748;;;;;3515748;BL0122;2111138;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515750;;;;;3515750;BL0120;2111491;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515752;;;;;3515752;BL0122;2111798;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515754;;;;;3515754;BL0120;2112090;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515757;;;;;3515757;BL0122;2112412;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96764;;;;;96764;BL0120;2112685;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4461680;;;;;4461680;BL0122;2112996;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;103406;;;;;103406;BL0120;2113274;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515764;;;;;3515764;BL0120;2113835;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515766;;;;;3515766;BL0122;2114559;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515768;;;;;3515768;BL0120;2114836;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96762;;;;;96762;BL0122;2114950;;2019-08-06;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96762;;;;;96762;BL0122;2114956;;2019-08-06;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948807;;;;;3948807;BL0120;2115382;;2019-09-03;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948807;;;;;3948807;BL0120;2115383;;2019-09-03;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948807;;;;;3948807;BL0120;2115384;;2019-09-03;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948807;;;;;3948807;BL0120;2115385;;2019-09-03;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948807;;;;;3948807;BL0120;2115386;;2019-09-03;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948807;;;;;3948807;BL0120;2115387;;2019-09-03;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3948807;;;;;3948807;BL0120;2115388;;2019-09-03;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515771;;;;;3515771;BL0122;11093009;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96768;;;;;96768;BL0122;2116092;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;96720;;;;;96720;BL0122;2116541;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515777;;;;;3515777;BL0120;2116922;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4461667;;;;;4461667;BL0122;2117618;;2020-05-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4461667;;;;;4461667;BL0122;11093853;;2020-05-18;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515779;;;;;3515779;BL0120;2117875;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515781;;;;;3515781;BL0122;2118140;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515783;;;;;3515783;BL0120;2118389;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515785;;;;;3515785;BL0122;2118621;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515786;;;;;3515786;BL0120;2118852;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515787;;;;;3515787;BL0122;2119069;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515788;;;;;3515788;BL0120;2119277;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515789;;;;;3515789;BL0122;2119483;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4444092;;;;;4444092;BL0120;11093849;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515791;;;;;3515791;BL0122;2120308;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120387;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120391;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120392;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120395;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120396;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120399;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120400;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120401;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;2120402;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515793;;;;;3515793;BL0120;11093850;;2019-07-31;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;3515797;;;;;3515797;BL0122;2120720;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4273407;;;;;4273407;BL0120;2120961;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
SINT-NIKLAAS - FH01;4261091;;;;;4261091;BL0122;2121218;;;;;;;;;;;;;;;2020-05-01;2020-12-31;(L/B/S)U template
