Projectnummer;LAM MK;Building FID;SSV Date;BUILDING KEY;Blok;LU KEY;VCA;M1;M2A;M2B;M3A;M3B;M4A;M4B;M5A;M5B;M5C;M6A;M6B;M6C;B1 construction start;B2 construction end;Opdrachttemplate
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081417;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1970943;;;1970943;;11307099;OK;2019-09-23;;;;;;;;;;;;;2020-04-14;2020-06-11;(L/B/S)U template
ANTWERPEN-WEST - FH01;186518;;;186518;BL0104;11077289;;2019-09-09;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1088925;;;1088925;BL0104;11076365;;2019-09-09;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;1702211;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1755774;;;1755774;BL0112;1840122;;;;;;;;;;;;;;;2020-04-14;2020-06-26;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076625;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024873;;;2024873;BL0109;10367306;;2020-02-21;;;;;;;;;;;;;2020-04-29;2020-06-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;5508518;;;5508518;BL0111;10416977;OK;2019-09-19;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081418;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1970943;;;1970943;;11307100;OK;2019-09-23;;;;;;;;;;;;;2020-04-14;2020-06-11;(L/B/S)U template
ANTWERPEN-WEST - FH01;108799;;;108799;BL0113;1767371;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;186519;;;186519;BL0104;1734501;;2019-08-22;;;;;;;;;;;;;2020-03-12;2020-05-30;(L/B/S)U template
ANTWERPEN-WEST - FH01;1088925;;;1088925;BL0104;11076366;;2019-09-09;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;1702212;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1755779;;;1755779;BL0112;1630471;;2019-08-07;;;;;;;;;;;;;2020-04-14;2020-06-11;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076626;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024873;;;2024873;BL0109;10367510;;2020-02-21;;;;;;;;;;;;;2020-04-29;2020-06-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;5508518;;;5508518;BL0111;11077733;OK;2019-09-19;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081419;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1986469;;;1986469;;11307102;OK;2020-02-05;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108799;;;108799;BL0113;1767477;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1089007;;;1089007;BL0123;10364963;;2019-12-04;;;;;;;;;;;;;2020-05-25;2020-08-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077980;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076627;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024873;;;2024873;BL0109;10367658;;2020-02-21;;;;;;;;;;;;;2020-04-29;2020-06-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;5508518;;;5508518;BL0111;11077734;OK;2019-09-19;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081420;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1986469;;;1986469;;11307103;OK;2020-02-05;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108799;;;108799;BL0113;1767570;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077981;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076628;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024873;;;2024873;BL0109;10367735;;2020-02-21;;;;;;;;;;;;;2020-04-29;2020-06-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;5508518;;;5508518;BL0111;11077735;OK;2019-09-19;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081421;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1986469;;;1986469;;11307104;OK;2020-02-05;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;59293;;;59293;BL0103;1774128;;;;;;;;;;;;;;;2020-03-26;2020-06-18;(L/B/S)U template
ANTWERPEN-WEST - FH01;108799;;;108799;BL0113;1767760;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731034;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077982;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1949181;;;1949181;BL0125;1758056;;2019-09-13;;;;;;;;;;;;;2020-06-02;2020-07-29;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076629;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024875;;;2024875;BL0110;10412158;OK;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081422;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1986469;;;1986469;;11307105;OK;2020-02-05;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;59295;;;59295;BL0104;1703726;;;;;;;;;;;;;;;2020-03-12;2020-05-30;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731046;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077983;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1949181;;;1949181;BL0125;1758057;;2019-09-13;;;;;;;;;;;;;2020-06-02;2020-07-29;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076630;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024875;;;2024875;BL0110;10412257;OK;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5569316;;;5569316;BL0111;10413310;OK;2020-01-31;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081423;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1986469;;;1986469;;11307106;OK;2020-02-05;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;59296;;;59296;BL0104;1630479;;2019-12-11;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108800;;;108800;BL0113;1805600;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;186520;;;186520;BL0105;1865957;OK;2019-09-12;;;;;;;;;;;;;2020-03-09;2020-05-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731047;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077984;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1949181;;;1949181;BL0125;1758058;;2019-09-13;;;;;;;;;;;;;2020-06-02;2020-07-29;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076631;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024875;;;2024875;BL0110;10412381;OK;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5569316;;;5569316;BL0111;10413312;OK;2020-01-31;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081424;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307119;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59297;;;59297;BL0104;11076542;;2018-08-24;;;;;;;;;;;;;2020-03-12;2020-05-30;(L/B/S)U template
ANTWERPEN-WEST - FH01;108800;;;108800;BL0113;1805601;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;186521;;;186521;BL0112;1736209;;2019-08-07;;;;;;;;;;;;;2020-04-14;2020-06-26;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731174;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077985;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992496;;;1992496;BL0116;11076632;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024875;;;2024875;BL0110;10412483;OK;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5569316;;;5569316;BL0111;11077778;OK;2020-01-31;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081425;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307120;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59298;;;59298;BL0104;1610724;;2019-08-17;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108800;;;108800;BL0113;1805602;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731175;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077986;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1949181;;;1949181;BL0125;11077180;;2019-09-13;;;;;;;;;;;;;2020-06-02;2020-07-29;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992508;;;1992508;BL0116;10362910;;2019-09-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024875;;;2024875;BL0110;10413912;OK;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5569316;;;5569316;BL0111;11077779;OK;2020-01-31;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081426;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307121;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59298;;;59298;BL0104;11077684;;2019-08-17;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108800;;;108800;BL0113;1805603;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;972217;;;972217;BL0116;10364957;;2020-02-21;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731190;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077987;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1755779;;;1755779;BL0112;11077772;;2019-08-07;;;;;;;;;;;;;2020-04-14;2020-06-11;(L/B/S)U template
ANTWERPEN-WEST - FH01;1949212;;;1949212;BL0126;11076969;;2018-08-24;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992508;;;1992508;BL0116;10362911;;2019-09-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024875;;;2024875;BL0110;11081617;OK;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5569316;;;5569316;BL0111;11077780;OK;2020-01-31;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081427;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307122;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;108800;;;108800;BL0113;11077318;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;972217;;;972217;BL0116;11077458;;2020-02-21;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731282;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077988;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1755779;;;1755779;BL0112;11077773;;2019-08-07;;;;;;;;;;;;;2020-04-14;2020-06-11;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992508;;;1992508;BL0116;10362912;;2019-09-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024882;;;2024882;BL0110;1645560;;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5569316;;;5569316;BL0111;11077781;OK;2020-01-31;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081428;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307123;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59299;;;59299;BL0104;10414947;;2019-09-10;;;;;;;;;;;;;2020-03-12;2020-05-30;(L/B/S)U template
ANTWERPEN-WEST - FH01;972217;;;972217;BL0116;11077459;;2020-02-21;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731285;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077989;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1755779;;;1755779;BL0112;11077774;;2019-08-07;;;;;;;;;;;;;2020-04-14;2020-06-11;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992508;;;1992508;BL0116;11077321;;2019-09-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024882;;;2024882;BL0110;1645870;;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5569316;;;5569316;BL0111;11077782;OK;2020-01-31;;;;;;;;;;;;;2020-04-06;2020-06-03;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081429;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307124;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;108929;;;108929;BL0123;1839648;;2020-01-28;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;972217;;;972217;BL0116;11077460;;2020-02-21;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731338;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077990;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1755779;;;1755779;BL0112;11077775;;2019-08-07;;;;;;;;;;;;;2020-04-14;2020-06-11;(L/B/S)U template
ANTWERPEN-WEST - FH01;1960564;;;1960564;BL0123;1824535;;2019-08-13;;;;;;;;;;;;;2020-05-25;2020-08-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992508;;;1992508;BL0116;11077322;;2019-09-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024882;;;2024882;BL0110;1646414;;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;4274709;;;4274709;BL0109;10370941;;2019-08-14;;;;;;;;;;;;;2020-04-29;2020-07-09;(L/B/S)U template
ANTWERPEN-WEST - FH01;5575022;;;5575022;BL0105;11076371;OK;2019-09-10;;;;;;;;;;;;;2020-03-09;2020-05-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081430;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307125;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59300;;;59300;BL0104;10416160;;2019-12-11;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108929;;;108929;BL0123;11077133;;2020-01-28;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;972217;;;972217;BL0116;11077461;;2020-02-21;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731379;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1288092;;;1288092;BL0123;11077991;;2019-09-12;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1775168;;;1775168;BL0122;11076660;;2019-09-06;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1960565;;;1960565;BL0123;1842142;;2019-10-30;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992511;;;1992511;BL0116;10368462;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;5575022;;;5575022;BL0105;11076372;OK;2019-09-10;;;;;;;;;;;;;2020-03-09;2020-05-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081431;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307126;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59300;;;59300;BL0104;10416161;;2019-12-11;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108929;;;108929;BL0123;11077134;;2020-01-28;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731381;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1292390;;;1292390;BL0110;1703718;;;;;;;;;;;;;;;2020-05-07;2020-07-25;(L/B/S)U template
ANTWERPEN-WEST - FH01;1775176;;;1775176;BL0114;10369076;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1960565;;;1960565;BL0123;11077192;;2019-10-30;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992511;;;1992511;BL0116;10368573;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024882;;;2024882;BL0110;11077548;;2019-09-03;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5575022;;;5575022;BL0105;11076373;OK;2019-09-10;;;;;;;;;;;;;2020-03-09;2020-05-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081432;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307127;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;4511975;;;4511975;BL0114;11184320;;2019-09-05;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59300;;;59300;BL0104;10416162;;2019-12-11;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108929;;;108929;BL0123;11077136;;2020-01-28;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731439;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1294704;;;1294704;BL0131;10416990;;2019-09-09;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1775176;;;1775176;BL0114;10369338;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1960566;;;1960566;BL0123;1852883;;2019-08-13;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992511;;;1992511;BL0116;10372116;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024884;;;2024884;BL0110;1661807;;2019-08-14;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5575022;;;5575022;BL0105;11076374;OK;2019-09-10;;;;;;;;;;;;;2020-03-09;2020-05-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081433;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992553;;;1992553;;11307128;;2020-02-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;59300;;;59300;BL0104;10416163;;2019-12-11;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;108929;;;108929;BL0123;11077137;;2020-01-28;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1090148;;;1090148;BL0104;1731445;;2020-02-20;;;;;;;;;;;;;2020-03-12;2020-05-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;1294704;;;1294704;BL0131;11078174;;2019-09-09;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1775176;;;1775176;BL0114;10369538;;2019-08-20;;;;;;;;;;;;;2021-01-01;2022-01-01;(L/B/S)U template
ANTWERPEN-WEST - FH01;1960566;;;1960566;BL0123;1853014;;2019-08-13;;;;;;;;;;;;;2020-05-25;2020-07-24;(L/B/S)U template
ANTWERPEN-WEST - FH01;1992511;;;1992511;BL0116;10372342;;2019-08-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
ANTWERPEN-WEST - FH01;2024884;;;2024884;BL0110;1661808;;2019-08-14;;;;;;;;;;;;;2020-05-07;2020-07-10;(L/B/S)U template
ANTWERPEN-WEST - FH01;5575022;;;5575022;BL0105;11076375;OK;2019-09-10;;;;;;;;;;;;;2020-03-09;2020-05-08;(L/B/S)U template
ANTWERPEN-WEST - FH01;5944504;;;5944504;BL0134;11081434;OK;2019-10-15;;;;;;;;;;;;;2020-01-16;2020-03-15;(L/B/S)U template
ANTWERPEN-WEST - FH01;2008939;;;2008939;;11306903;;2019-09-20;;;;;;;;;;;;;2020-04-22;2020-06-19;(L/B/S)U template
