OpdrachtID,Projectnummer,"Cluster NR",Blok,Straat,Huisnummer,"Huisnummer Toevoeging",Kamer,Plaats,Opdrachttemplate,Opdrachtnummer,"BUILDING KEY",Quadrant,Buildingtype,"NR BU","NR LU","NR SU","UNITS TOTAL","SSV Completed","SSV Date","TSA NEEDED","TSA SIGNED","TSA SENT",Surveyor,"Building exists","STS COMPLETED DATE"
598722,"KNOKKE-HEIST - FH04",,BL0406,Zandstraat,3,,,Knokke-Heist,"BUILDING template",335107,335107,,MDU,0,20,1,21,,,,,,"Hidde Kiekens",Y,2020-01-15
598978,"KNOKKE-HEIST - FH04",,BL0413,Zeewindstraat,5,,,Knokke-Heist,"BUILDING template",2767894,2767894,,MDU,0,8,0,8,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598723,"KNOKKE-HEIST - FH04",,BL0406,Zandstraat,7,,,Knokke-Heist,"BUILDING template",335108,335108,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-15
598979,"KNOKKE-HEIST - FH04",,BL0413,Zeewindstraat,7,,,Knokke-Heist,"BUILDING template",2767895,2767895,,MDU,0,7,1,8,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598724,"KNOKKE-HEIST - FH04",,BL0406,Zandstraat,15,,,Knokke-Heist,"BUILDING template",335109,335109,,MDU,0,12,1,13,,,,,,"Hidde Kiekens",Y,2020-01-15
598980,"KNOKKE-HEIST - FH04",,BL0413,Zeewindstraat,11,,,Knokke-Heist,"BUILDING template",2767896,2767896,,MDU,0,14,1,15,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598725,"KNOKKE-HEIST - FH04",,BL0406,Zandstraat,17,,,Knokke-Heist,"BUILDING template",335110,335110,,MDU,0,7,1,8,,,,,,"Hidde Kiekens",Y,2020-01-15
598981,"KNOKKE-HEIST - FH04",,BL0413,Zeewindstraat,13,,,Knokke-Heist,"BUILDING template",2767898,2767898,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598726,"KNOKKE-HEIST - FH04",,BL0406,Duindistelstraat,18,,,Knokke-Heist,"BUILDING template",335111,335111,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-15
598982,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",701,,,Knokke-Heist,"BUILDING template",2767938,2767938,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598727,"KNOKKE-HEIST - FH04",,BL0406,Duindistelstraat,4,,,Knokke-Heist,"BUILDING template",335112,335112,,MDU,0,6,0,6,,,,,,"Hidde Kiekens",Y,2020-01-15
598983,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",702,,,Knokke-Heist,"BUILDING template",2767941,2767941,,MDU,0,7,0,7,,,,,,"Hidde Kiekens",Y,2020-01-16
598728,"KNOKKE-HEIST - FH04",,BL0406,Duindistelstraat,2,,,Knokke-Heist,"BUILDING template",335113,335113,,MDU,0,23,1,24,,,,,,"Hidde Kiekens",Y,2020-01-15
598984,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",703,,,Knokke-Heist,"BUILDING template",2767944,2767944,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598729,"KNOKKE-HEIST - FH04",,BL0407,Duindistelstraat,17,,,Knokke-Heist,"BUILDING template",335114,335114,,MDU,0,6,0,6,,,,,,"Hidde Kiekens",Y,2020-01-15
598985,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",704,,,Knokke-Heist,"BUILDING template",2767945,2767945,,MDU,0,11,0,11,,,,,,"Hidde Kiekens",Y,2020-01-16
598730,"KNOKKE-HEIST - FH04",,BL0407,Duindistelstraat,1,,,Knokke-Heist,"BUILDING template",335115,335115,,MDU,,1,,1,,,,,,"Hidde Kiekens",N,
598986,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",706,,,Knokke-Heist,"BUILDING template",2767948,2767948,,MDU,0,13,0,13,,,,,,"Hidde Kiekens",Y,2020-01-16
598731,"KNOKKE-HEIST - FH04",,BL0406,Duindistelstraat,6,,,Knokke-Heist,"BUILDING template",335116,335116,,MDU,0,11,1,12,,,,,,"Hidde Kiekens",Y,2020-01-15
598987,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",709,,,Knokke-Heist,"BUILDING template",2767951,2767951,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598732,"KNOKKE-HEIST - FH04",,BL0407,"Antoine Breartstraat",13,,,Knokke-Heist,"BUILDING template",335118,335118,,MDU,0,15,1,16,,,,,,"Hidde Kiekens",Y,2020-01-15
598988,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",711,,,Knokke-Heist,"BUILDING template",2767953,2767953,,MDU,0,46,0,46,,,,,,"Hidde Kiekens",Y,2020-01-16
598733,"KNOKKE-HEIST - FH04",,BL0407,"Antoine Breartstraat",19,,,Knokke-Heist,"BUILDING template",335119,335119,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598989,"KNOKKE-HEIST - FH04",,BL0406,"Zeedijk-Het Zoute",712,,,Knokke-Heist,"BUILDING template",2767956,2767956,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598734,"KNOKKE-HEIST - FH04",,BL0407,"Antoine Breartstraat",1,,,Knokke-Heist,"BUILDING template",335120,335120,,MDU,0,27,0,27,,,,,,"Hidde Kiekens",N,
598990,"KNOKKE-HEIST - FH04",,BL0407,"Zeedijk-Het Zoute",716,,,Knokke-Heist,"BUILDING template",2767960,2767960,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598735,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",735,,,Knokke-Heist,"BUILDING template",335746,335746,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598991,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",721,,,Knokke-Heist,"BUILDING template",2767964,2767964,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598736,"KNOKKE-HEIST - FH04",,BL0407,Kustlaan,97,,,Knokke-Heist,"BUILDING template",335748,335748,,SDU,1,,,1,,,,,,"Hidde Kiekens",N,
598992,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",722,,,Knokke-Heist,"BUILDING template",2767965,2767965,,MDU,,2,,2,,,,,,"Hidde Kiekens",N,
598737,"KNOKKE-HEIST - FH04",,BL0408,Kustlaan,127,,,Knokke-Heist,"BUILDING template",335749,335749,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598993,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",726,,,Knokke-Heist,"BUILDING template",2767968,2767968,,SDU,,1,,1,,,,,,"Hidde Kiekens",N,
598738,"KNOKKE-HEIST - FH04",,BL0408,Kustlaan,123,,,Knokke-Heist,"BUILDING template",335751,335751,,MDU,1,10,1,12,,,,,,"Hidde Kiekens",Y,2020-01-16
598994,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",727,,,Knokke-Heist,"BUILDING template",2767969,2767969,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598739,"KNOKKE-HEIST - FH04",,BL0408,"Antoine Breartstraat",18,,,Knokke-Heist,"BUILDING template",335752,335752,,MDU,0,22,1,23,,,,,,"Hidde Kiekens",Y,2020-01-16
598995,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",728,,,Knokke-Heist,"BUILDING template",2767970,2767970,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",N,
598740,"KNOKKE-HEIST - FH04",,BL0408,"Antoine Breartstraat",6,,,Knokke-Heist,"BUILDING template",335753,335753,,MDU,1,5,2,8,,,,,,"Hidde Kiekens",Y,2020-01-16
598996,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",730,,,Knokke-Heist,"BUILDING template",2767974,2767974,,MDU,0,8,1,9,,,,,,"Hidde Kiekens",Y,2020-01-16
598741,"KNOKKE-HEIST - FH04",,BL0404,Zeedijk-Knokke,673,,,Knokke-Heist,"BUILDING template",337097,337097,,SDU,1,0,0,1,,,,,,"Geert Stockman",Y,2020-01-17
598997,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",731,,,Knokke-Heist,"BUILDING template",2767976,2767976,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598742,"KNOKKE-HEIST - FH04",,BL0404,Zeedijk-Knokke,685,,,Knokke-Heist,"BUILDING template",337098,337098,,MDU,2,14,0,16,,,,,,,,
598998,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",732,,,Knokke-Heist,"BUILDING template",2767977,2767977,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598743,"KNOKKE-HEIST - FH04",,BL0404,Zeedijk-Knokke,687,,,Knokke-Heist,"BUILDING template",337099,337099,,SDU,0,1,0,1,,,,,,,,
598999,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",733,,,Knokke-Heist,"BUILDING template",2767979,2767979,,MDU,0,16,1,17,,,,,,"Hidde Kiekens",Y,2020-01-16
598744,"KNOKKE-HEIST - FH04",,BL0404,Zeedijk-Knokke,678,,,Knokke-Heist,"BUILDING template",337100,337100,,MDU,0,14,0,14,,,,,,"Geert Stockman",Y,2020-01-17
599000,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",736,,,Knokke-Heist,"BUILDING template",2767987,2767987,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
617176,"KNOKKE-HEIST - FH04",,,"Zeedijk-Het Zoute",753,,,Knokke-Heist,"BUILDING template",NB-8300753ff1373,NB-8300753ff1373,,SDU,1,0,0,1,,2020-01-17,,,,"Hidde Kiekens",,
598745,"KNOKKE-HEIST - FH04",,BL0404,Zeedijk-Knokke,680,,,Knokke-Heist,"BUILDING template",337101,337101,,SDU,1,0,0,1,,,,,,"Geert Stockman",Y,2020-01-17
599001,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",742,,,Knokke-Heist,"BUILDING template",2767996,2767996,,MDU,0,12,1,13,,,,,,"Hidde Kiekens",Y,2020-01-16
598746,"KNOKKE-HEIST - FH04",,BL0404,Kustlaan,39,,,Knokke-Heist,"BUILDING template",337102,337102,,SDU,0,1,0,1,,,,,,"Geert Stockman",N,
599002,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",744,,,Knokke-Heist,"BUILDING template",2768001,2768001,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
617178,"KNOKKE-HEIST - FH04",,,"Zeedijk-Het Zoute",758,,,Knokke-Heist,"BUILDING template",NB-83007586fb030,NB-83007586fb030,,SDU,1,0,0,1,,2020-01-17,,,,"Hidde Kiekens",,
598747,"KNOKKE-HEIST - FH04",,BL0404,Kustlaan,23,,,Knokke-Heist,"BUILDING template",337103,337103,,SDU,1,0,0,1,,,,,,"Geert Stockman",Y,2020-01-19
599003,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",746,,,Knokke-Heist,"BUILDING template",2768002,2768002,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
598748,"KNOKKE-HEIST - FH04",,BL0404,Swolfsstraat,2,,,Knokke-Heist,"BUILDING template",337107,337107,,MDU,1,7,0,8,,,,,,"Geert Stockman",Y,2020-01-19
599004,"KNOKKE-HEIST - FH04",,BL0410,"Zeedijk-Het Zoute",756,,,Knokke-Heist,"BUILDING template",2768013,2768013,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-17
617180,"KNOKKE-HEIST - FH04",,,"Zeedijk-Het Zoute",759,,,Knokke-Heist,"BUILDING template",NB-8300759c00d90,NB-8300759c00d90,,SDU,1,0,1,2,,2020-01-17,,,,"Hidde Kiekens",,
598749,"KNOKKE-HEIST - FH04",,BL0404,Swolfsstraat,6,,,Knokke-Heist,"BUILDING template",337108,337108,,MDU,0,6,0,6,,,,,,"Geert Stockman",Y,2020-01-17
599005,"KNOKKE-HEIST - FH04",,BL0410,"Zeedijk-Het Zoute",757,A,,Knokke-Heist,"BUILDING template",2768015,2768015,,MDU,1,8,2,11,,,,,,"Hidde Kiekens",Y,2020-01-17
598750,"KNOKKE-HEIST - FH04",,BL0404,Swolfsstraat,10,,,Knokke-Heist,"BUILDING template",337109,337109,,MDU,0,16,0,16,,,,,,"Geert Stockman",Y,2020-01-17
599006,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",761,,,Knokke-Heist,"BUILDING template",2768018,2768018,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598751,"KNOKKE-HEIST - FH04",,BL0404,Swolfsstraat,18,,,Knokke-Heist,"BUILDING template",337110,337110,,MDU,0,6,0,6,,,,,,"Geert Stockman",Y,2020-01-17
599007,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",762,,,Knokke-Heist,"BUILDING template",2768019,2768019,,MDU,0,6,1,7,,,,,,"Maayken Vanfleteren",Y,2020-01-16
617183,"KNOKKE-HEIST - FH04",,,Kustlaan,147,A,,Knokke-Heist,"BUILDING template",NB-8300147A5747,NB-8300147A5747,,MDU,0,12,1,13,,2020-01-17,,,,"Hidde Kiekens",,
598752,"KNOKKE-HEIST - FH04",,BL0404,Marie-Josestraat,7,,,Knokke-Heist,"BUILDING template",337111,337111,,MDU,0,10,0,10,,,,,,"Geert Stockman",Y,2020-01-17
599008,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",763,,,Knokke-Heist,"BUILDING template",2768020,2768020,,MDU,0,14,1,15,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598753,"KNOKKE-HEIST - FH04",,BL0404,Marie-Josestraat,21,,,Knokke-Heist,"BUILDING template",337112,337112,,SDU,,1,,1,,,,,,,,
599009,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",764,,,Knokke-Heist,"BUILDING template",2768022,2768022,,SDU,1,0,1,2,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598754,"KNOKKE-HEIST - FH04",,BL0403,Marie-Josestraat,14,,,Knokke-Heist,"BUILDING template",337115,337115,,MDU,0,4,0,4,,,,,,"Geert Stockman",Y,2020-01-19
599010,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",765,,,Knokke-Heist,"BUILDING template",2768023,2768023,,MDU,0,13,1,14,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598755,"KNOKKE-HEIST - FH04",,BL0408,Albertplein,5,,,Knokke-Heist,"BUILDING template",337141,337141,,SDU,1,0,1,2,,,,,,"Hidde Kiekens",Y,2020-01-16
599011,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",766,,,Knokke-Heist,"BUILDING template",2768024,2768024,,MDU,1,8,0,9,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598756,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",739,,,Knokke-Heist,"BUILDING template",337142,337142,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599012,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",768,,,Knokke-Heist,"BUILDING template",2768028,2768028,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598757,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",743,,,Knokke-Heist,"BUILDING template",337143,337143,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599013,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",769,,,Knokke-Heist,"BUILDING template",2768031,2768031,,MDU,0,14,1,15,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598758,"KNOKKE-HEIST - FH04",,BL0408,Kustlaan,131,,,Knokke-Heist,"BUILDING template",337147,337147,,SDU,1,0,1,2,,,,,,"Hidde Kiekens",Y,2020-01-16
599014,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",770,,,Knokke-Heist,"BUILDING template",2768033,2768033,,SDU,0,1,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598759,"KNOKKE-HEIST - FH04",,BL0401,Zeedijk-Knokke,648,,,Knokke-Heist,"BUILDING template",337592,337592,,SDU,1,,,1,,,,,,,,
599015,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",771,,,Knokke-Heist,"BUILDING template",2768035,2768035,,MDU,0,8,1,9,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598760,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",767,,,Knokke-Heist,"BUILDING template",1322806,1322806,,MDU,0,16,1,17,,,,,,"Maayken Vanfleteren",Y,2020-01-16
599016,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",772,,,Knokke-Heist,"BUILDING template",2768036,2768036,,SDU,0,1,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598761,"KNOKKE-HEIST - FH04",,BL0407,"Zeedijk-Het Zoute",715,,,Knokke-Heist,"BUILDING template",1327494,1327494,,MDU,0,60,2,62,,,,,,"Hidde Kiekens",Y,2020-01-16
599017,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",773,,,Knokke-Heist,"BUILDING template",2768037,2768037,,MDU,0,14,1,15,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598762,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",724,,,Knokke-Heist,"BUILDING template",1327496,1327496,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599018,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",774,,,Knokke-Heist,"BUILDING template",2768038,2768038,,SDU,0,1,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598763,"KNOKKE-HEIST - FH04",,BL0408,"Zeedijk-Het Zoute",737,,,Knokke-Heist,"BUILDING template",1327497,1327497,,MDU,0,46,2,48,,,,,,"Hidde Kiekens",Y,2020-01-16
599019,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",775,,,Knokke-Heist,"BUILDING template",2768039,2768039,,MDU,0,7,1,8,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598764,"KNOKKE-HEIST - FH04",,BL0412,Kustlaan,249,,,Knokke-Heist,"BUILDING template",1338057,1338057,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
599020,"KNOKKE-HEIST - FH04",,BL0411,"Zeedijk-Het Zoute",776,,,Knokke-Heist,"BUILDING template",2768040,2768040,,SDU,0,1,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-16
598765,"KNOKKE-HEIST - FH04",,BL0408,Kustlaan,111,,,Knokke-Heist,"BUILDING template",1338390,1338390,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599021,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",780,,,Knokke-Heist,"BUILDING template",2768044,2768044,,SDU,0,1,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598766,"KNOKKE-HEIST - FH04",,BL0408,Albertplein,2,,,Knokke-Heist,"BUILDING template",1523310,1523310,,MDU,1,7,0,8,,,,,,"Hidde Kiekens",N,
599022,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",781,,,Knokke-Heist,"BUILDING template",2768045,2768045,,MDU,0,7,1,8,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598767,"KNOKKE-HEIST - FH04",,BL0408,Albertplein,3,,,Knokke-Heist,"BUILDING template",2757624,2757624,,MDU,1,16,0,17,,,,,,"Hidde Kiekens",Y,2020-01-16
599023,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",782,,,Knokke-Heist,"BUILDING template",2768046,2768046,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598768,"KNOKKE-HEIST - FH04",,BL0408,Albertplein,7,,,Knokke-Heist,"BUILDING template",2757627,2757627,,MDU,0,14,0,14,,,,,,"Hidde Kiekens",Y,2020-01-16
599024,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",784,,,Knokke-Heist,"BUILDING template",2768047,2768047,,MDU,0,28,1,29,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598769,"KNOKKE-HEIST - FH04",,BL0408,Albertplein,8,,,Knokke-Heist,"BUILDING template",2757628,2757628,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599025,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",785,,,Knokke-Heist,"BUILDING template",2768048,2768048,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598770,"KNOKKE-HEIST - FH04",,BL0408,Albertplein,10,,,Knokke-Heist,"BUILDING template",2757629,2757629,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599026,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",787,,,Knokke-Heist,"BUILDING template",2768050,2768050,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598771,"KNOKKE-HEIST - FH04",,BL0408,"Antoine Breartstraat",2,,,Knokke-Heist,"BUILDING template",2758353,2758353,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599027,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",788,,,Knokke-Heist,"BUILDING template",2768051,2768051,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598772,"KNOKKE-HEIST - FH04",,BL0407,"Antoine Breartstraat",7,,,Knokke-Heist,"BUILDING template",2758359,2758359,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-15
599028,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",789,,,Knokke-Heist,"BUILDING template",2768052,2768052,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598773,"KNOKKE-HEIST - FH04",,BL0408,"Antoine Breartstraat",8,,,Knokke-Heist,"BUILDING template",2758360,2758360,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599029,"KNOKKE-HEIST - FH04",,BL0412,"Zeedijk-Het Zoute",790,,,Knokke-Heist,"BUILDING template",2768053,2768053,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598774,"KNOKKE-HEIST - FH04",,BL0407,"Antoine Breartstraat",9,,,Knokke-Heist,"BUILDING template",2758361,2758361,,MDU,0,9,1,10,,,,,,"Hidde Kiekens",Y,2020-01-15
599030,"KNOKKE-HEIST - FH04",,BL0413,"Zeedijk-Het Zoute",796,,,Knokke-Heist,"BUILDING template",2768059,2768059,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598775,"KNOKKE-HEIST - FH04",,BL0408,"Antoine Breartstraat",10,,,Knokke-Heist,"BUILDING template",2758362,2758362,,MDU,0,14,1,15,,,,,,"Hidde Kiekens",Y,2020-01-16
599031,"KNOKKE-HEIST - FH04",,BL0413,"Zeedijk-Het Zoute",797,,,Knokke-Heist,"BUILDING template",2768060,2768060,,MDU,0,15,1,16,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598776,"KNOKKE-HEIST - FH04",,BL0408,"Antoine Breartstraat",12,,,Knokke-Heist,"BUILDING template",2758364,2758364,,MDU,1,3,0,4,,,,,,"Hidde Kiekens",Y,2020-01-16
599032,"KNOKKE-HEIST - FH04",,BL0413,"Zeedijk-Het Zoute",799,,,Knokke-Heist,"BUILDING template",2768064,2768064,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598777,"KNOKKE-HEIST - FH04",,BL0407,"Antoine Breartstraat",13,A,,Knokke-Heist,"BUILDING template",2758368,2758368,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-15
599033,"KNOKKE-HEIST - FH04",,BL0413,"Zeedijk-Het Zoute",800,,,Knokke-Heist,"BUILDING template",2768065,2768065,,MDU,0,16,1,17,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598778,"KNOKKE-HEIST - FH04",,BL0408,"Antoine Breartstraat",14,,,Knokke-Heist,"BUILDING template",2758369,2758369,,SDU,1,0,0,1,,,,,,"Hidde Kiekens",Y,2020-01-16
599034,"KNOKKE-HEIST - FH04",,BL0413,"Zeedijk-Het Zoute",802,,,Knokke-Heist,"BUILDING template",2768066,2768066,,SDU,1,0,0,1,,,,,,"Maayken Vanfleteren",Y,2020-01-17
617210,"KNOKKE-HEIST - FH04",,,Kustlaan,269,,,Knokke-Heist,"BUILDING template",NB-83002695d0c44,NB-83002695d0c44,,MDU,0,6,1,7,,2020-01-17,,,,"Maayken Vanfleteren",,
598779,"KNOKKE-HEIST - FH04",,BL0407,"Antoine Breartstraat",17,,,Knokke-Heist,"BUILDING template",2758371,2758371,,MDU,1,6,2,9,,,,,,"Hidde Kiekens",Y,2020-01-15
599035,"KNOKKE-HEIST - FH04",,BL0413,"Zeedijk-Het Zoute",803,,,Knokke-Heist,"BUILDING template",2768068,2768068,,MDU,0,7,1,8,,,,,,"Maayken Vanfleteren",Y,2020-01-17
598780,"KNOKKE-HEIST - FH04",,BL0401,"Van Bunnenplein",14,,,Knokke-Heist,"BUILDING template",2758565,2758565,,SDU,,1,,1,,,,,,,,
599036,"KNOKKE-HEIST - FH04",,BL0414,"Zeedijk-Het Zoute",810,,,Knokke-Heist,"BUILDING template",2768072,2768072,,MDU,0,9,0,9,,,,,,,,
598781,"KNOKKE-HEIST - FH04",,BL0401,"Van Bunnenplein",15,,,Knokke-Heist,"BUILDING template",2758566,2758566,,MDU,2,18,,2,,,,,,,,
599037,"KNOKKE-HEIST - FH04",,BL0414,"Zeedijk-Het Zoute",811,,,Knokke-Heist,"BUILDING template",2768073,2768073,,MDU,1,9,0,10,,,,,,,,
598782,"KNOKKE-HEIST - FH04",,BL0401,"Van Bunnenplein",16,,,Knokke-Heist,"BUILDING template",2758568,2758568,,MDU,,2,,2,,,,,,,,
599038,"KNOKKE-HEIST - FH04",,BL0414,"Zeedijk-Het Zoute",812,,,Knokke-Heist,"BUILDING template",2768074,2768074,,MDU,0,9,0,9,,,,,,,,
598783,"KNOKKE-HEIST - FH04",,BL0401,"Van Bunnenplein",17,,,Knokke-Heist,"BUILDING template",2758569,2758569,,SDU,,1,,1,,,,,,,,
599039,"KNOKKE-HEIST - FH04",,BL0414,"Zeedijk-Het Zoute",813,,,Knokke-Heist,"BUILDING template",2768076,2768076,,MDU,0,7,0,7,,,,,,,,
