OpdrachtID,Projectnummer,Straat,Huisnummer,"Huisnummer Toevoeging",Postcode,Plaats,xPos,yPos,Opdrachtnummer,"LAM MK",Opdrachttemplate
816752,"KNOKKE-HEIST - FH03",Elizabetlaan,115,,8300,Knokke-Heist,,,NB-830011500227,NB-830011500227,"BUILDING template"
817776,"KNOKKE-HEIST - FH03",Lippenslaan,237,,8300,Knokke-Heist,,,NB-830023700333,NB-830023700333,"BUILDING template"
817777,"KNOKKE-HEIST - FH03",Lippenslaan,238,,8300,Knokke-Heist,,,NB-830023800334,NB-830023800334,"BUILDING template"
817778,"KNOKKE-HEIST - FH03",Lippenslaan,241,,8300,Knokke-Heist,,,NB-830024100335,NB-830024100335,"BUILDING template"
817779,"KNOKKE-HEIST - FH03",Lippenslaan,246,A,8300,Knokke-Heist,,,NB-8300246A00336,NB-8300246A00336,"BUILDING template"
817780,"KNOKKE-HEIST - FH03",Lippenslaan,251,,8300,Knokke-Heist,,,NB-830025100337,NB-830025100337,"BUILDING template"
817781,"KNOKKE-HEIST - FH03",Lippenslaan,256,,8300,Knokke-Heist,,,NB-830025600338,NB-830025600338,"BUILDING template"
817782,"KNOKKE-HEIST - FH03",Lippenslaan,259,,8300,Knokke-Heist,,,NB-830025900339,NB-830025900339,"BUILDING template"
817783,"KNOKKE-HEIST - FH03",Lippenslaan,260,,8300,Knokke-Heist,,,NB-830026000340,NB-830026000340,"BUILDING template"
817784,"KNOKKE-HEIST - FH03",Lippenslaan,261,,8300,Knokke-Heist,,,NB-830026100341,NB-830026100341,"BUILDING template"
817785,"KNOKKE-HEIST - FH03",Lippenslaan,263,,8300,Knokke-Heist,,,NB-830026300342,NB-830026300342,"BUILDING template"
817786,"KNOKKE-HEIST - FH03",Lippenslaan,264,,8300,Knokke-Heist,,,NB-830026400343,NB-830026400343,"BUILDING template"
817787,"KNOKKE-HEIST - FH03",Lippenslaan,268,,8300,Knokke-Heist,,,NB-830026800344,NB-830026800344,"BUILDING template"
817788,"KNOKKE-HEIST - FH03",Lippenslaan,269,,8300,Knokke-Heist,,,NB-830026900345,NB-830026900345,"BUILDING template"
817789,"KNOKKE-HEIST - FH03",Lippenslaan,269,A,8300,Knokke-Heist,,,NB-8300269A00346,NB-8300269A00346,"BUILDING template"
817790,"KNOKKE-HEIST - FH03",Lippenslaan,270,,8300,Knokke-Heist,,,NB-830027000347,NB-830027000347,"BUILDING template"
817791,"KNOKKE-HEIST - FH03",Lippenslaan,272,,8300,Knokke-Heist,,,NB-830027200348,NB-830027200348,"BUILDING template"
817792,"KNOKKE-HEIST - FH03",Lippenslaan,273,,8300,Knokke-Heist,,,NB-830027300349,NB-830027300349,"BUILDING template"
816513,"KNOKKE-HEIST - FH03",Bayauxlaan,32,,8300,Knokke-Heist,,,NB-83003200178,NB-83003200178,"BUILDING template"
817793,"KNOKKE-HEIST - FH03",Lippenslaan,276,,8300,Knokke-Heist,,,NB-830027600350,NB-830027600350,"BUILDING template"
816514,"KNOKKE-HEIST - FH03",Bayauxlaan,35,,8300,Knokke-Heist,,,NB-83003500180,NB-83003500180,"BUILDING template"
817794,"KNOKKE-HEIST - FH03",Lippenslaan,285,,8300,Knokke-Heist,,,NB-830028500351,NB-830028500351,"BUILDING template"
816515,"KNOKKE-HEIST - FH03",Bayauxlaan,36,,8300,Knokke-Heist,,,NB-83003600181,NB-83003600181,"BUILDING template"
817795,"KNOKKE-HEIST - FH03",Lippenslaan,286,,8300,Knokke-Heist,,,NB-830028600352,NB-830028600352,"BUILDING template"
816516,"KNOKKE-HEIST - FH03",Bayauxlaan,34,,8300,Knokke-Heist,,,NB-83003400179,NB-83003400179,"BUILDING template"
817796,"KNOKKE-HEIST - FH03",Lippenslaan,286,C,8300,Knokke-Heist,,,NB-8300286C00353,NB-8300286C00353,"BUILDING template"
817797,"KNOKKE-HEIST - FH03",Lippenslaan,286,D,8300,Knokke-Heist,,,NB-8300286D00354,NB-8300286D00354,"BUILDING template"
817798,"KNOKKE-HEIST - FH03",Lippenslaan,288,,8300,Knokke-Heist,,,NB-830028800355,NB-830028800355,"BUILDING template"
817799,"KNOKKE-HEIST - FH03",Lippenslaan,290,,8300,Knokke-Heist,,,NB-830029000356,NB-830029000356,"BUILDING template"
817800,"KNOKKE-HEIST - FH03",Lippenslaan,293,,8300,Knokke-Heist,,,NB-830029300357,NB-830029300357,"BUILDING template"
817801,"KNOKKE-HEIST - FH03",Lippenslaan,294,,8300,Knokke-Heist,,,NB-830029400358,NB-830029400358,"BUILDING template"
817802,"KNOKKE-HEIST - FH03",Lippenslaan,295,A,8300,Knokke-Heist,,,NB-8300295A00359,NB-8300295A00359,"BUILDING template"
817803,"KNOKKE-HEIST - FH03",Lippenslaan,296,,8300,Knokke-Heist,,,NB-830029600360,NB-830029600360,"BUILDING template"
817804,"KNOKKE-HEIST - FH03",Lippenslaan,297,A,8300,Knokke-Heist,,,NB-8300297A00361,NB-8300297A00361,"BUILDING template"
816525,"KNOKKE-HEIST - FH03",Bayauxlaan,36,,8300,Knokke-Heist,,,NB-83003600182,NB-83003600182,"BUILDING template"
817805,"KNOKKE-HEIST - FH03",Lippenslaan,300,,8300,Knokke-Heist,,,NB-830030000362,NB-830030000362,"BUILDING template"
817806,"KNOKKE-HEIST - FH03",Lippenslaan,301,,8300,Knokke-Heist,,,NB-830030100363,NB-830030100363,"BUILDING template"
817807,"KNOKKE-HEIST - FH03",Lispannenlaan,303,A,8300,Knokke-Heist,,,NB-8300303A00364,NB-8300303A00364,"BUILDING template"
817808,"KNOKKE-HEIST - FH03",Lippenslaan,306,,8300,Knokke-Heist,,,NB-830030600365,NB-830030600365,"BUILDING template"
817809,"KNOKKE-HEIST - FH03",Lippenslaan,309,,8300,Knokke-Heist,,,NB-830030900366,NB-830030900366,"BUILDING template"
817810,"KNOKKE-HEIST - FH03",Lippenslaan,309,B,8300,Knokke-Heist,,,NB-8300309B00367,NB-8300309B00367,"BUILDING template"
817811,"KNOKKE-HEIST - FH03",Lippenslaan,312,,8300,Knokke-Heist,,,NB-830031200368,NB-830031200368,"BUILDING template"
817812,"KNOKKE-HEIST - FH03",Lippenslaan,313,,8300,Knokke-Heist,,,NB-830031300369,NB-830031300369,"BUILDING template"
817813,"KNOKKE-HEIST - FH03",Lippenslaan,322,,8300,Knokke-Heist,,,NB-830032200370,NB-830032200370,"BUILDING template"
817814,"KNOKKE-HEIST - FH03",Lippenslaan,323,,8300,Knokke-Heist,,,NB-830032300371,NB-830032300371,"BUILDING template"
817815,"KNOKKE-HEIST - FH03",Lippenslaan,326,,8300,Knokke-Heist,,,NB-830032600372,NB-830032600372,"BUILDING template"
816792,"KNOKKE-HEIST - FH03",Elizabetlaan,118,,8300,Knokke-Heist,,,NB-830011800228,NB-830011800228,"BUILDING template"
817816,"KNOKKE-HEIST - FH03",Lippenslaan,327,,8300,Knokke-Heist,,,NB-830032700373,NB-830032700373,"BUILDING template"
816793,"KNOKKE-HEIST - FH03",Elizabetlaan,119,,8300,Knokke-Heist,,,NB-830011900229,NB-830011900229,"BUILDING template"
817817,"KNOKKE-HEIST - FH03",Lippenslaan,336,,8300,Knokke-Heist,,,NB-830033600374,NB-830033600374,"BUILDING template"
817818,"KNOKKE-HEIST - FH03",Lippenslaan,336,A,8300,Knokke-Heist,,,NB-8300336A00375,NB-8300336A00375,"BUILDING template"
816795,"KNOKKE-HEIST - FH03",Elizabetlaan,122,,8300,Knokke-Heist,,,NB-830012200230,NB-830012200230,"BUILDING template"
817819,"KNOKKE-HEIST - FH03",Lippenslaan,337,,8300,Knokke-Heist,,,NB-830033700376,NB-830033700376,"BUILDING template"
816796,"KNOKKE-HEIST - FH03",Elizabetlaan,124,,8300,Knokke-Heist,,,NB-830012400231,NB-830012400231,"BUILDING template"
817820,"KNOKKE-HEIST - FH03",Lippenslaan,339,,8300,Knokke-Heist,,,NB-830033900377,NB-830033900377,"BUILDING template"
817821,"KNOKKE-HEIST - FH03",Lippenslaan,340,,8300,Knokke-Heist,,,NB-830034000378,NB-830034000378,"BUILDING template"
817822,"KNOKKE-HEIST - FH03",Lippenslaan,344,,8300,Knokke-Heist,,,NB-830034400379,NB-830034400379,"BUILDING template"
817823,"KNOKKE-HEIST - FH03",Lippenslaan,344,A,8300,Knokke-Heist,,,NB-8300344A00380,NB-8300344A00380,"BUILDING template"
816544,"KNOKKE-HEIST - FH03",Bayauxlaan,43,A,8300,Knokke-Heist,,,NB-830043A00184,NB-830043A00184,"BUILDING template"
817824,"KNOKKE-HEIST - FH03",Lippenslaan,348,,8300,Knokke-Heist,,,NB-830034800381,NB-830034800381,"BUILDING template"
816545,"KNOKKE-HEIST - FH03",Bayauxlaan,38,,8300,Knokke-Heist,,,NB-83003800183,NB-83003800183,"BUILDING template"
