File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158450;20200108144504;12860;33860000;35342;Zeewindstraat;16;;8300;Knokke-Heist;;75777,54304;227844,1782;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;7;8344414;;LU;1;;;;;;Y;#A4/4.3/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;17;1;0;18;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158450;20200108144504;12860;33860000;35342;Zeewindstraat;16;;8300;Knokke-Heist;;75777,54304;227844,1782;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;16;8362340;;LU;1;;;;;;Y;#A2/2.1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;17;1;0;18;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158450;20200108144504;12860;33860000;35342;Zeewindstraat;16;;8300;Knokke-Heist;;75777,54304;227844,1782;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;20;10556165;;LU;1;;;;;;Y;#DEEL A3/3.2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;17;1;0;18;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158451;20200108144504;12872;33860000;10279;Golvenstraat;19;;8300;Knokke-Heist;;75613,18;227778,98;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;8333238;;LU;1;;;;;;Y;#A2/2/K5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;5;0;0;5;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158451;20200108144504;12872;33860000;10279;Golvenstraat;19;;8300;Knokke-Heist;;75613,18;227778,98;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;8337460;;LU;1;;;;;;Y;#A3/3/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;5;0;0;5;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158451;20200108144504;12872;33860000;10279;Golvenstraat;19;;8300;Knokke-Heist;;75613,18;227778,98;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;8333239;;LU;1;;;;;;Y;#A4/4/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;5;0;0;5;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158451;20200108144504;12872;33860000;10279;Golvenstraat;19;;8300;Knokke-Heist;;75613,18;227778,98;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;8337459;;LU;1;;;;;;Y;#A1/1/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;5;0;0;5;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158451;20200108144504;12872;33860000;10279;Golvenstraat;19;;8300;Knokke-Heist;;75613,18;227778,98;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;8346044;;LU;1;;;;;;Y;#A5.6/S6/K12;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;5;0;0;5;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158452;20200108144504;13044;33860000;18721;Lichttorenplein;6;;8300;Knokke-Heist;;74880,24641;227568,2815;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;10554673;;BU;1;;;;;;Y;#HA.GV/9A/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;0;1;0;1;NL;SDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;8;8364539;;LU;1;;;;;;Y;#A4/4.1/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;9;8364540;;LU;1;;;;;;Y;#A8.9/8.1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;8337949;;LU;1;;;;;;Y;#A6/6.1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;8337948;;LU;1;;;;;;Y;#A3/3.1/K4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;6;8360140;;LU;1;;;;;;Y;#A7/7.1/K;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;7;8360141;;LU;1;;;;;;Y;#DEEL E1H;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;8350866;;LU;1;;;;;;Y;#A5/5.1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;8350865;;LU;1;;;;;;Y;#A1/1.1/K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158638;20200108144555;320854;33860000;437;Albertplein;15;;8300;Knokke-Heist;Knokke;75510,81;227778,6;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;8342093;;LU;1;;;;;;Y;#A2/2.1/K5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;9;0;0;9;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158639;20200108144555;320855;33860000;437;Albertplein;19;;8300;Knokke-Heist;;75514,54413;227750,1762;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;10556599;;BU;1;;;;;;Y;#HA.OG.GV/B/K9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;0;1;0;1;NL;SDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;8337407;;LU;1;;;;;;Y;#A4/4/B4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;8341575;;LU;1;;;;;;Y;#A7/7/B7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;8;8363973;;LU;1;;;;;;Y;#A6/6/B6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;8333193;;LU;1;;;;;;Y;#A8/8/B8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;6;8359625;;LU;1;;;;;;Y;#A2/2/B2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;8333192;;LU;1;;;;;;Y;#A1/1/B1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;8337406;;LU;1;;;;;;Y;#A3/3/B3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158640;20200108144555;320856;33860000;437;Albertplein;18;;8300;Knokke-Heist;;75513,54407;227758,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;7;8359626;;LU;1;;;;;;Y;#A5/5/B5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;8;0;0;8;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158641;20200108144555;320857;33860000;437;Albertplein;16;;8300;Knokke-Heist;;75512,544;227767,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;8335833;;LU;1;;;;;;Y;#A7/A7/B.9;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;14;1;0;15;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158641;20200108144555;320857;33860000;437;Albertplein;16;;8300;Knokke-Heist;;75512,544;227767,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;15;8362278;;BU;1;;;;;;Y;#HA.GV/HANDEL/KELDER;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;14;1;0;15;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158641;20200108144555;320857;33860000;437;Albertplein;16;;8300;Knokke-Heist;;75512,544;227767,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;10;8357969;;LU;1;;;;;;Y;#A3/A3/B.2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;14;1;0;15;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158641;20200108144555;320857;33860000;437;Albertplein;16;;8300;Knokke-Heist;;75512,544;227767,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;8344345;;LU;1;;;;;;Y;#A6/A6/B.4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;14;1;0;15;NL;MDU
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;21158641;20200108144555;320857;33860000;437;Albertplein;16;;8300;Knokke-Heist;;75512,544;227767,1762;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;8331552;;LU;1;;;;;;Y;#A2/B2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;14;1;0;15;NL;MDU
