Zoning_FID;Area;Zoning_ID;Lamkey_FINAL;Lu_Key;E;Area;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;VCA_Status;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;B1_FINAL;B2_FINAL
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307010;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307011;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307012;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307013;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307014;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307015;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307016;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307017;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307018;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307019;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307020;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307021;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307022;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307023;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307024;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307025;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307026;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307027;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307028;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307029;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307030;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307031;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307032;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307033;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307034;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307035;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307036;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307037;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307038;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307039;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307040;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307041;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307042;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307043;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307044;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307045;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307046;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307047;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307048;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307049;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307050;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307051;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;11307052;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;186520;1865957;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;11077169;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;11306845;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;11306846;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;1804371;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;1804372;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;1804373;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;1804393;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1905601;1804835;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200309;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;1960580;1719379;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960580;1719581;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960580;1719756;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960580;1719853;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960581;10413022;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960581;10413210;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960581;10413308;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960581;10413347;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960581;10415447;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960581;11081610;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960581;11306880;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960583;11077220;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960583;11184270;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960583;1732882;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960583;1732883;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200518;20200713
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;11306876;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;11306877;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;11306878;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;11306879;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736524;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736525;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736526;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736527;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736528;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736529;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736530;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736531;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;1960584;1736532;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200518;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024763;11076583;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024772;11076584;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024772;11076585;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024779;11076590;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200406;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024791;11184309;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200414;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024875;10412158;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024875;10412257;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024875;10412381;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024875;10412483;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024875;10413912;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024875;11081617;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024884;11077549;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2024884;11077550;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2024884;11077551;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2024884;1661807;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2024884;1661808;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2024884;1661809;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200507;20200622
8105287;W03-C-Antwerpen-West-FH01;19074;2024895;11077594;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024895;11077595;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024895;11077596;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024895;1674420;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024895;1674421;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024895;1674422;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;;;;;;;;;;;;;;;;;;20200507;20210105
8105287;W03-C-Antwerpen-West-FH01;19074;2024906;10417074;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201231
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076677;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076678;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076679;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076680;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076681;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076682;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076683;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076684;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076685;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076686;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076687;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076688;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11076689;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11344358;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11344359;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11344361;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
8105287;W03-C-Antwerpen-West-FH01;19074;2024913;11344362;;W03-C-Antwerpen-West-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;OK;;;;;;;;;;;;;;;;;;;;;20200429;20201031
