Zoning_FID;Area;Zoning_ID;Lamkey;Lu_Key;E;Area;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;E;B1;B2_new
5623248;W02-D-Leuven-FH01;15481;1269672;1884296;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884299;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884301;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884302;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884304;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884307;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884308;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884313;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884315;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
5623248;W02-D-Leuven-FH01;15481;1269672;1884316;;W02-D-Leuven-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190603;20210106
