adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_FLOOR;MERGED_APP;MERGED_PBOX
Oude Luikerbaan 160;1;0;4;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629368;'20200508112853;'Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;KEEP;;;KEEP;;;5166168;'20200508112854;2426334;'26300000;'19405;Oude Luikerbaan;'160;';3500;Hasselt;;'218985,403;'179052,728;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2426334;;MDU;1.3333333333333333;0;4;5;2426334-SU1;4.0;2.25;2;;;;;;;;;0;SU1;SU1
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1158909;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2426463;1158909;MDU;2.6666666666666665;1;8;1;2426463-LU1;1.0;0.0;0;;;;;;;;;0;001;001
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1158920;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2426463;1158920;MDU;2.6666666666666665;2;8;2;2426463-LU2;2.0;0.375;0;;;;;;;;;0;002;002
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;11138413;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:12;;N;KEEP;;;';2426463;11138413;MDU;2.6666666666666665;3;8;3;2426463-LU3;3.0;0.75;0;;;;;;;;;0;003;003
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;11138414;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:13;;N;KEEP;;;';2426463;11138414;MDU;2.6666666666666665;4;8;4;2426463-LU4;4.0;1.125;1;;;;;;;;;1;101;101
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;11138415;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:14;;N;KEEP;;;';2426463;11138415;MDU;2.6666666666666665;5;8;5;2426463-LU5;5.0;1.5;1;;;;;;;;;1;102;102
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;11138416;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:15;;N;KEEP;;;';2426463;11138416;MDU;2.6666666666666665;6;8;6;2426463-LU6;6.0;1.875;1;;;;;;;;;1;103;103
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11138417;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:16;;N;KEEP;;;';2426463;11138417;MDU;2.6666666666666665;7;8;7;2426463-LU7;7.0;2.25;2;;;;;;;;;2;201;201
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';8;11138418;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:17;;N;KEEP;;;';2426463;11138418;MDU;2.6666666666666665;8;8;8;2426463-LU8;8.0;2.625;2;;;;;;;;;2;202;202
Luikersteenweg 140A;1;0;8;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387627;'20200508104103;2426463;'26300000;'19408;Luikersteenweg;'140;'A;3500;Hasselt;;'218501,117;'179428,067;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2426463;;MDU;2.6666666666666665;0;8;9;2426463-SU1;8.0;2.625;2;;;;;;;;;0;SU1;SU1
Luikersteenweg 140B;1;0;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387628;'20200508104103;2426466;'26300000;'19408;Luikersteenweg;'140;'B;3500;Hasselt;;'218510,781;'179433,752;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;1158917;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2426466;1158917;MDU;1.6666666666666667;1;5;1;2426466-LU1;1.0;0.0;0;;;;;;;;;0;001;001
Luikersteenweg 140B;1;0;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387628;'20200508104103;2426466;'26300000;'19408;Luikersteenweg;'140;'B;3500;Hasselt;;'218510,781;'179433,752;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1158921;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';2426466;1158921;MDU;1.6666666666666667;2;5;2;2426466-LU2;2.0;0.6;0;;;;;;;;;0;002;002
Luikersteenweg 140B;1;0;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387628;'20200508104103;2426466;'26300000;'19408;Luikersteenweg;'140;'B;3500;Hasselt;;'218510,781;'179433,752;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;11138419;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:20;;N;KEEP;;;';2426466;11138419;MDU;1.6666666666666667;3;5;3;2426466-LU3;3.0;1.1999999999999997;1;;;;;;;;;1;101;101
Luikersteenweg 140B;1;0;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387628;'20200508104103;2426466;'26300000;'19408;Luikersteenweg;'140;'B;3500;Hasselt;;'218510,781;'179433,752;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;11138420;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:21;;N;KEEP;;;';2426466;11138420;MDU;1.6666666666666667;4;5;4;2426466-LU4;4.0;1.7999999999999998;1;;;;;;;;;1;102;102
Luikersteenweg 140B;1;0;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387628;'20200508104103;2426466;'26300000;'19408;Luikersteenweg;'140;'B;3500;Hasselt;;'218510,781;'179433,752;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;11138421;;LU;1;;;;;;Y;;;;APPART;;;;SSV_IMPORT;'09/07/2019 07:42:22;;N;KEEP;;;';2426466;11138421;MDU;1.6666666666666667;5;5;5;2426466-LU5;5.0;2.4;2;;;;;;;;;2;201;201
Luikersteenweg 140B;1;0;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33626466;'20200508104100;'Luikersteenweg 140A-140B;KEEP;;;KEEP;;;387628;'20200508104103;2426466;'26300000;'19408;Luikersteenweg;'140;'B;3500;Hasselt;;'218510,781;'179433,752;;N;ORN;3;0;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2426466;;MDU;1.6666666666666667;0;5;6;2426466-SU1;5.0;2.4;2;;;;;;;;;0;SU1;SU1
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;1167540;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:14;;N;KEEP;;;';2426562;1167540;MDU;3.2;2;21;2;2426562-BU1;1.0;0.0;0;;;;;;;;;0;001;001
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;230b1;;0;1;0.0;0;002;230b1
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;1167542;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:19;;N;KEEP;;;';2426562;1167542;MDU;3.2;4;21;4;2426562-BU3;3.0;0.625;0;;;;;;;;;0;003;003
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';16;11124989;;BU;1;;;;;;;;;;;;;;;;;N;MODIFY;;;';2426562;11124989;MDU;3.2;16;21;16;2426562-BU4;4.0;0.9375;0;;;;;;;;;0;004;004
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b2;;1;101;0.0;1;101;232b2
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b3;;1;102;0.0;1;102;232b3
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';17;11124990;;BU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:43:11;;N;KEEP;;;';2426562;11124990;MDU;3.2;17;21;17;2426562-BU5;5.0;1.25;1;;;;;;;;;1;103;103
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';18;11124991;;BU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:43:12;;N;KEEP;;;';2426562;11124991;MDU;3.2;18;21;18;2426562-BU6;6.0;1.5625;1;;;;;;;;;1;104;104
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';19;11124992;;BU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:43:13;;N;KEEP;;;';2426562;11124992;MDU;3.2;19;21;19;2426562-BU7;7.0;1.875;1;;;;;;;;;1;105;105
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b4;;2;201;0.0;2;201;232b4
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b5;;2;202;0.0;2;202;232b5
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b6;;2;203;0.0;2;203;232b6
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b6;;2;204;0.0;2;204;232b6
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b8;;2;205;0.0;2;205;232b8
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';20;11124993;;BU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:43:15;;N;KEEP;;;';2426562;11124993;MDU;3.2;20;21;20;2426562-BU8;8.0;2.1875;2;;;;;;;;;2;206;206
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';21;11124994;;BU;1;;;;;;;;;;;;;;IFH_BATCH;'09/07/2019 07:43:16;;N;KEEP;;;';2426562;11124994;MDU;3.2;21;21;21;2426562-BU9;9.0;2.5;2;;;;;;;;;2;207;207
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';;;;BU;1;;;;;;;;;;;;;;;;;N;NEW;;;';2426562;;MDU;3.2;0;21;22;2426562-BU10;10.0;2.8125;2;;;;;;;;;2;208;208
Luikersteenweg 232;2;11;5;;;;Zoning;10433858;'20200529134526;W03-D-Hasselt-FH05;10433858;'20200529134526;W03-D-Hasselt-FH05;23998;FTTH-Cu;33629369;'20200508112853;'Gouverneur Roppesingel 165_Luikersteenweg 230-232;KEEP;;;KEEP;;;10522566;'20200508112853;2426562;'26300000;'19408;Luikersteenweg;'232;';3500;Hasselt;;'218837,397;'178933,641;;N;IRREG;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;1167541;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;IFH_BATCH;'09/07/2019 07:43:18;;N;KEEP;;;';2426562;1167541;MDU;3.2;3;21;3;2426562-BU2;2.0;0.3125;0;W03-D-Hasselt-FH05;2426562;;232b9;;3;301;0.0;3;301;232b9
