File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674213;20191203133636;3035129;37370000;22206;Nerviersstraat;38;;3000;Leuven;;173948;174725;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930506;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674215;20191203133636;3035132;37370000;22206;Nerviersstraat;39;;3000;Leuven;;173920;174735;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930507;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674217;20191203133636;3035135;37370000;22206;Nerviersstraat;40;;3000;Leuven;;173953;174728;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930508;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674218;20191203133636;3035137;37370000;22206;Nerviersstraat;41;;3000;Leuven;;173924;174737;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930509;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674220;20191203133637;3035140;37370000;22206;Nerviersstraat;42;;3000;Leuven;;173957;174730;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930510;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674222;20191203133637;3035141;37370000;22206;Nerviersstraat;43;;3000;Leuven;;173929;174740;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930511;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674224;20191203133637;3035144;37370000;22206;Nerviersstraat;44;;3000;Leuven;;173962;174732;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930512;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674231;20191203133637;3035147;37370000;22206;Nerviersstraat;46;;3000;Leuven;;173966;174736;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930514;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674239;20191203133633;3035149;37370000;22206;Nerviersstraat;49;;3000;Leuven;;173941;174747;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930517;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;6674246;20191203133633;3035151;37370000;22206;Nerviersstraat;50;;3000;Leuven;;173981;174745;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;10930518;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU
