SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP
W03-C-Uccle-FH03;1683525;LU;;;1;5
W03-C-Uccle-FH03;1683525;LU;;;2;6
W03-C-Uccle-FH03;1683525;LU;;;2;7
W03-C-Uccle-FH03;1683525;LU;;;3;8
W03-C-Uccle-FH03;1683525;LU;;;3;9
W03-C-Uccle-FH03;1681753;SU;;;-1;1
W03-C-Uccle-FH03;1681753;BU;;;0;2
W03-C-Uccle-FH03;1681753;LU;;;1;3
W03-C-Uccle-FH03;1681753;LU;;;2;4
W03-C-Uccle-FH03;1681753;LU;;;3;5
W03-C-Uccle-FH03;1681753;LU;;;4;6
W03-C-Charleroi-FH11;6531853;LU;;;1;11
W03-C-Charleroi-FH11;6531853;LU;;;2;21
W03-C-Charleroi-FH11;6368062;LU;;;1;11
W03-C-Charleroi-FH11;6368062;LU;;;1;12
W03-C-Charleroi-FH11;6368062;LU;;;2;2
W03-C-Charleroi-FH11;6368062;LU;;;2;22
W03-C-Charleroi-FH11;2118535;LU;;;Rdc;1
W03-C-Charleroi-FH11;2118535;LU;;;1;11
W03-C-Charleroi-FH11;2118535;LU;;;2;21
W03-C-Charleroi-FH11;3932577;LU;;;Rdc;1
W03-C-Charleroi-FH11;3932577;LU;;;1;11
W03-C-Charleroi-FH11;3932577;LU;;;2;21
W03-C-Charleroi-FH11;2118528;LU;;;Rdc;1
W03-C-Charleroi-FH11;2118528;LU;;;Rdc;2
W03-C-Charleroi-FH11;2118528;LU;;;1;11
W03-C-Charleroi-FH11;2118528;LU;;;1;12
W03-C-Charleroi-FH11;2118528;LU;;;2;21
W03-C-Charleroi-FH11;2118528;LU;;;2;22
W03-C-Charleroi-FH11;5072361;LU;;;Rdc;1
W03-C-Charleroi-FH11;5072361;LU;;;1;11
W03-C-Charleroi-FH11;5072361;LU;;;2;21
W03-C-Charleroi-FH11;2092647;LU;;;Rdc;1
W03-C-Charleroi-FH11;2092647;LU;;;1;11
W03-C-Charleroi-FH11;2092647;LU;;;2;21
W03-C-Uccle-FH03;6525048;BU;;;0;1
W03-C-Uccle-FH03;6525048;BU;;;0;1
W03-C-Uccle-FH03;6525048;LU;;;0;1
W03-C-Uccle-FH03;6525048;LU;;;1;101
W03-C-Uccle-FH03;6525048;LU;;;1;101
W03-C-Uccle-FH03;6525048;LU;;;1;101
W03-C-Uccle-FH03;6525048;LU;;;2;201
W03-C-Uccle-FH03;6525048;LU;;;2;201
W03-C-Uccle-FH03;6525048;LU;;;2;201
W03-C-Uccle-FH03;6525048;LU;;;3;301
W03-C-Uccle-FH03;6525048;LU;;;3;301
W03-C-Uccle-FH03;6525048;LU;;;3;301
W03-C-Uccle-FH03;1051937;LU;;;0;1
W03-C-Uccle-FH03;1051937;LU;;;1;101
W03-C-Uccle-FH03;1051937;LU;;;2;201
W03-C-Uccle-FH03;1051937;LU;;;3;301
W03-C-Uccle-FH03;1051937;LU;;;4;401
W03-C-Uccle-FH03;1681876;LU;;;0;1
W03-C-Uccle-FH03;1681876;LU;;;1;101
W03-C-Uccle-FH03;1681876;LU;;;2;201
W03-C-Uccle-FH03;1681875;LU;;;0;1
W03-C-Uccle-FH03;1681875;LU;;;0;1
W03-C-Uccle-FH03;1681875;LU;;;1;101
W03-C-Uccle-FH03;1681875;LU;;;1;101
W03-C-Uccle-FH03;1681875;LU;;;2;201
W03-C-Uccle-FH03;1681875;LU;;;2;201
W03-C-Uccle-FH03;1051936;BU;;;0;1
W03-C-Uccle-FH03;1051936;LU;;;1;101
