Projectnummer;Opdrachttemplate;LU Key;LAM MK;LAM Street Code;Street;Postcode;Municipality
ANTWERPEN-WEST - FH09;BUILDING template;59600;59600;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988665;1988665;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988667;1988667;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988671;1988671;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988674;1988674;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988676;1988676;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988678;1988678;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988686;1988686;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988688;1988688;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988690;1988690;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988692;1988692;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988697;1988697;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988701;1988701;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988705;1988705;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988707;1988707;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988733;1988733;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988737;1988737;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988739;1988739;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988741;1988741;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988743;1988743;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988747;1988747;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988748;1988748;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988752;1988752;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988753;1988753;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988754;1988754;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988760;1988760;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988763;1988763;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988766;1988766;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988773;1988773;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1988777;1988777;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw1603281;NB-Antw1603281;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw378f299;NB-Antw378f299;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw4911822;NB-Antw4911822;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw11a98335;NB-Antw11a98335;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw28bcd557;NB-Antw28bcd557;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw31Aa873;NB-Antw31Aa873;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw34e89994;NB-Antw34e89994;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw41fecd08;NB-Antw41fecd08;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw43A9433;NB-Antw43A9433;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw45286255;NB-Antw45286255;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw49497378;NB-Antw49497378;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw51Ac196;NB-Antw51Ac196;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw73790e17;NB-Antw73790e17;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4065098;4065098;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5364225;5364225;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5373816;5373816;18549;Leopoldstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55151;55151;25433;Maria Pijpelincxstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55153;55153;25433;Maria Pijpelincxstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw191fe35;NB-Antw191fe35;25433;Maria Pijpelincxstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw6a72758;NB-Antw6a72758;25433;Maria Pijpelincxstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw8bd8a75;NB-Antw8bd8a75;25433;Maria Pijpelincxstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55516;55516;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55518;55518;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5575964;5575964;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1999494;1999494;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1999505;1999505;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1999508;1999508;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw307ab36;NB-Antw307ab36;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw51d7c57;NB-Antw51d7c57;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw11355d74;NB-Antw11355d74;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw2748da93;NB-Antw2748da93;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1139908;1139908;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1139909;1139909;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1139911;1139911;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1139937;1139937;20127;Mechelseplein;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;61858;61858;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2001563;2001563;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2001572;2001572;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw27a7739;NB-Antw27a7739;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw5970060;NB-Antw5970060;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw5A9074;NB-Antw5A9074;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw7be9397;NB-Antw7be9397;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw35d28d08;NB-Antw35d28d08;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw39A2829;NB-Antw39A2829;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1008481;1008481;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;138244;138244;20393;Meistraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59584;59584;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59585;59585;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2027536;2027536;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2027542;2027542;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2027545;2027545;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2027548;2027548;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2027556;2027556;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2027561;2027561;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2027566;2027566;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw2A8451;NB-Antw2A8451;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw4A0373;NB-Antw4A0373;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw20Ab891;NB-Antw20Ab891;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1506990;1506990;22398;Nieuwstad;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55149;55149;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2034543;2034543;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2034549;2034549;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2034554;2034554;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2034557;2034557;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2034560;2034560;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw2A4d17;NB-Antw2A4d17;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw3A3631;NB-Antw3A3631;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;12603;12603;23344;Orgelstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59572;59572;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59573;59573;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59577;59577;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;59578;59578;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;197241;197241;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036448;2036448;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036456;2036456;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036457;2036457;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036462;2036462;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036463;2036463;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036474;2036474;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036477;2036477;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036484;2036484;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036485;2036485;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036487;2036487;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036488;2036488;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036491;2036491;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036500;2036500;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036502;2036502;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036521;2036521;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036532;2036532;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036550;2036550;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036552;2036552;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036554;2036554;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036557;2036557;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036561;2036561;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036564;2036564;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036567;2036567;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036569;2036569;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036570;2036570;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2036572;2036572;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw2777855;NB-Antw2777855;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw168ad967;NB-Antw168ad967;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw32a01588;NB-Antw32a01588;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw34b4fa02;NB-Antw34b4fa02;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw37c93426;NB-Antw37c93426;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw40df4e38;NB-Antw40df4e38;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4510444;4510444;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw42f68c62;NB-Antw42f68c62;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw450a9795;NB-Antw450a9795;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;137986;137986;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw463ba421;NB-Antw463ba421;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw50522645;NB-Antw50522645;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw516a2a55;NB-Antw516a2a55;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw527d2b77;NB-Antw527d2b77;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw5499cd95;NB-Antw5499cd95;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw57adf614;NB-Antw57adf614;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw62A0631;NB-Antw62A0631;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw72d62e51;NB-Antw72d62e51;23542;Oudevaartplaats;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw3926a921;NB-Antw3926a921;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2050655;2050655;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2050657;2050657;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2050658;2050658;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2050660;2050660;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2050662;2050662;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2050665;2050665;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1139921;1139921;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4506554;4506554;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4506555;4506555;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw19ec3967;NB-Antw19ec3967;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw35ffc383;NB-Antw35ffc383;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw3711d799;NB-Antw3711d799;27400;Schermersstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw23beb36;NB-Antw23beb36;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55140;55140;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55142;55142;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw12510361;NB-Antw12510361;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw246a1074;NB-Antw246a1074;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw347e0292;NB-Antw347e0292;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw48Aff13;NB-Antw48Aff13;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;60793;60793;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052248;2052248;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052250;2052250;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052251;2052251;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052256;2052256;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052258;2052258;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052260;2052260;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052262;2052262;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052264;2052264;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052268;2052268;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052270;2052270;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052275;2052275;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052278;2052278;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052279;2052279;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052280;2052280;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052282;2052282;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;2052284;2052284;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1298909;1298909;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5414438;5414438;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5414440;5414440;27902;Schuttershofstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw6ac2735;NB-Antw6ac2735;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw37Aa552;NB-Antw37Aa552;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw39Ae776;NB-Antw39Ae776;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55491;55491;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55492;55492;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959505;1959505;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959506;1959506;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959507;1959507;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959508;1959508;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959509;1959509;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959510;1959510;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959511;1959511;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959512;1959512;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959513;1959513;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959515;1959515;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959516;1959516;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959517;1959517;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959518;1959518;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959519;1959519;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959520;1959520;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959521;1959521;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959522;1959522;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959523;1959523;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959524;1959524;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959525;1959525;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959526;1959526;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959527;1959527;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959528;1959528;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959529;1959529;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1959530;1959530;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1139905;1139905;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1139906;1139906;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4056675;4056675;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4215132;4215132;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;1334889;1334889;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4504679;4504679;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4504681;4504681;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;4504682;4504682;14176;Sint-Jorispoort;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;55173;55173;20003;Sint-Maartenstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw1f01d87;NB-Antw1f01d87;20003;Sint-Maartenstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;11946;11946;29845;Stoopstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5312008;5312008;29845;Stoopstraat;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw1302a014;NB-Antw1302a014;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw191cdf33;NB-Antw191cdf33;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5569323;5569323;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;188991;188991;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw2139f955;NB-Antw2139f955;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw234d9068;NB-Antw234d9068;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw2561eb85;NB-Antw2561eb85;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5576303;5576303;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;NB-Antw30A7705;NB-Antw30A7705;30111;Tabakvest;2000;Antwerpen
ANTWERPEN-WEST - FH09;BUILDING template;5906758;5906758;30111;Tabakvest;2000;Antwerpen
