LAM MK;TOTAAL;SU;BU;LU;Zip;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Nr;Suffix;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid;Street;Municipality;LANGUAGE;BT
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;32;1318149;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318149;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;33;1318156;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318156;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1317954;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1317954;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;10;1318051;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318051;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;11;1318057;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318057;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;12;1318069;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318069;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;13;1318072;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318072;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;14;1318077;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318077;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;15;1318082;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318082;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;16;1318090;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318090;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;17;1318092;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318092;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;18;1318095;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318095;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;19;1318099;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318099;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;2;1317986;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1317986;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;20;1318107;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318107;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;21;1318108;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318108;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;22;1318111;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318111;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;23;1318114;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318114;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;24;1318119;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318119;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;25;1318121;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318121;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;26;1318122;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318122;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;27;1318124;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1484820;1318124;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;28;1318127;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318127;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;29;1318128;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318128;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;3;1317993;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1317993;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;30;1318130;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318130;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;31;1318132;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318132;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;34;1318171;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318171;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;35;1318172;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318172;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;36;1555698;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1555698;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;37;1555701;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1555701;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;38;1555702;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1555702;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;4;1318002;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318002;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;5;1318014;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318014;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;6;1318024;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318024;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;7;1318031;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318031;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;8;1318044;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318044;Quai Orban;Liege;NL;MDU
1484820;38;0;2;36;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507835;20190909114245;37700000;20182;18;;;235579,483;147890,298;;N;IRREG;9;0;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;9;1318048;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;DELETE;;;;1484820;1318048;Quai Orban;Liege;NL;MDU
1485075;2;0;1;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507838;20190909114245;37700000;20182;45;;;235550,082;147698,307;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;BU;1;;;;;;;;;;;;;;;;;;NEW;;;;1485075;;Quai Orban;Liege;NL;MDU
1485075;2;0;1;1;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507838;20190909114245;37700000;20182;45;;;235550,082;147698,307;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1364507;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;1485075;1364507;Quai Orban;Liege;NL;MDU
1485735;4;0;0;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507850;20190909114245;37700000;5125;23;;;236162,647;147764,918;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;1;1331922;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;1485735;1331922;Rue des Champs;Liege;NL;MDU
1485735;4;0;0;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507850;20190909114245;37700000;5125;23;;;236162,647;147764,918;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1485735;;Rue des Champs;Liege;NL;MDU
1485735;4;0;0;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507850;20190909114245;37700000;5125;23;;;236162,647;147764,918;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1485735;;Rue des Champs;Liege;NL;MDU
1485735;4;0;0;4;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507850;20190909114245;37700000;5125;23;;;236162,647;147764,918;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1485735;;Rue des Champs;Liege;NL;MDU
1486046;3;0;1;2;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507853;20190909114245;37700000;12995;73;;;235758,893;147891,724;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;2;1386293;;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1486046;1386293;Rue Gretry;Liege;NL;MDU
1486046;3;0;1;2;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507853;20190909114245;37700000;12995;73;;;235758,893;147891,724;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1386222;;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;KEEP;;;;1486046;1386222;Rue Gretry;Liege;NL;MDU
1486046;3;0;1;2;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507853;20190909114245;37700000;12995;73;;;235758,893;147891,724;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1486046;;Rue Gretry;Liege;NL;MDU
1487757;5;0;0;5;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507890;20190909114245;37700000;20182;3;;;235634,79;147980,837;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;1;1344298;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;KEEP;;;;1487757;1344298;Quai Orban;Liege;NL;MDU
1487757;5;0;0;5;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507890;20190909114245;37700000;20182;3;;;235634,79;147980,837;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1487757;;Quai Orban;Liege;NL;MDU
1487757;5;0;0;5;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507890;20190909114245;37700000;20182;3;;;235634,79;147980,837;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1487757;;Quai Orban;Liege;NL;MDU
1487757;5;0;0;5;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507890;20190909114245;37700000;20182;3;;;235634,79;147980,837;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1487757;;Quai Orban;Liege;NL;MDU
1487757;5;0;0;5;4020;;;;Zoning;8464350;20191109094846;W03-C-Liege-FH11;8464350;20191109094846;W03-C-Liege-FH11;21413;FTTH-Cu;;;;;;;;;;507890;20190909114245;37700000;20182;3;;;235634,79;147980,837;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;MODIFY;;;;;;;LU;1;;;;;;;;;;;;;;;;;;NEW;;;;1487757;;Quai Orban;Liege;NL;MDU
