LAM MK;TOTAAL;SU;BU;LU;Zip;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Nr;Suffix;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;Street;Municipality;LANGUAGE;BT
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;45;1918478;3578089;LU;1;45;;;;;Y;#A4/3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;46;1918479;3578090;LU;1;46;;;;;Y;#A4/4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;47;1918481;3578091;LU;1;47;;;;;Y;#A4/5;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;48;1918482;3578092;LU;1;48;;;;;Y;#A4/6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;49;1918483;3578093;LU;1;49;;;;;Y;#A4/7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;50;1918484;3578094;LU;1;50;;;;;Y;#A4/8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;53;11098847;4797450;LU;1;51;;;;;N;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;54;11098848;4797451;LU;1;52;;;;;N;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;55;11098849;4797452;LU;1;53;;;;;N;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;56;11098850;4797453;LU;1;54;;;;;N;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;57;11098851;4797454;LU;1;55;;;;;N;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;52;10917661;3578096;SU;1;;SU;;;;Y;;HOUSE;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049126;57;2;0;55;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;6493497;20191016183818;residentie de nervier;;;;;;;756079;20191016183723;37370000;31423;43;;;174063,564;174793,852;;Y;NA;5;4;Undefined;Unknown;C - Precabled ONTP;None;;;;;;;;;;;;58;11098852;4797455;SU;1;;SU2;;;;N;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;MDU
3049133;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756080;20191016183723;37370000;31423;44;;;174118,542;174821,742;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1919020;3572668;LU;1;1;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049135;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756081;20191112112151;37370000;31423;47;;;174046,984;174828,537;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1920193;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049137;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20863111;20191016183823;37370000;31423;48;;;174123;174816;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11188097;;LU;1;;;;;;;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049138;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756083;20191112112142;37370000;31423;49;;;174044,634;174832,738;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1920956;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049140;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756084;20191112112133;37370000;31423;51;;;174041,862;174837,069;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1923208;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049141;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756085;20191112112115;37370000;31423;55;;;174035,189;174846,019;;N;IRREG;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1924882;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049144;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756086;20191112112105;37370000;31423;57;;;174033,927;174850,17;;N;IRREG;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1925583;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049146;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20863124;20191016183823;37370000;31423;58;;;174151;174822;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11188100;;LU;1;;;;;;;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049148;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756088;20191112112056;37370000;31423;59;;;174031,577;174854,703;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1926072;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049152;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756089;20191112112048;37370000;31423;61;;;174030,906;174858,164;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1927946;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049153;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756090;20191016183724;37370000;31423;62;;;174139,755;174830,01;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1928240;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049155;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756091;20191112112039;37370000;31423;63;;;174027,054;174861,568;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1928659;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049157;2;1;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756092;20191016183724;37370000;31423;64;;;174135,294;174835,509;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1928923;;LU;1;;;;;;Y;#DEEL 1013S15;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049157;2;1;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756092;20191016183724;37370000;31423;64;;;174135,294;174835,509;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;2;11188397;;SU;1;;;;;;;;;;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049160;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756093;20191016183724;37370000;31423;74;;;174073,256;174834,869;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1931954;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049161;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756094;20191016183724;37370000;31423;78;;;174066,9;174841,796;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1933181;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049163;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756095;20191016183724;37370000;31423;80;;;174064,563;174845,748;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1934513;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049164;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756096;20191016183724;37370000;31423;82;;;174061,951;174849,445;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1934862;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Vanden Tymplestraat;Leuven;NL;SDU
3049394;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756179;20191016183724;37370000;31543;5;;;173822,263;174754,195;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1921760;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049396;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756180;20191016183724;37370000;31543;6;;;173912,293;174803,65;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1926835;3573835;BU;1;;BU;;;;Y;;EDUC;ONDERWIJSGEBOUW - BATIMENT D' ENSEIGNEMENT;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049398;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756181;20191016183724;37370000;31543;7;;;173827,582;174758,19;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1930638;3578170;LU;1;LU;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049401;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;20862978;20191018064933;37370000;31543;8;;;173882;174769;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11188075;;BU;1;;;;;;;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049403;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756182;20191016183724;37370000;31543;9;;;173832,317;174762,037;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1936663;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049406;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756183;20191016183724;37370000;31543;11;;;173833,839;174770,653;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;15;11086468;4757393;BU;1;;KOT;;;;N;;;;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049409;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756184;20191016183724;37370000;31543;12;;;173927,814;174816,304;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1887129;3573836;BU;1;;BU;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049411;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756185;20191016183725;37370000;31543;13;;;173838,948;174772,304;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1888968;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049417;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756186;20191016183725;37370000;31543;19;;;173851,938;174782,241;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1897424;3578175;BU;1;;KOT;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049419;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756187;20191112115750;37370000;31543;22;;;173964,655;174844,498;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1902030;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049421;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756188;20191024144019;37370000;31543;23;;;173859,513;174789,546;;N;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1902971;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049423;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756189;20191016183725;37370000;31543;25;;;173864,225;174791,748;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1905002;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049426;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756190;20191112111858;37370000;31543;30;;;173990,099;174865,548;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1910286;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049429;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756191;20191016183725;37370000;31543;31;;;173876,273;174802,075;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1911054;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049431;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756192;20191112111907;37370000;31543;32;;;173995,372;174868,353;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1911692;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049433;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756193;20191016183725;37370000;31543;33;;;173879,699;174806,036;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1912557;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049435;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756194;20191112111925;37370000;31543;36;;;174003,79;174875,577;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1914173;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049437;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756195;20191016183725;37370000;31543;37;;;173888,458;174812,141;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1914803;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049439;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756196;20191112111934;37370000;31543;38;;;174007,291;174880,484;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1915421;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049440;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756197;20191016183725;37370000;31543;39;;;173893,535;174814,224;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1915804;;BU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049441;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756198;20191016183726;37370000;31543;41;;;173897,561;174817,428;;Y;NA;2;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1917735;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049443;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756199;20191016183726;37370000;31543;45;;;173909,379;174825,987;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1919410;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049446;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756200;20191016183726;37370000;31543;46;;;174036,226;174900,463;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1919798;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049450;1;0;0;1;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756201;20191016183726;37370000;31543;50;;;174043,124;174908,154;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1922779;;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
3049453;1;0;1;0;3000;;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;756202;20191016183726;37370000;31543;52;;;174047,598;174909,42;;Y;NA;3;4;Undefined;Unknown;;None;;;;;;;;;;;;1;1923937;;BU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;;;;;;Jean-Baptiste Van Monsstraat;Leuven;NL;SDU
