LAM MK;TOTAAL;SU;BU;LU;File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LANGUAGE;BT
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077763;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077764;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11077765;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;5;11077766;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;6;11077767;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;7;11077768;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;8;11077769;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;9;11077770;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755771;10;1;0;9;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629909;20190604080243;1630000;3294;Bordeauxstraat;7;A;2000;Antwerpen;;152838,933;213387,022;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;10;11077771;;SU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755772;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;11196783.0;20190604080245;Bordeauxstraat 7a - 7b - 7c;;;;;;;11196715;20190604080244;1630000;3294;Bordeauxstraat;7;B;2000;Antwerpen;;152838,606;213397,663;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11077016;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
1755774;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629910;20190604080243;1630000;3294;Bordeauxstraat;7;C;2000;Antwerpen;;152838,671;213392,897;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1840122;;BU;1;;;;;;Y;#HA.GV/KAVEL 3/KELDER D;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;NL;SDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1630471;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1630472;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1630473;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;4;1630474;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;5;1630475;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;6;1630476;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;7;1630477;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;8;1630478;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;9;11077772;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;10;11077773;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;11;11077774;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1755779;12;0;1;11;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;629911;20190604080243;1630000;3294;Bordeauxstraat;11;;2000;Antwerpen;;152838,446;213363,345;;Y;;5.0;15.0;Unknown;Unknown;;None;;;;;;;;;;;;12;11077775;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1775168;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;11196679;20190603152301;1630000;3931;Braziliestraat;2;A;2000;Antwerpen;;152431,922;213764,334;;N;MON;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;11076660;;BU;1;;;;;;;;;;;;;;;;;;;;;;NL;SDU
1775176;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093649;20190604080239;1630000;3931;Braziliestraat;10;;2000;Antwerpen - Anvers;;152442,938;213636,098;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10369076;;LU;1;;;;;;Y;#A1/L.1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775176;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093649;20190604080239;1630000;3931;Braziliestraat;10;;2000;Antwerpen - Anvers;;152442,938;213636,098;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;10369338;;LU;1;;;;;;Y;#A2/L.2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775176;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093649;20190604080239;1630000;3931;Braziliestraat;10;;2000;Antwerpen - Anvers;;152442,938;213636,098;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;3;10369538;;LU;1;;;;;;Y;#A3/L.3/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775176;4;0;1;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093649;20190604080239;1630000;3931;Braziliestraat;10;;2000;Antwerpen - Anvers;;152442,938;213636,098;;Y;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;4;10372131;;BU;1;;;;;;Y;#HA.GV/HR/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;;;;;;NL;MDU
1775185;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093650;20190603134649;1630000;3931;Braziliestraat;12;;2000;Antwerpen - Anvers;;152441,589;213626,41;;N;;2.0;6.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10364946;;BU;1;;;;;;Y;;INDU;NIJVERHEIDSGEBOUW - ENTREPRISE INDUSTRIELLE;;;;;;;;;;;;;NL;SDU
1775191;1;0;1;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631690;20190603135830;1630000;3931;Braziliestraat;15;;2000;Antwerpen;;152477,541;213635,42;;N;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1662306;;BU;1;;;;;;Y;;CULT;CULTUREEL GEBOUW - BATIMENT CULTURELLE;;;;;;;;;;;;;NL;SDU
1775195;3;0;3;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631691;20190604080237;1630000;3931;Braziliestraat;17;;2000;Antwerpen;;152477,612;213599,589;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1674862;;BU;1;;;;;;Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;;;;;;;;;;;;;NL;MDU
1775195;3;0;3;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631691;20190604080237;1630000;3931;Braziliestraat;17;;2000;Antwerpen;;152477,612;213599,589;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1674863;;BU;1;;;;;;Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;;;;;;;;;;;;;NL;MDU
1775195;3;0;3;0;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631691;20190604080237;1630000;3931;Braziliestraat;17;;2000;Antwerpen;;152477,612;213599,589;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;3;1674864;;BU;1;;;;;;Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10370001;;LU;1;;;;;;Y;#A1/22/1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;10370192;;LU;1;;;;;;Y;#A2/22/2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;3;10370369;;LU;1;;;;;;Y;#A3/22/3/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;4;10370822;;BU;1;;;;;;Y;#BUILDING;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;5;10370823;;BU;1;;;;;;Y;#BUILDING;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;6;10370824;;BU;1;;;;;;Y;#BUILDING;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;7;10370825;;BU;1;;;;;;Y;#BUILDING;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;8;10370826;;BU;1;;;;;;Y;#BUILDING;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;9;10370827;;BU;1;;;;;;Y;#BUILDING;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;10;10372349;;LU;1;;;;;;Y;#A1.2/18/1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;11;10372764;;LU;1;;;;;;Y;#A3.4/18/2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;12;10372848;;LU;1;;;;;;Y;#A4.5/22/4/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;;;;;;NL;MDU
1775199;13;0;6;7;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631692;20190604080237;1630000;3931;Braziliestraat;18;;2000;Antwerpen;;152443,986;213605,393;;N;ORN;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;13;10376543;;LU;1;;;;;;Y;#G.GV/G-ATELIER/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;;;;;;;;;;;;;NL;MDU
1775203;4;1;0;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093651;20190627075133;1630000;3931;Braziliestraat;19;;2000;Antwerpen - Anvers;;152477,731;213591,585;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;1;10364943;;LU;1;;;;;;Y;;INDU;NIJVERHEIDSGEBOUW - ENTREPRISE INDUSTRIELLE;;;;;;;;;;;;;NL;MDU
1775203;4;1;0;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093651;20190627075133;1630000;3931;Braziliestraat;19;;2000;Antwerpen - Anvers;;152477,731;213591,585;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;2;11077873;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1775203;4;1;0;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093651;20190627075133;1630000;3931;Braziliestraat;19;;2000;Antwerpen - Anvers;;152477,731;213591,585;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;3;11077874;;LU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1775203;4;1;0;3;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;7093651;20190627075133;1630000;3931;Braziliestraat;19;;2000;Antwerpen - Anvers;;152477,731;213591,585;;Y;;3.0;9.0;Unknown;Unknown;;None;;;;;;;;;;;;4;11077875;;SU;1;;;;;;;;;;;;;;;;;;;;;;NL;MDU
1775206;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631693;20190604080237;1630000;3931;Braziliestraat;22;;2000;Antwerpen;;152444,082;213597,65;;N;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;1;1708710;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
1775206;4;0;0;4;;;;Zoning;8105287;20190616165215;W03-C-Antwerpen-West-FH01;8105287;20190616165215;W03-C-Antwerpen-West-FH01;19074;FTTH-Cu;;;;;;;;;;631693;20190604080237;1630000;3931;Braziliestraat;22;;2000;Antwerpen;;152444,082;213597,65;;N;;4.0;12.0;Unknown;Unknown;;None;;;;;;;;;;;;2;1708711;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;NL;MDU
