Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ROESELARE - FH04;4374984;405;;;4374984;;;Spanjestraat;35;;;2018-04-18 16:32:42;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252950;410;;;1252950;;;Koornstraat;136;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874611;422;;;874611;;;Toekomststraat;1;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353111;408;;;4353111;;;Sint-Hubrechtsstraat;33;;;2018-02-19 13:51:16;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252951;410;;;1252951;;;Koornstraat;140;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419209;422;;;3419209;;;Toekomststraat;3;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364955;422;;;4364955;;;Toekomststraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418813;408;;;3418813;;;Sint-Hubrechtsstraat;37;;;2018-02-27 14:50:26;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252952;410;;;1252952;;;Koornstraat;146;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419210;422;;;3419210;;;Toekomststraat;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418815;408;;;3418815;;;Sint-Hubrechtsstraat;39;;;2018-04-18 16:33:11;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4239033;410;;;4239033;;;Koornstraat;148;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419212;422;;;3419212;;;Toekomststraat;9;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252953;410;;;1252953;;;Koornstraat;152;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364959;422;;;4364959;;;Toekomststraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252954;410;;;1252954;;;Koornstraat;154;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4253701;422;;;4253701;;;Toekomststraat;13;;;09-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416524;410;;;3416524;;;Koornstraat;156;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419216;422;;;3419216;;;Toekomststraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416525;410;;;3416525;;;Koornstraat;158;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4200258;422;;;4200258;;;Toekomststraat;17;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375303;410;;;4375303;;;Koornstraat;160;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419219;422;;;3419219;;;Toekomststraat;19;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252955;410;;;1252955;;;Koornstraat;162;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419221;422;;;3419221;;;Toekomststraat;23;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4267874;410;;;4267874;;;Koornstraat;164;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3419222;422;;;3419222;;;Toekomststraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252945;410;;;1252945;;;Koornstraat;166;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874613;422;;;874613;;;Toekomststraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;18581;410;;;18581;;;Koornstraat;170;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417675;410;;;3417675;;;Ommegangsstraat;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;6059685;410;;;6059685;;;Onze-Lieve-Vrouwemarkt;4;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420634;410;;;3420634;;;Onze-Lieve-Vrouwemarkt;16;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4055557;410;;;4055557;;;Onze-Lieve-Vrouwemarkt;18;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252987;403;;;1252987;;;Spanjestraat;54;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420636;410;;;3420636;;;Onze-Lieve-Vrouwemarkt;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418543;403;;;3418543;;;Spanjestraat;56;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875313;403;;;875313;;;Spanjestraat;60;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354966;410;;;4354966;;;Onze-Lieve-Vrouwemarkt;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418546;403;;;3418546;;;Spanjestraat;64;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252981;403;;;1252981;;;Spanjestraat;66;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420639;410;;;3420639;;;Onze-Lieve-Vrouwemarkt;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252984;403;;;1252984;;;Spanjestraat;70;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4152741;403;;;4152741;;;Spanjestraat;72;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;860253;410;;;860253;;;Onze-Lieve-Vrouwemarkt;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252985;403;;;1252985;;;Spanjestraat;74;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252986;403;;;1252986;;;Spanjestraat;76;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875317;403;;;875317;;;Spanjestraat;78;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875341;403;;;875341;;;Vaartstraat;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875330;410;;;875330;;;Sint-Hubrechtsstraat;47;;;2018-03-21 13:57:28;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4374771;403;;;4374771;;;Vaartstraat;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4374777;403;;;4374777;;;Vaartstraat;25;;;2018-04-18 16:32:22;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252965;410;;;1252965;;;Sint-Hubrechtsstraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;18583;410;;;18583;;;Sint-Hubrechtsstraat;55;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1364254;410;;;1364254;;;Sint-Hubrechtsstraat;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875309;410;;;875309;;;Spanjestraat;55;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418544;410;;;3418544;;;Spanjestraat;57;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418545;410;;;3418545;;;Spanjestraat;59;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413597;418;;;3413597;;;Ardooisesteenweg;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875310;410;;;875310;;;Spanjestraat;97;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354955;418;;;4354955;;;Ardooisesteenweg;53;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875311;410;;;875311;;;Spanjestraat;99;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252959;410;;;1252959;;;Spanjestraat;101;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413604;418;;;3413604;;;Ardooisesteenweg;59;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252960;410;;;1252960;;;Spanjestraat;103;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418550;410;;;3418550;;;Spanjestraat;105;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413607;418;;;3413607;;;Ardooisesteenweg;63;;;2018-04-18 16:33:20;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375086;401;;;4375086;;;Kaaistraat;58;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252961;410;;;1252961;;;Spanjestraat;107;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413609;418;;;3413609;;;Ardooisesteenweg;65;;D;2018-03-09 11:10:14;Muzaffer Erkoç;MDU;1;1;0;2;BUILDING template
ROESELARE - FH04;4375090;401;;;4375090;;;Kaaistraat;61;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252962;410;;;1252962;;;Spanjestraat;127;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362854;426;;;4362854;;;Eksaardestraat;46;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875278;410;;;875278;;;Spanjestraat;129;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252271;426;;;1252271;;;Eksaardestraat;48;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252911;401;;;1252911;;;Kaaistraat;63;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414846;426;;;3414846;;;Eksaardestraat;50;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874622;423;;;874622;;;Hammestraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4256747;426;;;4256747;;;Eksaardestraat;52;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418553;410;;;3418553;;;Spanjestraat;161;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415309;423;;;3415309;;;Hammestraat;39;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252272;426;;;1252272;;;Eksaardestraat;54;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252914;401;;;1252914;;;Kaaistraat;71;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375170;410;;;4375170;;;Spanjestraat;163;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415310;423;;;3415310;;;Hammestraat;41;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414847;426;;;3414847;;;Eksaardestraat;58;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875326;404;;;875326;;;Jules Lagaelaan;1;;;2018-04-18 16:32:23;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418554;410;;;3418554;;;Spanjestraat;165;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415311;423;;;3415311;;;Hammestraat;43;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874766;426;;;874766;;;Eksaardestraat;60;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415312;423;;;3415312;;;Hammestraat;47;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874767;426;;;874767;;;Eksaardestraat;62;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252968;404;;;1252968;;;Jules Lagaelaan;5;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413850;418;;;3413850;;;Beversesteenweg;66;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415313;423;;;3415313;;;Hammestraat;51;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252292;426;;;1252292;;;Eksaardestraat;64;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252969;404;;;1252969;;;Jules Lagaelaan;6;;;2018-04-18 16:32:24;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252325;418;;;1252325;;;Beversesteenweg;70;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362860;426;;;4362860;;;Eksaardestraat;66;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4375033;404;;;4375033;;Jules Lagaelaan 7-8-9-10-10A;Jules Lagaelaan;7;;A;2018-02-06 09:16:04;Rudi Caes;MDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252326;418;;;1252326;;;Beversesteenweg;74;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415315;423;;;3415315;;;Hammestraat;55;;;2018-03-19 16:21:44;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252293;426;;;1252293;;;Eksaardestraat;68;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875259;401;;;875259;;;Mandellaan;392;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874792;418;;;874792;;;Beversesteenweg;76;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365014;423;;;4365014;;;Hammestraat;57;;;2018-03-23 14:58:58;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362862;426;;;4362862;;;Eksaardestraat;72;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252854;401;;;1252854;;;Mandellaan;394;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874800;418;;;874800;;;Mariastraat;6;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4207338;423;;;4207338;;;Hammestraat;61;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414850;426;;;3414850;;;Eksaardestraat;74;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875258;401;;;875258;;;Mandellaan;396;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417142;418;;;3417142;;;Mariastraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362864;426;;;4362864;;;Eksaardestraat;76;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1303499;401;;;1303499;;;Mandellaan;398;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875118;416;;;875118;;;Ardooisesteenweg;133;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252306;418;;;1252306;;;Mariastraat;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874625;423;;;874625;;;Hammestraat;69;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4167910;426;;;4167910;;;Eksaardestraat;78;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417082;401;;;3417082;;;Mandellaan;400;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416710;404;;;3416710;;Jules Lagaelaan 11-12-13-13A;Jules Lagaelaan;12;;A;2018-02-06 09:21:39;Rudi Caes;MDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3417144;418;;;3417144;;;Mariastraat;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874607;423;;;874607;;;Mandeldreef;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252294;426;;;1252294;;;Eksaardestraat;80;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5429563;401;;;5429563;;;Mandellaan;402;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352922;416;;;4352922;;;Ardooisesteenweg;137;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4235856;423;;;4235856;;;Mandeldreef;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414851;426;;;3414851;;;Eksaardestraat;82;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364901;428;;;4364901;;;Beversesteenweg;86;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4196721;401;;;4196721;;;Mandellaan;404;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875133;416;;;875133;;;Fabrieksstraat;8;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416978;423;;;3416978;;;Mandeldreef;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362867;426;;;4362867;;;Eksaardestraat;84;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364902;428;;;4364902;;;Beversesteenweg;88;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414892;416;;;3414892;;;Fabrieksstraat;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1283045;423;;;1283045;;;Mandeldreef;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252295;426;;;1252295;;;Eksaardestraat;86;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413855;428;;;3413855;;;Beversesteenweg;90;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252894;401;;;1252894;;;Oostrem;2;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252332;418;;;1252332;;;Mariastraat;22;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416980;423;;;3416980;;;Mandeldreef;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4362870;426;;;4362870;;;Eksaardestraat;88;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413857;428;;;3413857;;;Beversesteenweg;94;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875238;401;;;875238;;;Oostrem;4;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4352931;416;;;4352931;;;Fabrieksstraat;18;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874805;418;;;874805;;;Mariastraat;26;;;2018-04-18 16:33:26;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252296;426;;;1252296;;;Eksaardestraat;90;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413859;428;;;3413859;;;Beversesteenweg;96;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4370695;401;;;4370695;;;Oostrem;5;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414894;416;;;3414894;;;Fabrieksstraat;20;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416982;423;;;3416982;;;Mandeldreef;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874770;426;;;874770;;;Eksaardestraat;92;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4370697;401;;;4370697;;;Oostrem;6;;;;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875132;416;;;875132;;;Fabrieksstraat;24;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418824;418;;;3418824;;;Sint-Jorisstraat;15;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416983;423;;;3416983;;;Mandeldreef;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4240807;426;;;4240807;;;Eksaardestraat;94;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413863;428;;;3413863;;;Beversesteenweg;104;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;860272;401;;;860272;;;Oostrem;7;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;862513;416;;;862513;;;Fabrieksstraat;26;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875204;418;;;875204;;;Sint-Jorisstraat;25;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365004;423;;;4365004;;;Mandeldreef;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874739;426;;;874739;;;Herentalslaan;28;;;3-sep-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3420237;401;;;3420237;;;Oostrem;10;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875327;404;;;875327;;;Langebrugstraat;2;;;2018-04-18 16:32:33;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252231;416;;;1252231;;;Fabrieksstraat;28;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4354952;418;;;4354952;;;Sint-Jorisstraat;27;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416985;423;;;3416985;;;Mandeldreef;38;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415595;426;;;3415595;;;Herentalslaan;30;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4236440;428;;;4236440;;;Beversesteenweg;112;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252891;401;;;1252891;;;Oostrem;11;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418830;418;;;3418830;;;Sint-Jorisstraat;29;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416986;423;;;3416986;;;Mandeldreef;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415596;426;;;3415596;;;Herentalslaan;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413865;428;;;3413865;;;Beversesteenweg;114;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252892;401;;;1252892;;;Oostrem;12;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414356;413;;;3414356;;;Bruanestraat;66;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874614;418;;;874614;;;Sint-Jorisstraat;31;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416987;423;;;3416987;;;Mandeldreef;42;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4177459;426;;;4177459;;;Herentalslaan;34;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364913;428;;;4364913;;;Beversesteenweg;116;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252893;401;;;1252893;;;Oostrem;13;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414357;413;;;3414357;;;Bruanestraat;68;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252233;416;;;1252233;;;Fabrieksstraat;44;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418831;418;;;3418831;;;Sint-Jorisstraat;33;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416988;423;;;3416988;;;Mandeldreef;44;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415597;426;;;3415597;;;Herentalslaan;36;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413868;428;;;3413868;;;Beversesteenweg;122;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;875236;401;;;875236;;;Oostrem;14;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353145;409;;;4353145;;;Ardooisesteenweg;36;;;2018-03-09 11:20:55;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4164690;413;;;4164690;;;Bruanestraat;70;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874642;416;;;874642;;;Fabrieksstraat;52;;;2018-03-21 15:11:29;Rudi Caes;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418833;418;;;3418833;;;Sint-Jorisstraat;35;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3416989;423;;;3416989;;;Mandeldreef;46;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3415598;426;;;3415598;;;Herentalslaan;38;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413870;428;;;3413870;;;Beversesteenweg;124;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;6059688;401;;;6059688;;Oostrem 1-1A-1B;Oostrem;1;;D;08-Mar-17;;MDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4353147;409;;;4353147;;;Ardooisesteenweg;38;;;2018-03-08 09:35:21;Gunther Lamberts;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3414358;413;;;3414358;;;Bruanestraat;72;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3418835;418;;;3418835;;;Sint-Jorisstraat;37;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4365005;423;;;4365005;;;Mandeldreef;48;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;874740;426;;;874740;;;Herentalslaan;40;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;4364920;428;;;4364920;;;Beversesteenweg;126;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;5382619;401;;;5382619;;Oostrem 1-1A-1B;Oostrem;1;B;D;08-Mar-17;;MDU;0;1;0;1;BUILDING template
ROESELARE - FH04;1252974;404;;;1252974;;;Spanjestraat;32;;;08-Mar-17;;SDU;0;1;0;1;BUILDING template
ROESELARE - FH04;3413592;409;;;3413592;;;Ardooisesteenweg;40;;;2018-04-18 16:33:13;Muzaffer Erkoç;SDU;0;1;0;1;BUILDING template
