Projectnummer;Opdrachtnummer;Blok;Cluster NR;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;BG Version;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
HASSELT - FH05;2426315;BL0003;;2426315;;;Oude Luikerbaan;106;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328542;BL0006;;328542;;;Oude Luikerbaan;107;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426317;BL0003;;2426317;;;Oude Luikerbaan;108;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4227121;BL0003;;4227121;;;Oude Luikerbaan;110;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426318;BL0003;;2426318;;;Oude Luikerbaan;112;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426319;BL0003;;2426319;;;Oude Luikerbaan;118;;;;;Dieu Jocelin;MDU;2;0;2;4;BUILDING template
HASSELT - FH05;2426320;BL0003;;2426320;;;Oude Luikerbaan;120;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4896735;BL0006;;4896735;;;Oude Luikerbaan;121;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426322;BL0003;;2426322;;;Oude Luikerbaan;122;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4896736;BL0006;;4896736;;;Oude Luikerbaan;123;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4896738;BL0006;;4896738;;;Oude Luikerbaan;125;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426323;BL0003;;2426323;;;Oude Luikerbaan;126;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;3922303;BL0006;;3922303;;;Oude Luikerbaan;127;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328546;BL0003;;328546;;;Oude Luikerbaan;138;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426326;BL0003;;2426326;;;Oude Luikerbaan;140;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328540;BL0003;;328540;;;Oude Luikerbaan;142;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426330;BL0003;;2426330;;;Oude Luikerbaan;144;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426331;BL0003;;2426331;;;Oude Luikerbaan;146;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426332;BL0003;;2426332;;;Oude Luikerbaan;148;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426333;BL0003;;2426333;;;Oude Luikerbaan;150;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;3990101;BL0003;;3990101;;;Oude Luikerbaan;152;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328543;BL0003;;328543;;;Oude Luikerbaan;156;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2426334;BL0003;;2426334;33629368;Gouverneur Roppesingel 133-135_Oude Luikerbaan 160;Oude Luikerbaan;160;;20200508112853;;;Dieu Jocelin;MDU;0;4;0;4;BUILDING template
HASSELT - FH05;2406760;BL0002;;2406760;;;Vier-Bundersstraat;2;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4897745;BL0002;;4897745;;;Vier-Bundersstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4897748;BL0002;;4897748;;;Vier-Bundersstraat;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2406762;BL0002;;2406762;;;Vier-Bundersstraat;8;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632814;BL0003;;6632814;;;Winterstraat;20;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;708909;BL0003;;708909;;;Winterstraat;1;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328362;BL0003;;328362;;;Winterstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632815;BL0003;;6632815;;;Winterstraat;22;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328366;BL0003;;328366;;;Winterstraat;5;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328365;BL0003;;328365;;;Winterstraat;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632821;BL0003;;6632821;;;Winterstraat;24;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328368;BL0003;;328368;;;Winterstraat;8;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328364;BL0003;;328364;;;Winterstraat;9;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632822;BL0003;;6632822;;;Winterstraat;26;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328367;BL0003;;328367;;;Winterstraat;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;5751543;BL0003;;5751543;;;Winterstraat;12;;;;;Dieu Jocelin;MDU;1;1;1;3;BUILDING template
HASSELT - FH05;4896908;BL0003;;4896908;;;Winterstraat;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6391167;BL0003;;6391167;;;Winterstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4896910;BL0003;;4896910;;;Winterstraat;15;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;5908229;BL0003;;5908229;;;Winterstraat;16;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407163;BL0001;;2407163;33626507;Anne Frankplein 1-3-4-5-6;Anne Frankplein;1;;20200508104100;;;Dieu Jocelin;MDU;0;6;1;7;BUILDING template
HASSELT - FH05;1319342;BL0003;;1319342;;;Winterstraat;17;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;5751546;BL0003;;5751546;;;Winterstraat;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407166;BL0001;;2407166;33626507;Anne Frankplein 1-3-4-5-6;Anne Frankplein;3;;20200508104100;;;Dieu Jocelin;MDU;0;7;1;8;BUILDING template
HASSELT - FH05;4896914;BL0003;;4896914;;;Winterstraat;19;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407169;BL0001;;2407169;33626507;Anne Frankplein 1-3-4-5-6;Anne Frankplein;4;;20200508104100;;;Dieu Jocelin;MDU;0;6;1;7;BUILDING template
HASSELT - FH05;4176413;BL0003;;4176413;;;Winterstraat;21;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407170;BL0001;;2407170;33626507;Anne Frankplein 1-3-4-5-6;Anne Frankplein;5;;20200508104100;;;Dieu Jocelin;MDU;0;4;1;5;BUILDING template
HASSELT - FH05;2407039;BL0003;;2407039;;;Winterstraat;23;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632823;BL0003;;6632823;;;Winterstraat;30;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407172;BL0001;;2407172;33626507;Anne Frankplein 1-3-4-5-6;Anne Frankplein;6;;20200508104100;;;Dieu Jocelin;MDU;0;6;1;7;BUILDING template
HASSELT - FH05;2407041;BL0003;;2407041;;;Winterstraat;25;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;3937179;BL0001;;3937179;33626600;Anne Frankplein 7-8-9-10-11;Anne Frankplein;7;;20200508104100;;;Dieu Jocelin;MDU;0;8;1;9;BUILDING template
HASSELT - FH05;2407043;BL0003;;2407043;;;Winterstraat;27;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407173;BL0001;;2407173;33626600;Anne Frankplein 7-8-9-10-11;Anne Frankplein;8;;20200508104100;;;Dieu Jocelin;MDU;0;9;1;10;BUILDING template
HASSELT - FH05;5751544;BL0003;;5751544;;;Winterstraat;28;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407175;BL0001;;2407175;33626600;Anne Frankplein 7-8-9-10-11;Anne Frankplein;9;;20200508104100;;;Dieu Jocelin;MDU;0;10;1;11;BUILDING template
HASSELT - FH05;5431280;BL0003;;5431280;;;Winterstraat;29;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407176;BL0001;;2407176;33626600;Anne Frankplein 7-8-9-10-11;Anne Frankplein;10;;20200508104100;;;Dieu Jocelin;MDU;0;9;1;10;BUILDING template
HASSELT - FH05;5778252;BL0003;;5778252;;;Winterstraat;37;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;1323149;BL0001;;1323149;33626600;Anne Frankplein 7-8-9-10-11;Anne Frankplein;11;;20200508104100;;;Dieu Jocelin;MDU;1;7;1;9;BUILDING template
HASSELT - FH05;6199761;BL0003;;6199761;;;Winterstraat;40;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407181;BL0001;;2407181;33626601;Anne Frankplein 12-13-14-15-16-17;Anne Frankplein;12;;20200508104101;;;Dieu Jocelin;MDU;0;2;0;2;BUILDING template
HASSELT - FH05;328567;BL0005;;328567;;;Zomerstraat;1;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407182;BL0001;;2407182;33626601;Anne Frankplein 12-13-14-15-16-17;Anne Frankplein;13;;20200508104101;;;Dieu Jocelin;MDU;1;9;1;11;BUILDING template
HASSELT - FH05;328571;BL0005;;328571;;;Zomerstraat;3;;;;;Dieu Jocelin;MDU;0;5;0;5;BUILDING template
HASSELT - FH05;2407184;BL0001;;2407184;33626601;Anne Frankplein 12-13-14-15-16-17;Anne Frankplein;14;;20200508104101;;;Dieu Jocelin;MDU;1;7;1;9;BUILDING template
HASSELT - FH05;328575;BL0004;;328575;;;Zomerstraat;4;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407186;BL0001;;2407186;33626601;Anne Frankplein 12-13-14-15-16-17;Anne Frankplein;15;;20200508104101;;;Dieu Jocelin;MDU;0;8;0;8;BUILDING template
HASSELT - FH05;328573;BL0004;;328573;;;Zomerstraat;6;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407189;BL0001;;2407189;33626601;Anne Frankplein 12-13-14-15-16-17;Anne Frankplein;16;;20200508104101;;;Dieu Jocelin;MDU;0;6;1;7;BUILDING template
HASSELT - FH05;328570;BL0004;;328570;;;Zomerstraat;10;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2407191;BL0001;;2407191;33626601;Anne Frankplein 12-13-14-15-16-17;Anne Frankplein;17;;20200508104101;;;Dieu Jocelin;MDU;1;0;0;1;BUILDING template
HASSELT - FH05;328574;BL0004;;328574;;;Zomerstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412553;BL0006;;2412553;;;Danielsstraat;1;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4896784;BL0004;;4896784;;;Zomerstraat;16;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;21906;BL0001;;21906;;;Lentestraat;2;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412555;BL0005;;2412555;;;Danielsstraat;2;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328569;BL0005;;328569;;;Zomerstraat;17;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632810;BL0001;;6632810;;;Lentestraat;50;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412558;BL0005;;2412558;;;Danielsstraat;2;A;;;;;SDU;1;0;0;1;BUILDING template
HASSELT - FH05;328547;BL0006;;328547;;;Danielsstraat;3;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448942;BL0004;;2448942;;;Zomerstraat;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4896927;BL0001;;4896927;;;Luikersteenweg;148;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448946;BL0005;;2448946;;;Zomerstraat;19;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4897773;BL0003;;4897773;;;Kroonwinningstraat;29;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412560;BL0006;;2412560;;;Danielsstraat;7;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448949;BL0004;;2448949;;;Zomerstraat;20;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4897817;BL0002;;4897817;;;Kroonwinningstraat;78;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412563;BL0005;;2412563;;;Danielsstraat;8;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448953;BL0005;;2448953;;;Zomerstraat;21;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632811;BL0005;;6632811;;;Zomerstraat;29;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;5927168;BL0003;;5927168;;;Kroonwinningstraat;27;A;;;;;SDU;1;0;0;1;BUILDING template
HASSELT - FH05;2412565;BL0006;;2412565;;;Danielsstraat;9;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448957;BL0004;;2448957;;;Zomerstraat;22;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;5934865;BL0002;;5934865;;;Oude Luikerbaan;94;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412568;BL0006;;2412568;;;Danielsstraat;11;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4215406;BL0005;;4215406;;;Zomerstraat;23;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6643766;BL0005;;6643766;;;Zomerstraat;33;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6019633;BL0005;;6019633;;;Zomerstraat;37;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328548;BL0004;;328548;;;Danielsstraat;12;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448961;BL0004;;2448961;;;Zomerstraat;24;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6086484;BL0003;;6086484;;;Oude Luikerbaan;98;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412572;BL0006;;2412572;;;Danielsstraat;13;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448963;BL0004;;2448963;;;Zomerstraat;24;A;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632813;BL0005;;6632813;;;Zomerstraat;45;;;;;Filip Van Dyck;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6149157;BL0005;;6149157;;;Zomerstraat;43;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412574;BL0004;;2412574;;;Danielsstraat;14;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448966;BL0005;;2448966;;;Zomerstraat;25;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6353281;BL0005;;6353281;;;Zomerstraat;9;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4201644;BL0006;;4201644;;;Danielsstraat;15;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448969;BL0004;;2448969;;;Zomerstraat;26;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6536978;BL0003;;6536978;;;Herfststraat;5;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412575;BL0004;;2412575;;;Danielsstraat;16;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6550136;BL0003;;6550136;;;Herfststraat;11;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412577;BL0006;;2412577;;;Danielsstraat;17;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4152416;BL0004;;4152416;;;Zomerstraat;28;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6556554;BL0002;;6556554;;;Kroonwinningstraat;68;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412580;BL0004;;2412580;;;Danielsstraat;18;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;1516949;BL0004;;1516949;;;Zomerstraat;30;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6556771;BL0003;;6556771;;;Winterstraat;6;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412582;BL0006;;2412582;;;Danielsstraat;19;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448974;BL0005;;2448974;;;Zomerstraat;31;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6590585;BL0003;;6590585;;;Gouverneur Roppesingel;129;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328549;BL0006;;328549;;;Danielsstraat;21;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448977;BL0004;;2448977;;;Zomerstraat;32;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6590586;BL0003;;6590586;;;Gouverneur Roppesingel;127;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4182542;BL0004;;4182542;;;Danielsstraat;22;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4896791;BL0004;;4896791;;;Zomerstraat;34;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6632807;BL0005;;6632807;;;Zomerstraat;39;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6590587;BL0003;;6590587;;;Gouverneur Roppesingel;125;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412585;BL0006;;2412585;;;Danielsstraat;23;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448979;BL0004;;2448979;;;Zomerstraat;40;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6590588;BL0006;;6590588;;;Gouverneur Roppesingel;163;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2412588;BL0004;;2412588;;;Danielsstraat;24;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;2448980;BL0005;;2448980;;;Zomerstraat;41;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;6590589;BL0006;;6590589;;;Gouverneur Roppesingel;161;;;;;;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;328551;BL0006;;328551;;;Danielsstraat;25;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
HASSELT - FH05;4232036;BL0004;;4232036;;;Zomerstraat;42;;;;;Dieu Jocelin;SDU;0;1;0;1;BUILDING template
