Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Wall Mount;BG Primair adres;Opdrachttemplate
ANTWERPEN-WEST - FH06;2052154;BL0611;2;675305;2052154;;;Schrijnwerkersstraat;20;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2052155;BL0612;3;675306;2052155;;;Schrijnwerkersstraat;21;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2055923;BL0618;3;678638;2055923;;;Sudermanstraat;16;;D;2020-04-13 13:45:11;Maayken Vanfleteren;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2055924;BL0618;3;678639;2055924;;;Sudermanstraat;20;;D;2020-04-13 10:10:07;Maayken Vanfleteren;MDU;1;1;0;2;N;;BUILDING template
ANTWERPEN-WEST - FH06;2055925;BL0618;3;678640;2055925;;;Sudermanstraat;22;;D;2020-04-13 13:20:07;Maayken Vanfleteren;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2056536;BL0601;1;679149;2056536;;;Terninckstraat;3;;D;2020-03-03 15:30:19;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2056538;BL0601;1;679151;2056538;;;Terninckstraat;5;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2056539;BL0601;1;679152;2056539;;;Terninckstraat;7;;D;2020-03-01 10:20:07;Geert Stockman;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2056544;BL0601;1;679157;2056544;;;Terninckstraat;15;;D;2020-06-03 09:25:04;Geert Stockman;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2056545;BL0601;1;679158;2056545;;;Terninckstraat;17;;D;2020-03-01 10:10:06;Geert Stockman;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2056547;BL0601;1;679160;2056547;;;Terninckstraat;19;;D;2020-03-01 10:40:07;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2056549;BL0601;1;679162;2056549;;;Terninckstraat;21;;D;2020-03-01 10:45:09;Geert Stockman;MDU;2;4;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061259;BL0605;1;683249;2061259;33634165;Vleminckveld 5-7-9-11-13-15-17-19-21-23;Vleminckveld;5;;XC;2020-06-08 16:10:06;Hidde Kiekens;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;2061260;BL0604;1;683250;2061260;;;Vleminckveld;10;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061261;BL0605;1;8397447;2061261;33634165;Vleminckveld 5-7-9-11-13-15-17-19-21-23;Vleminckveld;11;;XC;2020-06-08 16:45:05;Hidde Kiekens;MDU;0;12;1;13;N;;BUILDING template
ANTWERPEN-WEST - FH06;2061262;BL0604;1;683252;2061262;35381308;Vleminckveld 14-16;Vleminckveld;14;;XC;2020-05-25 15:00:41;Geert Stockman;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;2061264;BL0604;1;683253;2061264;;;Vleminckveld;18;;XC;2020-05-27 17:15:12;Geert Stockman;MDU;1;8;0;9;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061266;BL0604;1;683254;2061266;;;Vleminckveld;22;;;;Steve De Weerdt;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061267;BL0604;1;683255;2061267;;;Vleminckveld;24;;;;Mark van Gossum;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061268;BL0605;1;683256;2061268;;;Vleminckveld;27;;;;olivier collignon;SDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;2061269;BL0604;1;683257;2061269;;;Vleminckveld;28;;;;Mark van Gossum;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061270;BL0605;1;683258;2061270;;;Vleminckveld;29;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061271;BL0604;1;683259;2061271;;;Vleminckveld;30;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061272;BL0605;1;683260;2061272;;;Vleminckveld;31;;D;2020-03-06 19:55:06;Hidde Kiekens;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061273;BL0604;1;683261;2061273;33634166;Vleminckveld 32-34;Vleminckveld;32;;D;2020-03-05 09:50:12;Geert Stockman;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061275;BL0605;1;683262;2061275;;;Vleminckveld;33;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061276;BL0605;1;683263;2061276;;;Vleminckveld;35;;D;2020-03-11 10:45:11;Hidde Kiekens;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061277;BL0604;1;683264;2061277;;;Vleminckveld;36;;;;Mark van Gossum;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061278;BL0605;1;683265;2061278;;;Vleminckveld;37;;D;2020-08-18 11:15:09;Hidde Kiekens;MDU;2;0;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061279;BL0604;1;683266;2061279;;;Vleminckveld;38;;;;Mark van Gossum;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061280;BL0604;1;683267;2061280;;;Vleminckveld;40;;D;2020-03-05 09:00:16;Geert Stockman;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061281;BL0604;1;8397448;2061281;;;Vleminckveld;42;;D;2020-03-05 09:55:12;Geert Stockman;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061282;BL0604;1;8397449;2061282;;;Vleminckveld;44;;;;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061283;BL0604;1;683269;2061283;;;Vleminckveld;46;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061284;BL0604;1;683270;2061284;;;Vleminckveld;48;;D;2020-03-05 09:05:09;Geert Stockman;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061285;BL0604;1;13335659;2061285;;;Vleminckveld;50;;D;2020-03-05 09:15:12;Geert Stockman;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061286;BL0604;1;683271;2061286;;;Vleminckveld;52;;D;2020-03-07 07:35:06;Geert Stockman;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061288;BL0602;1;683272;2061288;;;Vleminckveld;64;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061289;BL0602;1;683273;2061289;;;Vleminckveld;66;;D;2020-03-03 16:50:12;Geert Stockman;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061292;BL0602;1;683274;2061292;;;Vleminckveld;72;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061293;BL0602;1;683275;2061293;;;Vleminckveld;74;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061294;BL0602;1;683276;2061294;;;Vleminckveld;76;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061295;BL0602;1;683277;2061295;;;Vleminckveld;78;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061296;BL0618;3;683278;2061296;;;Vleminckstraat;4;;D;2020-04-13 14:00:10;Maayken Vanfleteren;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061297;BL0624;3;683279;2061297;;;Vleminckstraat;5;;D;2020-07-01 13:50:16;Maayken Vanfleteren;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061298;BL0624;3;683280;2061298;;;Vleminckstraat;7;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061300;BL0624;3;683281;2061300;;;Vleminckstraat;9;;D;2020-04-13 14:45:12;Maayken Vanfleteren;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061301;BL0624;3;683282;2061301;33634167;Vleminckstraat 11-13;Vleminckstraat;11;;D;2020-04-13 14:45:10;Maayken Vanfleteren;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061305;BL0618;3;13335608;2061305;;;Vleminckstraat;18;;D;2020-04-13 13:45:11;Maayken Vanfleteren;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2061306;BL0624;3;683283;2061306;33634149;Korte Nieuwstraat 30_Sudermanstraat 2-2A-2B-6-6A-6B_Vleminckstraat 23;Vleminckstraat;23;;XC;2020-06-04 16:10:04;Maayken Vanfleteren;MDU;0;9;1;10;N;;BUILDING template
ANTWERPEN-WEST - FH06;2064238;BL0612;3;685736;2064238;;;Wiegstraat;12;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064240;BL0612;3;685737;2064240;;;Wiegstraat;18;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064241;BL0612;3;685738;2064241;33634168;Wiegstraat 20-22;Wiegstraat;22;;D;2020-03-13 16:15:12;Maayken Vanfleteren;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064242;BL0612;3;685739;2064242;;;Wiegstraat;24;;D;2020-03-13 16:25:08;Maayken Vanfleteren;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064243;BL0612;3;685740;2064243;;;Wiegstraat;26;;D;2020-08-19 15:55:17;Maayken Vanfleteren;MDU;1;3;1;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064244;BL0612;3;685741;2064244;;;Wiegstraat;28;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064245;BL0612;3;685742;2064245;;;Wiegstraat;30;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064246;BL0612;3;685743;2064246;;;Wiegstraat;32;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2064247;BL0612;3;685744;2064247;;;Wiegstraat;34;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068354;BL0625;3;689241;2068354;;;Sint-Katelijnevest;34;;;;Steve De Weerdt;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;2068356;BL0625;3;689243;2068356;;;Sint-Katelijnevest;38;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068358;BL0625;3;689245;2068358;;;Sint-Katelijnevest;42;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068359;BL0625;3;8397450;2068359;;;Sint-Katelijnevest;44;;D;2020-03-11 10:40:09;Hidde Kiekens;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068361;BL0625;3;689248;2068361;;;Sint-Katelijnevest;46;;;2020-03-11 10:25:09;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068422;BL0607;2;689281;2068422;;;Lombardenvest;8;;D;2020-03-11 12:05:10;Hidde Kiekens;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068425;BL0607;2;689282;2068425;;;Lombardenvest;12;;D;2020-03-11 12:10:08;Hidde Kiekens;MDU;1;3;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068427;BL0611;2;689283;2068427;33634174;Geefsstraat 5_Lombardenvest 15-19;Lombardenvest;15;;A;;Steve De Weerdt;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;2068428;BL0607;2;689284;2068428;;;Lombardenvest;16;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068429;BL0611;2;689285;2068429;33634174;Geefsstraat 5_Lombardenvest 15-19;Lombardenvest;19;;A;;Steve De Weerdt;MDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;2068430;BL0611;2;13335073;2068430;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;23;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068431;BL0611;2;689286;2068431;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;25;;A;;Olivier Collignon;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068432;BL0611;2;689287;2068432;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;29;;A;;Olivier Collignon;MDU;0;16;0;16;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068433;BL0611;2;689288;2068433;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;31;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068435;BL0611;2;689289;2068435;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;35;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068436;BL0611;2;689290;2068436;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;37;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068437;BL0611;2;689291;2068437;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;39;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068438;BL0607;2;689292;2068438;;;Lombardenvest;42;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068441;BL0611;2;689295;2068441;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;49;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068442;BL0611;2;689296;2068442;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;51;;A;;Olivier Collignon;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068443;BL0611;2;689297;2068443;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;53;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068444;BL0608;2;689298;2068444;;;Lombardenvest;56;;D;2020-03-05 12:45:13;Hidde Kiekens;MDU;1;3;1;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068445;BL0611;2;689299;2068445;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;63;;A;;Olivier Collignon;MDU;1;16;0;17;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068446;BL0611;2;689300;2068446;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;65;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068447;BL0608;2;689301;2068447;;;Lombardenvest;76;;D;2020-07-02 15:15:07;Hidde Kiekens;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;2068448;BL0608;2;689302;2068448;;;Lombardenvest;78;;D;2020-07-02 15:10:08;Hidde Kiekens;MDU;1;8;0;9;Y;;BUILDING template
ANTWERPEN-WEST - FH06;3923483;BL0607;2;690906;3923483;33634126;Kammenstraat 57-59-61-63-65-67_Everdijstraat 1-3-5;Everdijstraat;3;;XA;2020-03-28 12:20:07;Hidde Kiekens;MDU;0;9;0;9;N;;BUILDING template
ANTWERPEN-WEST - FH06;3985734;BL0612;3;691662;3985734;;;Schoenmarkt;14;;;;Steve De Weerdt;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;4002765;BL0604;1;691913;4002765;;;Rosier;7;;D;2020-03-06 09:20:09;Geert Stockman;MDU;0;2;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4008183;BL0621;2;692012;4008183;;;Oude Koornmarkt;5;;;2020-05-12 18:25:05;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4008924;BL0616;2;692030;4008924;;;Groenplaats;12;;;;Olivier Collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4011250;BL0616;2;692074;4011250;;;Oude Koornmarkt;63;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4015036;BL0606;1;692138;4015036;;;Kammenstraat;83;;D;2020-06-09 13:30:59;Hidde Kiekens;MDU;1;4;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4016417;BL0602;1;692173;4016417;;;Begijnenstraat;5;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4016456;BL0622;3;692174;4016456;;;Groenplaats;24;;;;Steve De Weerdt;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4043087;BL0602;1;692658;4043087;;;Maarschalk Gerardstraat;10;;D;2020-03-03 16:05:11;Geert Stockman;MDU;1;2;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4063591;BL0602;1;692993;4063591;;;Maarschalk Gerardstraat;22;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4184634;BL0602;1;694946;4184634;;;Begijnenstraat;39;;;;Geert Stockman;SDU;0;1;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;4190505;BL0604;1;8397451;4190505;;;Bredestraat;29;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4257539;BL0618;3;696580;4257539;;;Sudermanstraat;18;;D;2020-04-13 13:45:12;Maayken Vanfleteren;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4259238;BL0604;1;696608;4259238;;;Vleminckveld;54;;D;2020-03-05 09:10:07;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504564;BL0601;1;705836;4504564;;;Bervoetstraat;32;;D;2020-02-29 11:25:07;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504567;BL0601;1;13334631;4504567;;;Bervoetstraat;38;;D;2020-02-29 11:40:07;Geert Stockman;MDU;0;6;0;6;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504570;BL0601;1;705840;4504570;;;Bervoetstraat;18;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504598;BL0601;1;705860;4504598;;;Terninckstraat;9;;D;2020-03-01 10:25:07;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504600;BL0601;1;705861;4504600;;;Begijnenstraat;91;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504648;BL0602;1;705889;4504648;;;Begijnenstraat;33;;;2020-07-22 10:20:19;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504652;BL0602;1;13334602;4504652;;;Begijnenstraat;49;;;2020-07-22 10:25:11;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504657;BL0602;1;705892;4504657;;;Begijnenstraat;67;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504659;BL0602;1;705894;4504659;;;Begijnenstraat;71;;;;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504660;BL0602;1;705895;4504660;;;Begijnenstraat;73;;D;2020-04-29 09:55:18;Geert Stockman;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504662;BL0602;1;13334608;4504662;;;Begijnenstraat;77;;D;2020-06-18 16:20:04;Geert Stockman;MDU;0;7;0;7;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504664;BL0602;1;705898;4504664;;;Begijnenstraat;83;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504685;BL0603;1;13335243;4504685;33634140;Mechelseplein 10-12;Mechelseplein;12;;D;2020-02-28 15:15:14;Geert Stockman;MDU;0;5;0;5;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504704;BL0602;1;13335237;4504704;;;Maarschalk Gerardstraat;14;;;2020-07-22 09:35:19;Geert Stockman;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504710;BL0602;1;705922;4504710;;;Begijnenstraat;9;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504711;BL0602;1;705923;4504711;;;Begijnenstraat;11;;;;Olivier Collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4504717;BL0602;1;705927;4504717;;;Rosier;24;;;2020-08-11 20:15:08;Geert Stockman;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;4505397;BL0622;3;13335065;4505397;;;Lijnwaadmarkt;12;;;2020-05-08 15:20:26;Maayken Vanfleteren;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4505406;BL0622;3;706134;4505406;;;Jan Blomstraat;3;;;2020-05-08 14:00:14;Maayken Vanfleteren;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4506481;BL0604;1;13335345;4506481;;;Rosier;5;;;;Geert Stockman;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4506491;BL0604;1;706523;4506491;;;Bredestraat;41;;D;2020-03-02 09:50:10;Geert Stockman;MDU;0;4;0;4;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4506498;BL0604;1;706529;4506498;33634157;Rosier 29A-29B-31;Rosier;31;;D;2020-03-06 14:45:19;Geert Stockman;MDU;0;3;0;3;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4506499;BL0604;1;706530;4506499;;;Rosier;33;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4506507;BL0604;1;13335654;4506507;33634166;Vleminckveld 32-34;Vleminckveld;34;;D;2020-03-05 09:50:12;Geert Stockman;MDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4506514;BL0606;1;8397453;4506514;;;Kammenstraat;73;;;;olivier collignon;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;4509219;BL0612;3;706917;4509219;;;Schrijnwerkersstraat;17;;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4509248;BL0618;3;706918;4509248;;;Vleminckstraat;6;;D;2020-07-01 13:50:31;Maayken Vanfleteren;MDU;5;0;1;6;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4509452;BL0624;3;706936;4509452;;;Korte Nieuwstraat;22;;;2020-04-13 16:55:08;Maayken Vanfleteren;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;4509455;BL0625;3;706937;4509455;;;Sint-Katelijnevest;36;;D;2020-03-11 10:30:13;Hidde Kiekens;MDU;1;1;0;2;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4509456;BL0625;3;706938;4509456;;;Sint-Katelijnevest;40;;D;2020-03-11 10:35:11;Hidde Kiekens;MDU;1;3;0;4;N;;BUILDING template
ANTWERPEN-WEST - FH06;4510360;BL0605;1;13335064;4510360;33634185;Lange Gasthuisstraat 16-18;Lange Gasthuisstraat;18;;XA;2020-07-25 10:15:06;Hidde Kiekens;MDU;1;5;1;7;N;;BUILDING template
ANTWERPEN-WEST - FH06;4511723;BL0607;2;13335077;4511723;;;Lombardenvest;28;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4511730;BL0607;2;707215;4511730;;;Lombardenvest;6;;D;2020-03-11 11:50:07;Hidde Kiekens;MDU;1;3;1;5;N;;BUILDING template
ANTWERPEN-WEST - FH06;4511739;BL0607;2;707216;4511739;;;Lombardenstraat;32;;;;olivier collignon;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4511746;BL0608;2;13335184;4511746;33634172;Lombardenvest 68-70;Lombardenvest;70;;D;2020-03-05 12:25:12;Hidde Kiekens;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4511775;BL0608;2;707217;4511775;;;Korte Gasthuisstraat;16;;;2020-08-21 10:30:20;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4512159;BL0621;2;707264;4512159;;;Oude Koornmarkt;19;;;2020-05-12 18:20:04;Hidde Kiekens;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;4512161;BL0620;2;707265;4512161;;;Oude Koornmarkt;33;;;2020-05-12 18:30:09;Hidde Kiekens;SDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5373822;BL0611;2;710945;5373822;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;27;;A;;Olivier Collignon;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5383653;BL0604;1;711069;5383653;33634157;Rosier 29A-29B-31;Rosier;29;A;D;2020-03-06 14:45:19;Geert Stockman;MDU;0;1;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5383655;BL0604;1;711070;5383655;33634157;Rosier 29A-29B-31;Rosier;29;B;D;2020-03-06 14:45:19;Geert Stockman;MDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5423872;BL0624;3;711429;5423872;;;Melkmarkt;25;A;;;olivier collignon;SDU;1;0;0;1;Y;;BUILDING template
ANTWERPEN-WEST - FH06;5424977;BL0605;1;711452;5424977;;;Boogkeers;5;;;;Steve De Weerdt;SDU;1;0;0;1;N;;BUILDING template
ANTWERPEN-WEST - FH06;5435540;BL0606;1;711593;5435540;;;Oudaan;11;;;2020-08-18 11:05:08;Hidde Kiekens;SDU;1;0;0;1;N;;BUILDING template
