Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
KNOKKE-HEIST - FH10;4337180;BL1033;;31668794;4337180;;;Jozef Nellenslaan;22;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295113;BL1033;;31668602;295113;;;Jozef Nellenslaan;24;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295093;BL1017;;31668587;295093;;;Jozef Nellenslaan;26;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH10;2764250;BL1017;;31668379;2764250;;;Jozef Nellenslaan;28;;;;Maayken Vanfleteren;MDU;0;3;1;4;BUILDING template
KNOKKE-HEIST - FH10;295121;BL1031;;31668607;295121;;;Jozef Nellenslaan;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2764251;BL1017;;31668380;2764251;;;Jozef Nellenslaan;30;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295094;BL1016;;31668588;295094;;;Jozef Nellenslaan;31;;;;Maayken Vanfleteren;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;4335766;BL1017;;31668751;4335766;;;Jozef Nellenslaan;32;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295095;BL1016;;31668589;295095;;;Jozef Nellenslaan;33;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH10;4335767;BL1017;;31668752;4335767;;;Jozef Nellenslaan;34;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295097;BL1016;;31668591;295097;;;Jozef Nellenslaan;35;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295096;BL1017;;31668590;295096;;;Jozef Nellenslaan;36;;;;Maayken Vanfleteren;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH10;2764253;BL1016;;31668381;2764253;;;Jozef Nellenslaan;37;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295042;BL1016;;31668583;295042;;;Jozef Nellenslaan;39;;;;Maayken Vanfleteren;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;295120;BL1036;;31668606;295120;;;Jozef Nellenslaan;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295145;BL1031;;31668609;295145;;;Jozef Nellenslaan;5;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293791;BL1031;;31668546;293791;;;Jozef Nellenslaan;7;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293795;BL1035;;31668548;293795;;;Jozef Nellenslaan;8;;;;Geert Stockman;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;293789;BL1020;;31668545;293789;;;Jozef Nellenslaan;9;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293734;BL1046;;31668523;293734;;;Kinderpad;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293738;BL1037;;31668525;293738;;;Kinderpad;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293736;BL1046;;31668524;293736;;;Kinderpad;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293727;BL1037;;31668520;293727;;;Kinderpad;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293732;BL1045;;31668522;293732;;;Kinderpad;5;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;NB-83016Ab019;BL1038;;;NB-83016Ab019;;;Kinderpad;6;A;;2020-05-15;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;1024210;BL1038;;31668228;1024210;;;Kinderpad;6;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;293730;BL1045;;31668521;293730;;;Kinderpad;7;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2761353;BL1014;;31668352;2761353;;;Klaprozenpad;1;;;;Hidde Kiekens;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH10;293611;BL1020;;31668481;293611;;;Klaprozenpad;10;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;293609;BL1020;;31668479;293609;;;Klaprozenpad;2;;;;Hidde Kiekens;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;2761355;BL1014;;31668353;2761355;;;Klaprozenpad;3;;;;Hidde Kiekens;MDU;0;8;1;9;BUILDING template
KNOKKE-HEIST - FH10;2761356;BL1020;;31668354;2761356;;;Klaprozenpad;4;;;;Hidde Kiekens;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;3939579;BL1020;;33578704;3939579;;;Klaprozenpad;6;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH10;293610;BL1020;;31668480;293610;;;Klaprozenpad;8;;;;Hidde Kiekens;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH10;295461;BL1027;;31668652;295461;;;Krekelpad;1;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295460;BL1040;;31668651;295460;;;Krekelpad;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295462;BL1028;;31668653;295462;;;Krekelpad;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295459;BL1039;;31668650;295459;;;Krekelpad;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295458;BL1039;;31668649;295458;;;Krekelpad;6;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292989;BL1024;;31668454;292989;;;Krokussenpad;1;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292990;BL1023;;31668455;292990;;;Krokussenpad;2;A;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;1024209;BL1023;;31668227;1024209;;;Krokussenpad;2;;;;Hidde Kiekens;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;2762167;BL1024;;31668355;2762167;;;Krokussenpad;3;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292992;BL1023;;31668457;292992;;;Krokussenpad;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292991;BL1024;;31668456;292991;;;Krokussenpad;5;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293604;BL1020;;31668477;293604;;;Kruindreef;1;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293950;BL1020;;31668557;293950;;;Kruindreef;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293605;BL1032;;31668478;293605;;;Kruindreef;4;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293599;BL1032;;31668476;293599;;;Kruindreef;6;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;6648286;BL1020;;33578708;6648286;;;Kruindreef;7;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;6667848;BL1020;;33578709;6667848;;;Kruindreef;7;A;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293597;BL1020;;31668475;293597;;;Kruindreef;9;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292891;BL1023;;31668434;292891;;;Kwade Helling;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292887;BL1022;;31668433;292887;;;Kwade Helling;9;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295106;BL1018;;31668598;295106;;;Leeuwerikenlaan;10;;;;Hidde Kiekens;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;295105;BL1016;;33578710;295105;;;Leeuwerikenlaan;11;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;295103;BL1018;;31668596;295103;;;Leeuwerikenlaan;12;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;295101;BL1017;;33578711;295101;;;Leeuwerikenlaan;13;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH10;2762683;BL1017;;31668356;2762683;;;Leeuwerikenlaan;15;;;;Maayken Vanfleteren;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;2762686;BL1017;;31668357;2762686;;;Leeuwerikenlaan;17;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295100;BL1033;;31668594;295100;;;Leeuwerikenlaan;18;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295099;BL1017;;31668593;295099;;;Leeuwerikenlaan;19;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295107;BL1015;;31668599;295107;;;Leeuwerikenlaan;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2762687;BL1033;;31668358;2762687;;;Leeuwerikenlaan;20;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2762688;BL1033;;31668359;2762688;;;Leeuwerikenlaan;22;;;;Geert Stockman;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH10;2762690;BL1033;;31668360;2762690;;;Leeuwerikenlaan;24;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4337168;BL1033;;31668792;4337168;;;Leeuwerikenlaan;26;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295098;BL1033;;31668592;295098;;;Leeuwerikenlaan;28;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;5320405;BL1018;;31668796;5320405;;;Leeuwerikenlaan;4;;;;Hidde Kiekens;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;295104;BL1016;;31668597;295104;;;Leeuwerikenlaan;9;;;;Maayken Vanfleteren;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;294950;BL1017;;31668581;294950;;;Lentelaan;10;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2762725;BL1017;;31668361;2762725;;;Lentelaan;2;A;;;Maayken Vanfleteren;MDU;0;3;1;4;BUILDING template
KNOKKE-HEIST - FH10;294948;BL1017;;31668580;294948;;;Lentelaan;4;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2762730;BL1017;;31668362;2762730;;;Lentelaan;6;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2762732;BL1017;;31668363;2762732;;;Lentelaan;8;;;;Maayken Vanfleteren;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH10;293652;BL1045;;31668496;293652;;;Lommergang;1;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293648;BL1037;;31668495;293648;;;Lommergang;14;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293642;BL1046;;31668494;293642;;;Lommergang;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763461;BL1038;;33578712;2763461;;;Lommergang;3;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763463;BL1046;;31668364;2763463;;;Lommergang;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4335884;BL1038;;33578715;4335884;;;Lommergang;5;;;;Hidde Kiekens;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2763465;BL1038;;33578716;2763465;;;Lommergang;7;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295125;BL1015;;31668608;295125;;;Majoor Quaillestraat;1;;;;Hidde Kiekens;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH10;294230;BL1005;;31668568;294230;;;Majoor Quaillestraat;6;;;;Geert Stockman;MDU;0;48;2;50;BUILDING template
KNOKKE-HEIST - FH10;294171;BL1004;;31668558;294171;;;Manitobaplein;2;;;;Maayken Vanfleteren;MDU;0;28;1;29;BUILDING template
KNOKKE-HEIST - FH10;294177;BL1005;;31668561;294177;;;Manitobaplein;3;;;;Geert Stockman;MDU;0;17;1;18;BUILDING template
KNOKKE-HEIST - FH10;294173;BL1004;;31668559;294173;;;Manitobaplein;4;;;;Maayken Vanfleteren;MDU;0;33;1;34;BUILDING template
KNOKKE-HEIST - FH10;296696;BL1050;;31668695;296696;;;Margrietenpad;1;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763515;BL1051;;31668369;2763515;;;Margrietenpad;10;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296643;BL1051;;31668690;296643;;;Margrietenpad;12;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763517;BL1051;;33578718;2763517;;;Margrietenpad;14;A;;;Geert Stockman;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;296645;BL1051;;31668692;296645;;;Margrietenpad;14;;;;Geert Stockman;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;6466230;BL1051;;33578719;6466230;;;Margrietenpad;14;B;;;Geert Stockman;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;296695;BL1051;;31668694;296695;;;Margrietenpad;2;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;296644;BL1050;;31668691;296644;;;Margrietenpad;3;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763512;BL1051;;31668366;2763512;;;Margrietenpad;4;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763513;BL1051;;31668367;2763513;;;Margrietenpad;6;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763514;BL1051;;31668368;2763514;;;Margrietenpad;8;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295439;BL1029;;31668634;295439;;;Meeuwendreef;10;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295445;BL1039;;31668639;295445;;;Meeuwendreef;11;;;;Geert Stockman;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;4336412;BL1029;;31668768;4336412;;;Meeuwendreef;12;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763739;BL1039;;31668373;2763739;;;Meeuwendreef;13;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295438;BL1029;;31668633;295438;;;Meeuwendreef;14;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295444;BL1028;;31668638;295444;;;Meeuwendreef;15;;;;Hidde Kiekens;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;295447;BL1029;;31668640;295447;;;Meeuwendreef;16;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295443;BL1028;;31668637;295443;;;Meeuwendreef;17;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295442;BL1043;;31668636;295442;;;Meeuwendreef;3;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763735;BL1044;;31668370;2763735;;;Meeuwendreef;4;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4336408;BL1044;;31668767;4336408;;;Meeuwendreef;6;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763736;BL1043;;31668371;2763736;;;Meeuwendreef;7;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295440;BL1044;;31668635;295440;;;Meeuwendreef;8;;;;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;NB-83008A01453;BL1044;;;NB-83008A01453;;;Meeuwendreef;8;A;;;Steffen Verhofsté;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763737;BL1043;;31668372;2763737;;;Meeuwendreef;9;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;5579502;BL1010;;31668978;5579502;;;Mimosastraat;11;;;;Maayken Vanfleteren;MDU;0;2;0;2;BUILDING template
KNOKKE-HEIST - FH10;292973;BL1010;;31668440;292973;;;Mimosastraat;13;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4336631;BL1024;;31668778;4336631;;;Mimosastraat;15;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292931;BL1024;;31668437;292931;;;Mimosastraat;17;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;292929;BL1024;;31668435;292929;;;Mimosastraat;19;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2763816;BL1010;;31668374;2763816;;;Mimosastraat;3;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4336628;BL1010;;31668777;4336628;;;Mimosastraat;5;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;3991226;BL1010;;31668741;3991226;;;Mimosastraat;7;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4335092;BL1008;;31668746;4335092;;;Mimosastraat;8;;;;Maayken Vanfleteren;MDU;0;15;1;16;BUILDING template
KNOKKE-HEIST - FH10;2763819;BL1010;;31668375;2763819;;;Mimosastraat;9;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295397;BL1029;;31668611;295397;;;Oudjespad;2;;;;Hidde Kiekens;MDU;0;6;1;7;BUILDING template
KNOKKE-HEIST - FH10;2764707;BL1029;;31668382;2764707;;;Oudjespad;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4336419;BL1029;;31668769;4336419;;;Oudjespad;6;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295463;BL1029;;31668654;295463;;;Oudjespad;8;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295601;BL1008;;31668683;295601;;;Patriottenstraat;1;;;;Maayken Vanfleteren;MDU;0;22;1;23;BUILDING template
KNOKKE-HEIST - FH10;292998;BL1003;;31668459;292998;;;Patriottenstraat;10;;;;Geert Stockman;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH10;2765414;BL1003;;33578727;2765414;;;Patriottenstraat;12;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;3939643;BL1003;;33578728;3939643;;;Patriottenstraat;14;;;;Geert Stockman;MDU;0;21;1;22;BUILDING template
KNOKKE-HEIST - FH10;295599;BL1009;;31668682;295599;;;Patriottenstraat;15;;;;Maayken Vanfleteren;MDU;1;0;1;2;BUILDING template
KNOKKE-HEIST - FH10;296974;BL1009;;31668731;296974;;;Patriottenstraat;17;;;;Maayken Vanfleteren;MDU;0;4;1;5;BUILDING template
KNOKKE-HEIST - FH10;4336661;BL1003;;33578729;4336661;;;Patriottenstraat;18;;;;Geert Stockman;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2765417;BL1009;;31668383;2765417;;;Patriottenstraat;19;;;;Maayken Vanfleteren;MDU;1;0;1;2;BUILDING template
KNOKKE-HEIST - FH10;295598;BL1009;;31668681;295598;;;Patriottenstraat;21;;;;Maayken Vanfleteren;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH10;5559095;BL1003;;1809024;5559095;;;Patriottenstraat;24;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;4335115;BL1003;;31668747;4335115;;;Patriottenstraat;28;;;;Geert Stockman;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765421;BL1003;;31668384;2765421;;;Patriottenstraat;30;;;;Geert Stockman;MDU;0;19;1;20;BUILDING template
KNOKKE-HEIST - FH10;2765422;BL1003;;31668385;2765422;;;Patriottenstraat;32;;;;Geert Stockman;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;9859;BL1003;;33578730;9859;;;Patriottenstraat;34;;;;Geert Stockman;MDU;1;13;1;15;BUILDING template
KNOKKE-HEIST - FH10;5579540;BL1002;;31668979;5579540;;;Patriottenstraat;36;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;295597;BL1002;;33578731;295597;;;Patriottenstraat;38;;;;Hidde Kiekens;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH10;2765426;BL1002;;31668386;2765426;;;Patriottenstraat;40;;;;Hidde Kiekens;MDU;0;20;1;21;BUILDING template
KNOKKE-HEIST - FH10;4335120;BL1002;;33578732;4335120;;;Patriottenstraat;42;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765429;BL1002;;31668387;2765429;;;Patriottenstraat;44;;;;Hidde Kiekens;MDU;0;8;0;8;BUILDING template
KNOKKE-HEIST - FH10;2765431;BL1002;;31668388;2765431;;;Patriottenstraat;46;;;;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;2765432;BL1002;;31668389;2765432;;;Patriottenstraat;48;;;;Hidde Kiekens;MDU;0;11;1;12;BUILDING template
KNOKKE-HEIST - FH10;2765434;BL1002;;31668390;2765434;;;Patriottenstraat;50;;;;Hidde Kiekens;MDU;0;14;1;15;BUILDING template
KNOKKE-HEIST - FH10;2765435;BL1002;;31668391;2765435;;;Patriottenstraat;52;;;;Hidde Kiekens;MDU;0;13;1;14;BUILDING template
KNOKKE-HEIST - FH10;4336814;BL1002;;33578733;4336814;;;Patriottenstraat;54;;;;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;4336816;BL1002;;33578734;4336816;;;Patriottenstraat;58;;;;Hidde Kiekens;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;4336656;BL1003;;31668782;4336656;;;Patriottenstraat;6;;;;Geert Stockman;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2765437;BL1002;;33578735;2765437;;;Patriottenstraat;60;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH10;5321467;BL1002;;31668797;5321467;;;Patriottenstraat;62;;;;Hidde Kiekens;SDU;1;0;0;1;BUILDING template
KNOKKE-HEIST - FH10;2765438;BL1002;;31668392;2765438;;;Patriottenstraat;64;;;;Hidde Kiekens;MDU;0;12;1;13;BUILDING template
KNOKKE-HEIST - FH10;295596;BL1002;;31668680;295596;;;Patriottenstraat;66;;;;Hidde Kiekens;MDU;0;13;1;14;BUILDING template
KNOKKE-HEIST - FH10;295595;BL1002;;31668679;295595;;;Patriottenstraat;68;;;;Hidde Kiekens;MDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;6421187;BL1008;;33578725;6421187;;;Patriottenstraat;7;A;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;292999;BL1003;;33578726;292999;;;Patriottenstraat;8;;;;Geert Stockman;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;5905439;BL1008;;31668983;5905439;;;Patriottenstraat;9;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2765474;BL1021;;33578737;2765474;;;Petunialaan;10;;;;Hidde Kiekens;MDU;0;4;0;4;BUILDING template
KNOKKE-HEIST - FH10;2765476;BL1021;;31668394;2765476;;;Petunialaan;12;;;;Hidde Kiekens;MDU;0;3;0;3;BUILDING template
KNOKKE-HEIST - FH10;293799;BL1021;;31668550;293799;;;Petunialaan;14;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293756;BL1013;;31668532;293756;;;Petunialaan;16;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;4335922;BL1013;;33578738;4335922;;;Petunialaan;18;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;293797;BL1021;;31668549;293797;;;Petunialaan;2;;;;Hidde Kiekens;MDU;0;7;1;8;BUILDING template
KNOKKE-HEIST - FH10;2765478;BL1013;;31668395;2765478;;;Petunialaan;20;;;;Maayken Vanfleteren;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;6390038;BL1013;;33578742;6390038;;;Petunialaan;22;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;4335925;BL1013;;31668757;4335925;;;Petunialaan;24;;;;Maayken Vanfleteren;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH10;2765480;BL1013;;31668396;2765480;;;Petunialaan;28;;;;Maayken Vanfleteren;MDU;0;6;0;6;BUILDING template
KNOKKE-HEIST - FH10;293754;BL1013;;33578743;293754;;;Petunialaan;30;;;;Maayken Vanfleteren;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;2765472;BL1021;;31668393;2765472;;;Petunialaan;8;;;;Hidde Kiekens;MDU;0;5;1;6;BUILDING template
KNOKKE-HEIST - FH10;5579541;BL1018;;33578744;5579541;;;Phillippartpad;1;;;;Hidde Kiekens;MDU;0;9;1;10;BUILDING template
KNOKKE-HEIST - FH10;295116;BL1015;;31668605;295116;;;Phillippartpad;2;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
KNOKKE-HEIST - FH10;295117;BL1018;;33578745;295117;;;Phillippartpad;3;;;;Hidde Kiekens;SDU;0;0;0;0;BUILDING template
KNOKKE-HEIST - FH10;4335747;BL1015;;31668750;4335747;;;Phillippartpad;4;;;;Hidde Kiekens;SDU;0;1;0;1;BUILDING template
