OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
873569;Knokke - FH10;Zeedijk-Duinbergen;395;B;;Knokke;72803,0;226739,0;NB-395B01492;NB-395B01492;BUILDING template;Zeedijk-Duinbergen 395 B Knokke
873570;Knokke - FH10;Zeedijk-Duinbergen;396;;;Knokke;72805,0;226742,0;NB-39601493;NB-39601493;BUILDING template;Zeedijk-Duinbergen 396  Knokke
873697;Knokke - FH10;Zeedijk-Duinbergen;399;;;Knokke;72809,0;226743,0;NB-39901494;NB-39901494;BUILDING template;Zeedijk-Duinbergen 399  Knokke
873698;Knokke - FH10;Zeedijk-Duinbergen;402;;;Knokke;72816,0;226747,0;NB-40201495;NB-40201495;BUILDING template;Zeedijk-Duinbergen 402  Knokke
873699;Knokke - FH10;Zeedijk-Duinbergen;403;;;Knokke;72828,0;226752,0;NB-40301496;NB-40301496;BUILDING template;Zeedijk-Duinbergen 403  Knokke
873700;Knokke - FH10;Zeedijk-Duinbergen;404;;;Knokke;72833,0;226752,0;NB-40401497;NB-40401497;BUILDING template;Zeedijk-Duinbergen 404  Knokke
873701;Knokke - FH10;Zeedijk-Duinbergen;407;;;Knokke;72841,0;226759,0;NB-40701498;NB-40701498;BUILDING template;Zeedijk-Duinbergen 407  Knokke
873702;Knokke - FH10;Zeedijk-Duinbergen;410;;;Knokke;72899,0;226785,0;NB-41001499;NB-41001499;BUILDING template;Zeedijk-Duinbergen 410  Knokke
873703;Knokke - FH10;Zeedijk-Duinbergen;416;;;Knokke;72938,0;226802,0;NB-41601500;NB-41601500;BUILDING template;Zeedijk-Duinbergen 416  Knokke
873704;Knokke - FH10;Zeedijk-Duinbergen;418;;;Knokke;72957,0;226808,0;NB-41801501;NB-41801501;BUILDING template;Zeedijk-Duinbergen 418  Knokke
873705;Knokke - FH10;Zeegrasstraat;1;;;Knokke;72535,0;226628,0;NB-101502;NB-101502;BUILDING template;Zeegrasstraat 1  Knokke
873706;Knokke - FH10;Zeegrasstraat;24;;;Knokke;72555,0;226535,0;NB-2401503;NB-2401503;BUILDING template;Zeegrasstraat 24  Knokke
873707;Knokke - FH10;Zeegrasstraat;24;A;;Knokke;72560,0;226535,0;NB-24A01504;NB-24A01504;BUILDING template;Zeegrasstraat 24 A Knokke
873708;Knokke - FH10;Zeegrasstraat;26;A;;Knokke;72535,0;226528,0;NB-26A01505;NB-26A01505;BUILDING template;Zeegrasstraat 26 A Knokke
873709;Knokke - FH10;Zeegrasstraat;28;A;;Knokke;72563,0;226516,0;NB-28A01506;NB-28A01506;BUILDING template;Zeegrasstraat 28 A Knokke
873710;Knokke - FH10;Zeegrasstraat;44;;;Knokke;72664,0;226267,0;NB-4401507;NB-4401507;BUILDING template;Zeegrasstraat 44  Knokke
