OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
774217;ANTWERPEN-WEST - FH09;Komedieplaats;15;;2000;Antwerpen;152627,36;211815,83;NB-Antw15c36330;NB-Antw15c36330;BUILDING template;Komedieplaats 15 2000 Antwerpen
774473;ANTWERPEN-WEST - FH09;Tabakvest;54;C;2000;Antwerpen;152989,17;211666,31;NB-Antw54Cee26;NB-Antw54Cee26;BUILDING template;Tabakvest 54 C 2000 Antwerpen
774219;ANTWERPEN-WEST - FH09;Komedieplaats;16;;2000;Antwerpen;152623,85;211767,71;NB-Antw16dc1b43;NB-Antw16dc1b43;BUILDING template;Komedieplaats 16 2000 Antwerpen
774475;ANTWERPEN-WEST - FH09;Tabakvest;54;D;2000;Antwerpen;152989,17;211666,31;NB-Antw54D6748;NB-Antw54D6748;BUILDING template;Tabakvest 54 D 2000 Antwerpen
774221;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;3;;2000;Antwerpen;152539,24;211793,22;NB-Antw3f19966;NB-Antw3f19966;BUILDING template;Lange Gasthuisstraat 3 2000 Antwerpen
774477;ANTWERPEN-WEST - FH09;Tabakvest;59;A;2000;Antwerpen;152887,55;211524,98;NB-Antw59A1f63;NB-Antw59A1f63;BUILDING template;Tabakvest 59 A 2000 Antwerpen
774223;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;11;;2000;Antwerpen;152559,9;211766,66;NB-Antw1109e182;NB-Antw1109e182;BUILDING template;Lange Gasthuisstraat 11 2000 Antwerpen
774225;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;15;A;2000;Antwerpen;152560,59;211731,85;NB-Antw15A9b99;NB-Antw15A9b99;BUILDING template;Lange Gasthuisstraat 15 A 2000 Antwerpen
774481;ANTWERPEN-WEST - FH09;Tabakvest;63;;2000;Antwerpen;152864,68;211493,91;NB-Antw63313687;NB-Antw63313687;BUILDING template;Tabakvest 63 2000 Antwerpen
774227;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;15;B;2000;Antwerpen;152565,59;211731,85;NB-Antw15B9617;NB-Antw15B9617;BUILDING template;Lange Gasthuisstraat 15 B 2000 Antwerpen
774483;ANTWERPEN-WEST - FH09;Tabakvest;67;;2000;Antwerpen;152863,26;211482,39;NB-Antw67435700;NB-Antw67435700;BUILDING template;Tabakvest 67 2000 Antwerpen
774229;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;17;;2000;Antwerpen;152565,59;211731,85;NB-Antw17470a38;NB-Antw17470a38;BUILDING template;Lange Gasthuisstraat 17 2000 Antwerpen
774485;ANTWERPEN-WEST - FH09;Tabakvest;71;A;2000;Antwerpen;152846,79;211477,16;NB-Antw71A5a22;NB-Antw71A5a22;BUILDING template;Tabakvest 71 A 2000 Antwerpen
774231;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;21;;2000;Antwerpen;152555,06;211705,02;NB-Antw215b6556;NB-Antw215b6556;BUILDING template;Lange Gasthuisstraat 21 2000 Antwerpen
774487;ANTWERPEN-WEST - FH09;Tabakvest;75;;2000;Antwerpen;152786,19;211421,99;NB-Antw7570a933;NB-Antw7570a933;BUILDING template;Tabakvest 75 2000 Antwerpen
774233;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;25;;2000;Antwerpen;152552,53;211668,8;NB-Antw25750678;NB-Antw25750678;BUILDING template;Lange Gasthuisstraat 25 2000 Antwerpen
774489;ANTWERPEN-WEST - FH09;Tabakvest;77;;2000;Antwerpen;152775,74;211420,12;NB-Antw7781cb56;NB-Antw7781cb56;BUILDING template;Tabakvest 77 2000 Antwerpen
774235;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;31;;2000;Antwerpen;152556,74;211629,64;NB-Antw318b4094;NB-Antw318b4094;BUILDING template;Lange Gasthuisstraat 31 2000 Antwerpen
774492;ANTWERPEN-WEST - FH09;Tabakvest;94;;2000;Antwerpen;152861,03;211525,76;NB-Antw9497fb70;NB-Antw9497fb70;BUILDING template;Tabakvest 94 2000 Antwerpen
774237;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;37;;2000;Antwerpen;152562,81;211586,84;NB-Antw37a2a813;NB-Antw37a2a813;BUILDING template;Lange Gasthuisstraat 37 2000 Antwerpen
774239;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;41;;2000;Antwerpen;152572,85;211547,97;NB-Antw41b7a535;NB-Antw41b7a535;BUILDING template;Lange Gasthuisstraat 41 2000 Antwerpen
774241;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;45;;2000;Antwerpen;152538,36;211635,73;NB-Antw45d26957;NB-Antw45d26957;BUILDING template;Lange Gasthuisstraat 45 2000 Antwerpen
774243;ANTWERPEN-WEST - FH09;Lange Gasthuisstraat;51;;2000;Antwerpen;152545,9;211515,27;NB-Antw51e89473;NB-Antw51e89473;BUILDING template;Lange Gasthuisstraat 51 2000 Antwerpen
