OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
830584;HASSELT - FH08;Sint-Servaasstraat;70;;3500;Hasselt;216531,28;180583,43;NB-35007000785;NB-35007000785;BUILDING template;Sint-Servaasstraat 70 3500 Hasselt
830585;HASSELT - FH08;Sint-Servaasstraat;72;;3500;Hasselt;216532,5;180588,75;NB-35007200786;NB-35007200786;BUILDING template;Sint-Servaasstraat 72 3500 Hasselt
830586;HASSELT - FH08;Sint-Servaasstraat;74;;3500;Hasselt;216533,71;180594,08;NB-35007400787;NB-35007400787;BUILDING template;Sint-Servaasstraat 74 3500 Hasselt
830587;HASSELT - FH08;Sint-Servaasstraat;76;;3500;Hasselt;216534,95;180599,33;NB-35007600788;NB-35007600788;BUILDING template;Sint-Servaasstraat 76 3500 Hasselt
830588;HASSELT - FH08;Sint-Servaasstraat;78;;3500;Hasselt;216534,7;180605;NB-35007800789;NB-35007800789;BUILDING template;Sint-Servaasstraat 78 3500 Hasselt
830589;HASSELT - FH08;Sint-Servaasstraat;80;;3500;Hasselt;216535,99;180610,33;NB-35008000790;NB-35008000790;BUILDING template;Sint-Servaasstraat 80 3500 Hasselt
830590;HASSELT - FH08;Sint-Servaasstraat;82;;3500;Hasselt;216537,29;180615,63;NB-35008200791;NB-35008200791;BUILDING template;Sint-Servaasstraat 82 3500 Hasselt
830591;HASSELT - FH08;Sint-Servaasstraat;84;;3500;Hasselt;216538,49;180621;NB-35008400792;NB-35008400792;BUILDING template;Sint-Servaasstraat 84 3500 Hasselt
830592;HASSELT - FH08;Sint-Servaasstraat;86;;3500;Hasselt;216537,34;180626,87;NB-35008600793;NB-35008600793;BUILDING template;Sint-Servaasstraat 86 3500 Hasselt
830593;HASSELT - FH08;Sint-Servaasstraat;88;;3500;Hasselt;216538,68;180632,2;NB-35008800794;NB-35008800794;BUILDING template;Sint-Servaasstraat 88 3500 Hasselt
830594;HASSELT - FH08;Sint-Servaasstraat;92;;3500;Hasselt;216541,01;180643,02;NB-35009200796;NB-35009200796;BUILDING template;Sint-Servaasstraat 92 3500 Hasselt
830595;HASSELT - FH08;Sint-Servaasstraat;90;;3500;Hasselt;216539,96;180637,45;NB-35009000795;NB-35009000795;BUILDING template;Sint-Servaasstraat 90 3500 Hasselt
830596;HASSELT - FH08;Spoorwegstraat;45;;3500;Hasselt;216769,22;180556,32;NB-35004500797;NB-35004500797;BUILDING template;Spoorwegstraat 45 3500 Hasselt
