OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
726830;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;518;;8300;Knokke-Heist;74139,0;227181,0;NB-8300518045849;NB-8300518045849;BUILDING template;Zeedijk-Albertstrand 518 8300 Knokke-Heist
726063;KNOKKE-HEIST - FH06;Jozef Nellenslaan;205;;8300;Knokke-Heist;74405,0;227266,0;NB-8300205785e92;NB-8300205785e92;BUILDING template;Jozef Nellenslaan 205 8300 Knokke-Heist
726319;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;13;;8300;Knokke-Heist;74494,0;227399,0;NB-830013e9da51;NB-830013e9da51;BUILDING template;Sylvain Dupuisstraat 13 8300 Knokke-Heist
726065;KNOKKE-HEIST - FH06;Jozef Nellenslaan;211;;8300;Knokke-Heist;74413,0;227270,0;NB-8300211945b17;NB-8300211945b17;BUILDING template;Jozef Nellenslaan 211 8300 Knokke-Heist
726833;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;519;;8300;Knokke-Heist;74139,0;227181,0;NB-83005191eea69;NB-83005191eea69;BUILDING template;Zeedijk-Albertstrand 519 8300 Knokke-Heist
727091;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;562;;8300;Knokke-Heist;74397,0;227329,0;NB-830056246d999;NB-830056246d999;BUILDING template;Zeedijk-Albertstrand 562 8300 Knokke-Heist
726836;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;520;;8300;Knokke-Heist;74139,0;227181,0;NB-830052037be92;NB-830052037be92;BUILDING template;Zeedijk-Albertstrand 520 8300 Knokke-Heist
726069;KNOKKE-HEIST - FH06;Jozef Nellenslaan;213;;8300;Knokke-Heist;74418,0;227270,0;NB-8300213b26b41;NB-8300213b26b41;BUILDING template;Jozef Nellenslaan 213 8300 Knokke-Heist
726326;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;16;;8300;Knokke-Heist;74515,0;227386,0;NB-830016085708;NB-830016085708;BUILDING template;Sylvain Dupuisstraat 16 8300 Knokke-Heist
726588;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;497;;8300;Knokke-Heist;73867,0;227052,0;NB-8300497864e07;NB-8300497864e07;BUILDING template;Zeedijk-Albertstrand 497 8300 Knokke-Heist
726077;KNOKKE-HEIST - FH06;Jozef Nellenslaan;217;;8300;Knokke-Heist;74428,0;227277,0;NB-8300217772a23;NB-8300217772a23;BUILDING template;Jozef Nellenslaan 217 8300 Knokke-Heist
726079;KNOKKE-HEIST - FH06;Jozef Nellenslaan;225;;8300;Knokke-Heist;74453,0;227291,0;NB-8300225963365;NB-8300225963365;BUILDING template;Jozef Nellenslaan 225 8300 Knokke-Heist
726081;KNOKKE-HEIST - FH06;Jozef Nellenslaan;229;;8300;Knokke-Heist;74480,0;227305,0;NB-8300229b4c573;NB-8300229b4c573;BUILDING template;Jozef Nellenslaan 229 8300 Knokke-Heist
726337;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;24;;8300;Knokke-Heist;74540,51;227397,51;NB-830024567b50;NB-830024567b50;BUILDING template;Sylvain Dupuisstraat 24 8300 Knokke-Heist
726083;KNOKKE-HEIST - FH06;Julius Hostestraat;2;A;8300;Knokke-Heist;74533,0;227281,0;NB-83002A9405;NB-83002A9405;BUILDING template;Julius Hostestraat 2 A 8300 Knokke-Heist
726339;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;28;;8300;Knokke-Heist;74546,0;227401,0;NB-830028746e65;NB-830028746e65;BUILDING template;Sylvain Dupuisstraat 28 8300 Knokke-Heist
726851;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;522;;8300;Knokke-Heist;74147,0;227187,0;NB-8300522533b14;NB-8300522533b14;BUILDING template;Zeedijk-Albertstrand 522 8300 Knokke-Heist
727108;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;563;;8300;Knokke-Heist;74402,0;227329,0;NB-830056364b832;NB-830056364b832;BUILDING template;Zeedijk-Albertstrand 563 8300 Knokke-Heist
726085;KNOKKE-HEIST - FH06;Julius Hostestraat;2;B;8300;Knokke-Heist;74538,0;227281,0;NB-83002B4728;NB-83002B4728;BUILDING template;Julius Hostestraat 2 B 8300 Knokke-Heist
726598;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;498;;8300;Knokke-Heist;73881,0;227059,0;NB-8300498a90236;NB-8300498a90236;BUILDING template;Zeedijk-Albertstrand 498 8300 Knokke-Heist
726854;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;522;;8300;Knokke-Heist;74152,0;227187,0;NB-83005226ca141;NB-83005226ca141;BUILDING template;Zeedijk-Albertstrand 522 8300 Knokke-Heist
727111;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;564;;8300;Knokke-Heist;74409,18;227324,08;NB-8300564845d49;NB-8300564845d49;BUILDING template;Zeedijk-Albertstrand 564 8300 Knokke-Heist
726345;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;30;;8300;Knokke-Heist;74553,0;227404,0;NB-8300308fda99;NB-8300308fda99;BUILDING template;Sylvain Dupuisstraat 30 8300 Knokke-Heist
726347;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;32;;8300;Knokke-Heist;74558,0;227404,0;NB-830032a79b06;NB-830032a79b06;BUILDING template;Sylvain Dupuisstraat 32 8300 Knokke-Heist
726349;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;35;;8300;Knokke-Heist;74561,0;227428,0;NB-830035bf3936;NB-830035bf3936;BUILDING template;Sylvain Dupuisstraat 35 8300 Knokke-Heist
726096;KNOKKE-HEIST - FH06;Koningslaan;101;;8300;Knokke-Heist;74485,0;227176,0;NB-8300101111f53;NB-8300101111f53;BUILDING template;Koningslaan 101 8300 Knokke-Heist
726865;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;523;;8300;Knokke-Heist;74154,0;227192,0;NB-83005238bae65;NB-83005238bae65;BUILDING template;Zeedijk-Albertstrand 523 8300 Knokke-Heist
726355;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;36;;8300;Knokke-Heist;74563,0;227407,0;NB-830036d81349;NB-830036d81349;BUILDING template;Sylvain Dupuisstraat 36 8300 Knokke-Heist
726357;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;50;;8300;Knokke-Heist;74639,0;227401,0;NB-830050f1cd77;NB-830050f1cd77;BUILDING template;Sylvain Dupuisstraat 50 8300 Knokke-Heist
726613;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;499;;8300;Knokke-Heist;73908,0;227080,0;NB-8300499cbeb61;NB-8300499cbeb61;BUILDING template;Zeedijk-Albertstrand 499 8300 Knokke-Heist
726616;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;500;;8300;Knokke-Heist;73930,0;227083,0;NB-8300500eb4689;NB-8300500eb4689;BUILDING template;Zeedijk-Albertstrand 500 8300 Knokke-Heist
727130;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;566;;8300;Knokke-Heist;74418,0;227329,0;NB-83005669fe102;NB-83005669fe102;BUILDING template;Zeedijk-Albertstrand 566 8300 Knokke-Heist
726107;KNOKKE-HEIST - FH06;Koningslaan;117;;8300;Knokke-Heist;74490,0;227221,0;NB-8300117340392;NB-8300117340392;BUILDING template;Koningslaan 117 8300 Knokke-Heist
726619;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;501;;8300;Knokke-Heist;73935,0;227083,0;NB-83005010a6320;NB-83005010a6320;BUILDING template;Zeedijk-Albertstrand 501 8300 Knokke-Heist
726876;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;524;;8300;Knokke-Heist;74165,0;227202,0;NB-8300524a68188;NB-8300524a68188;BUILDING template;Zeedijk-Albertstrand 524 8300 Knokke-Heist
726110;KNOKKE-HEIST - FH06;Koningslaan;121;;8300;Knokke-Heist;74491,0;227237,0;NB-8300121857a71;NB-8300121857a71;BUILDING template;Koningslaan 121 8300 Knokke-Heist
726880;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;527;;8300;Knokke-Heist;74208,0;227219,0;NB-8300527c4f314;NB-8300527c4f314;BUILDING template;Zeedijk-Albertstrand 527 8300 Knokke-Heist
726884;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;530;;8300;Knokke-Heist;74216,0;227231,0;NB-8300530e00235;NB-8300530e00235;BUILDING template;Zeedijk-Albertstrand 530 8300 Knokke-Heist
727141;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;567;;8300;Knokke-Heist;74426,0;227333,0;NB-8300567baf604;NB-8300567baf604;BUILDING template;Zeedijk-Albertstrand 567 8300 Knokke-Heist
727144;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;568;;8300;Knokke-Heist;74431,0;227333,0;NB-8300568d5a520;NB-8300568d5a520;BUILDING template;Zeedijk-Albertstrand 568 8300 Knokke-Heist
726121;KNOKKE-HEIST - FH06;Koningslaan;127;;8300;Knokke-Heist;74492,0;227264,0;NB-8300127a60b99;NB-8300127a60b99;BUILDING template;Koningslaan 127 8300 Knokke-Heist
726377;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;58;;8300;Knokke-Heist;74653,0;227399,0;NB-830058123109;NB-830058123109;BUILDING template;Sylvain Dupuisstraat 58 8300 Knokke-Heist
726123;KNOKKE-HEIST - FH06;Koningslaan;131;;8300;Knokke-Heist;74497,0;227264,0;NB-8300131c07622;NB-8300131c07622;BUILDING template;Koningslaan 131 8300 Knokke-Heist
726125;KNOKKE-HEIST - FH06;Koningslaan;133;;8300;Knokke-Heist;74497,0;227264,0;NB-8300133dfce50;NB-8300133dfce50;BUILDING template;Koningslaan 133 8300 Knokke-Heist
726127;KNOKKE-HEIST - FH06;Koningslaan;135;A;8300;Knokke-Heist;74476,0;227310,0;NB-8300135A9771;NB-8300135A9771;BUILDING template;Koningslaan 135 A 8300 Knokke-Heist
726129;KNOKKE-HEIST - FH06;Koningslaan;141;;8300;Knokke-Heist;74470,0;227322,0;NB-83001411bc502;NB-83001411bc502;BUILDING template;Koningslaan 141 8300 Knokke-Heist
726386;KNOKKE-HEIST - FH06;Sylvain Dupuisstraat;60;;8300;Knokke-Heist;74658,0;227399,0;NB-83006035a927;NB-83006035a927;BUILDING template;Sylvain Dupuisstraat 60 8300 Knokke-Heist
726132;KNOKKE-HEIST - FH06;Koningslaan;145;;8300;Knokke-Heist;74459,0;227344,0;NB-83001453ca037;NB-83001453ca037;BUILDING template;Koningslaan 145 8300 Knokke-Heist
726388;KNOKKE-HEIST - FH06;Zeedijk-Knokke;600;;8300;Knokke-Heist;74450,37;227464,02;NB-83006004ceb79;NB-83006004ceb79;BUILDING template;Zeedijk-Knokke 600 8300 Knokke-Heist
726901;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;531;;8300;Knokke-Heist;74235,0;227231,0;NB-8300531fbf359;NB-8300531fbf359;BUILDING template;Zeedijk-Albertstrand 531 8300 Knokke-Heist
726904;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;533;;8300;Knokke-Heist;74263,0;227248,0;NB-8300533176181;NB-8300533176181;BUILDING template;Zeedijk-Albertstrand 533 8300 Knokke-Heist
725882;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;483;;8300;Knokke-Heist;73789,0;227017,0;NB-8300483f20723;NB-8300483f20723;BUILDING template;Zeedijk-Albertstrand 483 8300 Knokke-Heist
726907;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;535;;8300;Knokke-Heist;74273,0;227252,0;NB-8300535321103;NB-8300535321103;BUILDING template;Zeedijk-Albertstrand 535 8300 Knokke-Heist
727163;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;569;;8300;Knokke-Heist;74433,0;227338,0;NB-8300569f35943;NB-8300569f35943;BUILDING template;Zeedijk-Albertstrand 569 8300 Knokke-Heist
726140;KNOKKE-HEIST - FH06;Koningslaan;147;;8300;Knokke-Heist;74464,0;227344,0;NB-830014766cc67;NB-830014766cc67;BUILDING template;Koningslaan 147 8300 Knokke-Heist
726652;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;503;;8300;Knokke-Heist;73935,0;227083,0;NB-830050330b947;NB-830050330b947;BUILDING template;Zeedijk-Albertstrand 503 8300 Knokke-Heist
726397;KNOKKE-HEIST - FH06;Zeedijk-Knokke;604;;8300;Knokke-Heist;74472,0;227476,0;NB-8300604eafa05;NB-8300604eafa05;BUILDING template;Zeedijk-Knokke 604 8300 Knokke-Heist
726142;KNOKKE-HEIST - FH06;Koningslaan;151;;8300;Knokke-Heist;74464,0;227344,0;NB-8300151872a92;NB-8300151872a92;BUILDING template;Koningslaan 151 8300 Knokke-Heist
726654;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;504;;8300;Knokke-Heist;73946,0;227090,0;NB-83005044f1a75;NB-83005044f1a75;BUILDING template;Zeedijk-Albertstrand 504 8300 Knokke-Heist
726910;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;536;;8300;Knokke-Heist;74278,0;227252,0;NB-8300536498528;NB-8300536498528;BUILDING template;Zeedijk-Albertstrand 536 8300 Knokke-Heist
727166;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;570;;8300;Knokke-Heist;74438,0;227338,0;NB-83005700b3770;NB-83005700b3770;BUILDING template;Zeedijk-Albertstrand 570 8300 Knokke-Heist
726399;KNOKKE-HEIST - FH06;Zeedijk-Knokke;609;;8300;Knokke-Heist;74495,0;227488,0;NB-830060905fd36;NB-830060905fd36;BUILDING template;Zeedijk-Knokke 609 8300 Knokke-Heist
726144;KNOKKE-HEIST - FH06;Koningslaan;204;;8300;Knokke-Heist;74513,0;227186,0;NB-8300204a2e214;NB-8300204a2e214;BUILDING template;Koningslaan 204 8300 Knokke-Heist
726913;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;536;;8300;Knokke-Heist;74278,0;227252,0;NB-8300536614345;NB-8300536614345;BUILDING template;Zeedijk-Albertstrand 536 8300 Knokke-Heist
725890;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;484;;8300;Knokke-Heist;73796,0;227020,0;NB-83004844d2c73;NB-83004844d2c73;BUILDING template;Zeedijk-Albertstrand 484 8300 Knokke-Heist
726148;KNOKKE-HEIST - FH06;Koningslaan;230;A;8300;Knokke-Heist;74519,0;227270,0;NB-8300230A9e38;NB-8300230A9e38;BUILDING template;Koningslaan 230 A 8300 Knokke-Heist
726150;KNOKKE-HEIST - FH06;Koningslaan;250;;8300;Knokke-Heist;74482,0;227358,0;NB-8300250db3e60;NB-8300250db3e60;BUILDING template;Koningslaan 250 8300 Knokke-Heist
726152;KNOKKE-HEIST - FH06;Leopoldlaan;83;;8300;Knokke-Heist;74653,0;227220,0;NB-830083f45f93;NB-830083f45f93;BUILDING template;Leopoldlaan 83 8300 Knokke-Heist
727176;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;571;;8300;Knokke-Heist;74439,0;227341,0;NB-83005712c8501;NB-83005712c8501;BUILDING template;Zeedijk-Albertstrand 571 8300 Knokke-Heist
725898;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;485;;8300;Knokke-Heist;73806,0;227023,0;NB-830048585e631;NB-830048585e631;BUILDING template;Zeedijk-Albertstrand 485 8300 Knokke-Heist
726155;KNOKKE-HEIST - FH06;Leopoldlaan;93;;8300;Knokke-Heist;74661,49;227261,07;NB-8300931c3d26;NB-8300931c3d26;BUILDING template;Leopoldlaan 93 8300 Knokke-Heist
726157;KNOKKE-HEIST - FH06;Leopoldlaan;101;;8300;Knokke-Heist;74662,63;227337,18;NB-83001013e1f60;NB-83001013e1f60;BUILDING template;Leopoldlaan 101 8300 Knokke-Heist
726414;KNOKKE-HEIST - FH06;Zeedijk-Knokke;612;;8300;Knokke-Heist;74502,0;227492,0;NB-83006122b9062;NB-83006122b9062;BUILDING template;Zeedijk-Knokke 612 8300 Knokke-Heist
726929;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;537;;8300;Knokke-Heist;74278,73;227256,52;NB-83005377c0871;NB-83005377c0871;BUILDING template;Zeedijk-Albertstrand 537 8300 Knokke-Heist
727188;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;572;;8300;Knokke-Heist;74444,0;227341,0;NB-8300572508c31;NB-8300572508c31;BUILDING template;Zeedijk-Albertstrand 572 8300 Knokke-Heist
726422;KNOKKE-HEIST - FH06;Zeedijk-Knokke;614;;8300;Knokke-Heist;74511,0;227496,0;NB-8300614494382;NB-8300614494382;BUILDING template;Zeedijk-Knokke 614 8300 Knokke-Heist
727191;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;573;;8300;Knokke-Heist;74445,0;227344,0;NB-8300573747f60;NB-8300573747f60;BUILDING template;Zeedijk-Albertstrand 573 8300 Knokke-Heist
726424;KNOKKE-HEIST - FH06;Zeedijk-Knokke;620;;8300;Knokke-Heist;74537,0;227510,0;NB-8300620619c08;NB-8300620619c08;BUILDING template;Zeedijk-Knokke 620 8300 Knokke-Heist
725913;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;486;;8300;Knokke-Heist;73815,0;227029,0;NB-8300486d4dd98;NB-8300486d4dd98;BUILDING template;Zeedijk-Albertstrand 486 8300 Knokke-Heist
727194;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;574;;8300;Knokke-Heist;74450,0;227344,0;NB-830057490a779;NB-830057490a779;BUILDING template;Zeedijk-Albertstrand 574 8300 Knokke-Heist
726940;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;539;;8300;Knokke-Heist;74285,0;227259,0;NB-83005399b7d96;NB-83005399b7d96;BUILDING template;Zeedijk-Albertstrand 539 8300 Knokke-Heist
726687;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;505;;8300;Knokke-Heist;73958,0;227096,0;NB-8300505716b04;NB-8300505716b04;BUILDING template;Zeedijk-Albertstrand 505 8300 Knokke-Heist
726177;KNOKKE-HEIST - FH06;Leopoldlaan;111;;8300;Knokke-Heist;74672,0;227369,0;NB-8300111e1ab62;NB-8300111e1ab62;BUILDING template;Leopoldlaan 111 8300 Knokke-Heist
726433;KNOKKE-HEIST - FH06;Zeedijk-Knokke;622;;8300;Knokke-Heist;74544,0;227513,0;NB-8300622895940;NB-8300622895940;BUILDING template;Zeedijk-Knokke 622 8300 Knokke-Heist
725924;KNOKKE-HEIST - FH06;Bayauxlaan;14;;8300;Knokke-Heist;74637,0;227131,0;NB-8300140a3545;NB-8300140a3545;BUILDING template;Bayauxlaan 14 8300 Knokke-Heist
726951;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;540;;8300;Knokke-Heist;74291,0;227262,0;NB-8300540bb6424;NB-8300540bb6424;BUILDING template;Zeedijk-Albertstrand 540 8300 Knokke-Heist
725932;KNOKKE-HEIST - FH06;Bayauxlaan;32;;8300;Knokke-Heist;74543,82;227141,18;NB-830032897411;NB-830032897411;BUILDING template;Bayauxlaan 32 8300 Knokke-Heist
726188;KNOKKE-HEIST - FH06;Leopoldlaan;135;;8300;Knokke-Heist;74692,0;227521,0;NB-8300135027563;NB-8300135027563;BUILDING template;Leopoldlaan 135 8300 Knokke-Heist
727212;KNOKKE-HEIST - FH06;Zeedijk-Albertstrand;576;;8300;Knokke-Heist;74464,0;227344,0;NB-8300576ad2e14;NB-8300576ad2e14;BUILDING template;Zeedijk-Albertstrand 576 8300 Knokke-Heist
