OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
817689;KNOKKE-HEIST - FH03;Jozef Nellenslaan;154;;8300;Knokke-Heist;74295,0;227139,0;NB-830015400246;NB-830015400246;BUILDING template;Jozef Nellenslaan 154 8300 Knokke-Heist
817690;KNOKKE-HEIST - FH03;Jozef Nellenslaan;160;;8300;Knokke-Heist;74353,0;227197,0;NB-830016000247;NB-830016000247;BUILDING template;Jozef Nellenslaan 160 8300 Knokke-Heist
817691;KNOKKE-HEIST - FH03;Julius Sabbelaan;2;A;8300;Knokke-Heist;74413,07;226951,71;NB-83002A00248;NB-83002A00248;BUILDING template;Julius Sabbelaan 2 A 8300 Knokke-Heist
817692;KNOKKE-HEIST - FH03;Kongostraat;1;B;8300;Knokke-Heist;74765,44;227526,3;NB-83001B00249;NB-83001B00249;BUILDING template;Kongostraat 1 B 8300 Knokke-Heist
817693;KNOKKE-HEIST - FH03;Kongostraat;2;;8300;Knokke-Heist;74742,0;227552,0;NB-8300200250;NB-8300200250;BUILDING template;Kongostraat 2 8300 Knokke-Heist
817694;KNOKKE-HEIST - FH03;Kongostraat;4;;8300;Knokke-Heist;74747,0;227552,0;NB-8300400251;NB-8300400251;BUILDING template;Kongostraat 4 8300 Knokke-Heist
817695;KNOKKE-HEIST - FH03;Koninginnenlaan;5;;8300;Knokke-Heist;74809,03;227473,51;NB-8300500253;NB-8300500253;BUILDING template;Koninginnenlaan 5 8300 Knokke-Heist
817696;KNOKKE-HEIST - FH03;Koninginnenlaan;2;;8300;Knokke-Heist;74820,0;227428,0;NB-8300200252;NB-8300200252;BUILDING template;Koninginnenlaan 2 8300 Knokke-Heist
817697;KNOKKE-HEIST - FH03;Koninginnenlaan;6;;8300;Knokke-Heist;74793,0;227414,0;NB-8300600254;NB-8300600254;BUILDING template;Koninginnenlaan 6 8300 Knokke-Heist
817698;KNOKKE-HEIST - FH03;Koninginnenlaan;8;;8300;Knokke-Heist;74829,0;227417,0;NB-8300800255;NB-8300800255;BUILDING template;Koninginnenlaan 8 8300 Knokke-Heist
817699;KNOKKE-HEIST - FH03;Koninginnenlaan;14;;8300;Knokke-Heist;74841,0;227404,0;NB-83001400257;NB-83001400257;BUILDING template;Koninginnenlaan 14 8300 Knokke-Heist
817700;KNOKKE-HEIST - FH03;Koninginnenlaan;11;;8300;Knokke-Heist;74820,0;227462,0;NB-83001100256;NB-83001100256;BUILDING template;Koninginnenlaan 11 8300 Knokke-Heist
817701;KNOKKE-HEIST - FH03;Koninginnenlaan;15;;8300;Knokke-Heist;74828,0;227454,0;NB-83001500258;NB-83001500258;BUILDING template;Koninginnenlaan 15 8300 Knokke-Heist
817702;KNOKKE-HEIST - FH03;Koninginnenlaan;29;;8300;Knokke-Heist;74854,0;227422,0;NB-83002900259;NB-83002900259;BUILDING template;Koninginnenlaan 29 8300 Knokke-Heist
817703;KNOKKE-HEIST - FH03;Koninginnenlaan;41;;8300;Knokke-Heist;74897,0;227372,0;NB-83004100260;NB-83004100260;BUILDING template;Koninginnenlaan 41 8300 Knokke-Heist
817704;KNOKKE-HEIST - FH03;Koninginnenlaan;71;A;8300;Knokke-Heist;74849,53;227408,36;NB-830071A00261;NB-830071A00261;BUILDING template;Koninginnenlaan 71 A 8300 Knokke-Heist
817705;KNOKKE-HEIST - FH03;Koninginnenlaan;93;A;8300;Knokke-Heist;74854,53;227408,36;NB-830093A00262;NB-830093A00262;BUILDING template;Koninginnenlaan 93 A 8300 Knokke-Heist
817706;KNOKKE-HEIST - FH03;Koningslaan;146;;8300;Knokke-Heist;74496,25;226939,99;NB-830014600263;NB-830014600263;BUILDING template;Koningslaan 146 8300 Knokke-Heist
817707;KNOKKE-HEIST - FH03;Koningslaan;170;;8300;Knokke-Heist;74502,0;227027,0;NB-830017000264;NB-830017000264;BUILDING template;Koningslaan 170 8300 Knokke-Heist
816684;KNOKKE-HEIST - FH03;Dumortierlaan;29;;8300;Knokke-Heist;74825,21;227320,16;NB-83002900208;NB-83002900208;BUILDING template;Dumortierlaan 29 8300 Knokke-Heist
817708;KNOKKE-HEIST - FH03;Koningslaan;174;;8300;Knokke-Heist;74502,0;227038,0;NB-830017400265;NB-830017400265;BUILDING template;Koningslaan 174 8300 Knokke-Heist
816429;KNOKKE-HEIST - FH03;Bayauxlaan;3;;8300;Knokke-Heist;74723,14;227100,8;NB-8300300160;NB-8300300160;BUILDING template;Bayauxlaan 3 8300 Knokke-Heist
817709;KNOKKE-HEIST - FH03;Koningslaan;190;;8300;Knokke-Heist;74508,0;227108,0;NB-830019000266;NB-830019000266;BUILDING template;Koningslaan 190 8300 Knokke-Heist
816686;KNOKKE-HEIST - FH03;Dumortierlaan;33;;8300;Knokke-Heist;74830,21;227320,16;NB-83003300209;NB-83003300209;BUILDING template;Dumortierlaan 33 8300 Knokke-Heist
817710;KNOKKE-HEIST - FH03;Koningslaan;194;;8300;Knokke-Heist;74513,0;227108,0;NB-830019400267;NB-830019400267;BUILDING template;Koningslaan 194 8300 Knokke-Heist
816687;KNOKKE-HEIST - FH03;Dumortierlaan;35;;8300;Knokke-Heist;74834,0;227311,0;NB-83003500210;NB-83003500210;BUILDING template;Dumortierlaan 35 8300 Knokke-Heist
817711;KNOKKE-HEIST - FH03;Leopoldlaan;14;;8300;Knokke-Heist;74652,0;226929,0;NB-83001400268;NB-83001400268;BUILDING template;Leopoldlaan 14 8300 Knokke-Heist
816688;KNOKKE-HEIST - FH03;Dumortierlaan;35;;8300;Knokke-Heist;74839,0;227311,0;NB-83003500211;NB-83003500211;BUILDING template;Dumortierlaan 35 8300 Knokke-Heist
817712;KNOKKE-HEIST - FH03;Leopoldlaan;16;;8300;Knokke-Heist;74657,0;226929,0;NB-83001600269;NB-83001600269;BUILDING template;Leopoldlaan 16 8300 Knokke-Heist
817713;KNOKKE-HEIST - FH03;Leopoldlaan;20;;8300;Knokke-Heist;74655,0;226949,0;NB-83002000270;NB-83002000270;BUILDING template;Leopoldlaan 20 8300 Knokke-Heist
817714;KNOKKE-HEIST - FH03;Leopoldlaan;26;;8300;Knokke-Heist;74679,0;226972,0;NB-83002600271;NB-83002600271;BUILDING template;Leopoldlaan 26 8300 Knokke-Heist
816691;KNOKKE-HEIST - FH03;Dumortierlaan;37;;8300;Knokke-Heist;74833,32;227320,15;NB-83003700212;NB-83003700212;BUILDING template;Dumortierlaan 37 8300 Knokke-Heist
817715;KNOKKE-HEIST - FH03;Leopoldlaan;27;;8300;Knokke-Heist;74684,93;227337,34;NB-83002700272;NB-83002700272;BUILDING template;Leopoldlaan 27 8300 Knokke-Heist
817716;KNOKKE-HEIST - FH03;Leopoldlaan;30;;8300;Knokke-Heist;74658,0;226984,0;NB-83003000273;NB-83003000273;BUILDING template;Leopoldlaan 30 8300 Knokke-Heist
817717;KNOKKE-HEIST - FH03;Leopoldlaan;32;;8300;Knokke-Heist;74659,0;226988,0;NB-83003200274;NB-83003200274;BUILDING template;Leopoldlaan 32 8300 Knokke-Heist
817718;KNOKKE-HEIST - FH03;Leopoldlaan;33;;8300;Knokke-Heist;74689,93;227337,34;NB-83003300275;NB-83003300275;BUILDING template;Leopoldlaan 33 8300 Knokke-Heist
