OpdrachtID;Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;Postcode;Plaats;xPos;yPos;Opdrachtnummer;LAM MK;Opdrachttemplate;Adres
850152;ANTWERPEN-WEST - FH11;Leuvenstraat;32;;2000;Antwerpen;151475,61;211270,85;NB-20003201274;NB-20003201274;BUILDING template;Leuvenstraat 32 2000 Antwerpen
850153;ANTWERPEN-WEST - FH11;Luikstraat;4;A;2000;Antwerpen;151395,9;211177,47;NB-20004A01276;NB-20004A01276;BUILDING template;Luikstraat 4 A 2000 Antwerpen
850154;ANTWERPEN-WEST - FH11;Museumstraat;11;A;2000;Antwerpen;151632,08;211121,41;NB-200011A01277;NB-200011A01277;BUILDING template;Museumstraat 11 A 2000 Antwerpen
850155;ANTWERPEN-WEST - FH11;Museumstraat;11;B;2000;Antwerpen;151637,08;211121,41;NB-200011B01278;NB-200011B01278;BUILDING template;Museumstraat 11 B 2000 Antwerpen
850156;ANTWERPEN-WEST - FH11;Museumstraat;12;A;2000;Antwerpen;151604,99;211094,63;NB-200012A01279;NB-200012A01279;BUILDING template;Museumstraat 12 A 2000 Antwerpen
850157;ANTWERPEN-WEST - FH11;Museumstraat;12;C;2000;Antwerpen;151609,99;211094,63;NB-200012C01281;NB-200012C01281;BUILDING template;Museumstraat 12 C 2000 Antwerpen
850158;ANTWERPEN-WEST - FH11;Museumstraat;12;B;2000;Antwerpen;151609,99;211094,63;NB-200012B01280;NB-200012B01280;BUILDING template;Museumstraat 12 B 2000 Antwerpen
850159;ANTWERPEN-WEST - FH11;Museumstraat;12;D;2000;Antwerpen;151609,99;211094,63;NB-200012D01282;NB-200012D01282;BUILDING template;Museumstraat 12 D 2000 Antwerpen
850160;ANTWERPEN-WEST - FH11;Museumstraat;14;A;2000;Antwerpen;151596,23;211054,79;NB-200014A01283;NB-200014A01283;BUILDING template;Museumstraat 14 A 2000 Antwerpen
850161;ANTWERPEN-WEST - FH11;Museumstraat;14;B;2000;Antwerpen;151601,23;211054,79;NB-200014B01284;NB-200014B01284;BUILDING template;Museumstraat 14 B 2000 Antwerpen
850162;ANTWERPEN-WEST - FH11;Museumstraat;37;;2000;Antwerpen;151698,24;211070,63;NB-20003701285;NB-20003701285;BUILDING template;Museumstraat 37 2000 Antwerpen
850163;ANTWERPEN-WEST - FH11;Museumstraat;38;;2000;Antwerpen;151662,42;211051,43;NB-20003801286;NB-20003801286;BUILDING template;Museumstraat 38 2000 Antwerpen
850164;ANTWERPEN-WEST - FH11;Museumstraat;45;;2000;Antwerpen;151712,94;211045,37;NB-20004501287;NB-20004501287;BUILDING template;Museumstraat 45 2000 Antwerpen
850165;ANTWERPEN-WEST - FH11;Namenstraat;7;A;2000;Antwerpen;151168,2;210894,12;NB-20007A01288;NB-20007A01288;BUILDING template;Namenstraat 7 A 2000 Antwerpen
850166;ANTWERPEN-WEST - FH11;Namenstraat;9;;2000;Antwerpen;151182,61;210884,07;NB-2000901289;NB-2000901289;BUILDING template;Namenstraat 9 2000 Antwerpen
850167;ANTWERPEN-WEST - FH11;Namenstraat;15;;2000;Antwerpen;151204,14;210869,97;NB-20001501290;NB-20001501290;BUILDING template;Namenstraat 15 2000 Antwerpen
850168;ANTWERPEN-WEST - FH11;Namenstraat;19;;2000;Antwerpen;151210,91;210846,52;NB-20001901291;NB-20001901291;BUILDING template;Namenstraat 19 2000 Antwerpen
850169;ANTWERPEN-WEST - FH11;Pacificatiestraat;3;;2000;Antwerpen;151299,68;210714,59;NB-2000301292;NB-2000301292;BUILDING template;Pacificatiestraat 3 2000 Antwerpen
850170;ANTWERPEN-WEST - FH11;Pacificatiestraat;6;;2000;Antwerpen;151325,69;210680,83;NB-2000601293;NB-2000601293;BUILDING template;Pacificatiestraat 6 2000 Antwerpen
850171;ANTWERPEN-WEST - FH11;Pacificatiestraat;7;;2000;Antwerpen;151315,32;210713,33;NB-2000701294;NB-2000701294;BUILDING template;Pacificatiestraat 7 2000 Antwerpen
850172;ANTWERPEN-WEST - FH11;Pacificatiestraat;10;;2000;Antwerpen;151323,41;210680,94;NB-20001001295;NB-20001001295;BUILDING template;Pacificatiestraat 10 2000 Antwerpen
850175;ANTWERPEN-WEST - FH11;Pourbusstraat;6;;2000;Antwerpen;151499,37;210983,69;NB-2000601298;NB-2000601298;BUILDING template;Pourbusstraat 6 2000 Antwerpen
