File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;planrrr_bid;planrrr_uid
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502412;'20191113104432;326954;'33860000;'9700;Gemeenteplein;'3;';8300;Knokke-Heist;;'74800,823;'226247,336;;Y;NA;2;6;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8352208;BU;1;;;;;;Y;;CULT;CULTUREEL GEBOUW - BATIMENT CULTURELLE;NA;;;;;;;N;KEEP;;;';326954;8352208
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502413;'20191113104432;326955;'33860000;'9700;Gemeenteplein;'5;';8300;Knokke-Heist;;'74805,632;'226249,567;;Y;NA;3;9;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8349739;BU;1;;;;;;Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;KEEP;;;';326955;8349739
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502132;'20191113104253;2759944;'33860000;'9700;Gemeenteplein;'7;';8300;Knokke-Heist;;'74808,74;'226254,016;;Y;NA;3;4;Unknown;Unknown;;None;;;;;;;Y;MODIFY;;;';1;8362142;LU;1;;;;;;Y;;HOUSE;WONING - MAISON;;;;;;;;N;KEEP;;;';2759944;8362142
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502133;'20191113103923;2759945;'33860000;'9700;Gemeenteplein;'9;';8300;Knokke-Heist;;'74814,65;'226254,354;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8349740;BU;1;'BU1;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';2759945;8349740
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502133;'20191113103923;2759945;'33860000;'9700;Gemeenteplein;'9;';8300;Knokke-Heist;;'74814,65;'226254,354;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8349741;LU;1;'LU1;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';2759945;8349741
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502133;'20191113103923;2759945;'33860000;'9700;Gemeenteplein;'9;';8300;Knokke-Heist;;'74814,65;'226254,354;;Y;NA;3;9;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8349742;LU;1;'LU2;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';2759945;8349742
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502410;'20191113103748;326952;'33860000;'9700;Gemeenteplein;'11;';8300;Knokke-Heist;;'74821,566;'226262,82;;Y;NA;2;6;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8342452;BU;1;'BU1;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;;;;;N;KEEP;;;';326952;8342452
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502410;'20191113103748;326952;'33860000;'9700;Gemeenteplein;'11;';8300;Knokke-Heist;;'74821,566;'226262,82;;Y;NA;2;6;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;11079274;LU;1;'LU1;;;;;Y;;;;NA;;;;;;;N;KEEP;;;';326952;11079274
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;10552299;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4406417;10552299
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';10;11139424;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139424
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';11;11139425;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139425
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';2;10552482;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';4406417;10552482
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';4;11139418;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139418
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';5;11139419;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139419
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;11139420;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139420
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;11139421;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139421
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;11139422;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139422
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;11139423;LU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139423
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502604;'20200127150313;4406417;'33860000;'16744;Kopsdreef;'2;'A;8300;Knokke-Heist;;'74671,397;'226707,239;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';12;11139426;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';4406417;11139426
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502398;'20200127150259;320685;'33860000;'19056;Lippenslaan;'115;';8300;Knokke-Heist;;'74678,856;'226709,116;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;8346695;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';320685;8346695
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502398;'20200127150259;320685;'33860000;'19056;Lippenslaan;'115;';8300;Knokke-Heist;;'74678,856;'226709,116;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';1;8338120;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';320685;8338120
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502398;'20200127150259;320685;'33860000;'19056;Lippenslaan;'115;';8300;Knokke-Heist;;'74678,856;'226709,116;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';10;8355874;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';320685;8355874
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502398;'20200127150259;320685;'33860000;'19056;Lippenslaan;'115;';8300;Knokke-Heist;;'74678,856;'226709,116;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';11;8355875;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';320685;8355875
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502398;'20200127150259;320685;'33860000;'19056;Lippenslaan;'115;';8300;Knokke-Heist;;'74678,856;'226709,116;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';12;8360294;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';320685;8360294
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502398;'20200127150259;320685;'33860000;'19056;Lippenslaan;'115;';8300;Knokke-Heist;;'74678,856;'226709,116;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';13;8360295;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';320685;8360295
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502398;'20200127150259;320685;'33860000;'19056;Lippenslaan;'115;';8300;Knokke-Heist;;'74678,856;'226709,116;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';14;11287211;SU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';320685;11287211
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;13436979;'20200304090641;6590818;'33860000;'17810;Victor Lamoralstraat;'3;';8300;Knokke-Heist;;'74743,223;'226709,69;;N;IRREG;3;4;Unknown;Unknown;A - Floorbox;None;;;;SSV_IMPORT;'10/07/2019 07:18:08;;Y;MODIFY;;;';1;11139383;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';6590818;11139383
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502403;'20200302093714;321020;'33860000;'17810;Victor Lamoralstraat;'1;';8300;Knokke-Heist;;'74735,662;'226711,568;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';6;11078982;BU;1;'11;;;0;;Y;;;;NA;;;;;;;N;KEEP;;;';321020;11078982
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502403;'20200302093714;321020;'33860000;'17810;Victor Lamoralstraat;'1;';8300;Knokke-Heist;;'74735,662;'226711,568;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';10;11232430;LU;1;'41;;;'3;;Y;;;;NA;;;;;;;N;KEEP;;;';321020;11232430
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502403;'20200302093714;321020;'33860000;'17810;Victor Lamoralstraat;'1;';8300;Knokke-Heist;;'74735,662;'226711,568;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';11;11232431;LU;1;'51;;;'4;;Y;;;;NA;;;;;;;N;KEEP;;;';321020;11232431
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502403;'20200302093714;321020;'33860000;'17810;Victor Lamoralstraat;'1;';8300;Knokke-Heist;;'74735,662;'226711,568;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';12;11232432;LU;1;'61;;;'5;;Y;;;;NA;;;;;;;N;KEEP;;;';321020;11232432
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502403;'20200302093714;321020;'33860000;'17810;Victor Lamoralstraat;'1;';8300;Knokke-Heist;;'74735,662;'226711,568;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';8;11232428;LU;1;'21;;;'1;;Y;;;;NA;;;;;;;N;KEEP;;;';321020;11232428
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502403;'20200302093714;321020;'33860000;'17810;Victor Lamoralstraat;'1;';8300;Knokke-Heist;;'74735,662;'226711,568;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';9;11232429;LU;1;'31;;;'2;;Y;;;;NA;;;;;;;N;KEEP;;;';321020;11232429
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502403;'20200302093714;321020;'33860000;'17810;Victor Lamoralstraat;'1;';8300;Knokke-Heist;;'74735,662;'226711,568;;N;IRREG;6;4;Unknown;Unknown;A - Floorbox;None;;;;;;;Y;MODIFY;;;';7;11232427;SU;1;;'LIFT;;;;Y;;;;NA;;;;;;;N;KEEP;;;';321020;11232427
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502397;'20200130091139;320684;'33860000;'19056;Lippenslaan;'105;';8300;Knokke-Heist;;'74670,835;'226646,685;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';1;10551206;BU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';320684;10551206
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';1;10551165;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;10551165
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';10;10552604;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;10552604
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';12;11079311;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079311
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';13;11079312;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079312
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';14;11079313;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079313
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';15;11079314;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079314
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';16;11079315;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079315
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';17;11079316;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079316
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';18;11079317;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079317
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';19;11079318;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079318
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';2;10551184;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;10551184
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';20;11079319;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079319
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';21;11079320;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079320
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';22;11079321;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079321
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';23;11079322;LU;1;;;;;;Y;;;;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;11079322
;;;Zoning;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;7574792;'20190722133421;W03-C-Knokke-Heist-FH01;19625;FTTH-Cu;;';';;;;;;;8502614;'20200130091201;5579472;'33860000;'19056;Lippenslaan;'109;';8300;Knokke-Heist;;'74671,82;'226655,586;;N;IRREG;6;0;Unknown;Unknown;A - Floorbox;None;B;BOWN;;;;;Y;MODIFY;;;';3;10551267;LU;1;;;;;;Y;;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;B;BOWN;;;;;N;KEEP;;;';5579472;10551267
