adres_full;SU;BU;LU;File_SSV_Action;File_SSV_Status;File_SSV_Error;Area_Type;Area_FID;Area_Version;Area_Name;Zoning_FID;Zoning_Version;Zoning_Name;Zoning_Id;Zoning_Tech;BG_Id;BG_Version;BG_Name;BG_SSV_Action;BG_SSV_Status;BG_SSV_Error;BG_Building_SSV_Action;BG_Building_SSV_Status;BG_Building_SSV_Error;Building_FID;Building_Version;LAM_MK;LAM_City_Code;LAM_Street_Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall_Mount;SS_Reason;Number_Floors;Height_Cable;Orig_VC_Type;New_VC_Type;VC_Method;Intro_Tube;Prov_Status;Prov_Reason;Prov_Planned;Prov_Mod_By;Prov_Mod_Date;Comments;SSV_Flag;SSV_Action;SSV_Status;SSV_Error;SSV_Date;Seq;LU_Key;LAM_SK;Nature;Nr_TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD_Details;CAD_Type;CAD_Type_Descr;CAD_SubType;Prov_Status_LU;Prov_Reason_LU;Prov_Planned_LU;Prov_Mod_By_LU;Prov_Mod_Date_LU;Comments_LU;SSV_Flag_LU;SSV_Action_LU;SSV_Status_LU;SSV_Error_LU;SSV_Date_LU;planrrr_bid;planrrr_uid;BT;GUESSED_UNITS_FLOOR;Seq_test;maxSeq;newSeq;LAM Nature index;Unit Counter_x;GUESSED_FLOOR;GUESSED_FLOOR_TRUNC;SS_Fiberhood;LAMKEY;NATURE;PBOX;BLOCK;FLOOR;APP;Unit Counter_y;MERGED_PBOX;MERGED_APP;;MERGED_FLOOR
Onderwijsstraat 92;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974700;'20191129173603;1353727;'33860000;'23035;Onderwijsstraat;'92;';8301;Knokke-Heist;;'71564,564;'225851,147;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8344911;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1353727;8344911;MDU;1.0;3;3;3;1353727-LU3;3.0;2.0;2;W03-C-Knokke-Heist-FH11;1353727;LU;201;;2;;3.0;201;201;;2
Hendrik Consciencestraat 48;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974703;'20191129173603;1357108;'33860000;'5426;Hendrik Consciencestraat;'48;';8301;Knokke-Heist;;'71752,045;'225769,829;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8334278;;LU;1;;;;;;Y;#A2/2/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';1357108;8334278;MDU;1.0;1;3;1;1357108-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1357108;LU;1;;0;;1.0;1;1;;0
Hendrik Consciencestraat 48;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974703;'20191129173603;1357108;'33860000;'5426;Hendrik Consciencestraat;'48;';8301;Knokke-Heist;;'71752,045;'225769,829;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8360711;;LU;1;;;;;;Y;#A1/1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';1357108;8360711;MDU;1.0;2;3;2;1357108-LU2;2.0;1.0;1;W03-C-Knokke-Heist-FH11;1357108;LU;101;;1;;2.0;101;101;;1
Hendrik Consciencestraat 48;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974703;'20191129173603;1357108;'33860000;'5426;Hendrik Consciencestraat;'48;';8301;Knokke-Heist;;'71752,045;'225769,829;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8360712;;LU;1;;;;;;Y;#AGV/0/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';1357108;8360712;MDU;1.0;3;3;3;1357108-LU3;3.0;2.0;2;W03-C-Knokke-Heist-FH11;1357108;LU;201;;2;;3.0;201;201;;2
Noordstraat 11;0;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974707;'20191129173603;1367275;'33860000;'22698;Noordstraat;'11;';8301;Knokke-Heist;;'71500,407;'226098,962;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';1;8347738;;LU;1;;;;;;Y;;COMM;HANDELSZAAK - COMMERCE;;;;;;;;N;MODIFY;;;';1367275;8347738;MDU;1.75;1;7;1;1367275-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1367275;LU;1;;0;;1.0;1;1;;0
Noordstraat 11;0;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974707;'20191129173603;1367275;'33860000;'22698;Noordstraat;'11;';8301;Knokke-Heist;;'71500,407;'226098,962;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';2;11222356;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';1367275;11222356;MDU;1.75;2;7;2;1367275-LU2;2.0;0.5714285714285714;0;W03-C-Knokke-Heist-FH11;1367275;LU;2;;0;;2.0;2;2;;0
Noordstraat 11;0;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974707;'20191129173603;1367275;'33860000;'22698;Noordstraat;'11;';8301;Knokke-Heist;;'71500,407;'226098,962;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';3;11222357;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';1367275;11222357;MDU;1.75;3;7;3;1367275-LU3;3.0;1.1428571428571428;1;W03-C-Knokke-Heist-FH11;1367275;LU;11;;1;;3.0;11;101;;1
Noordstraat 11;0;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974707;'20191129173603;1367275;'33860000;'22698;Noordstraat;'11;';8301;Knokke-Heist;;'71500,407;'226098,962;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';4;11222358;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';1367275;11222358;MDU;1.75;4;7;4;1367275-LU4;4.0;1.7142857142857142;1;W03-C-Knokke-Heist-FH11;1367275;LU;12;;1;;4.0;12;102;;1
Noordstraat 11;0;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974707;'20191129173603;1367275;'33860000;'22698;Noordstraat;'11;';8301;Knokke-Heist;;'71500,407;'226098,962;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';5;11222359;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';1367275;11222359;MDU;1.75;5;7;5;1367275-LU5;5.0;2.2857142857142856;2;W03-C-Knokke-Heist-FH11;1367275;LU;13;;1;;5.0;13;103;;1
Noordstraat 11;0;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974707;'20191129173603;1367275;'33860000;'22698;Noordstraat;'11;';8301;Knokke-Heist;;'71500,407;'226098,962;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';6;11222360;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';1367275;11222360;MDU;1.75;6;7;6;1367275-LU6;6.0;2.8571428571428568;2;W03-C-Knokke-Heist-FH11;1367275;LU;21;;2;;6.0;21;201;;2
Noordstraat 11;0;0;7;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974707;'20191129173603;1367275;'33860000;'22698;Noordstraat;'11;';8301;Knokke-Heist;;'71500,407;'226098,962;;Y;NA;4;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';7;11222361;;LU;1;;;;;;;;;;;;;;;;;N;KEEP;;;';1367275;11222361;MDU;1.75;7;7;7;1367275-LU7;7.0;3.428571428571429;3;W03-C-Knokke-Heist-FH11;1367275;LU;31;;3;;7.0;31;301;;3
Onderwijsstraat 142;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974709;'20191129173603;1370820;'33860000;'23035;Onderwijsstraat;'142;';8301;Knokke-Heist;;'71460,749;'225698,582;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8337041;;LU;1;;;;;;Y;#A1/11/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';1370820;8337041;MDU;1.0;1;3;1;1370820-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1370820;LU;1;;0;;1.0;1;1;;0
Onderwijsstraat 142;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974709;'20191129173603;1370820;'33860000;'23035;Onderwijsstraat;'142;';8301;Knokke-Heist;;'71460,749;'225698,582;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8349993;;LU;1;;;;;;Y;#A2/21/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';1370820;8349993;MDU;1.0;2;3;2;1370820-LU2;2.0;1.0;1;W03-C-Knokke-Heist-FH11;1370820;LU;101;;1;;2.0;101;101;;1
Onderwijsstraat 142;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974709;'20191129173603;1370820;'33860000;'23035;Onderwijsstraat;'142;';8301;Knokke-Heist;;'71460,749;'225698,582;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8354657;;LU;1;;;;;;Y;#A.GV/01/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';1370820;8354657;MDU;1.0;3;3;3;1370820-LU3;3.0;2.0;2;W03-C-Knokke-Heist-FH11;1370820;LU;201;;2;;3.0;201;201;;2
Hermans-Lybaertstraat 25;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974710;'20191202104117;1389263;'33860000;'12340;Hermans-Lybaertstraat;'25;';8301;Knokke-Heist;;'71090,564;'225992,144;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8352591;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1389263;8352591;MDU;1.0;1;3;1;1389263-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1389263;LU;1;;0;;1.0;1;1;;0
Hermans-Lybaertstraat 25;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974710;'20191202104117;1389263;'33860000;'12340;Hermans-Lybaertstraat;'25;';8301;Knokke-Heist;;'71090,564;'225992,144;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8352592;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1389263;8352592;MDU;1.0;2;3;2;1389263-LU2;2.0;1.0;1;W03-C-Knokke-Heist-FH11;1389263;LU;101;;1;;2.0;101;101;;1
Hermans-Lybaertstraat 25;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974710;'20191202104117;1389263;'33860000;'12340;Hermans-Lybaertstraat;'25;';8301;Knokke-Heist;;'71090,564;'225992,144;;Y;NA;3;4;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8352593;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1389263;8352593;MDU;1.0;3;3;3;1389263-LU3;3.0;2.0;2;W03-C-Knokke-Heist-FH11;1389263;LU;201;;2;;3.0;201;201;;2
Onderwijsstraat 93;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974712;'20191129173604;1398828;'33860000;'23035;Onderwijsstraat;'93;';8301;Knokke-Heist;;'71611,564;'225857,148;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8362900;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1398828;8362900;MDU;1.0;1;3;1;1398828-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1398828;LU;1;;0;;1.0;1;1;;0
Onderwijsstraat 93;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974712;'20191129173604;1398828;'33860000;'23035;Onderwijsstraat;'93;';8301;Knokke-Heist;;'71611,564;'225857,148;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8362901;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1398828;8362901;MDU;1.0;2;3;2;1398828-LU2;2.0;1.0;1;W03-C-Knokke-Heist-FH11;1398828;LU;101;;1;;2.0;101;101;;1
Onderwijsstraat 93;0;0;3;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974712;'20191129173604;1398828;'33860000;'23035;Onderwijsstraat;'93;';8301;Knokke-Heist;;'71611,564;'225857,148;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8362902;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1398828;8362902;MDU;1.0;3;3;3;1398828-LU3;3.0;2.0;2;W03-C-Knokke-Heist-FH11;1398828;LU;201;;2;;3.0;201;201;;2
Kerkstraat 41;1;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974715;'20191129173604;1443152;'33860000;'15402;Kerkstraat;'41;';8301;Knokke-Heist;;'71133,662;'226105,684;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8345206;;LU;1;;;;;;Y;#A2/2.1/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;KEEP;;;';1443152;8345206;MDU;1.0;1;1;1;1443152-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1443152;LU;1;;0;;1.0;1;1;;0
Kerkstraat 41;1;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974715;'20191129173604;1443152;'33860000;'15402;Kerkstraat;'41;';8301;Knokke-Heist;;'71133,662;'226105,684;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';1443152;;MDU;1.0;0;1;2;1443152-LU2;2.0;1.0;1;W03-C-Knokke-Heist-FH11;1443152;LU;11;;1;;2.0;11;101;;1
Kerkstraat 41;1;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974715;'20191129173604;1443152;'33860000;'15402;Kerkstraat;'41;';8301;Knokke-Heist;;'71133,662;'226105,684;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';1443152;;MDU;1.0;0;1;3;1443152-LU3;3.0;2.0;2;W03-C-Knokke-Heist-FH11;1443152;LU;21;;2;;3.0;21;201;;2
Kerkstraat 41;1;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974715;'20191129173604;1443152;'33860000;'15402;Kerkstraat;'41;';8301;Knokke-Heist;;'71133,662;'226105,684;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;LU;1;;;;;;;;;;;;;;;;;N;NEW;;;';1443152;;MDU;1.0;0;1;4;1443152-LU4;4.0;3.0;3;W03-C-Knokke-Heist-FH11;1443152;LU;31;;3;;4.0;31;301;;3
Kerkstraat 41;1;0;4;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974715;'20191129173604;1443152;'33860000;'15402;Kerkstraat;'41;';8301;Knokke-Heist;;'71133,662;'226105,684;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';1443152;;MDU;1.0;0;1;5;1443152-SU1;4.0;3.0;3;W03-C-Knokke-Heist-FH11;1443152;SU;0;;0;;4.0;0;SU1;;0
Stadhuisstraat 10;0;0;2;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974716;'20191129173604;1450807;'33860000;'29226;Stadhuisstraat;'10;';8301;Knokke-Heist;;'71204,564;'225931,145;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8347352;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1450807;8347352;MDU;0.6666666666666666;1;2;1;1450807-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1450807;LU;1;;0;;1.0;1;1;;0
Stadhuisstraat 10;0;0;2;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974716;'20191129173604;1450807;'33860000;'29226;Stadhuisstraat;'10;';8301;Knokke-Heist;;'71204,564;'225931,145;;Y;NA;3;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8347353;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;N;KEEP;;;';1450807;8347353;MDU;0.6666666666666666;2;2;2;1450807-LU2;2.0;1.5;1;W03-C-Knokke-Heist-FH11;1450807;LU;201;;2;;2.0;201;201;;2
Van Maerlantstraat 22;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974721;'20191129173610;1470350;'33860000;'19634;Van Maerlantstraat;'22;';8301;Knokke-Heist;;'71096,57;'226042,08;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';1;8333971;;LU;1;;;;;;Y;#A1/11/K5-S3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';1470350;8333971;MDU;1.5;1;7;1;1470350-LU1;1.0;0.0;0;W03-C-Knokke-Heist-FH11;1470350;LU;101;;1;;1.0;101;101;;1
Van Maerlantstraat 22;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974721;'20191129173610;1470350;'33860000;'19634;Van Maerlantstraat;'22;';8301;Knokke-Heist;;'71096,57;'226042,08;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';2;8333972;;LU;1;;;;;;Y;#A2/22/K2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';1470350;8333972;MDU;1.5;2;7;2;1470350-LU2;2.0;0.6666666666666666;0;W03-C-Knokke-Heist-FH11;1470350;LU;102;;1;;2.0;102;102;;1
Van Maerlantstraat 22;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974721;'20191129173610;1470350;'33860000;'19634;Van Maerlantstraat;'22;';8301;Knokke-Heist;;'71096,57;'226042,08;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';3;8338196;;LU;1;;;;;;Y;#A3/32/K3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';1470350;8338196;MDU;1.5;3;7;3;1470350-LU3;3.0;1.3333333333333335;1;W03-C-Knokke-Heist-FH11;1470350;LU;201;;2;;3.0;201;201;;2
Van Maerlantstraat 22;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974721;'20191129173610;1470350;'33860000;'19634;Van Maerlantstraat;'22;';8301;Knokke-Heist;;'71096,57;'226042,08;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';4;8342284;;LU;1;;;;;;Y;#A1/12/K1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';1470350;8342284;MDU;1.5;4;7;4;1470350-LU4;4.0;2.0;2;W03-C-Knokke-Heist-FH11;1470350;LU;202;;2;;4.0;202;202;;2
Van Maerlantstraat 22;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974721;'20191129173610;1470350;'33860000;'19634;Van Maerlantstraat;'22;';8301;Knokke-Heist;;'71096,57;'226042,08;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';6;8346766;;LU;1;;;;;;Y;#A2/21/K6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';1470350;8346766;MDU;1.5;6;7;6;1470350-LU5;5.0;2.666666666666667;2;W03-C-Knokke-Heist-FH11;1470350;LU;301;;3;;5.0;301;301;;3
Van Maerlantstraat 22;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974721;'20191129173610;1470350;'33860000;'19634;Van Maerlantstraat;'22;';8301;Knokke-Heist;;'71096,57;'226042,08;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';7;8346767;;LU;1;;;;;;Y;#A3/31/K7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;;;;;N;KEEP;;;';1470350;8346767;MDU;1.5;7;7;7;1470350-LU6;6.0;3.3333333333333335;3;W03-C-Knokke-Heist-FH11;1470350;LU;302;;3;;6.0;302;302;;3
Van Maerlantstraat 22;1;0;6;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';';;;;;;;20974721;'20191129173610;1470350;'33860000;'19634;Van Maerlantstraat;'22;';8301;Knokke-Heist;;'71096,57;'226042,08;;Y;NA;4;3;Unknown;Unknown;D - Facade Box;None;;;;;;;Y;MODIFY;;;';;;;SU;1;;;;;;;;;;;;;;;;;N;NEW;;;';1470350;;MDU;1.5;0;7;8;1470350-SU1;6.0;3.3333333333333335;3;W03-C-Knokke-Heist-FH11;1470350;SU;0;;;;6.0;0;SU1;;0
Kursaalstraat 24;3;1;16;;;;Zoning;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;8387197;'20191223093129;W03-C-Knokke-Heist-FH11;21143;FTTH-Cu;;';'Kursaalstraat 24-26;NEW;;;NEW;;;20974726;'20191129173821;1485123;'33860000;'17521;Kursaalstraat;'24;';8301;Knokke-Heist;;'71301,621;'226129,368;;Y;NA;5;3;Unknown;Unknown;X - Awaiting decision on B;None;;;;;;;Y;MODIFY;;;';11;11222296;;BU;1;;;;;;Y;;;;APPART;;;;;;;N;KEEP;;;';1485123;11222296;MDU;3.4;11;16;11;1485123-BU1;1.0;0.0;0;;;;;;;;;1;1;;0
