File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;adres
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;10;11261343;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;11261337;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;6;11261339;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;8;11261341;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;19;11261352;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11261334;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;17;11261350;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;14;11261347;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;11261336;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;16;11261349;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;7;11261340;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;11;11261344;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756648;20200108144525;335107;33860000;35149;Zandstraat;3;;8300;Knokke-Heist;;75195;227717;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;13;11261346;;LU;1;;;;;;;;;;;;;;;;;;;;;;19;0;0;19;NL;MDU;Zandstraat3
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756657;20200108144525;335108;33860000;35149;Zandstraat;7;;8300;Knokke-Heist;;75206;227686;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11261364;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;Zandstraat7
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756661;20200108144525;335110;33860000;35149;Zandstraat;17;;8300;Knokke-Heist;;75212;227661;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;11261376;;LU;1;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;NL;MDU;Zandstraat17
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756661;20200108144525;335110;33860000;35149;Zandstraat;17;;8300;Knokke-Heist;;75212;227661;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;11261373;;LU;1;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;NL;MDU;Zandstraat17
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756661;20200108144525;335110;33860000;35149;Zandstraat;17;;8300;Knokke-Heist;;75212;227661;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;7;11261378;;LU;1;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;NL;MDU;Zandstraat17
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756661;20200108144525;335110;33860000;35149;Zandstraat;17;;8300;Knokke-Heist;;75212;227661;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;6;11261377;;LU;1;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;NL;MDU;Zandstraat17
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756661;20200108144525;335110;33860000;35149;Zandstraat;17;;8300;Knokke-Heist;;75212;227661;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;11261375;;LU;1;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;NL;MDU;Zandstraat17
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756661;20200108144525;335110;33860000;35149;Zandstraat;17;;8300;Knokke-Heist;;75212;227661;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11261372;;LU;1;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;NL;MDU;Zandstraat17
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756661;20200108144525;335110;33860000;35149;Zandstraat;17;;8300;Knokke-Heist;;75212;227661;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;11261374;;LU;1;;;;;;;;;;;;;;;;;;;;;;7;0;0;7;NL;MDU;Zandstraat17
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756149;20200108144512;335111;33860000;7765;Duindistelstraat;18;;8300;Knokke-Heist;;75240;227687;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11260902;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;NL;SDU;Duindistelstraat18
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756097;20200108144511;335119;33860000;3932;Antoine Breartstraat;19;;8300;Knokke-Heist;;75316;227748;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11260867;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;Antoine Breartstraat19
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756880;20200108144518;337099;33860000;16385;Zeedijk-Knokke;687;;8300;Knokke-Heist;;75095;227703;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11261733;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;Zeedijk-Knokke687
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756352;20200108144515;337102;33860000;17524;Kustlaan;39;;8300;Knokke-Heist;;75116;227633;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11260999;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;Kustlaan39
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;11261273;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;6;11261274;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11261269;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;9;11261277;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;10;11261278;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;11261272;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;12;11261280;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;13;11261281;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;11261270;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;11261271;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;14;11261282;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;11;11261279;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;16;11261284;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;15;11261283;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;8;11261276;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756591;20200108144524;337109;33860000;30099;Swolfsstraat;10;;8300;Knokke-Heist;;75108;227676;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;7;11261275;;LU;1;;;;;;;;;;;;;;;;;;;;;;16;0;0;16;NL;MDU;Swolfsstraat10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756605;20200108144524;337110;33860000;30099;Swolfsstraat;18;;8300;Knokke-Heist;;75120;227641;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;11261303;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;NL;MDU;Swolfsstraat18
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756605;20200108144524;337110;33860000;30099;Swolfsstraat;18;;8300;Knokke-Heist;;75120;227641;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;11261301;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;NL;MDU;Swolfsstraat18
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756605;20200108144524;337110;33860000;30099;Swolfsstraat;18;;8300;Knokke-Heist;;75120;227641;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11261299;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;NL;MDU;Swolfsstraat18
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756605;20200108144524;337110;33860000;30099;Swolfsstraat;18;;8300;Knokke-Heist;;75120;227641;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;11261300;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;NL;MDU;Swolfsstraat18
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756605;20200108144524;337110;33860000;30099;Swolfsstraat;18;;8300;Knokke-Heist;;75120;227641;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;11261302;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;NL;MDU;Swolfsstraat18
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756605;20200108144524;337110;33860000;30099;Swolfsstraat;18;;8300;Knokke-Heist;;75120;227641;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;6;11261304;;LU;1;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;NL;MDU;Swolfsstraat18
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25756570;20200108144523;337112;33860000;19866;Marie-Josestraat;21;;8300;Knokke-Heist;;75058;227613;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11261243;;LU;1;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;NL;SDU;Marie-Josestraat21
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755856;20200108144509;2757629;33860000;437;Albertplein;10;;8300;Knokke-Heist;;75446;227765;;Y;NA;2;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11260753;;BU;1;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;NL;SDU;Albertplein10
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;8;11260835;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;1;11260828;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;4;11260831;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;9;11260836;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;2;11260829;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;3;11260830;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;7;11260834;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;5;11260832;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
;;;Zoning;7577430;20191109094845;W03-C-Knokke-Heist-FH04;7577430;20191109094845;W03-C-Knokke-Heist-FH04;19895;FTTH-Cu;;;;;;;;;;25755903;20200108144510;2758361;33860000;3932;Antoine Breartstraat;9;;8300;Knokke-Heist;;75303;227741;;Y;NA;4;4;Unknown;Unknown;;None;;;;;;;;;;;;6;11260833;;LU;1;;;;;;;;;;;;;;;;;;;;;;10;0;0;10;NL;MDU;Antoine Breartstraat9
