File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU;LU;BU;SU;TOTAAL;LANGUAGE;BT;adres
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;47;1898974;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;48;1898975;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;49;1898976;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;50;1898977;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;51;1898978;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;52;1898979;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;53;1898980;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;54;1898981;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;55;1898982;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;56;1898983;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;57;1898984;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;58;1898985;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;59;1898986;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;60;1898987;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;61;1898988;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;62;1898989;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;63;1898990;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;64;1898991;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;65;1898992;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;66;1898993;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;67;1898994;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;68;1898995;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;69;1898996;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;70;1898997;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;71;1898998;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;72;1898999;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;73;1899000;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;74;1899001;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;75;1899002;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;76;1899003;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;77;1899004;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;78;1899005;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;79;1899006;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;80;1899007;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;81;1899008;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;82;1899009;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;83;1899010;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;84;1899011;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;85;1899012;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;86;1899013;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;87;1899014;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;88;1899015;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;89;1899016;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;90;1899017;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;91;1899018;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;92;1899019;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;93;1899020;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;94;1899021;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
;;;Zoning;5623303;20191109094843;W02-D-Leuven-FH03;5623303;20191109094843;W02-D-Leuven-FH03;15483;FTTH-Cu;;;;;;;;;;754382;20191016183618;3044769;37370000;29089;Sint-Maartensdal;2;;3000;Leuven;;173685,04;174782,142;;N;MON;11;0;Undefined;Unknown;E - CAT5e-6;None;;;;;;;;;;;;95;1899022;;LU;1;;;;;;Y;;APTBLD;APPARTEMENTSGEBOUW - IMMEUBLE A APPARTEMENTS;;;;;;;;;;;;;130;0;2;132;NL;MDU;Sint-Maartensdal2
