Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
HASSELT - FH05;2448957;1;BL0004;2448957;BL0004;BUILDING template;;Zomerstraat;22;
HASSELT - FH05;4215406;1;BL0005;4215406;BL0005;BUILDING template;;Zomerstraat;23;
HASSELT - FH05;2448961;1;BL0004;2448961;BL0004;BUILDING template;;Zomerstraat;24;
HASSELT - FH05;2448963;1;BL0004;2448963;BL0004;BUILDING template;;Zomerstraat;24;A
HASSELT - FH05;2448966;1;BL0005;2448966;BL0005;BUILDING template;;Zomerstraat;25;
HASSELT - FH05;2448969;1;BL0004;2448969;BL0004;BUILDING template;;Zomerstraat;26;
HASSELT - FH05;4152416;1;BL0004;4152416;BL0004;BUILDING template;;Zomerstraat;28;
HASSELT - FH05;1516949;1;BL0004;1516949;BL0004;BUILDING template;;Zomerstraat;30;
HASSELT - FH05;2448974;1;BL0005;2448974;BL0005;BUILDING template;;Zomerstraat;31;
HASSELT - FH05;2448977;1;BL0004;2448977;BL0004;BUILDING template;;Zomerstraat;32;
HASSELT - FH05;4896791;1;BL0004;4896791;BL0004;BUILDING template;;Zomerstraat;34;
HASSELT - FH05;2448979;1;BL0004;2448979;BL0004;BUILDING template;;Zomerstraat;40;
HASSELT - FH05;2448980;1;BL0005;2448980;BL0005;BUILDING template;;Zomerstraat;41;
HASSELT - FH05;4232036;1;BL0004;4232036;BL0004;BUILDING template;;Zomerstraat;42;
HASSELT - FH05;2448981;1;BL0004;2448981;BL0004;BUILDING template;;Zomerstraat;44;
HASSELT - FH05;2448982;1;BL0004;2448982;BL0004;BUILDING template;;Zomerstraat;46;
HASSELT - FH05;4896825;1;BL0005;4896825;BL0005;BUILDING template;;Zomerstraat;47;
HASSELT - FH05;4896800;1;BL0004;4896800;BL0004;BUILDING template;;Zomerstraat;48;
HASSELT - FH05;2448983;1;BL0005;2448983;BL0005;BUILDING template;;Zomerstraat;49;
HASSELT - FH05;2448985;1;BL0005;2448985;BL0005;BUILDING template;;Zomerstraat;51;
HASSELT - FH05;6632807;1;BL0005;6632807;BL0005;BUILDING template;;Zomerstraat;39;
HASSELT - FH05;6632809;1;BL0003;6632809;BL0003;BUILDING template;;Winterstraat;35;
HASSELT - FH05;6632810;1;BL0001;6632810;BL0001;BUILDING template;;Lentestraat;50;
HASSELT - FH05;6632811;1;BL0005;6632811;BL0005;BUILDING template;;Zomerstraat;29;
HASSELT - FH05;6643766;1;BL0005;6643766;BL0005;BUILDING template;;Zomerstraat;33;
HASSELT - FH05;6632813;1;BL0005;6632813;BL0005;BUILDING template;;Zomerstraat;45;
HASSELT - FH05;6632824;1;BL0003;6632824;BL0003;BUILDING template;;Winterstraat;11;
HASSELT - FH05;6632825;1;BL0003;6632825;BL0003;BUILDING template;;Winterstraat;31;
HASSELT - FH05;6632826;1;BL0003;6632826;BL0003;BUILDING template;;Winterstraat;39;
HASSELT - FH05;6632827;1;BL0003;6632827;BL0003;BUILDING template;;Winterstraat;42;
HASSELT - FH05;6632828;1;BL0003;6632828;BL0003;BUILDING template;;Winterstraat;38;
HASSELT - FH05;6632829;1;BL0003;6632829;BL0003;BUILDING template;;Winterstraat;36;
HASSELT - FH05;6632830;1;BL0003;6632830;BL0003;BUILDING template;;Winterstraat;34;
HASSELT - FH05;6632831;1;BL0003;6632831;BL0003;BUILDING template;;Winterstraat;32;
HASSELT - FH05;21906;1;BL0001;21906;BL0001;BUILDING template;;Lentestraat;2;
HASSELT - FH05;2412558;1;BL0005;2412558;BL0005;BUILDING template;;Danielsstraat;2;A
HASSELT - FH05;4897773;1;BL0003;4897773;BL0003;BUILDING template;;Kroonwinningstraat;29;
HASSELT - FH05;4897817;1;BL0002;4897817;BL0002;BUILDING template;;Kroonwinningstraat;78;
HASSELT - FH05;5927168;1;BL0003;5927168;BL0003;BUILDING template;;Kroonwinningstraat;27;A
HASSELT - FH05;5934865;1;BL0002;5934865;BL0002;BUILDING template;;Oude Luikerbaan;94;
HASSELT - FH05;6019633;1;BL0005;6019633;BL0005;BUILDING template;;Zomerstraat;37;
HASSELT - FH05;6086484;1;BL0003;6086484;BL0003;BUILDING template;;Oude Luikerbaan;98;
HASSELT - FH05;6149157;1;BL0005;6149157;BL0005;BUILDING template;;Zomerstraat;43;
HASSELT - FH05;6353281;1;BL0005;6353281;BL0005;BUILDING template;;Zomerstraat;9;
HASSELT - FH05;6536978;1;BL0003;6536978;BL0003;BUILDING template;;Herfststraat;5;
HASSELT - FH05;6550136;1;BL0003;6550136;BL0003;BUILDING template;;Herfststraat;11;
HASSELT - FH05;6556554;1;BL0002;6556554;BL0002;BUILDING template;;Kroonwinningstraat;68;
HASSELT - FH05;6556771;1;BL0003;6556771;BL0003;BUILDING template;;Winterstraat;6;
HASSELT - FH05;6590585;1;BL0003;6590585;BL0003;BUILDING template;;Gouverneur Roppesingel;129;
HASSELT - FH05;6590586;1;BL0003;6590586;BL0003;BUILDING template;;Gouverneur Roppesingel;127;
HASSELT - FH05;6590587;1;BL0003;6590587;BL0003;BUILDING template;;Gouverneur Roppesingel;125;
HASSELT - FH05;6590588;1;BL0006;6590588;BL0006;BUILDING template;;Gouverneur Roppesingel;163;
HASSELT - FH05;6590589;1;BL0006;6590589;BL0006;BUILDING template;;Gouverneur Roppesingel;161;
HASSELT - FH05;6590590;1;BL0006;6590590;BL0006;BUILDING template;;Gouverneur Roppesingel;159;
HASSELT - FH05;6590591;1;BL0006;6590591;BL0006;BUILDING template;;Gouverneur Roppesingel;157;
HASSELT - FH05;6590592;1;BL0003;6590592;BL0003;BUILDING template;;Herfststraat;12;
HASSELT - FH05;6590593;1;BL0003;6590593;BL0003;BUILDING template;;Herfststraat;10;
HASSELT - FH05;6590594;1;BL0003;6590594;BL0003;BUILDING template;;Herfststraat;4;
HASSELT - FH05;6590595;1;BL0003;6590595;BL0003;BUILDING template;;Herfststraat;33;
HASSELT - FH05;6632814;1;BL0003;6632814;BL0003;BUILDING template;;Winterstraat;20;
HASSELT - FH05;6632815;1;BL0003;6632815;BL0003;BUILDING template;;Winterstraat;22;
HASSELT - FH05;6632821;1;BL0003;6632821;BL0003;BUILDING template;;Winterstraat;24;
HASSELT - FH05;6632822;1;BL0003;6632822;BL0003;BUILDING template;;Winterstraat;26;
HASSELT - FH05;6632823;1;BL0003;6632823;BL0003;BUILDING template;;Winterstraat;30;
