Projectnummer;LU Key;CLUSTER_NR;LAM MK;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
ANTWERPEN-WEST - FH10;978251;;978251;BL0021;BL0021;BUILDING template;Vrijheidstraat;2;
ANTWERPEN-WEST - FH10;978252;;978252;BL0021;BL0021;BUILDING template;Vrijheidstraat;36;
ANTWERPEN-WEST - FH10;978253;;978253;BL0021;BL0021;BUILDING template;Vrijheidstraat;72;
ANTWERPEN-WEST - FH10;978255;;978255;BL0021;BL0021;BUILDING template;Vrijheidstraat;28;
ANTWERPEN-WEST - FH10;978256;;978256;BL0021;BL0021;BUILDING template;Vrijheidstraat;26;
ANTWERPEN-WEST - FH10;978257;;978257;BL0023;BL0023;BUILDING template;Welvaartstraat;2;
ANTWERPEN-WEST - FH10;978258;;978258;BL0023;BL0023;BUILDING template;Welvaartstraat;36;
ANTWERPEN-WEST - FH10;978260;;978260;BL0023;BL0023;BUILDING template;Tolstraat;45;A
ANTWERPEN-WEST - FH10;978262;;978262;BL0023;BL0023;BUILDING template;Tolstraat;33;
ANTWERPEN-WEST - FH10;978263;;978263;BL0023;BL0023;BUILDING template;Tolstraat;31;
ANTWERPEN-WEST - FH10;978265;;978265;BL0022;BL0022;BUILDING template;Verbondstraat;36;
ANTWERPEN-WEST - FH10;978266;;978266;BL0023;BL0023;BUILDING template;Verbondstraat;38;
ANTWERPEN-WEST - FH10;978270;;978270;BL0021;BL0021;BUILDING template;Kasteelpleinstraat;6;
ANTWERPEN-WEST - FH10;978271;;978271;BL0021;BL0021;BUILDING template;Kasteelpleinstraat;2;
ANTWERPEN-WEST - FH10;990582;;990582;BL0020;BL0020;BUILDING template;Geuzenstraat;3;
ANTWERPEN-WEST - FH10;990583;;990583;BL0027;BL0027;BUILDING template;Tolstraat;57;
ANTWERPEN-WEST - FH10;1139892;;1139892;BL0035;BL0035;BUILDING template;Louizastraat;37;A
ANTWERPEN-WEST - FH10;1139923;;1139923;BL0033;BL0033;BUILDING template;Schermersstraat;46;
ANTWERPEN-WEST - FH10;1139927;;1139927;BL0037;BL0037;BUILDING template;Bollandusstraat;17;
ANTWERPEN-WEST - FH10;1139934;;1139934;BL0033;BL0033;BUILDING template;Koninginnestraat;5;
ANTWERPEN-WEST - FH10;1139960;;1139960;BL0029;BL0029;BUILDING template;Schermersstraat;8;
ANTWERPEN-WEST - FH10;1139981;;1139981;BL0029;BL0029;BUILDING template;Terninckgang;13;
ANTWERPEN-WEST - FH10;1139991;;1139991;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;67;
ANTWERPEN-WEST - FH10;1185694;;1185694;BL0032;BL0032;BUILDING template;Kapucinessenstraat;27;
ANTWERPEN-WEST - FH10;1226924;;1226924;BL0017;BL0017;BUILDING template;Schildersstraat;17;
ANTWERPEN-WEST - FH10;138047;;138047;BL0036;BL0036;BUILDING template;Begijnenvest;70;
ANTWERPEN-WEST - FH10;138062;;138062;BL0036;BL0036;BUILDING template;Britselei;22;
ANTWERPEN-WEST - FH10;138063;;138063;BL0031;BL0031;BUILDING template;Britselei;40;
ANTWERPEN-WEST - FH10;138065;;138065;BL0030;BL0030;BUILDING template;Britselei;84;
ANTWERPEN-WEST - FH10;138069;;138069;BL0030;BL0030;BUILDING template;Britselei;94;
ANTWERPEN-WEST - FH10;138080;;138080;BL0030;BL0030;BUILDING template;Kasteelpleinstraat;79;
ANTWERPEN-WEST - FH10;1734845;;1734845;BL0026;BL0026;BUILDING template;Amerikalei;38;
ANTWERPEN-WEST - FH10;1734883;;1734883;BL0013;BL0013;BUILDING template;Amerikalei;102;
ANTWERPEN-WEST - FH10;1734944;;1734944;BL0001;BL0001;BUILDING template;Amerikalei;200;
ANTWERPEN-WEST - FH10;1738564;;1738564;BL0004;BL0004;BUILDING template;Emiel Banningstraat;4;A
ANTWERPEN-WEST - FH10;1738594;;1738594;BL0001;BL0001;BUILDING template;Emiel Banningstraat;41;
ANTWERPEN-WEST - FH10;1739693;;1739693;BL0030;BL0030;BUILDING template;Begijnenvest;12;
ANTWERPEN-WEST - FH10;1739694;;1739694;BL0030;BL0030;BUILDING template;Begijnenvest;14;
ANTWERPEN-WEST - FH10;1739698;;1739698;BL0029;BL0029;BUILDING template;Begijnenvest;23;
ANTWERPEN-WEST - FH10;1739707;;1739707;BL0029;BL0029;BUILDING template;Begijnenvest;39;
ANTWERPEN-WEST - FH10;1739716;;1739716;BL0032;BL0032;BUILDING template;Begijnenvest;53;
ANTWERPEN-WEST - FH10;1739743;;1739743;BL0033;BL0033;BUILDING template;Begijnenvest;107;A
ANTWERPEN-WEST - FH10;1753019;;1753019;BL0007;BL0007;BUILDING template;Admiraal de Boisotstraat;21;
ANTWERPEN-WEST - FH10;1753199;;1753199;BL0037;BL0037;BUILDING template;Bollandusstraat;3;
ANTWERPEN-WEST - FH10;1753213;;1753213;BL0037;BL0037;BUILDING template;Bollandusstraat;5;
ANTWERPEN-WEST - FH10;1753253;;1753253;BL0037;BL0037;BUILDING template;Bollandusstraat;11;
ANTWERPEN-WEST - FH10;1774185;;1774185;BL0014;BL0014;BUILDING template;Bouwmeestersstraat;11;
ANTWERPEN-WEST - FH10;1780935;;1780935;BL0030;BL0030;BUILDING template;Britselei;90;
ANTWERPEN-WEST - FH10;1780938;;1780938;BL0030;BL0030;BUILDING template;Britselei;92;
ANTWERPEN-WEST - FH10;1809344;;1809344;BL0024;BL0024;BUILDING template;Coquilhatstraat;49;A
ANTWERPEN-WEST - FH10;1809346;;1809346;BL0024;BL0024;BUILDING template;Coquilhatstraat;49;B
ANTWERPEN-WEST - FH10;1895021;;1895021;BL0020;BL0020;BUILDING template;Geuzenstraat;25;
ANTWERPEN-WEST - FH10;1898975;;1898975;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;15;
ANTWERPEN-WEST - FH10;1898996;;1898996;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;17;
ANTWERPEN-WEST - FH10;1944448;;1944448;BL0008;BL0008;BUILDING template;Graaf van Hoornestraat;45;A
ANTWERPEN-WEST - FH10;1960305;;1960305;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;13;
ANTWERPEN-WEST - FH10;1960311;;1960311;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;21;
ANTWERPEN-WEST - FH10;1960317;;1960317;BL0028;BL0028;BUILDING template;Kasteelpleinstraat;30;
ANTWERPEN-WEST - FH10;1960318;;1960318;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;31;
ANTWERPEN-WEST - FH10;1960326;;1960326;BL0028;BL0028;BUILDING template;Kasteelpleinstraat;42;
ANTWERPEN-WEST - FH10;1960328;;1960328;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;43;A
ANTWERPEN-WEST - FH10;1960331;;1960331;BL0028;BL0028;BUILDING template;Kasteelpleinstraat;46;
ANTWERPEN-WEST - FH10;1960343;;1960343;BL0027;BL0027;BUILDING template;Kasteelpleinstraat;64;
ANTWERPEN-WEST - FH10;1960344;;1960344;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;65;
ANTWERPEN-WEST - FH10;1960359;;1960359;BL0004;BL0004;BUILDING template;Kasteelstraat;14;
ANTWERPEN-WEST - FH10;1960362;;1960362;BL0004;BL0004;BUILDING template;Kasteelstraat;18;
ANTWERPEN-WEST - FH10;1960369;;1960369;BL0004;BL0004;BUILDING template;Kasteelstraat;26;A
ANTWERPEN-WEST - FH10;1972086;;1972086;BL0020;BL0020;BUILDING template;Kronenburgstraat;50;
ANTWERPEN-WEST - FH10;1972095;;1972095;BL0020;BL0020;BUILDING template;Kronenburgstraat;54;
ANTWERPEN-WEST - FH10;1972229;;1972229;BL0021;BL0021;BUILDING template;Kronenburgstraat;100;
ANTWERPEN-WEST - FH10;1972254;;1972254;BL0021;BL0021;BUILDING template;Kronenburgstraat;110;
ANTWERPEN-WEST - FH10;1980078;;1980078;BL0005;BL0005;BUILDING template;Lambermontplaats;21;
ANTWERPEN-WEST - FH10;1980091;;1980091;BL0004;BL0004;BUILDING template;Lambermontplaats;27;
ANTWERPEN-WEST - FH10;1980104;;1980104;BL0004;BL0004;BUILDING template;Lambermontplaats;33;
ANTWERPEN-WEST - FH10;1980171;;1980171;BL0021;BL0021;BUILDING template;Lambermontstraat;29;
ANTWERPEN-WEST - FH10;1992870;;1992870;BL0032;BL0032;BUILDING template;Louizastraat;12;
ANTWERPEN-WEST - FH10;1992921;;1992921;BL0031;BL0031;BUILDING template;Louizastraat;40;
ANTWERPEN-WEST - FH10;1992924;;1992924;BL0031;BL0031;BUILDING template;Louizastraat;42;
ANTWERPEN-WEST - FH10;2038536;;2038536;BL0003;BL0003;BUILDING template;Pacificatiestraat;31;A
ANTWERPEN-WEST - FH10;2038542;;2038542;BL0003;BL0003;BUILDING template;Pacificatiestraat;33;A
ANTWERPEN-WEST - FH10;2038639;;2038639;BL0006;BL0006;BUILDING template;Pacificatiestraat;97;
ANTWERPEN-WEST - FH10;2042508;;2042508;BL0004;BL0004;BUILDING template;Edward Pecherstraat;5;
ANTWERPEN-WEST - FH10;2042563;;2042563;BL0004;BL0004;BUILDING template;Edward Pecherstraat;25;
ANTWERPEN-WEST - FH10;2042566;;2042566;BL0004;BL0004;BUILDING template;Edward Pecherstraat;29;
ANTWERPEN-WEST - FH10;2050553;;2050553;BL0019;BL0019;BUILDING template;Scheldestraat;97;
ANTWERPEN-WEST - FH10;2050670;;2050670;BL0033;BL0033;BUILDING template;Schermersstraat;44;
ANTWERPEN-WEST - FH10;2050931;;2050931;BL0014;BL0014;BUILDING template;Schildersstraat;10;
ANTWERPEN-WEST - FH10;2050937;;2050937;BL0015;BL0015;BUILDING template;Schildersstraat;27;A
ANTWERPEN-WEST - FH10;2056553;;2056553;BL0029;BL0029;BUILDING template;Terninckstraat;30;
ANTWERPEN-WEST - FH10;2057019;;2057019;BL0023;BL0023;BUILDING template;Tolstraat;39;
ANTWERPEN-WEST - FH10;2059616;;2059616;BL0028;BL0028;BUILDING template;Verbondstraat;15;A
ANTWERPEN-WEST - FH10;2059650;;2059650;BL0026;BL0026;BUILDING template;Verbondstraat;67;
ANTWERPEN-WEST - FH10;2060275;;2060275;BL0010;BL0010;BUILDING template;Verschansingstraat;7;
ANTWERPEN-WEST - FH10;2060287;;2060287;BL0010;BL0010;BUILDING template;Verschansingstraat;23;
ANTWERPEN-WEST - FH10;2061584;;2061584;BL0019;BL0019;BUILDING template;Volkstraat;7;
ANTWERPEN-WEST - FH10;2061596;;2061596;BL0019;BL0019;BUILDING template;Volkstraat;21;
ANTWERPEN-WEST - FH10;2061603;;2061603;BL0018;BL0018;BUILDING template;Volkstraat;31;
ANTWERPEN-WEST - FH10;2062301;;2062301;BL0022;BL0022;BUILDING template;Vrijheidstraat;19;
ANTWERPEN-WEST - FH10;2062852;;2062852;BL0009;BL0009;BUILDING template;Leopold de Waelstraat;17;A
ANTWERPEN-WEST - FH10;2063748;;2063748;BL0028;BL0028;BUILDING template;Welvaartstraat;33;B
ANTWERPEN-WEST - FH10;2063755;;2063755;BL0028;BL0028;BUILDING template;Welvaartstraat;43;
ANTWERPEN-WEST - FH10;2067020;;2067020;BL0016;BL0016;BUILDING template;Zwijgerstraat;9;
ANTWERPEN-WEST - FH10;2067033;;2067033;BL0017;BL0017;BUILDING template;Zwijgerstraat;28;
ANTWERPEN-WEST - FH10;2067988;;2067988;BL0029;BL0029;BUILDING template;Kapucinessenstraat;14;
ANTWERPEN-WEST - FH10;3918411;;3918411;BL0037;BL0037;BUILDING template;Bollandusstraat;5;B
ANTWERPEN-WEST - FH10;3928370;;3928370;BL0018;BL0018;BUILDING template;Scheldestraat;96;
ANTWERPEN-WEST - FH10;4042457;;4042457;BL0004;BL0004;BUILDING template;Kasteelstraat;6;
ANTWERPEN-WEST - FH10;4069865;;4069865;BL0017;BL0017;BUILDING template;Schildersstraat;11;
ANTWERPEN-WEST - FH10;4127034;;4127034;BL0030;BL0030;BUILDING template;Begijnenvest;30;
ANTWERPEN-WEST - FH10;4153593;;4153593;BL0025;BL0025;BUILDING template;De Vrierestraat;59;
ANTWERPEN-WEST - FH10;4175592;;4175592;BL0026;BL0026;BUILDING template;Verbondstraat;107;
ANTWERPEN-WEST - FH10;4183941;;4183941;BL0004;BL0004;BUILDING template;Edward Pecherstraat;27;
ANTWERPEN-WEST - FH10;43816;;43816;BL0038;BL0038;BUILDING template;Leopoldplaats;12;
ANTWERPEN-WEST - FH10;43819;;43819;BL0038;BL0038;BUILDING template;Leopoldplaats;9;A
ANTWERPEN-WEST - FH10;4504590;;4504590;BL0029;BL0029;BUILDING template;Begijnenvest;11;
ANTWERPEN-WEST - FH10;4504591;;4504591;BL0029;BL0029;BUILDING template;Begijnenvest;13;
ANTWERPEN-WEST - FH10;4504606;;4504606;BL0032;BL0032;BUILDING template;Louizastraat;14;
ANTWERPEN-WEST - FH10;4504609;;4504609;BL0032;BL0032;BUILDING template;Begijnenvest;65;
ANTWERPEN-WEST - FH10;4504619;;4504619;BL0032;BL0032;BUILDING template;Begijnenvest;47;
ANTWERPEN-WEST - FH10;4504622;;4504622;BL0032;BL0032;BUILDING template;Begijnenvest;63;
ANTWERPEN-WEST - FH10;4504632;;4504632;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;29;
ANTWERPEN-WEST - FH10;4504636;;4504636;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;47;
ANTWERPEN-WEST - FH10;4506552;;4506552;BL0033;BL0033;BUILDING template;Begijnenvest;105;
ANTWERPEN-WEST - FH10;4506996;;4506996;BL0038;BL0038;BUILDING template;Begijnenvest;98;
ANTWERPEN-WEST - FH10;4510937;;4510937;BL0030;BL0030;BUILDING template;Begijnenvest;16;
ANTWERPEN-WEST - FH10;4510939;;4510939;BL0030;BL0030;BUILDING template;Begijnenvest;18;
ANTWERPEN-WEST - FH10;4510958;;4510958;BL0036;BL0036;BUILDING template;Louizastraat;41;
ANTWERPEN-WEST - FH10;4510959;;4510959;BL0036;BL0036;BUILDING template;Louizastraat;43;
ANTWERPEN-WEST - FH10;4510965;;4510965;BL0036;BL0036;BUILDING template;Begijnenvest;60;
ANTWERPEN-WEST - FH10;4515991;;4515991;BL0008;BL0008;BUILDING template;Admiraal de Boisotstraat;14;
ANTWERPEN-WEST - FH10;4515992;;4515992;BL0008;BL0008;BUILDING template;Admiraal de Boisotstraat;16;
ANTWERPEN-WEST - FH10;4515996;;4515996;BL0009;BL0009;BUILDING template;Leopold de Waelstraat;29;
ANTWERPEN-WEST - FH10;4515999;;4515999;BL0008;BL0008;BUILDING template;Graaf van Hoornestraat;21;
ANTWERPEN-WEST - FH10;4517153;;4517153;BL0019;BL0019;BUILDING template;Scheldestraat;85;
ANTWERPEN-WEST - FH10;4517155;;4517155;BL0019;BL0019;BUILDING template;Scheldestraat;93;
ANTWERPEN-WEST - FH10;4517160;;4517160;BL0020;BL0020;BUILDING template;Geuzenstraat;13;
ANTWERPEN-WEST - FH10;4517169;;4517169;BL0019;BL0019;BUILDING template;Geuzenstraat;6;
ANTWERPEN-WEST - FH10;4517170;;4517170;BL0019;BL0019;BUILDING template;Volkstraat;13;
ANTWERPEN-WEST - FH10;4517229;;4517229;BL0001;BL0001;BUILDING template;Amerikalei;208;
ANTWERPEN-WEST - FH10;4517241;;4517241;BL0001;BL0001;BUILDING template;Emiel Banningstraat;43;
ANTWERPEN-WEST - FH10;4517242;;4517242;BL0001;BL0001;BUILDING template;Emiel Banningstraat;45;
ANTWERPEN-WEST - FH10;4517249;;4517249;BL0002;BL0002;BUILDING template;Gijzelaarsstraat;61;
ANTWERPEN-WEST - FH10;4517252;;4517252;BL0002;BL0002;BUILDING template;Gijzelaarsstraat;67;
ANTWERPEN-WEST - FH10;4517591;;4517591;BL0016;BL0016;BUILDING template;Zwijgerstraat;7;
ANTWERPEN-WEST - FH10;4517593;;4517593;BL0017;BL0017;BUILDING template;Karel Rogierstraat;7;
ANTWERPEN-WEST - FH10;4517599;;4517599;BL0017;BL0017;BUILDING template;Zwijgerstraat;30;
ANTWERPEN-WEST - FH10;4518191;;4518191;BL0003;BL0003;BUILDING template;Edward Pecherstraat;26;
ANTWERPEN-WEST - FH10;4518193;;4518193;BL0003;BL0003;BUILDING template;Edward Pecherstraat;28;
ANTWERPEN-WEST - FH10;4518194;;4518194;BL0003;BL0003;BUILDING template;Edward Pecherstraat;30;
ANTWERPEN-WEST - FH10;4518196;;4518196;BL0003;BL0003;BUILDING template;Edward Pecherstraat;34;
ANTWERPEN-WEST - FH10;4518198;;4518198;BL0003;BL0003;BUILDING template;Edward Pecherstraat;36;
ANTWERPEN-WEST - FH10;4518199;;4518199;BL0003;BL0003;BUILDING template;Edward Pecherstraat;38;
ANTWERPEN-WEST - FH10;4518200;;4518200;BL0003;BL0003;BUILDING template;Edward Pecherstraat;40;
ANTWERPEN-WEST - FH10;4518202;;4518202;BL0003;BL0003;BUILDING template;Edward Pecherstraat;42;
ANTWERPEN-WEST - FH10;4518203;;4518203;BL0003;BL0003;BUILDING template;Edward Pecherstraat;44;
ANTWERPEN-WEST - FH10;4518204;;4518204;BL0003;BL0003;BUILDING template;Edward Pecherstraat;46;
ANTWERPEN-WEST - FH10;4518205;;4518205;BL0003;BL0003;BUILDING template;Edward Pecherstraat;48;
ANTWERPEN-WEST - FH10;4518206;;4518206;BL0003;BL0003;BUILDING template;Edward Pecherstraat;50;
ANTWERPEN-WEST - FH10;4518208;;4518208;BL0003;BL0003;BUILDING template;Edward Pecherstraat;52;
ANTWERPEN-WEST - FH10;4518209;;4518209;BL0003;BL0003;BUILDING template;Edward Pecherstraat;54;
ANTWERPEN-WEST - FH10;4518217;;4518217;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;9;
ANTWERPEN-WEST - FH10;4518218;;4518218;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;11;
ANTWERPEN-WEST - FH10;4518219;;4518219;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;25;
ANTWERPEN-WEST - FH10;4518338;;4518338;BL0027;BL0027;BUILDING template;Kasteelpleinstraat;56;
ANTWERPEN-WEST - FH10;4518353;;4518353;BL0028;BL0028;BUILDING template;Verbondstraat;21;
ANTWERPEN-WEST - FH10;4518357;;4518357;BL0028;BL0028;BUILDING template;Kasteelpleinstraat;48;
ANTWERPEN-WEST - FH10;4518359;;4518359;BL0028;BL0028;BUILDING template;Welvaartstraat;45;
ANTWERPEN-WEST - FH10;4518598;;4518598;BL0024;BL0024;BUILDING template;De Vrierestraat;19;
ANTWERPEN-WEST - FH10;4518794;;4518794;BL0021;BL0021;BUILDING template;Lambermontstraat;23;
ANTWERPEN-WEST - FH10;4518800;;4518800;BL0021;BL0021;BUILDING template;Kronenburgstraat;106;
ANTWERPEN-WEST - FH10;4518813;;4518813;BL0021;BL0021;BUILDING template;Vrijheidstraat;34;
ANTWERPEN-WEST - FH10;4518856;;4518856;BL0010;BL0010;BUILDING template;Lambermontplaats;3;
ANTWERPEN-WEST - FH10;4519400;;4519400;BL0026;BL0026;BUILDING template;Amerikalei;34;
ANTWERPEN-WEST - FH10;4519402;;4519402;BL0026;BL0026;BUILDING template;Amerikalei;36;
ANTWERPEN-WEST - FH10;4519414;;4519414;BL0026;BL0026;BUILDING template;Amerikalei;68;
ANTWERPEN-WEST - FH10;4519430;;4519430;BL0026;BL0026;BUILDING template;Tolstraat;58;
ANTWERPEN-WEST - FH10;4519681;;4519681;BL0007;BL0007;BUILDING template;Kasteelstraat;53;
ANTWERPEN-WEST - FH10;5373899;;5373899;BL0013;BL0013;BUILDING template;Beeldhouwersstraat;1;
ANTWERPEN-WEST - FH10;5446081;;5446081;BL0012;BL0012;BUILDING template;Beeldhouwersstraat;28;
ANTWERPEN-WEST - FH10;5507573;;5507573;BL0017;BL0017;BUILDING template;Karel Rogierstraat;19;B
ANTWERPEN-WEST - FH10;5574493;;5574493;BL0010;BL0010;BUILDING template;Verschansingstraat;61;A
ANTWERPEN-WEST - FH10;5575121;;5575121;BL0030;BL0030;BUILDING template;Begijnenvest;4;
ANTWERPEN-WEST - FH10;5575953;;5575953;BL0019;BL0019;BUILDING template;Marnixplaats;2;
ANTWERPEN-WEST - FH10;5748872;;5748872;BL0020;BL0020;BUILDING template;Geuzenstraat;45;
ANTWERPEN-WEST - FH10;5851558;;5851558;BL0008;BL0008;BUILDING template;Graaf van Hoornestraat;45;B
ANTWERPEN-WEST - FH10;5861712;;5861712;BL0020;BL0020;BUILDING template;Geuzenstraat;43;
ANTWERPEN-WEST - FH10;5942210;;5942210;BL0037;BL0037;BUILDING template;Britselei;12;
ANTWERPEN-WEST - FH10;5952124;;5952124;BL0026;BL0026;BUILDING template;Amerikalei;64;
ANTWERPEN-WEST - FH10;5956437;;5956437;BL0002;BL0002;BUILDING template;Gijzelaarsstraat;71;
ANTWERPEN-WEST - FH10;5965675;;5965675;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;21;C
ANTWERPEN-WEST - FH10;6012608;;6012608;BL0010;BL0010;BUILDING template;Verschansingstraat;61;C
ANTWERPEN-WEST - FH10;6049214;;6049214;BL0029;BL0029;BUILDING template;Terninckstraat;40;
ANTWERPEN-WEST - FH10;6058301;;6058301;BL0038;BL0038;BUILDING template;Leopoldplaats;10;A
ANTWERPEN-WEST - FH10;6082748;;6082748;BL0037;BL0037;BUILDING template;Kiliaanstraat;18;
ANTWERPEN-WEST - FH10;6086689;;6086689;BL0017;BL0017;BUILDING template;Karel Rogierstraat;97;
ANTWERPEN-WEST - FH10;6086776;;6086776;BL0018;BL0018;BUILDING template;Marnixplaats;36;
ANTWERPEN-WEST - FH10;6191007;;6191007;BL0024;BL0024;BUILDING template;De Vrierestraat;9;A
ANTWERPEN-WEST - FH10;6193314;;6193314;BL0026;BL0026;BUILDING template;Verbondstraat;67;A
ANTWERPEN-WEST - FH10;6210378;;6210378;BL0029;BL0029;BUILDING template;Terninckstraat;34;
ANTWERPEN-WEST - FH10;6309445;;6309445;BL0033;BL0033;BUILDING template;Koninginnestraat;7;
ANTWERPEN-WEST - FH10;6320727;;6320727;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;21;A
ANTWERPEN-WEST - FH10;6320728;;6320728;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;25;A
ANTWERPEN-WEST - FH10;6320729;;6320729;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;25;C
ANTWERPEN-WEST - FH10;6326590;;6326590;BL0017;BL0017;BUILDING template;Schildersstraat;25;A
ANTWERPEN-WEST - FH10;6326624;;6326624;BL0029;BL0029;BUILDING template;Kasteelpleinstraat;49;A
ANTWERPEN-WEST - FH10;6326726;;6326726;BL0031;BL0031;BUILDING template;Begijnenvest;54;A
ANTWERPEN-WEST - FH10;6326784;;6326784;BL0008;BL0008;BUILDING template;Graaf van Hoornestraat;57;A
ANTWERPEN-WEST - FH10;6339393;;6339393;BL0010;BL0010;BUILDING template;Verschansingstraat;49;A
ANTWERPEN-WEST - FH10;6339518;;6339518;BL0010;BL0010;BUILDING template;Verschansingstraat;55;A
ANTWERPEN-WEST - FH10;6379858;;6379858;BL0033;BL0033;BUILDING template;Begijnenvest;111;
ANTWERPEN-WEST - FH10;6420850;;6420850;BL0003;BL0003;BUILDING template;Gijzelaarsstraat;23;A
ANTWERPEN-WEST - FH10;6425580;;6425580;BL0010;BL0010;BUILDING template;Verschansingstraat;51;B
ANTWERPEN-WEST - FH10;6428414;;6428414;BL0017;BL0017;BUILDING template;Karel Rogierstraat;27;C
ANTWERPEN-WEST - FH10;6429580;;6429580;BL0030;BL0030;BUILDING template;Kapucinessenstraat;56;A
ANTWERPEN-WEST - FH10;6429806;;6429806;BL0032;BL0032;BUILDING template;Kapucinessenstraat;1;A
ANTWERPEN-WEST - FH10;6433442;;6433442;BL0016;BL0016;BUILDING template;Coquilhatstraat;7;A
ANTWERPEN-WEST - FH10;6434381;;6434381;BL0018;BL0018;BUILDING template;Volkstraat;35;A
ANTWERPEN-WEST - FH10;6435515;;6435515;BL0024;BL0024;BUILDING template;Marnixplaats;10;A
ANTWERPEN-WEST - FH10;6437841;;6437841;BL0033;BL0033;BUILDING template;Begijnenvest;107;B
ANTWERPEN-WEST - FH10;6439944;;6439944;BL0020;BL0020;BUILDING template;Kronenburgstraat;52;A
ANTWERPEN-WEST - FH10;6440127;;6440127;BL0032;BL0032;BUILDING template;Kapucinessenstraat;23;A
ANTWERPEN-WEST - FH10;6441403;;6441403;BL0031;BL0031;BUILDING template;Begijnenvest;40;A
ANTWERPEN-WEST - FH10;6443527;;6443527;BL0036;BL0036;BUILDING template;Begijnenvest;68;A
ANTWERPEN-WEST - FH10;6446106;;6446106;BL0020;BL0020;BUILDING template;Geuzenstraat;5;A
ANTWERPEN-WEST - FH10;6448436;;6448436;BL0019;BL0019;BUILDING template;Geuzenstraat;12;A
ANTWERPEN-WEST - FH10;6450868;;6450868;BL0018;BL0018;BUILDING template;Scheldestraat;98;A
ANTWERPEN-WEST - FH10;6451825;;6451825;BL0020;BL0020;BUILDING template;Geuzenstraat;19;A
ANTWERPEN-WEST - FH10;6453592;;6453592;BL0010;BL0010;BUILDING template;Verschansingstraat;33;A
ANTWERPEN-WEST - FH10;6453971;;6453971;BL0003;BL0003;BUILDING template;Pacificatiestraat;41;A
ANTWERPEN-WEST - FH10;6456663;;6456663;BL0038;BL0038;BUILDING template;Britselei;4;B
ANTWERPEN-WEST - FH10;6462459;;6462459;BL0033;BL0033;BUILDING template;Begijnenvest;103;B
ANTWERPEN-WEST - FH10;6462756;;6462756;BL0002;BL0002;BUILDING template;Gijzelaarsstraat;35;B
ANTWERPEN-WEST - FH10;6462999;;6462999;BL0021;BL0021;BUILDING template;Lambermontstraat;5;A
ANTWERPEN-WEST - FH10;6464819;;6464819;BL0035;BL0035;BUILDING template;Louizastraat;35;B
ANTWERPEN-WEST - FH10;6464898;;6464898;BL0030;BL0030;BUILDING template;Britselei;70;A
ANTWERPEN-WEST - FH10;6464925;;6464925;BL0028;BL0028;BUILDING template;Welvaartstraat;33;C
ANTWERPEN-WEST - FH10;6518719;;6518719;BL0018;BL0018;BUILDING template;Marnixplaats;15;A
ANTWERPEN-WEST - FH10;6525304;;6525304;BL0026;BL0026;BUILDING template;Amerikalei;28;
ANTWERPEN-WEST - FH10;6525362;;6525362;BL0025;BL0025;BUILDING template;Verbondstraat;78;
ANTWERPEN-WEST - FH10;6589858;;6589858;BL0037;BL0037;BUILDING template;Britselei;20;
ANTWERPEN-WEST - FH10;6665243;;6665243;BL0010;BL0010;BUILDING template;Verschansingstraat;25;A
ANTWERPEN-WEST - FH10;762200;;762200;BL0007;BL0007;BUILDING template;Amerikalei;152;
ANTWERPEN-WEST - FH10;762214;;762214;BL0007;BL0007;BUILDING template;Kasteelstraat;59;
ANTWERPEN-WEST - FH10;762216;;762216;BL0007;BL0007;BUILDING template;Allewaertstraat;34;
ANTWERPEN-WEST - FH10;762633;;762633;BL0006;BL0006;BUILDING template;Baron Dhanislaan;17;
ANTWERPEN-WEST - FH10;762640;;762640;BL0005;BL0005;BUILDING template;Lambermontplaats;17;
ANTWERPEN-WEST - FH10;762809;;762809;BL0014;BL0014;BUILDING template;Amerikalei;86;
ANTWERPEN-WEST - FH10;968884;;968884;BL0009;BL0009;BUILDING template;Kasteelstraat;49;
ANTWERPEN-WEST - FH10;969855;;969855;BL0017;BL0017;BUILDING template;Zwijgerstraat;32;
ANTWERPEN-WEST - FH10;969867;;969867;BL0017;BL0017;BUILDING template;Zwijgerstraat;44;
ANTWERPEN-WEST - FH10;973068;;973068;BL0027;BL0027;BUILDING template;Welvaartstraat;78;
