Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
HASSELT - FH01;2409777;3;BL0110;2409777;BL0110;BUILDING template;Boomkensstraat 62-64-66;Boomkensstraat;62;
HASSELT - FH01;2409781;3;BL0110;2409781;BL0110;BUILDING template;Boomkensstraat 62-64-66;Boomkensstraat;64;
HASSELT - FH01;707396;3;BL0110;707396;BL0110;BUILDING template;Boomkensstraat 62-64-66;Boomkensstraat;66;
HASSELT - FH01;2409783;3;BL0110;2409783;BL0110;BUILDING template;;Boomkensstraat;68;
HASSELT - FH01;4204605;3;BL0110;4204605;BL0110;BUILDING template;;Boomkensstraat;70;
HASSELT - FH01;2409786;3;BL0110;2409786;BL0110;BUILDING template;;Boomkensstraat;72;
HASSELT - FH01;2409787;3;BL0110;2409787;BL0110;BUILDING template;;Boomkensstraat;74;
HASSELT - FH01;2409790;3;BL0110;2409790;BL0110;BUILDING template;;Boomkensstraat;76;
HASSELT - FH01;2409793;3;BL0110;2409793;BL0110;BUILDING template;;Boomkensstraat;78;
HASSELT - FH01;3937245;3;BL0110;3937245;BL0110;BUILDING template;;Boomkensstraat;80;
HASSELT - FH01;707217;3;BL0110;707217;BL0110;BUILDING template;;Boomkensstraat;82;
HASSELT - FH01;2409796;3;BL0110;2409796;BL0110;BUILDING template;;Boomkensstraat;84;
HASSELT - FH01;707480;3;BL0110;707480;BL0110;BUILDING template;;Fonteinstraat;62;
HASSELT - FH01;2415046;3;BL0110;2415046;BL0110;BUILDING template;;Fonteinstraat;64;
HASSELT - FH01;2415050;3;BL0110;2415050;BL0110;BUILDING template;;Fonteinstraat;66;
HASSELT - FH01;2415052;3;BL0110;2415052;BL0110;BUILDING template;;Fonteinstraat;68;
HASSELT - FH01;707481;3;BL0110;707481;BL0110;BUILDING template;;Fonteinstraat;70;
HASSELT - FH01;707233;3;BL0110;707233;BL0110;BUILDING template;fonteinstraat 72-74-76;Fonteinstraat;72;
HASSELT - FH01;2415058;3;BL0110;2415058;BL0110;BUILDING template;Fonteinstraat 72-74-76;Fonteinstraat;74;
HASSELT - FH01;1294204;3;BL0110;1294204;BL0110;BUILDING template;fonteinstraat 72-74-76;Fonteinstraat;76;
HASSELT - FH01;707402;3;BL0110;707402;BL0110;BUILDING template;;Fonteinstraat;86;
HASSELT - FH01;2438355;3;BL0110;2438355;BL0110;BUILDING template;;Schoolstraat;11;
HASSELT - FH01;2438360;3;BL0110;2438360;BL0110;BUILDING template;;Schoolstraat;13;
HASSELT - FH01;2438366;3;BL0110;2438366;BL0110;BUILDING template;;Schoolstraat;15;
HASSELT - FH01;4897353;3;BL0110;4897353;BL0110;BUILDING template;;Schoolstraat;17;
HASSELT - FH01;2438370;3;BL0110;2438370;BL0110;BUILDING template;;Schoolstraat;19;
HASSELT - FH01;2438371;3;BL0110;2438371;BL0110;BUILDING template;;Schoolstraat;21;
HASSELT - FH01;2438374;3;BL0110;2438374;BL0110;BUILDING template;;Schoolstraat;23;
HASSELT - FH01;2438378;3;BL0110;2438378;BL0110;BUILDING template;;Schoolstraat;25;
HASSELT - FH01;2438380;3;BL0110;2438380;BL0110;BUILDING template;;Schoolstraat;27;
HASSELT - FH01;2438385;3;BL0110;2438385;BL0110;BUILDING template;;Schoolstraat;31;
