Projectnummer;LU Key;CLUSTER_NR;BLOCK_NR;LAM MK;BLOCK_NR_LU;Opdrachttemplate;BG Name;Straat;Huisnummer;Huisnummer Toevoeging
MECHELEN - FH01;3032976;2;BL0104;3032976;BL0104;BUILDING template;;Frederik de Merodestraat;46;
MECHELEN - FH01;3032978;1;BL0103;3032978;BL0103;BUILDING template;;Frederik de Merodestraat;47;
MECHELEN - FH01;3032979;1;BL0103;3032979;BL0103;BUILDING template;;Frederik de Merodestraat;49;
MECHELEN - FH01;3032980;1;BL0103;3032980;BL0103;BUILDING template;;Frederik de Merodestraat;51;
MECHELEN - FH01;901186;1;BL0103;901186;BL0103;BUILDING template;;Frederik de Merodestraat;55;
MECHELEN - FH01;3032982;1;BL0103;3032982;BL0103;BUILDING template;;Frederik de Merodestraat;57;
MECHELEN - FH01;3032985;1;BL0103;3032985;BL0103;BUILDING template;;Frederik de Merodestraat;59;
MECHELEN - FH01;901188;1;BL0103;901188;BL0103;BUILDING template;;Frederik de Merodestraat;61;
MECHELEN - FH01;901597;1;BL0102;901597;BL0102;BUILDING template;;Frederik de Merodestraat;63;
MECHELEN - FH01;3032990;1;BL0102;3032990;BL0102;BUILDING template;;Frederik de Merodestraat;65;
MECHELEN - FH01;4731645;1;BL0102;4731645;BL0102;BUILDING template;;Frederik de Merodestraat;69;
MECHELEN - FH01;898126;1;BL0102;898126;BL0102;BUILDING template;;Frederik de Merodestraat;71;
MECHELEN - FH01;3035204;3;BL0123;3035204;BL0123;BUILDING template;;Geitestraat;4;
MECHELEN - FH01;4746724;3;BL0122;4746724;BL0122;BUILDING template;;Geitestraat;5;
MECHELEN - FH01;3035206;3;BL0123;3035206;BL0123;BUILDING template;;Geitestraat;6;
MECHELEN - FH01;3035207;3;BL0122;3035207;BL0122;BUILDING template;;Geitestraat;7;
MECHELEN - FH01;3035209;3;BL0123;3035209;BL0123;BUILDING template;;Geitestraat;8;
MECHELEN - FH01;3035211;3;BL0122;3035211;BL0122;BUILDING template;;Geitestraat;9;
MECHELEN - FH01;3035212;3;BL0123;3035212;BL0123;BUILDING template;;Geitestraat;10;
MECHELEN - FH01;3035214;3;BL0122;3035214;BL0122;BUILDING template;;Geitestraat;11;
MECHELEN - FH01;3035215;3;BL0122;3035215;BL0122;BUILDING template;;Geitestraat;13;
MECHELEN - FH01;3035216;3;BL0123;3035216;BL0123;BUILDING template;;Geitestraat;14;
MECHELEN - FH01;3035217;3;BL0122;3035217;BL0122;BUILDING template;;Geitestraat;15;
MECHELEN - FH01;3035219;3;BL0123;3035219;BL0123;BUILDING template;;Geitestraat;16;
MECHELEN - FH01;904905;3;BL0122;904905;BL0122;BUILDING template;;Geitestraat;17;
MECHELEN - FH01;904906;3;BL0122;904906;BL0122;BUILDING template;;Geitestraat;19;
MECHELEN - FH01;904910;3;BL0123;904910;BL0123;BUILDING template;;Geitestraat;20;
MECHELEN - FH01;3035220;3;BL0122;3035220;BL0122;BUILDING template;;Geitestraat;21;
MECHELEN - FH01;3035222;3;BL0123;3035222;BL0123;BUILDING template;;Geitestraat;22;
MECHELEN - FH01;4066751;3;BL0122;4066751;BL0122;BUILDING template;;Geitestraat;25;
MECHELEN - FH01;4746751;3;BL0122;4746751;BL0122;BUILDING template;;Geitestraat;27;
MECHELEN - FH01;3035225;3;BL0123;3035225;BL0123;BUILDING template;;Geitestraat;28;
