Projectnummer;LU Key;LAM MK;CLUSTER_NR;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
EVERE - FH01;1120077;1120077;3;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;106;
EVERE - FH01;1623863;1623863;3;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;114;
EVERE - FH01;5046523;5046523;9;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;128;
EVERE - FH01;5046524;5046524;9;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;130;
EVERE - FH01;5046525;5046525;9;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;132;
EVERE - FH01;5046526;5046526;9;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;134;
EVERE - FH01;1623865;1623865;9;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;136;
EVERE - FH01;1120066;1120066;3;BL0119;BL0119;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;57;
EVERE - FH01;1621805;1621805;3;BL0119;BL0119;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;59;
EVERE - FH01;1621806;1621806;3;BL0119;BL0119;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;61;
EVERE - FH01;1621807;1621807;3;BL0119;BL0119;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;63;
EVERE - FH01;5583180;5583180;3;BL0119;BL0119;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;65;
EVERE - FH01;1623831;1623831;5;BL0116;BL0116;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;31;
EVERE - FH01;1120075;1120075;3;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;100;
EVERE - FH01;1120078;1120078;3;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;102;
EVERE - FH01;1623868;1623868;9;BL0119;BL0119;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;142;
EVERE - FH01;1120023;1120023;9;BL0120;BL0120;BUILDING template;Avenue du Cimetière de Bruxelles - Kerkhof van Brussellaan;135;
EVERE - FH01;1120022;1120022;3;BL0120;BL0120;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;123;
EVERE - FH01;1623866;1623866;9;BL0120;BL0120;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;137;
EVERE - FH01;1324256;1324256;9;BL0120;BL0120;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;139;
EVERE - FH01;1623867;1623867;9;BL0120;BL0120;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;141;
EVERE - FH01;1623870;1623870;9;BL0120;BL0120;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;147;
EVERE - FH01;1623871;1623871;9;BL0120;BL0120;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;149;
EVERE - FH01;1120021;1120021;9;BL0120;BL0120;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;151;
EVERE - FH01;1120013;1120013;9;BL0120;BL0120;BUILDING template;Rue de Zaventem - Zaventemstraat;22;
EVERE - FH01;1621549;1621549;9;BL0120;BL0120;BUILDING template;Zaventemstraat - Rue de Zaventem;24;
EVERE - FH01;1621550;1621550;9;BL0120;BL0120;BUILDING template;Zaventemstraat - Rue de Zaventem;26;
EVERE - FH01;3990961;3990961;9;BL0120;BL0120;BUILDING template;Zaventemstraat - Rue de Zaventem;28;
EVERE - FH01;1621551;1621551;9;BL0120;BL0120;BUILDING template;Zaventemstraat - Rue de Zaventem;30;
EVERE - FH01;3918848;3918848;9;BL0120;BL0120;BUILDING template;Zaventemstraat - Rue de Zaventem;32;
EVERE - FH01;1621552;1621552;9;BL0120;BL0120;BUILDING template;Zaventemstraat - Rue de Zaventem;34;
EVERE - FH01;1120014;1120014;9;BL0120;BL0120;BUILDING template;Zaventemstraat - Rue de Zaventem;38;
EVERE - FH01;1120035;1120035;9;BL0121;BL0121;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;78;
EVERE - FH01;1120036;1120036;9;BL0121;BL0121;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;80;
EVERE - FH01;1120037;1120037;9;BL0121;BL0121;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;82;
EVERE - FH01;1120033;1120033;9;BL0121;BL0121;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;70;
EVERE - FH01;5583276;5583276;9;BL0121;BL0121;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;72;
EVERE - FH01;1120034;1120034;9;BL0121;BL0121;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;74;
EVERE - FH01;5583277;5583277;9;BL0121;BL0121;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;76;
EVERE - FH01;1120038;1120038;9;BL0121;BL0121;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;84;
EVERE - FH01;1120024;1120024;9;BL0121;BL0121;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;153;
EVERE - FH01;1120025;1120025;9;BL0121;BL0121;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;155;
EVERE - FH01;4129441;4129441;9;BL0121;BL0121;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;159;
EVERE - FH01;5372922;5372922;9;BL0121;BL0121;BUILDING template;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;161;
EVERE - FH01;4015019;4015019;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;9;
EVERE - FH01;4085450;4085450;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;11;
EVERE - FH01;1621548;1621548;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;13;
EVERE - FH01;5046165;5046165;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;15;
EVERE - FH01;4125395;4125395;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;17;
EVERE - FH01;5046167;5046167;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;19;
EVERE - FH01;5046168;5046168;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;21;
EVERE - FH01;5046169;5046169;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;23;
EVERE - FH01;5046171;5046171;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;25;
EVERE - FH01;5046172;5046172;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;27;
EVERE - FH01;5046173;5046173;9;BL0121;BL0121;BUILDING template;Rue de Zaventem - Zaventemstraat;29;
EVERE - FH01;5046162;5046162;9;BL0121;BL0121;BUILDING template;Zaventemstraat - Rue de Zaventem;3;
EVERE - FH01;5046163;5046163;9;BL0121;BL0121;BUILDING template;Zaventemstraat - Rue de Zaventem;5;
EVERE - FH01;6028590;6028590;9;BL0121;BL0121;BUILDING template;Zaventemstraat - Rue de Zaventem;7;
EVERE - FH01;1120015;1120015;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;1;
EVERE - FH01;1120020;1120020;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;2;
EVERE - FH01;1120019;1120019;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;3;
EVERE - FH01;1620451;1620451;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;4;
EVERE - FH01;1620452;1620452;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;5;
EVERE - FH01;1620453;1620453;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;6;
EVERE - FH01;1620454;1620454;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;7;
EVERE - FH01;4119477;4119477;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;8;
EVERE - FH01;1620455;1620455;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;9;
EVERE - FH01;1620456;1620456;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;10;
EVERE - FH01;1620457;1620457;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;11;
EVERE - FH01;1620458;1620458;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;12;
EVERE - FH01;1120016;1120016;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;13;
EVERE - FH01;1120017;1120017;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;23;
EVERE - FH01;1620459;1620459;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;24;
EVERE - FH01;1620460;1620460;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;25;
EVERE - FH01;1620461;1620461;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;26;
EVERE - FH01;1620462;1620462;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;27;
EVERE - FH01;1620463;1620463;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;28;
EVERE - FH01;1620464;1620464;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;29;
EVERE - FH01;1620465;1620465;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;30;
EVERE - FH01;1120018;1120018;9;BL0122;BL0122;BUILDING template;Artemislaan - Avenue Artemis;31;
EVERE - FH01;1120028;1120028;9;BL0122;BL0122;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;52;
EVERE - FH01;1120030;1120030;9;BL0122;BL0122;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;56;
EVERE - FH01;1120031;1120031;9;BL0122;BL0122;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;66;
EVERE - FH01;1623988;1623988;5;BL0122;BL0122;BUILDING template;Avenue des Anciens Combattants - Oud-Strijderslaan;82;
EVERE - FH01;1120027;1120027;5;BL0122;BL0122;BUILDING template;Avenue des Anciens Combattants - Oud-Strijderslaan;88;
EVERE - FH01;725247;725247;5;BL0122;BL0122;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;1;
EVERE - FH01;725248;725248;5;BL0122;BL0122;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;3;
EVERE - FH01;725257;725257;3;BL0122;BL0122;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;29;
EVERE - FH01;725258;725258;3;BL0122;BL0122;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;31;
EVERE - FH01;1621795;1621795;3;BL0122;BL0122;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;33;
EVERE - FH01;725254;725254;3;BL0122;BL0122;BUILDING template;Franz Guillaumelaan - Avenue Franz Guillaume;35;
EVERE - FH01;1120032;1120032;9;BL0122;BL0122;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;50;
EVERE - FH01;5583275;5583275;9;BL0122;BL0122;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;54;
EVERE - FH01;1120029;1120029;9;BL0122;BL0122;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;64;
EVERE - FH01;1324257;1324257;5;BL0122;BL0122;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;80;
EVERE - FH01;1282320;1282320;5;BL0122;BL0122;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;84;
EVERE - FH01;1623993;1623993;5;BL0122;BL0122;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;86;
EVERE - FH01;756584;756584;7;BL0123;BL0123;BUILDING template;Avenue Henry Dunant;15;
EVERE - FH01;756583;756583;7;BL0123;BL0123;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;11;
EVERE - FH01;5583274;5583274;7;BL0123;BL0123;BUILDING template;Avenue Henry Dunant - Henry Dunantlaan;25;
EVERE - FH01;756475;756475;7;BL0123;BL0123;BUILDING template;Avenue des Anciens Combattants - Oud-Strijderslaan;92;
EVERE - FH01;731610;731610;7;BL0123;BL0123;BUILDING template;Avenue du Four à Briques - Kareelovenlaan;6;
EVERE - FH01;4114649;4114649;7;BL0123;BL0123;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;132;
EVERE - FH01;1623662;1623662;7;BL0123;BL0123;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;134;
EVERE - FH01;4111354;4111354;7;BL0123;BL0123;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;142;
EVERE - FH01;731603;731603;7;BL0123;BL0123;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;144;
EVERE - FH01;5583271;5583271;7;BL0123;BL0123;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;13;
EVERE - FH01;5583272;5583272;7;BL0123;BL0123;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;17;
EVERE - FH01;756585;756585;7;BL0123;BL0123;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;19;
EVERE - FH01;5583273;5583273;7;BL0123;BL0123;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;21;
EVERE - FH01;731599;731599;7;BL0123;BL0123;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;23;
EVERE - FH01;731598;731598;7;BL0123;BL0123;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;31;
EVERE - FH01;731597;731597;7;BL0123;BL0123;BUILDING template;Henry Dunantlaan - Avenue Henry Dunant;33;
EVERE - FH01;731609;731609;7;BL0123;BL0123;BUILDING template;Kareelovenlaan - Avenue du Four à Briques;4;
EVERE - FH01;756473;756473;7;BL0123;BL0123;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;90;
EVERE - FH01;4;4;7;BL0123;BL0123;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;94;
EVERE - FH01;756474;756474;7;BL0123;BL0123;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;90;A
EVERE - FH01;756476;756476;7;BL0123;BL0123;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;92;A
EVERE - FH01;1620431;1620431;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;2;
EVERE - FH01;1620432;1620432;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;3;
EVERE - FH01;1620433;1620433;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;4;
EVERE - FH01;1620434;1620434;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;5;
EVERE - FH01;1620435;1620435;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;6;
EVERE - FH01;1620436;1620436;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;7;
EVERE - FH01;1620437;1620437;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;8;
EVERE - FH01;1620438;1620438;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;9;
EVERE - FH01;4121356;4121356;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;10;
EVERE - FH01;1620439;1620439;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;11;
EVERE - FH01;1620440;1620440;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;12;
EVERE - FH01;1620441;1620441;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;13;
EVERE - FH01;1620442;1620442;7;BL0123;BL0123;BUILDING template;Pierre Dupontgaarde - Clos Pierre Dupont;14;
EVERE - FH01;1624304;1624304;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;167;
EVERE - FH01;1624305;1624305;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;180;
EVERE - FH01;1624306;1624306;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;182;
EVERE - FH01;1624307;1624307;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;184;
EVERE - FH01;1624308;1624308;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;186;
EVERE - FH01;1624309;1624309;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;188;
EVERE - FH01;1624310;1624310;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;190;
EVERE - FH01;1624311;1624311;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;192;
EVERE - FH01;1624312;1624312;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;194;
EVERE - FH01;1624313;1624313;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;196;
EVERE - FH01;1624314;1624314;7;BL0123;BL0123;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;198;
EVERE - FH01;1624315;1624315;7;BL0123;BL0123;BUILDING template;Rue Pierre Dupont - Pieter Dupontstraat;200;
EVERE - FH01;731600;731600;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;101;
EVERE - FH01;1623656;1623656;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;103;
EVERE - FH01;1623657;1623657;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;105;
EVERE - FH01;1623658;1623658;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;107;
EVERE - FH01;1623659;1623659;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;109;
EVERE - FH01;731604;731604;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;111;
EVERE - FH01;1623660;1623660;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;113;
EVERE - FH01;731605;731605;1;BL0124;BL0124;BUILDING template;Eenboomstraat - Rue de l'Arbre Unique;115;
EVERE - FH01;15080;15080;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;136;
EVERE - FH01;1443671;1443671;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;138;
EVERE - FH01;722661;722661;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;140;
EVERE - FH01;722662;722662;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;142;
EVERE - FH01;724811;724811;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;160;
EVERE - FH01;1623628;1623628;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;162;
EVERE - FH01;724812;724812;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;164;
EVERE - FH01;724810;724810;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;166;
EVERE - FH01;1623629;1623629;1;BL0124;BL0124;BUILDING template;Jules Bordetlaan - Avenue Jules Bordet;168;
EVERE - FH01;731606;731606;2;BL0125;BL0125;BUILDING template;Kareelovenlaan - Avenue du Four à Briques;1;
EVERE - FH01;731608;731608;2;BL0125;BL0125;BUILDING template;Kareelovenlaan - Avenue du Four à Briques;5;
EVERE - FH01;1623813;1623813;2;BL0125;BL0125;BUILDING template;Kareelovenlaan - Avenue du Four à Briques;3;A
EVERE - FH01;731614;731614;2;BL0125;BL0125;BUILDING template;Kareelovenlaan - Avenue du Four à Briques;3;B
EVERE - FH01;1623814;1623814;2;BL0125;BL0125;BUILDING template;Kareelovenlaan - Avenue du Four à Briques;3;C
EVERE - FH01;731617;731617;2;BL0125;BL0125;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;190;
EVERE - FH01;731616;731616;2;BL0125;BL0125;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;200;
EVERE - FH01;731615;731615;2;BL0125;BL0125;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;202;
EVERE - FH01;584104;584104;2;BL0125;BL0125;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;260;
EVERE - FH01;584102;584102;2;BL0125;BL0125;BUILDING template;Oud-Strijderslaan - Avenue des Anciens Combattants;300;
EVERE - FH01;731618;731618;7;BL0125;BL0125;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;157;
EVERE - FH01;4114621;4114621;7;BL0125;BL0125;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;161;
EVERE - FH01;731619;731619;7;BL0125;BL0125;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;163;
EVERE - FH01;731620;731620;7;BL0125;BL0125;BUILDING template;Pieter Dupontstraat - Rue Pierre Dupont;165;
EVERE - FH01;1621079;1621079;2;BL0126;BL0126;BUILDING template;Olympiadenlaan - Avenue des Olympiades;2;
EVERE - FH01;1621082;1621082;2;BL0126;BL0126;BUILDING template;Olympiadenlaan - Avenue des Olympiades;6;
EVERE - FH01;1119911;1119911;2;BL0126;BL0126;BUILDING template;Olympiadenlaan - Avenue des Olympiades;10;
EVERE - FH01;756582;756582;2;BL0126;BL0126;BUILDING template;Olympiadenlaan - Avenue des Olympiades;20;
EVERE - FH01;724011;724011;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;1;
EVERE - FH01;1622741;1622741;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;3;
EVERE - FH01;1622743;1622743;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;5;
EVERE - FH01;4113223;4113223;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;7;
EVERE - FH01;724009;724009;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;9;
EVERE - FH01;724008;724008;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;11;
EVERE - FH01;4119996;4119996;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;13;
EVERE - FH01;1622744;1622744;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;15;
EVERE - FH01;4108449;4108449;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;17;
EVERE - FH01;1622745;1622745;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;19;
EVERE - FH01;1622746;1622746;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;21;
EVERE - FH01;3955146;3955146;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;23;
EVERE - FH01;1622747;1622747;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;25;
EVERE - FH01;724007;724007;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;27;
EVERE - FH01;724006;724006;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;29;
EVERE - FH01;1622748;1622748;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;31;
EVERE - FH01;1622749;1622749;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;33;
EVERE - FH01;4109339;4109339;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;35;
EVERE - FH01;1622751;1622751;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;37;
EVERE - FH01;1622752;1622752;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;39;
EVERE - FH01;1622753;1622753;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;41;
EVERE - FH01;4110195;4110195;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;43;
EVERE - FH01;4115060;4115060;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;45;
EVERE - FH01;1622754;1622754;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;47;
EVERE - FH01;1622755;1622755;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;49;
EVERE - FH01;1622756;1622756;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;51;
EVERE - FH01;724005;724005;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;53;
EVERE - FH01;1622757;1622757;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;55;
EVERE - FH01;1622758;1622758;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;57;
EVERE - FH01;4114987;4114987;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;59;
EVERE - FH01;1622759;1622759;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;61;
EVERE - FH01;724013;724013;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;63;
EVERE - FH01;724012;724012;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;65;
EVERE - FH01;1622760;1622760;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;67;
EVERE - FH01;1622761;1622761;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;69;
EVERE - FH01;1622762;1622762;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;71;
EVERE - FH01;4114988;4114988;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;73;
EVERE - FH01;1622763;1622763;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;75;
EVERE - FH01;1622764;1622764;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;77;
EVERE - FH01;724014;724014;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;79;
EVERE - FH01;724015;724015;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;81;
EVERE - FH01;724016;724016;2;BL0127;BL0127;BUILDING template;Constant Permekelaan - Avenue Constant Permeke;83;
EVERE - FH01;1621811;1621811;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;1;
EVERE - FH01;1621818;1621818;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;11;
EVERE - FH01;1621819;1621819;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;12;
EVERE - FH01;1621820;1621820;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;13;
EVERE - FH01;1621821;1621821;2;BL0127;BL0127;BUILDING template;Vincent Van Goghlaan - Avenue Vincent Van Gogh;14;
