LAM MK;LU Key;BLOCK_NR;BLOCK_NR_LU
76553;8365694;BL0509;BL0509
76550;8334363;BL0509;BL0509
76550;8334364;BL0509;BL0509
76550;8334365;BL0509;BL0509
76550;8338613;BL0509;BL0509
76550;8338614;BL0509;BL0509
76550;8342732;BL0509;BL0509
76550;8342733;BL0509;BL0509
76550;8347214;BL0509;BL0509
76550;8347215;BL0509;BL0509
76550;8360822;BL0509;BL0509
76550;8365245;BL0509;BL0509
76549;8331379;BL0510;BL0510
76549;8331380;BL0510;BL0510
76549;8331381;BL0510;BL0510
76549;8331382;BL0510;BL0510
76549;8332007;BL0510;BL0510
76549;8332008;BL0510;BL0510
76549;8332009;BL0510;BL0510
76549;8335670;BL0510;BL0510
76549;8335671;BL0510;BL0510
76549;8335672;BL0510;BL0510
76549;8335673;BL0510;BL0510
76549;8335674;BL0510;BL0510
76549;8336290;BL0510;BL0510
76549;8336291;BL0510;BL0510
76549;8336292;BL0510;BL0510
76549;8336293;BL0510;BL0510
76549;8339805;BL0510;BL0510
76549;8339806;BL0510;BL0510
76549;8339807;BL0510;BL0510
76549;8339808;BL0510;BL0510
76549;8340417;BL0510;BL0510
76549;8340418;BL0510;BL0510
76549;8340419;BL0510;BL0510
76549;8340420;BL0510;BL0510
76549;8340421;BL0510;BL0510
76549;8340422;BL0510;BL0510
76549;8344188;BL0510;BL0510
76549;8344878;BL0510;BL0510
76549;8344879;BL0510;BL0510
76549;8344880;BL0510;BL0510
76549;8344881;BL0510;BL0510
76549;8348585;BL0510;BL0510
76549;8348586;BL0510;BL0510
76549;8349230;BL0510;BL0510
76549;8349231;BL0510;BL0510
76549;8349232;BL0510;BL0510
76549;8349233;BL0510;BL0510
76549;8349234;BL0510;BL0510
76549;8349235;BL0510;BL0510
76549;8352746;BL0510;BL0510
76549;8353422;BL0510;BL0510
76549;8353423;BL0510;BL0510
76549;8353424;BL0510;BL0510
76549;8353425;BL0510;BL0510
76549;8353426;BL0510;BL0510
76549;8353427;BL0510;BL0510
76549;8357823;BL0510;BL0510
76549;8357824;BL0510;BL0510
76549;8357825;BL0510;BL0510
76549;8357826;BL0510;BL0510
76549;8358466;BL0510;BL0510
76549;8358467;BL0510;BL0510
76549;8358468;BL0510;BL0510
76549;8358469;BL0510;BL0510
76549;8358470;BL0510;BL0510
76549;8358471;BL0510;BL0510
76549;8358472;BL0510;BL0510
76549;8358473;BL0510;BL0510
76549;8358474;BL0510;BL0510
76549;8362132;BL0510;BL0510
76549;8362133;BL0510;BL0510
76549;8362796;BL0510;BL0510
76549;8362797;BL0510;BL0510
76549;8362798;BL0510;BL0510
76549;8362799;BL0510;BL0510
2758797;11337502;BL0510;BL0510
2758797;11337503;BL0510;BL0510
2758797;11337504;BL0510;BL0510
2758797;11337505;BL0510;BL0510
2758797;11337506;BL0510;BL0510
2758797;11337507;BL0510;BL0510
2758797;11337508;BL0510;BL0510
2758797;11337509;BL0510;BL0510
2758797;11337510;BL0510;BL0510
2758797;11337511;BL0510;BL0510
2758797;11337512;BL0510;BL0510
2758797;11337513;BL0510;BL0510
2758797;11337514;BL0510;BL0510
2758797;11337515;BL0510;BL0510
2758797;11337516;BL0510;BL0510
2758797;11337517;BL0510;BL0510
2758797;11337518;BL0510;BL0510
1343714;8346408;BL0510;BL0510
1343714;8346409;BL0510;BL0510
1343714;8350740;BL0510;BL0510
1343714;8355538;BL0510;BL0510
1343714;8355539;BL0510;BL0510
1343714;8359994;BL0510;BL0510
1343714;8359995;BL0510;BL0510
2758800;8339365;BL0510;BL0510
2758800;8339366;BL0510;BL0510
2758800;8347984;BL0510;BL0510
2758800;8347985;BL0510;BL0510
2758800;8352211;BL0510;BL0510
2758800;8361634;BL0510;BL0510
2758800;8365960;BL0510;BL0510
2758803;8339348;BL0510;BL0510
2758803;8347970;BL0510;BL0510
2758803;8347971;BL0510;BL0510
2758803;8352184;BL0510;BL0510
2758803;8361622;BL0510;BL0510
2758803;8365942;BL0510;BL0510
5579323;8359983;BL0510;BL0510
5579323;8359984;BL0510;BL0510
5579323;8359985;BL0510;BL0510
2758806;8331363;BL0510;BL0510
2758806;8339796;BL0510;BL0510
2758806;8344172;BL0510;BL0510
2758806;8344173;BL0510;BL0510
2758806;8344174;BL0510;BL0510
76557;10555726;BL0510;BL0510
2759308;8337263;BL0510;BL0510
2759308;8341386;BL0510;BL0510
2759308;8345835;BL0510;BL0510
2759308;8345836;BL0510;BL0510
2759308;8354923;BL0510;BL0510
2759308;8363782;BL0510;BL0510
2759310;8331985;BL0510;BL0510
2759310;8336261;BL0510;BL0510
2759310;8336262;BL0510;BL0510
2759310;8336263;BL0510;BL0510
2759310;8336264;BL0510;BL0510
2759310;8358450;BL0510;BL0510
2759312;8335067;BL0510;BL0510
2759312;8335068;BL0510;BL0510
2759312;8335069;BL0510;BL0510
2759312;8339347;BL0510;BL0510
2759312;8343497;BL0510;BL0510
2759312;8347969;BL0510;BL0510
2759312;8357143;BL0510;BL0510
2759312;8357144;BL0510;BL0510
2759312;8357145;BL0510;BL0510
2759312;8357146;BL0510;BL0510
2759312;8361619;BL0510;BL0510
2759312;8361620;BL0510;BL0510
2759312;8361621;BL0510;BL0510
2759312;8365937;BL0510;BL0510
2759312;8365938;BL0510;BL0510
2759312;8365939;BL0510;BL0510
2759312;8365940;BL0510;BL0510
2759312;8365941;BL0510;BL0510
2759314;11337654;BL0510;BL0510
2759314;11337655;BL0510;BL0510
2759314;11337656;BL0510;BL0510
2759314;11337657;BL0510;BL0510
2759314;11337658;BL0510;BL0510
2759314;11337659;BL0510;BL0510
2759314;11337660;BL0510;BL0510
2759314;11337661;BL0510;BL0510
2759314;11337662;BL0510;BL0510
2759314;11337663;BL0510;BL0510
2759314;11337664;BL0510;BL0510
2759314;11337665;BL0510;BL0510
2759314;11337666;BL0510;BL0510
2759314;11337667;BL0510;BL0510
2759314;11337668;BL0510;BL0510
2759314;11337669;BL0510;BL0510
2759314;11337670;BL0510;BL0510
2759316;11337671;BL0510;BL0510
335870;8356601;BL0510;BL0510
335870;8356602;BL0510;BL0510
335870;8356603;BL0510;BL0510
335870;8356604;BL0510;BL0510
335870;8356605;BL0510;BL0510
335866;11337673;BL0511;BL0511
2759320;8336781;BL0511;BL0511
2759320;8340425;BL0511;BL0511
2759320;8340426;BL0511;BL0511
2759320;8340896;BL0511;BL0511
2759320;8340897;BL0511;BL0511
2759320;8344886;BL0511;BL0511
2759320;8353428;BL0511;BL0511
2759320;8354392;BL0511;BL0511
2759320;8358478;BL0511;BL0511
2759320;8358982;BL0511;BL0511
2759320;8362803;BL0511;BL0511
2759320;8363286;BL0511;BL0511
2759324;11337675;BL0511;BL0511
2759324;11337676;BL0511;BL0511
2759324;11337677;BL0511;BL0511
2759324;11337678;BL0511;BL0511
2759324;11337679;BL0511;BL0511
2759325;11337680;BL0511;BL0511
2759327;8332507;BL0511;BL0511
2759327;8332508;BL0511;BL0511
2759327;8336783;BL0511;BL0511
2759327;8336784;BL0511;BL0511
2759327;8336785;BL0511;BL0511
2759327;8336786;BL0511;BL0511
2759327;8336787;BL0511;BL0511
2759327;8340898;BL0511;BL0511
2759327;8340899;BL0511;BL0511
2759327;8345343;BL0511;BL0511
2759327;8349729;BL0511;BL0511
2759327;8354393;BL0511;BL0511
2759327;8354394;BL0511;BL0511
2759327;8358983;BL0511;BL0511
2759327;8358984;BL0511;BL0511
2759327;8358985;BL0511;BL0511
2759327;8363287;BL0511;BL0511
2759327;8363288;BL0511;BL0511
2759327;8363289;BL0511;BL0511
2759330;11337685;BL0511;BL0511
2759330;11337686;BL0511;BL0511
2759330;11337687;BL0511;BL0511
2759330;11337688;BL0511;BL0511
2759330;11337689;BL0511;BL0511
2759330;11337690;BL0511;BL0511
2759330;11337691;BL0511;BL0511
2759330;11337692;BL0511;BL0511
2759330;11337693;BL0511;BL0511
2759330;11337694;BL0511;BL0511
2759330;11337695;BL0511;BL0511
2759330;11337696;BL0511;BL0511
2759330;11337697;BL0511;BL0511
2759330;11337698;BL0511;BL0511
2759335;11337699;BL0511;BL0511
2759338;8333067;BL0511;BL0511
2759338;8333068;BL0511;BL0511
2759338;8333069;BL0511;BL0511
2759338;8333070;BL0511;BL0511
2759338;8333071;BL0511;BL0511
335869;8341977;BL0511;BL0511
335869;8341978;BL0511;BL0511
335869;8341979;BL0511;BL0511
335869;8341980;BL0511;BL0511
335869;8341981;BL0511;BL0511
6430502;11337700;BL0511;BL0511
335867;8333072;BL0511;BL0511
335867;8333073;BL0511;BL0511
335867;8337292;BL0511;BL0511
335867;8337293;BL0511;BL0511
335867;8337294;BL0511;BL0511
335867;8337295;BL0511;BL0511
335867;8337296;BL0511;BL0511
335867;8337297;BL0511;BL0511
335867;8337298;BL0511;BL0511
335867;8341434;BL0511;BL0511
335867;8341435;BL0511;BL0511
335867;8345884;BL0511;BL0511
335867;8345885;BL0511;BL0511
335867;8350263;BL0511;BL0511
335867;8350264;BL0511;BL0511
335867;8350265;BL0511;BL0511
335867;8350266;BL0511;BL0511
335867;8350267;BL0511;BL0511
335867;8350268;BL0511;BL0511
335867;8354956;BL0511;BL0511
335867;8354957;BL0511;BL0511
335867;8359500;BL0511;BL0511
335867;8359501;BL0511;BL0511
335867;8359502;BL0511;BL0511
335867;8359503;BL0511;BL0511
335867;8359504;BL0511;BL0511
335867;8359505;BL0511;BL0511
335867;8359506;BL0511;BL0511
335867;8363838;BL0511;BL0511
335867;8363839;BL0511;BL0511
335867;8363840;BL0511;BL0511
335867;8363841;BL0511;BL0511
2759345;11337714;BL0511;BL0511
5579345;11337715;BL0511;BL0511
3993747;10550693;BL0511;BL0511
2759350;8342454;BL0511;BL0511
2759350;8342455;BL0511;BL0511
2759350;8360541;BL0511;BL0511
2759350;8360542;BL0511;BL0511
2759350;8360543;BL0511;BL0511
335868;8335694;BL0511;BL0511
335868;8339815;BL0511;BL0511
335868;8352758;BL0511;BL0511
335868;8357832;BL0511;BL0511
335873;8339367;BL0511;BL0511
335873;8339368;BL0511;BL0511
335873;8339369;BL0511;BL0511
335873;8343522;BL0511;BL0511
335873;8343523;BL0511;BL0511
335873;8347988;BL0511;BL0511
335873;8352214;BL0511;BL0511
335873;8352215;BL0511;BL0511
335873;8357166;BL0511;BL0511
335873;8365962;BL0511;BL0511
335873;8365963;BL0511;BL0511
335873;8365964;BL0511;BL0511
2760542;10555470;BL0511;BL0511
2760542;10555471;BL0511;BL0511
2760542;10556257;BL0511;BL0511
2760542;10556733;BL0511;BL0511
2760542;10557650;BL0511;BL0511
2760542;10557669;BL0511;BL0511
2760542;10557672;BL0511;BL0511
2760542;10557673;BL0511;BL0511
2760542;10557906;BL0511;BL0511
2760544;10553383;BL0511;BL0511
2760544;10553603;BL0511;BL0511
2760544;10553837;BL0511;BL0511
2760544;10555533;BL0511;BL0511
2760546;8331396;BL0511;BL0511
2760546;8335690;BL0511;BL0511
2760546;8335691;BL0511;BL0511
2760546;8335692;BL0511;BL0511
2760546;8335693;BL0511;BL0511
2760546;8344198;BL0511;BL0511
2760546;8344199;BL0511;BL0511
2760546;8344200;BL0511;BL0511
2760546;8348599;BL0511;BL0511
2760546;8348600;BL0511;BL0511
2760547;8353438;BL0511;BL0511
2760547;8353439;BL0511;BL0511
2760547;8353440;BL0511;BL0511
2760547;8353441;BL0511;BL0511
2760547;8353442;BL0511;BL0511
4346441;8334615;BL0511;BL0511
4346441;8338865;BL0511;BL0511
4346441;8342976;BL0511;BL0511
4346441;8347487;BL0511;BL0511
4346441;8361109;BL0511;BL0511
335872;11337768;BL0511;BL0511
4009567;8334119;BL0511;BL0511
4009567;8338357;BL0511;BL0511
4009567;8351257;BL0511;BL0511
4009567;8351258;BL0511;BL0511
4009567;8356098;BL0511;BL0511
4009567;8356099;BL0511;BL0511
13052;8333077;BL0511;BL0511
13052;8333078;BL0511;BL0511
13052;8354964;BL0511;BL0511
13052;8359516;BL0511;BL0511
13052;8359517;BL0511;BL0511
13052;8363846;BL0511;BL0511
335854;8333081;BL0511;BL0511
335854;8337301;BL0511;BL0511
335854;8341441;BL0511;BL0511
335854;8345888;BL0511;BL0511
335854;8345889;BL0511;BL0511
335854;8345890;BL0511;BL0511
335854;8354965;BL0511;BL0511
335854;8354966;BL0511;BL0511
2761150;8334617;BL0511;BL0511
2761150;8334618;BL0511;BL0511
2761150;8338868;BL0511;BL0511
2761150;8342978;BL0511;BL0511
2761150;8342979;BL0511;BL0511
2761150;8347490;BL0511;BL0511
2761150;8347491;BL0511;BL0511
2761150;8347492;BL0511;BL0511
2761150;8347493;BL0511;BL0511
2761150;8351769;BL0511;BL0511
2761150;8351770;BL0511;BL0511
2761150;8356638;BL0511;BL0511
2761150;8365483;BL0511;BL0511
335855;8341985;BL0511;BL0511
335855;8341986;BL0511;BL0511
335855;8355565;BL0511;BL0511
335855;8360016;BL0511;BL0511
335845;8348601;BL0511;BL0511
335845;8357833;BL0511;BL0511
335845;8357834;BL0511;BL0511
335845;8362144;BL0511;BL0511
335845;8362145;BL0511;BL0511
2764322;8339385;BL0511;BL0511
2764322;8348021;BL0511;BL0511
2764322;8348022;BL0511;BL0511
2764322;8361658;BL0511;BL0511
2764322;8361659;BL0511;BL0511
2764322;8365988;BL0511;BL0511
2764326;8361660;BL0511;BL0511
2764326;8361661;BL0511;BL0511
2764326;8361662;BL0511;BL0511
2764327;8342457;BL0511;BL0511
2764327;8346934;BL0511;BL0511
2764327;8356100;BL0511;BL0511
2764329;8334619;BL0511;BL0511
2764329;8338869;BL0511;BL0511
2764329;8338870;BL0511;BL0511
2764329;8338871;BL0511;BL0511
2764329;8342980;BL0511;BL0511
2764329;8342981;BL0511;BL0511
2764329;8342982;BL0511;BL0511
2764329;8347494;BL0511;BL0511
2764329;8347495;BL0511;BL0511
2764329;8347496;BL0511;BL0511
2764329;8351771;BL0511;BL0511
2764329;8351772;BL0511;BL0511
2764329;8351773;BL0511;BL0511
2764329;8351774;BL0511;BL0511
2764329;8356639;BL0511;BL0511
2764329;8361112;BL0511;BL0511
2764329;8361113;BL0511;BL0511
2764329;8365484;BL0511;BL0511
2764329;8365485;BL0511;BL0511
2764332;8335124;BL0511;BL0511
2764332;8335125;BL0511;BL0511
2764332;8335126;BL0511;BL0511
2764332;8339386;BL0511;BL0511
2764332;8339387;BL0511;BL0511
2764332;8339388;BL0511;BL0511
2764332;8343554;BL0511;BL0511
2764332;8348023;BL0511;BL0511
2764332;8357195;BL0511;BL0511
2764332;8361663;BL0511;BL0511
2764332;8365989;BL0511;BL0511
2764332;8365990;BL0511;BL0511
2764332;8365991;BL0511;BL0511
2764332;8365992;BL0511;BL0511
2764336;8332529;BL0511;BL0511
2764336;8336810;BL0511;BL0511
2764336;8336811;BL0511;BL0511
2764336;8336812;BL0511;BL0511
2764336;8336813;BL0511;BL0511
2764336;8349754;BL0511;BL0511
2764336;8354410;BL0511;BL0511
2764336;8354411;BL0511;BL0511
2764336;8358997;BL0511;BL0511
2764336;10554004;BL0511;BL0511
2764337;8336807;BL0511;BL0511
2764337;8345358;BL0511;BL0511
2764337;8345359;BL0511;BL0511
2764337;8345360;BL0511;BL0511
2764337;8349751;BL0511;BL0511
2764337;8354408;BL0511;BL0511
2764337;8354409;BL0511;BL0511
2764337;8363300;BL0511;BL0511
335846;8333619;BL0511;BL0511
335846;8333620;BL0511;BL0511
335846;8333621;BL0511;BL0511
335846;8341987;BL0511;BL0511
335846;8350758;BL0511;BL0511
335846;8355566;BL0511;BL0511
335846;8360017;BL0511;BL0511
335846;8360018;BL0511;BL0511
335846;8364403;BL0511;BL0511
335121;10555225;BL0512;BL0512
4275251;10551713;BL0512;BL0512
4275251;10551722;BL0512;BL0512
4275251;10551818;BL0512;BL0512
4275251;10551919;BL0512;BL0512
4275251;10552002;BL0512;BL0512
4275251;10553610;BL0512;BL0512
4275251;10554025;BL0512;BL0512
4345066;11337527;BL0512;BL0512
2758932;11337528;BL0512;BL0512
2758932;11337529;BL0512;BL0512
2758932;11337530;BL0512;BL0512
2758933;8349257;BL0512;BL0512
2758933;8349258;BL0512;BL0512
2758933;8349259;BL0512;BL0512
2758934;8338880;BL0512;BL0512
2758934;8338881;BL0512;BL0512
2758934;8347503;BL0512;BL0512
2758934;8347504;BL0512;BL0512
2758934;8351783;BL0512;BL0512
4345064;8334137;BL0512;BL0512
4345064;8334138;BL0512;BL0512
4345064;8338374;BL0512;BL0512
4345064;8338375;BL0512;BL0512
4345064;8338376;BL0512;BL0512
4345064;8342475;BL0512;BL0512
4345064;8342476;BL0512;BL0512
4345064;8360563;BL0512;BL0512
4345064;8364979;BL0512;BL0512
4345064;8364980;BL0512;BL0512
4345064;8364981;BL0512;BL0512
4345064;8364982;BL0512;BL0512
2758935;11337531;BL0512;BL0512
2758935;11337532;BL0512;BL0512
2758935;11337533;BL0512;BL0512
2758935;11337534;BL0512;BL0512
2758935;11337535;BL0512;BL0512
2758935;11337536;BL0512;BL0512
2758935;11337537;BL0512;BL0512
2758935;11337538;BL0512;BL0512
2758935;11337539;BL0512;BL0512
2758937;11337540;BL0512;BL0512
2758937;11337541;BL0512;BL0512
2758937;11337542;BL0512;BL0512
2758937;11337543;BL0512;BL0512
2758937;11337544;BL0512;BL0512
2758937;11337545;BL0512;BL0512
2758937;11337546;BL0512;BL0512
335122;8336321;BL0512;BL0512
335122;8336322;BL0512;BL0512
335122;8344905;BL0512;BL0512
335122;8344906;BL0512;BL0512
335122;8349264;BL0512;BL0512
335122;8353462;BL0512;BL0512
335122;8353463;BL0512;BL0512
335122;8353464;BL0512;BL0512
335122;8353465;BL0512;BL0512
335122;8353466;BL0512;BL0512
335122;8358508;BL0512;BL0512
335122;8358509;BL0512;BL0512
335122;8358510;BL0512;BL0512
335122;8358511;BL0512;BL0512
335122;8362842;BL0512;BL0512
2758938;11337548;BL0512;BL0512
2758938;11337549;BL0512;BL0512
2758938;11337550;BL0512;BL0512
2758938;11337551;BL0512;BL0512
2758938;11337552;BL0512;BL0512
2758938;11337553;BL0512;BL0512
2758938;11337554;BL0512;BL0512
2758938;11337555;BL0512;BL0512
2758938;11337556;BL0512;BL0512
2758938;11337557;BL0512;BL0512
335090;11337558;BL0512;BL0512
335124;11337809;BL0512;BL0512
2761151;8336825;BL0512;BL0512
2761151;8340920;BL0512;BL0512
2761151;8354422;BL0512;BL0512
2761151;8363325;BL0512;BL0512
335123;8344201;BL0512;BL0512
335123;10557530;BL0512;BL0512
335125;8334139;BL0512;BL0512
335125;8334140;BL0512;BL0512
335125;8334141;BL0512;BL0512
335125;8338377;BL0512;BL0512
335125;8338378;BL0512;BL0512
335125;8342477;BL0512;BL0512
335125;8356115;BL0512;BL0512
335125;8360564;BL0512;BL0512
4345058;11337750;BL0512;BL0512
335126;11337747;BL0512;BL0512
337084;10556791;BL0514;BL0514
4347395;10551125;BL0514;BL0514
4347395;10551231;BL0514;BL0514
4347395;10551330;BL0514;BL0514
4347395;10551420;BL0514;BL0514
4347395;10554180;BL0514;BL0514
13046;11337560;BL0514;BL0514
13046;11337561;BL0514;BL0514
13046;11337562;BL0514;BL0514
13046;11337563;BL0514;BL0514
13046;11337564;BL0514;BL0514
13046;11337565;BL0514;BL0514
13046;11337566;BL0514;BL0514
337088;8335101;BL0514;BL0514
337088;8347986;BL0514;BL0514
337088;8352213;BL0514;BL0514
337088;8357163;BL0514;BL0514
337088;8357164;BL0514;BL0514
337088;8361635;BL0514;BL0514
337088;8361636;BL0514;BL0514
337088;8361637;BL0514;BL0514
337088;8361638;BL0514;BL0514
337088;8365961;BL0514;BL0514
3939550;8335666;BL0514;BL0514
3939550;8335667;BL0514;BL0514
3939550;8335668;BL0514;BL0514
3939550;8335669;BL0514;BL0514
2759365;8334097;BL0514;BL0514
2759365;8334098;BL0514;BL0514
2759365;8338333;BL0514;BL0514
2759365;8338334;BL0514;BL0514
2759365;8338335;BL0514;BL0514
2759365;8342429;BL0514;BL0514
2759365;8342430;BL0514;BL0514
2759365;8346922;BL0514;BL0514
2759365;8360511;BL0514;BL0514
2759365;8360512;BL0514;BL0514
2759367;11337732;BL0514;BL0514
2759367;11337733;BL0514;BL0514
2759367;11337734;BL0514;BL0514
2759367;11337735;BL0514;BL0514
2759367;11337736;BL0514;BL0514
2759367;11337737;BL0514;BL0514
2759367;11337738;BL0514;BL0514
2759367;11337739;BL0514;BL0514
2759368;11337740;BL0514;BL0514
337091;11337741;BL0514;BL0514
5579346;8333608;BL0514;BL0514
5579346;8333609;BL0514;BL0514
5579346;8337831;BL0514;BL0514
5579346;8341967;BL0514;BL0514
5579346;8346416;BL0514;BL0514
5579346;8355546;BL0514;BL0514
5579346;8364382;BL0514;BL0514
5579346;8364383;BL0514;BL0514
5579346;8364384;BL0514;BL0514
5579346;8364385;BL0514;BL0514
337090;11337743;BL0514;BL0514
5579347;8333610;BL0514;BL0514
5579347;8337832;BL0514;BL0514
5579347;8337833;BL0514;BL0514
5579347;8337834;BL0514;BL0514
5579347;8350741;BL0514;BL0514
5579347;8350742;BL0514;BL0514
5579347;8355547;BL0514;BL0514
5579347;8355548;BL0514;BL0514
5579347;8359999;BL0514;BL0514
5579347;8364386;BL0514;BL0514
2759373;11337744;BL0514;BL0514
2759374;8333617;BL0514;BL0514
2759374;8337841;BL0514;BL0514
2759374;8337842;BL0514;BL0514
2759374;8350752;BL0514;BL0514
2759374;8355557;BL0514;BL0514
2759374;8355558;BL0514;BL0514
2759374;8355559;BL0514;BL0514
2759374;8355560;BL0514;BL0514
2759374;8360008;BL0514;BL0514
2759374;8360009;BL0514;BL0514
2759374;8360010;BL0514;BL0514
2759374;8364397;BL0514;BL0514
2759375;11337746;BL0514;BL0514
337089;8356097;BL0514;BL0514
2759377;10553399;BL0514;BL0514
2759377;10553412;BL0514;BL0514
2759377;10553618;BL0514;BL0514
2759377;10553627;BL0514;BL0514
2759377;10553850;BL0514;BL0514
2759377;10553859;BL0514;BL0514
2759377;10554033;BL0514;BL0514
2759377;10554038;BL0514;BL0514
5579348;10556790;BL0514;BL0514
337085;8338839;BL0514;BL0514
337085;8338840;BL0514;BL0514
337085;8356606;BL0514;BL0514
337085;8356607;BL0514;BL0514
337085;8365461;BL0514;BL0514
2760529;8359993;BL0514;BL0514
2760532;8337276;BL0514;BL0514
2760532;8337277;BL0514;BL0514
2760532;8337278;BL0514;BL0514
2760532;8337279;BL0514;BL0514
2760532;8341412;BL0514;BL0514
2760532;8341413;BL0514;BL0514
2760532;8341414;BL0514;BL0514
2760532;8345863;BL0514;BL0514
2760532;8345864;BL0514;BL0514
2760532;8345865;BL0514;BL0514
2760532;8350247;BL0514;BL0514
2760532;8350248;BL0514;BL0514
2760532;8350249;BL0514;BL0514
2760532;8354938;BL0514;BL0514
2760532;8359481;BL0514;BL0514
2760532;8359482;BL0514;BL0514
2760532;8359483;BL0514;BL0514
2760532;8359484;BL0514;BL0514
2760532;8359485;BL0514;BL0514
2760532;8359486;BL0514;BL0514
2760532;8363814;BL0514;BL0514
2760532;8363815;BL0514;BL0514
2760532;8363816;BL0514;BL0514
2760532;8363817;BL0514;BL0514
2760532;8363818;BL0514;BL0514
2760535;11337752;BL0514;BL0514
2760535;11337753;BL0514;BL0514
2760535;11337754;BL0514;BL0514
2760535;11337755;BL0514;BL0514
2760535;11337756;BL0514;BL0514
2760535;11337757;BL0514;BL0514
2760535;11337758;BL0514;BL0514
2760535;11337759;BL0514;BL0514
2760535;11337760;BL0514;BL0514
2760535;11337761;BL0514;BL0514
2760535;11337762;BL0514;BL0514
2760535;11337763;BL0514;BL0514
2760535;11337764;BL0514;BL0514
2760535;11337765;BL0514;BL0514
4347388;11337766;BL0514;BL0514
2760538;8333606;BL0514;BL0514
2760538;8341965;BL0514;BL0514
2760538;8346410;BL0514;BL0514
2760538;8346411;BL0514;BL0514
2760538;8346412;BL0514;BL0514
2760538;8359996;BL0514;BL0514
2760539;8347473;BL0514;BL0514
2760539;8351752;BL0514;BL0514
2760539;8356619;BL0514;BL0514
2760539;8361091;BL0514;BL0514
2760539;8365474;BL0514;BL0514
2760539;8365475;BL0514;BL0514
2760541;8338331;BL0514;BL0514
2760541;8338332;BL0514;BL0514
2760541;8342428;BL0514;BL0514
2760541;8351239;BL0514;BL0514
2760541;8364947;BL0514;BL0514
337092;11337772;BL0514;BL0514
337104;8347469;BL0514;BL0514
337104;8347470;BL0514;BL0514
337104;8347471;BL0514;BL0514
337105;8336775;BL0514;BL0514
337105;8336776;BL0514;BL0514
337105;8336777;BL0514;BL0514
337106;8334603;BL0514;BL0514
337106;8338853;BL0514;BL0514
337106;8342957;BL0514;BL0514
337106;8342958;BL0514;BL0514
337106;8365472;BL0514;BL0514
337106;8365473;BL0514;BL0514
2762315;8334096;BL0514;BL0514
2762315;8346919;BL0514;BL0514
2762315;8346920;BL0514;BL0514
2762315;8346921;BL0514;BL0514
2762315;8356082;BL0514;BL0514
2762315;8360510;BL0514;BL0514
2762317;8331383;BL0514;BL0514
2762317;8335675;BL0514;BL0514
2762317;8335676;BL0514;BL0514
2762317;8339810;BL0514;BL0514
2762317;8357827;BL0514;BL0514
2762317;8362135;BL0514;BL0514
6433115;11337770;BL0514;BL0514
2762320;8332011;BL0514;BL0514
2762320;8340424;BL0514;BL0514
2762320;8344885;BL0514;BL0514
2762320;8358476;BL0514;BL0514
2762320;8358477;BL0514;BL0514
2762320;8362802;BL0514;BL0514
2762321;8336782;BL0514;BL0514
2762323;8334609;BL0514;BL0514
2762323;8338858;BL0514;BL0514
2762323;8338859;BL0514;BL0514
2762323;8347479;BL0514;BL0514
2762323;8347480;BL0514;BL0514
2762323;8351756;BL0514;BL0514
337093;8345880;BL0514;BL0514
337093;8345881;BL0514;BL0514
337093;8345882;BL0514;BL0514
337093;8345883;BL0514;BL0514
337093;8350262;BL0514;BL0514
337093;8354954;BL0514;BL0514
337093;8354955;BL0514;BL0514
337093;8359498;BL0514;BL0514
337093;8359499;BL0514;BL0514
337093;8363837;BL0514;BL0514
5579423;10557850;BL0514;BL0514
335720;8331982;BL0515;BL0515
335720;8344858;BL0515;BL0515
335720;8344859;BL0515;BL0515
335720;8344860;BL0515;BL0515
335720;8349207;BL0515;BL0515
335720;8349208;BL0515;BL0515
335720;8353397;BL0515;BL0515
335720;8353398;BL0515;BL0515
335720;8353399;BL0515;BL0515
335720;8358445;BL0515;BL0515
4197377;8336252;BL0515;BL0515
4197377;8336253;BL0515;BL0515
4197377;8336254;BL0515;BL0515
4197377;8336255;BL0515;BL0515
4197377;8336256;BL0515;BL0515
4197377;8336257;BL0515;BL0515
2758808;8333011;BL0515;BL0515
2758808;8333012;BL0515;BL0515
2758808;8333013;BL0515;BL0515
2758808;8337249;BL0515;BL0515
2758808;8345821;BL0515;BL0515
2758808;8345822;BL0515;BL0515
2758808;8345823;BL0515;BL0515
2758808;8345824;BL0515;BL0515
2758808;8354905;BL0515;BL0515
2758808;8354906;BL0515;BL0515
2758808;8354907;BL0515;BL0515
2758808;8354908;BL0515;BL0515
2758808;8354909;BL0515;BL0515
2758808;8359440;BL0515;BL0515
2758808;8359441;BL0515;BL0515
2758808;8359442;BL0515;BL0515
2758808;8359443;BL0515;BL0515
2758808;8359444;BL0515;BL0515
2758808;8363773;BL0515;BL0515
2758808;8363774;BL0515;BL0515
5579324;10551219;BL0515;BL0515
5579324;10551221;BL0515;BL0515
5579324;10551222;BL0515;BL0515
5579324;10551228;BL0515;BL0515
5579324;10551322;BL0515;BL0515
5579324;10551404;BL0515;BL0515
5579324;10551408;BL0515;BL0515
5579324;10551411;BL0515;BL0515
5579324;10551412;BL0515;BL0515
5579324;10551413;BL0515;BL0515
5579324;10551487;BL0515;BL0515
5579324;10551491;BL0515;BL0515
5579324;10551545;BL0515;BL0515
5579324;10554841;BL0515;BL0515
