Projectnummer;LU Key;CLUSTER_NR;LAM MK;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
KNOKKE-HEIST - FH10;293645;;293645;BL1046;BL1046;BUILDING template;Lommergang;8;
KNOKKE-HEIST - FH10;4335884;;4335884;BL1038;BL1038;BUILDING template;Lommergang;5;
KNOKKE-HEIST - FH10;11390390;;2763461;BL1038;BL1038;(L/B/S)U template;Lommergang;3;
KNOKKE-HEIST - FH10;11390392;;2763465;BL1038;BL1038;(L/B/S)U template;Lommergang;7;
KNOKKE-HEIST - FH10;11390393;;293645;BL1046;BL1046;(L/B/S)U template;Lommergang;8;
KNOKKE-HEIST - FH10;11390391;;4335884;BL1038;BL1038;(L/B/S)U template;Lommergang;5;
KNOKKE-HEIST - FH10;294230;;294230;BL1005;BL1005;BUILDING template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;294231;;294231;BL1007;BL1007;BUILDING template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;294232;;294232;BL1005;BL1005;BUILDING template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;295125;;295125;BL1015;BL1015;BUILDING template;Majoor Quaillestraat;1;
KNOKKE-HEIST - FH10;8335082;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8335083;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8335084;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8335085;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8335086;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8335087;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8335088;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8335089;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8339354;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8339355;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8339356;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8339357;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8339358;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8339359;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343504;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343505;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343506;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343507;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343508;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343509;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343510;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343511;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343512;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343513;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8343514;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8347974;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8347975;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8347976;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8347977;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352193;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352194;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352195;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352196;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352197;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352198;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352199;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8352200;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8357151;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8357152;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8357153;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8361625;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8361626;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8361627;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8361628;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8365946;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8365947;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8365948;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8365949;;294230;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;6;
KNOKKE-HEIST - FH10;8332484;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8332485;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8332486;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8332487;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8336763;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8336764;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8336765;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8336766;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8340878;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8340879;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8340880;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345321;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345322;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345323;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345324;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345325;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345326;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345327;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8345328;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8349706;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8349707;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8349708;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8349709;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8349710;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8354372;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8354373;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8354374;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8358962;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8358963;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8358964;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8358965;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8363262;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8363263;;294231;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;8;
KNOKKE-HEIST - FH10;8333023;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8333024;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8333025;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8333026;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8333027;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8333028;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8333029;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8337269;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8341393;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8341394;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8341395;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8341396;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8341397;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8341398;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345844;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345845;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345846;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345847;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345848;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345849;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345850;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8345851;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8350234;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8350235;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8350236;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8350237;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8354926;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8354927;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8354928;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8354929;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8354930;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359458;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359459;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359460;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359461;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359462;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359463;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359464;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359465;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359466;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359467;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8359468;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363792;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363793;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363794;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363795;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363796;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363797;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363798;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363799;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363800;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363801;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363802;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363803;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363804;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8363805;;294232;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;4;
KNOKKE-HEIST - FH10;8346938;;295125;BL1015;BL1015;(L/B/S)U template;Majoor Quaillestraat;1;
KNOKKE-HEIST - FH10;8356107;;295125;BL1015;BL1015;(L/B/S)U template;Majoor Quaillestraat;1;
KNOKKE-HEIST - FH10;8360551;;295125;BL1015;BL1015;(L/B/S)U template;Majoor Quaillestraat;1;
KNOKKE-HEIST - FH10;8364969;;295125;BL1015;BL1015;(L/B/S)U template;Majoor Quaillestraat;1;
KNOKKE-HEIST - FH10;8364970;;295125;BL1015;BL1015;(L/B/S)U template;Majoor Quaillestraat;1;
KNOKKE-HEIST - FH10;294233;;294233;BL1005;BL1005;BUILDING template;Majoor Quaillestraat;2;
KNOKKE-HEIST - FH10;5579543;;5579543;BL1007;BL1007;BUILDING template;Majoor Quaillestraat;10;
KNOKKE-HEIST - FH10;11390422;;294233;BL1005;BL1005;(L/B/S)U template;Majoor Quaillestraat;2;
KNOKKE-HEIST - FH10;11390423;;5579543;BL1007;BL1007;(L/B/S)U template;Majoor Quaillestraat;10;
KNOKKE-HEIST - FH10;294171;;294171;BL1004;BL1004;BUILDING template;Manitobaplein;2;
KNOKKE-HEIST - FH10;294173;;294173;BL1004;BL1004;BUILDING template;Manitobaplein;4;
KNOKKE-HEIST - FH10;294176;;294176;BL1005;BL1005;BUILDING template;Manitobaplein;1;
KNOKKE-HEIST - FH10;294177;;294177;BL1005;BL1005;BUILDING template;Manitobaplein;3;
KNOKKE-HEIST - FH10;8333844;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8333845;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8333846;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8333847;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8333848;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8333849;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8333850;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8338066;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8338067;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8338068;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8338069;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8342196;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8342197;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8346646;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8346647;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8346648;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8346649;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8346650;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8346651;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8355815;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8355816;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8355817;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8360244;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8364673;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8364674;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8364675;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8364676;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8364677;;294171;BL1004;BL1004;(L/B/S)U template;Manitobaplein;2;
KNOKKE-HEIST - FH10;8333851;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8333852;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8333853;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8333854;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8338070;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8338071;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8338072;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8338073;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8342198;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8342199;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8342200;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8346652;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8346653;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8346654;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8346655;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8351013;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8351014;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8355818;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8355819;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8355820;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8355821;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8355822;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8355823;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8360245;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8360246;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8360247;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8364678;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8364679;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8364680;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8364681;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8364682;;294173;BL1004;BL1004;(L/B/S)U template;Manitobaplein;4;
KNOKKE-HEIST - FH10;8332821;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8332822;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8337073;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8337074;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8337075;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8341178;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8341179;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8345628;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8345629;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8350032;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8350033;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8350034;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8359252;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8359253;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8359254;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8359255;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8359256;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8359257;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8363594;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8363595;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8363596;;294176;BL1005;BL1005;(L/B/S)U template;Manitobaplein;1;
KNOKKE-HEIST - FH10;8335430;;294177;BL1005;BL1005;(L/B/S)U template;Manitobaplein;3;
KNOKKE-HEIST - FH10;8339593;;294177;BL1005;BL1005;(L/B/S)U template;Manitobaplein;3;
KNOKKE-HEIST - FH10;8343815;;294177;BL1005;BL1005;(L/B/S)U template;Manitobaplein;3;
