Projectnummer;LU Key;CLUSTER_NR;LAM MK;BLOCK_NR;BLOCK_NR_LU;Opdrachttemplate;Straat;Huisnummer;Huisnummer Toevoeging
EVERE - FH05;2581412;;1623036;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;42;
EVERE - FH05;2581415;;1623039;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;45;
EVERE - FH05;2581417;;1623040;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;47;
EVERE - FH05;2581418;;1623041;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;48;
EVERE - FH05;2581419;;1623042;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;49;
EVERE - FH05;2581423;;1623045;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;52;
EVERE - FH05;2581425;;1623046;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;54;
EVERE - FH05;2581429;;1623048;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;58;
EVERE - FH05;2581430;;1623049;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;59;
EVERE - FH05;2581434;;1623051;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;62;
EVERE - FH05;2581435;;1623052;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;63;
EVERE - FH05;2581438;;1623054;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;66;
EVERE - FH05;2581439;;1623055;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;67;
EVERE - FH05;2581440;;1623056;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;68;
EVERE - FH05;2581445;;1623058;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;72;
EVERE - FH05;2581449;;1623061;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;76;
EVERE - FH05;2581450;;1623062;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;77;
EVERE - FH05;2581455;;1623065;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;81;
EVERE - FH05;2581456;;1623066;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;82;
EVERE - FH05;2581457;;1623067;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;83;
EVERE - FH05;2581458;;1623068;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;84;
EVERE - FH05;2581461;;1623071;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;87;
EVERE - FH05;2581462;;1623072;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;88;
EVERE - FH05;2581463;;1623073;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;89;
EVERE - FH05;2581465;;1623074;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;90;
EVERE - FH05;2581466;;1623075;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;91;
EVERE - FH05;2581469;;1623078;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;94;
EVERE - FH05;2581470;;1623079;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;95;
EVERE - FH05;2581473;;1623081;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;98;
EVERE - FH05;2581474;;1623082;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;99;
EVERE - FH05;2582445;;1623266;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;3;
EVERE - FH05;2582456;;1623267;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;4;
EVERE - FH05;2582467;;1623268;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;5;
EVERE - FH05;2582544;;1623269;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;7;
EVERE - FH05;2582545;;1623270;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;8;
EVERE - FH05;2582424;;1623271;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;10;
EVERE - FH05;2582425;;1623272;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;11;
EVERE - FH05;2582426;;1623273;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;12;
EVERE - FH05;2582427;;1623274;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;13;
EVERE - FH05;2582428;;1623275;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;14;
EVERE - FH05;2582429;;1623276;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;15;
EVERE - FH05;2582431;;1623277;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;17;
EVERE - FH05;2582432;;1623278;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;18;
EVERE - FH05;2582440;;1623279;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;25;
EVERE - FH05;2582443;;1623280;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;28;
EVERE - FH05;2582446;;1623281;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;30;
EVERE - FH05;2582447;;1623282;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;31;
EVERE - FH05;2582449;;1623283;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;33;
EVERE - FH05;2582450;;1623284;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;34;
EVERE - FH05;2582451;;1623285;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;35;
EVERE - FH05;2582452;;1623286;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;36;
EVERE - FH05;2582453;;1623287;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;37;
EVERE - FH05;2582455;;1623288;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;39;
EVERE - FH05;2582458;;1623289;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;41;
EVERE - FH05;2582459;;1623290;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;42;
EVERE - FH05;2582460;;1623291;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;43;
EVERE - FH05;2582461;;1623292;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;44;
EVERE - FH05;2582462;;1623293;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;45;
EVERE - FH05;2582464;;1623294;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;47;
EVERE - FH05;2582465;;1623295;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;48;
EVERE - FH05;2582468;;1623296;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;50;
EVERE - FH05;2582469;;1623297;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;51;
EVERE - FH05;2582470;;1623298;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;52;
EVERE - FH05;2582471;;1623299;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;53;
EVERE - FH05;2582475;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582476;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582477;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582478;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582479;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582480;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582481;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582482;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582483;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582484;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582485;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582486;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582487;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582488;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582489;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582490;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582491;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582492;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582493;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582494;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582495;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582496;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582497;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582498;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582499;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582500;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582501;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582502;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582503;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582504;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582505;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582506;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582507;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582508;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582509;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582510;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582511;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582512;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582513;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582514;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582515;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582516;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582517;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582518;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582519;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582520;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582521;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582522;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582523;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582524;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582525;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582526;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582527;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582528;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582529;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582530;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582531;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582532;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582533;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582534;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582535;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582536;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582537;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582538;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582539;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582540;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582541;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582542;;1623300;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;58;
EVERE - FH05;2582569;;1623302;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;3;
EVERE - FH05;2582578;;1623303;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;4;
EVERE - FH05;2582584;;1623304;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;5;
EVERE - FH05;2582590;;1623305;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;6;
EVERE - FH05;2582593;;1623306;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;8;
EVERE - FH05;2582549;;1623307;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;11;
EVERE - FH05;2582551;;1623308;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;13;
EVERE - FH05;2582554;;1623309;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;16;
EVERE - FH05;2582556;;1623310;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;18;
EVERE - FH05;2582557;;1623311;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;19;
EVERE - FH05;2582560;;1623312;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;21;
EVERE - FH05;2582561;;1623313;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;22;
EVERE - FH05;2582565;;1623314;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;26;
EVERE - FH05;2582566;;1623315;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;27;
EVERE - FH05;2582573;;1623316;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;33;
EVERE - FH05;2582574;;1623317;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;34;
EVERE - FH05;2582575;;1623318;BL0503;BL0503;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;35;
EVERE - FH05;2582576;;1623319;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;36;
EVERE - FH05;2582579;;1623320;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;40;
EVERE - FH05;2582580;;1623321;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;42;
EVERE - FH05;2582581;;1623322;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;44;
EVERE - FH05;2582582;;1623323;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;46;
EVERE - FH05;2582583;;1623324;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;48;
EVERE - FH05;2582585;;1623325;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;50;
EVERE - FH05;2582587;;1623326;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;54;
EVERE - FH05;2582588;;1623327;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;56;
EVERE - FH05;2582589;;1623328;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;58;
EVERE - FH05;2582474;;25439;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;56;
EVERE - FH05;2572730;;25443;BL0504;BL0504;(L/B/S)U template;Galgelaan - Avenue du Gibet;1;
EVERE - FH05;2572851;;3916101;BL0504;BL0504;(L/B/S)U template;Galgelaan - Avenue du Gibet;5;
EVERE - FH05;2582559;;3916138;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;20;
EVERE - FH05;2582577;;3997166;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;38;
EVERE - FH05;2582438;;4045399;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;23;
EVERE - FH05;2582472;;4103547;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;54;
EVERE - FH05;2579312;;4106862;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;15;
EVERE - FH05;2582548;;4107583;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;10;
EVERE - FH05;2582563;;4107720;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;24;
EVERE - FH05;2581391;;4108023;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;23;
EVERE - FH05;2579327;;4108153;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;29;
EVERE - FH05;2581408;;4108997;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;39;
EVERE - FH05;2581416;;4108998;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;46;
EVERE - FH05;2579371;;4110760;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;5;
EVERE - FH05;2581401;;4111295;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;32;
EVERE - FH05;2581444;;4112747;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;71;
EVERE - FH05;2581448;;4112748;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;75;
EVERE - FH05;2582586;;4112754;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;52;
EVERE - FH05;2582546;;4112904;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;9;
EVERE - FH05;2582457;;4113214;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;40;
EVERE - FH05;2582543;;4113812;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;6;
EVERE - FH05;2582433;;4114701;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;19;
EVERE - FH05;2582466;;4114755;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;49;
EVERE - FH05;2581428;;4117619;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;57;
EVERE - FH05;2581424;;4117622;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;53;
EVERE - FH05;2581454;;4119304;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;80;
EVERE - FH05;2582436;;4119581;BL0503;BL0503;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;21;
EVERE - FH05;2582567;;4119601;BL0504;BL0504;(L/B/S)U template;Francois Villonlaan - Avenue Francois Villon;28;
EVERE - FH05;2582448;;4119604;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;32;
EVERE - FH05;2579334;;4119614;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;35;
EVERE - FH05;2579314;;4119616;BL0501;BL0501;(L/B/S)U template;Duiveltjesgaarde - Clos des Diablotins;17;
EVERE - FH05;2582463;;4119628;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;46;
EVERE - FH05;2582454;;4124523;BL0501;BL0501;(L/B/S)U template;A. Vermeylenlaan - Avenue Auguste Vermeylen;38;
EVERE - FH05;2572850;;4187816;BL0504;BL0504;(L/B/S)U template;Galgelaan - Avenue du Gibet;3;
EVERE - FH05;10333427;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10333428;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10333429;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10333430;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10333431;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10333432;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10333433;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10333434;;5583150;BL0504;BL0504;(L/B/S)U template;Leuvensesteenweg;955;
EVERE - FH05;10479102;;5583209;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;8;
EVERE - FH05;10479101;;5583210;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;14;
EVERE - FH05;10479100;;5583211;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;20;
EVERE - FH05;10479099;;5583212;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;24;
EVERE - FH05;10479096;;5583213;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;31;
EVERE - FH05;10479095;;5583214;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;36;
EVERE - FH05;10479098;;5583215;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;44;
EVERE - FH05;10479097;;5583216;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;50;
EVERE - FH05;2581427;;5583217;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;56;
EVERE - FH05;2581432;;5583218;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;60;
EVERE - FH05;2581443;;5583219;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;70;
EVERE - FH05;2581446;;5583220;BL0501;BL0501;(L/B/S)U template;Clos des Lauriers Roses - Oleandergaard;73;
