Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
ANTWERPEN-WEST - FH08;BL0009;12597;Aalmoezenierstraat;1;;;152091,233;211625,62;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;4504971;Sleutelstraat;17;;;152216,373;211815,744;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;12641;Nationalestraat;55;;;152123,432;211747,449;MDU;;0;2;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;4504974;Sleutelstraat;25;;;152232,619;211813,67;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1297934;Nationalestraat;111;;;152120,366;211551,7;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;4504979;Sint-Antoniusstraat;5;;;152139,751;211767,466;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1319337;Aalmoezenierstraat;60;;;152233,187;211561,511;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;4504994;Zwaardstraat;8;;;152214,299;211828,303;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1353278;Nationalestraat;131;;;152052,198;211503,979;MDU;;10;1;0;11;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;4504996;Zwaardstraat;10;;;152221,558;211826,229;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1408016;Nationalestraat;123;;;152059,183;211525,913;MDU;;16;1;0;17;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;4505016;Nationalestraat;13;;;152200,977;211948,191;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1498054;Aalmoezenierstraat;49;;;152223,571;211593,717;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507630;Sint-Rochusstraat;11;;;152049,38;211429,784;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732159;Aalmoezenierstraat;3;;;152096,705;211623,702;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507633;Sint-Rochusstraat;19;;;152065,087;211427,792;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732160;Aalmoezenierstraat;3;A;;152101,497;211624,015;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507642;Sint-Rochusstraat;41;;;152210,212;211395,965;SDU;;0;1;0;1;N;MON;2;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732161;Aalmoezenierstraat;4;;;152090,491;211600,23;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4507661;Aalmoezenierstraat;57;;;152247,056;211584,223;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732162;Aalmoezenierstraat;5;;;152106,682;211622,287;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4507665;Aalmoezenierstraat;63;;;152257,853;211585,761;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732163;Aalmoezenierstraat;6;;;152095,699;211598,821;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4507672;Aalmoezenierstraat;7;;;152113,478;211618,754;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732164;Aalmoezenierstraat;8;;;152099,769;211596,131;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4507675;Aalmoezenierstraat;19;;;152135,487;211610,995;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732168;Aalmoezenierstraat;17;;;152130,994;211612,838;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4507678;Aalmoezenierstraat;21;;;152141,594;211608,575;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732169;Aalmoezenierstraat;20;;;152120,969;211591,868;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4507686;Bogaardestraat;44;;;152185,724;211644,87;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732170;Aalmoezenierstraat;25;;;152147,931;211605,234;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4507688;Bogaardestraat;46;;;152183,074;211638,302;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732171;Aalmoezenierstraat;27;;;152153,352;211603,44;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507703;Aalmoezenierstraat;52;;;152203,814;211569,861;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732172;Aalmoezenierstraat;28;;;152138,714;211586,107;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507705;Aalmoezenierstraat;58;;;152229,387;211565,652;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732173;Aalmoezenierstraat;31;;;152159,454;211601,201;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507710;Aalmoezenierstraat;24;;;152130,648;211588,411;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732174;Aalmoezenierstraat;32;;;152148,507;211581,498;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507711;Aalmoezenierstraat;26;;;152133,874;211587,49;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732175;Aalmoezenierstraat;33;;;152163,717;211599,934;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507713;Aalmoezenierstraat;34;;;152152,886;211580,231;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732176;Aalmoezenierstraat;36;;;152157,84;211577,35;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507714;Aalmoezenierstraat;38;;;152163,141;211575,967;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;1031936;Sint-Rochusstraat;4;;;152113;211389;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732177;Aalmoezenierstraat;40;;;152167,707;211574,149;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507723;Begijnenstraat;22;;;152283,608;211526,405;MDU;;0;3;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732165;Aalmoezenierstraat;9;;;152114;211618;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732179;Aalmoezenierstraat;42;;;152172,589;211572,05;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4507747;Bogaardestraat;43;;;152199,241;211624,195;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1732167;Aalmoezenierstraat;13;;;152123;211613;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732180;Aalmoezenierstraat;43;;;152208,538;211597,283;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4507748;Bogaardestraat;45;;;152199,045;211618,776;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732192;Aalmoezenierstraat;64;;;152242;211565;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732186;Aalmoezenierstraat;50;;;152200,49;211569,004;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507749;Aalmoezenierstraat;14;;;152122,698;211580,461;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735344;Sint-Antoniusstraat;12;;;152160;211733;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732187;Aalmoezenierstraat;53;;;152241,56;211600,81;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507772;Nationalestraat;143;;;152039,822;211468,015;MDU;;4;0;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735346;Sint-Antoniusstraat;14;;;152165;211733;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732188;Aalmoezenierstraat;54;;;152212,11;211565,551;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4507781;Nationalestraat;117;;;152060,347;211537,002;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735350;Sint-Antoniusstraat;21;;;152205;211770;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732189;Aalmoezenierstraat;56;;;152222,047;211565,525;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4511094;Schoytestraat;52;;;152221,718;211630,376;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735353;Sint-Antoniusstraat;24;;;152191;211743;SDU;;1;0;0;1;N;MON;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732190;Aalmoezenierstraat;59;;;152249,442;211587,605;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4511097;Schoytestraat;64;;;152254,608;211624,97;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1739664;Begijnenstraat;24;;;152285;211525;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732191;Aalmoezenierstraat;61;;;152254,857;211585,876;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4511145;Schoytestraat;8;;;152124,541;211674,943;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1739674;Begijnenstraat;56;;;152246;211403;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732194;Aalmoezenierstraat;65;;;152263,357;211588,52;MDU;;3;0;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;4511149;Schoytestraat;28;;;152167,75;211658,351;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1752877;Bogaardestraat;22;;;152197;211700;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732195;Aalmoezenierstraat;67;;;152267,877;211587,835;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;4511157;Schoytestraat;61;;;152276,34;211639,838;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;1752890;Bogaardestraat;25;;;152217;211679;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732196;Aalmoezenierstraat;68;;;152253,781;211564,277;MDU;;5;0;0;5;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;4511169;Bogaardestraat;27;;;152215,247;211672,551;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1752931;Bogaardestraat;48;;;152182;211632;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732197;Aalmoezenierstraat;69;;;152270,937;211582,433;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;4511233;Bredestraat;18;;;152321,192;211642,356;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1752942;Bogaardestraat;50;;;152187;211632;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732199;Aalmoezenierstraat;71;;;152276,28;211580,583;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;4511236;Bredestraat;22;;;152318,123;211636,061;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1752945;Bogaardestraat;51;;;152191;211604;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732201;Aalmoezenierstraat;73;;;152279,225;211581,748;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;4518818;Sint-Rochusstraat;28;;;152190,448;211367,07;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1752952;Bogaardestraat;52;;;152180;211624;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732202;Aalmoezenierstraat;75;;;152283,54;211580,994;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;48974;Theodoor Van Rijswijckplaats;7;;;152173,065;211830,845;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;1752958;Bogaardestraat;56;;;152177;211616;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;1732203;Aalmoezenierstraat;77;;;152289,293;211579,145;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;48975;Theodoor Van Rijswijckplaats;8;;;152153,706;211843,151;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;1934111;Happaertstraat;24;;;152267;211688;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732204;Aalmoezenierstraat;78;;;152284,499;211559,898;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;48977;Theodoor Van Rijswijckplaats;2;;;152183,665;211888,235;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;1934122;Happaertstraat;26;;;152283;211685;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1732206;Aalmoezenierstraat;80;;;152288,814;211559,693;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;48979;Nationalestraat;33;;;152174,158;211891,249;MDU;;0;4;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0007;1934257;Happaertstraat;38;;;152317;211695;SDU;;1;0;0;1;N;MON;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735336;Sint-Antoniusstraat;3;;;152134,517;211768,652;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;48980;Nationalestraat;31;;;152180,636;211898,406;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;1948488;IJzerenwaag;11;;;152213;211884;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735337;Sint-Antoniusstraat;4;;;152132,517;211748,264;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;48981;Nationalestraat;11;;;152204,634;211955,149;MDU;;0;3;0;3;N;MON;4;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;1948501;IJzerenwaag;13;A;;152221;211882;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735338;Sint-Antoniusstraat;6;;;152138,122;211743,844;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;48984;Nationalestraat;43;;;152139,784;211803,98;MDU;;0;4;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;1959794;Kammenstraat;70;A;;152278;211827;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735339;Sint-Antoniusstraat;7;;;152144,44;211765,055;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;48985;Nationalestraat;53;;;152130,373;211774,337;MDU;;0;3;0;3;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;2025057;Nationalestraat;25;;;152187;211918;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735340;Sint-Antoniusstraat;8;;;152144,881;211738,252;MDU;;1;1;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;48986;Sleutelstraat;38;;;152262,577;211795,004;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2025350;Nationalestraat;109;;;152068;211563;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735341;Sint-Antoniusstraat;9;;;152150,18;211766,741;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;48988;Sleutelstraat;16;;;152184,022;211796,685;MDU;;18;0;0;18;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048072;Sint-Rochusstraat;5;;;152033;211432;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735342;Sint-Antoniusstraat;10;;;152161,839;211727,394;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;48990;Sleutelstraat;2;;;152140,31;211809,748;MDU;;0;4;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0011;2048082;Sint-Rochusstraat;30;;;152197;211366;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735343;Sint-Antoniusstraat;11;;;152155,536;211767,12;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;48991;Sleutelstraat;33;;;152271,795;211811,596;MDU;;3;1;0;4;N;MON;4;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;2048083;Sint-Rochusstraat;31;;;152147;211399;MDU;;25;0;0;25;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735347;Sint-Antoniusstraat;16;;;152168,614;211743,071;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;48992;Sleutelstraat;13;;;152202,086;211816,551;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;2051944;Schoytestraat;5;;;152128;211707;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735348;Sint-Antoniusstraat;18;;;152173,299;211743,61;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;48994;Sleutelstraat;1;;;152146,844;211820,196;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;2051951;Schoytestraat;34;;;152180;211656;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735352;Sint-Antoniusstraat;22;;;152185,152;211746,572;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;48995;Kammenstraat;34;;;152211,277;211924,091;MDU;;2;1;0;3;N;MON;4;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2052817;Sleutelstraat;1;A;;152147;211818;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0006;1735354;Sint-Antoniusstraat;26;;;152197,335;211750,304;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;48996;Kammenstraat;36;;;152211,202;211912,003;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;2066921;Zwaardstraat;12;;;152222;211824;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735355;Sint-Antoniusstraat;27;;;152222,289;211771,414;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0002;48997;Kammenstraat;40;;;152230,391;211901,946;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;3918146;Aalmoezenierstraat;23;;;152142;211606;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735356;Sint-Antoniusstraat;35;;;152230,315;211771,038;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;48998;Kammenstraat;72;;;152278,823;211795,35;MDU;;12;1;0;13;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0009;3928394;Schoytestraat;4;;;152113;211679;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735357;Sint-Antoniusstraat;37;;;152234,578;211771,153;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;48999;Kammenstraat;50;;;152249,557;211873,355;SDU;;0;1;0;1;N;MON;2;Monument;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0008;4096954;Schoytestraat;68;;;152262;211625;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735359;Sint-Antoniusstraat;43;;;152256,355;211772,305;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;49001;Kammenstraat;58;;;152257,853;211851,924;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;4165427;Nationalestraat;127;;;152048;211515;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;1735361;Sint-Antoniusstraat;61;;;152286,313;211773,803;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;49002;Kammenstraat;60;;;152259,236;211848,006;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;4504973;Sleutelstraat;19;;;152216;211814;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1735362;Sint-Antoniusstraat;66;;;152283,458;211755,931;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;49003;Kammenstraat;78;;;152302,243;211776,075;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;4504983;Sint-Antoniusstraat;23;;;152225;211770;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1735363;Sint-Antoniusstraat;68;;;152287,119;211756,059;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;49004;Kammenstraat;70;;;152269,606;211823,349;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;4504985;Sint-Antoniusstraat;29;;;152230;211770;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1735364;Sint-Antoniusstraat;70;;;152290,576;211757,672;MDU;;2;0;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0001;49005;Kammenstraat;28;;;152209,144;211947,074;MDU;;0;2;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;4504987;Sint-Antoniusstraat;31;;;152222;211770;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0005;1735365;Sint-Antoniusstraat;72;;;152297,144;211759,909;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;49006;Zwaardstraat;14;;;152235,961;211825,538;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0004;4504988;Sint-Antoniusstraat;33;;;152230;211770;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0010;1739656;Begijnenstraat;4;;;152299,43;211558,528;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
ANTWERPEN-WEST - FH08;BL0003;49007;Zwaardstraat;2;;;152204,966;211825,884;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
