Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Building exists;Opdrachttemplate
KNOKKE-HEIST - FH04;BL0407;NB-830013B4667;Antoine Breartstraat;13;B;;75296,6754;227763,6385;SDU;;0;1;0;1;Y;NA;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0413;NB-8300798fb1c52;Zeedijk-Het Zoute;798;;;75800,4394;227912,1768;SDU;;0;1;0;1;Y;NA;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334966;Lichttorenplein;2;;;74867,99;227554,977;SDU;;1;;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2766752;Strandstraat;2;;;75678,502;227851,613;MDU;;9;0;1;10;N;ORN;10;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334967;Lichttorenplein;8;;;74888,721;227561,284;SDU;;1;;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2766753;Strandstraat;3;;;75700,545;227853,213;SDU;;0;1;0;1;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334968;Lichttorenplein;10;;;74895,397;227599,182;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2766756;Strandstraat;5;;;75703,274;227844,247;MDU;;16;0;1;17;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334969;Lichttorenplein;16;;;74891,729;227618,076;MDU;;16;2;0;18;N;IRREG;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2766758;Strandstraat;7;;;75706,787;227835,365;SDU;;0;1;0;1;N;ORN;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334970;Lichttorenplein;18;;;74889,483;227625,935;SDU;;0;1;0;1;N;IRREG;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2766759;Strandstraat;8;;;75682,791;227838,792;MDU;;8;0;1;9;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334973;Van Bunnenplein;20;;;74857,483;227567,53;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2766761;Strandstraat;9;;;75708,137;227831,894;MDU;;13;0;0;13;N;ORN;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;NB-83002358e2701;Kustlaan;235;;;75925,5005;227888,1319;SDU;;0;1;0;1;Y;NA;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334974;Van Bunnenplein;19;;;74852,836;227578,051;MDU;;7;1;0;8;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2766762;Strandstraat;11;;;75710,09;227828,3;SDU;;0;1;0;1;N;ORN;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;334976;Van Bunnenplein;12;;;74834,604;227621,902;MDU;;8;1;0;9;N;ORN;2;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2766763;Strandstraat;12;;;75685,392;227832,817;MDU;;4;0;0;4;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;NB-8300729705092;Zeedijk-Het Zoute;729;;;75341,0;227779,0;MDU;;12;0;1;13;Y;NA;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0403;334977;Lichttorenplein;1;;;74974,326;227591,071;MDU;;14;0;0;14;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2766766;Strandstraat;14;;;75681,221;227831,043;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0403;334978;Lichttorenplein;5;;;74965,942;227613,071;MDU;;18;0;0;18;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2766768;Strandstraat;18;;;75688,374;227823,529;MDU;;6;0;0;6;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0403;334979;Lichttorenplein;11;;;74960,883;227635,564;SDU;;0;1;0;1;N;IRREG;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2766769;Strandstraat;20;;;75691,357;227819,91;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0403;334980;Lichttorenplein;13;;;74953,814;227653,192;MDU;;30;0;0;30;N;IRREG;9;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;2766774;Swolfsstraat;4;;;75098,519;227694,847;MDU;;8;1;0;9;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0403;334982;Marie-Josestraat;4;;;75018,55;227659,701;MDU;;8;0;0;8;N;IRREG;5;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2766775;Swolfsstraat;5;;;75122,831;227698,605;MDU;;11;0;0;11;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0403;334983;Marie-Josestraat;2;;;75017,897;227665,599;SDU;;1;;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2766776;Swolfsstraat;7;;;75125,437;227694,006;SDU;;0;1;0;1;N;IRREG;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335025;Kustlaan;53;;;75188,505;227658,525;SDU;;0;1;0;1;N;IRREG;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2766782;Swolfsstraat;9;;;75127,443;227687,468;MDU;;16;0;0;16;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335026;Kustlaan;43;;;75142,601;227645,092;MDU;;0;2;0;2;N;IRREG;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2766785;Swolfsstraat;11;;;75131,577;227674,453;MDU;;10;0;0;10;N;IRREG;5;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335027;Swolfsstraat;1;;;75118,531;227708,369;MDU;;6;0;0;6;N;IRREG;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;2766786;Swolfsstraat;12;;;75108,226;227659,016;MDU;;12;0;0;12;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335028;Swolfsstraat;15;;;75138,156;227657,203;MDU;;14;0;0;14;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2766787;Swolfsstraat;13;;;75135,469;227664,023;SDU;;0;1;0;1;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335029;Zeedijk-Knokke;688;;;75115,621;227715,452;SDU;;0;1;0;1;N;IRREG;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;2766788;Swolfsstraat;14;;;75112,041;227651,489;MDU;;5;0;0;5;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335030;Zeedijk-Knokke;698;;;75160,734;227729,95;SDU;;0;1;0;1;N;IRREG;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2766791;Swolfsstraat;17;;;75140,739;227649,608;MDU;;13;0;0;13;N;IRREG;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335031;Zandstraat;22;;;75189,119;227663,777;MDU;;6;0;0;6;N;IRREG;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2767771;De Wielingen;3;;;75962,124;227920,77;MDU;;5;1;1;7;N;ORN;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;NB-830080680eb62;Zeedijk-Het Zoute;806;;;75842,3918;227922,7030;SDU;;0;1;0;1;N;IRREG;9;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335032;Zandstraat;6;;;75174,174;227704,945;MDU;;5;0;0;5;N;ORN;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2767773;De Wielingen;5;;;75960,612;227925,271;MDU;;4;1;1;6;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;NB-83007342d6850;Zeedijk-Het Zoute;734;;;75436,3103;227783,8805;SDU;;0;1;0;1;Y;NA;9;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335033;Zandstraat;4;;;75170,901;227713,382;MDU;;11;0;0;11;N;IRREG;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2767775;De Wielingen;7;;;75959,245;227929,328;MDU;;6;0;1;7;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;335034;Zandstraat;2;;;75168,819;227725,662;MDU;;16;1;0;17;N;IRREG;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2767776;De Wielingen;9;;;75959,151;227931,756;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;NB-8300219b2f099;Kustlaan;219;;;75670,0;227796,0;MDU;;5;0;1;6;Y;NA;6;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335093;Zeedijk-Het Zoute;700;;;75187,972;227739,088;MDU;;8;1;0;9;N;GLASS;10;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2767788;De Wielingen;19;;;75935,204;227961,334;SDU;;1;;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335094;Zeedijk-Het Zoute;713;;;75255,095;227761,311;SDU;;0;1;1;2;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2767790;De Wielingen;21;;;75936,91;227954,509;SDU;;1;0;0;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335095;Zeedijk-Het Zoute;705;;;75227,014;227751,132;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;2767792;De Wielingen;23;;;75938,979;227948,129;MDU;;52;2;2;56;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335096;Zeedijk-Het Zoute;708;;;75234,251;227750,253;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767838;Zandstraat;5;;;75199,411;227709,901;MDU;;15;0;0;15;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335097;Zeedijk-Het Zoute;714;;;75270,861;227766,892;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2767840;Zandstraat;8;;;75176,325;227699,494;MDU;;5;0;0;5;N;IRREG;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335098;Zeedijk-Het Zoute;718;;;75291,651;227773,639;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767841;Zandstraat;9;;;75205,392;227694,271;MDU;;11;0;1;12;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335099;Kustlaan;55;;;75220,225;227666,032;SDU;;0;1;0;1;N;IRREG;7;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2767843;Zandstraat;10;;;75178,403;227693,74;MDU;;9;1;0;10;N;IRREG;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335100;Kustlaan;57;;;75224,782;227674,303;SDU;;0;1;0;1;N;ORN;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2767845;Zandstraat;12;;;75180,908;227688,623;SDU;;0;1;0;1;N;IRREG;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335101;Kustlaan;61;;;75233,691;227679,926;SDU;;0;1;0;1;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767846;Zandstraat;13;;;75209,619;227682,302;SDU;;0;1;1;2;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335102;Kustlaan;95;;;75330,463;227714,504;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2767847;Zandstraat;14;;;75182,17;227684,63;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335103;Kustlaan;85;;;75309,926;227711,265;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2767848;Zandstraat;18;;;75184,585;227676,729;MDU;;5;1;0;6;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335104;Kustlaan;63;;;75255,493;227683,569;SDU;;0;1;1;2;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0405;2767849;Zandstraat;20;;;75186,337;227671,005;MDU;;5;1;0;6;Y;NA;6;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;NB-83001773a739;De Wielingen;17;;;75935,0;227970,0;SDU;;1;0;0;1;Y;NA;9;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335105;Zandstraat;1;;;75190,288;227731,132;MDU;;7;0;0;7;Y;NA;4;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0412;2767893;Zeewindstraat;4;;;75762,365;227874,397;SDU;;1;;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335107;Zandstraat;3;;;75195,486;227721,914;MDU;;20;0;1;21;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2767894;Zeewindstraat;5;;;75789,249;227878,784;MDU;;8;0;0;8;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335108;Zandstraat;7;;;75204,423;227699,174;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2767895;Zeewindstraat;7;;;75792,257;227874,322;MDU;;7;0;1;8;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335109;Zandstraat;15;;;75211,234;227677,126;MDU;;12;0;1;13;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2767896;Zeewindstraat;11;;;75795,508;227866,319;MDU;;14;0;1;15;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;NB-8300349a07547;Kustlaan;349;;;75964,05;227906,05;SDU;;0;1;0;1;N;ORN;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335110;Zandstraat;17;;;75212,81;227665,942;MDU;;7;0;1;8;N;IRREG;7;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0413;2767898;Zeewindstraat;13;;;75795,26;227863,984;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335111;Duindistelstraat;18;;;75236,768;227685,413;SDU;;0;1;0;1;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767938;Zeedijk-Het Zoute;701;;;75193,42;227740,559;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0414;NB-8300347222263;Kustlaan;347;;;75969,05;227906,05;SDU;;0;1;0;1;N;ORN;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335112;Duindistelstraat;4;;;75246,427;227718,786;MDU;;6;0;0;6;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767941;Zeedijk-Het Zoute;702;;;75201,208;227744,375;MDU;;7;0;0;7;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335113;Duindistelstraat;2;;;75254,583;227741,334;MDU;;23;0;1;24;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767944;Zeedijk-Het Zoute;703;;;75210,233;227746,108;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335114;Duindistelstraat;17;;;75265,918;227707,2;MDU;;6;0;0;6;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767945;Zeedijk-Het Zoute;704;;;75217,909;227749,409;MDU;;11;0;0;11;N;GLASS;2;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335115;Duindistelstraat;1;;;75278,138;227746,755;MDU;;1;;;1;Y;NA;4;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767948;Zeedijk-Het Zoute;706;;;75227,653;227747,731;MDU;;13;0;0;13;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;335116;Duindistelstraat;6;;;75243,05;227712,258;MDU;;11;0;1;12;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767951;Zeedijk-Het Zoute;709;;;75237,941;227754,788;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335118;Antoine Breartstraat;13;;;75305,299;227737,556;MDU;;15;0;1;16;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767953;Zeedijk-Het Zoute;711;;;75250,425;227759,406;MDU;;46;0;0;46;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335119;Antoine Breartstraat;19;;;75300,344;227753,066;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0406;2767956;Zeedijk-Het Zoute;712;;;75246,375;227756,62;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335120;Antoine Breartstraat;1;;;75325,326;227723,532;MDU;;27;0;0;27;Y;NA;4;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0407;2767960;Zeedijk-Het Zoute;716;;;75281,309;227769,932;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;335746;Zeedijk-Het Zoute;735;;;75366,6;227779,139;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767964;Zeedijk-Het Zoute;721;;;75321,183;227776,264;SDU;;0;1;0;1;N;IRREG;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;335748;Kustlaan;97;;;75330,904;227719,582;SDU;;;1;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767965;Zeedijk-Het Zoute;722;;;75321,309;227772,918;MDU;;2;;;2;Y;NA;4;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0408;335749;Kustlaan;127;;;75431,131;227721,543;SDU;;0;1;0;1;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767968;Zeedijk-Het Zoute;726;;;75337,694;227777,507;SDU;;1;;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0408;335751;Kustlaan;123;;;75415,124;227722,637;MDU;;10;1;1;12;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767969;Zeedijk-Het Zoute;727;;;75340,684;227777,792;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;335752;Antoine Breartstraat;18;;;75314,509;227770,204;MDU;;22;0;1;23;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767970;Zeedijk-Het Zoute;728;;;75345,99;227778,012;SDU;;0;1;0;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0408;335753;Antoine Breartstraat;6;;;75339,626;227738,668;MDU;;5;1;2;8;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767974;Zeedijk-Het Zoute;730;;;75350,952;227778,246;MDU;;8;0;1;9;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337097;Zeedijk-Knokke;673;;;75033,684;227690,582;SDU;;0;1;0;1;Y;NA;8;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767976;Zeedijk-Het Zoute;731;;;75351,718;227774,772;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337098;Zeedijk-Knokke;685;;;75087,464;227705,901;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767977;Zeedijk-Het Zoute;732;;;75355,966;227778,562;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337099;Zeedijk-Knokke;687;;;75096,819;227709,397;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767979;Zeedijk-Het Zoute;733;;;75360,703;227778,86;MDU;;16;0;1;17;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337100;Zeedijk-Knokke;678;;;75059,821;227697,533;MDU;;14;0;0;14;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767987;Zeedijk-Het Zoute;736;;;75371,207;227779,757;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0410;NB-8300753ff1373;Zeedijk-Het Zoute;753;;;75535,0;227809,0;SDU;;0;1;0;1;Y;NA;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337101;Zeedijk-Knokke;680;;;75072,879;227701,535;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2767996;Zeedijk-Het Zoute;742;;;75410,325;227780,558;MDU;;12;0;1;13;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337102;Kustlaan;39;;;75115,622;227633,672;SDU;;1;0;0;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2768001;Zeedijk-Het Zoute;744;;;75423,858;227786,478;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0410;NB-83007586fb030;Zeedijk-Het Zoute;758;;;75562,1725;227815,4514;SDU;;0;1;0;1;Y;NA;9;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337103;Kustlaan;23;;;75067,755;227617,818;SDU;;0;1;0;1;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;2768002;Zeedijk-Het Zoute;746;;;75435,064;227787,632;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;NB-830021ed6f19;Kustlaan;21;;;75658,0;227792,0;SDU;;0;1;0;1;N;ORN;5;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337107;Swolfsstraat;2;;;75098,471;227703,543;MDU;;7;1;0;8;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0410;2768013;Zeedijk-Het Zoute;756;;;75553,117;227812,167;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0410;NB-8300759c00d90;Zeedijk-Het Zoute;759;;;75574,0;227821,0;SDU;;0;1;1;2;Y;NA;9;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337108;Swolfsstraat;6;;;75099,45;227690,391;MDU;;6;0;0;6;Y;NA;6;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0410;2768015;Zeedijk-Het Zoute;757;A;;75561,647;227814,852;MDU;;8;1;2;11;N;ORN;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337109;Swolfsstraat;10;;;75101,211;227683,092;MDU;;16;0;0;16;Y;NA;6;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768018;Zeedijk-Het Zoute;761;;;75601,661;227827,758;SDU;;0;1;0;1;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337110;Swolfsstraat;18;;;75117,172;227641,31;MDU;;6;0;0;6;N;IRREG;4;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768019;Zeedijk-Het Zoute;762;;;75605,632;227828,749;MDU;;6;0;1;7;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0410;NB-8300147A5747;Kustlaan;147;A;;75540,0;227746,0;MDU;;12;0;1;13;Y;NA;7;_;;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337111;Marie-Josestraat;7;;;75042,848;227666,4;MDU;;10;0;0;10;Y;NA;5;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768020;Zeedijk-Het Zoute;763;;;75612,477;227830,889;MDU;;14;0;1;15;Y;NA;6;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0404;337112;Marie-Josestraat;21;;;75063,273;227616,44;SDU;;1;;;1;Y;NA;2;;N;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768022;Zeedijk-Het Zoute;764;;;75621,02;227833,563;SDU;;0;1;1;2;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0403;337115;Marie-Josestraat;14;;;75029,727;227619,095;MDU;;4;0;0;4;Y;NA;4;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768023;Zeedijk-Het Zoute;765;;;75624,94;227835,532;MDU;;13;0;1;14;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;337141;Albertplein;5;;;75444,794;227749,15;SDU;;0;1;1;2;N;IRREG;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768024;Zeedijk-Het Zoute;766;;;75630,58;227836,632;MDU;;8;1;0;9;Y;NA;9;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;337142;Zeedijk-Het Zoute;739;;;75400,726;227782,908;SDU;;0;1;0;1;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768028;Zeedijk-Het Zoute;768;;;75644,791;227841,817;SDU;;0;1;0;1;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;337143;Zeedijk-Het Zoute;743;;;75417,239;227784,784;SDU;;0;1;0;1;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768031;Zeedijk-Het Zoute;769;;;75649,653;227844,052;MDU;;14;0;1;15;Y;NA;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0408;337147;Kustlaan;131;;;75440,087;227722,535;SDU;;0;1;1;2;Y;NA;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768033;Zeedijk-Het Zoute;770;;;75654,338;227847,62;SDU;;1;0;0;1;N;ORN;8;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0401;337592;Zeedijk-Knokke;648;;;74833,749;227627,886;SDU;;0;1;0;1;N;IRREG;8;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768035;Zeedijk-Het Zoute;771;;;75656,496;227845,302;MDU;;8;0;1;9;N;ORN;8;Review Required;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;1322806;Zeedijk-Het Zoute;767;;;75636,757;227838,926;MDU;;16;0;1;17;Y;NA;9;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0411;2768036;Zeedijk-Het Zoute;772;;;75660,886;227848,799;SDU;;1;0;0;1;N;ORN;7;_;Y;BUILDING template
KNOKKE-HEIST - FH04;BL0407;1327494;Zeedijk-Het Zoute;715;;;75275,183;227768,602;MDU;;60;0;2;62;Y;NA;9;_;Y;BUILDING template
