Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking
EVERE - FH04;BL0042;1621943;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;40;;;152628,761;174073,98;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0037;1622541;P. Hauwaertssquare - Square Pierre Hauwaerts;41;;;152355,448;173875,539;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623182;Edward Stuckensstraat - Rue Edouard Stuckens;99;;;152024,387;173974,183;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623586;Jaak Ballingsstraat - Rue Jacques Ballings;80;;;152061,03;173808,645;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0033;4107026;P. Van Obberghenstraat - Rue P. Van Obberghen;42;;;151983,012;173771,239;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0020;828303;Parijsstraat - Rue de Paris;35;;;152282,756;174114,716;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0012;831988;J. F. De Craenstraat - Rue J. F. De Craen;10;;;151687,044;174114,219;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0008;1623342;Sint-Vincentiusstraat - Rue Saint-Vincent;15;;;152492;174493;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1620759;Haachtsesteenweg - Chaussee de Haecht;1129;;;152768,22;174094,343;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621944;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;41;;;152591,406;174060,205;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0037;1622542;P. Hauwaertssquare - Square Pierre Hauwaerts;42;;;152352,343;173881,814;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623183;Edward Stuckensstraat - Rue Edouard Stuckens;99;A;;152030,931;173976,217;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623587;Jaak Ballingsstraat - Rue Jacques Ballings;82;;;152055,518;173806,556;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;4107289;Edward Stuckensstraat - Rue Edouard Stuckens;17;;;151772,908;173946,534;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0027;828304;Edward Dekosterstraat - Rue Edouard Dekoster;88;;;152487,687;174271,382;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0013;831989;Picardiestraat - Rue Picardie;14;;;151640,075;174157,661;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0024;1623364;Sint-Vincentiusstraat - Rue Saint-Vincent;57;;;152599;174337;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1620760;Haachtsesteenweg - Chaussee de Haecht;1131;;;152772,221;174097,82;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621945;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;43;;;152577,915;174072,167;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0037;1622543;P. Hauwaertssquare - Square Pierre Hauwaerts;53;;;152322,25;173942,584;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0029;1623184;Edward Stuckensstraat - Rue Edouard Stuckens;100;;;152014,388;173946,224;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623588;Jaak Ballingsstraat - Rue Jacques Ballings;86;;;152043,5;173804,691;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0009;4107301;Van Waeyenberghstraat - Rue Van Waeyenbergh;20;;;152438,327;174434,034;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0027;828307;Edward Dekosterstraat - Rue Edouard Dekoster;26;;;152382,464;174114,176;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0013;831990;Picardiestraat - Rue Picardie;6;;;151615,513;174148,96;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0043;1623394;Sint-Vincentiusstraat - Rue Saint-Vincent;119;;;152748;174103;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1620761;Haachtsesteenweg - Chaussee de Haecht;1133;;;152775,843;174101,042;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0042;1621946;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;44;;;152631,946;174085,396;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0037;1622544;P. Hauwaertssquare - Square Pierre Hauwaerts;55;;;152313,716;173957,516;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623185;Edward Stuckensstraat - Rue Edouard Stuckens;101;;;152036,387;173977,403;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623589;Jaak Ballingsstraat - Rue Jacques Ballings;88;;;152038,167;173801,588;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0026;4107302;Sint-Vincentiusstraat - Rue Saint-Vincent;75;;;152657,635;174255,453;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0021;828309;Edward Dekosterstraat - Rue Edouard Dekoster;45;;;152419,505;174199,941;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0012;831991;Picardiestraat - Rue Picardie;30;;;151708,742;174187,212;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0017;1623447;F. Van Asschestraat - Rue F. Van Assche;1;;;152095;174027;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1620763;Haachtsesteenweg - Chaussee de Haecht;1139;;;152799,235;174118,91;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0042;1621947;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;46;;;152632,338;174091,341;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0016;1622559;H. Van Hoordestraat - Rue H. Van Hoorde;7;;;152007,297;174050,17;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1623186;Edward Stuckensstraat - Rue Edouard Stuckens;104;;;152024,81;173948,756;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623590;Jaak Ballingsstraat - Rue Jacques Ballings;90;;;152032,32;173800,568;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0008;4107430;Laurent Vandenhovenstraat - Rue Laurent Vandenhoven;4;;;152466,937;174526,644;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0021;828310;Edward Dekosterstraat - Rue Edouard Dekoster;21;;;152372,738;174139,079;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;832068;H. Van Neromstraat - Rue H. Van Nerom;31;;;152077,179;173863,309;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0038;1623477;Vliegpleinstraat -Rue Plaine d Aviation;20;;;152422;174011;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1620764;Haachtsesteenweg - Chaussee de Haecht;1141;;;152803,567;174125,664;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621948;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;47;;;152583,071;174084,595;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0017;1622560;H. Van Hoordestraat - Rue H. Van Hoorde;10;;;152033,278;174046,336;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623187;Edward Stuckensstraat - Rue Edouard Stuckens;105;;;152052,04;173980,61;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623591;Jaak Ballingsstraat - Rue Jacques Ballings;92;;;152026,39;173799,45;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;4107723;Frans Pepermansstraat - Rue Frans Pepermans;16;;;152141,702;173938,402;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0020;828311;Edward Dekosterstraat - Rue Edouard Dekoster;19;;;152351,112;174116,134;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;832069;H. Van Neromstraat - Rue H. Van Nerom;1;;;152155,814;173885,603;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1623488;Vliegpleinstraat -Rue Plaine d Aviation;45;;;152526;174028;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1620765;Haachtsesteenweg - Chaussee de Haecht;1143;;;152815,783;174129,141;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0042;1621949;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;48;;;152635,201;174096,781;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0017;1622561;H. Van Hoordestraat - Rue H. Van Hoorde;14;;;152029,355;174057,89;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1623188;Edward Stuckensstraat - Rue Edouard Stuckens;106;;;152047,28;173928,784;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623592;Jaak Ballingsstraat - Rue Jacques Ballings;94;;;152020,518;173797,925;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;4107861;H. Van Neromstraat - Rue H. Van Nerom;49;;;152037,953;173854,491;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0020;828312;Edward Dekosterstraat - Rue Edouard Dekoster;1;;;152317,199;174081,374;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;832070;Haachtsesteenweg - Chaussee de Haecht;957;;;152249,552;173729,174;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0039;1623502;Vliegpleinstraat -Rue Plaine d Aviation;66;;;152606;173998;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0043;1620766;Haachtsesteenweg - Chaussee de Haecht;1145;;;152826,952;174137,746;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621950;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;49;;;152600,719;174084,854;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0017;1622562;H. Van Hoordestraat - Rue H. Van Hoorde;16;;;152025,465;174062,757;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623189;Edward Stuckensstraat - Rue Edouard Stuckens;107;;;152062,807;173984,485;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623593;Jaak Ballingsstraat - Rue Jacques Ballings;96;;;152014,98;173795,501;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0042;4107866;Sint-Vincentiusstraat - Rue Saint-Vincent;150;;;152726,411;174093,85;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0022;828313;Edward Dekosterstraat - Rue Edouard Dekoster;47;;;152427,136;174228,085;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;832072;Frans Pepermansstraat - Rue Frans Pepermans;72;;;152199,096;173771,344;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0042;1623510;Vliegpleinstraat -Rue Plaine d Aviation;83;;;152662;174017;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0044;1620770;Haachtsesteenweg - Chaussee de Haecht;1159;;;152860,127;174162,515;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0042;1621951;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;50;;;152637,328;174102,453;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0017;1622563;H. Van Hoordestraat - Rue H. Van Hoorde;18;;;152024,377;174068,398;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1623190;Edward Stuckensstraat - Rue Edouard Stuckens;108;;;152042,706;173953,935;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0028;1623701;L. Van Boeckelstraat - Rue L. Van Boeckel;3;;;152185,918;173925,259;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;4108028;Edward Stuckensstraat - Rue Edouard Stuckens;105;A;;152057,806;173981,896;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0022;828314;Edward Dekosterstraat - Rue Edouard Dekoster;97;;;152481,75;174373,187;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;832073;Frans Pepermansstraat - Rue Frans Pepermans;84;;;152240,539;173752,9;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0034;1623542;Jaak Ballingsstraat - Rue Jacques Ballings;5;;;152045;173737;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0044;1620772;Haachtsesteenweg - Chaussee de Haecht;1161;;;152864,364;174168,028;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621952;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;51;;;152601,178;174090,651;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0017;1622564;H. Van Hoordestraat - Rue H. Van Hoorde;20;;;152024,811;174074,699;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623191;Edward Stuckensstraat - Rue Edouard Stuckens;109;;;152066,814;173986,806;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1623702;L. Van Boeckelstraat - Rue L. Van Boeckel;4;;;152195,392;173900,368;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0018;4108032;Parijsstraat - Rue de Paris;30;;;152247,696;174119,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0020;828315;Edward Dekosterstraat - Rue Edouard Dekoster;15;;;152336,971;174100,476;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0035;832074;Frans Pepermansstraat - Rue Frans Pepermans;90;;;152250,211;173740,954;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;1623553;Jaak Ballingsstraat - Rue Jacques Ballings;20;;;152101;173724;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0044;1620775;Haachtsesteenweg - Chaussee de Haecht;1165;;;152872,987;174176,84;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0042;1621953;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;52;;;152639,25;174107,935;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0017;1622565;H. Van Hoordestraat - Rue H. Van Hoorde;26;;;152041,123;174096,707;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623192;Edward Stuckensstraat - Rue Edouard Stuckens;111;;;152071,306;173989,082;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0028;1623703;L. Van Boeckelstraat - Rue L. Van Boeckel;5;;;152189,851;173929,257;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0033;4108152;W. Van Perckstraat - Rue Willebrord Van Perck;71;;;151944,882;173736,423;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0022;828316;Edward Dekosterstraat - Rue Edouard Dekoster;61;;;152451,915;174312,638;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0035;832075;Frans Pepermansstraat - Rue Frans Pepermans;46;;;152182,419;173866,379;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0036;1623712;L. Van Boeckelstraat - Rue L. Van Boeckel;20;;;152228;173926;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0044;1620777;Haachtsesteenweg - Chaussee de Haecht;1167;;;152878,534;174179,452;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621954;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;53;;;152603,084;174095,867;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0032;1622567;P. Mattheussensstraat - Rue Pierre Mattheussens;4;;;151768,101;173734,632;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623193;Edward Stuckensstraat - Rue Edouard Stuckens;113;;;152075,24;173991,948;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0028;1623704;L. Van Boeckelstraat - Rue L. Van Boeckel;7;;;152195,953;173931,802;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0011;4108155;Picardiestraat - Rue Picardie;46;;;151754,362;174154,321;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0021;828317;Gustaaf Norgastraat - Rue Gustave Norga;38;;;152324,183;174236,022;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;832174;Frans Pepermansstraat - Rue Frans Pepermans;49;;;152214,316;173861,245;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0028;1623720;L. Van Boeckelstraat - Rue L. Van Boeckel;33;;;152257;173982;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0018;1621074;Marnestraat - Rue de la Marne;16;;;152120,235;174156,369;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0042;1621955;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;54;;;152644,253;174112,622;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0032;1622568;P. Mattheussensstraat - Rue Pierre Mattheussens;6;;;151773,332;173736,586;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623194;Edward Stuckensstraat - Rue Edouard Stuckens;115;;;152079,192;173993,875;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1623705;L. Van Boeckelstraat - Rue L. Van Boeckel;8;;;152203,952;173908,499;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0011;4108156;Picardiestraat - Rue Picardie;56;;;151752,858;174161,826;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0020;828319;Gustaaf Norgastraat - Rue Gustave Norga;18;;;152274,841;174193,271;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;832175;Frans Pepermansstraat - Rue Frans Pepermans;61;;;152228,596;173829,862;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0010;1623881;Goede Herderstraat - Rue du Bon Pasteur;25;;;152232;174272;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0018;1621075;Marnestraat - Rue de la Marne;18;;;152125,383;174159,732;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621956;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;55;;;152607,606;174101,353;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0032;1622569;P. Mattheussensstraat - Rue Pierre Mattheussens;8;;;151778,792;173738,345;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623195;Edward Stuckensstraat - Rue Edouard Stuckens;117;;;152081,946;173997,535;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0028;1623706;L. Van Boeckelstraat - Rue L. Van Boeckel;9;;;152200,848;173935,604;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0011;4108387;H. Van Hammestraat - Rue H. Van Hamme;87;A;;151916,215;174009,705;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0020;828320;Gustaaf Norgastraat - Rue Gustave Norga;6;;;152246,728;174166,014;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0036;832176;Frans Pepermansstraat - Rue Frans Pepermans;79;;;152255,625;173780,296;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0019;1623884;Goede Herderstraat - Rue du Bon Pasteur;28;;;152276;174267;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0010;1621078;Marnestraat - Rue de la Marne;85;;;152122,729;174184,458;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621957;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;57;;;152609,011;174107,237;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0031;1622570;P. Mattheussensstraat - Rue Pierre Mattheussens;9;;;151773,717;173763,832;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623196;Edward Stuckensstraat - Rue Edouard Stuckens;119;;;152088,439;173996,724;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1623707;L. Van Boeckelstraat - Rue L. Van Boeckel;10;;;152208,202;173912,325;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0032;4108429;W. Van Perckstraat - Rue Willebrord Van Perck;68;;;151879,783;173712,024;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0019;828322;Gustaaf Norgastraat - Rue Gustave Norga;27;;;152250,027;174248,592;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0036;832177;Frans Pepermansstraat - Rue Frans Pepermans;81;;;152263,71;173768,818;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0024;1624049;Fr. Van Cutsemstraat - Rue Fr. Van Cutsem;56;;;152681;174451;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0018;1621128;Vredeplein - Place de la Paix;2;;;152229,183;174070,484;MDU;;0;10;0;10;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621958;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;59;;;152611,333;174112,798;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0032;1622571;P. Mattheussensstraat - Rue Pierre Mattheussens;10;;;151783,294;173742,058;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0029;1623197;Edward Stuckensstraat - Rue Edouard Stuckens;120;;;152080,899;173964,539;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1623708;L. Van Boeckelstraat - Rue L. Van Boeckel;12;;;152212,142;173917,068;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0014;4108430;Lindestraat - Rue du Tilleul;49;;;151671,177;173994,728;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0022;828325;Frans Leonstraat - Rue Frans Leon;42;;;152336,172;174300,916;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0036;832179;L. Van Boeckelstraat - Rue L. Van Boeckel;2;;;152190,671;173895,12;MDU;;2;1;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0021;1624191;Edward Dekosterstraat - Rue Edouard Dekoster;27;;;152384;174149;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0018;1621130;Vredeplein - Place de la Paix;4;;;152234,462;174077,742;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0040;1621959;G. Van Leeuwlaan - Avenue Guillaume Van Leeuw;61;;;152612,881;174118,516;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0032;1622572;P. Mattheussensstraat - Rue Pierre Mattheussens;12;;;151788,894;173743,462;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0015;1623198;Edward Stuckensstraat - Rue Edouard Stuckens;121;;;152092,346;173998,988;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;1623709;L. Van Boeckelstraat - Rue L. Van Boeckel;14;;;152217,6;173918,637;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0038;4108442;Vliegpleinstraat -Rue Plaine d Aviation;34;;;152480,253;174007,035;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0022;828326;Frans Leonstraat - Rue Frans Leon;30;;;152358,273;174273,081;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0036;832180;L. Van Boeckelstraat - Rue L. Van Boeckel;16;;;152227,43;173907,834;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
EVERE - FH04;BL0027;1624204;Edward Dekosterstraat - Rue Edouard Dekoster;40;;;152438;174118;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
EVERE - FH04;BL0018;1621131;Vredeplein - Place de la Paix;5;;;152238,704;174081,315;MDU;;1;1;0;2;Y;NA;4;;;;;BUILDING template;;
