Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
HASSELT - FH08;BL0016;707095;Runkstersteenweg;171;;;217171,414;179921,914;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5847037;Jef Koningslaan;98;;;216618;180489;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408108;Anjelierenstraat;5;;;217107,945;180321,956;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419004;Jasmijnstraat;13;;;217049,337;180257,953;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;2449513;Monseigneur Kerkhofsstraat;46;;;217379,252;180269,094;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0016;707096;Runkstersteenweg;163;;;217178,595;179929,849;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;5852695;Jef Koningslaan;94;;;216632;180489;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0007;2408110;Anjelierenstraat;6;;;217125,029;180354,252;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419006;Jasmijnstraat;14;;;217068,318;180289,56;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;2455216;Kapellekensbampdstraat;13;;;216749,337;180219,613;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;707113;Acaciastraat;80;;;217101,402;180131,271;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;5853063;Vredestraat;2;;;217248;180335;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0007;2408111;Anjelierenstraat;8;;;217120,41;180355,849;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419010;Jasmijnstraat;15;;;217043,129;180261,271;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;2455226;Kapellekensbampdstraat;27;;;216706,071;180202,069;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;707114;Acaciastraat;58;;;217144,452;180116,407;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5857026;Jef Koningslaan;102;;;216602;180487;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408113;Anjelierenstraat;9;;;217098,352;180326,433;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419013;Jasmijnstraat;16;;;217061,646;180290,873;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;2455228;Kapellekensbampdstraat;29;;;216701,183;180200,088;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;707115;Acaciastraat;56;;;217150,042;180111,705;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5857027;Jef Koningslaan;92;;;216640;180489;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0007;2408115;Anjelierenstraat;10;;;217114,166;180358,145;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419016;Jasmijnstraat;17;;;217036,661;180262,293;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;2455231;Kapellekensbampdstraat;33;;;216691,409;180196,126;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;707116;Acaciastraat;48;;;217197,047;180106,245;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5857029;Jef Koningslaan;96;;;216626;180489;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408116;Anjelierenstraat;15;;;217082,567;180333,922;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419018;Jasmijnstraat;18;;;217057,644;180293,603;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;2455234;Kapellekensbampdstraat;35;;;216686,523;180194,146;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;707117;Acaciastraat;46;;;217202,355;180104,71;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5857030;Jef Koningslaan;100;;;216606;180487;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408117;Anjelierenstraat;17;;;217077,011;180334,982;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419019;Jasmijnstraat;19;;;217031,316;180263,123;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;3922334;Spoorwegstraat;157;;;216685,121;180583,105;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;707118;Acaciastraat;12;;;217288,759;180099,459;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5878732;Sint-Servaasstraat;43;;;216558;180581;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0007;2408118;Anjelierenstraat;18;;;217084,865;180369,251;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419020;Jasmijnstraat;20;;;217050,798;180295,494;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;3937207;Acaciastraat;59;;;217151,002;180142,668;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;707119;Vredestraat;114;;;217054,863;179958,579;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2408119;Anjelierenstraat;21;;;217056,821;180341,547;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419022;Jasmijnstraat;21;;;217026,51;180266,102;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0007;3937236;Boekstraat;4;;;217079,939;180421,728;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0016;707120;Vredestraat;102;;;217064,61;180012,117;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;5885950;Spoorwegstraat;80;;;217250;180373;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0007;2408120;Anjelierenstraat;22;;;217074,499;180373,254;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419024;Jasmijnstraat;23;;;217021,301;180268,764;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;3937237;Boekstraat;75;;;216792,367;180340,458;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;707121;Ertbeekstraat;95;;;217325,996;180069,458;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5896237;Jef Koningslaan;54;;;216753;180404;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408122;Anjelierenstraat;23;;;217050,704;180345,747;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419026;Jasmijnstraat;24;;;217040,115;180298,887;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937238;Boekstraat;82;;;216738,773;180277,219;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0016;707138;Beukenstraat;54;;;217076,041;180039,217;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;5900971;Vredestraat;6;;;217195;180347;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0007;2408123;Anjelierenstraat;24;;;217068,817;180375,475;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419028;Jasmijnstraat;25;;;217015,073;180272,725;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937239;Boekstraat;84;;;216730,161;180271,558;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0016;707139;Beukenstraat;4;;;217239,417;180027,589;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5910287;Jef Koningslaan;104;;;216595;180487;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408125;Anjelierenstraat;25;;;217045,603;180346,546;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419029;Jasmijnstraat;26;;;217035,839;180301,668;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937240;Boekstraat;88;;;216714,47;180266,663;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0013;708321;Boekstraat;80;;;216754,288;180281,34;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
HASSELT - FH08;BL0003;5910288;Jef Koningslaan;106;;;216590;180486;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0007;2408126;Anjelierenstraat;26;;;217063,578;180378,269;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0010;2419030;Jasmijnstraat;27;;;217010,037;180273,371;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937241;Boekstraat;104;;;216668,84;180243,15;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0005;708322;Boekstraat;139;;;216616,414;180261,352;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5910825;Alan Turingstraat;26;;;216861;180443;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408128;Anjelierenstraat;27;;;217039,534;180349,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419031;Jasmijnstraat;28;;;217030,239;180305,972;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937242;Boekstraat;106;;;216663,26;180240,32;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0006;708324;Boekstraat;85;;;216766,233;180327,976;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5910827;Alan Turingstraat;28;;;216865;180446;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0007;2408129;Anjelierenstraat;28;;;217057,931;180379,288;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419032;Jasmijnstraat;30;;;217024,473;180305,966;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;3937307;Ertbeekstraat;69;;;217322,473;180196,592;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0006;708325;Boekstraat;89;;;216755,444;180325,116;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5910829;Alan Turingstraat;20;;;216849;180431;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408131;Anjelierenstraat;29;;;217034,761;180350,213;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419034;Jasmijnstraat;32;;;217019,232;180309,625;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0018;3937308;Ertbeekstraat;85;;;217313,8;180133,33;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0006;708327;Boekstraat;87;;;216760,892;180325,529;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5910830;Alan Turingstraat;22;;;216854;180434;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408132;Anjelierenstraat;31;;;217028,361;180352,662;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419036;Jasmijnstraat;34;;;217014,229;180310,453;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;3937393;Jasmijnstraat;49;;;216927,358;180337,88;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;708328;Boekstraat;110;;;216650,681;180234,176;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0006;5910832;Alan Turingstraat;24;;;216857;180438;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408134;Anjelierenstraat;33;;;217024,585;180356,396;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2419037;Jasmijnstraat;35;;;216967,892;180294,374;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0011;3937471;Laurierstraat;19;;;216869,575;180212,086;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;708330;Sint-Servaasstraat;29;;;216552,057;180438,676;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5910833;Alan Turingstraat;30;;;216869;180451;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408136;Anjelierenstraat;35;;;217017,956;180355,33;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419039;Jasmijnstraat;36;;;217007,613;180311,811;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;3937617;Runkstersteenweg;9;;;217611,082;180340,22;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;708332;Sint-Servaasstraat;19;;;216560,686;180409,465;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5911474;Jef Koningslaan;114;;;216564;180485;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0008;2408137;Anjelierenstraat;39;;;217006,537;180362,889;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419041;Jasmijnstraat;38;;;216994,637;180317,617;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;3937618;Runkstersteenweg;17;;;217597,781;180321,962;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;708334;Sint-Servaasstraat;35;;;216548,906;180456,354;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;5911476;Jef Koningslaan;108;;;216585;180487;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408142;Djef Antenstraat;3;;;217013,458;180088,308;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2419042;Jasmijnstraat;39;;;216958,432;180301,748;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0022;3937619;Runkstersteenweg;21;;;217599;180315;MDU;;6;0;0;6;Y;NA;3;;;;;BUILDING template
HASSELT - FH08;BL0004;708335;Sint-Servaasstraat;17;;;216570,679;180372,545;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5912469;Alan Turingstraat;2;;;216788;180400;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408144;Djef Antenstraat;5;;;217006,639;180088,405;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419044;Jasmijnstraat;42;;;216985,855;180324,834;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0021;3937620;Runkstersteenweg;45;;;217543,994;180268,958;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0004;708337;Sint-Servaasstraat;1;;;216586,412;180330,885;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5945227;Spoorwegstraat;161;;;216659;180593;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0012;2408146;Djef Antenstraat;7;;;217001,73;180092,073;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2419046;Jasmijnstraat;43;;;216948,259;180308,946;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0019;3937622;Runkstersteenweg;71;;;217446;180191;MDU;;6;0;0;6;N;IRREG;2;;;;;BUILDING template
HASSELT - FH08;BL0001;708339;Sint-Servaasstraat;32;;;216510,32;180453,497;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5946960;Sint-Servaasstraat;49;;;216564;180598;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408147;Djef Antenstraat;9;;;216995,153;180092,781;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419047;Jasmijnstraat;44;;;216980,886;180328,77;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0017;3937626;Runkstersteenweg;123;;;217309,608;180038,124;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0001;708341;Sint-Servaasstraat;2;;;216538,452;180353,39;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5963728;Jef Koningslaan;46;;;216783;180381;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0015;2408148;Djef Antenstraat;10;;;217018,752;180054,474;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2419049;Jasmijnstraat;45;;;216933,314;180327,374;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;3937628;Runkstersteenweg;151;;;217219,181;179965,576;MDU;;2;1;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;708342;Sint-Kristoffelstraat;4;;;216586,116;180422,631;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5969810;Jef Koningslaan;2;;;216748;180534;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408149;Djef Antenstraat;11;;;216990,721;180096,916;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0008;2419051;Jasmijnstraat;46;;;216975,973;180332,091;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0016;3937629;Runkstersteenweg;179;;;217153,681;179907,493;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;708344;Sint-Kristoffelstraat;12;;;216609,754;180427,471;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0014;5974631;Djef Antenstraat;64;;;216837;180197;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0015;2408151;Djef Antenstraat;12;;;217012,862;180056,382;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2419052;Jasmijnstraat;47;;;216930,615;180332,939;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0014;3937630;Runkstersteenweg;219;;;217000,917;179856,966;MDU;;1;1;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0004;708346;Sint-Kristoffelstraat;11;;;216618,226;180396,557;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5975879;Jef Koningslaan;10;;;216748;180534;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408152;Djef Antenstraat;15;;;216981,288;180098,555;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2419055;Jasmijnstraat;51;;;216923,249;180342,386;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;3937637;Spoorwegstraat;75;;;217331,356;180372,767;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0004;708348;Sint-Kristoffelstraat;1;;;216568,661;180378,79;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;5976945;Jef Koningslaan;48;;;216773;180385;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0015;2408153;Djef Antenstraat;16;;;217001,537;180061,123;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2419056;Jasmijnstraat;53;;;216919,159;180346,887;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0015;3937651;Djef Swennenstraat;19;;;216883,415;180045,442;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;708349;Sint-Kristoffelstraat;18;;;216625,897;180436,245;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;5988456;Kapellekensbampdstraat;3;;;216789;180230;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408154;Djef Antenstraat;19;;;216967,574;180106,206;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0004;2423251;Sint-Kristoffelstraat;3;;;216595,684;180385,681;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0015;3937652;Djef Swennenstraat;21;;;216897,398;180039,379;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0003;708352;Sint-Kristoffelstraat;20;;;216634,469;180439,359;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0002;5992891;Monseigneur Schruerslaan;24;;;216568;180564;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0015;2408155;Djef Antenstraat;20;;;216991,247;180066,026;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0004;2423257;Sint-Kristoffelstraat;5;;;216601,409;180387,757;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0015;3937653;Djef Swennenstraat;29;;;216939,787;180019,36;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0004;708354;Dichterstraat;2;;;216612,823;180341,711;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;6020454;Alan Turingstraat;6;;;216798;180404;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0015;2408156;Djef Antenstraat;22;;;216984,589;180069,637;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0004;2423260;Sint-Kristoffelstraat;7;;;216607,041;180389,799;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0015;3937710;Vredestraat;75;;;217035,896;180038,058;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0004;708356;Dichterstraat;14;;;216645,617;180356,968;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;6020456;Alan Turingstraat;18;;;216833;180419;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408157;Djef Antenstraat;23;;;216954,843;180108,517;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0003;2423263;Sint-Kristoffelstraat;8;;;216597,496;180427,324;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0020;3937717;Wilgenstraat;7;;;217310,759;180240,34;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0005;708357;Dichterstraat;1;;;216601,349;180295,472;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;6020457;Alan Turingstraat;16;;;216826;180417;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0015;2408158;Djef Antenstraat;24;;;216979,368;180071,49;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0004;2423268;Sint-Kristoffelstraat;9;;;216611,751;180392,21;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937765;Kapellekensbampdstraat;9;;;216761,029;180226,532;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0005;708359;Dichterstraat;23;;;216662,098;180321,94;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;6020459;Alan Turingstraat;14;;;216820;180415;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0015;2408159;Djef Antenstraat;26;;;216972,52;180073,645;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0004;2423276;Sint-Kristoffelstraat;13;;;216623,931;180395,952;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937766;Kapellekensbampdstraat;11;;;216754,684;180224,684;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0013;708364;Kapellekensbampdstraat;7;;;216767,805;180226,902;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0006;6020460;Alan Turingstraat;12;;;216814;180411;SDU;;1;0;0;1;N;HEIGHT;1;;;;;BUILDING template
HASSELT - FH08;BL0012;2408160;Djef Antenstraat;27;;;216936,722;180124,841;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0009;2425109;Laurierstraat;1;;;216950,827;180261,919;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
HASSELT - FH08;BL0013;3937767;Kapellekensbampdstraat;15;;;216741,061;180218,866;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
HASSELT - FH08;BL0013;708366;Kapellekensbampdstraat;1;;;216808,802;180238,809;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
