Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
KNOKKE-HEIST - FH03;BL0322;2759647;Elizabetlaan;141;;;74515,552;226925,169;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765228;Paul Parmentierlaan;177;;;74544,102;227018,189;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321008;Lippenslaan;305;;;74732,699;227256,181;MDU;;2;1;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2757973;Bayauxlaan;13;;;74688;227105;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;2759649;Elizabetlaan;142;;;74334,553;226879,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765238;Paul Parmentierlaan;187;;;74546,382;227047,954;MDU;;17;0;0;17;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;321009;Lippenslaan;254;;;74773,549;227212,171;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2758113;Blancgarinstraat;3;;;74726;227258;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2759652;Elizabetlaan;147;;;74436,893;226916,433;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2765252;Paul Parmentierlaan;191;;;74559,551;227060,17;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;321011;Leopoldlaan;10;;;74649,552;226908,17;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2758560;Van Bunnenplein;10;;;74800;227596;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;2759654;Elizabetlaan;148;;;74293,96;226882,85;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2765597;Piers de Raveschootlaan;117;;;74796,42;226921,38;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321015;Leopoldlaan;72;;;74674,23;227136,77;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2758752;Burg. Frans Desmidtplein;8;;;74780;226891;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2759655;Elizabetlaan;149;;;74412,552;226927,169;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2765600;Piers de Raveschootlaan;121;;;74795,552;226929,172;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321018;Leopoldlaan;116;;;74685,549;227254,17;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2758755;Burg. Frans Desmidtplein;10;;;74771;226891;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;2759657;Elizabetlaan;154;;;74224,004;226898,925;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2765602;Piers de Raveschootlaan;123;;;74796,552;226938,172;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321028;Bayauxlaan;10;;;74678,01;227128,57;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2758757;Burg. Frans Desmidtplein;12;;;74763;226892;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;2759660;Elizabetlaan;159;;;74286,552;226935,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765606;Piers de Raveschootlaan;131;;;74802,551;226999,172;MDU;;13;1;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;321031;Zoutelaan;1;;;74766,28;227136,431;MDU;;11;1;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759237;Dumortierlaan;23;;;74822;227306;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;2759664;Elizabetlaan;161;;;74288,552;226965,168;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765609;Piers de Raveschootlaan;137;;;74805,551;227016,172;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321034;Blancgarinstraat;13;;;74688,02;227261,55;MDU;;2;1;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759242;Dumortierlaan;33;;;74831;227316;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;2759665;Elizabetlaan;164;;;73967,553;226882,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765610;Piers de Raveschootlaan;139;;;74805,551;227023,172;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;321036;Blancgarinstraat;1;;;74732,699;227256,181;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759262;Dumortierlaan;45;;;74849;227334;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;2759666;Elizabetlaan;165;;;74270,481;226927,376;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765613;Piers de Raveschootlaan;147;;;74809,551;227054,172;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;321038;Burg. Frans Desmidtplein;15;;;74744,142;226897,271;MDU;;17;2;0;19;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759263;Dumortierlaan;47;;;74849;227336;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;2759667;Elizabetlaan;166;;;73952,553;226879,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765615;Piers de Raveschootlaan;151;;;74810,55;227068,172;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2759280;Dumortierlaan;59;;;74875;227350;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0319;2759668;Elizabetlaan;171;;;74227,552;226961,167;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765619;Piers de Raveschootlaan;157;;;74805,91;227098,13;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759302;Dumortierlaan;77;;;74920;227390;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2759669;Elizabetlaan;187;;;73936,553;226937,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765620;Piers de Raveschootlaan;159;;;74812,55;227096,172;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2759311;Dumortierlaan;83;;;74932;227401;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2759670;Elizabetlaan;189;;;73927,553;226933,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765621;Piers de Raveschootlaan;161;;;74812,55;227096,172;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2759673;Elizabetlaan;199;;;73855;226903;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2759671;Elizabetlaan;195;;;73878,553;226910,164;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765623;Piers de Raveschootlaan;163;;;74815,55;227108,172;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;321043;Burg. Frans Desmidtplein;6;;;74789,552;226889,172;MDU;;18;0;0;18;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761771;Koninginnenlaan;8;;;74829;227417;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0314;2759672;Elizabetlaan;197;;;73854,553;226902,164;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2765625;Piers de Raveschootlaan;165;;;74817,11;227113,97;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;321047;Elizabetlaan;119;;;74691,702;226891,441;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761775;Koninginnenlaan;11;;;74820;227462;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;2759993;Georginapad;1;;;73964,95;226775,36;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2765905;Julius Sabbelaan;2;A;;74390,552;226930,168;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;321070;Lippenslaan;177;;;74704,552;226902,171;MDU;;9;1;0;10;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761779;Koninginnenlaan;15;;;74828;227454;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0310;2759994;Georginapad;2;;;73960,52;226812,49;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2765908;Julius Sabbelaan;6;;;74419,552;226974,169;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;323550;Zoutelaan;6;;;74787,98;227110,921;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761799;Koninginnenlaan;29;;;74854;227422;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0311;2759996;Georginapad;3;;;73943,1;226785,82;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2765912;Julius Sabbelaan;10;;;74406,91;227000,42;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;336211;Sportlaan;9;;;74405,88;226538,75;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0322;2761935;Koningslaan;170;;;74502;227027;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2761448;Zeedijk-Knokke;642;;;74753,546;227596,17;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2765913;Julius Sabbelaan;14;;;74398,6;227019,51;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;336216;Sportlaan;7;;;74400,94;226558,92;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;#N/B;2762759;Leopoldlaan;27;;;74685;227337;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2761450;Zeedijk-Knokke;643;;;74753,546;227596,17;MDU;;25;0;0;25;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2765915;Julius Sabbelaan;16;;;74401,351;227036,188;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;336217;Sportlaan;5;;;74400,8;226578,55;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2762768;Leopoldlaan;32;;;74659;226988;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2761451;Zeedijk-Knokke;644;;;74753,546;227596,17;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0321;2765917;Julius Sabbelaan;18;;;74401,551;227039,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;336242;Koningslaan;41;;;74429,83;226535,58;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762828;Leopoldlaan;86;;;74678;227177;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2761452;Zeedijk-Knokke;645;;;74753,546;227596,17;MDU;;26;0;0;26;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;2766427;Sportlaan;3;;;74396,34;226598,39;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;336641;Zoutelaan;31;;;74849,46;227166,322;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2762841;Leopoldlaan;94;;;74681;227192;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2761454;Zeedijk-Knokke;646;;;74753,546;227596,17;MDU;;17;0;0;17;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0329;2766807;Taborastraat;9;;;74714,548;227381,17;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;336813;Dumortierlaan;8;;;74794,57;227232,12;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0325;2763160;Lippenslaan;162;;;74743;226923;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0333;2761455;Zeedijk-Knokke;647;;;74793,546;227613,171;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;2767903;Zegemeerpad;10;;;74269,553;226840,168;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;336831;Dumortierlaan;21;;;74824,38;227303,75;MDU;;10;3;0;13;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2763183;Lippenslaan;183;;;74706;226913;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2761752;Kongostraat;3;;;74740,547;227529,17;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0308;2767904;Zegemeerpad;12;;;74305,41;226849,9;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;336832;Dumortierlaan;57;;;74872,068;227347,902;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763188;Lippenslaan;186;;;74754;227005;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;2761753;Kongostraat;5;;;74731,547;227530,17;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0317;2767917;Zonnelaan;4;;;74194,551;227063,167;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;336835;Lippenslaan;258;;;74780,949;227263,971;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763196;Lippenslaan;192;;;74754;227023;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761772;Koninginnenlaan;9;;;74819,547;227461,171;MDU;;10;1;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768144;Zoutelaan;3;;;74777,55;227135,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;336836;Lippenslaan;332;;;74795,548;227433,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763198;Lippenslaan;196;;;74759;227023;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761773;Koninginnenlaan;10;;;74832,548;227412,171;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768147;Zoutelaan;5;;;74783,68;227136,87;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336890;Koninginnenlaan;1;;;74804,727;227480,201;MDU;;6;1;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763212;Lippenslaan;202;;;74755;227037;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761777;Koninginnenlaan;12;;;74836,548;227407,171;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768150;Zoutelaan;7;;;74789,49;227138,1;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336891;Koninginnenlaan;7;;;74812,547;227467,171;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763215;Lippenslaan;204;;;74756;227049;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761782;Koninginnenlaan;16;;;74844,548;227398,171;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2768152;Zoutelaan;8;;;74787,98;227110,921;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336894;Koninginnenlaan;33;;;74866,548;227405,172;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763225;Lippenslaan;214;;;74758;227075;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761784;Koninginnenlaan;17;;;74834,547;227444,171;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768154;Zoutelaan;9;;;74793,55;227140,171;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336895;Koninginnenlaan;31;;;74860,548;227413,172;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2763229;Lippenslaan;216;;;74763;227075;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761786;Koninginnenlaan;18;;;74848,548;227393,171;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2768156;Zoutelaan;10;;;74787,98;227110,921;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336896;Lippenslaan;340;;;74804,727;227480,201;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2763250;Lippenslaan;232;;;74767;227150;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761787;Koninginnenlaan;20;;;74853,548;227388,171;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768157;Zoutelaan;11;;;74799,55;227141,171;MDU;;0;2;0;2;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336897;Lippenslaan;350;;;74803,547;227506,171;MDU;;13;1;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2763252;Lippenslaan;234;;;74772;227150;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761788;Koninginnenlaan;22;;;74858,548;227382,172;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2768160;Zoutelaan;12;;;74787,98;227110,921;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;336900;Dumortierlaan;65;;;74896,66;227374,476;MDU;;0;4;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2763253;Lippenslaan;235;;;74718;227037;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761790;Koninginnenlaan;23;;;74843,11;227435,5;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768162;Zoutelaan;13;;;74803,86;227150,55;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;337042;Van Bunnenlaan;2;;;74860,59;227511,906;MDU;;11;3;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0324;2763259;Lippenslaan;241;;;74720;227045;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761793;Koninginnenlaan;25;;;74847,548;227428,171;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2768164;Zoutelaan;14;B;;74787,98;227110,921;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;337047;Van Bunnenlaan;20;;;74900,13;227461,79;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2763277;Lippenslaan;256;;;74774;227219;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761794;Koninginnenlaan;27;;;74853,548;227421,171;MDU;;109;0;0;109;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2768167;Zoutelaan;16;;;74803,55;227123,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337501;Kongostraat;7;;;74715,547;227531,17;MDU;;1;1;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763286;Lippenslaan;264;;;74780;227274;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761797;Koninginnenlaan;28;;;74870,548;227368,172;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0326;2768168;Zoutelaan;18;;;74808,55;227125,171;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337503;Taborastraat;2;;;74749,538;227404,077;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2763297;Lippenslaan;273;;;74736;227163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2761801;Koninginnenlaan;30;;;74876,87;227363,16;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768169;Zoutelaan;19;;;74822,62;227151,77;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337504;Taborastraat;4;;;74749,538;227404,077;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0328;2763315;Lippenslaan;285;;;74740;227196;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0331;2761806;Koninginnenlaan;35;;;74878,43;227394,53;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768173;Zoutelaan;21;;;74829,49;227152,802;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337507;Taborastraat;6;;;74725,548;227407,17;MDU;;19;3;0;22;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763317;Lippenslaan;286;;;74785;227323;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;2761820;Koningslaan;43;;;74433,33;226556;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768175;Zoutelaan;23;;;74834,55;227154,172;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337508;Taborastraat;10;;;74712,118;227414,86;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763321;Lippenslaan;290;;;74786;227284;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;2761821;Koningslaan;45;;;74435,34;226574,4;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768179;Zoutelaan;25;;;74840,31;227156,55;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337509;Lippenslaan;393;;;74772,547;227517,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763328;Lippenslaan;300;;;74790;227338;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;2761824;Koningslaan;47;;;74434,87;226596,4;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0327;2768187;Zoutelaan;29;;;74845,55;227157,172;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0332;337510;Lippenslaan;339;;;74761,548;227407,171;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0330;2763331;Lippenslaan;306;;;74788;227353;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0304;2761826;Koningslaan;49;;;74433,13;226615,57;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH03;BL0318;2768390;Zwaluwenlaan;18;;;74355,55;227145,168;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
