Projectnummer;Straat;Huisnummer;Huisnummer Toevoeging;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Opdrachttemplate
MECHELEN - FH01;Grote Markt;5;;157800,189;190924,531;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Melaan;32;;157486,806;190842,765;SDU;;1;0;1;2;N;IRREG;4;BUILDING template
MECHELEN - FH01;Thaborstraat;65;;157351,662;190954,98;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;14;;157650,867;190877,952;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;7;;157823,96;190934,525;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Melaan;34;;157489,834;190837,78;SDU;;1;0;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Thaborstraat;67;;157349,404;190958,851;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Grote Markt;8;;157828,704;190933,873;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Melaan;36;;157490,656;190833,056;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Thaborstraat;69;;157346,212;190961,805;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Begijnenstraat;16;;157645,957;190875,092;MDU;D;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;9;;157833,5;190931,314;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Melaan;38;;157489,424;190828,435;MDU;;3;0;0;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Thaborstraat;71;;157338,979;190965,169;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;17;;157645,943;190855,909;MDU;;1;1;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;10;;157840,347;190930,503;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Melaan;40;;157490,45;190821,041;SDU;;0;1;2;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Thaborstraat;75;;157335,132;190973,381;MDU;;4;0;0;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;18;;157636,221;190866,528;MDU;;0;6;1;7;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;11;;157844,359;190928,425;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Minderbroedersgang;1;;157631,794;190976,637;SDU;;0;1;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Thaborstraat;79;;157330,587;190981,727;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;19;;157641,349;190849,079;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;12;;157847,509;190928,442;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Minderbroedersgang;2;;157594,107;190998,587;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Thaborstraat;81;;157325,123;190985,391;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Begijnenstraat;20;;157630,97;190860,71;MDU;;4;0;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Grote Markt;13;;157851,208;190925,133;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Minderbroedersgang;5;;157605,214;190951,955;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Thaborstraat;83;;157320,333;190992,736;MDU;;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;101;A;157878,795;191250,45;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;21;;157637,909;190842,877;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;14;;157857,219;190921,853;MDU;;3;0;1;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Minderbroedersgang;10;;157579,702;190995,578;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;22;;157618,609;190849,384;SDU;;0;1;0;1;N;GLASS;4;BUILDING template
MECHELEN - FH01;Grote Markt;15;;157862,22;190920,375;MDU;;1;1;1;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Minderbroedersgang;12;;157556,833;191015,668;MDU;;1;1;0;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Tichelrij;1;;157453,624;190808,235;MDU;;5;0;0;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Begijnenstraat;23;;157635,21;190838,784;MDU;;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;16;;157866,957;190918,926;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nauwstraat;4;;157631,514;190678,81;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Tichelrij;2;;157449,301;190812,324;MDU;D;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;101;B;157884,991;191249,028;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;25;;157633,099;190832,59;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Grote Markt;17;;157873,865;190914,432;MDU;;1;1;2;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Nauwstraat;5;;157616,557;190667,175;MDU;;6;1;0;7;Y;NA;3;BUILDING template
MECHELEN - FH01;Tichelrij;3;;157443,787;190816,824;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;28;;157565,688;190820,067;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Grote Markt;18;;157878,29;190914,33;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Nauwstraat;7;;157611,148;190671,271;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Tichelrij;4;;157437,715;190819,867;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;29;;157626,679;190820,032;MDU;;6;0;0;6;Y;NA;4;BUILDING template
MECHELEN - FH01;Grote Markt;19;;157882,808;190913,358;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nauwstraat;9;;157605,197;190675,367;MDU;;2;1;0;3;N;ORN;3;BUILDING template
MECHELEN - FH01;Tichelrij;5;;157429,73;190821,942;MDU;;2;0;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Sint-Janstraat;101;C;157879,455;191247,504;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;31;;157620,369;190810,664;MDU;D;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;20;;157891,592;190910,175;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Nauwstraat;10;;157621,922;190684,63;MDU;;1;1;0;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Tichelrij;6;;157419,191;190827,143;MDU;;8;0;0;8;Y;NA;5;BUILDING template
MECHELEN - FH01;Varkensstraat;16;;158012,15;190981,577;MDU;XC;20;0;1;21;N;IRREG;5;BUILDING template
MECHELEN - FH01;Begijnenstraat;32;;157570,691;190816,165;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;23;;157886,653;190827,828;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nauwstraat;11;;157599,478;190679,154;SDU;;0;1;0;1;N;ORN;3;BUILDING template
MECHELEN - FH01;Tichelrij;7;;157410,815;190831,639;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;102;A;157874,732;191246,183;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;33;;157611,299;190798,71;MDU;;6;0;0;6;N;IRREG;4;BUILDING template
MECHELEN - FH01;Grote Markt;27;;157839,916;190832,779;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nauwstraat;12;;157614,219;190689,363;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Tichelrij;8;;157403,111;190836,977;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;34;;157573,977;190815,655;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;28;;157832,952;190833,692;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nauwstraat;14;;157607,117;190693,213;MDU;;1;1;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Tichelrij;9;;157396,315;190840,925;MDU;D;3;3;0;6;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;35;;157606,07;190789,881;MDU;;6;0;0;6;N;IRREG;4;BUILDING template
MECHELEN - FH01;Grote Markt;29;;157824,43;190835,058;MDU;;1;1;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;1;;157500,774;191195,006;MDU;;3;2;0;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Tichelrij;10;;157362,144;190846,043;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Sint-Janstraat;102;B;157879,201;191244,253;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;36;;157577,575;190816,156;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;30;;157819,022;190835,968;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;7;;157491,209;191185,825;MDU;;7;0;1;8;Y;NA;3;BUILDING template
MECHELEN - FH01;Tichelrij;11;;157363,276;190845,602;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;37;;157602,958;190783,985;MDU;;6;0;0;6;N;IRREG;3;BUILDING template
MECHELEN - FH01;Grote Markt;31;;157810,691;190837,052;SDU;;0;1;0;1;Y;NA;5;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;13;;157466,802;191174,269;SDU;;0;1;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Tichelrij;14;;157361,601;190846,869;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Standonckstraat;13;;157858,905;190967,792;SDU;;1;0;0;1;N;IRREG;2;BUILDING template
MECHELEN - FH01;Begijnenstraat;38;;157580,701;190814,473;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;32;;157801,541;190834,457;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;15;;157460,583;191165,876;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Tichelrij;15;;157351,487;190869,869;MDU;;4;0;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Sint-Janstraat;102;C;157884,127;191244,609;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;39;;157600,654;190778,879;MDU;;6;0;0;6;N;IRREG;3;BUILDING template
MECHELEN - FH01;Grote Markt;34;;157800,67;190844,773;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;17;;157452,084;191159,964;MDU;;2;1;0;3;Y;NA;4;BUILDING template
MECHELEN - FH01;Tichelrij;1;A;157464,453;190829,783;MDU;;5;0;0;5;N;MON;4;BUILDING template
MECHELEN - FH01;Begijnenstraat;40;;157584,299;190814,916;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;35;;157796,979;190847,796;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;19;;157449,63;191156,544;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;5;;157983,165;191265,516;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Korte schipstraat;4;;157883,856;190564,704;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Sint-Janstraat;102;D;157875,24;191241,866;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;41;;157597,488;190773,506;MDU;;6;0;0;6;N;IRREG;3;BUILDING template
MECHELEN - FH01;Grote Markt;36;;157793,127;190850,923;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;21;;157446,09;191153,295;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;7;;157973,535;191270,972;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;42;;157587,947;190814,19;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;37;;157790,779;190853,199;SDU;;1;0;0;1;Y;NA;5;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;23;;157441,484;191150,27;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;15;;157920,042;191299,867;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Korte schipstraat;6;;157880,99;190562,089;MDU;;5;0;0;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Sint-Janstraat;202;A;157879,455;191241,155;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;43;;157594,156;190768,135;MDU;;6;0;0;6;N;IRREG;3;BUILDING template
MECHELEN - FH01;Grote Markt;38;;157786,984;190855,999;SDU;;1;0;0;1;Y;NA;5;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;29;;157393,133;191096,483;SDU;;0;1;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Van Hoeystraat;19;;157907,54;191301,257;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;44;;157592,06;190816,182;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Grote Markt;39;;157781,453;190854,749;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;31;;157387,663;191086,999;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;21;;157893,17;191296,443;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Frederik de Merodestraat;23;;157838,982;191001,398;MDU;;1;1;0;2;N;MON;2;BUILDING template
MECHELEN - FH01;Begijnenstraat;45;;157578,695;190746,718;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Hallestraat;2;;157895,031;190831,652;SDU;;0;1;1;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;33;;157380,206;191080,206;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;23;;157886,788;191293,829;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;48;;157599,31;190814,393;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Hallestraat;8;;157901,345;190830,138;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;35;;157373,354;191071,927;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;25;;157875,746;191288,703;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Lange schipstraat;81;;157887,174;190399,735;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;50;;157579,145;190778,803;MDU;;12;0;0;12;N;ORN;5;BUILDING template
MECHELEN - FH01;Hallestraat;16;;157937,263;190824,049;MDU;;3;1;0;4;N;IRREG;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;37;;157364,34;191058,433;SDU;;0;1;1;2;N;IRREG;2;BUILDING template
MECHELEN - FH01;Van Hoeystraat;27;;157862,442;191281,009;MDU;;11;0;1;12;N;IRREG;3;BUILDING template
MECHELEN - FH01;Lange schipstraat;87;;157895,97;190388,474;MDU;;5;0;0;5;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;52;;157569,951;190754,584;MDU;;5;0;0;5;Y;NA;4;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;41;;157345,852;191033,389;SDU;;0;1;1;2;N;IRREG;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;29;;157852,665;191277,483;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;56;;157566,322;190747,551;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Hazestraat;5;;157979,515;190517,053;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;43;;157338,706;191019,61;SDU;;0;1;0;1;N;ORN;3;BUILDING template
MECHELEN - FH01;Van Hoeystraat;31;;157846,815;191275,079;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Lange Schipstraat;71;;157873,358;190417,931;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;58;;157564,545;190744,459;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Hazestraat;7;;157985,208;190519,208;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwe Beggaardenstraat;45;;157357,956;191002,784;SDU;;0;1;0;1;N;IRREG;1;BUILDING template
MECHELEN - FH01;Varkensstraat;1;;157930,376;191053,441;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;27;A;157630,442;190827,877;SDU;;1;0;0;1;N;IRREG;4;BUILDING template
MECHELEN - FH01;Hazestraat;8;;157969,801;190496,607;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;1;;157785,009;190952,514;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Varkensstraat;3;;157933,432;191051,308;MDU;D;3;0;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Lange Schipstraat;79;;157886,232;190407,594;MDU;;4;0;0;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Katelijnestraat;29;;157585,829;191136,129;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Begijnenstraat;43;A;157587,766;190760,201;MDU;;6;0;0;6;N;IRREG;4;BUILDING template
MECHELEN - FH01;Hazestraat;9;;157990,477;190521,163;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;2;;157789,732;190958,718;MDU;D;3;1;1;5;Y;NA;3;BUILDING template
MECHELEN - FH01;Varkensstraat;5;;157940,206;191046,712;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Dobbelhuizen;27;;157289,395;190940,435;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Thaborstraat;77;;157330,686;190979,49;MDU;;2;0;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Biest;2;;157987,915;191143,798;SDU;;1;0;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Hazestraat;10;;157982,096;190500,423;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;6;;157792,205;191005,615;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Varkensstraat;6;;157931,536;191030,568;SDU;;0;1;1;2;N;MON;4;BUILDING template
MECHELEN - FH01;Sint-Janskerkhof;1;;157854;191121;MDU;;1;1;0;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Biest;4;;157993,015;191138,647;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Hazestraat;11;;157996,186;190522,299;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;7;;157802,965;191013,35;MDU;;4;0;0;4;Y;NA;2;BUILDING template
MECHELEN - FH01;Varkensstraat;7;;157945,923;191043,098;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Katelijnestraat;40;;157593,903;191163,885;MDU;;5;0;0;5;N;IRREG;4;BUILDING template
MECHELEN - FH01;Biest;6;;157995,971;191135,26;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Hazestraat;12;;157995,972;190506,099;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;8;;157790,187;190995,4;SDU;;0;1;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Varkensstraat;9;;157964,59;191036,6;MDU;XA;29;1;1;31;N;HEIGHT;6;BUILDING template
MECHELEN - FH01;Biest;10;;158001,285;191128,375;MDU;;3;0;1;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Hazestraat;13;;158000,559;190523,119;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;9;;157823,189;191002,041;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Varkensstraat;11;;157987,197;191051,013;MDU;XA;21;3;1;25;N;HEIGHT;6;BUILDING template
MECHELEN - FH01;Lange Schipstraat;88;;157864,945;190391,668;MDU;;5;0;0;5;N;IRREG;3;BUILDING template
MECHELEN - FH01;Blauwhondstraat;1;;157765,55;190780,24;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Hazestraat;14;;158002,485;190508,25;SDU;;1;0;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Nieuwwerk;10;;157810,277;191004,319;SDU;;0;1;1;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Varkensstraat;15;;158016,961;190998,504;MDU;;4;0;2;6;N;IRREG;4;BUILDING template
MECHELEN - FH01;Blauwhondstraat;3;;157770,821;190774,984;MDU;;2;2;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Hazestraat;16;;158006,836;190510,37;MDU;;3;0;0;3;N;IRREG;4;BUILDING template
MECHELEN - FH01;Nieuwwerk;11;;157810,61;190993,118;SDU;;0;1;1;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Veemarkt;1;;158028,179;190968,817;SDU;;0;1;2;3;N;ORN;5;BUILDING template
MECHELEN - FH01;Blauwhondstraat;5;;157776,481;190772,204;MDU;;3;1;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Hazestraat;20;;158014,559;190513,425;SDU;;1;0;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Onder-den-Toren;1;;157686,6;190923,076;MDU;;2;1;0;3;N;ORN;4;BUILDING template
MECHELEN - FH01;Veemarkt;2;;158045,023;190941,26;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Blauwhondstraat;7;;157781,459;190765,096;MDU;;3;1;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;1;;157767,554;190799,86;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;2;;157681,988;190922,47;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;3;;158042,806;190978,159;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Wollemarkt;14;;157784,29;191051,873;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Blauwhondstraat;11;;157789,151;190766,328;MDU;;3;1;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;2;;157728,814;190828,759;MDU;;3;1;0;4;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;3;;157654,76;190919,479;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;5;;158045,923;190983,306;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Blauwhondstraat;15;;157792,595;190759,795;MDU;;3;1;0;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;3;;157762,735;190797,115;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;4;;157676,004;190929,214;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;7;;158050,147;190988,78;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Romboutskerkhof;6;;157674;191028;SDU;;0;1;0;1;N;HEIGHT;2;BUILDING template
MECHELEN - FH01;Blauwhondstraat;21;;157797,723;190753,538;MDU;;1;1;1;3;Y;NA;2;BUILDING template
MECHELEN - FH01;Ijzerenleen;4;;157726,453;190823,415;MDU;;2;1;1;4;Y;NA;3;BUILDING template
MECHELEN - FH01;Onder-den-Toren;5;;157577,527;190848,167;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;13;;158059,958;190996,85;SDU;;0;1;1;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Leermarkt;50;;157995,353;190583,907;MDU;;11;0;0;11;Y;NA;5;BUILDING template
MECHELEN - FH01;Blauwhondstraat;25;;157804,66;190751,627;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;5;;157760,909;190793,612;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;6;;157673,738;190934,536;MDU;;1;1;0;2;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;15;;158063,3;191002,002;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Sint-Romboutskerkhof;2;A;157700,967;191071,688;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Blauwhondstraat;27;;157811,252;190749,239;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;6;;157723,172;190816,605;MDU;;1;1;0;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;7;;157670,06;190936,83;SDU;;0;1;0;1;Y;NA;3;BUILDING template
MECHELEN - FH01;Veemarkt;17;;158069,772;191002,225;MDU;D;2;1;0;3;Y;NA;3;BUILDING template
MECHELEN - FH01;Arme-Clarenstraat;27;;157398,446;191043,837;SDU;;1;0;0;1;Y;NA;2;BUILDING template
MECHELEN - FH01;Borzestraat;1;;157751,192;190740,41;SDU;;0;1;0;1;N;IRREG;3;BUILDING template
MECHELEN - FH01;Ijzerenleen;7;;157758,491;190789,944;SDU;;0;1;1;2;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;9;;157662,189;190943,649;SDU;;0;1;1;2;Y;NA;2;BUILDING template
MECHELEN - FH01;Veemarkt;1;A;158016,545;190968,568;MDU;;3;0;2;5;N;ORN;5;BUILDING template
MECHELEN - FH01;Borzestraat;2;;157749,214;190725,266;MDU;;3;0;0;3;N;IRREG;4;BUILDING template
MECHELEN - FH01;Ijzerenleen;8;;157720,921;190810,082;SDU;;0;1;0;1;Y;NA;4;BUILDING template
MECHELEN - FH01;Onder-den-Toren;10;;157657,376;190949,31;SDU;;0;1;1;2;Y;NA;4;BUILDING template
