Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Building comment;Opdrachttemplate
SINT-NIKLAAS - FH02;BL0215;3500266;Knaptandstraat;26;;;134235,327;205602,14;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500269;Knaptandstraat;28;;;134240,828;205593,938;SDU;;1;0;0;1;N;ORN;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3948699;Knaptandstraat;30;;;134244,836;205586,055;MDU;;2;0;0;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500276;Knaptandstraat;32;;;134246,614;205578,439;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500281;Knaptandstraat;34;;;134248,615;205574,659;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500286;Knaptandstraat;36;;;134250,68;205570,782;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500289;Knaptandstraat;38;;;134252,935;205566,542;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4260505;Knaptandstraat;40;;;134254,787;205562,675;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468665;Knaptandstraat;42;;;134257,187;205559,544;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500291;Knaptandstraat;44;;;134258,978;205555,085;SDU;;1;0;0;1;Y;NA;3;BE;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500293;Knaptandstraat;46;;;134262,224;205550,494;SDU;;0;1;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91076;Knaptandstraat;48;;;134265,385;205542,347;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91077;Knaptandstraat;50;;;134268,431;205536,905;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4153860;Knaptandstraat;52;;;134271,017;205532,007;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500299;Knaptandstraat;54;;;134273,782;205525,946;SDU;;0;1;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500301;Knaptandstraat;56;;;134276,852;205518,044;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500305;Knaptandstraat;58;;;134279,609;205513,77;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468682;Knaptandstraat;60;;;134279,567;205508,993;SDU;;0;1;0;1;N;HEIGHT;1;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500310;Knaptandstraat;70;;;134289,945;205497,335;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500313;Knaptandstraat;72;;;134292,374;205492,756;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4157932;Knaptandstraat;74;;;134295,79;205487,025;MDU;;1;0;1;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500325;Knaptandstraat;80;;;134302,548;205478,084;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500328;Knaptandstraat;82;;;134304,917;205471,71;MDU;;1;0;1;2;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3500331;Knaptandstraat;84;;;134306,702;205468,89;MDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468716;Knaptandstraat;86;;;134309,395;205466,1;SDU;;1;0;0;1;N;IRREG;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;9483;Knaptandstraat;88;;;134312,449;205460,118;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91073;Knaptandstraat;90;;;134313,671;205456,338;MDU;;1;0;1;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91057;Moerlandstraat;19;;;134469,863;205527,637;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505019;Moerlandstraat;21;;;134464,337;205523,148;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4000870;Moerlandstraat;23;;;134458,695;205520,267;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4188065;Moerlandstraat;25;;;134454,269;205518,708;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91060;Moerlandstraat;27;;;134450,125;205516,356;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91061;Moerlandstraat;29;;;134445,928;205514,514;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505030;Moerlandstraat;31;;;134441,954;205512,681;SDU;;1;0;0;1;Y;NA;3;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;4468941;Moerlandstraat;33;;;134438,008;205510,596;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505033;Moerlandstraat;35;;;134434,005;205508,699;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91055;Moerlandstraat;37;;;134429,456;205506,602;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;91053;Moerlandstraat;39;;;134423,656;205506,304;MDU;;2;0;0;2;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505037;Moerlandstraat;41;;;134417,908;205501,176;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
SINT-NIKLAAS - FH02;BL0215;3505040;Moerlandstraat;43;;;134414,01;205499,391;SDU;;1;0;0;1;Y;NA;2;;BUILDING template
