Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate
KNOKKE-HEIST - FH05;BL0516;337041;Diksmuidestraat;49;;;74946,765;227542,019;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;337043;Van Bunnenlaan;1;;;74883,227;227527,452;MDU;;27;4;0;31;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;337045;Van Bunnenlaan;29;;;74957,547;227439,172;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;337048;Dumortierlaan;93;;;74966,688;227438,304;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337084;Driehoeksplein;12;;;75137,725;227592,803;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337085;Ieperstraat;1;;;75071,566;227584,853;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;337086;Ieperstraat;8;;;75059,546;227543,173;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337088;Dumortierlaan;131;;;75081,64;227543,258;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337089;Dumortierlaan;155;;;75129,653;227586,65;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337093;Kustlaan;66;;;75118,504;227610,896;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337104;Kustlaan;50;;;75071,546;227595,173;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337105;Kustlaan;52;;;75075,546;227597,173;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337106;Kustlaan;54;;;75080,546;227598,173;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337187;Winston Churchilllaan;32;;;75036,719;227186,043;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337192;Montgomerylaan;3;;;75089,879;227178,544;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337193;Montgomerylaan;1;;;75083,645;227202,091;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337210;Bevrijdingslaan;11;;;75047,27;227171,76;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337212;Bevrijdingslaan;9;;;75058,779;227172,624;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;337213;Bevrijdingslaan;7;;;75068,02;227172,59;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;13046;Driehoeksplein;15;;;75129;227614;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;337216;Zoutelaan;68;;;75009,549;227186,173;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758488;Van Bunnenlaan;7;;;74900;227506;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;338488;Piers de Raveschootlaan;82;;;74836,55;227083,172;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758508;Van Bunnenlaan;21;;;74936;227464;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;338491;Piers de Raveschootlaan;90;;;74840,958;227122,214;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758530;Van Bunnenlaan;47;;;75072;227308;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;338535;Zoutelaan;24;;;74845,55;227135,172;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758535;Van Bunnenlaan;51;;;75081;227297;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;338540;Mussenpad;4;;;74966,55;227147,173;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758537;Van Bunnenlaan;53;;;75085;227292;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;338541;Mussenpad;6;;;74964,642;227165,713;MDU;;15;1;0;16;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2758544;Van Bunnenlaan;58;;;75072;227260;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;338555;Winston Churchilllaan;5;;;74892,517;227069,081;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;2758639;Winston Churchilllaan;27;;;75028;227138;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;338556;Winston Churchilllaan;7;;;74907,05;227074,03;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;2758797;Diksmuidestraat;40;;;75080;227427;MDU;;17;0;0;17;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;338557;Winston Churchilllaan;9;;;74922,516;227083,081;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758804;Diksmuidestraat;47;;;74956;227538;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0508;3923032;Dumortierlaan;52;;;74958,72;227357,92;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;2758932;Driehoeksplein;4;;;75183;227596;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;3939531;Van Bunnenlaan;45;;;75067,548;227311,173;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;2758935;Driehoeksplein;8;;;75199;227610;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;3939533;Winston Churchilllaan;13;;;74937,29;227092,503;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;2758937;Driehoeksplein;9;;;75204;227614;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;3939550;Dumortierlaan;133;;;75091,64;227552,258;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;2758938;Driehoeksplein;10;A;;75213;227623;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;3939621;Jef Mennekenslaan;12;A;;74925,41;227276,67;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759168;Duinviooltjesstraat;3;;;74930;227185;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;1024244;Duinviooltjesstraat;2;;;74954,549;227194,173;MDU;;15;0;0;15;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;3939623;Jef Mennekenslaan;31;;;75012,29;227235,88;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759181;Duinviooltjesstraat;12;;;74916;227235;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;1148172;Kustlaan;20;;;74923,317;227545,899;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;3939677;Zoutelaan;35;;;74878,191;227171,065;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759186;Duinviooltjesstraat;18;;;74903;227252;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;1273698;Duinviooltjesstraat;10;;;74920,339;227229,852;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;3939678;Zoutelaan;41;;;74895,5;227181,11;MDU;;8;1;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2759189;Duinviooltjesstraat;23;;;74884;227241;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;1297112;Van Bunnenlaan;57;;;75103,548;227269,174;MDU;;13;1;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;3993747;Dumortierlaan;112;;;75148,75;227563,99;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759244;Dumortierlaan;34;;;74871;227309;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;13048;Kustlaan;30;;;74997,986;227544,962;MDU;;27;1;0;28;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;4009567;Ieperstraat;39;;;75158,72;227451,32;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759247;Dumortierlaan;36;;;74876;227309;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;13052;Ieperstraat;41;;;75168,3;227439,77;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;4070898;Nieuwpoortstraat;9;;;75152,548;227303,174;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759253;Dumortierlaan;40;;;74893;227307;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;13066;Ieperstraat;10;;;75058,7;227533,82;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;4153963;Ferdinand Mosselmanstraat;8;;;74829,549;227224,172;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2759260;Dumortierlaan;44;;;74889;227326;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;1327495;Diksmuidestraat;43;;;74959,547;227532,172;MDU;;4;1;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;4197377;Diksmuidestraat;52;;;75019,29;227503,36;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;2759301;Dumortierlaan;76;;;75029;227452;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;1327499;Duinviooltjesstraat;31;;;74863,549;227261,172;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;4275251;Driehoeksplein;2;;;75174,546;227587,174;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;2759314;Dumortierlaan;86;;;75065;227482;MDU;;17;0;0;17;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0509;1327500;Dumortierlaan;66;;;75007,547;227433,173;MDU;;5;1;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;4344963;Duinviooltjesstraat;17;;;74894,549;227226,172;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;2759316;Dumortierlaan;88;;;75060;227482;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;1343714;Diksmuidestraat;42;;;75071,44;227436,85;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;4345064;Driehoeksplein;7;;;75203,018;227604,234;MDU;;10;2;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;2759324;Dumortierlaan;94;A;;75108;227521;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;1360225;Van Bunnenlaan;5;;;74895,547;227509,172;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;4345831;Bevrijdingslaan;5;;;75075,02;227172,21;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;2759325;Dumortierlaan;94;B;;75113;227521;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;1453096;Van Bunnenlaan;25;;;74946,547;227451,172;MDU;;0;16;0;16;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;4346075;Van Bunnenlaan;27;;;74951,547;227445,172;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;2759330;Dumortierlaan;98;;;75118;227535;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;1488876;Diksmuidestraat;37;;;74983,66;227488,79;MDU;;3;1;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;4346088;Kustlaan;14;;;74909,803;227538,691;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;2759335;Dumortierlaan;100;;;75123;227535;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0503;2758098;Bevrijdingslaan;3;;;75079,779;227173,625;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;4346441;Ieperstraat;31;;;75139,547;227470,174;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2759343;Dumortierlaan;107;B;;75004;227463;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758482;Van Bunnenlaan;3;;;74889,547;227515,172;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;4346599;Ferdinand Mosselmanstraat;4;;;74822,549;227233,171;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;2759345;Dumortierlaan;108;;;75138;227554;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758491;Van Bunnenlaan;9;;;74903,547;227500,172;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;4347395;Driehoeksplein;13;;;75133,21;227604,088;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;2759355;Dumortierlaan;119;;;75043;227503;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758494;Van Bunnenlaan;11;;;74916,9;227499,85;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;4347728;Nieuwpoortstraat;5;;;75148,548;227289,174;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;2759357;Dumortierlaan;121;;;75046;227508;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758499;Van Bunnenlaan;15;;;74916,547;227487,172;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;4347755;Van Bunnenlaan;46;;;75035,17;227304,09;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;2759367;Dumortierlaan;137;;;75102;227557;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758503;Van Bunnenlaan;17;;;74927,36;227481,06;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;5567532;Duinviooltjesstraat;11;;;74898,618;227204,938;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;2759368;Dumortierlaan;139;;;75106;227562;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758506;Van Bunnenlaan;19;;;74931,547;227468,172;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0510;5579323;Diksmuidestraat;48;;;75058,547;227450,173;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;2759373;Dumortierlaan;149;;;75120;227578;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2758510;Van Bunnenlaan;23;;;74940,547;227458,172;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;5579324;Diksmuidestraat;56;;;74990,633;227551,771;MDU;;17;0;0;17;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;2759375;Dumortierlaan;153;;;75129;227581;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2758528;Van Bunnenlaan;44;;;75031,548;227308,173;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;5579346;Dumortierlaan;143;;;75109,64;227568,258;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;2760535;Ieperstraat;7;;;75072;227578;MDU;;14;0;0;14;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2758531;Van Bunnenlaan;48;;;75038,548;227298,173;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;5579347;Dumortierlaan;147;;;75116,64;227576,258;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2762272;Kustlaan;4;;;74889;227525;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758533;Van Bunnenlaan;49;;;75082,188;227302,663;MDU;;16;3;0;19;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;5579348;Dumortierlaan;159;;;75134,865;227594,573;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;2762278;Kustlaan;12;;;74922;227547;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2758534;Van Bunnenlaan;50;;;75043,548;227292,173;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;5579423;Kustlaan;68;;;75126,13;227614,709;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2763778;Jef Mennekenslaan;4;;;74920;227310;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2758547;Van Bunnenlaan;60;;;75078,94;227248,76;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;5579499;Jef Mennekenslaan;2;;;74919,78;227310,49;MDU;;30;2;0;32;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;2763779;Jef Mennekenslaan;6;;;74925;227310;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2758549;Van Bunnenlaan;62;;;75084,46;227242,26;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;5579597;Zoutelaan;53;;;74928,491;227187,773;MDU;;0;2;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2763787;Jef Mennekenslaan;21;;;74995;227257;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;2758620;Winston Churchilllaan;3;;;74874,006;227066,164;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;6148072;Piers de Raveschootlaan;80;;;74840,488;227069,705;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;2768195;Zoutelaan;43;;;74905;227176;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;2758627;Winston Churchilllaan;11;;;74931,516;227089,081;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72419;Zoutelaan;63;;;75057,102;227230,484;MDU;;32;0;0;32;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;2768216;Zoutelaan;65;;;75068;227226;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0501;2758629;Winston Churchilllaan;15;;;74943,606;227099,349;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72423;Zoutelaan;69;;;75089,91;227235,86;MDU;;20;0;0;20;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;335090;Driehoeksplein;11;;;75215;227616;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;2758631;Winston Churchilllaan;21;;;74980,005;227113,713;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;72428;Van Bunnenlaan;55;;;75093,548;227281,174;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;335124;Kemmelbergstraat;2;;;75198;227571;SDU;;1;0;0;1;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;2758634;Winston Churchilllaan;23;;;74992,005;227111,713;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;72430;Van Bunnenlaan;41;;;75055,548;227325,173;MDU;;17;1;0;18;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0512;335126;Nieuwpoortstraat;47;;;75211;227607;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;2758635;Winston Churchilllaan;25;;;75027,55;227137,173;MDU;;24;0;0;24;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72431;Van Bunnenlaan;42;;;75027,548;227313,173;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;335710;Kustlaan;2;;;74889;227525;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;2758640;Winston Churchilllaan;29;;;75026,7;227151,31;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72432;Van Bunnenlaan;54;;;75048,329;227268,193;MDU;;28;4;0;32;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0515;335714;Kustlaan;46;;;75044;227586;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;2758641;Winston Churchilllaan;31;;;75022,521;227162,594;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;72433;Van Bunnenlaan;39;;;75033,502;227351,804;MDU;;31;0;0;31;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0516;335723;Dumortierlaan;111;;;75008;227471;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0502;2758642;Winston Churchilllaan;33;;;75021,19;227168,207;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;72434;Van Bunnenlaan;59;;;75121,098;227250,259;MDU;;28;1;0;29;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;335866;Dumortierlaan;92;;;75099;227520;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758779;Diksmuidestraat;3;;;75145,548;227316,174;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72435;Van Bunnenlaan;52;;;75049,05;227287,71;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0511;335872;Ieperstraat;33;;;75148;227464;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758780;Diksmuidestraat;5;;;75142,548;227319,174;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72436;Heilig-Hartlaan;2;;;74976,408;227303,443;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0507;336643;Zoutelaan;51;;;74935;227185;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758781;Diksmuidestraat;7;;;75138,548;227323,174;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72437;Heilig-Hartlaan;4;;;75005,893;227326,931;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;336805;Jef Mennekenslaan;8;;;74925;227310;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758782;Diksmuidestraat;9;;;75133,548;227329,174;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0505;72441;Jef Mennekenslaan;35;;;75020,549;227225,173;MDU;;22;1;0;23;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0506;336806;Duinviooltjesstraat;22;;;74892;227264;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;2758784;Diksmuidestraat;13;;;75117,798;227328,404;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0504;72444;Diksmuidestraat;19;;;75116,548;227348,174;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template
KNOKKE-HEIST - FH05;BL0514;337090;Dumortierlaan;145;;;75119;227573;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template
