Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking
KNOKKE-HEIST - FH10;BL1035;296740;Zomerpad;13;;;73101,2;226488,81;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1042;6344143;Anemonenlaan;11;;;72575;226275;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;293002;Zeedijk-Duinbergen;335;;;72602,567;226655,986;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;296741;Elizabetlaan;261;;;73150,532;226410,057;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;6347676;Zeedijk-Duinbergen;300;A;;72421;226538;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;293003;Zeedijk-Duinbergen;337;;;72617,166;226661,953;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;296742;Elizabetlaan;265;;;73103,84;226360,2;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;6347682;Zeedijk-Duinbergen;300;B;;72427;226546;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1037;293372;Duinendreef;56;;;72973,23;226442,96;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;296743;Elizabetlaan;269;;;73076,234;226336,399;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1013;6390038;Petunialaan;22;;;72886;226623;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1007;293452;Bergdreef;19;;;72925,03;226695,54;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;296744;Elizabetlaan;271;;;73044,436;226322,708;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;6418857;Zeegrasstraat;26;A;;72535;226528;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;293520;Duinbergenlaan;90;;;72874,64;226471,07;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;296745;Elizabetlaan;277;;;73005,041;226303,976;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1008;6421187;Patriottenstraat;7;A;;72633;226604;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293568;Ermitage;7;;;72917,067;226298,489;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;296955;Zeedijk-Duinbergen;300;;;72423,37;226543,45;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;6422955;Zeedijk-Duinbergen;395;A;;72798;226739;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293570;Ermitage;6;;;72928,559;226308,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;296958;Florapad;2;;;72567,067;226349,074;MDU;;9;0;0;9;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;6430784;Zeedijk-Duinbergen;395;B;;72800;226741;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293573;Ermitage;5;;;72919,225;226324,124;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296962;Hazenpad;4;;;72579,7;226394,01;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;6465861;Zeegrasstraat;24;A;;72555;226531;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293575;Ermitage;4;;;72926,274;226329,984;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296964;Hazenpad;2;;;72587,24;226395,89;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1051;6466230;Margrietenpad;14;B;;73266;226452;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293577;Ermitage;2;;;72918,559;226346,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;296966;Hazenpad;1;;;72594,72;226354,056;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;6524200;Poststraat;20;;;72910;226470;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293590;Ermitage;3;;;72922,559;226346,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296970;Duinendreef;2;;;72556,636;226409,439;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;6524203;Zeedijk-Duinbergen;314;;;72490;226611;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293591;Ermitage;1;;;72895,512;226325,219;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296972;Duinendreef;8;;;72597,446;226422,78;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;6648286;Kruindreef;7;;;73071;226617;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;293595;Prinsjespad;8;;;73139,02;226523,7;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;296974;Patriottenstraat;17;;;72515,604;226551,677;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650091;Florapad;2;F;;72569;226343;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1035;293596;Prinsjespad;5;;;73115,68;226507,43;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;296976;Zeegrasstraat;36;;;72616,528;226365,523;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650092;Florapad;2;G;;72570;226339;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293597;Kruindreef;9;;;73093,541;226633,428;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296978;Zeegrasstraat;32;;;72602,02;226405,409;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650093;Florapad;2;C;;72570;226334;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1032;293599;Kruindreef;6;;;73106,637;226615,824;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296979;Zeegrasstraat;34;;;72606,258;226394,505;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650094;Florapad;2;E;;72568;226349;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293604;Kruindreef;1;;;73071,557;226584,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296983;Anemonenlaan;7;;;72560,559;226377,155;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650095;Florapad;2;A;;72567;226347;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1032;293605;Kruindreef;4;;;73083,222;226602,951;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1025;296985;Anemonenlaan;6;;;72559,461;226386,052;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650096;Florapad;2;H;;72567;226357;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293609;Klaprozenpad;2;;;72962,7;226652,3;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1001;302676;Zeedijk-Heist;299;;;71832,56;226346,149;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650097;Florapad;2;I;;72566;226359;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293610;Klaprozenpad;8;;;72995,88;226590,35;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1051;319467;Elizabetlaan;224;;;73320,195;226609,258;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1026;6650098;Florapad;2;D;;72567;226353;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293611;Klaprozenpad;10;;;73026,25;226602,87;MDU;;12;0;0;12;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1007;3923034;Engelsestraat;10;;;72801,556;226677,156;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;6667848;Kruindreef;7;A;;73079;226622;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1031;293612;Bocheldreef;15;;;72951,48;226535,93;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;3939546;Duinendreef;41;;;72917,88;226451,77;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1031;6667849;Bocheldreef;3;;;73023;226542;SDU;;1;0;0;1;Y;NA;2;Bouwgrond;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293613;Bocheldreef;12;;;72971,89;226549,2;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1010;3991226;Mimosastraat;7;;;72627,192;226558,171;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1031;6667850;Bocheldreef;11;;;72974;226520;SDU;;1;0;0;1;Y;NA;2;Bouwgrond;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293614;Bocheldreef;10;;;72989,668;226555,951;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4018125;Duinendreef;33;;;72908,542;226445,934;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;9859;Patriottenstraat;34;;;72560;226591;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293615;Bocheldreef;2;;;73043,09;226571,62;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4023063;Duinbergenlaan;82;;;72874,827;226452,173;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;9863;Engelsestraat;1;;;72777;226686;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293617;Bocheldreef;22;;;72945,556;226650,157;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;4057832;Vossenhul;11;;;72647,604;226508,997;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293618;Bocheldreef;16;;;72964,557;226588,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;4273817;Bocheldreef;20;;;72955,92;226626,33;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;293620;Bocheldreef;14;;;72970,192;226573,585;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1008;4335092;Mimosastraat;8;;;72630,526;226591,223;MDU;;21;2;0;23;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1031;293622;Bocheldreef;5;;;73006,557;226536,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1003;4335115;Patriottenstraat;28;;;72574,446;226600,709;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1021;293624;Bocheldreef;23;;;72940,26;226587,12;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1002;4335116;Zeedijk-Duinbergen;319;;;72511,746;226620,835;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1031;293627;Heuvelpad;2;;;72943,17;226535,9;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1015;4335747;Phillippartpad;4;;;73080,556;226708,316;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1031;293629;Heuvelpad;4;;;72946,511;226558,857;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1017;4335766;Jozef Nellenslaan;32;;;73256,555;226718,16;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1021;293631;Heuvelpad;9;;;72912,66;226572,71;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1017;4335767;Jozef Nellenslaan;34;;;73261,555;226720,16;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1021;293633;Heuvelpad;3;;;72915,384;226519,204;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1015;4335776;De Wandelaar;3;;;73086,555;226734,158;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1046;293642;Lommergang;2;;;73001,77;226325,07;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1015;4335777;De Wandelaar;5;;;73072,555;226728,158;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;1024209;Krokussenpad;2;;;72759,527;226472,342;MDU;;6;0;0;6;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1037;293648;Lommergang;14;;;72962,638;226440,468;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1021;4335907;Petunialaan;4;;;72886,334;226524,68;MDU;;4;0;0;4;Y;NA;4;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1038;1024210;Kinderpad;6;;;72913,62;226383,11;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;293652;Lommergang;1;;;72969,212;226327,062;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;4335913;Dalgang;4;;;73051,61;226472,43;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;1311040;Engelsestraat;39;;;72847,159;226721,457;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1038;293654;Duinendreef;48;;;72908,493;226412,903;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1013;4335925;Petunialaan;24;;;72900,086;226627,071;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;1311041;Engelsestraat;41;;;72855,032;226725,695;MDU;;14;1;0;15;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1038;293658;Duinendreef;52;;;72937,1;226433,777;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335928;Duinendreef;37;;;72913,43;226448,58;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;1322186;Poststraat;22;;;72915,558;226469,157;MDU;;0;3;0;3;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;293660;Duinendreef;29;;;72885,623;226440,981;SDU;;0;1;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335932;Duinendreef;45;;;72923,161;226454,442;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1023;1468793;Duinendreef;23;;;72788,193;226435,615;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1037;293664;Duinendreef;54;;;72962,638;226440,468;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335934;Duinendreef;49;;;72927,561;226457,071;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1033;1468819;Jozef Nellenslaan;18;;;73151,556;226619,159;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;293670;Zomerpad;6;;;73079,08;226379,61;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335935;Duinendreef;51;;;72932,181;226458,426;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1045;2757326;Ermitage;8;;;72896,86;226298,777;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;293674;Zomerpad;8;;;73103,25;226420,3;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;4335982;Bocheldreef;18;;;72959,873;226608,427;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1009;2757843;Anemonenlaan;3;;;72506,685;226502,455;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293677;Zomerpad;9;;;73076,44;226431,42;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335995;Poststraat;26;;;72920,558;226469,157;SDU;;0;1;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1042;2757844;Anemonenlaan;12;;;72568,687;226260,186;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1037;293681;Van Cailliedreef;15;;;72999,938;226450,105;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4335996;Poststraat;30;;;72930,351;226469,388;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1042;2757845;Anemonenlaan;13;;;72567,67;226254,28;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1037;293685;Van Cailliedreef;13;;;73016,284;226441,669;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1030;4336000;Poststraat;14;;;72904,558;226470,157;MDU;;4;0;0;4;N;MON;4;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1007;2758059;Bergdreef;1;;;72777,556;226668,156;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;293691;Van Cailliedreef;7;;;73085,003;226399,471;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1043;4336406;Elizabetlaan;289;;;72782,775;226257,468;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1007;2758060;Bergdreef;7;;;72822,084;226680,622;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1047;293694;Van Cailliedreef;9;;;73063,69;226409,434;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1044;4336408;Meeuwendreef;6;;;72811,617;226298,576;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1007;2758068;Bergdreef;21;;;72924,86;226704,11;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293700;Van Cailliedreef;10;;;73070,3;226435,12;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1029;4336412;Meeuwendreef;12;;;72768,559;226355,156;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1019;2758072;Bergdreef;31;;;73101,556;226676,159;MDU;;22;0;0;22;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293702;Van Cailliedreef;14;;;73035,58;226457,27;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1029;4336419;Oudjespad;6;;;72803,655;226361,442;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1019;2758073;Bergdreef;33;;;73116,28;226649,15;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293706;Van Cailliedreef;16;;;73020,097;226466,244;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1029;4336422;Duinbergenlaan;71;;;72841,26;226381,7;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;2758188;Bocheldreef;4;;;73021,684;226575,982;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293709;Van Cailliedreef;12;;;73058,43;226452,55;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1041;4336423;Zeegrasstraat;40;;;72640,878;226309,679;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1020;2758189;Bocheldreef;8;;;73007,15;226563,95;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1047;293712;Van Cailliedreef;11;;;73049,39;226417,88;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1041;4336444;Irispad;4;;;72619,956;226274,567;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1031;2758190;Bocheldreef;13;;;72973,557;226522,158;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293714;Dalgang;2;;;73040,612;226485,579;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1041;4336446;Irispad;6;;;72614,479;226289,329;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1004;2758419;Brieshelling;5;;;72759,688;226685,724;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1035;293716;Dalgang;1;;;73063,2;226498,04;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1028;4336464;Duinendreef;20;;;72709,558;226433,156;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;2758582;Van Cailliedreef;3;;;73118,04;226381,58;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1035;293717;Dalgang;3;;;73070,23;226491,96;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1029;4336476;Duinendreef;32;;;72797,818;226396,527;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1048;2758583;Van Cailliedreef;5;;;73101,76;226387,94;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1035;293720;Dalgang;5;;;73086,79;226474,133;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1029;4336477;Duinendreef;34;;;72797,818;226396,527;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1049;2758584;Van Cailliedreef;6;;;73120,72;226410,475;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1035;293721;Dalgang;7;;;73089,56;226466,54;SDU;;1;0;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1010;4336628;Mimosastraat;5;;;72632,715;226563,059;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1033;2758710;Vandaelelaan;4;;;73210,38;226598,34;SDU;;1;0;0;1;N;MON;2;Monument;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1036;293723;Dalgang;8;;;73077,2;226448,52;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1024;4336631;Mimosastraat;15;;;72608,558;226510,155;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH10;BL1034;2758711;Vandaelelaan;5;;;73182,46;226513,61;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
