Projectnummer;Blok;LAM MK;Straat;Huisnummer;Huisnummer Toevoeging;Huisnr;xPos;yPos;BT;VC Method;LU;BU;SU;TOTAAL;Wall Mount;SS Reason;Number Floors;Perceel eigenschap;Building comment;Building exists;BG Name;Opdrachttemplate;FT Distributie;FT Distributie Opmerking
KNOKKE-HEIST - FH08;BL0818;2761096;Kapellaan;42;;;73840,64;226435,4;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;2761097;Kapellaan;44;;;73855,557;226435,165;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;2761098;Kapellaan;45;;;73811,919;226481,165;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;2761099;Kapellaan;47;;;73832,97;226475,52;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;2762731;Lentelaan;7;;;73328,111;226786,462;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;2762734;Lentelaan;11;;;73327,611;226780,134;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0822;2763677;Meerlaan;93;;;74063,96;226420,76;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0822;2763679;Meerlaan;95;;;74052,52;226439,99;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0822;2763681;Meerlaan;97;;;74034,71;226451,13;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0822;2763682;Meerlaan;99;;;74017,34;226462,52;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0822;2763683;Meerlaan;101;;;74000,363;226475,917;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;2763686;Meerlaan;117;;;73876,666;226655,196;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;2763687;Meerlaan;123;;;73861,031;226692,418;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;2763688;Meerlaan;125;;;73856,539;226706,434;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;2763689;Meerlaan;127;;;73854,666;226711,672;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;2763691;Meerlaan;133;;;73838,539;226746,657;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;2763692;Meerlaan;135;;;73828,969;226760,672;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;2763733;Paul Van der Meerschenlaan;5;;;73417,57;226821,334;MDU;;15;0;0;15;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;2764256;Jozef Nellenslaan;46;;;73362,47;226729,81;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;2764263;Jozef Nellenslaan;52;;;73406,709;226748,542;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;2764264;Jozef Nellenslaan;53;;;73341,047;226761,603;MDU;;9;1;0;10;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;2764266;Jozef Nellenslaan;54;;;73427,847;226761,424;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;2764267;Jozef Nellenslaan;60;;;73469,5;226795,1;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;2764268;Jozef Nellenslaan;62;;;73486,04;226802,38;MDU;;3;0;0;3;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;2764269;Jozef Nellenslaan;63;;;73362,27;226763,476;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;2764270;Jozef Nellenslaan;66;;;73507,06;226799,86;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;2764271;Jozef Nellenslaan;68;;;73519,69;226815,87;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;2764272;Jozef Nellenslaan;70;;;73523,54;226806,64;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;2764274;Jozef Nellenslaan;71;;;73376,27;226767,111;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;2764277;Jozef Nellenslaan;74;;;73569,923;226828,003;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;2764278;Jozef Nellenslaan;78;;;73597,39;226826,65;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;2764283;Jozef Nellenslaan;86;;;73652,65;226844,09;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;2764285;Jozef Nellenslaan;89;;;73485,127;226841,62;MDU;;16;0;0;16;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;2764290;Jozef Nellenslaan;97;;;73601,015;226858,494;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;2764291;Jozef Nellenslaan;98;;;73731,68;226899,8;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;2764292;Jozef Nellenslaan;100;;;73744,392;226902,594;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;2764295;Jozef Nellenslaan;111;;;73720,918;226934,479;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;2764298;Jozef Nellenslaan;115;;;73735,014;226937,161;MDU;;19;0;0;19;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;2765843;Rozenlaan;6;;;73536,365;226858,716;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;2765846;Wilderozenpad;4;;;73789,12;226507,59;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;2765851;Wilderozenpad;8;;;73818,39;226553,66;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;2766770;Stijn Streuvelsplein;2;;;73682,38;226467,95;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0815;2766771;Stijn Streuvelsplein;3;;;73665,557;226469,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766827;Theresialaan;3;;;73525,23;226470,33;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766828;Theresialaan;5;;;73540,18;226485,46;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766830;Theresialaan;9;;;73566,66;226496,47;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766832;Theresialaan;11;;;73580,13;226508,66;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0814;2766834;Theresialaan;12;;;73638,318;226535,305;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766835;Theresialaan;13;;;73592,302;226521,813;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0814;2766836;Theresialaan;14;;;73655,572;226549,083;MDU;;2;0;0;2;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766837;Theresialaan;15;;;73601,922;226536,448;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766839;Theresialaan;17;;;73605,795;226540,194;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766840;Theresialaan;19;;;73615,668;226550,575;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766841;Theresialaan;21;;;73620,804;226554,982;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766843;Theresialaan;23;;;73633,794;226569,702;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;2766844;Theresialaan;25;;;73640,287;226574,94;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0820;2767493;Waterloostraat;6;;;73878,398;226586,085;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;2767869;Zeerobbenlaan;3;;;73645,426;226930,098;MDU;;5;0;0;5;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;2767874;Zeerobbenlaan;13;;;73720,62;226875,602;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;294683;Arcadelaan;5;;;73338,78;226350,07;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;294684;Arcadelaan;46;;;73393,558;226337,161;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;294685;Arcadelaan;9;;;73381,11;226357,91;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;317236;Zeerobbenlaan;16;;;73691,23;226849,64;SDU;;0;1;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317238;Zeerobbenlaan;6;;;73613,85;226917,202;MDU;;7;0;0;7;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317240;Zeerobbenlaan;12;;;73647,284;226889,543;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;317241;Rozenlaan;11;;;73569,79;226808,65;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317246;Rozenlaan;3;;;73565,315;226887,447;MDU;;13;0;0;13;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;1456221;Zeedijk-Albertstrand;458;;;73493;226877;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;317247;Elizabetlaan;209;;;73690,01;226837,27;SDU;;0;1;0;1;Y;NA;2;Beschermd Erfgoed;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;245254;Elizabetlaan;208;;;73525;226701;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;317249;Jozef Nellenslaan;90;;;73675,93;226863,26;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245261;Rozenlaan;2;;;73538;226884;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;317250;Jozef Nellenslaan;76;;;73592,17;226826,24;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245263;Zeedijk-Albertstrand;450;;;73426;226856;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317251;Jozef Nellenslaan;95;;;73584,157;226856,224;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245264;Zeedijk-Albertstrand;451;;;73444;226857;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317252;Jozef Nellenslaan;101;;;73631,776;226870,225;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245265;Zeedijk-Albertstrand;452;;;73456;226867;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317253;Jozef Nellenslaan;95;A;;73566,547;226858,182;MDU;;4;0;0;4;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245266;Zeedijk-Albertstrand;459;;;73508;226887;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;317254;Jozef Nellenslaan;80;;;73616,17;226826,87;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245267;Zeedijk-Albertstrand;449;;;73411;226850;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0806;317255;Jozef Nellenslaan;82;;;73635,11;226835,63;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245268;Zeedijk-Albertstrand;460;;;73514;226894;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317281;Azalealaan;5;;;73794,46;226770,29;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245269;Zeedijk-Albertstrand;462;;;73520;226898;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317282;Azalealaan;1;;;73824;226785,402;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245270;Zeedijk-Albertstrand;464;;;73529;226902;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0810;317283;Azalealaan;8;;;73758,489;226787,845;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;245273;Jozef Nellenslaan;93;;;73514;226851;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0810;317284;Azalealaan;2;;;73808,3;226808,734;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0817;2757511;Acacialaan;2;A;;73452;226345;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0814;317285;Kapellaan;28;;;73672,96;226558,71;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;2757794;Zeedijk-Albertstrand;456;;;73479;226873;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0813;317286;Kapellaan;25;;;73707,34;226568,55;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;2757808;Zeedijk-Albertstrand;466;;;73566;226921;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;317303;Kapellaan;4;;;73716,13;226771,636;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;2757812;Zeedijk-Albertstrand;467;;;73579;226923;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0810;317330;Elizabetlaan;186;;;73752,489;226803,687;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;2757815;Zeedijk-Albertstrand;472;;;73662;226953;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0810;317332;Elizabetlaan;180;;;73804,857;226825,022;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;2757816;Zeedijk-Albertstrand;473;;;73670;226958;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0813;317361;Wilderozenpad;11;;;73778,33;226548,01;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;2757819;Zeedijk-Albertstrand;476;;;73699;226969;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;317362;Wilderozenpad;6;;;73804,45;226532,4;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;2757821;Zeedijk-Albertstrand;479;;;73725;226978;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;317364;Kwelmpad;1;;;73676,444;226615,956;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0819;2759498;Eeuwfeestlaan;44;;;73869;226470;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0812;317366;Kwelmpad;3;;;73737,317;226582,195;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0813;2761095;Kapellaan;41;;;73751;226484;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0812;317368;Kapellaan;23;;;73716,048;226592,972;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;2762733;Lentelaan;9;;;73326;226782;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;317370;Kapellaan;26;;;73693,09;226606,42;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;2764284;Jozef Nellenslaan;87;;;73456;226830;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0812;317372;Kapellaan;1;;;73721,555;226729,163;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0802;2764288;Jozef Nellenslaan;91;;;73495;226853;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;317374;Theresialaan;29;;;73669,587;226590,256;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317237;Zeerobbenlaan;2;;;73599;226929;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0812;317376;Eeuwfeestlaan;22;;;73785,921;226632,545;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317239;Zeerobbenlaan;10;;;73633;226898;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317378;Eeuwfeestlaan;31;;;73832,048;226606,607;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317245;Rozenlaan;1;;;73568;226900;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0812;317380;Eeuwfeestlaan;6;;;73740,521;226746,814;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;317248;Zeedijk-Albertstrand;468;;;73595;226931;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317382;Eeuwfeestlaan;5;;;73767,65;226762,28;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317502;Zeedijk-Albertstrand;469;;;73633;226943;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;317384;Eeuwfeestlaan;4;;;73725,523;226775,194;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317503;Zeedijk-Albertstrand;470;;;73650;226949;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317389;Meerlaan;115;;;73878,539;226650,561;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317504;Zeedijk-Albertstrand;474;;;73681;226963;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0820;317391;Meerlaan;113;;;73901,5;226601,28;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317505;Zeedijk-Albertstrand;475;;;73690;226966;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317398;Meerlaan;137;;;73825,984;226768,022;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317506;Zeedijk-Albertstrand;478;;;73718;226975;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0820;317414;Waterloostraat;2;;;73850,486;226569,107;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317507;Zeedijk-Albertstrand;477;;;73710;226973;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317415;Waterloostraat;1;;;73874,794;226627,069;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317508;Zeedijk-Albertstrand;480;;;73728;226989;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0811;317416;Waterloostraat;3;;;73881,193;226629,88;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;317509;Jozef Nellenslaan;92;;;73697;226884;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0820;317417;Waterloostraat;8;;;73893,633;226596,699;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;317513;Elizabetlaan;207;;;73731;226851;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317510;Jozef Nellenslaan;109;;;73706,47;226931,176;MDU;;15;0;0;15;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319459;Zeedijk-Albertstrand;446;;;73338;226823;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317511;Jozef Nellenslaan;107;;;73688,649;226922,59;MDU;;22;0;0;22;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319461;Zeedijk-Albertstrand;447;;;73348;226825;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;317512;Jozef Nellenslaan;102;;;73749,703;226904,301;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319463;Zeedijk-Albertstrand;448;;;73359;226833;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0803;12832;Zeerobbenlaan;14;;;73652,649;226884,559;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;317514;Elizabetlaan;203;;;73756,5;226868,81;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319470;Elizabetlaan;218;;;73377;226637;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0810;12834;Meerlaan;139;;;73814,154;226811,563;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317516;Zeerobbenlaan;7;;;73668,727;226912,733;MDU;;33;0;0;33;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0809;319474;Elizabetlaan;216;;;73416;226654;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;12836;Jozef Nellenslaan;117;;;73753,776;226936,86;MDU;;11;0;0;11;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;317517;Zeerobbenlaan;11;;;73698,03;226882,5;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319476;Lentelaan;15;;;73326;226766;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;12848;Paul Van der Meerschenlaan;10;;;73406,381;226788,288;MDU;;6;0;0;6;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317519;Zeerobbenlaan;1;;;73633,045;226940,367;MDU;;21;0;0;21;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0801;319477;Lentelaan;5;;;73326;226790;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0814;12850;Kapellaan;30;;;73675,46;226534,72;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0804;317520;Zeerobbenlaan;5;;;73652,457;226926,002;MDU;;10;0;0;10;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;319483;Jozef Nellenslaan;50;;;73391;226738;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0821;12852;Meerlaan;107;;;73946,49;226527,74;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;317521;Meerlaan;141;;;73780,84;226877,42;MDU;;8;0;0;8;Y;NA;4;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0808;319487;Paul Van der Meerschenlaan;14;;;73452;226749;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0807;12938;Elizabetlaan;219;;;73533,275;226776,8;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0805;317522;Meerlaan;143;;;73770,74;226902,29;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
KNOKKE-HEIST - FH08;BL0818;319818;Wilderozenpad;2;;;73759;226423;SDU;;1;0;0;1;Y;NA;2;;;;;BUILDING template;;
