LAM MK;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor
5542808;1;11093171;;LU;1;;;;
5552656;1;11194282;;LU;1;;;;
5561047;1;11093045;;LU;1;;;;
5577946;1;2112256;;LU;1;;;;
5577971;1;11093153;;BU;1;;;;
5705546;1;2114986;;LU;1;;;;
5708619;1;11093255;;LU;1;;;;
5738656;1;2119741;;LU;1;;;;
5739577;1;2108930;;LU;1;;;;
5739739;1;2106997;;LU;1;;;;
5753892;1;11194254;;LU;1;;;;
5753892;2;11194255;;LU;1;;;;
5753892;3;11194256;;LU;1;;;;
5753892;4;11194257;;LU;1;;;;
5753892;5;11194258;;LU;1;;;;
5753892;6;11194259;;LU;1;;;;
5755613;1;11093254;;BU;1;;;;
5783330;1;11093256;;BU;1;;;;
5783330;2;11093257;;SU;1;;;;
5783330;3;11194624;;LU;1;;;;
5783330;4;11194625;;LU;1;;;;
5801677;1;11194262;;BU;1;;;;
5801677;2;11194263;;LU;1;;;;
5801677;3;11194264;;LU;1;;;;
5801677;4;11194265;;LU;1;;;;
5801677;5;11194266;;LU;1;;;;
5801677;6;11194267;;LU;1;;;;
5801679;1;11194270;;LU;1;;;;
5801679;2;11194271;;LU;1;;;;
5801679;3;11194272;;LU;1;;;;
5801679;4;11194273;;LU;1;;;;
5801679;5;11194274;;LU;1;;;;
5801679;6;11194275;;LU;1;;;;
5801680;1;11194296;;LU;1;;;;
5801680;2;11194297;;LU;1;;;;
5801680;3;11194298;;LU;1;;;;
5801680;4;11194299;;LU;1;;;;
5801680;5;11194300;;LU;1;;;;
5801680;6;11194301;;LU;1;;;;
5801680;7;11194302;;LU;1;;;;
5801680;8;11194303;;LU;1;;;;
5801680;9;11194304;;LU;1;;;;
5801681;1;11194276;;LU;1;;;;
5801681;2;11194277;;LU;1;;;;
5801681;3;11194278;;LU;1;;;;
5801681;4;11194279;;LU;1;;;;
5801681;5;11194280;;LU;1;;;;
5801681;6;11194281;;LU;1;;;;
5801682;1;11194284;;LU;1;;;;
5801682;2;11194285;;LU;1;;;;
5801682;3;11194286;;LU;1;;;;
5801682;4;11194287;;LU;1;;;;
5801682;5;11194288;;LU;1;;;;
5801682;6;11194289;;LU;1;;;;
5801682;7;11194290;;LU;1;;;;
5801682;8;11194291;;LU;1;;;;
5801682;9;11194292;;LU;1;;;;
5801682;10;11194293;;LU;1;;;;
5808891;1;11194251;;LU;1;;;;
5809025;1;11194268;;LU;1;;;;
5816405;1;11093055;;LU;1;;;;
5834627;1;10973793;;LU;1;;;;
5834628;1;10973794;;LU;1;;;;
5836021;1;11093054;;BU;1;;;;
5844895;1;11194331;;LU;1;;;;
5852458;1;11093248;;BU;1;;;;
5852458;2;11093249;;BU;1;;;;
5852458;3;11093250;;BU;1;;;;
5854005;1;11194283;;LU;1;;;;
5969139;1;11194260;;BU;1;;;;
5995349;1;11194330;;LU;1;;;;
6070204;1;11093173;;BU;1;;;;
6128068;1;11194306;;LU;1;;;;
6142599;1;11093049;;LU;1;;;;
6142599;2;11093050;;LU;1;;;;
6142599;3;11093051;;LU;1;;;;
6153694;1;11194246;;BU;1;;;;
6153694;2;11194247;;LU;1;;;;
6153694;3;11194248;;LU;1;;;;
6153694;4;11194249;;LU;1;;;;
6153694;5;11194250;;LU;1;;;;
6182868;1;11093048;;LU;1;;;;
6212600;1;11194309;;LU;1;;;;
6212600;2;11194310;;LU;1;;;;
6212600;3;11194311;;LU;1;;;;
6212600;4;11194312;;LU;1;;;;
6212600;5;11194313;;LU;1;;;;
62552;1;2094505;;BU;1;;;;
62553;1;2106730;;LU;1;;;;
62554;1;2107804;;LU;1;;;;
62555;1;2114678;;LU;1;;;;
62555;2;2114679;;LU;1;;;;
62555;3;2114683;;LU;1;;;;
62555;4;2114684;;BU;1;;;;
62555;5;2114688;;LU;1;;;;
62555;6;2114695;;BU;1;;;;
62555;7;2114697;;SU;1;;;;
62555;8;11194561;;LU;1;;;;
62555;9;11194562;;LU;1;;;;
62556;2;2113925;;BU;1;;;;
62557;1;2117021;;LU;1;;;;
62558;1;2124981;;LU;1;;;;
62559;1;2117728;;LU;1;;;;
62559;2;11093892;;SU;1;;;;
62560;1;2098512;;BU;1;;;;
62560;2;11094106;;LU;1;;;;
62560;3;11094107;;LU;1;;;;
62560;4;11094108;;LU;1;;;;
62560;5;11094109;;LU;1;;;;
62560;6;11094110;;LU;1;;;;
62560;7;11094111;;LU;1;;;;
62560;8;11094112;;LU;1;;;;
62560;9;11094113;;LU;1;;;;
62560;10;11094114;;LU;1;;;;
62560;11;11094115;;LU;1;;;;
62560;12;11094116;;SU;1;;;;
62561;1;2097165;;SU;1;;;;
62561;2;11094078;;LU;1;;;;
62561;3;11094079;;LU;1;;;;
62561;4;11094080;;LU;1;;;;
62561;5;11094081;;LU;1;;;;
62561;6;11094082;;LU;1;;;;
62561;7;11094083;;LU;1;;;;
62562;1;2096925;;BU;1;;;;
62563;1;2098349;;BU;1;;;;
62564;1;11093160;;BU;1;;;;
62565;2;10643666;;BU;1;;;;
62567;1;2117020;;LU;1;;;;
62568;1;2094506;;BU;1;;;;
62569;1;2117454;;BU;1;;;;
62570;1;2105709;;BU;1;;;;
62570;2;11093783;;SU;1;;;;
62571;1;11194326;;BU;1;;;;
62571;2;11194327;;LU;1;;;;
62572;1;11093161;;BU;1;;;;
62573;1;2104168;;BU;1;;;;
62574;2;11093528;;BU;1;;;;
62574;3;11093529;;SU;1;;;;
62575;1;2112491;;BU;1;;;;
62575;2;11094002;;SU;1;;;;
62576;1;11093066;;BU;1;;;;
62577;1;2102343;;LU;1;;;;
62577;2;2102344;;LU;1;;;;
62577;3;2102345;;LU;1;;;;
62577;4;2102346;;LU;1;;;;
62577;5;2102347;;LU;1;;;;
62577;6;2102348;;LU;1;;;;
62577;7;2102349;;LU;1;;;;
62577;8;11093775;;BU;1;;;;
62577;9;11093776;;SU;1;;;;
62578;1;2110979;;BU;1;;;;
626101;1;2113702;;LU;1;;;;
6347288;1;11194334;;LU;1;;;;
6347290;1;11194338;;BU;1;;;;
6347294;1;11194217;;LU;1;;;;
6347294;2;11194218;;LU;1;;;;
6347294;3;11194219;;LU;1;;;;
6347294;4;11194220;;LU;1;;;;
6347297;1;11194337;;LU;1;;;;
6379663;1;11194235;;BU;1;;;;
6383882;1;11093080;;BU;1;;;;
6383882;2;11093081;;BU;1;;;;
6412447;1;11093042;;LU;1;;;;
6417087;1;11194241;;BU;1;;;;
6417087;2;11194242;;LU;1;;;;
6417087;3;11194243;;LU;1;;;;
6417087;4;11194244;;LU;1;;;;
6417087;5;11194245;;LU;1;;;;
6417316;1;11194348;;BU;1;;;;
6419524;1;11194294;;LU;1;;;;
6426432;1;11093247;;LU;1;;;;
6427761;1;11194206;;BU;1;;;;
6427761;2;11194207;;LU;1;;;;
6428775;1;11194339;;LU;1;;;;
6429274;1;11093240;;BU;1;;;;
6429277;1;11194213;;LU;1;;;;
6429277;2;11194214;;LU;1;;;;
6429277;3;11194215;;LU;1;;;;
6429277;4;11194216;;LU;1;;;;
6429464;1;11196190;;LU;1;;;;
6430758;1;11194295;;LU;1;;;;
6431037;1;11194236;;BU;1;;;;
6431037;2;11194237;;LU;1;;;;
6431037;3;11194238;;LU;1;;;;
6431037;4;11194239;;LU;1;;;;
6431037;5;11194240;;LU;1;;;;
6447987;1;11194305;;BU;1;;;;
6449096;1;11194307;;LU;1;;;;
6449301;1;11194333;;LU;1;;;;
6449302;1;11194332;;LU;1;;;;
6449907;1;11194336;;LU;1;;;;
6458744;1;11194349;;LU;1;;;;
6458744;2;11194350;;LU;1;;;;
6458745;1;11194351;;LU;1;;;;
6458745;2;11194352;;LU;1;;;;
6463876;1;11194269;;LU;1;;;;
6465602;1;11194308;;BU;1;;;;
6466121;1;11194324;;LU;1;;;;
6473208;1;11196189;;LU;1;;;;
6518489;1;11196192;;LU;1;;;;
6518489;2;11196193;;LU;1;;;;
6518489;3;11196194;;BU;1;;;;
6528182;1;11093178;;BU;1;;;;
6610764;1;11194342;;LU;1;;;;
68401;1;2105530;;BU;1;;;;
68402;1;2124624;;LU;1;;;;
68407;1;2105277;;BU;1;;;;
68408;1;11093232;;BU;1;;;;
68413;1;2124625;;BU;1;;;;
68413;2;11194575;;LU;1;;;;
68460;1;2111451;;LU;1;;;;
68461;1;2112666;;LU;1;;;;
68463;1;2119050;;LU;1;;;;
68463;2;2119051;;LU;1;;;;
68464;2;11093876;;LU;1;;;;
68466;1;2094847;;LU;1;;;;
68466;2;2094848;;LU;1;;;;
68466;3;2094849;;LU;1;;;;
68466;4;2094850;;LU;1;;;;
68466;5;2094851;;LU;1;;;;
68466;6;11194542;;SU;1;;;;
68468;1;2121207;;LU;1;;;;
68469;1;2107155;3856700;LU;1;1;;;0
68469;3;11048838;3856702;BU;1;2;;;1
68470;2;11093874;;BU;1;;;;
68471;1;2104050;;LU;1;;;;
68473;1;2106580;;LU;1;;;;
68474;1;2112064;;LU;1;;;;
68475;1;2113551;;LU;1;;;;
68475;2;2113552;;LU;1;;;;
68475;3;2113553;;LU;1;;;;
68475;4;2113554;;LU;1;;;;
68475;5;11093865;;LU;1;;;;
68475;6;11093866;;LU;1;;;;
69237;1;2115619;;BU;1;;;;
69238;2;11048824;3856167;LU;1;2;;;1
69238;3;11048825;3856168;LU;1;;;;2
69238;5;11093772;;LU;1;;;;
69459;1;2094212;;LU;1;;;;
69460;1;2103265;3856578;LU;1;1;;;1
69460;2;11048829;3856579;BU;1;;;;0
69461;1;2102342;;BU;1;;;;
69462;1;2124627;;LU;1;;;;
69462;2;2124628;;LU;1;;;;
69462;3;2124629;;LU;1;;;;
69463;1;2119744;;LU;1;;;;
69463;2;2119746;;LU;1;;;;
69463;3;2119752;;LU;1;;;;
69463;4;2119754;;LU;1;;;;
69463;5;2119756;;LU;1;;;;
69463;6;2119757;;LU;1;;;;
69464;1;2113970;;LU;1;;;;
69465;1;2105531;;SU;1;;;;
69465;2;11093854;;BU;1;;;;
69560;1;2105714;;LU;1;;;;
69561;1;2100049;;LU;1;;;;
69561;2;2100052;;LU;1;;;;
69561;3;2100067;;LU;1;;;;
69561;4;2100080;;LU;1;;;;
69561;5;11194516;;LU;1;;;;
69561;6;11194517;;LU;1;;;;
69562;1;2094207;;LU;1;;;;
69563;1;2110106;;LU;1;;;;
69563;2;2110111;;LU;1;;;;
69563;3;2110128;;BU;1;;;;
69563;4;11093780;;BU;1;;;;
69563;5;11093781;;LU;1;;;;
69563;6;11093782;;LU;1;;;;
69563;7;11194519;;BU;1;;;;
69563;8;11194520;;LU;1;;;;
69564;1;2127701;;BU;1;;;;
69565;1;2125327;;BU;1;;;;
69565;2;11093826;;SU;1;;;;
69566;1;2125040;;BU;1;;;;
69567;1;2123278;;LU;1;;;;
69567;2;2123279;;LU;1;;;;
69567;3;2123280;;LU;1;;;;
69567;4;2123284;;BU;1;;;;
69567;5;11093822;;SU;1;;;;
69568;1;2122186;3856679;BU;1;1;;;0
69568;2;11048832;3856680;SU;1;;;;0
69569;2;11048833;3856639;BU;1;1;;;0
69569;1;2118374;3856638;LU;1;;;;1
69570;1;2117866;;BU;1;;;;
69570;2;11194539;;LU;1;;;;
69571;1;2112667;;BU;1;;;;
69572;1;2111452;;BU;1;;;;
69572;2;2111453;;SU;1;;;;
69573;1;2104739;;SU;1;;;;
69573;2;11093831;;BU;1;;;;
69574;1;2105220;;LU;1;;;;
69574;2;2105246;;LU;1;;;;
69574;3;2105252;;LU;1;;;;
69574;4;2105286;;SU;1;;;;
69574;5;11093960;;LU;1;;;;
69575;1;11093044;;BU;1;;;;
69576;1;2100296;;BU;1;;;;
69576;2;11093799;;SU;1;;;;
69577;1;2111784;;BU;1;;;;
69578;4;10643454;;LU;1;;;;
69578;5;10643455;;LU;1;;;;
69578;6;10643467;;LU;1;;;;
69578;7;10643468;;LU;1;;;;
69578;8;10643475;;LU;1;;;;
69578;9;10643476;;LU;1;;;;
69578;10;10643794;;SU;1;;;;
69579;1;2118127;;BU;1;;;;
69580;1;2118614;;BU;1;;;;
69580;2;11093805;;SU;1;;;;
69580;3;11194523;;LU;1;;;;
69581;1;2121979;;BU;1;;;;
69581;2;11093812;;SU;1;;;;
69582;1;2127578;;BU;1;;;;
69583;1;2121795;;BU;1;;;;
69583;2;11093842;;SU;1;;;;
69584;1;11194204;;LU;1;;;;
69584;2;11194205;;LU;1;;;;
69585;1;2094208;;LU;1;;;;
69585;2;2094209;;LU;1;;;;
69585;3;2094210;;LU;1;;;;
69585;4;2094211;;LU;1;;;;
69585;5;11093919;;BU;1;;;;
69585;6;11093920;;SU;1;;;;
69586;1;2109524;;BU;1;;;;
69681;1;2103268;;LU;1;;;;
69681;2;11048834;;SU;1;;;;
69681;3;11093830;;LU;1;;;;
69681;4;11194525;;LU;1;;;;
69681;5;11194526;;LU;1;;;;
69681;6;11194527;;LU;1;;;;
69681;7;11194528;;LU;1;;;;
69681;8;11194529;;LU;1;;;;
69681;9;11194530;;LU;1;;;;
69681;10;11194531;;LU;1;;;;
69681;11;11194532;;LU;1;;;;
69681;12;11194533;;LU;1;;;;
69681;13;11194534;;LU;1;;;;
69681;14;11194535;;LU;1;;;;
69681;15;11194536;;LU;1;;;;
69681;16;11194537;;LU;1;;;;
69681;17;11194538;;SU;1;;;;
72521;1;2113572;;LU;1;;;;
72521;2;11093709;;LU;1;;;;
72522;1;2114017;;LU;1;;;;
72522;2;2114018;;LU;1;;;;
72522;3;2114019;;LU;1;;;;
72522;4;2114020;;LU;1;;;;
72523;1;2112699;;BU;1;;;;
72524;1;2113571;;BU;1;;;;
72524;2;11093612;;LU;1;;;;
76230;2;10643027;;BU;1;;;;
76232;1;2094250;;LU;1;;;;
76232;2;11048907;;LU;1;;;;
76232;3;11194620;;SU;1;;;;
76233;1;2094905;;BU;1;;;;
76234;1;2108654;;BU;1;;;;
76235;1;2112416;;BU;1;;;;
76236;1;11093205;;BU;1;;;;
76237;1;2109114;;BU;1;;;;
76238;1;2108213;;BU;1;;;;
76239;1;11093206;;BU;1;;;;
76240;1;2119953;;SU;1;;;;
76240;2;2119954;;LU;1;;;;
76240;3;11094009;;LU;1;;;;
76240;4;11094010;;LU;1;;;;
76240;5;11194606;;LU;1;;;;
76241;1;2124401;;LU;1;;;;
76241;2;2124405;;LU;1;;;;
76241;10;2124421;;LU;1;;;;
76241;11;2124424;;BU;1;;;;
76241;13;11093646;;LU;1;;;;
76241;14;11093647;;LU;1;;;;
76241;15;11093648;;LU;1;;;;
76241;16;11093649;;LU;1;;;;
76241;17;11093650;;LU;1;;;;
76241;18;11093651;;LU;1;;;;
76241;19;11093652;;LU;1;;;;
76241;22;11093655;;SU;1;;;;
76242;1;2094855;;BU;1;;;;
76243;1;2096486;;BU;1;;;;
76248;1;2093824;;LU;1;;;;
76248;2;2093861;;LU;1;;;;
76248;3;2093872;;LU;1;;;;
76248;4;2093892;;LU;1;;;;
76248;5;2093900;;LU;1;;;;
76248;7;10643680;;LU;1;;;;
76248;8;11194416;;SU;1;;;;
76249;2;10642284;;LU;1;;;;
76254;1;2094213;;BU;1;;;;
76255;1;2101374;;BU;1;;;;
76312;1;2116927;;BU;1;;;;
76383;1;11093060;;BU;1;;;;
76383;2;11093061;;BU;1;;;;
76383;3;11093062;;SU;1;;;;
9491;1;2108468;;LU;1;;;;
9491;2;11194422;;SU;1;;;;
9493;1;2108906;;LU;1;;;;
9493;2;11194404;;SU;1;;;;
9515;1;2105209;;LU;1;;;;
9515;2;2105212;;LU;1;;;;
9515;3;2105218;;LU;1;;;;
9515;4;2105222;;LU;1;;;;
9515;5;2105223;;LU;1;;;;
9515;6;2105239;;LU;1;;;;
9515;7;2105247;;SU;1;;;;
9515;10;2105284;;BU;1;;;;
9521;1;2098929;;BU;1;;;;
9525;1;2101906;;LU;1;;;;
96720;1;2116541;;LU;1;;;;
96723;1;2125647;;BU;1;;;;
96723;2;11093533;;SU;1;;;;
96724;1;2115706;;LU;1;;;;
96724;2;2115708;;LU;1;;;;
96724;3;2115710;;LU;1;;;;
96724;4;2115715;;BU;1;;;;
96725;1;2121395;;BU;1;;;;
96735;1;2126552;;BU;1;;;;
96735;2;11093316;;SU;1;;;;
96736;1;2110806;;BU;1;;;;
96737;1;2117307;;BU;1;;;;
96737;2;11093313;;SU;1;;;;
96737;3;11093314;;SU;1;;;;
96738;1;2108774;;BU;1;;;;
96739;1;2107324;;LU;1;;;;
96740;1;2107459;;BU;1;;;;
96741;1;2106202;;BU;1;;;;
96742;1;2103623;;BU;1;;;;
96743;1;2105002;;LU;1;;;;
96744;1;2101942;;BU;1;;;;
96745;1;11093069;;BU;1;;;;
96745;2;11093070;;LU;1;;;;
96745;3;11093071;;LU;1;;;;
96745;4;11093072;;LU;1;;;;
96745;5;11093073;;LU;1;;;;
96745;6;11093074;;LU;1;;;;
96745;7;11093075;;LU;1;;;;
96745;8;11093076;;LU;1;;;;
96745;9;11093077;;LU;1;;;;
96745;10;11093078;;SU;1;;;;
96755;1;10642278;;LU;1;;;;
96755;2;10642279;;BU;1;;;;
96755;3;10642280;;LU;1;;;;
96755;4;11194464;;LU;1;;;;
96758;1;2095382;;LU;1;;;;
96759;1;2125961;;LU;1;;;;
96759;2;2125962;;LU;1;;;;
96759;3;2125963;;LU;1;;;;
96759;4;2125964;;LU;1;;;;
96759;5;2125965;;LU;1;;;;
96760;1;2118224;;LU;1;;;;
96760;2;11194595;;BU;1;;;;
96760;3;11194596;;LU;1;;;;
96760;4;11194597;;LU;1;;;;
96760;5;11194598;;LU;1;;;;
96760;6;11194599;;LU;1;;;;
96760;7;11194600;;LU;1;;;;
96760;8;11194601;;LU;1;;;;
96760;9;11194602;;LU;1;;;;
96760;10;11194603;;LU;1;;;;
96760;11;11194604;;SU;1;;;;
96761;1;11093226;;BU;1;;;;
96762;1;2114950;;LU;1;;;;
96762;2;2114956;;LU;1;;;;
96764;1;2112685;;LU;1;;;;
96765;1;2117308;;LU;1;;;;
96766;1;2093821;;LU;1;;;;
96766;2;2093822;;LU;1;;;;
96767;1;2100324;;LU;1;;;;
96768;1;2116092;;LU;1;;;;
96769;1;2124153;;LU;1;;;;
96770;1;2105551;;BU;1;;;;
96771;1;2094236;;BU;1;;;;
96771;2;11093929;;SU;1;;;;
96772;1;2093845;;SU;1;;;;
96772;2;2093878;;SU;1;;;;
96772;3;2093879;;BU;1;;;;
96772;4;2093903;;BU;1;;;;
96772;5;2093904;;LU;1;;;;
96772;6;2093916;;LU;1;;;;
96772;7;2093917;;LU;1;;;;
96772;8;11194401;;LU;1;;;;
96772;9;11194402;;LU;1;;;;
96945;1;11093005;;LU;1;;;;
96945;2;11093006;;LU;1;;;;
96945;3;11093007;;LU;1;;;;
96945;4;11093008;;LU;1;;;;
96947;1;2117899;;LU;1;;;;
96949;1;2116968;;LU;1;;;;
96951;1;2123016;;LU;1;;;;
96960;1;2098569;;BU;1;;;;
96961;1;2095617;;LU;1;;;;
977870;1;2113841;;LU;1;;;;
977872;1;2115713;;SU;1;;;;
977872;2;11093613;;BU;1;;;;
977873;1;2115965;;BU;1;;;;
977874;1;11194356;;LU;1;;;;
977874;2;11194357;;LU;1;;;;
977874;3;11194358;;LU;1;;;;
977874;4;11194359;;LU;1;;;;
977874;5;11194360;;LU;1;;;;
977874;6;11194361;;LU;1;;;;
977875;1;2103304;;BU;1;;;;
977876;1;2106636;;LU;1;;;;
977876;2;2106637;;LU;1;;;;
977876;3;2106638;;LU;1;;;;
977876;4;11194579;;LU;1;;;;
977876;5;11194580;;SU;1;;;;
977877;5;10643537;;LU;1;;;;
977877;6;10643552;;LU;1;;;;
977877;7;10643560;;LU;1;;;;
977877;8;10643695;;LU;1;;;;
977879;1;11194203;;LU;1;;;;
977881;1;2108214;;LU;1;;;;
977881;2;2108215;;LU;1;;;;
977881;3;2108216;;LU;1;;;;
977882;1;2107188;;LU;1;;;;
977883;1;2114271;;LU;1;;;;
977886;2;10642285;;LU;1;;;;
977886;3;11096645;;BU;1;;;;
977888;1;2120000;;LU;1;;;;
977888;2;2120001;;LU;1;;;;
977888;3;2120002;;LU;1;;;;
977888;4;2120003;;LU;1;;;;
977888;5;2120004;;LU;1;;;;
977888;6;2120005;;LU;1;;;;
977888;7;11093719;;SU;1;;;;
977889;1;2124673;;LU;1;;;;
977890;1;2102380;;BU;1;;;;
977890;2;11093720;;SU;1;;;;
977890;3;11093721;;SU;1;;;;
977892;1;2117621;;LU;1;;;;
977892;2;2117622;;LU;1;;;;
977892;3;2117623;;LU;1;;;;
977892;4;2117624;;LU;1;;;;
977892;5;2117625;;LU;1;;;;
977892;6;2117626;;LU;1;;;;
977893;1;2114561;;LU;1;;;;
