OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
298745,"LEUVEN - FH03","(L/B/S)U template",11054652,,Sint-Maartensdal,5,,,,LU,
298746,"LEUVEN - FH03","(L/B/S)U template",11054653,,Sint-Maartensdal,5,,,,LU,
298747,"LEUVEN - FH03","(L/B/S)U template",11054654,,Sint-Maartensdal,5,,,,LU,
298748,"LEUVEN - FH03","(L/B/S)U template",11054655,,Sint-Maartensdal,5,,,,LU,
298749,"LEUVEN - FH03","(L/B/S)U template",11054656,,Sint-Maartensdal,5,,,,LU,
298750,"LEUVEN - FH03","(L/B/S)U template",11054657,,Sint-Maartensdal,5,,,,LU,
298751,"LEUVEN - FH03","(L/B/S)U template",11054658,,Sint-Maartensdal,5,,,,LU,
298752,"LEUVEN - FH03","(L/B/S)U template",11054659,,Sint-Maartensdal,5,,,,LU,
298753,"LEUVEN - FH03","(L/B/S)U template",11054660,,Sint-Maartensdal,5,,,,LU,
298754,"LEUVEN - FH03","(L/B/S)U template",11054661,,Sint-Maartensdal,5,,,,LU,
298755,"LEUVEN - FH03","(L/B/S)U template",11054662,,Sint-Maartensdal,5,,,,LU,
298756,"LEUVEN - FH03","(L/B/S)U template",11054663,,Sint-Maartensdal,5,,,,LU,
298757,"LEUVEN - FH03","(L/B/S)U template",11054664,,Sint-Maartensdal,5,,,,LU,
298758,"LEUVEN - FH03","(L/B/S)U template",11054665,,Sint-Maartensdal,5,,,,SU,
298759,"LEUVEN - FH03","(L/B/S)U template",11054648,,Sint-Maartensdal,7,,,,SU,
298834,"LEUVEN - FH03","(L/B/S)U template",10982158,,Diestsestraat,127,,,,SU,
298835,"LEUVEN - FH03","(L/B/S)U template",11066578,,Diestsestraat,131,,,,LU,
298836,"LEUVEN - FH03","(L/B/S)U template",11066579,,Diestsestraat,131,,,,LU,
298837,"LEUVEN - FH03","(L/B/S)U template",11066580,,Diestsestraat,131,,,,LU,
298838,"LEUVEN - FH03","(L/B/S)U template",11067073,,Diestsestraat,133,,,,LU,
298839,"LEUVEN - FH03","(L/B/S)U template",10982159,,Diestsestraat,135,,,,LU,
298841,"LEUVEN - FH03","(L/B/S)U template",10982156,,Sint-Maartenstraat,10,,,,SU,
302240,"LEUVEN - FH03","(L/B/S)U template",10967671,,Bogaardenstraat,33,,,,LU,
302242,"LEUVEN - FH03","(L/B/S)U template",10987720,,Maria-Theresiastraat,25,,,,BU,
302243,"LEUVEN - FH03","(L/B/S)U template",10987721,,Maria-Theresiastraat,25,,,,SU,
302244,"LEUVEN - FH03","(L/B/S)U template",10987731,,Maria-Theresiastraat,35,,,,LU,
302245,"LEUVEN - FH03","(L/B/S)U template",10987732,,Maria-Theresiastraat,45,,,,LU,
302276,"LEUVEN - FH03","(L/B/S)U template",10987765,,Maria-Theresiastraat,63,A,,,SU,
307479,"LEUVEN - FH03","(L/B/S)U template",11086611,,Bondgenotenlaan,125,,,,LU,
307480,"LEUVEN - FH03","(L/B/S)U template",11086612,,Bondgenotenlaan,125,,,,LU,
307481,"LEUVEN - FH03","(L/B/S)U template",11086613,,Bondgenotenlaan,125,,,,LU,
307482,"LEUVEN - FH03","(L/B/S)U template",11086614,,Bondgenotenlaan,125,,,,SU,
307519,"LEUVEN - FH03","(L/B/S)U template",11086617,,Bondgenotenlaan,135,,,,BU,
307534,"LEUVEN - FH03","(L/B/S)U template",11087416,,Bondgenotenlaan,151,,,,LU,
307823,"LEUVEN - FH03","(L/B/S)U template",11096155,,Bondgenotenlaan,104,,,,LU,
307824,"LEUVEN - FH03","(L/B/S)U template",11096156,,Bondgenotenlaan,106,,,,BU,
307825,"LEUVEN - FH03","(L/B/S)U template",11096157,,Bondgenotenlaan,106,,,,BU,
307826,"LEUVEN - FH03","(L/B/S)U template",11096158,,Bondgenotenlaan,110,,,,BU,
307827,"LEUVEN - FH03","(L/B/S)U template",11087435,,Bondgenotenlaan,169,,,,LU,
307828,"LEUVEN - FH03","(L/B/S)U template",11087436,,Bondgenotenlaan,169,,,,BU,
307831,"LEUVEN - FH03","(L/B/S)U template",11096166,,Bondgenotenlaan,124,,,,BU,
307832,"LEUVEN - FH03","(L/B/S)U template",11087438,,Diestsestraat,176,,,,BU,
307833,"LEUVEN - FH03","(L/B/S)U template",11096167,,Bondgenotenlaan,126,,,,LU,
307834,"LEUVEN - FH03","(L/B/S)U template",11096168,,Bondgenotenlaan,126,,,,LU,
307835,"LEUVEN - FH03","(L/B/S)U template",11096169,,Bondgenotenlaan,126,,,,LU,
307837,"LEUVEN - FH03","(L/B/S)U template",11096170,,Bondgenotenlaan,126,,,,LU,
307838,"LEUVEN - FH03","(L/B/S)U template",11096171,,Bondgenotenlaan,126,,,,LU,
307839,"LEUVEN - FH03","(L/B/S)U template",11096172,,Bondgenotenlaan,126,,,,LU,
307840,"LEUVEN - FH03","(L/B/S)U template",11087439,,Diestsestraat,178,A,,,LU,
307841,"LEUVEN - FH03","(L/B/S)U template",11096173,,Bondgenotenlaan,126,,,,LU,
307842,"LEUVEN - FH03","(L/B/S)U template",11096174,,Bondgenotenlaan,126,,,,LU,
307843,"LEUVEN - FH03","(L/B/S)U template",11096175,,Bondgenotenlaan,126,,,,LU,
307844,"LEUVEN - FH03","(L/B/S)U template",11087440,,Diestsestraat,180,,,,LU,
307845,"LEUVEN - FH03","(L/B/S)U template",11087441,,Diestsestraat,180,,,,LU,
307847,"LEUVEN - FH03","(L/B/S)U template",11096177,,Bondgenotenlaan,126,,,,LU,
307848,"LEUVEN - FH03","(L/B/S)U template",11096178,,Bondgenotenlaan,126,,,,LU,
307850,"LEUVEN - FH03","(L/B/S)U template",11096180,,Bondgenotenlaan,126,,,,LU,
307851,"LEUVEN - FH03","(L/B/S)U template",11087415,,Diestsestraat,186,,,,BU,
312200,"LEUVEN - FH03","(L/B/S)U template",11087478,,Diestsestraat,208,,,,BU,
312202,"LEUVEN - FH03","(L/B/S)U template",11119129,,Diestsestraat,212,,,,LU,
312203,"LEUVEN - FH03","(L/B/S)U template",11119071,,Bondgenotenlaan,144,,,,BU,
312204,"LEUVEN - FH03","(L/B/S)U template",11096181,,Bondgenotenlaan,150,,,,SU,
312205,"LEUVEN - FH03","(L/B/S)U template",11087560,,Diestsestraat,236,,,,SU,
312730,"LEUVEN - FH03","(L/B/S)U template",11096188,,Maria-Theresiastraat,103,,,,LU,
312731,"LEUVEN - FH03","(L/B/S)U template",11096189,,Maria-Theresiastraat,103,,,,LU,
312732,"LEUVEN - FH03","(L/B/S)U template",11096192,,Maria-Theresiastraat,117,,,,SU,
312818,"LEUVEN - FH03","(L/B/S)U template",11085811,,Diestsevest,52,,,,SU,
312819,"LEUVEN - FH03","(L/B/S)U template",11085859,,Diestsevest,56,,,,LU,
312820,"LEUVEN - FH03","(L/B/S)U template",11085860,,Diestsevest,56,,,,LU,
312821,"LEUVEN - FH03","(L/B/S)U template",11085861,,Diestsevest,56,,,,LU,
312822,"LEUVEN - FH03","(L/B/S)U template",11085862,,Diestsevest,56,,,,LU,
312838,"LEUVEN - FH03","(L/B/S)U template",11087426,,Bondgenotenlaan,167,,,,BU,
312839,"LEUVEN - FH03","(L/B/S)U template",11087427,,Bondgenotenlaan,167,,,,BU,
312848,"LEUVEN - FH03","BUILDING template",3015977,,Diestsevest,41,,,,,
312849,"LEUVEN - FH03","(L/B/S)U template",11119527,,Diestsevest,41,,,,LU,
312850,"LEUVEN - FH03","(L/B/S)U template",11119537,,Diestsevest,41,,,,LU,
312851,"LEUVEN - FH03","(L/B/S)U template",11119538,,Diestsevest,41,,,,LU,
312852,"LEUVEN - FH03","(L/B/S)U template",11119539,,Diestsevest,41,,,,LU,
312853,"LEUVEN - FH03","(L/B/S)U template",11119540,,Diestsevest,41,,,,LU,
312854,"LEUVEN - FH03","(L/B/S)U template",11119541,,Diestsevest,41,,,,LU,
312855,"LEUVEN - FH03","(L/B/S)U template",11119542,,Diestsevest,41,,,,LU,
312857,"LEUVEN - FH03","(L/B/S)U template",11119543,,Diestsevest,41,,,,LU,
312858,"LEUVEN - FH03","(L/B/S)U template",11119544,,Diestsevest,41,,,,LU,
312859,"LEUVEN - FH03","(L/B/S)U template",11119545,,Diestsevest,41,,,,LU,
312860,"LEUVEN - FH03","(L/B/S)U template",11119546,,Diestsevest,41,,,,LU,
312861,"LEUVEN - FH03","(L/B/S)U template",11119547,,Diestsevest,41,,,,LU,
312862,"LEUVEN - FH03","BUILDING template",172794,,Diestsevest,91,,,,,
312863,"LEUVEN - FH03","(L/B/S)U template",11119548,,Diestsevest,41,,,,LU,
312864,"LEUVEN - FH03","(L/B/S)U template",11119549,,Diestsevest,41,,,,LU,
312865,"LEUVEN - FH03","(L/B/S)U template",11119550,,Diestsevest,41,,,,SU,
312989,"LEUVEN - FH03","BUILDING template",3028152,,"Justus Lipsiusstraat",71,,,,,
312990,"LEUVEN - FH03","BUILDING template",4258009,,"Justus Lipsiusstraat",73,,,,,
312991,"LEUVEN - FH03","(L/B/S)U template",11119322,,"Justus Lipsiusstraat",71,,,,LU,
312994,"LEUVEN - FH03","(L/B/S)U template",11119320,,"Justus Lipsiusstraat",73,,,,BU,
312995,"LEUVEN - FH03","BUILDING template",5306753,,"Justus Lipsiusstraat",75,,,,,
312996,"LEUVEN - FH03","(L/B/S)U template",11119321,,"Justus Lipsiusstraat",75,,,,BU,
312997,"LEUVEN - FH03","BUILDING template",3029457,,Maria-Theresiastraat,126,,,,,
313002,"LEUVEN - FH03","(L/B/S)U template",11119889,,Maria-Theresiastraat,102,,,,BU,
313003,"LEUVEN - FH03","(L/B/S)U template",11119323,,Maria-Theresiastraat,126,,,,LU,
319352,"LEUVEN - FH03","BUILDING template",3010959,,Bondgenotenlaan,173,,,,,
319353,"LEUVEN - FH03","BUILDING template",3015114,,Diestsestraat,254,,,,,
323378,"LEUVEN - FH03","BUILDING template",3015103,,Diestsestraat,242,,,,,
323677,"LEUVEN - FH03","BUILDING template",3015078,,Diestsestraat,226,,,,,
323678,"LEUVEN - FH03","BUILDING template",4333938,,Strijdersstraat,1,,,,,
323679,"LEUVEN - FH03","(L/B/S)U template",11126514,,Strijdersstraat,1,,,,LU,
324622,"LEUVEN - FH03","BUILDING template",6386665,,Bogaardenstraat,31,,,,,
324623,"LEUVEN - FH03","(L/B/S)U template",11127149,,Bogaardenstraat,31,,,,LU,
425076,"LEUVEN - FH03","BUILDING template",3015936,,Diestsevest,3,,,,,
425077,"LEUVEN - FH03","BUILDING template",3015968,,Diestsevest,39,,,,,
425078,"LEUVEN - FH03","BUILDING template",3051282,,Vuurkruisenlaan,4,,,,,
425079,"LEUVEN - FH03","BUILDING template",4789333,,"Jan-Pieter Minckelersstraat",21,,,,,
425080,"LEUVEN - FH03","BUILDING template",5497563,,Tiensevest,58,A,,,,
425087,"LEUVEN - FH03","(L/B/S)U template",11119627,,Diestsevest,3,,,,BU,
425088,"LEUVEN - FH03","(L/B/S)U template",1915757,,Diestsevest,39,,,,BU,
425089,"LEUVEN - FH03","(L/B/S)U template",1916401,,Vuurkruisenlaan,4,,,,BU,
425090,"LEUVEN - FH03","(L/B/S)U template",11126489,,"Jan-Pieter Minckelersstraat",21,,,,BU,
425091,"LEUVEN - FH03","(L/B/S)U template",11120033,,Tiensevest,58,A,,,LU,
435759,"LEUVEN - FH03","BUILDING template",6140293,,Bondgenotenlaan,58,A,NEW,,,
435761,"LEUVEN - FH03","BUILDING template",3954468,,Bondgenotenlaan,58,B,NEW,,,
435763,"LEUVEN - FH03","BUILDING template",5536474,,Bondgenotenlaan,58,C,NEW,,,
435765,"LEUVEN - FH03","BUILDING template",NB-3000145A7322,,Bondgenotenlaan,145,A,NEW,,,
435766,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---0,,Bondgenotenlaan,145,A,,DELETE,LU,
435767,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---1,,Bondgenotenlaan,145,A,,DELETE,BU,
435768,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---2,,Bondgenotenlaan,145,A,,DELETE,BU,
435769,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---3,,Bondgenotenlaan,145,A,,DELETE,BU,
435770,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---4,,Bondgenotenlaan,145,A,,DELETE,BU,
435771,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---5,,Bondgenotenlaan,145,A,,DELETE,SU,
435772,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---6,,Bondgenotenlaan,145,A,,DELETE,SU,
435773,"LEUVEN - FH03","(L/B/S)U template",NB-3000145A7322---7,,Bondgenotenlaan,145,A,,DELETE,SU,
435774,"LEUVEN - FH03","BUILDING template",5801930,,Diestsestraat,233,A,NEW,,,
435869,"LEUVEN - FH03","BUILDING template",6140274,,Bondgenotenlaan,49,A,NEW,,,
435871,"LEUVEN - FH03","BUILDING template",4795360,,Lepelstraat,6,,NEW,,,
435873,"LEUVEN - FH03","BUILDING template",3025321,,Lepelstraat,45,,NEW,,,
435882,"LEUVEN - FH03","BUILDING template",5866886,,Bondgenotenlaan,148,A,NEW,,,
435884,"LEUVEN - FH03","BUILDING template",6140297,,Bondgenotenlaan,139,A,NEW,,,
435886,"LEUVEN - FH03","BUILDING template",6140289,,Bondgenotenlaan,135,A,NEW,,,
435888,"LEUVEN - FH03","BUILDING template",6140294,,Bondgenotenlaan,131,A,NEW,,,
435890,"LEUVEN - FH03","BUILDING template",3049401,,"Jean-Baptiste Van Monsstraat",8,,NEW,,,
435892,"LEUVEN - FH03","BUILDING template",5778392,,"Jean-Baptiste Van Monsstraat",107,,NEW,,,
435894,"LEUVEN - FH03","BUILDING template",3049487,,"Jean-Baptiste Van Monsstraat",103,,NEW,,,
435896,"LEUVEN - FH03","BUILDING template",4799848,,"Jean-Baptiste Van Monsstraat",101,,NEW,,,
435898,"LEUVEN - FH03","BUILDING template",6525123,,"Jean-Baptiste Van Monsstraat",91,,NEW,,,
436174,"LEUVEN - FH03","BUILDING template",4799846,,"Jean-Baptiste Van Monsstraat",99,,NEW,,,
436176,"LEUVEN - FH03","BUILDING template",3049485,,"Jean-Baptiste Van Monsstraat",97,,NEW,,,
436178,"LEUVEN - FH03","BUILDING template",3049484,,"Jean-Baptiste Van Monsstraat",95,,NEW,,,
436180,"LEUVEN - FH03","BUILDING template",173040,,"Jean-Baptiste Van Monsstraat",93,,NEW,,,
436182,"LEUVEN - FH03","BUILDING template",184140,,Diestsestraat,228,,NEW,,,
436184,"LEUVEN - FH03","BUILDING template",379200,,Bondgenotenlaan,136,,NEW,,,
436186,"LEUVEN - FH03","BUILDING template",4799322,,Diestsevest,68,,NEW,,,
436189,"LEUVEN - FH03","BUILDING template",1023639,,Diestsevest,92,,NEW,,,
436192,"LEUVEN - FH03","BUILDING template",172658,,Diestsevest,94,,NEW,,,
436194,"LEUVEN - FH03","BUILDING template",1521167,,"Vanden Tymplestraat",6,,NEW,,,
436197,"LEUVEN - FH03","BUILDING template",6330588,,"Vanden Tymplestraat",8,,NEW,,,
436200,"LEUVEN - FH03","BUILDING template",173043,,"Vanden Tymplestraat",35,,NEW,,,
436202,"LEUVEN - FH03","BUILDING template",173039,,"Vanden Tymplestraat",33,,NEW,,,
436204,"LEUVEN - FH03","BUILDING template",3049137,,"Vanden Tymplestraat",48,,NEW,,,
436206,"LEUVEN - FH03","BUILDING template",4792413,,"Vanden Tymplestraat",50,,NEW,,,
436208,"LEUVEN - FH03","BUILDING template",4792415,,"Vanden Tymplestraat",52,,NEW,,,
436210,"LEUVEN - FH03","BUILDING template",3049146,,"Vanden Tymplestraat",58,,NEW,,,
436212,"LEUVEN - FH03","BUILDING template",5572697,,"Vanden Tymplestraat",13,A,NEW,,,
436214,"LEUVEN - FH03","BUILDING template",6350458,,"Vanden Tymplestraat",1,C,NEW,,,
436216,"LEUVEN - FH03","BUILDING template",4789342,,"Jan-Pieter Minckelersstraat",27,,NEW,,,
436218,"LEUVEN - FH03","BUILDING template",1335739,,"Jan-Pieter Minckelersstraat",31,,NEW,,,
436221,"LEUVEN - FH03","BUILDING template",3032330,,"Jan-Pieter Minckelersstraat",78,,NEW,,,
436224,"LEUVEN - FH03","BUILDING template",3032368,,"Jan-Pieter Minckelersstraat",98,,NEW,,,
436226,"LEUVEN - FH03","BUILDING template",3032436,,"Jan-Pieter Minckelersstraat",134,,NEW,,,
436228,"LEUVEN - FH03","BUILDING template",4796781,,"Jan-Pieter Minckelersstraat",136,,NEW,,,
436230,"LEUVEN - FH03","BUILDING template",3032445,,"Jan-Pieter Minckelersstraat",138,,NEW,,,
436239,"LEUVEN - FH03","BUILDING template",6456267,,Lepelstraat,2,A,NEW,,,
436241,"LEUVEN - FH03","BUILDING template",6425138,,Lepelstraat,57,C,NEW,,,
436243,"LEUVEN - FH03","BUILDING template",5493356,,Lepelstraat,69,A,NEW,,,
436246,"LEUVEN - FH03","BUILDING template",5721450,,Lepelstraat,87,,NEW,,,
436255,"LEUVEN - FH03","BUILDING template",3047710,,Tiensevest,6,,NEW,,,
436257,"LEUVEN - FH03","BUILDING template",3053057,,Willemsstraat,7,,NEW,,,
436259,"LEUVEN - FH03","BUILDING template",4793005,,Willemsstraat,42,,NEW,,,
436261,"LEUVEN - FH03","BUILDING template",3030097,,Martelarenplein,19,,NEW,,,
436263,"LEUVEN - FH03","BUILDING template",5979759,,Martelarenplein,20,E,NEW,,,
436265,"LEUVEN - FH03","BUILDING template",3040698,,Ravenstraat,104,,NEW,,,
436267,"LEUVEN - FH03","BUILDING template",3040621,,Ravenstraat,19,,NEW,,,
436269,"LEUVEN - FH03","BUILDING template",4790660,,Mussenstraat,69,,NEW,,,
436271,"LEUVEN - FH03","BUILDING template",4790665,,Mussenstraat,44,,NEW,,,
436273,"LEUVEN - FH03","BUILDING template",6182647,,"Louis Melsensstraat",1,C,NEW,,,
436278,"LEUVEN - FH03","BUILDING template",3045057,,"Jan Stasstraat",12,A,NEW,,,
436280,"LEUVEN - FH03","BUILDING template",3941257,,Oppendorpgang,6,,NEW,,,
436290,"LEUVEN - FH03","BUILDING template",4225527,,Oppendorpgang,3,,NEW,,,
436292,"LEUVEN - FH03","BUILDING template",6608305,,Diestsepoort,3,,NEW,,,
436294,"LEUVEN - FH03","BUILDING template",5846678,,Diestsepoort,7,,NEW,,,
436296,"LEUVEN - FH03","BUILDING template",3007933,,Diestsepoort,15,,NEW,,,
436298,"LEUVEN - FH03","BUILDING template",172805,,Diestsevest,29,,NEW,,,
436300,"LEUVEN - FH03","BUILDING template",254304,,"Professor Roger Van Overstraetenplein",3,,NEW,,,
436302,"LEUVEN - FH03","BUILDING template",1016763,,"Professor Roger Van Overstraetenplein",4,,NEW,,,
436304,"LEUVEN - FH03","BUILDING template",254305,,"Professor Roger Van Overstraetenplein",5,,NEW,,,
436306,"LEUVEN - FH03","BUILDING template",6146100,,Sint-Maartenstraat,2,A,NEW,,,
436308,"LEUVEN - FH03","BUILDING template",6455527,,"Vital Decosterstraat",68,A,NEW,,,
444432,"LEUVEN - FH03","BUILDING template",4794342,,Diestsestraat,244,,NEW,,,
444438,"LEUVEN - FH03","BUILDING template",3015098,,Diestsestraat,239,,NEW,,,
447514,"LEUVEN - FH03","(L/B/S)U template",11096259,,Diestsestraat,229,,,,LU,
447515,"LEUVEN - FH03","(L/B/S)U template",11119532,,"Jean-Baptiste Van Monsstraat",125,,,,LU,
447516,"LEUVEN - FH03","(L/B/S)U template",11119533,,"Jean-Baptiste Van Monsstraat",125,,,,LU,
447517,"LEUVEN - FH03","(L/B/S)U template",11119534,,"Jean-Baptiste Van Monsstraat",125,,,,LU,
447518,"LEUVEN - FH03","(L/B/S)U template",11119535,,"Jean-Baptiste Van Monsstraat",125,,,,LU,
447519,"LEUVEN - FH03","(L/B/S)U template",11119536,,"Jean-Baptiste Van Monsstraat",125,,,,SU,
447520,"LEUVEN - FH03","(L/B/S)U template",11119608,,Diestsevest,91,,,,BU,
447522,"LEUVEN - FH03","(L/B/S)U template",11096569,,Diestsevest,45,,,,LU,
447523,"LEUVEN - FH03","(L/B/S)U template",11096566,,Diestsevest,31,,,,BU,
447524,"LEUVEN - FH03","(L/B/S)U template",11096567,,Diestsevest,31,,,,SU,
447525,"LEUVEN - FH03","(L/B/S)U template",11085316,,Diestsevest,117,,,,LU,
447526,"LEUVEN - FH03","(L/B/S)U template",11085300,,Diestsevest,107,,,,LU,
447527,"LEUVEN - FH03","(L/B/S)U template",11085301,,Diestsevest,97,,,,LU,
447528,"LEUVEN - FH03","(L/B/S)U template",11085302,,Diestsevest,97,,,,LU,
447529,"LEUVEN - FH03","(L/B/S)U template",11085303,,Diestsevest,97,,,,LU,
447530,"LEUVEN - FH03","(L/B/S)U template",11085304,,Diestsevest,97,,,,LU,
447531,"LEUVEN - FH03","(L/B/S)U template",11085305,,Diestsevest,97,,,,LU,
447532,"LEUVEN - FH03","(L/B/S)U template",11085306,,Diestsevest,97,,,,LU,
447533,"LEUVEN - FH03","(L/B/S)U template",11085307,,Diestsevest,97,,,,LU,
447534,"LEUVEN - FH03","(L/B/S)U template",11085308,,Diestsevest,97,,,,LU,
447535,"LEUVEN - FH03","(L/B/S)U template",11085309,,Diestsevest,97,,,,LU,
447536,"LEUVEN - FH03","(L/B/S)U template",11085310,,Diestsevest,97,,,,LU,
447537,"LEUVEN - FH03","(L/B/S)U template",11085311,,Diestsevest,97,,,,LU,
447538,"LEUVEN - FH03","(L/B/S)U template",11085312,,Diestsevest,97,,,,SU,
447539,"LEUVEN - FH03","(L/B/S)U template",11096570,,Diestsevest,43,,,,LU,
447540,"LEUVEN - FH03","(L/B/S)U template",11096571,,Diestsevest,43,,,,LU,
447541,"LEUVEN - FH03","(L/B/S)U template",11096572,,Diestsevest,43,,,,SU,
447542,"LEUVEN - FH03","(L/B/S)U template",11119390,,"Vanden Tymplestraat",42,,,,LU,
447543,"LEUVEN - FH03","(L/B/S)U template",11119391,,"Vanden Tymplestraat",42,,,,LU,
447544,"LEUVEN - FH03","(L/B/S)U template",11119392,,"Vanden Tymplestraat",42,,,,LU,
447545,"LEUVEN - FH03","(L/B/S)U template",11119393,,"Vanden Tymplestraat",42,,,,SU,
447546,"LEUVEN - FH03","(L/B/S)U template",11098857,,"Vanden Tymplestraat",31,,,,LU,
447548,"LEUVEN - FH03","(L/B/S)U template",11084530,,"Vital Decosterstraat",84,,,,BU,
447550,"LEUVEN - FH03","(L/B/S)U template",10983622,,Bondgenotenlaan,66,,,,SU,
447551,"LEUVEN - FH03","(L/B/S)U template",10983590,,Bondgenotenlaan,68,,,,SU,
447552,"LEUVEN - FH03","(L/B/S)U template",10983571,,Bondgenotenlaan,72,,,,SU,
447553,"LEUVEN - FH03","(L/B/S)U template",11058334,,Bondgenotenlaan,51,,,,BU,
447554,"LEUVEN - FH03","(L/B/S)U template",10524368,,Lepelstraat,46,,,,LU,
447555,"LEUVEN - FH03","(L/B/S)U template",11121658,,Bondgenotenlaan,143,,,,LU,
447561,"LEUVEN - FH03","(L/B/S)U template",11088073,,"Koning Leopold I-straat",37,,,,BU,
447562,"LEUVEN - FH03","(L/B/S)U template",10965184,,"Vital Decosterstraat",22,,,,BU,
447563,"LEUVEN - FH03","(L/B/S)U template",11073183,,"Vital Decosterstraat",24,,,,BU,
447564,"LEUVEN - FH03","(L/B/S)U template",1884847,,"P.J. Van Benedenstraat",11,,,,BU,
447565,"LEUVEN - FH03","(L/B/S)U template",10982607,,"Koning Leopold I-straat",10,,,,SU,
447569,"LEUVEN - FH03","(L/B/S)U template",10987856,,"Justus Lipsiusstraat",34,,,,SU,
447570,"LEUVEN - FH03","(L/B/S)U template",10987857,,"Justus Lipsiusstraat",34,,,,SU,
447572,"LEUVEN - FH03","(L/B/S)U template",10981678,,Rijschoolstraat,22,,,,LU,
447573,"LEUVEN - FH03","(L/B/S)U template",11050574,,Rijschoolstraat,22,,,,LU,
447574,"LEUVEN - FH03","(L/B/S)U template",11057403,,Rijschoolstraat,22,,,,LU,
447575,"LEUVEN - FH03","(L/B/S)U template",11064396,,Sint-Maartenstraat,1,,,,LU,
447576,"LEUVEN - FH03","(L/B/S)U template",11064397,,Sint-Maartenstraat,1,,,,LU,
447577,"LEUVEN - FH03","(L/B/S)U template",11064398,,Sint-Maartenstraat,1,,,,LU,
447578,"LEUVEN - FH03","(L/B/S)U template",11096304,,Diestsestraat,245,,,,LU,
447579,"LEUVEN - FH03","(L/B/S)U template",11096305,,Diestsestraat,245,,,,LU,
447580,"LEUVEN - FH03","(L/B/S)U template",11096306,,Diestsestraat,245,,,,LU,
447581,"LEUVEN - FH03","(L/B/S)U template",11096307,,Diestsestraat,245,,,,LU,
447582,"LEUVEN - FH03","(L/B/S)U template",11096308,,Diestsestraat,245,,,,LU,
447583,"LEUVEN - FH03","(L/B/S)U template",11096309,,Diestsestraat,245,,,,LU,
447584,"LEUVEN - FH03","(L/B/S)U template",11096310,,Diestsestraat,245,,,,LU,
447585,"LEUVEN - FH03","(L/B/S)U template",11096311,,Diestsestraat,245,,,,LU,
447586,"LEUVEN - FH03","(L/B/S)U template",11096312,,Diestsestraat,245,,,,LU,
447587,"LEUVEN - FH03","(L/B/S)U template",11096313,,Diestsestraat,245,,,,LU,
447588,"LEUVEN - FH03","(L/B/S)U template",11096314,,Diestsestraat,245,,,,LU,
447589,"LEUVEN - FH03","(L/B/S)U template",11096315,,Diestsestraat,245,,,,LU,
447590,"LEUVEN - FH03","(L/B/S)U template",11096316,,Diestsestraat,245,,,,LU,
447591,"LEUVEN - FH03","(L/B/S)U template",11096317,,Diestsestraat,245,,,,LU,
447592,"LEUVEN - FH03","(L/B/S)U template",11096318,,Diestsestraat,245,,,,LU,
447593,"LEUVEN - FH03","(L/B/S)U template",11096319,,Diestsestraat,245,,,,LU,
447594,"LEUVEN - FH03","(L/B/S)U template",11096320,,Diestsestraat,245,,,,LU,
447595,"LEUVEN - FH03","(L/B/S)U template",11096321,,Diestsestraat,245,,,,LU,
447596,"LEUVEN - FH03","(L/B/S)U template",11096322,,Diestsestraat,245,,,,LU,
447597,"LEUVEN - FH03","(L/B/S)U template",11096323,,Diestsestraat,245,,,,LU,
447598,"LEUVEN - FH03","(L/B/S)U template",11096324,,Diestsestraat,245,,,,LU,
447599,"LEUVEN - FH03","(L/B/S)U template",11096325,,Diestsestraat,245,,,,LU,
447600,"LEUVEN - FH03","(L/B/S)U template",11096326,,Diestsestraat,245,,,,LU,
447601,"LEUVEN - FH03","(L/B/S)U template",11096327,,Diestsestraat,245,,,,LU,
447602,"LEUVEN - FH03","(L/B/S)U template",11096328,,Diestsestraat,245,,,,LU,
447603,"LEUVEN - FH03","(L/B/S)U template",11096329,,Diestsestraat,245,,,,LU,
447604,"LEUVEN - FH03","(L/B/S)U template",11096330,,Diestsestraat,245,,,,LU,
447605,"LEUVEN - FH03","(L/B/S)U template",11096331,,Diestsestraat,245,,,,LU,
447606,"LEUVEN - FH03","(L/B/S)U template",11087844,,Bondgenotenlaan,44,,,,BU,
447607,"LEUVEN - FH03","(L/B/S)U template",11058336,,Bondgenotenlaan,45,,,,BU,
447611,"LEUVEN - FH03","(L/B/S)U template",11088018,,Bondgenotenlaan,76,,,,BU,
447613,"LEUVEN - FH03","(L/B/S)U template",11087958,,Bondgenotenlaan,76,,,,SU,
447617,"LEUVEN - FH03","(L/B/S)U template",11086606,,Bondgenotenlaan,119,,,,LU,
447618,"LEUVEN - FH03","(L/B/S)U template",11086607,,Bondgenotenlaan,119,,,,LU,
447619,"LEUVEN - FH03","(L/B/S)U template",11086608,,Bondgenotenlaan,119,,,,LU,
