File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;VC Method Source;Local Instructions;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441010;'20200923114353;388500;'41630000;'22946;Onze-Lieve-Vrouwestraat;'100;';2800;Mechelen;;'157879,671;'190272,344;';Y;NA;3;8;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:11;;Y;;;;'23/09/2020 09:16:31;1;1558796;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435772;'20200923114356;3045127;'41630000;'22946;Onze-Lieve-Vrouwestraat;'101;';2800;Mechelen;;'157807,454;'190338,854;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:13;;Y;;;;'23/09/2020 09:16:31;1;1558856;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441008;'20200923114353;388472;'41630000;'22946;Onze-Lieve-Vrouwestraat;'102;';2800;Mechelen;;'157887,329;'190272,544;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:15;;Y;;;;'23/09/2020 09:16:31;1;1558955;5644086;BU;1;'1;'1;';'0;';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';IFH_BATCH;'19/02/2020 18:26:44;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435773;'20200923114356;3045129;'41630000;'22946;Onze-Lieve-Vrouwestraat;'103;';2800;Mechelen;;'157818,13;'190332,961;';Y;NA;3;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:17;;Y;;;;'23/09/2020 09:16:31;1;1559042;5644090;LU;1;'101;'101;';'1;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'19/02/2020 18:26:47;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435774;'20200928142927;3045131;'41630000;'22946;Onze-Lieve-Vrouwestraat;'104;';2800;Mechelen;;'157892,208;'190271,002;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:19;;Y;;;;'23/09/2020 09:16:31;1;1559124;5644091;BU;1;'1;'1;';'0;';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';IFH_BATCH;'19/02/2020 18:26:48;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435774;'20200928142927;3045131;'41630000;'22946;Onze-Lieve-Vrouwestraat;'104;';2800;Mechelen;;'157892,208;'190271,002;';Y;NA;4;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:19;;Y;;;;'23/09/2020 09:16:31;2;11089805;5644092;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'19/02/2020 18:26:49;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;35324443;'20200714115328;'Onze-Lieve-Vrouwestraat 105-107;;;;;;;441017;'20200923114353;388936;'41630000;'22946;Onze-Lieve-Vrouwestraat;'105;';2800;Mechelen;;'157825,813;'190327,865;';Y;NA;4;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 10:05:35;;Y;;;;'23/09/2020 09:16:31;3;1559183;5644095;BU;1;'1;'1;';'0;';Y;#HA.GV/K;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;COMM;;;';IFH_BATCH;'23/09/2020 11:30:50;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;35324443;'20200714115328;'Onze-Lieve-Vrouwestraat 105-107;;;;;;;11439771;'20200923114350;3045135;'41630000;'22946;Onze-Lieve-Vrouwestraat;'107;';2800;Mechelen;;'157830,504;'190324,367;';Y;NA;3;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 10:05:37;;Y;;;;'23/09/2020 09:16:31;1;11089407;7000556;LU;1;'1;'1;';'0;';;;;;;;;';IFH_BATCH;'23/09/2020 11:31:02;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;35324443;'20200714115328;'Onze-Lieve-Vrouwestraat 105-107;;;;;;;11439771;'20200923114350;3045135;'41630000;'22946;Onze-Lieve-Vrouwestraat;'107;';2800;Mechelen;;'157830,504;'190324,367;';Y;NA;3;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 10:05:37;;Y;;;;'23/09/2020 09:16:31;2;11499274;7000557;LU;1;'101;'101;';'1;';;;;;;;;';SSV_IMPORT;'23/09/2020 11:30:46;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;35324443;'20200714115328;'Onze-Lieve-Vrouwestraat 105-107;;;;;;;11439771;'20200923114350;3045135;'41630000;'22946;Onze-Lieve-Vrouwestraat;'107;';2800;Mechelen;;'157830,504;'190324,367;';Y;NA;3;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 10:05:37;;Y;;;;'23/09/2020 09:16:31;3;11499275;7000558;LU;1;'201;'201;';'2;';;;;;;;;';SSV_IMPORT;'23/09/2020 11:30:49;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;35324443;'20200714115328;'Onze-Lieve-Vrouwestraat 105-107;;;;;;;11439771;'20200923114350;3045135;'41630000;'22946;Onze-Lieve-Vrouwestraat;'107;';2800;Mechelen;;'157830,504;'190324,367;';Y;NA;3;9;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 10:05:37;;Y;;;;'23/09/2020 09:16:31;4;11499276;7000559;SU;1;'SU1;'SU1;';'0;';;;;;;;;';SSV_IMPORT;'23/09/2020 11:30:51;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;21681459;'20200923114400;3045137;'41630000;'22946;Onze-Lieve-Vrouwestraat;'108;';2800;Mechelen;;'157901;'190269;';Y;NA;3;4;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:38:19;;Y;;;;'23/09/2020 09:16:31;1;11231549;;BU;1;';';';';';;;;;;;;';SSV_IMPORT;'05/12/2019 13:52:51;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435775;'20200923114356;3045138;'41630000;'22946;Onze-Lieve-Vrouwestraat;'109;';2800;Mechelen;;'157835,387;'190321,729;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:22;;Y;;;;'23/09/2020 09:16:31;1;1559494;;BU;1;';';';';';Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;21681460;'20200923114400;4767757;'41630000;'22946;Onze-Lieve-Vrouwestraat;'110;';2800;Mechelen;;'157908,44;'190265,003;';Y;NA;3;4;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:38:21;;Y;;;;'23/09/2020 09:16:31;1;11231550;;BU;1;';';';';';;;;;;;;';SSV_IMPORT;'05/12/2019 13:52:55;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441014;'20200923114353;388932;'41630000;'22946;Onze-Lieve-Vrouwestraat;'111;';2800;Mechelen;;'157840,039;'190318,677;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:24;;Y;;;;'23/09/2020 09:16:31;1;1560360;5644099;LU;1;'1;'1;';'0;';Y;;HOUSE;WONING - MAISON;NA;;;';IFH_BATCH;'23/09/2020 10:35:54;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441014;'20200923114353;388932;'41630000;'22946;Onze-Lieve-Vrouwestraat;'111;';2800;Mechelen;;'157840,039;'190318,677;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:24;;Y;;;;'23/09/2020 09:16:31;2;11089808;5644100;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'23/09/2020 10:35:56;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441015;'20200923114353;388933;'41630000;'22946;Onze-Lieve-Vrouwestraat;'113;';2800;Mechelen;;'157848,619;'190314,167;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:26;;Y;;;;'23/09/2020 09:16:31;1;1560497;5644101;BU;1;'1;'1;';'0;';Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;';IFH_BATCH;'23/09/2020 10:35:58;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441015;'20200923114353;388933;'41630000;'22946;Onze-Lieve-Vrouwestraat;'113;';2800;Mechelen;;'157848,619;'190314,167;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:26;;Y;;;;'23/09/2020 09:16:31;2;11089809;5644102;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'23/09/2020 10:36:00;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;441015;'20200923114353;388933;'41630000;'22946;Onze-Lieve-Vrouwestraat;'113;';2800;Mechelen;;'157848,619;'190314,167;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:26;;Y;;;;'23/09/2020 09:16:31;3;11089810;5644103;SU;1;'SU1;'SU1;';'0;';;;;;;;;';IFH_BATCH;'23/09/2020 10:36:01;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435776;'20200923114356;3045141;'41630000;'22946;Onze-Lieve-Vrouwestraat;'114;';2800;Mechelen;;'157915,908;'190261,801;';N;IRREG;3;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:28;;Y;;;;'23/09/2020 09:16:31;1;1560549;;BU;1;';';';';';Y;;OFFICE;KANTOORGEBOUW - BATIMENT DE BUREAU;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435777;'20200923114356;3045143;'41630000;'22946;Onze-Lieve-Vrouwestraat;'115;';2800;Mechelen;;'157858,732;'190308,299;';N;IRREG;3;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:30;;Y;;;;'23/09/2020 09:16:31;1;1560622;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435778;'20200923114356;3045145;'41630000;'22946;Onze-Lieve-Vrouwestraat;'116;';2800;Mechelen;;'157922,67;'190258,679;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:32;;Y;;;;'23/09/2020 09:16:31;1;1560676;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;21681462;'20200923114400;4761542;'41630000;'22946;Onze-Lieve-Vrouwestraat;'117;';2800;Mechelen;;'157862,856;'190306,985;';N;IRREG;2;4;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:38:23;;Y;;;;'23/09/2020 09:16:31;1;11231551;;BU;1;';';';';';;;;;;;;';SSV_IMPORT;'05/12/2019 13:52:59;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435779;'20200923114356;3045147;'41630000;'22946;Onze-Lieve-Vrouwestraat;'118;';2800;Mechelen;;'157927,308;'190257,875;';Y;NA;3;10;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:35;;Y;;;;'23/09/2020 09:16:31;1;1560774;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435780;'20200923114356;3045149;'41630000;'22946;Onze-Lieve-Vrouwestraat;'119;';2800;Mechelen;;'157867,687;'190303,306;';N;IRREG;3;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:37;;Y;;;;'23/09/2020 09:16:31;2;1560820;5644104;BU;1;'1;'1;';'0;';Y;#A.GV.1/WR/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:36:09;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435780;'20200923114356;3045149;'41630000;'22946;Onze-Lieve-Vrouwestraat;'119;';2800;Mechelen;;'157867,687;'190303,306;';N;IRREG;3;12;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:37;;Y;;;;'23/09/2020 09:16:31;1;1560819;5644105;LU;1;'101;'101;';'1;';Y;#A.1.2./WE/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';IFH_BATCH;'23/09/2020 10:36:11;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;21681464;'20200923114400;388934;'41630000;'22946;Onze-Lieve-Vrouwestraat;'121;';2800;Mechelen;;'157871,935;'190301,194;';N;IRREG;3;4;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:38:25;;Y;;;;'23/09/2020 09:16:31;1;11231553;;BU;1;';';';';';;;;;;;;';SSV_IMPORT;'05/12/2019 13:53:07;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;1;1561647;5644108;BU;1;'1;'1;';'0;';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';IFH_BATCH;'19/02/2020 18:27:03;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;2;11089825;7010111;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'19/02/2020 18:27:04;;Y;;;;'14/07/2020 07:57:48
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;3;11509123;;LU;1;';';';';';N;;;;;;;';;';;Y;;;;'
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;4;11509124;;LU;1;';';';';';N;;;;;;;';;';;Y;;;;'
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;5;11509125;;LU;1;';';';';';N;;;;;;;';;';;Y;;;;'
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;6;11509126;;LU;1;';';';';';N;;;;;;;';;';;Y;;;;'
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;7;11509127;;LU;1;';';';';';N;;;;;;;';;';;Y;;;;'
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;425236;'20201007103359;10978;'41630000;'22946;Onze-Lieve-Vrouwestraat;'123;';2800;Mechelen;;'157878,007;'190299,509;';N;IRREG;4;10;Unknown;Unknown;C - Precabled ONTP;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:41;;Y;;;;'23/09/2020 09:16:31;8;11509128;;LU;1;';';';';';N;;;;;;;';;';;Y;;;;'
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435782;'20200923114356;3045153;'41630000;'22946;Onze-Lieve-Vrouwestraat;'127;';2800;Mechelen;;'157893,598;'190295,112;';Y;NA;5;14;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:45;;Y;;;;'23/09/2020 09:16:31;1;1561840;5644113;BU;1;'1;'1;';'0;';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';IFH_BATCH;'23/09/2020 10:36:25;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435782;'20200923114356;3045153;'41630000;'22946;Onze-Lieve-Vrouwestraat;'127;';2800;Mechelen;;'157893,598;'190295,112;';Y;NA;5;14;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:45;;Y;;;;'23/09/2020 09:16:31;2;11089812;5644114;LU;1;'201;'201;';'2;';;;;;;;;';IFH_BATCH;'23/09/2020 10:36:26;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435783;'20200923114356;3045154;'41630000;'22946;Onze-Lieve-Vrouwestraat;'129;';2800;Mechelen;;'157899,965;'190292,542;';Y;NA;4;12;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:47;;Y;;;;'23/09/2020 09:16:31;1;1561954;;BU;1;';';';';';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';;';;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435784;'20200923114356;3045155;'41630000;'22946;Onze-Lieve-Vrouwestraat;'131;';2800;Mechelen;;'157903,472;'190291,221;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:49;;Y;;;;'23/09/2020 09:16:31;1;1562715;5644115;BU;1;'1;'1;';'0;';Y;;COMM;HANDELSZAAK - COMMERCE;NA;;;';IFH_BATCH;'23/09/2020 10:36:30;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435784;'20200923114356;3045155;'41630000;'22946;Onze-Lieve-Vrouwestraat;'131;';2800;Mechelen;;'157903,472;'190291,221;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:49;;Y;;;;'23/09/2020 09:16:31;2;11089813;5644530;LU;1;'101;'101;';'1;';;;;;;;;';IFH_BATCH;'23/09/2020 10:36:31;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;435784;'20200923114356;3045155;'41630000;'22946;Onze-Lieve-Vrouwestraat;'131;';2800;Mechelen;;'157903,472;'190291,221;';Y;NA;3;12;Unknown;Unknown;D - Facade Box;;N;None;;;';IFH_BATCH;'23/09/2020 09:37:49;;Y;;;;'23/09/2020 09:16:31;3;11089814;5644117;LU;1;'201;'201;';'2;';;;;;;;;';IFH_BATCH;'23/09/2020 10:36:33;;Y;;;;'23/09/2020 09:16:31
EXPORT;;;Zoning;6833220;'20200304142057;W03-D-Mechelen-FH02;6833220;'20200304142057;W03-D-Mechelen-FH02;19107;FTTH-Cu;;';';;;;;;;21681469;'20200923114400;4761563;'41630000;'22946;Onze-Lieve-Vrouwestraat;'133;';2800;Mechelen;;'157907,985;'190289,424;';Y;NA;3;4;Unknown;Unknown;;;N;None;;;';IFH_BATCH;'23/09/2020 09:38:27;;Y;;;;'23/09/2020 09:16:31;1;11231555;;BU;1;';';';';';;;;;;;;';SSV_IMPORT;'05/12/2019 13:53:15;;Y;;;;'23/09/2020 09:16:31
