"OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,""Opdrachtnummer extern"",""BUILDING KEY"",Straat,Huisnummer,""Huisnummer Toevoeging"",""SSV Action"",""SSV Action LU"",Nature,""Building exists"""
"515700,""HASSELT - FH02"",""(L/B/S)U template"",1171025,,2427976,Martelarenlaan,3,,,,LU,"
"515701,""HASSELT - FH02"",""(L/B/S)U template"",1171131,,2427976,Martelarenlaan,3,,,,LU,"
"515702,""HASSELT - FH02"",""(L/B/S)U template"",1528154,,2427976,Martelarenlaan,3,,,,LU,"
"515703,""HASSELT - FH02"",""(L/B/S)U template"",1528155,,2427976,Martelarenlaan,3,,,,LU,"
"515704,""HASSELT - FH02"",""(L/B/S)U template"",1528156,,2427976,Martelarenlaan,3,,,,LU,"
"515705,""HASSELT - FH02"",""(L/B/S)U template"",1538974,,2427976,Martelarenlaan,3,,,,LU,"
"515706,""HASSELT - FH02"",""(L/B/S)U template"",1542519,,2427976,Martelarenlaan,3,,,,LU,"
"515707,""HASSELT - FH02"",""(L/B/S)U template"",1542520,,2427976,Martelarenlaan,3,,,,LU,"
"515708,""HASSELT - FH02"",""(L/B/S)U template"",1552988,,2427976,Martelarenlaan,3,,,,LU,"
"515709,""HASSELT - FH02"",""(L/B/S)U template"",1553063,,2427976,Martelarenlaan,3,,,,LU,"
"515710,""HASSELT - FH02"",""(L/B/S)U template"",10865612,,2427976,Martelarenlaan,3,,,,SU,"
"515711,""HASSELT - FH02"",""(L/B/S)U template"",10865639,,2427994,Martelarenlaan,13,,,,BU,"
"515712,""HASSELT - FH02"",""(L/B/S)U template"",1157421,,2427994,Martelarenlaan,13,,,,LU,"
"515713,""HASSELT - FH02"",""(L/B/S)U template"",10731455,,2427994,Martelarenlaan,13,,,,LU,"
"515714,""HASSELT - FH02"",""(L/B/S)U template"",11120343,,2427994,Martelarenlaan,13,,,,LU,"
"515715,""HASSELT - FH02"",""(L/B/S)U template"",11120344,,2427994,Martelarenlaan,13,,,,LU,"
"515716,""HASSELT - FH02"",""(L/B/S)U template"",11120345,,2427994,Martelarenlaan,13,,,,LU,"
"515717,""HASSELT - FH02"",""(L/B/S)U template"",11120346,,2427994,Martelarenlaan,13,,,,LU,"
"515718,""HASSELT - FH02"",""(L/B/S)U template"",11120347,,2427994,Martelarenlaan,13,,,,LU,"
"515719,""HASSELT - FH02"",""(L/B/S)U template"",11120348,,2427994,Martelarenlaan,13,,,,LU,"
"515720,""HASSELT - FH02"",""(L/B/S)U template"",11120349,,2427994,Martelarenlaan,13,,,,LU,"
"515721,""HASSELT - FH02"",""(L/B/S)U template"",10731456,,2427994,Martelarenlaan,13,,,,LU,"
"515722,""HASSELT - FH02"",""(L/B/S)U template"",10731457,,2427994,Martelarenlaan,13,,,,LU,"
"515723,""HASSELT - FH02"",""(L/B/S)U template"",10731458,,2427994,Martelarenlaan,13,,,,LU,"
"515724,""HASSELT - FH02"",""(L/B/S)U template"",10731459,,2427994,Martelarenlaan,13,,,,LU,"
"515725,""HASSELT - FH02"",""(L/B/S)U template"",10731460,,2427994,Martelarenlaan,13,,,,LU,"
"515726,""HASSELT - FH02"",""(L/B/S)U template"",10731461,,2427994,Martelarenlaan,13,,,,LU,"
"515727,""HASSELT - FH02"",""(L/B/S)U template"",10731462,,2427994,Martelarenlaan,13,,,,LU,"
"515728,""HASSELT - FH02"",""(L/B/S)U template"",10731463,,2427994,Martelarenlaan,13,,,,LU,"
"515729,""HASSELT - FH02"",""(L/B/S)U template"",10731464,,2427994,Martelarenlaan,13,,,,LU,"
"515730,""HASSELT - FH02"",""(L/B/S)U template"",10731447,,2427994,Martelarenlaan,13,,,,LU,"
"515731,""HASSELT - FH02"",""(L/B/S)U template"",10731465,,2427994,Martelarenlaan,13,,,,LU,"
"515732,""HASSELT - FH02"",""(L/B/S)U template"",10731466,,2427994,Martelarenlaan,13,,,,LU,"
"515733,""HASSELT - FH02"",""(L/B/S)U template"",10731467,,2427994,Martelarenlaan,13,,,,LU,"
"515734,""HASSELT - FH02"",""(L/B/S)U template"",10731468,,2427994,Martelarenlaan,13,,,,LU,"
"515735,""HASSELT - FH02"",""(L/B/S)U template"",10731469,,2427994,Martelarenlaan,13,,,,LU,"
"515736,""HASSELT - FH02"",""(L/B/S)U template"",10731448,,2427994,Martelarenlaan,13,,,,LU,"
"515737,""HASSELT - FH02"",""(L/B/S)U template"",10731449,,2427994,Martelarenlaan,13,,,,LU,"
"515738,""HASSELT - FH02"",""(L/B/S)U template"",10731450,,2427994,Martelarenlaan,13,,,,LU,"
"515739,""HASSELT - FH02"",""(L/B/S)U template"",11120296,,2427994,Martelarenlaan,13,,,,LU,"
"515740,""HASSELT - FH02"",""(L/B/S)U template"",11120297,,2427994,Martelarenlaan,13,,,,LU,"
"515741,""HASSELT - FH02"",""(L/B/S)U template"",11120298,,2427994,Martelarenlaan,13,,,,LU,"
"515742,""HASSELT - FH02"",""(L/B/S)U template"",11120299,,2427994,Martelarenlaan,13,,,,LU,"
"515743,""HASSELT - FH02"",""(L/B/S)U template"",11120300,,2427994,Martelarenlaan,13,,,,LU,"
"515744,""HASSELT - FH02"",""(L/B/S)U template"",11120301,,2427994,Martelarenlaan,13,,,,LU,"
"515745,""HASSELT - FH02"",""(L/B/S)U template"",11120302,,2427994,Martelarenlaan,13,,,,LU,"
"515746,""HASSELT - FH02"",""(L/B/S)U template"",10731451,,2427994,Martelarenlaan,13,,,,LU,"
"515747,""HASSELT - FH02"",""(L/B/S)U template"",11120303,,2427994,Martelarenlaan,13,,,,LU,"
"515748,""HASSELT - FH02"",""(L/B/S)U template"",11120304,,2427994,Martelarenlaan,13,,,,LU,"
"515749,""HASSELT - FH02"",""(L/B/S)U template"",11120305,,2427994,Martelarenlaan,13,,,,LU,"
"515750,""HASSELT - FH02"",""(L/B/S)U template"",11120306,,2427994,Martelarenlaan,13,,,,LU,"
"515751,""HASSELT - FH02"",""(L/B/S)U template"",11120307,,2427994,Martelarenlaan,13,,,,LU,"
"515752,""HASSELT - FH02"",""(L/B/S)U template"",11120308,,2427994,Martelarenlaan,13,,,,LU,"
"515753,""HASSELT - FH02"",""(L/B/S)U template"",11120309,,2427994,Martelarenlaan,13,,,,LU,"
"515754,""HASSELT - FH02"",""(L/B/S)U template"",11120310,,2427994,Martelarenlaan,13,,,,LU,"
"515755,""HASSELT - FH02"",""(L/B/S)U template"",11120311,,2427994,Martelarenlaan,13,,,,LU,"
"515756,""HASSELT - FH02"",""(L/B/S)U template"",11120312,,2427994,Martelarenlaan,13,,,,LU,"
"515757,""HASSELT - FH02"",""(L/B/S)U template"",10731452,,2427994,Martelarenlaan,13,,,,LU,"
"515758,""HASSELT - FH02"",""(L/B/S)U template"",11120313,,2427994,Martelarenlaan,13,,,,LU,"
"515759,""HASSELT - FH02"",""(L/B/S)U template"",11120314,,2427994,Martelarenlaan,13,,,,LU,"
"515760,""HASSELT - FH02"",""(L/B/S)U template"",11120315,,2427994,Martelarenlaan,13,,,,LU,"
"515761,""HASSELT - FH02"",""(L/B/S)U template"",11120316,,2427994,Martelarenlaan,13,,,,LU,"
"515762,""HASSELT - FH02"",""(L/B/S)U template"",11120317,,2427994,Martelarenlaan,13,,,,LU,"
"515763,""HASSELT - FH02"",""(L/B/S)U template"",11120318,,2427994,Martelarenlaan,13,,,,LU,"
"515764,""HASSELT - FH02"",""(L/B/S)U template"",11120319,,2427994,Martelarenlaan,13,,,,LU,"
"515765,""HASSELT - FH02"",""(L/B/S)U template"",11120320,,2427994,Martelarenlaan,13,,,,LU,"
"515766,""HASSELT - FH02"",""(L/B/S)U template"",11120321,,2427994,Martelarenlaan,13,,,,LU,"
"515767,""HASSELT - FH02"",""(L/B/S)U template"",11120322,,2427994,Martelarenlaan,13,,,,LU,"
"515768,""HASSELT - FH02"",""(L/B/S)U template"",10731453,,2427994,Martelarenlaan,13,,,,LU,"
"515769,""HASSELT - FH02"",""(L/B/S)U template"",11120323,,2427994,Martelarenlaan,13,,,,LU,"
"515770,""HASSELT - FH02"",""(L/B/S)U template"",11120324,,2427994,Martelarenlaan,13,,,,LU,"
"515771,""HASSELT - FH02"",""(L/B/S)U template"",11120325,,2427994,Martelarenlaan,13,,,,LU,"
"515772,""HASSELT - FH02"",""(L/B/S)U template"",11120326,,2427994,Martelarenlaan,13,,,,LU,"
"515773,""HASSELT - FH02"",""(L/B/S)U template"",11120327,,2427994,Martelarenlaan,13,,,,LU,"
"515774,""HASSELT - FH02"",""(L/B/S)U template"",11120328,,2427994,Martelarenlaan,13,,,,LU,"
"515775,""HASSELT - FH02"",""(L/B/S)U template"",11120329,,2427994,Martelarenlaan,13,,,,LU,"
"515776,""HASSELT - FH02"",""(L/B/S)U template"",11120330,,2427994,Martelarenlaan,13,,,,LU,"
"515777,""HASSELT - FH02"",""(L/B/S)U template"",11120331,,2427994,Martelarenlaan,13,,,,LU,"
"515778,""HASSELT - FH02"",""(L/B/S)U template"",11120332,,2427994,Martelarenlaan,13,,,,LU,"
"515779,""HASSELT - FH02"",""(L/B/S)U template"",10731454,,2427994,Martelarenlaan,13,,,,LU,"
"515780,""HASSELT - FH02"",""(L/B/S)U template"",11120333,,2427994,Martelarenlaan,13,,,,LU,"
"515781,""HASSELT - FH02"",""(L/B/S)U template"",11120334,,2427994,Martelarenlaan,13,,,,LU,"
"515782,""HASSELT - FH02"",""(L/B/S)U template"",11120335,,2427994,Martelarenlaan,13,,,,LU,"
"515783,""HASSELT - FH02"",""(L/B/S)U template"",11120336,,2427994,Martelarenlaan,13,,,,LU,"
"515784,""HASSELT - FH02"",""(L/B/S)U template"",11120337,,2427994,Martelarenlaan,13,,,,LU,"
"515785,""HASSELT - FH02"",""(L/B/S)U template"",11120338,,2427994,Martelarenlaan,13,,,,LU,"
"515786,""HASSELT - FH02"",""(L/B/S)U template"",11120339,,2427994,Martelarenlaan,13,,,,LU,"
"515787,""HASSELT - FH02"",""(L/B/S)U template"",11120340,,2427994,Martelarenlaan,13,,,,LU,"
"515788,""HASSELT - FH02"",""(L/B/S)U template"",11120341,,2427994,Martelarenlaan,13,,,,LU,"
"515789,""HASSELT - FH02"",""(L/B/S)U template"",11120342,,2427994,Martelarenlaan,13,,,,LU,"
"515790,""HASSELT - FH02"",""(L/B/S)U template"",10865640,,2427994,Martelarenlaan,13,,,,SU,"
"515791,""HASSELT - FH02"",""(L/B/S)U template"",10928628,,2428154,Martelarenlaan,15,,,,BU,"
"515792,""HASSELT - FH02"",""(L/B/S)U template"",1170779,,2428868,Meldertstraat,3,,,,LU,"
"515793,""HASSELT - FH02"",""(L/B/S)U template"",1170780,,2428868,Meldertstraat,3,,,,LU,"
"515794,""HASSELT - FH02"",""(L/B/S)U template"",1170849,,2428868,Meldertstraat,3,,,,LU,"
"515795,""HASSELT - FH02"",""(L/B/S)U template"",1170850,,2428868,Meldertstraat,3,,,,LU,"
"515796,""HASSELT - FH02"",""(L/B/S)U template"",1170910,,2428868,Meldertstraat,3,,,,LU,"
"515797,""HASSELT - FH02"",""(L/B/S)U template"",1170911,,2428868,Meldertstraat,3,,,,LU,"
"515798,""HASSELT - FH02"",""(L/B/S)U template"",1170969,,2428868,Meldertstraat,3,,,,LU,"
"515799,""HASSELT - FH02"",""(L/B/S)U template"",1171144,,2428868,Meldertstraat,3,,,,LU,"
"515800,""HASSELT - FH02"",""(L/B/S)U template"",1171014,,2428868,Meldertstraat,3,,,,SU,"
"515801,""HASSELT - FH02"",""(L/B/S)U template"",1179987,,2428872,Meldertstraat,5,,,,LU,"
"515802,""HASSELT - FH02"",""(L/B/S)U template"",1180039,,2428872,Meldertstraat,5,,,,LU,"
"515803,""HASSELT - FH02"",""(L/B/S)U template"",1180041,,2428872,Meldertstraat,5,,,,LU,"
"515804,""HASSELT - FH02"",""(L/B/S)U template"",1180098,,2428872,Meldertstraat,5,,,,LU,"
"515805,""HASSELT - FH02"",""(L/B/S)U template"",1180102,,2428872,Meldertstraat,5,,,,LU,"
"515806,""HASSELT - FH02"",""(L/B/S)U template"",1180156,,2428872,Meldertstraat,5,,,,LU,"
"515807,""HASSELT - FH02"",""(L/B/S)U template"",1180191,,2428872,Meldertstraat,5,,,,LU,"
"515808,""HASSELT - FH02"",""(L/B/S)U template"",11194946,,2428872,Meldertstraat,5,,,,LU,"
"515809,""HASSELT - FH02"",""(L/B/S)U template"",11194947,,2428872,Meldertstraat,5,,,,SU,"
"515810,""HASSELT - FH02"",""(L/B/S)U template"",1183332,,2428875,Meldertstraat,6,,,,BU,"
"515811,""HASSELT - FH02"",""(L/B/S)U template"",11120350,,2428875,Meldertstraat,6,,,,BU,"
"515812,""HASSELT - FH02"",""(L/B/S)U template"",1183093,,2428875,Meldertstraat,6,,,,LU,"
"515813,""HASSELT - FH02"",""(L/B/S)U template"",1183105,,2428875,Meldertstraat,6,,,,LU,"
"515814,""HASSELT - FH02"",""(L/B/S)U template"",1183161,,2428875,Meldertstraat,6,,,,LU,"
"515815,""HASSELT - FH02"",""(L/B/S)U template"",1183174,,2428875,Meldertstraat,6,,,,LU,"
"515816,""HASSELT - FH02"",""(L/B/S)U template"",1183209,,2428875,Meldertstraat,6,,,,LU,"
"515817,""HASSELT - FH02"",""(L/B/S)U template"",1183221,,2428875,Meldertstraat,6,,,,LU,"
"515818,""HASSELT - FH02"",""(L/B/S)U template"",1183237,,2428875,Meldertstraat,6,,,,LU,"
"515819,""HASSELT - FH02"",""(L/B/S)U template"",1183243,,2428875,Meldertstraat,6,,,,LU,"
"515820,""HASSELT - FH02"",""(L/B/S)U template"",10928716,,2428883,Meldertstraat,14,,,,BU,"
"515821,""HASSELT - FH02"",""(L/B/S)U template"",1158374,,2428883,Meldertstraat,14,,,,LU,"
"515822,""HASSELT - FH02"",""(L/B/S)U template"",1158377,,2428883,Meldertstraat,14,,,,LU,"
"515823,""HASSELT - FH02"",""(L/B/S)U template"",1158382,,2428883,Meldertstraat,14,,,,LU,"
"515824,""HASSELT - FH02"",""(L/B/S)U template"",1158400,,2428883,Meldertstraat,14,,,,LU,"
"515825,""HASSELT - FH02"",""(L/B/S)U template"",1158404,,2428883,Meldertstraat,14,,,,LU,"
"515826,""HASSELT - FH02"",""(L/B/S)U template"",1158410,,2428883,Meldertstraat,14,,,,LU,"
"515827,""HASSELT - FH02"",""(L/B/S)U template"",1158428,,2428883,Meldertstraat,14,,,,LU,"
"515828,""HASSELT - FH02"",""(L/B/S)U template"",1158512,,2428883,Meldertstraat,14,,,,BU,"
"515829,""HASSELT - FH02"",""(L/B/S)U template"",10928715,,2428883,Meldertstraat,14,,,,LU,"
"515830,""HASSELT - FH02"",""(L/B/S)U template"",11194948,,2428888,Meldertstraat,25,,,,BU,"
"515831,""HASSELT - FH02"",""(L/B/S)U template"",11194949,,2428888,Meldertstraat,25,,,,BU,"
"515832,""HASSELT - FH02"",""(L/B/S)U template"",10928633,,2428888,Meldertstraat,25,,,,LU,"
"515833,""HASSELT - FH02"",""(L/B/S)U template"",11194950,,2428888,Meldertstraat,25,,,,LU,"
"515834,""HASSELT - FH02"",""(L/B/S)U template"",11194951,,2428888,Meldertstraat,25,,,,LU,"
"515835,""HASSELT - FH02"",""(L/B/S)U template"",11194952,,2428888,Meldertstraat,25,,,,LU,"
"515836,""HASSELT - FH02"",""(L/B/S)U template"",11194953,,2428888,Meldertstraat,25,,,,LU,"
"515837,""HASSELT - FH02"",""(L/B/S)U template"",11194954,,2428888,Meldertstraat,25,,,,LU,"
"515838,""HASSELT - FH02"",""(L/B/S)U template"",11194955,,2428888,Meldertstraat,25,,,,LU,"
"515839,""HASSELT - FH02"",""(L/B/S)U template"",11194956,,2428888,Meldertstraat,25,,,,LU,"
"515840,""HASSELT - FH02"",""(L/B/S)U template"",10865642,,2428894,Meldertstraat,26,,,,BU,"
"515841,""HASSELT - FH02"",""(L/B/S)U template"",1169744,,2428898,Meldertstraat,28,,,,LU,"
"515842,""HASSELT - FH02"",""(L/B/S)U template"",10928719,,2428898,Meldertstraat,28,,,,LU,"
"515843,""HASSELT - FH02"",""(L/B/S)U template"",10928720,,2428898,Meldertstraat,28,,,,LU,"
"515844,""HASSELT - FH02"",""(L/B/S)U template"",10928721,,2428898,Meldertstraat,28,,,,LU,"
"515845,""HASSELT - FH02"",""(L/B/S)U template"",10928722,,2428898,Meldertstraat,28,,,,LU,"
"515846,""HASSELT - FH02"",""(L/B/S)U template"",10928723,,2428898,Meldertstraat,28,,,,LU,"
"515847,""HASSELT - FH02"",""(L/B/S)U template"",1174464,,2428903,Meldertstraat,36,,,,LU,"
"515848,""HASSELT - FH02"",""(L/B/S)U template"",1176908,,2428910,Meldertstraat,40,,,,BU,"
"515849,""HASSELT - FH02"",""(L/B/S)U template"",1182267,,2428920,Meldertstraat,56,,,,LU,"
"515850,""HASSELT - FH02"",""(L/B/S)U template"",1182666,,2428924,Meldertstraat,58,,,,BU,"
"515851,""HASSELT - FH02"",""(L/B/S)U template"",10928634,,2429598,Minderbroedersstraat,3,,,,BU,"
"515852,""HASSELT - FH02"",""(L/B/S)U template"",1180312,,2429602,Minderbroedersstraat,5,,,,BU,"
"515853,""HASSELT - FH02"",""(L/B/S)U template"",10928635,,2429603,Minderbroedersstraat,6,,,,BU,"
"515854,""HASSELT - FH02"",""(L/B/S)U template"",11194957,,2429603,Minderbroedersstraat,6,,,,BU,"
"515855,""HASSELT - FH02"",""(L/B/S)U template"",11194958,,2429603,Minderbroedersstraat,6,,,,LU,"
"515856,""HASSELT - FH02"",""(L/B/S)U template"",11194959,,2429603,Minderbroedersstraat,6,,,,LU,"
"515857,""HASSELT - FH02"",""(L/B/S)U template"",11194960,,2429603,Minderbroedersstraat,6,,,,LU,"
"515858,""HASSELT - FH02"",""(L/B/S)U template"",11194961,,2429603,Minderbroedersstraat,6,,,,LU,"
"515859,""HASSELT - FH02"",""(L/B/S)U template"",1185889,,2429605,Minderbroedersstraat,7,,,,BU,"
"515860,""HASSELT - FH02"",""(L/B/S)U template"",10865662,,2429606,Minderbroedersstraat,8,,,,BU,"
"515861,""HASSELT - FH02"",""(L/B/S)U template"",1153328,,2429612,Minderbroedersstraat,10,,,,BU,"
"515862,""HASSELT - FH02"",""(L/B/S)U template"",1156099,,2429616,Minderbroedersstraat,12,,,,BU,"
"515863,""HASSELT - FH02"",""(L/B/S)U template"",10865663,,2429616,Minderbroedersstraat,12,,,,LU,"
"515864,""HASSELT - FH02"",""(L/B/S)U template"",10865664,,2429616,Minderbroedersstraat,12,,,,LU,"
"515865,""HASSELT - FH02"",""(L/B/S)U template"",10865665,,2429616,Minderbroedersstraat,12,,,,LU,"
"515866,""HASSELT - FH02"",""(L/B/S)U template"",10865666,,2429616,Minderbroedersstraat,12,,,,LU,"
"515867,""HASSELT - FH02"",""(L/B/S)U template"",10865671,,2429616,Minderbroedersstraat,12,,,,LU,"
"515868,""HASSELT - FH02"",""(L/B/S)U template"",10865673,,2429616,Minderbroedersstraat,12,,,,LU,"
"515869,""HASSELT - FH02"",""(L/B/S)U template"",11120352,,2429616,Minderbroedersstraat,12,,,,LU,"
"515870,""HASSELT - FH02"",""(L/B/S)U template"",11120353,,2429616,Minderbroedersstraat,12,,,,LU,"
"515871,""HASSELT - FH02"",""(L/B/S)U template"",11120354,,2429616,Minderbroedersstraat,12,,,,LU,"
"515872,""HASSELT - FH02"",""(L/B/S)U template"",10865672,,2429616,Minderbroedersstraat,12,,,,SU,"
"515873,""HASSELT - FH02"",""(L/B/S)U template"",1157483,,2429618,Minderbroedersstraat,13,,,,BU,"
"515874,""HASSELT - FH02"",""(L/B/S)U template"",11120355,,2429618,Minderbroedersstraat,13,,,,LU,"
"515875,""HASSELT - FH02"",""(L/B/S)U template"",10865674,,2429618,Minderbroedersstraat,13,,,,SU,"
"515876,""HASSELT - FH02"",""(L/B/S)U template"",11120138,,2429619,Minderbroedersstraat,14,,,,BU,"
"515877,""HASSELT - FH02"",""(L/B/S)U template"",11096921,,2429620,Minderbroedersstraat,17,,,,LU,"
"515878,""HASSELT - FH02"",""(L/B/S)U template"",11096920,,2429621,Minderbroedersstraat,19,,,,LU,"
"515879,""HASSELT - FH02"",""(L/B/S)U template"",1164979,,2429623,Minderbroedersstraat,20,,,,LU,"
"515880,""HASSELT - FH02"",""(L/B/S)U template"",1166509,,2429625,Minderbroedersstraat,22,,,,LU,"
"515881,""HASSELT - FH02"",""(L/B/S)U template"",1168292,,2429628,Minderbroedersstraat,25,,,,LU,"
"515882,""HASSELT - FH02"",""(L/B/S)U template"",10731659,,2429628,Minderbroedersstraat,25,,,,LU,"
"515883,""HASSELT - FH02"",""(L/B/S)U template"",10731660,,2429628,Minderbroedersstraat,25,,,,LU,"
"515884,""HASSELT - FH02"",""(L/B/S)U template"",10731661,,2429628,Minderbroedersstraat,25,,,,LU,"
"515885,""HASSELT - FH02"",""(L/B/S)U template"",10731662,,2429628,Minderbroedersstraat,25,,,,LU,"
"515886,""HASSELT - FH02"",""(L/B/S)U template"",10731663,,2429628,Minderbroedersstraat,25,,,,LU,"
"515887,""HASSELT - FH02"",""(L/B/S)U template"",10865680,,2429628,Minderbroedersstraat,25,,,,BU,"
"515888,""HASSELT - FH02"",""(L/B/S)U template"",1169327,,2429629,Minderbroedersstraat,27,,,,BU,"
"515889,""HASSELT - FH02"",""(L/B/S)U template"",10928639,,2429642,Minderbroedersstraat,32,,,,BU,"
"515890,""HASSELT - FH02"",""(L/B/S)U template"",10928638,,2429642,Minderbroedersstraat,32,,,,LU,"
"515891,""HASSELT - FH02"",""(L/B/S)U template"",1173564,,2429645,Minderbroedersstraat,34,,,,BU,"
"515892,""HASSELT - FH02"",""(L/B/S)U template"",10865683,,2429646,Minderbroedersstraat,38,,,,BU,"
"515893,""HASSELT - FH02"",""(L/B/S)U template"",1175261,,2429646,Minderbroedersstraat,38,,,,LU,"
"515894,""HASSELT - FH02"",""(L/B/S)U template"",10731646,,2429646,Minderbroedersstraat,38,,,,LU,"
"515895,""HASSELT - FH02"",""(L/B/S)U template"",10865681,,2429646,Minderbroedersstraat,38,,,,LU,"
"515896,""HASSELT - FH02"",""(L/B/S)U template"",10865684,,2429646,Minderbroedersstraat,38,,,,SU,"
"515897,""HASSELT - FH02"",""(L/B/S)U template"",1176921,,2429647,Minderbroedersstraat,40,,,,BU,"
"515898,""HASSELT - FH02"",""(L/B/S)U template"",1177646,,2429648,Minderbroedersstraat,42,,,,BU,"
"515899,""HASSELT - FH02"",""(L/B/S)U template"",10734780,,2429650,Minderbroedersstraat,52,,,,LU,"
"515900,""HASSELT - FH02"",""(L/B/S)U template"",10734836,,2429650,Minderbroedersstraat,52,,,,LU,"
"515901,""HASSELT - FH02"",""(L/B/S)U template"",10735476,,2429650,Minderbroedersstraat,52,,,,LU,"
"515902,""HASSELT - FH02"",""(L/B/S)U template"",10928640,,2429654,Minderbroedersstraat,54,,,,BU,"
"515903,""HASSELT - FH02"",""(L/B/S)U template"",11157095,,2429666,Molenpoort,1,,,,BU,"
"515904,""HASSELT - FH02"",""(L/B/S)U template"",11120357,,2429666,Molenpoort,1,,,,LU,"
"515905,""HASSELT - FH02"",""(L/B/S)U template"",1152509,,2429666,Molenpoort,1,,,,LU,"
"515906,""HASSELT - FH02"",""(L/B/S)U template"",1152508,,2429666,Molenpoort,1,,,,LU,"
"515907,""HASSELT - FH02"",""(L/B/S)U template"",11157096,,2429666,Molenpoort,1,,,,SU,"
"515908,""HASSELT - FH02"",""(L/B/S)U template"",1163986,,2429667,Molenpoort,2,,,,LU,"
"515909,""HASSELT - FH02"",""(L/B/S)U template"",1163999,,2429667,Molenpoort,2,,,,LU,"
"515910,""HASSELT - FH02"",""(L/B/S)U template"",1164071,,2429667,Molenpoort,2,,,,LU,"
"515911,""HASSELT - FH02"",""(L/B/S)U template"",1164088,,2429667,Molenpoort,2,,,,LU,"
"515912,""HASSELT - FH02"",""(L/B/S)U template"",1164150,,2429667,Molenpoort,2,,,,LU,"
"515913,""HASSELT - FH02"",""(L/B/S)U template"",1164161,,2429667,Molenpoort,2,,,,LU,"
"515914,""HASSELT - FH02"",""(L/B/S)U template"",1164194,,2429667,Molenpoort,2,,,,LU,"
"515915,""HASSELT - FH02"",""(L/B/S)U template"",1164202,,2429667,Molenpoort,2,,,,LU,"
"515916,""HASSELT - FH02"",""(L/B/S)U template"",10865692,,2429667,Molenpoort,2,,,,SU,"
"515917,""HASSELT - FH02"",""(L/B/S)U template"",11120153,,2429668,Molenpoort,5,,,,BU,"
"515918,""HASSELT - FH02"",""(L/B/S)U template"",10865693,,2429669,Molenpoort,6,,,,BU,"
"515919,""HASSELT - FH02"",""(L/B/S)U template"",10865694,,2429669,Molenpoort,6,,,,BU,"
"515920,""HASSELT - FH02"",""(L/B/S)U template"",11120358,,2429669,Molenpoort,6,,,,LU,"
"515921,""HASSELT - FH02"",""(L/B/S)U template"",1183081,,2429669,Molenpoort,6,,,,LU,"
"515922,""HASSELT - FH02"",""(L/B/S)U template"",1183110,,2429669,Molenpoort,6,,,,LU,"
"515923,""HASSELT - FH02"",""(L/B/S)U template"",1183149,,2429669,Molenpoort,6,,,,LU,"
"515924,""HASSELT - FH02"",""(L/B/S)U template"",1183150,,2429669,Molenpoort,6,,,,LU,"
"515925,""HASSELT - FH02"",""(L/B/S)U template"",1183155,,2429669,Molenpoort,6,,,,LU,"
"515926,""HASSELT - FH02"",""(L/B/S)U template"",1183200,,2429669,Molenpoort,6,,,,LU,"
"515927,""HASSELT - FH02"",""(L/B/S)U template"",1183210,,2429669,Molenpoort,6,,,,LU,"
"515928,""HASSELT - FH02"",""(L/B/S)U template"",1183233,,2429669,Molenpoort,6,,,,LU,"
"515929,""HASSELT - FH02"",""(L/B/S)U template"",1183250,,2429669,Molenpoort,6,,,,LU,"
"515930,""HASSELT - FH02"",""(L/B/S)U template"",1187890,,2429670,Molenpoort,8,,,,BU,"
"515931,""HASSELT - FH02"",""(L/B/S)U template"",1187891,,2429670,Molenpoort,8,,,,BU,"
"515932,""HASSELT - FH02"",""(L/B/S)U template"",1187651,,2429670,Molenpoort,8,,,,LU,"
"515933,""HASSELT - FH02"",""(L/B/S)U template"",1187696,,2429670,Molenpoort,8,,,,LU,"
"515934,""HASSELT - FH02"",""(L/B/S)U template"",1187727,,2429670,Molenpoort,8,,,,LU,"
"515935,""HASSELT - FH02"",""(L/B/S)U template"",1187749,,2429670,Molenpoort,8,,,,LU,"
"515936,""HASSELT - FH02"",""(L/B/S)U template"",1153258,,2429672,Molenpoort,10,,,,BU,"
"515937,""HASSELT - FH02"",""(L/B/S)U template"",1153286,,2429672,Molenpoort,10,,,,BU,"
"515938,""HASSELT - FH02"",""(L/B/S)U template"",1153287,,2429672,Molenpoort,10,,,,BU,"
"515939,""HASSELT - FH02"",""(L/B/S)U template"",1153288,,2429672,Molenpoort,10,,,,LU,"
"515940,""HASSELT - FH02"",""(L/B/S)U template"",10865695,,2429672,Molenpoort,10,,,,BU,"
"515941,""HASSELT - FH02"",""(L/B/S)U template"",1153109,,2429672,Molenpoort,10,,,,LU,"
"515942,""HASSELT - FH02"",""(L/B/S)U template"",1153151,,2429672,Molenpoort,10,,,,LU,"
"515943,""HASSELT - FH02"",""(L/B/S)U template"",1153186,,2429672,Molenpoort,10,,,,LU,"
"515944,""HASSELT - FH02"",""(L/B/S)U template"",11120359,,2429672,Molenpoort,10,,,,LU,"
"515945,""HASSELT - FH02"",""(L/B/S)U template"",1156075,,2429676,Molenpoort,12,,,,BU,"
"515946,""HASSELT - FH02"",""(L/B/S)U template"",1155939,,2429676,Molenpoort,12,,,,LU,"
"515947,""HASSELT - FH02"",""(L/B/S)U template"",10865696,,2429676,Molenpoort,12,,,,LU,"
