;ZONE_NAME;MAINLAMKEY;CITY_NAME;DTP;FIC;FIS;FTS;Projectnummer;BG_Name;Blok;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant
153909;W01-C-Roeselare-FH03;3414595;Roeselare;;;1.0;;ROESELARE - FH03;;BL0326;Delaerestraat;41.0;;
154115;W01-C-Roeselare-FH03;3417801;Roeselare;;;1.0;;ROESELARE - FH03;;BL0326;Ooststraat;144.0;;
154191;W01-C-Roeselare-FH03;3418663;Roeselare;;;1.0;;ROESELARE - FH03;;BL0324;Sint-Alfonsusstraat;36.0;;
154228;W01-C-Roeselare-FH03;3419386;Roeselare;;;1.0;;ROESELARE - FH03;;BL0312;Verwerijstraat;24.0;;
154294;W01-C-Roeselare-FH03;3420214;Roeselare;;;1.0;;ROESELARE - FH03;;BL0320;Zuidstraat;55.0;;
154322;W01-C-Roeselare-FH03;3994271;Roeselare;;;1.0;1.0;ROESELARE - FH03;;BL0302;Wilgenstraat;25.0;;
154490;W01-C-Roeselare-FH03;4368514;Roeselare;;;1.0;;ROESELARE - FH03;;BL0311;Zuidstraat;48.0;;
154561;W01-C-Roeselare-FH03;532106;Roeselare;;;1.0;1.0;ROESELARE - FH03;;BL0318;Rumbeeksesteenweg;76.0;;
154581;W01-C-Roeselare-FH03;5398689;Roeselare;;;1.0;;ROESELARE - FH03;;BL0326;Delaerestraat;33.0;;
154689;W01-C-Roeselare-FH03;876504;Roeselare;;;1.0;1.0;ROESELARE - FH03;;BL0317;Damberdstraat;30.0;;
154830;W01-C-Roeselare-FH03;877138;Roeselare;;;1.0;1.0;ROESELARE - FH03;;BL0309;Dokter Delbekestraat;27.0;;
154835;W01-C-Roeselare-FH03;877323;Roeselare;;;1.0;1.0;ROESELARE - FH03;;BL0302;Wilgenstraat;27.0;;
154867;W01-C-Roeselare-FH03;877520;Roeselare;;;1.0;;ROESELARE - FH03;;BL0313;Verwerijstraat;1.0;;
156222;W01-C-Roeselare-FH04;6059681;Roeselare;;1.0;1.0;;ROESELARE - FH04;;BL0429;Mandellaan;20.0;;
156604;W01-C-Roeselare-FH05;18649;Roeselare;1.0;;1.0;;ROESELARE - FH05;;BL0502;Heilig-Hartstraat;51.0;;
156699;W01-C-Roeselare-FH05;3414980;Roeselare;;;1.0;;ROESELARE - FH05;;BL0521;Guido Gezellelaan;25.0;;
156707;W01-C-Roeselare-FH05;3415196;Roeselare;1.0;1.0;1.0;;ROESELARE - FH05;;BL0510;Gulden-Sporenstraat;6.0;;
156711;W01-C-Roeselare-FH05;3415201;Roeselare;1.0;;1.0;;ROESELARE - FH05;;BL0510;Gulden-Sporenstraat;18.0;;
157018;W01-C-Roeselare-FH05;3419711;Roeselare;1.0;1.0;1.0;;ROESELARE - FH05;;BL0506;Wallemeers;29.0;;
157322;W01-C-Roeselare-FH05;5580470;Roeselare;;;1.0;;ROESELARE - FH05;;BL0518;Leliestraat;63.0;;
157385;W01-C-Roeselare-FH05;866508;Roeselare;;;1.0;;ROESELARE - FH05;;BL0501;Meenseheirweg;36.0;;
169714;W02-D-Hasselt-FH01;2437119;Hasselt;;;1.0;;HASSELT - FH01;;BL0106;Runkstersteenweg;134.0;;
170080;W02-D-Hasselt-FH01;5431532;Hasselt;;;1.0;;HASSELT - FH01;;BL0109;Boomkensstraat;63.0;B;
170109;W02-D-Hasselt-FH01;653662;Hasselt;;;1.0;;HASSELT - FH01;;BL0114;de Schiervellaan;7.0;;
170307;W02-D-Hasselt-FH02;1113726;Hasselt;;;1.0;;Test Hasselt - FH02;;;Kolonel Dusartplein;16.0;;
170314;W02-D-Hasselt-FH02;1143121;Hasselt;;;1.0;;Test Hasselt - FH02;;;Demerstraat;60.0;;
170328;W02-D-Hasselt-FH02;1313084;Hasselt;;;1.0;;Test Hasselt - FH02;;;Botermarkt;9.0;;
170388;W02-D-Hasselt-FH02;2407837;Hasselt;;;1.0;;Test Hasselt - FH02;;;Koning Albertstraat;28.0;;
170396;W02-D-Hasselt-FH02;2407844;Hasselt;;;1.0;;Test Hasselt - FH02;;;Koning Albertstraat;35.0;;
170452;W02-D-Hasselt-FH02;2407928;Hasselt;;;1.0;;Test Hasselt - FH02;;;Aldestraat;18.0;;
170504;W02-D-Hasselt-FH02;2408322;Hasselt;;;1.0;;Test Hasselt - FH02;testversie;;Badderijstraat;12.0;;
170706;W02-D-Hasselt-FH02;2412876;Hasselt;;;1.0;1.0;Test Hasselt - FH02;;;Demerstraat;92.0;;
170710;W02-D-Hasselt-FH02;2412881;Hasselt;;;1.0;;Test Hasselt - FH02;;;Demerstraat;94.0;;
170712;W02-D-Hasselt-FH02;2412883;Hasselt;;;1.0;;Test Hasselt - FH02;;;Demerstraat;95.0;;
170724;W02-D-Hasselt-FH02;2413109;Hasselt;;;1.0;;Test Hasselt - FH02;;;Diesterstraat;6.0;;
170728;W02-D-Hasselt-FH02;2413113;Hasselt;;;1.0;;Test Hasselt - FH02;;;Diesterstraat;8.0;;
170734;W02-D-Hasselt-FH02;2413117;Hasselt;;;1.0;;Test Hasselt - FH02;;;Diesterstraat;11.0;;
170868;W02-D-Hasselt-FH02;2416578;Hasselt;;;1.0;;Test Hasselt - FH02;;;Guffenslaan;12.0;;
170890;W02-D-Hasselt-FH02;2416644;Hasselt;;;1.0;;Test Hasselt - FH02;;;Guffenslaan;70.0;;
170944;W02-D-Hasselt-FH02;2417688;Hasselt;;;1.0;;Test Hasselt - FH02;;;Hemelrijk;4.0;;
170959;W02-D-Hasselt-FH02;2417700;Hasselt;;;1.0;;Test Hasselt - FH02;;;Hemelrijk;16.0;;
170981;W02-D-Hasselt-FH02;2418506;Hasselt;;;1.0;;Test Hasselt - FH02;;;Hoogstraat;6.0;;
171017;W02-D-Hasselt-FH02;2419544;Hasselt;;;1.0;;Test Hasselt - FH02;;;Kapelstraat;4.0;;
171019;W02-D-Hasselt-FH02;2419548;Hasselt;;;1.0;;Test Hasselt - FH02;;;Kapelstraat;5.0;;
171027;W02-D-Hasselt-FH02;2419556;Hasselt;;;1.0;;Test Hasselt - FH02;;;Kapelstraat;9.0;;
171033;W02-D-Hasselt-FH02;2419564;Hasselt;;;1.0;;Test Hasselt - FH02;;;Kapelstraat;13.0;;
171063;W02-D-Hasselt-FH02;2419601;Hasselt;;;1.0;;Test Hasselt - FH02;;;Kapelstraat;37.0;;
171152;W02-D-Hasselt-FH02;2426990;Hasselt;;;1.0;;Test Hasselt - FH02;;;Maastrichterstraat;44.0;;
171254;W02-D-Hasselt-FH02;2429603;Hasselt;;;1.0;;Test Hasselt - FH02;;;Minderbroedersstraat;6.0;;
171264;W02-D-Hasselt-FH02;2429618;Hasselt;;;1.0;;Test Hasselt - FH02;;;Minderbroedersstraat;13.0;;
171333;W02-D-Hasselt-FH02;2433970;Hasselt;;;1.0;;Test Hasselt - FH02;;;Persoonstraat;20.0;;
171343;W02-D-Hasselt-FH02;2434503;Hasselt;;;1.0;;Test Hasselt - FH02;;;Ridder Portmansstraat;12.0;;
171396;W02-D-Hasselt-FH02;2438613;Hasselt;;;1.0;;Test Hasselt - FH02;;;Schrijnwerkersstraat;8.0;;
171484;W02-D-Hasselt-FH02;2447883;Hasselt;;;1.0;;Test Hasselt - FH02;;;Dokter Willemsstraat;4.0;;
171488;W02-D-Hasselt-FH02;2447887;Hasselt;;;1.0;;Test Hasselt - FH02;;;Dokter Willemsstraat;6.0;;
171498;W02-D-Hasselt-FH02;2447897;Hasselt;;;1.0;;Test Hasselt - FH02;;;Dokter Willemsstraat;14.0;;
171509;W02-D-Hasselt-FH02;2448098;Hasselt;;;1.0;;Test Hasselt - FH02;;;Witte-Nonnenstraat;10.0;B;
171608;W02-D-Hasselt-FH02;3937486;Hasselt;;;1.0;;Test Hasselt - FH02;;;Lombaardstraat;40.0;;
171638;W02-D-Hasselt-FH02;3937727;Hasselt;;;1.0;;Test Hasselt - FH02;;;Witte-Nonnenstraat;10.0;A;
171708;W02-D-Hasselt-FH02;4846446;Hasselt;;;1.0;1.0;Test Hasselt - FH02;;;Thonissenlaan;81.0;;
171713;W02-D-Hasselt-FH02;4846479;Hasselt;;;1.0;;Test Hasselt - FH02;;;Bonnefantenstraat;22.0;;
171740;W02-D-Hasselt-FH02;4846835;Hasselt;;;1.0;;Test Hasselt - FH02;;;Witte-Nonnenstraat;3.0;;
171750;W02-D-Hasselt-FH02;4846915;Hasselt;;;1.0;;Test Hasselt - FH02;;;Minderbroedersstraat;4.0;;
171766;W02-D-Hasselt-FH02;4847068;Hasselt;;;1.0;;Test Hasselt - FH02;;;Demerstraat;44.0;;
171782;W02-D-Hasselt-FH02;4853125;Hasselt;;;1.0;;Test Hasselt - FH02;;;Ridderstraat;14.0;;
171861;W02-D-Hasselt-FH02;5313879;Hasselt;;;1.0;;Test Hasselt - FH02;;;Witte-Nonnenstraat;20.0;D;
171872;W02-D-Hasselt-FH02;5402641;Hasselt;;;1.0;;Test Hasselt - FH02;;;Witte-Nonnenstraat;20.0;C;
171884;W02-D-Hasselt-FH02;5446607;Hasselt;;;1.0;;Test Hasselt - FH02;;;Capucienenstraat;17.0;;
171886;W02-D-Hasselt-FH02;5446608;Hasselt;;;1.0;1.0;Test Hasselt - FH02;;;Demerstraat;90.0;;
171907;W02-D-Hasselt-FH02;5944954;Hasselt;;;1.0;;Test Hasselt - FH02;;;Cellebroedersstraat;11.0;A;
172047;W02-D-Hasselt-FH02;655680;Hasselt;;;1.0;;Test Hasselt - FH02;;;Ridder Portmansstraat;14.0;;
172188;W02-D-Hasselt-FH02;677173;Hasselt;;;1.0;;Test Hasselt - FH02;;;Kapelstraat;12.0;;
172196;W02-D-Hasselt-FH02;677177;Hasselt;;;1.0;;Test Hasselt - FH02;;;Diesterstraat;2.0;;
172225;W02-D-Hasselt-FH02;677199;Hasselt;;;1.0;;Test Hasselt - FH02;;;Havermarkt;23.0;;
172247;W02-D-Hasselt-FH02;677216;Hasselt;;;1.0;;Test Hasselt - FH02;;;de Schiervellaan;4.0;;
172261;W02-D-Hasselt-FH02;69185;Hasselt;;;1.0;;Test Hasselt - FH02;;;Bonnefantenstraat;20.0;;
172290;W02-D-Hasselt-FH02;70206;Hasselt;;;1.0;;Test Hasselt - FH02;;;Zuivelmarkt;62.0;;
172371;W02-D-Hasselt-FH02;70270;Hasselt;;;1.0;;Test Hasselt - FH02;;;Isabellastraat;68.0;;
172425;W02-D-Hasselt-FH02;70317;Hasselt;;;1.0;;Test Hasselt - FH02;;;Lombaardstraat;4.0;;
172515;W02-D-Hasselt-FH02;71865;Hasselt;;;1.0;;Test Hasselt - FH02;;;Diesterstraat;1.0;;
174178;W02-D-Leuven-FH01;1186845;Leuven;;;1.0;1.0;LEUVEN - FH01;Nr 202 en 200;BL0012;Tiensestraat;200.0;;
174206;W02-D-Leuven-FH01;1186898;Leuven;;;1.0;;LEUVEN - FH01;NR 190 188 en 166;BL0010;Tiensevest;188.0;;
174218;W02-D-Leuven-FH01;1270415;Leuven;;;1.0;;LEUVEN - FH01;;BL0009;Dagobertstraat;52.0;;
174257;W02-D-Leuven-FH01;3010388;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0006;Blijde-Inkomststraat;31.0;A;
174277;W02-D-Leuven-FH01;3010446;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0007;Blijde-Inkomststraat;80.0;;
174351;W02-D-Leuven-FH01;3013459;Leuven;;;1.0;1.0;LEUVEN - FH01;5 7 en 9;BL0007;Burgemeestersstraat;5.0;;
174359;W02-D-Leuven-FH01;3013482;Leuven;;;1.0;;LEUVEN - FH01;;BL0006;Burgemeestersstraat;25.0;;
174362;W02-D-Leuven-FH01;3013491;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0009;Burgemeestersstraat;32.0;;E
174365;W02-D-Leuven-FH01;3013499;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0009;Burgemeestersstraat;42.0;;
174367;W02-D-Leuven-FH01;3014194;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0008;Dagobertstraat;5.0;;
174369;W02-D-Leuven-FH01;3014197;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0008;Dagobertstraat;7.0;;
174371;W02-D-Leuven-FH01;3014199;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0008;Dagobertstraat;9.0;;
174470;W02-D-Leuven-FH01;3029196;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0006;Maria-Theresiastraat;12.0;;
174581;W02-D-Leuven-FH01;3046991;Leuven;;;1.0;1.0;LEUVEN - FH01;Nr 185 187 189 en 191;BL0010;Tiensestraat;185.0;;
174584;W02-D-Leuven-FH01;3046998;Leuven;;;1.0;1.0;LEUVEN - FH01;Nr 185 187 189 en 191;BL0010;Tiensestraat;191.0;;
174611;W02-D-Leuven-FH01;3047044;Leuven;;;1.0;;LEUVEN - FH01;Nr 237 en A Nr 239 en A;BL0010;Tiensestraat;237.0;;
174618;W02-D-Leuven-FH01;3047057;Leuven;;;1.0;;LEUVEN - FH01;;BL0012;Tiensestraat;252.0;;
174624;W02-D-Leuven-FH01;3047066;Leuven;;;1.0;;LEUVEN - FH01;;BL0010;Tiensestraat;259.0;;
174631;W02-D-Leuven-FH01;3047078;Leuven;;;1.0;;LEUVEN - FH01;Building Group;BL0010;Tiensestraat;269.0;;
174632;W02-D-Leuven-FH01;3047083;Leuven;;;1.0;;LEUVEN - FH01;Building Group;BL0010;Tiensestraat;271.0;;
174633;W02-D-Leuven-FH01;3047085;Leuven;;;1.0;;LEUVEN - FH01;Building Group;BL0010;Tiensestraat;273.0;;
174686;W02-D-Leuven-FH01;3053562;Leuven;;;1.0;;LEUVEN - FH01;Nr 5en7;BL0017;Windmolenveldstraat;7.0;;
174702;W02-D-Leuven-FH01;3053593;Leuven;;;1.0;1.0;LEUVEN - FH01;Nr 70  en 72;BL0011;Windmolenveldstraat;72.0;;
174729;W02-D-Leuven-FH01;3923585;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Dagobertstraat;20.0;;
174749;W02-D-Leuven-FH01;3941307;Leuven;;;1.0;1.0;LEUVEN - FH01;The Village;BL0009;Mathildegang;16.0;;
174763;W02-D-Leuven-FH01;3941618;Leuven;;;1.0;;LEUVEN - FH01;Nr 5en7;BL0017;Windmolenveldstraat;5.0;;
174814;W02-D-Leuven-FH01;4026436;Leuven;1.0;;1.0;;LEUVEN - FH01;;BL0006;Burgemeestersstraat;23.0;;
174862;W02-D-Leuven-FH01;475321;Leuven;;;1.0;1.0;LEUVEN - FH01;14 en 16;BL0009;Mathildegang;14.0;;
174985;W02-D-Leuven-FH01;4799458;Leuven;;;1.0;1.0;LEUVEN - FH01;5 7 en 9;BL0007;Burgemeestersstraat;7.0;;
174988;W02-D-Leuven-FH01;4799468;Leuven;;;1.0;1.0;LEUVEN - FH01;Hr 185 187 189 en 191;BL0010;Tiensestraat;187.0;;
175054;W02-D-Leuven-FH01;5307145;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Mathildegang;11.0;;
175071;W02-D-Leuven-FH01;5467738;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Mathildegang;7.0;;
175075;W02-D-Leuven-FH01;5504940;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Mathildegang;5.0;;
175076;W02-D-Leuven-FH01;5504941;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Mathildegang;9.0;;
175077;W02-D-Leuven-FH01;5541203;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Mathildegang;13.0;;
175079;W02-D-Leuven-FH01;5547314;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0009;Mathildegang;15.0;;
175080;W02-D-Leuven-FH01;5602410;Leuven;1.0;;1.0;1.0;LEUVEN - FH01;;BL0002;Bogaardenstraat;36.0;;
175082;W02-D-Leuven-FH01;5602518;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Mathildegang;1.0;;
175083;W02-D-Leuven-FH01;5703225;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0008;Arnould Nobelstraat;44.0;;
175084;W02-D-Leuven-FH01;5705604;Leuven;;;1.0;1.0;LEUVEN - FH01;Dagobertstraat 20;BL0009;Mathildegang;3.0;;
175088;W02-D-Leuven-FH01;5732950;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0008;Arnould Nobelstraat;32.0;;
175093;W02-D-Leuven-FH01;5831803;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0009;Mathildegang;18.0;;
175095;W02-D-Leuven-FH01;5906630;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0009;Mathildegang;19.0;;
175100;W02-D-Leuven-FH01;6134070;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0006;Blijde-Inkomststraat;31.0;C;
175105;W02-D-Leuven-FH01;6138799;Leuven;;;1.0;1.0;LEUVEN - FH01;;BL0008;Justus Lipsiusstraat;46.0;C;
175124;W02-D-Leuven-FH02;1066899;Leuven;;;1.0;1.0;LEUVEN - FH02;;BL0012;Schrijnmakersstraat;8.0;;
175169;W02-D-Leuven-FH02;1100193;Leuven;;;1.0;;LEUVEN - FH02;;BL0030;Rattemanspoort;10.0;;
175272;W02-D-Leuven-FH02;1522780;Leuven;;;1.0;1.0;LEUVEN - FH02;;BL0003;Brouwersstraat;7.0;;
175656;W02-D-Leuven-FH02;3024374;Leuven;;;1.0;;LEUVEN - FH02;;BL0033;Kortestraat;10.0;;
175968;W02-D-Leuven-FH02;3044997;Leuven;;;1.0;;LEUVEN - FH02;;BL0049;Sint-Michielsstraat;13.0;;
175975;W02-D-Leuven-FH02;3046802;Leuven;;;1.0;;LEUVEN - FH02;;BL0046;Tiensestraat;12.0;;
176068;W02-D-Leuven-FH02;3049361;Leuven;;;1.0;;LEUVEN - FH02;;BL0009;Karel van Lotharingenstraat;7.0;;
176331;W02-D-Leuven-FH02;4222793;Leuven;;;1.0;;LEUVEN - FH02;;BL0033;Kortestraat;12.0;;
176342;W02-D-Leuven-FH02;4255358;Leuven;;;1.0;;LEUVEN - FH02;;BL0012;Schrijnmakersstraat;18.0;;
176390;W02-D-Leuven-FH02;4788337;Leuven;;;1.0;;LEUVEN - FH02;;BL0008;Craenendonck;6.0;;
176618;W02-D-Leuven-FH02;6466111;Leuven;;;1.0;;LEUVEN - FH02;;BL0033;Brusselsestraat;3.0;C;
178252;W02-D-Liege-FH01;1309692;Liège;;;1.0;;LIÃGE - FH01;23 rue de la Casquette 4000 LiÃ¨ge;0111;Rue de la Casquette;23.0;;D
178259;W02-D-Liege-FH01;1356492;Liège;;;1.0;;LIÃGE - FH01;;0129;Mont Saint-Martin;89.0;;
178264;W02-D-Liege-FH01;1366858;Liège;;;1.0;;LIÃGE - FH01;;0131;Thier de la Fontaine;89.0;;
178271;W02-D-Liege-FH01;1475287;Liège;;;1.0;;LIÃGE - FH01;;BL0130;Rue Monulphe;79.0;;
178272;W02-D-Liege-FH01;1475889;Liège;;;1.0;;LIÃGE - FH01;;0106;Rue Pont dAvroy;10.0;;
178273;W02-D-Liege-FH01;1477942;Liège;;;1.0;;LIÃGE - FH01;;0121;Rue Sur la Fontaine;87.0;;
178278;W02-D-Liege-FH01;1505178;Liège;;;1.0;;LIÃGE - FH01;;BL0130;Rue Monulphe;65.0;;
178280;W02-D-Liege-FH01;1508512;Liège;;;1.0;;LIÃGE - FH01;4 Rue d'Amay 4000 LiÃ¨ge;0107;Rue dAmay;4.0;;
178290;W02-D-Liege-FH01;2739061;Liège;;;1.0;;LIÃGE - FH01;1b Rue Lulay-Des-FÃ¨bvres 4000 LiÃ¨ge;0102;Rue Lulay des Febvres;1.0;B;
178292;W02-D-Liege-FH01;2739069;Liège;;;1.0;;LIÃGE - FH01;5a Rue Lulay-Des-FÃ¨bvres 4000 LiÃ¨ge;0102;Rue Lulay des Febvres;5.0;A;
178297;W02-D-Liege-FH01;2739113;Liège;;1.0;1.0;1.0;LIÃGE - FH01;;0101;Rue Lulay des Febvres;9.0;;
178306;W02-D-Liege-FH01;2748166;Liège;;;1.0;;LIÃGE - FH01;;0128;Rue Leon Mignon;19.0;;
178315;W02-D-Liege-FH01;2750916;Liège;;1.0;1.0;1.0;LIÃGE - FH01;;0126;Mont Saint-Martin;17.0;;
178318;W02-D-Liege-FH01;2750975;Liège;;;1.0;;LIÃGE - FH01;;0127;Mont Saint-Martin;22.0;;
178332;W02-D-Liege-FH01;2751114;Liège;;;1.0;;LIÃGE - FH01;;0127;Mont Saint-Martin;42.0;;
178336;W02-D-Liege-FH01;2751145;Liège;;;1.0;;LIÃGE - FH01;;0127;Mont Saint-Martin;50.0;;
178346;W02-D-Liege-FH01;2751259;Liège;;1.0;1.0;1.0;LIÃGE - FH01;;0126;Mont Saint-Martin;75.0;;
178359;W02-D-Liege-FH01;2751455;Liège;;;1.0;;LIÃGE - FH01;;BL0130;Rue Monulphe;63.0;;
178373;W02-D-Liege-FH01;2754202;Liège;;;1.0;;LIÃGE - FH01;7 Rue du Mouton-Blanc 4000 LiÃ¨ge;0105;Rue du Mouton Blanc;7.0;;
178375;W02-D-Liege-FH01;2754209;Liège;;;1.0;;LIÃGE - FH01;9 rue du mouton blanc;0105;Rue du Mouton Blanc;9.0;;D
178378;W02-D-Liege-FH01;2754235;Liège;;;1.0;;LIÃGE - FH01;;0105;Rue du Mouton Blanc;13.0;A;
178382;W02-D-Liege-FH01;2754285;Liège;;;1.0;;LIÃGE - FH01;;0105;Rue du Mouton Blanc;19.0;;
178390;W02-D-Liege-FH01;2757918;Liège;;;1.0;;LIÃGE - FH01;;0117;Place Xavier Neujean;19.0;A;
178392;W02-D-Liege-FH01;2757951;Liège;;1.0;1.0;1.0;LIÃGE - FH01;23-25 Place Xavier-Neujean 4000 LiÃ¨ge;0118;Place Xavier Neujean;23.0;;D
178409;W02-D-Liege-FH01;2765871;Liège;;;1.0;;LIÃGE - FH01;;0107;Rue Pont dAvroy;28.0;;
178411;W02-D-Liege-FH01;2765878;Liège;;;1.0;;LIÃGE - FH01;;0107;Rue Pont dAvroy;34.0;;
178418;W02-D-Liege-FH01;2765920;Liège;;;1.0;;LIÃGE - FH01;;0102;Pont dIle;5.0;;
178419;W02-D-Liege-FH01;2765926;Liège;;;1.0;;LIÃGE - FH01;7/9 Rue Pont d'Ã®le 4000 LiÃ¨ge;0102;Pont dIle;9.0;;
178421;W02-D-Liege-FH01;2765929;Liège;;;1.0;;LIÃGE - FH01;11 Rue Pont d'Ã®le 4000 LiÃ¨ge;0102;Pont dIle;11.0;;
178422;W02-D-Liege-FH01;2765931;Liège;;;1.0;;LIÃGE - FH01;;0102;Pont dIle;13.0;;
178424;W02-D-Liege-FH01;2765936;Liège;;;1.0;;LIÃGE - FH01;15 Rue Pont d'Ã®le 4000 LiÃ¨ge;0102;Pont dIle;15.0;;
178428;W02-D-Liege-FH01;2765946;Liège;;;1.0;;LIÃGE - FH01;21 Rue Pont d'Ã®le 4000 LiÃ¨ge;0102;Pont dIle;21.0;;
178432;W02-D-Liege-FH01;2765951;Liège;;;1.0;;LIÃGE - FH01;27/29 rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;27.0;;
178436;W02-D-Liege-FH01;2765967;Liège;;;1.0;;LIÃGE - FH01;37 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;37.0;;
178437;W02-D-Liege-FH01;2765970;Liège;;;1.0;;LIÃGE - FH01;39 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;39.0;;
178440;W02-D-Liege-FH01;2765978;Liège;;;1.0;;LIÃGE - FH01;45 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;45.0;;
178442;W02-D-Liege-FH01;2765985;Liège;;;1.0;;LIÃGE - FH01;47 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;47.0;;
178444;W02-D-Liege-FH01;2765989;Liège;;;1.0;;LIÃGE - FH01;49 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;49.0;;
178446;W02-D-Liege-FH01;2765994;Liège;;;1.0;;LIÃGE - FH01;51 Rue du Pont D'Ã®le 4000 LiÃ¨ge;0103;Pont dIle;51.0;;
178448;W02-D-Liege-FH01;2766174;Liège;;;1.0;;LIÃGE - FH01;3 Rue du Pot d'or 4000 LiÃ¨ge;0105;Rue du Pot dOr;3.0;;
178452;W02-D-Liege-FH01;2766181;Liège;;;1.0;;LIÃGE - FH01;7 Rue du Pot d'or 4000 LiÃ¨ge;0105;Rue du Pot dOr;7.0;;
178453;W02-D-Liege-FH01;2766183;Liège;;;1.0;;LIÃGE - FH01;;0105;Rue du Pot dOr;9.0;;
178455;W02-D-Liege-FH01;2766193;Liège;;;1.0;;LIÃGE - FH01;13 Rue du Pot d'or 4000 LiÃ¨ge;0105;Rue du Pot dOr;13.0;;
178456;W02-D-Liege-FH01;2766195;Liège;;;1.0;;LIÃGE - FH01;14 Rue du Pot d'or 4000 Liege;0112;Rue du Pot dOr;14.0;;
178462;W02-D-Liege-FH01;2766216;Liège;;;1.0;;LIÃGE - FH01;28 rue du Pot d'Or 4000 LiÃ¨ge;0111;Rue du Pot dOr;28.0;;
178465;W02-D-Liege-FH01;2766224;Liège;;;1.0;;LIÃGE - FH01;;0106;Rue du Pot dOr;33.0;;
178470;W02-D-Liege-FH01;2766236;Liège;;;1.0;;LIÃGE - FH01;;0110;Rue du Pot dOr;40.0;;
178472;W02-D-Liege-FH01;2766242;Liège;;;1.0;;LIÃGE - FH01;;0107;Rue du Pot dOr;43.0;;
178496;W02-D-Liege-FH01;2777848;Liège;;;1.0;1.0;LIÃGE - FH01;37 Boulevard de la SauveniÃ¨re 4000 LiÃ¨ge;0119;Boulevard de la Sauveniere;37.0;;D
178510;W02-D-Liege-FH01;2777908;Liège;;;1.0;;LIÃGE - FH01;74 Boulevard de la SauveniÃ¨re 4000 LiÃ¨ge;0129;Boulevard de la Sauveniere;74.0;;
178512;W02-D-Liege-FH01;2777914;Liège;;;1.0;;LIÃGE - FH01;;0129;Boulevard de la Sauveniere;78.0;;
178523;W02-D-Liege-FH01;2777964;Liège;;;1.0;;LIÃGE - FH01;;0129;Boulevard de la Sauveniere;96.0;;
178524;W02-D-Liege-FH01;2777965;Liège;;;1.0;;LIÃGE - FH01;;0119;Boulevard de la Sauveniere;97.0;B;
178525;W02-D-Liege-FH01;2777966;Liège;;;1.0;;LIÃGE - FH01;;0129;Boulevard de la Sauveniere;98.0;;
178529;W02-D-Liege-FH01;2777977;Liège;;;1.0;;LIÃGE - FH01;105 Boulevard de la SauveniÃ¨re 4000 LiÃ¨ge;0118;Boulevard de la Sauveniere;105.0;;C
178531;W02-D-Liege-FH01;2777979;Liège;;;1.0;;LIÃGE - FH01;;0118;Boulevard de la Sauveniere;109.0;;D
178543;W02-D-Liege-FH01;2778006;Liège;;;1.0;;LIÃGE - FH01;125 Boulevard de la SauveniÃ¨re 4000 LiÃ¨ge;0109;Boulevard de la Sauveniere;125.0;;
178545;W02-D-Liege-FH01;2778008;Liège;;;1.0;;LIÃGE - FH01;;0122;Boulevard de la Sauveniere;128.0;;
178550;W02-D-Liege-FH01;2778024;Liège;;;1.0;;LIÃGE - FH01;;0108;Boulevard de la Sauveniere;139.0;;
178558;W02-D-Liege-FH01;2778041;Liège;;1.0;1.0;1.0;LIÃGE - FH01;;0121;Boulevard de la Sauveniere;162.0;;
178566;W02-D-Liege-FH01;2778050;Liège;;;1.0;;LIÃGE - FH01;;0121;Boulevard de la Sauveniere;182.0;;
